id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2512587091,461,1,1,49,55,6lezh5aazy0xca1800e5dqxwl,1,66.5,58.1,2023-02-26T04:50:18.558Z,2023-02-26T04:50:20Z,4057931591,140,65.7,4057931589,56,Center,4057931593,141,36.1,4057931595,212,15.0,4057931597,213,4.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587095,462,1,1,49,57,6lezh5aazy0xca1800e5dqxwl,0,65.7,36,2023-02-26T04:50:20.303Z,2023-02-26T04:50:22Z,4057931609,155,,4057931621,213,0.6,4057931611,56,Center,4057931613,140,90.9,4057931623,1,,4057931617,212,32.4,4057931615,141,63.4,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587103,398,12,1,49,58,9xmhnv6im8h7c9e17oqvcx8gl,1,6.3,37.6,2023-02-26T04:50:22.094Z,2023-02-26T04:50:23Z,4057931657,140,14.2,4057931659,141,28.5,4057931663,213,5.6,4057931655,56,Back,4057931661,212,10.3,4057931665,15,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587113,399,12,1,50,1,9xmhnv6im8h7c9e17oqvcx8gl,1,10.4,31.2,2023-02-26T04:50:24.702Z,2023-02-26T04:50:26Z,4057931707,213,4.6,4057931705,212,21.9,4057931703,141,0.0,4057931701,140,8.4,4057931713,167,,4057931699,56,Back,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587115,400,5,1,50,2,9xmhnv6im8h7c9e17oqvcx8gl,0,8.4,-0.9,2023-02-26T04:50:25.217Z,2023-02-26T05:02:10Z,4057931709,56,Back,4057932631,233,464,4057931711,347,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587323,464,5,1,50,2,6lezh5aazy0xca1800e5dqxwl,1,91.6,100.9,2023-02-26T04:50:25.217Z,2023-02-26T04:51:14Z,4057932599,56,Left,4057932621,233,400,4057932601,347,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587147,401,30,1,50,7,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:50:30.607Z,2023-02-26T04:50:37Z,4057931845,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587145,463,30,1,50,7,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T04:50:30.607Z,2023-02-26T08:13:20Z,4057931841,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591397,402,32,2,45,0,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T05:06:53.110Z,2023-02-26T07:30:59Z,4057950967,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591399,467,32,2,45,0,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T05:06:53.110Z,2023-02-26T05:06:55Z,4057950969,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591419,403,1,2,45,0,9xmhnv6im8h7c9e17oqvcx8gl,1,49.9,50.1,2023-02-26T05:06:53.210Z,2023-02-26T05:06:56Z,4057951051,213,3.3,4057951047,141,43.8,4057951049,212,23.0,4057951045,140,28.4,4057951043,56,Back,4057951053,279,S,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591445,404,1,2,45,3,9xmhnv6im8h7c9e17oqvcx8gl,0,28.4,43.8,2023-02-26T05:06:56.662Z,2023-02-26T05:07:00Z,4057951179,140,76.4,4057951177,56,Left,4057951175,155,,4057951181,141,100.0,4057951185,213,0.7,4057951187,1,,4057951183,212,63.7,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591447,405,5,2,45,7,9xmhnv6im8h7c9e17oqvcx8gl,0,75,100.6,2023-02-26T05:07:00.368Z,2023-02-26T05:07:03Z,4057951255,233,468,4057951195,347,,4057951193,56,Left,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591457,468,5,2,45,7,6lezh5aazy0xca1800e5dqxwl,1,25,-0.6,2023-02-26T05:07:00.368Z,2023-02-26T05:18:51Z,4057951241,347,,4057951245,233,405,4057951239,56,Back,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591483,469,1,2,45,10,6lezh5aazy0xca1800e5dqxwl,1,23.8,0,2023-02-26T05:07:03.272Z,2023-02-26T07:35:09Z,4057951351,107,,4057951361,213,0.2,4057951355,140,46.9,4057951359,212,24.6,4057951357,141,5.0,4058159899,1,,4057951353,56,Back,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591485,470,61,2,45,16,6lezh5aazy0xca1800e5dqxwl,0,47.2,3.4,2023-02-26T05:07:09.881Z,2023-02-26T05:07:10Z,4057951369,56,Back,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591513,406,5,2,45,17,9xmhnv6im8h7c9e17oqvcx8gl,1,45.6,100.6,2023-02-26T05:07:10.553Z,2023-02-26T05:18:51Z,4057951479,233,471,4057951477,347,,4057951475,56,Back,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591487,471,5,2,45,17,6lezh5aazy0xca1800e5dqxwl,0,54.4,-0.6,2023-02-26T05:07:10.553Z,2023-02-26T05:07:18Z,4057951487,233,406,4057951379,347,,4057951377,56,Right,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591519,407,1,2,45,24,9xmhnv6im8h7c9e17oqvcx8gl,1,39.7,100,2023-02-26T05:07:17.924Z,2023-02-26T05:07:18Z,4057951503,212,13.4,4057951505,213,3.6,4057951499,140,28.4,4057951497,56,Back,4057951495,107,,4057951501,141,91.9,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591523,408,1,2,45,25,9xmhnv6im8h7c9e17oqvcx8gl,1,28.4,91.9,2023-02-26T05:07:18.677Z,2023-02-26T05:07:20Z,4057951521,213,0,4057951515,140,37.5,4057951519,212,9.6,4057951517,141,91.9,4057951513,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591527,409,50,2,45,26,9xmhnv6im8h7c9e17oqvcx8gl,1,35.8,90.6,2023-02-26T05:07:19.415Z,2023-02-26T05:07:22Z,4057951531,286,,4057951599,233,472,4057951529,56,Back,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591535,472,7,2,45,26,6lezh5aazy0xca1800e5dqxwl,0,64.2,9.4,2023-02-26T05:07:19.416Z,2023-02-26T07:35:48Z,4058160723,385,,4057951557,285,,4057951555,56,Right,4057951575,233,409,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591539,410,4,2,45,28,9xmhnv6im8h7c9e17oqvcx8gl,1,35.4,90.6,2023-02-26T05:07:21.797Z,2023-02-26T05:07:23Z,4057951585,56,Back,4057951587,152,,4057951589,265,,4057951583,13,,4057951591,286,,4057951625,233,473,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591543,473,4,2,45,28,6lezh5aazy0xca1800e5dqxwl,0,64.6,9.4,2023-02-26T05:07:21.798Z,2023-02-26T05:07:24Z,4057951615,285,,4057951629,233,410,4057951613,265,,4057951611,152,,4057951607,13,,4057951609,56,Right,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591565,474,17,2,45,33,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T05:07:27.024Z,2023-02-26T07:36:05Z,4057951745,31,,4057951747,392,,4057951749,13,243,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591785,411,1,2,46,14,9xmhnv6im8h7c9e17oqvcx8gl,0,30.2,85.6,2023-02-26T05:08:07.382Z,2023-02-26T05:08:10Z,4057952791,155,,4057952803,212,62.9,4057952805,213,5.2,4057952807,1,,4057952795,152,,4057952797,56,Right,4057952799,140,58.1,4057952789,5,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,4057952801,141,3.7,4057952793,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591799,475,44,2,46,17,6lezh5aazy0xca1800e5dqxwl,1,37.4,91.3,2023-02-26T05:08:10.458Z,2023-02-26T05:08:12Z,4057952895,233,412,4057952847,285,,4057952845,56,Back,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591803,412,44,2,46,17,9xmhnv6im8h7c9e17oqvcx8gl,0,62.6,8.7,2023-02-26T05:08:10.459Z,2023-02-26T05:09:18Z,4057952857,56,Right,4057952859,286,,4057952909,233,475,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591807,476,1,2,46,18,6lezh5aazy0xca1800e5dqxwl,0,32.6,87.7,2023-02-26T05:08:11.369Z,2023-02-26T05:08:12Z,4057952879,141,100.0,4057952877,140,48.0,4057952881,212,18.8,4057952875,56,Back,4057952873,3,,4057952883,213,0.5,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591887,413,5,2,46,18,9xmhnv6im8h7c9e17oqvcx8gl,1,52,-1.3,2023-02-26T05:08:12.068Z,2023-02-26T05:18:51Z,4057953253,233,477,4057953247,347,,4057953245,56,Right,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591811,477,5,2,46,18,6lezh5aazy0xca1800e5dqxwl,0,48,101.3,2023-02-26T05:08:12.068Z,2023-02-26T05:08:28Z,4057952887,347,,4057953257,233,413,4057952885,56,Back,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591897,414,1,2,46,34,9xmhnv6im8h7c9e17oqvcx8gl,0,53.6,0,2023-02-26T05:08:27.492Z,2023-02-26T07:36:39Z,4057953293,140,73.4,4057953289,107,,4057953297,212,21.9,4057953299,213,0.3,4057953295,141,8.7,4058161863,1,,4057953291,56,Right,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591907,478,1,2,46,36,6lezh5aazy0xca1800e5dqxwl,1,29,93.2,2023-02-26T05:08:29.978Z,2023-02-26T05:08:31Z,4057953349,212,15.1,4057953347,141,74.2,4057953345,140,21.6,4057953343,56,Back,4057953341,3,,4057953351,213,4.2,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591913,479,1,2,46,38,6lezh5aazy0xca1800e5dqxwl,0,21.6,74.2,2023-02-26T05:08:31.578Z,2023-02-26T05:08:33Z,4057953383,3,,4057953391,212,19.2,4057953387,140,28.0,4057953389,141,100.0,4057953393,213,1.2,4057953385,56,Back,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591965,415,5,2,46,39,9xmhnv6im8h7c9e17oqvcx8gl,1,70.3,-1.1,2023-02-26T05:08:32.613Z,2023-02-26T05:08:41Z,4057953629,347,,4057953631,233,480,4057953627,56,Right,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591915,480,5,2,46,39,6lezh5aazy0xca1800e5dqxwl,0,29.7,101.1,2023-02-26T05:08:32.613Z,2023-02-26T05:18:52Z,4057953399,56,Back,4057953401,347,,4057953639,233,415,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591979,416,1,2,46,47,9xmhnv6im8h7c9e17oqvcx8gl,1,71,0,2023-02-26T05:08:41.093Z,2023-02-26T05:08:43Z,4057953703,141,11.7,4057953705,212,9.1,4057953707,213,1.5,4057953699,56,Right,4057953697,107,,4057953701,140,72.0,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591989,417,1,2,46,49,9xmhnv6im8h7c9e17oqvcx8gl,1,72,11.7,2023-02-26T05:08:43.061Z,2023-02-26T05:08:45Z,4057953749,56,Right,4057953757,141,2.4,4057953769,213,4.0,4057953751,140,67.0,4057953761,212,8.2,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592001,418,1,2,46,51,9xmhnv6im8h7c9e17oqvcx8gl,0,65,4.9,2023-02-26T05:08:45.093Z,2023-02-26T05:08:47Z,4057953813,141,8.7,4057953871,236,,4057953817,213,0.6,4057953815,212,4.6,4057953877,286,,4057953809,56,Right,4057953811,140,68.6,4057953873,233,481,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592011,481,74,2,46,51,6lezh5aazy0xca1800e5dqxwl,1,34.1,89.4,2023-02-26T05:08:45.094Z,2023-02-26T05:36:30Z,4057953861,56,Back,4057953879,233,418,4057953865,285,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592017,419,1,2,46,54,9xmhnv6im8h7c9e17oqvcx8gl,0,62.6,1.8,2023-02-26T05:08:48.021Z,2023-02-26T05:08:49Z,4057953911,141,1.6,4057953931,286,,4057953907,56,Right,4057953909,140,65.9,4057953925,236,,4057953915,213,6.2,4057953927,233,482,4057953913,212,3.5,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592023,482,74,2,46,54,6lezh5aazy0xca1800e5dqxwl,1,38.5,96.3,2023-02-26T05:08:48.022Z,2023-02-26T05:36:30Z,4057953923,285,,4057953945,233,419,4057953921,56,Back,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592103,420,5,2,46,56,9xmhnv6im8h7c9e17oqvcx8gl,1,61.6,-0.6,2023-02-26T05:08:49.126Z,2023-02-26T05:09:02Z,4057954293,56,Right,4057954301,233,483,4057954295,347,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592031,483,5,2,46,56,6lezh5aazy0xca1800e5dqxwl,0,38.4,100.6,2023-02-26T05:08:49.126Z,2023-02-26T05:18:52Z,4057953961,56,Back,4057953963,347,,4057954319,233,420,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592127,421,1,2,47,9,9xmhnv6im8h7c9e17oqvcx8gl,1,60.5,0,2023-02-26T05:09:02.341Z,2023-02-26T05:09:54Z,4057954391,141,14.2,4057954387,56,Right,4057954389,140,69.0,4057954393,212,14.0,4057954385,107,,4057954395,213,0.9,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592129,422,3,2,47,12,9xmhnv6im8h7c9e17oqvcx8gl,0,67.1,12.9,2023-02-26T05:09:05.546Z,2023-02-26T08:34:04Z,4058208925,233,484,4057954401,286,,4057954399,56,Right,4058162667,465,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592131,484,7,2,47,12,6lezh5aazy0xca1800e5dqxwl,1,32.9,87.1,2023-02-26T05:09:05.547Z,2023-02-26T07:37:12Z,4057955839,233,422,4057954405,285,,4058162681,383,,4057954403,56,Back,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592135,485,49,2,47,13,6lezh5aazy0xca1800e5dqxwl,1,35,88.4,2023-02-26T05:09:06.491Z,2023-02-26T05:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592143,486,1,2,47,13,6lezh5aazy0xca1800e5dqxwl,1,33.6,87.2,2023-02-26T05:09:06.907Z,2023-02-26T05:09:08Z,4057954461,140,21.6,4057954471,213,3.2,4057954469,212,12.6,4057954463,141,86.6,4057954459,56,Back,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592157,487,1,2,47,14,6lezh5aazy0xca1800e5dqxwl,1,21.6,86.6,2023-02-26T05:09:08.059Z,2023-02-26T05:09:09Z,4057954511,141,72.4,4057954509,140,32.1,4057954507,56,Back,4057954515,213,5.6,4057954513,212,14.7,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592163,488,1,2,47,15,6lezh5aazy0xca1800e5dqxwl,1,32.1,72.4,2023-02-26T05:09:09.051Z,2023-02-26T05:09:10Z,4057954531,56,Back,4057954537,212,14.1,4057954539,213,3.2,4057954535,141,71.4,4057954533,140,18.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592169,489,1,2,47,17,6lezh5aazy0xca1800e5dqxwl,1,18.7,71.4,2023-02-26T05:09:10.395Z,2023-02-26T05:09:11Z,4057954561,56,Back,4057954563,140,21.6,4057954565,141,91.4,4057954569,213,1.4,4057954567,212,13.9,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592183,490,1,2,47,18,6lezh5aazy0xca1800e5dqxwl,1,21.6,91.4,2023-02-26T05:09:11.835Z,2023-02-26T05:09:14Z,4057954621,141,85.0,4057954617,56,Back,4057954619,140,30.3,4057954625,213,5.8,4057954623,212,10.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592207,491,1,2,47,21,6lezh5aazy0xca1800e5dqxwl,1,29.5,84.7,2023-02-26T05:09:14.331Z,2023-02-26T05:09:17Z,4057954731,212,19.6,4057954725,56,Back,4057954729,141,76.0,4057954727,140,11.7,4057954733,213,3.4,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592231,492,1,2,47,24,6lezh5aazy0xca1800e5dqxwl,0,12.8,82.6,2023-02-26T05:09:17.259Z,2023-02-26T05:09:21Z,4057954861,140,43.8,4057954859,56,Back,4057954857,155,,4057954863,141,66.9,4057954865,212,34.3,4057954869,1,,4057954867,213,6.0,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592235,423,1,2,47,26,9xmhnv6im8h7c9e17oqvcx8gl,1,53,37.3,2023-02-26T05:09:20.004Z,2023-02-26T05:09:21Z,4057954885,140,70.7,4057954881,3,,4057954889,212,19.2,4057954887,141,30.1,4057954891,213,6.0,4057954883,56,Center,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592243,424,1,2,47,28,9xmhnv6im8h7c9e17oqvcx8gl,1,71.4,33.3,2023-02-26T05:09:21.604Z,2023-02-26T05:09:23Z,4057954921,140,73.4,4057954927,213,1.4,4057954919,56,Center,4057954925,212,13.3,4057954923,141,52.6,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592247,425,49,2,47,30,9xmhnv6im8h7c9e17oqvcx8gl,1,71.9,51,2023-02-26T05:09:23.253Z,2023-02-26T05:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592297,426,1,2,47,33,9xmhnv6im8h7c9e17oqvcx8gl,1,83.1,62.3,2023-02-26T05:09:27.093Z,2023-02-26T05:09:32Z,4057955147,213,1.2,4057955145,212,13.4,4057955143,141,80.4,4057955141,140,88.2,4057955139,56,Left,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592317,427,1,2,47,39,9xmhnv6im8h7c9e17oqvcx8gl,1,80.4,75.7,2023-02-26T05:09:32.309Z,2023-02-26T05:09:35Z,4057955255,140,77.9,4057955259,212,16.9,4057955257,141,51.2,4057955261,213,4.6,4057955253,56,Center,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592339,428,1,2,47,42,9xmhnv6im8h7c9e17oqvcx8gl,1,77.2,50.9,2023-02-26T05:09:35.604Z,2023-02-26T05:09:37Z,4057955353,141,69.9,4057955357,213,0.8,4057955355,212,18.0,4057955349,56,Center,4057955351,140,89.1,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592347,429,1,2,47,44,9xmhnv6im8h7c9e17oqvcx8gl,1,89.5,68.4,2023-02-26T05:09:37.540Z,2023-02-26T05:09:39Z,4057955389,141,69.6,4057955387,140,96.4,4057955393,213,0.1,4057955385,56,Center,4057955391,212,7.3,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592355,430,1,2,47,45,9xmhnv6im8h7c9e17oqvcx8gl,0,96.4,66.7,2023-02-26T05:09:39.109Z,2023-02-26T05:09:40Z,4057955425,56,Center,4057955431,212,8.2,4057955429,141,54.7,4057955427,140,96.7,4057955433,213,4.8,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592391,493,61,2,47,47,6lezh5aazy0xca1800e5dqxwl,1,3,45.1,2023-02-26T05:09:40.644Z,2023-02-26T07:39:33Z,4057955583,56,Back,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592373,431,6,2,47,48,9xmhnv6im8h7c9e17oqvcx8gl,1,98.7,56.6,2023-02-26T05:09:41.141Z,2023-02-26T05:09:45Z,4057955633,233,494,4057955485,56,Center,4057955487,73,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592393,494,6,2,47,48,6lezh5aazy0xca1800e5dqxwl,0,1.3,43.4,2023-02-26T05:09:41.141Z,2023-02-26T07:39:23Z,4057955595,73,,4057955637,233,431,4057955593,56,Back,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512592613,432,1,2,48,26,9xmhnv6im8h7c9e17oqvcx8gl,1,99.5,99.5,2023-02-26T05:10:19.430Z,2023-02-26T07:40:11Z,4057956623,56,Center,4058165777,20,,4057956629,141,55.6,4057956617,6,,4057956627,140,97.5,4057956619,155,,4057956615,2,,4057956635,213,4.6,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,1,4057957025,210,13,4057957027,154,,4057956631,212,4057956621,223,,,,,,,,,,,29.9,,,,,,,,,,,,,,
