id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530096183,283,1,1,25,32,chu9blh367xs3yumct5tqto2q,0,54.2,3.8,2023-04-08T07:25:50.875Z,2023-04-08T07:27:02Z,4171542261,236,,4171541527,140,56.1,4171542267,286,,4171541533,213,0.1,4171541525,56,Right,4171541531,212,2.0,4171541529,141,4.1,4171542263,233,221,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096185,221,74,1,25,32,v046no35g7ebk8lytdjmfb43,1,39.4,95.3,2023-04-08T07:25:50.876Z,2023-04-08T07:51:03Z,4171542283,233,283,4171541535,56,Back,4171541537,285,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096187,222,49,1,25,34,v046no35g7ebk8lytdjmfb43,1,39.1,92.7,2023-04-08T07:25:52.781Z,2023-04-08T07:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096207,223,1,1,25,37,v046no35g7ebk8lytdjmfb43,1,36.9,95.6,2023-04-08T07:25:55.117Z,2023-04-08T07:51:43Z,4171541579,56,Back,4171541583,141,80.8,4171541581,140,26.3,4171541585,212,15.0,4171541587,213,3.9,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096219,224,1,1,25,39,v046no35g7ebk8lytdjmfb43,1,27.8,87.1,2023-04-08T07:25:57.598Z,2023-04-08T07:26:57Z,4171541631,141,82.0,4171541635,213,6.1,4171541627,56,Back,4171541629,140,42.5,4171541625,155,,4171541633,212,15.8,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096225,225,1,1,25,42,v046no35g7ebk8lytdjmfb43,1,42.5,82.1,2023-04-08T07:26:00.205Z,2023-04-08T07:51:09Z,4171541673,140,56.3,4171541667,3,,4171541679,213,6.0,4171541677,212,15.1,4171541675,141,75.9,4171541669,168,,4171541671,56,Center,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096233,226,1,1,25,44,v046no35g7ebk8lytdjmfb43,1,53.9,47.6,2023-04-08T07:26:03.022Z,2023-04-08T07:51:16Z,4171541713,141,13.7,4171541709,56,Right,4171541717,213,4.8,4171541711,140,55.3,4171541715,212,23.1,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096235,227,1,1,25,48,v046no35g7ebk8lytdjmfb43,0,71.3,17.9,2023-04-08T07:26:06.190Z,2023-04-09T17:41:23Z,4171541737,56,Center,4171541735,155,,4171541743,212,31.3,4171541741,141,58.8,4171541733,2,,4177435575,224,,4171541745,213,1.1,4177435577,20,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,4171541739,140,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,
2530096251,286,12,1,25,49,chu9blh367xs3yumct5tqto2q,1,13.3,44,2023-04-08T07:26:07.396Z,2023-04-08T07:27:03Z,4171541823,140,18.9,4171541835,15,,4171541829,212,6.0,4171541825,141,45.7,4171541833,213,0.2,4171541821,56,Back,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096237,228,61,1,25,49,v046no35g7ebk8lytdjmfb43,1,84,61.2,2023-04-08T07:26:08.014Z,2023-04-08T07:51:32Z,4171541751,56,Center,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531228347,1031,43,1,25,50,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T07:26:08.089Z,2023-04-09T17:42:02Z,4177436887,56,Back,4177437627,144,61,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096263,229,4,1,25,50,v046no35g7ebk8lytdjmfb43,1,81.3,58,2023-04-08T07:26:08.387Z,2023-04-08T07:51:16Z,4171557289,233,287,4171541919,286,,4171541917,152,,4171541909,10,,4171541913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096293,287,4,1,25,50,chu9blh367xs3yumct5tqto2q,0,18.7,42,2023-04-08T07:26:08.388Z,2023-04-08T07:47:21Z,4171542065,152,,4171542061,10,,4171557297,233,229,4171542067,285,,4171542063,56,Back,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096441,231,15,1,27,31,v046no35g7ebk8lytdjmfb43,1,81.9,55.8,2023-04-08T07:27:49.102Z,2023-04-09T17:43:22Z,4171542863,18,,4171542925,82,,4171543069,147,51.3,4171543067,146,91.2,4171543065,458,,4171542861,26,,4171542921,20,,4171543063,103,19,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,4171543071,230,4177442395,80,,4171543087,233,4171543073,231,4171542865,56,99.1,290,49.3,Center,4171543061,102,47.0,,,,,,,,,,,,,,,,,,,
2530096449,290,10,1,27,31,chu9blh367xs3yumct5tqto2q,1,8.4,48.7,2023-04-08T07:27:49.202Z,2023-04-09T17:43:30Z,4171542953,233,231,4171542931,94,,4171542933,56,Back,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096513,232,1,1,27,36,v046no35g7ebk8lytdjmfb43,1,96.4,14.1,2023-04-08T07:27:54.637Z,2023-04-09T17:43:50Z,4171543677,212,18.3,4177443339,20,,4171543675,141,41.0,4171547055,154,,4171543669,155,,4171543671,56,Center,4171547053,210,13,4171543667,2,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,1,4171543673,140,4177443337,224,,4171543679,213,,,,,96.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2530097115,273,44,1,27,37,v046no35g7ebk8lytdjmfb43,1,96.5,39.8,2023-04-08T07:27:55.484Z,2023-04-08T07:51:56Z,4171547689,56,Center,4171547695,233,291,4171547691,286,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096463,291,44,1,27,37,chu9blh367xs3yumct5tqto2q,0,3.5,60.2,2023-04-08T07:27:55.485Z,2023-04-08T07:33:27Z,4171547703,233,273,4171543099,56,Back,4171543101,285,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096533,235,13,1,27,38,v046no35g7ebk8lytdjmfb43,1,96.4,40.8,2023-04-08T07:27:56.461Z,2023-04-09T17:43:50Z,4171547057,24,,4171547075,328,,4171547077,230,100,4171547065,154,,4171547079,231,46.8,4171547067,55,232,4171547059,15,,4171547071,102,50.3,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,4171547063,29,4171547061,85,,4171547073,103,4171547521,60,4171543799,56,,51.4,,Center,,,,,,,,,,,,,,,,,,,,,,
2530096535,236,5,1,27,39,v046no35g7ebk8lytdjmfb43,0,100.8,46.6,2023-04-08T07:27:57.983Z,2023-04-08T07:28:45Z,4171543815,346,,4171544175,233,292,4171543813,56,Center,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096465,292,5,1,27,39,chu9blh367xs3yumct5tqto2q,1,-0.8,53.4,2023-04-08T07:27:57.983Z,2023-04-08T07:47:24Z,4171543115,56,Back,4171543117,346,,4171544167,233,236,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096511,293,1,1,28,0,chu9blh367xs3yumct5tqto2q,0,2.9,54.3,2023-04-08T07:28:18.710Z,2023-04-09T17:44:18Z,4171543659,1,,4171543661,74,,4171543647,124,,4171543653,141,66.3,4171543649,56,Back,4171543651,140,34.0,4171543655,212,33.7,4171543687,189,,4epapct9t0a0skf8522jyerjd,M. Weier,,4171543657,213,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
2530096515,233,49,1,28,2,v046no35g7ebk8lytdjmfb43,1,73,34.9,2023-04-08T07:28:20.766Z,2023-04-09T17:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096771,252,3,1,28,3,v046no35g7ebk8lytdjmfb43,1,68.2,39.2,2023-04-08T07:28:21.903Z,2023-04-09T17:44:31Z,4171553875,233,446,4171553659,286,,4177447195,465,,4171553657,56,Center,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530098243,446,45,1,28,3,chu9blh367xs3yumct5tqto2q,0,31.8,60.8,2023-04-08T07:28:21.903Z,2023-04-09T18:14:18Z,4171553895,233,252,4171553871,56,Back,4171553873,285,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096517,234,3,1,28,5,v046no35g7ebk8lytdjmfb43,0,75.6,33.5,2023-04-08T07:28:23.357Z,2023-04-09T17:44:43Z,4171543697,286,,4171543759,233,294,4177447829,465,,4171543695,56,Center,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096523,294,7,1,28,5,chu9blh367xs3yumct5tqto2q,1,24.4,66.5,2023-04-08T07:28:23.358Z,2023-04-09T17:44:48Z,4171543725,56,Back,4171543745,233,234,4171543727,285,,4177448071,383,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096525,295,49,1,28,7,chu9blh367xs3yumct5tqto2q,1,24.5,68.5,2023-04-08T07:28:25.292Z,2023-04-09T17:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096539,296,1,1,28,9,chu9blh367xs3yumct5tqto2q,1,24.6,69.6,2023-04-08T07:28:27.709Z,2023-04-08T07:28:30Z,4171543829,140,36.5,4171543839,213,0.3,4171543831,141,74.7,4171543835,212,13.0,4171543827,56,Back,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096543,297,4,1,28,11,chu9blh367xs3yumct5tqto2q,1,36.7,75.2,2023-04-08T07:28:29.798Z,2023-04-08T07:37:42Z,4171543867,265,,4171550607,233,253,4171543865,152,,4171543861,13,,4171543863,56,Back,4171543869,286,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096773,253,4,1,28,11,v046no35g7ebk8lytdjmfb43,0,63.3,24.8,2023-04-08T07:28:29.799Z,2023-04-08T07:37:42Z,4171550595,13,,4171550603,285,,4171550613,233,297,4171550597,56,Center,4171550599,152,,4171550601,265,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096565,298,1,1,28,22,chu9blh367xs3yumct5tqto2q,1,31.8,72,2023-04-08T07:28:40.283Z,2023-04-08T07:29:11Z,4171544209,5,,4171544213,56,Back,4171544219,212,22.2,4171544455,189,,4171544221,213,0.8,4171544217,141,96.5,4171544211,152,,4171544215,140,45.8,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096589,301,1,1,28,28,chu9blh367xs3yumct5tqto2q,0,74.4,96.5,2023-04-08T07:28:46.573Z,2023-04-09T17:45:33Z,4171544305,141,90.9,4171544301,56,Left,4171544309,213,6.0,4171544307,212,16.4,4171544303,140,89.6,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096579,237,50,1,28,31,v046no35g7ebk8lytdjmfb43,1,11.8,10,2023-04-08T07:28:49.758Z,2023-04-09T18:14:16Z,4177451543,285,,4171544269,56,Back,4177555309,233,302,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096601,302,7,1,28,31,chu9blh367xs3yumct5tqto2q,1,88.2,90,2023-04-08T07:28:49.759Z,2023-04-09T18:14:16Z,4177451715,383,,4177451407,286,,4177451825,167,,4177555293,233,237,4171544347,56,Left,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096583,238,5,1,28,32,v046no35g7ebk8lytdjmfb43,1,12,-1.8,2023-04-08T07:28:50.509Z,2023-04-08T07:47:24Z,4171544283,347,,4171554381,233,303,4171544281,56,Back,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096605,303,5,1,28,32,chu9blh367xs3yumct5tqto2q,0,88,101.8,2023-04-08T07:28:50.509Z,2023-04-08T07:43:40Z,4171544357,347,,4171544355,56,Left,4171554385,233,238,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096629,240,1,1,28,55,v046no35g7ebk8lytdjmfb43,0,11.7,0,2023-04-08T07:29:13.214Z,2023-04-08T07:29:15Z,4171544497,212,20.4,4171544489,107,,4171544495,141,3.1,4171544491,56,Back,4171544493,140,30.8,4171544499,213,0.2,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096635,304,1,1,28,56,chu9blh367xs3yumct5tqto2q,1,62.5,95.6,2023-04-08T07:29:14.085Z,2023-04-08T07:44:55Z,4171544521,3,,4171544525,140,73.5,4171544527,141,92.5,4171544529,212,11.7,4171544531,213,6.1,4171544523,56,Left,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530098563,470,61,1,28,57,chu9blh367xs3yumct5tqto2q,1,70.1,88.6,2023-04-08T07:29:15.680Z,2023-04-08T07:44:56Z,4171555481,56,Left,,,,,,,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096633,241,61,1,28,59,v046no35g7ebk8lytdjmfb43,1,25,8.3,2023-04-08T07:29:17.486Z,2023-04-08T07:45:08Z,4171544513,56,Back,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096643,242,1,1,29,1,v046no35g7ebk8lytdjmfb43,0,22.8,8,2023-04-08T07:29:19.757Z,2023-04-08T07:45:22Z,4171544565,212,3.6,4171544561,140,26.1,4171544563,141,6.8,4171544567,213,6.1,4171544559,56,Back,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096641,305,61,1,29,1,chu9blh367xs3yumct5tqto2q,1,75.1,91.5,2023-04-08T07:29:19.965Z,2023-04-08T07:45:44Z,4171544557,56,Left,,,,,,,,,,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096659,243,1,1,29,2,v046no35g7ebk8lytdjmfb43,1,32.1,6.8,2023-04-08T07:29:21.037Z,2023-04-08T07:45:51Z,4171544643,212,4.8,4171544639,140,28.1,4171544641,141,3.5,4171544637,56,Back,4171544645,213,3.6,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096663,244,1,1,29,3,v046no35g7ebk8lytdjmfb43,0,28.1,3.5,2023-04-08T07:29:21.606Z,2023-04-08T07:45:57Z,4171544663,141,0.0,4171544667,213,6.1,4171544659,56,Back,4171544657,155,,4171544665,212,20.7,4171544661,140,47.5,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096667,245,5,1,29,5,v046no35g7ebk8lytdjmfb43,0,47,-1.8,2023-04-08T07:29:24.045Z,2023-04-08T07:47:24Z,4171544675,347,,4171544687,233,306,4171544673,56,Back,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096657,306,5,1,29,5,chu9blh367xs3yumct5tqto2q,1,53,101.8,2023-04-08T07:29:24.045Z,2023-04-08T07:29:25Z,4171544633,56,Left,4171544635,347,,4171544683,233,245,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096693,307,1,1,29,18,chu9blh367xs3yumct5tqto2q,1,53.6,100,2023-04-08T07:29:36.124Z,2023-04-08T07:54:43Z,4171544809,141,90.6,4171544813,213,5.0,4171544803,107,,4171545545,189,,4171544805,56,Left,4171544811,212,7.8,4171544807,140,55.8,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096695,308,61,1,29,19,chu9blh367xs3yumct5tqto2q,1,55.8,90.6,2023-04-08T07:29:37.885Z,2023-04-08T07:54:46Z,4171544841,189,,4171544817,56,Left,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096697,246,1,1,29,21,v046no35g7ebk8lytdjmfb43,1,31,11.4,2023-04-08T07:29:39.293Z,2023-04-08T07:54:45Z,4171544829,56,Back,4171544837,213,0.8,4171544831,140,41.4,4171544835,212,15.0,4171544833,141,26.5,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096699,247,49,1,29,23,v046no35g7ebk8lytdjmfb43,1,39.4,27,2023-04-08T07:29:41.294Z,2023-04-08T07:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096701,248,1,1,29,23,v046no35g7ebk8lytdjmfb43,0,39.4,27,2023-04-08T07:29:41.454Z,2023-04-08T07:29:42Z,4171544851,213,5.3,4171544849,212,10.0,4171544845,140,44.5,4171544847,141,14.6,4171544843,56,Back,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096709,309,49,1,29,23,chu9blh367xs3yumct5tqto2q,1,59.1,92.4,2023-04-08T07:29:41.692Z,2023-04-08T07:30:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096711,310,1,1,29,24,chu9blh367xs3yumct5tqto2q,0,60.3,88.4,2023-04-08T07:29:42.884Z,2023-04-08T07:30:53Z,4171544889,141,91.3,4171544883,56,Left,4171544895,213,0.2,4171544887,140,69.8,4171544891,212,10.2,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096907,318,61,1,29,25,chu9blh367xs3yumct5tqto2q,0,68.4,93.8,2023-04-08T07:29:43.670Z,2023-04-08T07:31:16Z,4171545915,56,Left,,,,,,,,,,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096715,249,49,1,29,28,v046no35g7ebk8lytdjmfb43,1,29.3,14.7,2023-04-08T07:29:46.286Z,2023-04-08T07:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096723,250,1,1,29,28,v046no35g7ebk8lytdjmfb43,0,29.3,14.7,2023-04-08T07:29:46.479Z,2023-04-08T07:31:15Z,4171544965,155,,4171544975,213,0.2,4171544971,141,20.1,4171544969,140,52.1,4171544973,212,24.2,4171544967,56,Right,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096735,311,1,1,29,29,chu9blh367xs3yumct5tqto2q,1,47.5,74.4,2023-04-08T07:29:47.260Z,2023-04-08T07:31:33Z,4171545019,140,56.5,4171545023,212,15.5,4171545021,141,92.4,4171545017,56,Left,4171545025,213,0.9,4171545015,3,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096737,312,49,1,29,30,chu9blh367xs3yumct5tqto2q,1,56.5,92.4,2023-04-08T07:29:48.661Z,2023-04-08T07:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096739,313,1,1,29,31,chu9blh367xs3yumct5tqto2q,0,56.5,92.4,2023-04-08T07:29:49.868Z,2023-04-08T07:31:34Z,4171545039,213,0.5,4171545031,56,Left,4171545035,141,100.0,4171545033,140,68.1,4171545037,212,13.8,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096733,251,5,1,29,32,v046no35g7ebk8lytdjmfb43,1,30.6,-1.8,2023-04-08T07:29:50.397Z,2023-04-08T07:47:24Z,4171545011,56,Back,4171545013,347,,4171545049,233,314,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096741,314,5,1,29,32,chu9blh367xs3yumct5tqto2q,0,69.4,101.8,2023-04-08T07:29:50.397Z,2023-04-08T07:31:37Z,4171545043,347,,4171545057,233,251,4171545041,56,Left,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096825,254,27,1,30,5,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T07:30:23.287Z,2023-04-08T07:30:55Z,4171545431,233,316,4171545751,53,2h9me0kgogb1ke6327y78hk9h,4171545749,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096829,316,27,1,30,5,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T07:30:23.287Z,2023-04-08T07:30:26Z,4171545439,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096913,255,28,1,30,52,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T07:31:10.949Z,2023-04-08T07:31:14Z,4171545947,233,317,4171545943,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096897,317,28,1,30,52,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T07:31:10.949Z,2023-04-08T07:31:15Z,4171545885,55,316,4171545953,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096969,256,1,1,31,19,v046no35g7ebk8lytdjmfb43,0,37.8,0,2023-04-08T07:31:37.102Z,2023-04-08T07:31:39Z,4171546251,1,,4171546249,213,0.3,4171546243,140,61.1,4171546241,56,Right,4171546245,141,10.6,4171546239,107,,4171546247,212,25.8,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096977,319,49,1,31,22,chu9blh367xs3yumct5tqto2q,1,39.2,81.7,2023-04-08T07:31:40.830Z,2023-04-08T07:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530096987,320,1,1,31,23,chu9blh367xs3yumct5tqto2q,0,39.2,81.7,2023-04-08T07:31:41.117Z,2023-04-08T07:31:42Z,4171546327,140,30.8,4171546331,212,10.9,4171546333,213,2.5,4171546325,56,Back,4171546329,141,91.2,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
