id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2537742961,34,1,1,3,55,7jv344gvcvgqg7oeuc9u554dm,0,60.8,87.4,2023-04-23T05:13:08.736Z,2023-04-23T05:13:10Z,4212143459,213,6.1,4212143453,140,75.0,4212143451,56,Left,4212143457,212,15.3,4212143455,141,82.4,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743125,23,1,1,3,56,9xmhnv6im8h7c9e17oqvcx8gl,0,26.8,7.7,2023-04-23T05:13:10.009Z,2023-04-24T21:37:40Z,4212154957,286,,4212154951,236,,4212154939,213,6.2,4212154933,140,28.6,4212153385,56,Back,4212154937,212,1.9,4212154935,141,7.5,4212154953,233,35,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537742975,35,74,1,3,56,7jv344gvcvgqg7oeuc9u554dm,1,66.7,92.1,2023-04-23T05:13:10.010Z,2023-04-24T21:37:42Z,4212154959,233,23,4212143567,285,,4212143565,56,Left,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743131,24,61,1,3,57,9xmhnv6im8h7c9e17oqvcx8gl,0,29.2,2.7,2023-04-23T05:13:11.144Z,2023-04-24T21:37:43Z,4212156149,56,Back,,,,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743135,25,5,1,3,59,9xmhnv6im8h7c9e17oqvcx8gl,0,29.3,-0.8,2023-04-23T05:13:13.288Z,2023-04-24T21:37:46Z,4212156749,347,,4212156779,233,36,4212156747,56,Back,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743003,36,5,1,3,59,7jv344gvcvgqg7oeuc9u554dm,1,70.7,100.8,2023-04-23T05:13:13.288Z,2023-04-24T21:37:47Z,4212143685,347,,4212143683,56,Left,4212156767,233,25,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743037,37,1,1,4,10,7jv344gvcvgqg7oeuc9u554dm,1,71.8,100,2023-04-23T05:13:24.178Z,2023-04-24T21:38:14Z,4212143851,213,4.8,4212143841,107,,4212143847,141,88.0,4212143845,140,72.5,4212143849,212,9.1,4212143843,56,Left,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743101,38,1,1,4,11,7jv344gvcvgqg7oeuc9u554dm,1,70.8,89,2023-04-23T05:13:25.168Z,2023-04-24T21:38:23Z,4212144143,141,95.8,4212144145,212,11.9,4212144141,140,81.2,4212144147,213,0.4,4212144139,56,Left,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743103,39,61,1,4,22,7jv344gvcvgqg7oeuc9u554dm,0,82.3,96.3,2023-04-23T05:13:36.169Z,2023-04-23T05:13:36Z,4212144151,56,Left,,,,,,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743115,22,5,1,4,23,9xmhnv6im8h7c9e17oqvcx8gl,1,17.7,-1.6,2023-04-23T05:13:36.890Z,2023-04-23T06:49:28Z,4212144201,347,,4212144217,233,40,4212144199,56,Back,,,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743105,40,5,1,4,23,7jv344gvcvgqg7oeuc9u554dm,0,82.3,101.6,2023-04-23T05:13:36.890Z,2023-04-23T05:13:39Z,4212144153,56,Left,4212144229,233,22,4212144155,347,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743195,31,1,1,4,28,9xmhnv6im8h7c9e17oqvcx8gl,1,16.2,0,2023-04-23T05:13:42.506Z,2023-04-23T05:21:58Z,4212144527,56,Back,4212144535,213,0.4,4212144531,141,10.0,4212144533,212,20.4,4212158103,107,,4212144529,140,34.2,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743199,32,1,1,4,29,9xmhnv6im8h7c9e17oqvcx8gl,0,31.2,5.2,2023-04-23T05:13:43.055Z,2023-04-23T05:22:25Z,4212144555,56,Back,4212159107,141,9.3,4212159105,140,41.7,4212159103,168,,4212159109,212,11.4,4212159111,213,0.2,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743179,41,1,1,4,30,7jv344gvcvgqg7oeuc9u554dm,1,58.8,93.8,2023-04-23T05:13:44.385Z,2023-04-23T05:22:38Z,4212144447,213,4.7,4212144441,140,59.0,4212144445,212,6.7,4212144439,56,Left,4212144437,3,,4212144443,141,83.9,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743181,42,1,1,4,32,7jv344gvcvgqg7oeuc9u554dm,0,59,83.9,2023-04-23T05:13:45.865Z,2023-04-23T05:13:46Z,4212144461,213,0.9,4212144459,212,12.2,4212144453,56,Left,4212144457,141,98.0,4212144451,3,,4212144455,140,66.2,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537746093,137,61,1,4,33,9xmhnv6im8h7c9e17oqvcx8gl,1,28.3,5.4,2023-04-23T05:13:47.206Z,2023-04-23T05:23:37Z,4212161157,56,Back,,,,,,,,,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743215,43,1,1,4,34,7jv344gvcvgqg7oeuc9u554dm,1,54.5,88.1,2023-04-23T05:13:48.400Z,2023-04-23T05:13:50Z,4212144633,212,10.3,4212144627,56,Left,4212144635,213,0,4212144631,141,88.1,4212144629,140,64.3,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743219,44,49,1,4,36,7jv344gvcvgqg7oeuc9u554dm,1,63.6,82.6,2023-04-23T05:13:49.921Z,2023-04-23T05:13:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743233,45,1,1,4,37,7jv344gvcvgqg7oeuc9u554dm,1,60,77.5,2023-04-23T05:13:50.914Z,2023-04-23T05:13:53Z,4212144727,56,Back,4212144733,212,25.5,4212144735,213,3.9,4212144731,141,50.9,4212144729,140,42.9,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743251,46,1,1,4,40,7jv344gvcvgqg7oeuc9u554dm,1,43.5,49.6,2023-04-23T05:13:53.840Z,2023-04-23T05:13:56Z,4212144813,212,10.1,4212144809,140,53.1,4212144821,213,6.2,4212144807,56,Center,4212144811,141,48.2,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743271,47,1,1,4,42,7jv344gvcvgqg7oeuc9u554dm,1,53.3,46.4,2023-04-23T05:13:56.473Z,2023-04-23T05:13:59Z,4212144881,56,Right,4212144887,212,18.5,4212144885,141,19.2,4212144883,140,54.0,4212144889,213,4.8,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743281,48,1,1,4,45,7jv344gvcvgqg7oeuc9u554dm,1,54.1,26.1,2023-04-23T05:13:59.361Z,2023-04-23T05:14:01Z,4212144939,212,30.2,4212144933,140,38.2,4212144941,213,2.2,4212144937,141,63.1,4212144931,56,Back,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743293,49,1,1,4,47,7jv344gvcvgqg7oeuc9u554dm,1,38.2,63.1,2023-04-23T05:14:01.265Z,2023-04-23T05:14:04Z,4212144983,141,50.3,4212144979,56,Back,4212144985,212,10.5,4212144987,213,5.3,4212144981,140,43.8,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743305,50,1,1,4,50,7jv344gvcvgqg7oeuc9u554dm,0,44.6,45.7,2023-04-23T05:14:04.522Z,2023-04-23T05:14:06Z,4212145069,141,15.0,4212145063,155,,4212145075,1,,4212145071,212,33.2,4212145073,213,5.6,4212145067,140,69.2,4212145065,56,Right,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743311,33,1,1,4,54,9xmhnv6im8h7c9e17oqvcx8gl,0,23.2,87.2,2023-04-23T05:14:07.688Z,2023-04-23T05:14:10Z,4212145117,56,Back,4212145123,212,20.5,4212145115,3,,4212145121,141,69.6,4212145119,140,39.0,4212145125,213,5.7,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743325,51,1,1,4,56,7jv344gvcvgqg7oeuc9u554dm,0,56,26.8,2023-04-23T05:14:09.930Z,2023-04-24T21:41:00Z,4212145205,140,64.3,4212145207,141,31.2,4212145201,3,,4212145203,56,Center,4212145211,212,9.2,4212145215,213,0.3,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743331,34,1,1,4,57,9xmhnv6im8h7c9e17oqvcx8gl,0,33.4,62.6,2023-04-23T05:14:11.056Z,2023-04-23T05:14:13Z,4212145233,141,82.1,4212145227,3,,4212145235,212,16.0,4212145231,140,42.0,4212145229,56,Back,4212145237,213,1.0,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743351,52,1,1,5,0,7jv344gvcvgqg7oeuc9u554dm,0,56.4,11.3,2023-04-23T05:14:13.745Z,2023-04-23T05:26:24Z,4212145305,140,63.7,4212145307,141,15.6,4212145301,3,,4212145311,213,0.4,4212145303,56,Right,4212145309,212,8.2,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743361,35,1,1,5,1,9xmhnv6im8h7c9e17oqvcx8gl,1,33.9,79.4,2023-04-23T05:14:14.600Z,2023-04-23T05:26:21Z,4212145343,3,,4212145349,141,95.3,4212145353,213,1.3,4212145347,140,37.2,4212145351,212,11.4,4212145345,56,Back,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743363,36,49,1,5,2,9xmhnv6im8h7c9e17oqvcx8gl,1,35.3,96.2,2023-04-23T05:14:15.672Z,2023-04-23T05:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743371,37,1,1,5,3,9xmhnv6im8h7c9e17oqvcx8gl,1,33.8,98.3,2023-04-23T05:14:17.336Z,2023-04-24T21:42:11Z,4212145403,141,95.8,4212145405,212,10.5,4212145401,140,23.9,4212145399,56,Back,4212145407,213,3.3,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743375,53,43,1,5,5,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-04-23T05:14:18.648Z,2023-04-24T21:42:01Z,4212145413,56,Right,4218468087,144,8,,,,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743401,38,12,1,5,9,9xmhnv6im8h7c9e17oqvcx8gl,1,22.3,96.2,2023-04-23T05:14:23.512Z,2023-04-23T05:14:24Z,4212145513,141,100.0,4212145509,56,Back,4212145515,212,4.2,4212145541,167,,4212145517,213,1.2,4212145511,140,23.8,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743405,39,5,1,5,10,9xmhnv6im8h7c9e17oqvcx8gl,0,25,102,2023-04-23T05:14:24.097Z,2023-04-23T05:14:27Z,4212145537,347,,4212145535,56,Back,4212145631,233,54,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743417,54,5,1,5,10,7jv344gvcvgqg7oeuc9u554dm,1,75,-2,2023-04-23T05:14:24.097Z,2023-04-23T06:49:29Z,4212145595,56,Right,4212145597,347,,4212145619,233,39,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743457,55,1,1,5,14,7jv344gvcvgqg7oeuc9u554dm,1,73.9,0,2023-04-23T05:14:28.056Z,2023-04-23T05:14:35Z,4212145813,212,14.4,4212145809,140,62.3,4212145807,56,Right,4212145815,213,2.6,4212145805,107,,4212145811,141,9.2,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743467,56,1,1,5,21,7jv344gvcvgqg7oeuc9u554dm,1,66.2,4,2023-04-23T05:14:35.401Z,2023-04-23T05:14:38Z,4212145897,213,2.5,4212145891,140,52.5,4212145895,212,18.4,4212145889,56,Right,4212145893,141,20.9,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743479,57,1,1,5,24,7jv344gvcvgqg7oeuc9u554dm,1,53.7,25,2023-04-23T05:14:38.513Z,2023-04-23T05:14:40Z,4212145969,56,Back,4212145975,212,21.7,4212145971,140,46.2,4212145977,213,1.9,4212145973,141,54.8,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743485,58,1,1,5,27,7jv344gvcvgqg7oeuc9u554dm,1,46.2,54.8,2023-04-23T05:14:40.864Z,2023-04-23T05:14:42Z,4212146003,213,4.7,4212145999,141,29.2,4212145997,140,46.2,4212146001,212,17.4,4212145995,56,Back,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743509,59,1,1,5,28,7jv344gvcvgqg7oeuc9u554dm,1,46.2,29.2,2023-04-23T05:14:42.032Z,2023-04-23T05:14:48Z,4212146131,212,17.3,4212146129,141,9.8,4212146125,56,Right,4212146127,140,56.8,4212146133,213,5.4,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743525,60,1,1,5,34,7jv344gvcvgqg7oeuc9u554dm,1,56.8,26.5,2023-04-23T05:14:48.265Z,2023-04-23T05:14:51Z,4212146249,213,2.1,4212146243,140,45.1,4212146245,141,57.8,4212146247,212,24.6,4212146241,56,Back,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743537,61,1,1,5,37,7jv344gvcvgqg7oeuc9u554dm,1,45.1,70.8,2023-04-23T05:14:51.553Z,2023-04-23T05:14:54Z,4212146303,141,95.0,4212146299,140,62.0,4212146307,212,24.2,4212146295,56,Left,4212146311,213,0.7,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743545,62,1,1,5,40,7jv344gvcvgqg7oeuc9u554dm,0,62.3,94.8,2023-04-23T05:14:54.257Z,2023-04-23T05:14:56Z,4212146373,213,6.2,4212146369,141,92.6,4212146367,140,79.4,4212146371,212,18.0,4212146365,56,Left,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743559,41,1,1,5,45,9xmhnv6im8h7c9e17oqvcx8gl,0,19.8,5.2,2023-04-23T05:14:58.736Z,2023-04-24T21:43:43Z,4218468185,286,,4212168623,212,2.3,4212146459,56,Back,4212168621,141,4.0,4218468225,233,63,4212168619,140,21.8,4212168625,213,5.9,4218468183,236,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743571,63,74,1,5,45,7jv344gvcvgqg7oeuc9u554dm,1,78,93.6,2023-04-23T05:14:58.737Z,2023-04-24T21:43:43Z,4218468229,233,41,4218468191,285,,4212146521,56,Left,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743551,40,5,1,5,46,9xmhnv6im8h7c9e17oqvcx8gl,1,20.7,-2,2023-04-23T05:15:00.484Z,2023-04-23T05:27:27Z,4212146573,233,64,4212146413,56,Back,4212146415,347,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743581,64,5,1,5,46,7jv344gvcvgqg7oeuc9u554dm,0,79.3,102,2023-04-23T05:15:00.484Z,2023-04-23T06:49:29Z,4212146555,347,,4212146581,233,40,4212146553,56,Left,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743639,42,1,1,5,57,9xmhnv6im8h7c9e17oqvcx8gl,1,17.3,0,2023-04-23T05:15:10.720Z,2023-04-23T05:15:13Z,4212146835,140,21.5,4212146831,107,,4212146837,141,7.7,4212146841,213,1.0,4212146833,56,Back,4212146839,212,7.9,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743649,43,1,1,5,59,9xmhnv6im8h7c9e17oqvcx8gl,1,21.5,7.7,2023-04-23T05:15:12.655Z,2023-04-24T21:46:44Z,4212146903,140,19.0,4212146909,213,3.9,4212146901,56,Back,4212146907,212,3.8,4212146905,141,3.7,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743651,44,1,1,6,0,9xmhnv6im8h7c9e17oqvcx8gl,1,19.1,3.7,2023-04-23T05:15:14.241Z,2023-04-24T21:46:45Z,4212146931,213,0.4,4212146925,140,39.1,4212146921,157,,4212146927,141,17.0,4212146923,56,Back,4212146929,212,22.9,4212146933,1,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538918569,988,1,1,6,1,9xmhnv6im8h7c9e17oqvcx8gl,0,34.1,11.5,2023-04-23T05:15:15.341Z,2023-04-24T21:46:32Z,4218468899,141,11.5,4218468893,168,,4218468901,212,2.5,4218468903,213,0,4218468891,3,,4218468897,140,36.5,4218468895,56,Back,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743669,65,1,1,6,3,7jv344gvcvgqg7oeuc9u554dm,1,57,84.5,2023-04-23T05:15:16.777Z,2023-04-23T05:15:19Z,4212147027,56,Left,4212147025,3,,4212147037,213,0.3,4212147031,141,88.7,4212147033,212,9.5,4212147029,140,65.6,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743673,66,49,1,6,5,7jv344gvcvgqg7oeuc9u554dm,1,65,93,2023-04-23T05:15:18.922Z,2023-04-23T05:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743685,67,1,1,6,6,7jv344gvcvgqg7oeuc9u554dm,1,62.9,93.6,2023-04-23T05:15:19.705Z,2023-04-23T05:15:21Z,4212147099,141,91.8,4212147103,213,3.2,4212147101,212,18.4,4212147095,56,Back,4212147097,140,45.4,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743699,68,1,1,6,7,7jv344gvcvgqg7oeuc9u554dm,1,45.4,91.8,2023-04-23T05:15:21.401Z,2023-04-23T05:15:24Z,4212147181,140,35.4,4212147187,213,4.1,4212147185,212,17.2,4212147183,141,71.7,4212147179,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743721,69,1,1,6,10,7jv344gvcvgqg7oeuc9u554dm,1,35.7,70.6,2023-04-23T05:15:24.072Z,2023-04-23T05:15:26Z,4212147301,212,17.8,4212147297,140,33.7,4212147295,56,Back,4212147303,213,4.6,4212147299,141,44.6,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743747,70,1,1,6,12,7jv344gvcvgqg7oeuc9u554dm,1,33.8,41.5,2023-04-23T05:15:26.209Z,2023-04-23T05:15:29Z,4212147425,212,12.6,4212147419,140,41.3,4212147427,213,5.4,4212147421,141,27.1,4212147417,56,Back,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743775,71,1,1,6,15,7jv344gvcvgqg7oeuc9u554dm,1,45.3,21.3,2023-04-23T05:15:29.448Z,2023-04-23T05:15:34Z,4212147581,212,20.6,4212147579,141,3.4,4212147577,140,61.1,4212147583,213,5.7,4212147575,56,Right,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743795,72,1,1,6,20,7jv344gvcvgqg7oeuc9u554dm,1,58.7,10.6,2023-04-23T05:15:34.529Z,2023-04-23T05:15:38Z,4212147709,212,21.2,4212147703,140,41.3,4212147711,213,2.6,4212147707,141,26.4,4212147699,56,Back,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743807,73,1,1,6,25,7jv344gvcvgqg7oeuc9u554dm,1,43.9,22.5,2023-04-23T05:15:38.848Z,2023-04-23T05:15:40Z,4212147753,141,5.2,4212147749,56,Back,4212147751,140,49.4,4212147757,213,5.2,4212147755,212,13.1,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743837,74,1,1,6,26,7jv344gvcvgqg7oeuc9u554dm,1,49.4,5.2,2023-04-23T05:15:40.473Z,2023-04-23T05:15:43Z,4212147861,56,Right,4212147867,212,11.8,4212147865,141,1.7,4212147869,213,6.1,4212147863,140,60.4,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743839,75,50,1,6,30,7jv344gvcvgqg7oeuc9u554dm,1,47.9,3.6,2023-04-23T05:15:43.665Z,2023-04-23T05:15:47Z,4212147875,286,,4212147979,233,45,4212147873,56,Back,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743847,45,7,1,6,30,9xmhnv6im8h7c9e17oqvcx8gl,1,52.1,96.4,2023-04-23T05:15:43.666Z,2023-04-24T21:47:39Z,4212147917,56,Left,4212147915,167,,4212147969,233,75,4218469075,383,,4212147919,285,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743873,46,5,1,6,31,9xmhnv6im8h7c9e17oqvcx8gl,0,60.8,101.5,2023-04-23T05:15:45.128Z,2023-04-23T05:15:47Z,4212148005,56,Left,4212148077,233,76,4212148007,347,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537743869,76,5,1,6,31,7jv344gvcvgqg7oeuc9u554dm,1,39.2,-1.5,2023-04-23T05:15:45.128Z,2023-04-23T06:49:29Z,4212147991,347,,4212148031,233,46,4212147989,56,Back,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
