id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value
2517744447,163,1,1,17,15,6h553bwfqkoxayuv80uikkn42,1,97.7,67.5,2023-03-10T11:17:25.625Z,2023-03-11T19:19:21Z,4085214845,213,3.9,4085214833,56,Center,4085215205,210,15,4085214835,140,89.8,4085215207,154,,4085214837,141,56.6,4085214841,212,11.1,4085214853,195,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2517744455,164,15,1,17,17,6h553bwfqkoxayuv80uikkn42,1,88.2,55.2,2023-03-10T11:17:27.233Z,2023-03-11T19:19:21Z,4085215223,102,46.1,4085215213,81,,4085214895,17,,4085214897,56,Center,4085215231,147,51.1,4085215219,55,163,4085215225,103,25.3,4085215227,328,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085214993,20,,4085214893,22,4085215001,233,140,,4085215217,154,4085215215,29,,4085215229,146,98.8,,,,,,,,,,,,,,
2517744459,140,10,1,17,17,cuj4qahgk4idsme4dg8clk6gw,1,2.4,49.1,2023-03-10T11:17:27.333Z,2023-03-12T08:36:17Z,4090031843,377,,4085214913,173,,4085215027,233,164,4085214915,179,,4085214917,182,,4085214919,56,Back,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744473,141,6,1,17,19,cuj4qahgk4idsme4dg8clk6gw,0,5,58.2,2023-03-10T11:17:29.257Z,2023-03-11T19:19:38Z,4085215045,233,165,4085214987,73,,4085214985,56,Back,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744465,165,6,1,17,19,6h553bwfqkoxayuv80uikkn42,1,95,41.8,2023-03-10T11:17:29.257Z,2023-03-10T11:17:32Z,4085214937,56,Center,4085214939,75,,4085215033,233,141,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744635,166,1,1,17,59,6h553bwfqkoxayuv80uikkn42,0,99.5,0.5,2023-03-10T11:18:09.338Z,2023-03-11T19:19:49Z,4085215851,6,,4085215865,213,1.7,4085215859,140,95.2,4085215863,212,30.5,4085215849,2,,4085215853,155,,4085215861,141,44.8,4090033123,20,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085215855,224,,4085215857,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2517744643,142,12,1,18,0,cuj4qahgk4idsme4dg8clk6gw,1,3.6,55.2,2023-03-10T11:18:10.763Z,2023-03-10T11:18:12Z,4085215887,141,77.3,4085215885,140,0.0,4085215883,56,Back,4085215905,15,,4085215891,213,1.9,4085215915,167,,4085215889,212,15.9,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744649,143,6,1,18,2,cuj4qahgk4idsme4dg8clk6gw,0,1.8,66.2,2023-03-10T11:18:12.328Z,2023-03-11T19:20:05Z,4085215911,56,Back,4085215913,73,,4085215973,233,167,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744661,167,6,1,18,2,6h553bwfqkoxayuv80uikkn42,1,98.2,33.8,2023-03-10T11:18:12.328Z,2023-03-10T11:18:14Z,4085215969,233,143,4085215967,75,,4085215965,56,Center,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744775,168,1,1,18,24,6h553bwfqkoxayuv80uikkn42,1,99.5,0.5,2023-03-10T11:18:34.089Z,2023-03-11T19:20:52Z,4085216569,213,1.7,4085216561,56,Center,4085216553,2,,4085216755,154,,4085216567,212,32.5,4090034715,20,,4085216565,141,47.6,4085216753,210,13,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085216557,155,,4085216571,1,4085216555,6,,1,4085216563,140,4085216559,224,,,,,,,,,,94.0,,,,,,,,
2517744781,169,44,1,18,26,6h553bwfqkoxayuv80uikkn42,1,96,49.1,2023-03-10T11:18:35.946Z,2023-03-10T11:18:38Z,4085216589,286,,4085216587,56,Center,4085216605,233,144,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744777,144,44,1,18,26,cuj4qahgk4idsme4dg8clk6gw,0,4,50.9,2023-03-10T11:18:35.947Z,2023-03-10T11:19:34Z,4085216575,56,Back,4085216577,285,,4085216643,233,169,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744783,170,13,1,18,26,6h553bwfqkoxayuv80uikkn42,1,97,45.4,2023-03-10T11:18:36.649Z,2023-03-11T19:20:52Z,4085216775,230,99.0,4085216777,231,48.9,4085216763,29,,4085216653,15,,4085216771,102,61.8,4085216767,55,168,4085216813,16,,4085216657,328,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,4085216765,154,,4085216773,103,4085216597,56,Center,,4085216651,25,4085216761,73,11.1,,,,,,,,,,,,,,,,,
2517744779,145,5,1,18,27,cuj4qahgk4idsme4dg8clk6gw,1,-1.2,34,2023-03-10T11:18:36.971Z,2023-03-10T11:18:39Z,4085216583,56,Back,4085216639,233,171,4085216585,346,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744787,171,5,1,18,27,6h553bwfqkoxayuv80uikkn42,0,101.2,66,2023-03-10T11:18:36.971Z,2023-03-10T11:31:32Z,4085216613,56,Center,4085216647,233,145,4085216615,346,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744991,146,27,1,19,6,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:19:16.800Z,2023-03-11T19:21:14Z,4085218533,53,2tveu4wl8zdno0v950r0r34k5,4085218531,41,Injury,4085238251,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517744929,172,27,1,19,6,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:19:16.800Z,2023-03-11T19:21:11Z,4085238263,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745217,147,28,1,20,0,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:20:10.265Z,2023-03-10T11:31:35Z,4085238277,233,173,4085218931,55,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745153,173,28,1,20,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:20:10.265Z,2023-03-10T11:31:36Z,4085238283,233,147,4085218629,55,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745399,148,1,1,20,45,cuj4qahgk4idsme4dg8clk6gw,0,4.2,42.8,2023-03-10T11:20:55.739Z,2023-03-10T11:20:59Z,4085219733,140,57.8,4085219737,212,56.9,4085219735,141,30.1,4085219743,74,,4085219739,213,6.1,4085219731,56,Center,4085219729,124,,4085219741,1,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745679,190,1,1,20,49,6h553bwfqkoxayuv80uikkn42,1,43.6,75.6,2023-03-10T11:20:59.664Z,2023-03-10T11:53:12Z,4085282981,212,1.8,4085282979,141,75.6,4085282983,213,0,4085282977,140,45.3,4085282975,3,,4085221241,56,Back,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745919,194,61,1,20,50,6h553bwfqkoxayuv80uikkn42,1,45.6,78.5,2023-03-10T11:21:00.146Z,2023-03-10T11:23:01Z,4085222627,56,Back,,,,,,,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745409,174,3,1,20,51,6h553bwfqkoxayuv80uikkn42,0,56.6,62.5,2023-03-10T11:21:01.181Z,2023-03-11T19:21:59Z,4085220897,286,,4085219785,56,Center,4090043267,464,,4085283169,233,149,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745413,149,7,1,20,51,cuj4qahgk4idsme4dg8clk6gw,0,43.4,37.5,2023-03-10T11:21:01.182Z,2023-03-11T19:22:03Z,4085220333,285,,4085219809,56,Back,4090043547,385,,4085220901,233,174,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745433,175,49,1,20,53,6h553bwfqkoxayuv80uikkn42,1,60.8,46.9,2023-03-10T11:21:03.584Z,2023-03-11T19:22:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745457,176,1,1,20,55,6h553bwfqkoxayuv80uikkn42,1,66.6,45.1,2023-03-10T11:21:05.672Z,2023-03-10T11:21:10Z,4085220003,56,Center,4085220007,141,23.6,4085220005,140,66.4,4085220011,213,4.7,4085220009,212,14.6,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745463,177,1,1,21,0,6h553bwfqkoxayuv80uikkn42,0,86,28.9,2023-03-10T11:21:10.423Z,2023-03-10T11:21:12Z,4085220035,141,28.6,4085220037,212,8.0,4085220031,56,Center,4085220033,140,93.6,4085220039,213,6.3,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745467,150,12,1,21,2,cuj4qahgk4idsme4dg8clk6gw,1,2.5,67.8,2023-03-10T11:21:12.842Z,2023-03-10T11:21:14Z,4085220067,140,2.0,4085220093,167,,4085220065,56,Back,4085220069,141,100.0,4085220071,212,23.1,4085220073,213,1.6,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745469,151,5,1,21,3,cuj4qahgk4idsme4dg8clk6gw,0,4.2,101.1,2023-03-10T11:21:13.400Z,2023-03-10T11:31:33Z,4085220075,56,Back,4085220077,347,,4085220293,233,178,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745509,178,5,1,21,3,6h553bwfqkoxayuv80uikkn42,1,95.8,-1.1,2023-03-10T11:21:13.400Z,2023-03-10T11:21:26Z,4085220271,56,Right,4085220283,233,151,4085220273,347,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745527,179,1,1,21,15,6h553bwfqkoxayuv80uikkn42,1,95.5,0,2023-03-10T11:21:25.768Z,2023-03-10T11:21:31Z,4085220361,107,,4085220371,213,3.0,4085220369,212,34.5,4085220373,1,,4085220363,56,Right,4085220365,140,62.9,4085220367,141,5.2,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745537,180,1,1,21,21,6h553bwfqkoxayuv80uikkn42,1,62.9,5.2,2023-03-10T11:21:31.640Z,2023-03-10T11:21:33Z,4085220435,140,53.8,4085220437,141,38.6,4085220433,56,Center,4085220441,213,2.0,4085220439,212,24.6,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745555,181,1,1,21,23,6h553bwfqkoxayuv80uikkn42,1,53.8,38.6,2023-03-10T11:21:33.351Z,2023-03-10T11:21:37Z,4085220527,140,56.7,4085220525,56,Center,4085220533,213,1.4,4085220529,141,69.5,4085220531,212,21.2,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745567,182,1,1,21,27,6h553bwfqkoxayuv80uikkn42,1,64,80.4,2023-03-10T11:21:37.095Z,2023-03-11T19:22:39Z,4085220609,212,10.8,4085220607,141,92.9,4085220605,140,70.3,4085220611,213,0.9,4085220603,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745573,183,1,1,21,31,6h553bwfqkoxayuv80uikkn42,1,65.6,83.4,2023-03-10T11:21:41.543Z,2023-03-10T11:21:42Z,4085220635,141,64.7,4085220637,212,13.4,4085220631,56,Center,4085220633,140,69.5,4085220639,213,5.0,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745603,184,1,1,21,33,6h553bwfqkoxayuv80uikkn42,1,70.1,64.2,2023-03-10T11:21:42.887Z,2023-03-10T11:21:49Z,4085220809,212,7.1,4085220803,56,Center,4085220807,141,60.9,4085220811,213,3.5,4085220805,140,63.7,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745613,185,1,1,21,39,6h553bwfqkoxayuv80uikkn42,1,62.1,52.5,2023-03-10T11:21:49.224Z,2023-03-10T11:21:51Z,4085220867,140,54.1,4085220875,213,4.0,4085220865,56,Center,4085220871,212,13.3,4085220869,141,37.4,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745633,186,1,1,21,41,6h553bwfqkoxayuv80uikkn42,1,53.9,39.5,2023-03-10T11:21:51.176Z,2023-03-10T11:21:56Z,4085220989,140,63.3,4085220995,213,1.2,4085220993,212,27.5,4085220991,141,77.3,4085220987,56,Center,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745653,187,1,1,21,46,6h553bwfqkoxayuv80uikkn42,1,70,82.8,2023-03-10T11:21:56.135Z,2023-03-10T11:22:00Z,4085221105,213,0.5,4085221099,140,87.6,4085221097,56,Left,4085221101,141,96.3,4085221103,212,20.6,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745657,188,1,1,21,50,6h553bwfqkoxayuv80uikkn42,0,93.5,87.6,2023-03-10T11:22:00.392Z,2023-03-11T19:23:00Z,4085221117,56,Left,4085221121,141,84.9,4085221115,155,,4085221149,233,152,4085221147,236,,4085221125,213,4.8,4085221119,140,93.6,4085221153,286,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,4085221113,2,,4090047837,72,4090047835,224,,,4085221123,212,,,,,,,,,,,,1.8,,,,,,,,
2517745659,152,12,1,21,50,cuj4qahgk4idsme4dg8clk6gw,1,9.6,12.5,2023-03-10T11:22:00.492Z,2023-03-10T11:22:01Z,4085221127,185,,4085221129,56,Back,4085221155,233,188,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745665,153,6,1,21,51,cuj4qahgk4idsme4dg8clk6gw,0,2.1,11.9,2023-03-10T11:22:01.451Z,2023-03-11T19:23:09Z,4085221169,73,,4085221167,56,Back,4085221209,233,189,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745663,189,6,1,21,51,6h553bwfqkoxayuv80uikkn42,1,97.9,88.1,2023-03-10T11:22:01.451Z,2023-03-10T11:22:03Z,4085221187,233,153,4085221159,56,Left,4085221161,73,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745815,191,1,1,22,22,6h553bwfqkoxayuv80uikkn42,0,99.7,99.2,2023-03-10T11:22:32.616Z,2023-03-11T19:23:12Z,4085221971,2,,4085221983,141,58.5,4085221979,56,Center,4085221987,213,4.6,4090048511,20,,4085221985,212,27.9,4085221973,6,,4085221981,140,96.5,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085221975,155,,4085221977,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745817,154,12,1,22,24,cuj4qahgk4idsme4dg8clk6gw,1,2.8,40,2023-03-10T11:22:34.233Z,2023-03-11T19:23:23Z,4085221997,141,44.1,4085221995,140,17.1,4085221999,212,15.3,4085222001,213,0.2,4085221993,56,Back,4085222009,15,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745827,192,15,1,22,25,6h553bwfqkoxayuv80uikkn42,1,82.5,56.3,2023-03-10T11:22:34.959Z,2023-03-11T19:23:45Z,4085222285,231,51.1,4085222183,233,155,4085226159,108,,4085222269,102,51.7,4085222267,78,,4085222035,18,,4085222281,147,53.4,4085222273,215,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,4085222159,25,,4085222037,56,4085222161,20,,,4085222279,146,4085222271,103,Center,4085222283,230,98.6,4085222277,458,4085222275,328,,93.4,19,4085222165,82,,,,,
2517745837,155,10,1,22,25,cuj4qahgk4idsme4dg8clk6gw,1,5.3,46.3,2023-03-10T11:22:35.059Z,2023-03-11T19:23:49Z,4085222193,233,192,4085222085,94,,4085222087,56,Back,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745845,156,6,1,22,26,cuj4qahgk4idsme4dg8clk6gw,0,9,51.5,2023-03-10T11:22:36.696Z,2023-03-11T19:23:58Z,4085222115,56,Back,4085222139,233,193,4085222117,73,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745831,193,6,1,22,26,6h553bwfqkoxayuv80uikkn42,1,91,48.5,2023-03-10T11:22:36.696Z,2023-03-10T11:22:40Z,4085222065,56,Center,4085222067,75,,4085222131,233,156,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745973,195,1,1,22,58,6h553bwfqkoxayuv80uikkn42,1,99.6,0.7,2023-03-10T11:23:08.840Z,2023-03-11T19:24:48Z,4085223403,154,,4085222991,2,,4085222999,56,Center,4085223007,213,1.7,4085223005,212,32.5,4085223009,1,,4085223001,140,96.3,4085222995,155,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085222997,224,,4090051941,20,4085223003,141,48.2,1,4085222993,6,4085223401,210,,,,,,,,,,,15,,,,,,,
2517745977,196,44,1,23,0,6h553bwfqkoxayuv80uikkn42,1,96.2,48,2023-03-10T11:23:10.751Z,2023-03-11T19:24:32Z,4085223025,56,Center,4085223027,286,,4085223189,233,157,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745981,157,44,1,23,0,cuj4qahgk4idsme4dg8clk6gw,0,3.8,52,2023-03-10T11:23:10.752Z,2023-03-11T19:24:34Z,4085223049,56,Back,4085223051,285,,4085223193,233,196,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745983,197,15,1,23,1,6h553bwfqkoxayuv80uikkn42,1,96.6,47,2023-03-10T11:23:11.479Z,2023-03-11T19:24:48Z,4085230297,78,,4085223419,230,99.3,4085223411,55,195,4085230303,146,98.0,4085223409,154,,4090054783,16,,4085230949,233,175,4085230305,147,47.8,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,4085223407,29,,4085223421,231,4085223417,103,19,,4085223287,15,4085230299,100,49.1,4085223415,102,49.1,4085223285,25,4085223291,328,,,,4085230301,82,4085223059,56,Center,,
2517747287,175,10,1,23,1,cuj4qahgk4idsme4dg8clk6gw,1,5.4,55.5,2023-03-10T11:23:11.579Z,2023-03-10T11:28:38Z,4085230953,233,197,4085230889,56,Back,4085230887,94,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745985,158,43,1,23,1,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:23:11.833Z,2023-03-10T11:23:47Z,4085223069,56,Back,4085223067,94,0,4085223903,144,10,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517747273,231,61,1,23,2,6h553bwfqkoxayuv80uikkn42,1,96.3,42.5,2023-03-10T11:23:12.366Z,2023-03-11T19:25:01Z,4085231465,56,Center,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517745997,159,5,1,23,4,cuj4qahgk4idsme4dg8clk6gw,1,-0.9,61.4,2023-03-10T11:23:13.929Z,2023-03-10T11:28:43Z,4085223111,56,Back,4085232687,361,,4085223113,346,,4085223153,233,198,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746001,198,5,1,23,4,6h553bwfqkoxayuv80uikkn42,0,100.9,38.6,2023-03-10T11:23:13.929Z,2023-03-10T11:31:33Z,4085232747,361,,4085223137,56,Center,4085223161,233,159,4085223139,346,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746143,160,1,1,23,40,cuj4qahgk4idsme4dg8clk6gw,1,5.1,42.1,2023-03-10T11:23:50.793Z,2023-03-11T19:25:17Z,4085224085,74,,4085224079,213,6.0,4085224069,124,,4085224071,56,Right,4085224077,212,61.8,4085224075,141,13.7,4085224081,1,,4085224073,140,61.0,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746147,161,61,1,23,44,cuj4qahgk4idsme4dg8clk6gw,0,61,13.7,2023-03-10T11:23:54.521Z,2023-03-10T11:23:54Z,4085224091,56,Right,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746155,162,5,1,23,45,cuj4qahgk4idsme4dg8clk6gw,0,65.5,-1.6,2023-03-10T11:23:55.417Z,2023-03-10T11:24:02Z,4085224119,347,,4085224351,233,199,4085224117,56,Right,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746195,199,5,1,23,45,6h553bwfqkoxayuv80uikkn42,1,34.5,101.6,2023-03-10T11:23:55.417Z,2023-03-10T11:31:33Z,4085224341,233,162,4085224307,56,Back,4085224309,347,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746205,200,1,1,23,51,6h553bwfqkoxayuv80uikkn42,1,29.7,100,2023-03-10T11:24:01.431Z,2023-03-10T11:24:02Z,4085224361,56,Back,4085224369,213,4.5,4085224363,140,28.8,4085224365,141,93.3,4085224367,212,5.4,4085224359,107,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746207,201,1,1,23,52,6h553bwfqkoxayuv80uikkn42,1,28.8,93.3,2023-03-10T11:24:02.358Z,2023-03-10T11:24:03Z,4085224377,140,29.8,4085224375,56,Back,4085224379,141,97.4,4085224381,212,3.0,4085224383,213,1.2,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746211,202,1,1,23,53,6h553bwfqkoxayuv80uikkn42,1,29.8,97.4,2023-03-10T11:24:03.015Z,2023-03-10T11:24:04Z,4085224405,141,94.5,4085224407,212,3.2,4085224401,56,Back,4085224403,140,27.4,4085224409,213,3.8,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746221,203,1,1,23,54,6h553bwfqkoxayuv80uikkn42,1,26.7,93.2,2023-03-10T11:24:03.974Z,2023-03-10T11:24:06Z,4085224465,140,25.9,4085224467,141,78.0,4085224469,212,10.4,4085224471,213,4.6,4085224463,56,Back,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746235,204,1,1,23,56,6h553bwfqkoxayuv80uikkn42,1,27.9,71.6,2023-03-10T11:24:06.070Z,2023-03-10T11:24:08Z,4085224565,213,3.7,4085224559,140,12.7,4085224561,141,56.4,4085224563,212,19.0,4085224557,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517746269,205,1,1,23,58,6h553bwfqkoxayuv80uikkn42,1,12.4,56.3,2023-03-10T11:24:08.246Z,2023-03-10T11:24:15Z,4085224729,141,8.5,4085224731,212,36.4,4085224733,213,5.2,4085224725,56,Back,4085224735,1,,4085224727,140,28.0,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
