id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2498967691,892,1,2,78,20,apoawtpvac4zqlancmvw4nk4o,1,75.6,27.7,2023-01-20T21:10:58.239Z,2023-01-21T04:02:16Z,3986333843,141,31.9,3986574329,178,,3986333845,212,8.6,3986333847,213,2.8,3986333839,56,Center,3986333841,140,67.9,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967699,893,1,2,78,20,apoawtpvac4zqlancmvw4nk4o,1,67.9,31.3,2023-01-20T21:10:58.874Z,2023-01-21T04:02:20Z,3986333875,212,9.3,3986574443,178,,3986333871,140,66.6,3986333877,213,4.6,3986333873,141,17.7,3986333869,56,Right,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967709,894,1,2,78,22,apoawtpvac4zqlancmvw4nk4o,1,66.8,17.1,2023-01-20T21:11:00.946Z,2023-01-21T04:02:22Z,3986333909,56,Center,3986333913,141,29.8,3986574463,178,,3986333915,212,9.8,3986333911,140,71.2,3986333917,213,1.1,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499032143,1144,83,2,78,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.4,68.8,2023-01-20T21:11:02.788Z,2023-01-21T05:41:14Z,3986667029,399,182156,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967723,895,1,2,78,26,apoawtpvac4zqlancmvw4nk4o,1,68.8,32.4,2023-01-20T21:11:04.147Z,2023-01-21T04:02:28Z,3986334011,213,1.6,3986334007,141,46.6,3986334005,140,68.7,3986334003,56,Center,3986334009,212,9.7,3986574535,178,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967733,896,1,2,78,28,apoawtpvac4zqlancmvw4nk4o,1,68,53.7,2023-01-20T21:11:06.220Z,2023-01-21T04:02:33Z,3986574599,178,,3986334095,213,0.5,3986334087,56,Center,3986334091,141,60.6,3986334093,212,9.0,3986334089,140,75.3,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967739,897,1,2,78,33,apoawtpvac4zqlancmvw4nk4o,1,67.6,53.1,2023-01-20T21:11:11.635Z,2023-01-21T04:02:46Z,3986334123,141,63.6,3986334119,56,Center,3986334125,212,7.5,3986574747,178,,3986334127,213,1.2,3986334121,140,69.9,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967743,898,1,2,78,34,apoawtpvac4zqlancmvw4nk4o,1,69.9,63.6,2023-01-20T21:11:12.497Z,2023-01-21T04:02:50Z,3986334155,213,3.8,3986334149,140,55.2,3986334151,141,46.4,3986334147,56,Center,3986334153,212,19.4,3986574799,178,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967757,899,1,2,78,36,apoawtpvac4zqlancmvw4nk4o,1,55.2,46.4,2023-01-20T21:11:14.407Z,2023-01-21T04:02:54Z,3986334245,141,21.0,3986334247,212,17.3,3986334241,56,Right,3986334243,140,55.7,3986334249,213,4.7,3986574915,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967767,900,1,2,78,42,apoawtpvac4zqlancmvw4nk4o,1,64.9,2.9,2023-01-20T21:11:20.574Z,2023-01-21T04:02:57Z,3986334295,212,8.3,3986334291,140,71.3,3986334297,213,0.6,3986574969,178,,3986334293,141,10.0,3986334289,56,Right,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967771,901,1,2,78,44,apoawtpvac4zqlancmvw4nk4o,1,71.3,10,2023-01-20T21:11:21.973Z,2023-01-21T04:03:04Z,3986334311,212,5.2,3986334307,140,72.4,3986334305,56,Right,3986575069,178,,3986334309,141,2.5,3986334313,213,4.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967783,902,1,2,78,45,apoawtpvac4zqlancmvw4nk4o,1,72,2.5,2023-01-20T21:11:23.374Z,2023-01-21T04:03:10Z,3986334381,213,1.9,3986334373,56,Right,3986334379,212,6.0,3986575139,178,,3986334377,141,10.7,3986334375,140,69.9,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967787,903,50,2,78,46,apoawtpvac4zqlancmvw4nk4o,1,73.8,9.8,2023-01-20T21:11:24.879Z,2023-01-21T04:03:24Z,3986334389,286,,3986334457,233,706,3986334387,56,Right,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967801,706,7,2,78,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.2,90.2,2023-01-20T21:11:25.288Z,2023-01-21T04:03:33Z,3986334445,285,,3986334451,233,903,3986334443,56,Back,3986575463,178,,3986508937,384,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967803,707,61,2,78,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.5,93.2,2023-01-20T21:11:25.612Z,2023-01-21T04:03:53Z,3986575737,178,,3986334447,56,Back,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967827,708,4,2,78,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.9,87.1,2023-01-20T21:11:26.672Z,2023-01-21T04:04:00Z,3986334571,285,,3986334567,152,,3986334565,56,Back,3986334615,233,904,3986334569,265,,3986334563,13,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967829,904,4,2,78,48,apoawtpvac4zqlancmvw4nk4o,0,75.1,12.9,2023-01-20T21:11:26.673Z,2023-01-21T04:03:59Z,3986334575,56,Right,3986334577,152,,3986334573,13,,3986334579,265,,3986575777,178,,3986334581,286,,3986334635,233,708,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968055,709,1,2,79,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.3,90.5,2023-01-20T21:12:09.378Z,2023-01-21T04:04:03Z,3986335805,140,41.5,3986335807,141,17.0,3986335801,152,,3986335809,212,52.8,3986335803,56,Back,3986335799,196,,3986575811,178,,3986335811,213,5.0,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,3986335797,155,,3986335813,1,,3986335795,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968057,710,1,2,79,37,9gefq4dz9b2hl8rqrxwrlrzmp,0,46,5.6,2023-01-20T21:12:15.031Z,2023-01-21T04:04:09Z,3986335877,236,,3986575889,178,,3986335883,286,,3986335879,233,905,3986335827,140,49.2,3986335825,56,Back,3986335833,213,0.3,3986335831,212,3.5,95gjm3yk75rmwyneb350zoktm,M. Simakan,3986335829,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968065,905,74,2,79,37,apoawtpvac4zqlancmvw4nk4o,1,50.9,91.8,2023-01-20T21:12:15.178Z,2023-01-21T04:04:13Z,3986335875,285,,3986575933,178,,3986335885,233,710,3986335873,56,Left,,,,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968097,711,1,2,79,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.3,11.9,2023-01-20T21:12:16.724Z,2023-01-21T04:04:20Z,3986335977,140,54.3,3986576005,178,,3986335975,56,Right,3986335983,213,3.0,3986335981,212,2.1,3986335979,141,12.3,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968101,712,4,2,79,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,53,15.8,2023-01-20T21:12:18.078Z,2023-01-21T04:04:26Z,3986336075,233,906,3986336003,152,,3986336001,56,Right,3986336007,286,,3986335999,13,,3986336005,265,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968103,906,4,2,79,40,apoawtpvac4zqlancmvw4nk4o,0,47,84.2,2023-01-20T21:12:18.079Z,2023-01-21T04:04:26Z,3986336033,265,,3986336027,13,,3986336093,233,712,3986576045,178,,3986336029,56,Back,3986336035,285,,3986336031,152,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968273,713,1,2,80,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.4,11.3,2023-01-20T21:12:46.676Z,2023-01-21T04:04:33Z,3986336887,56,Back,3986576113,178,,3986336895,213,3.2,3986336891,141,9.4,3986336885,152,,3986336893,212,23.5,3986336889,140,32.1,3986336883,5,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968291,714,1,2,80,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.4,9.4,2023-01-20T21:12:49.802Z,2023-01-21T04:04:37Z,3986336993,212,23.6,3986336989,140,14.2,3986336987,56,Back,3986336995,213,2.4,3986336991,141,31.8,3986576121,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968305,715,1,2,80,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.7,32.5,2023-01-20T21:12:52.988Z,2023-01-21T04:04:40Z,3986576167,178,,3986337047,141,72.6,3986337043,56,Back,3986337049,212,27.8,3986337045,140,19.7,3986337051,213,1.4,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968315,716,1,2,80,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.1,72.7,2023-01-20T21:12:55.889Z,2023-01-21T04:04:44Z,3986337107,141,31.0,3986576253,178,,3986337111,213,4.7,3986337105,140,19.5,3986337103,56,Back,3986337109,212,28.4,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968339,717,1,2,80,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.3,28.9,2023-01-20T21:13:00.029Z,2023-01-21T04:04:47Z,3986337249,1,,3986337243,141,73.3,3986576307,178,,3986337245,212,34.9,3986337239,56,Back,3986337247,213,2.1,3986337241,140,3.7,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968369,718,1,2,80,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.7,73.3,2023-01-20T21:13:04.440Z,2023-01-21T04:04:50Z,3986337391,56,Back,3986337397,212,4.0,3986337395,141,77.9,3986576327,178,,3986337399,213,0.9,3986337393,140,6.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968387,719,1,2,80,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,75.9,2023-01-20T21:13:09.466Z,2023-01-21T04:04:55Z,3986337479,141,29.1,3986337481,212,31.8,3986337483,213,4.7,3986576379,178,,3986337475,56,Back,3986337477,140,12.7,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968397,720,1,2,80,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.9,25.8,2023-01-20T21:13:13.757Z,2023-01-21T04:04:57Z,3986337511,141,31.5,3986337507,56,Back,3986337515,213,0.4,3986337509,140,26.9,3986337513,212,9.3,3986576395,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968405,721,1,2,80,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.5,31.3,2023-01-20T21:13:14.936Z,2023-01-21T04:05:02Z,3986337581,213,3.5,3986576449,178,,3986337579,212,9.2,3986337573,56,Back,3986337577,141,27.1,3986337575,140,19.2,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968409,722,1,2,80,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.1,38.9,2023-01-20T21:13:17.323Z,2023-01-21T04:05:06Z,3986576477,178,,3986337599,212,24.1,3986337593,56,Back,3986337601,213,1.8,3986337597,141,73.5,3986337595,140,15.1,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968429,723,1,2,80,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.9,73.8,2023-01-20T21:13:19.244Z,2023-01-21T04:05:08Z,3986337695,141,46.1,3986337697,212,20.5,3986337691,56,Back,3986337699,213,4.3,3986337693,140,7.2,3986576521,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968439,724,1,2,80,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,7.1,43.9,2023-01-20T21:13:21.030Z,2023-01-21T04:05:12Z,3986337747,56,Back,3986337753,212,17.7,3986576551,178,,3986337749,140,11.6,3986337751,141,18.8,3986337755,213,5.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968461,725,1,2,80,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.6,18.8,2023-01-20T21:13:23.062Z,2023-01-21T04:05:16Z,3986337841,212,16.2,3986337835,56,Back,3986337839,141,3.1,3986337843,213,5.6,3986337837,140,23.2,3986576593,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968469,726,1,2,80,46,9gefq4dz9b2hl8rqrxwrlrzmp,0,22.5,3.2,2023-01-20T21:13:24.774Z,2023-01-21T04:05:21Z,3986576675,178,,3986337873,213,0.4,3986338241,168,,3986337869,141,9.1,3986337871,212,10.6,3986337867,140,31.8,3986337865,56,Back,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968483,907,49,2,80,48,apoawtpvac4zqlancmvw4nk4o,1,63.9,88.4,2023-01-20T21:13:26.659Z,2023-01-21T04:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968499,908,1,2,80,48,apoawtpvac4zqlancmvw4nk4o,0,61.4,88.6,2023-01-20T21:13:26.702Z,2023-01-21T04:05:29Z,3986338017,140,72.1,3986338023,213,6.1,3986338015,56,Left,3986338021,212,11.4,3986576789,178,,3986338019,141,85.9,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968611,730,61,2,80,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.2,12.5,2023-01-20T21:13:27.011Z,2023-01-21T04:05:35Z,3986338569,56,Back,3986576831,178,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968497,727,49,2,80,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.4,9.4,2023-01-20T21:13:31.890Z,2023-01-21T04:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968521,728,1,2,80,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.1,8.2,2023-01-20T21:13:31.932Z,2023-01-21T04:05:43Z,3986576933,178,,3986338121,213,6.1,3986338113,56,Back,3986338119,212,28.0,3986338111,157,,3986338117,141,0.0,3986338115,140,29.1,3986338123,1,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968771,733,61,2,80,56,9gefq4dz9b2hl8rqrxwrlrzmp,0,34.2,2.9,2023-01-20T21:13:34.830Z,2023-01-21T04:06:02Z,3986577181,21,,3986339377,56,Back,3986577183,388,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968523,729,5,2,80,57,9gefq4dz9b2hl8rqrxwrlrzmp,0,30.7,-1.2,2023-01-20T21:13:35.908Z,2023-01-21T04:06:09Z,3986338127,347,,3986338397,233,909,3986338125,56,Back,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968571,909,5,2,80,57,apoawtpvac4zqlancmvw4nk4o,1,69.3,101.2,2023-01-20T21:13:35.908Z,2023-01-21T04:06:08Z,3986338393,233,729,3986338377,347,,3986338375,56,Left,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968581,910,1,2,81,6,apoawtpvac4zqlancmvw4nk4o,1,67.7,100,2023-01-20T21:13:44.550Z,2023-01-21T04:06:32Z,3986338413,107,,3986338419,141,80.0,3986338425,1,,3986338421,212,31.0,3986338415,56,Back,3986338423,213,3.6,3986338437,189,,3986338417,140,41.6,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968599,911,1,2,81,10,apoawtpvac4zqlancmvw4nk4o,1,42.9,69.3,2023-01-20T21:13:48.093Z,2023-01-21T04:06:23Z,3986338527,56,Back,3986338533,212,28.5,3986577419,178,,3986338531,141,51.8,3986338535,213,3.6,3986338529,140,18.2,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968637,912,1,2,81,17,apoawtpvac4zqlancmvw4nk4o,1,19,47.6,2023-01-20T21:13:55.791Z,2023-01-21T04:06:38Z,3986338675,141,18.6,3986577563,178,,3986338677,212,21.7,3986338671,56,Back,3986338679,213,5.1,3986338673,140,27.7,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968675,913,1,2,81,22,apoawtpvac4zqlancmvw4nk4o,1,27.8,2.9,2023-01-20T21:14:00.419Z,2023-01-21T04:06:42Z,3986338861,213,2.3,3986577583,178,,3986338859,212,21.3,3986338853,56,Back,3986338857,141,27.0,3986338855,140,14.9,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968677,914,1,2,81,25,apoawtpvac4zqlancmvw4nk4o,0,12.9,18.6,2023-01-20T21:14:03.058Z,2023-01-21T04:06:45Z,3986338945,286,,3986577659,178,,3986338941,233,731,3986338871,56,Back,3986338877,212,1.2,3986338875,141,17.9,3986338939,236,,3986338879,213,5.9,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,3986338873,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968689,731,74,2,81,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,88.2,81.7,2023-01-20T21:14:03.139Z,2023-01-21T04:06:48Z,3986338961,233,914,3986338921,56,Left,3986338923,285,,3986577695,178,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968701,732,5,2,81,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,89.8,101.4,2023-01-20T21:14:04.253Z,2023-01-21T04:06:55Z,3986338993,347,,3986338989,56,Left,3986339045,233,915,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968711,915,5,2,81,26,apoawtpvac4zqlancmvw4nk4o,1,10.2,-1.4,2023-01-20T21:14:04.253Z,2023-01-21T04:06:54Z,3986339037,56,Back,3986339039,347,,3986339041,233,732,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968883,734,18,2,81,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-20T21:14:36.886Z,2023-01-21T04:07:11Z,3986339925,59,7,3986339947,55,735,3986339923,44,Midfielder,3986339921,42,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968885,735,19,2,81,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-20T21:14:36.887Z,2023-01-21T04:07:12Z,3986339941,44,Midfielder,3986339933,42,,3986339939,59,8,3986355621,292,5,3986355623,293,4,3986339943,55,734,3986339937,145,11,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968951,736,18,2,82,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-20T21:14:41.422Z,2023-01-21T04:07:35Z,3986340355,59,2,3986340373,55,737,3986340353,44,Defender,3986340351,42,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968953,737,19,2,82,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-20T21:14:41.423Z,2023-01-21T04:07:36Z,3986340369,55,736,3986340363,145,2,3986340447,292,3,3986340365,59,16,3986340359,42,,3986340449,293,2,3986340367,44,Defender,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498971595,801,40,2,82,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-20T21:14:42.254Z,2023-01-21T07:36:24Z,3986353751,30,"axcrcuv22693vn0a887samsph, 3igg6gfmomgh1t5ohwzbpb5cl, 4qkv71pjmzw66crfaktr6tihh, 7o3fumeufgigw092b7i5n4f6x, eapihgte8ydc4g6hzygsx2e39, 9prtaifv6stlujgywgq4wd08a, avh60ensgiwz1qalvn1bbqkfd, 1s1v1tweyx8wxc9hj2jrnaggl, 2pjr6yz65f4uqvwniy4vphn85, 1qthvf5krys0pzk24h8wtr9at, dhhmffih4gl51nlu92hfctqs5, 8l0am8k4pg2s9g9qbkhwte6dx, cfc7fqq748bz3nklfam2a2fp, 2uz1cmslnjjzsgfcgji26kqg9, dyigvzjpa74cw4urhh7fwzs2d, 3isbv9egu9vzxnna4ix8gcudx, axj39lx25teh62rih6uv9qor9",3986353755,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3986353763,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3986353761,130,8,3986353759,59,"21, 16, 23, 8, 4, 32, 17, 24, 11, 27, 19, 9, 13, 22, 37, 39, 44",3986353765,194,eapihgte8ydc4g6hzygsx2e39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968917,916,18,2,82,4,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T21:14:42.438Z,2023-01-21T04:08:17Z,3986340163,59,7,3986340181,55,917,3986340159,42,,3986340161,44,Forward,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968919,917,19,2,82,4,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T21:14:42.439Z,2023-01-21T04:08:18Z,3986340175,44,Midfielder,3986340207,292,6,3986340167,42,,3986340171,145,7,3986340177,55,916,3986340173,59,25,3986340209,293,3,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
