id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2448436897,398,5,1,43,52,6k5zscdm9ufw0tguvzyjlp5hq,1,25.8,101.6,2022-08-20T14:17:27.967Z,2022-08-21T04:58:02Z,3718693109,233,395,3718691551,56,Back,3718691553,347,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448436959,399,1,1,44,20,6k5zscdm9ufw0tguvzyjlp5hq,0,27.5,100,2022-08-20T14:17:55.610Z,2022-08-21T04:58:07Z,3718691905,107,,3718691909,140,42.2,3718691913,212,16.1,3718691907,56,Back,3718691915,213,6.0,3718691911,141,95.0,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448436985,396,61,1,44,21,3dwlvz6cl4lcavvrg0y2dycrt,1,58.3,4.4,2022-08-20T14:17:57.034Z,2022-08-21T04:58:13Z,3718692051,56,Right,3722119777,178,,3722119775,21,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448437009,397,5,1,44,22,3dwlvz6cl4lcavvrg0y2dycrt,0,59.7,-1.3,2022-08-20T14:17:57.496Z,2022-08-21T04:58:17Z,3718692199,347,,3718692195,56,Right,3718692359,233,400,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448437025,400,5,1,44,22,6k5zscdm9ufw0tguvzyjlp5hq,1,40.3,101.3,2022-08-20T14:17:57.496Z,2022-08-21T04:58:17Z,3718692283,56,Back,3718692287,347,,3718692327,233,397,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448438159,398,70,1,45,0,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:18:35.723Z,2022-08-20T14:18:40Z,3718698451,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448438567,401,1,1,45,11,6k5zscdm9ufw0tguvzyjlp5hq,1,40.8,100,2022-08-20T14:18:46.397Z,2022-08-21T04:58:27Z,3718700619,141,94.5,3718700615,56,Back,3718700623,213,3.4,3718700621,212,23.3,3718700613,107,,3718700625,1,,3718700617,140,19.1,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448438849,402,1,1,45,15,6k5zscdm9ufw0tguvzyjlp5hq,1,13.7,89,2022-08-20T14:18:50.905Z,2022-08-21T04:58:31Z,3718702091,213,4.6,3718702079,140,9.3,3718702085,212,31.8,3718702081,141,42.7,3722119985,178,,3718702077,56,Back,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439101,403,1,1,45,23,6k5zscdm9ufw0tguvzyjlp5hq,0,23.6,33.9,2022-08-20T14:18:59.237Z,2022-08-21T04:58:36Z,3718703429,155,,3718703435,141,63.4,3718703439,213,0.4,3722120061,178,,3718703431,56,Center,3718703441,1,,3718703437,212,55.5,3718703433,140,72.9,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439087,399,4,1,45,27,3dwlvz6cl4lcavvrg0y2dycrt,1,27.2,37.1,2022-08-20T14:19:02.948Z,2022-08-21T04:58:43Z,3718703363,294,,3718703367,152,,3718703601,233,404,3718703369,285,,3718703361,13,,3718703365,56,Back,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439115,404,4,1,45,27,6k5zscdm9ufw0tguvzyjlp5hq,0,72.8,62.9,2022-08-20T14:19:02.949Z,2022-08-21T04:58:43Z,3722120161,178,,3718703509,152,,3718703645,233,399,3718703505,294,,3718703503,13,,3718703507,56,Center,3718703511,286,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439737,400,1,1,45,49,3dwlvz6cl4lcavvrg0y2dycrt,1,34.3,11.6,2022-08-20T14:19:24.537Z,2022-08-21T04:58:47Z,3718706851,5,,3718706857,140,27.3,3718706853,152,,3718706895,189,,3718706861,212,25.4,3718706855,56,Back,3718706859,141,47.4,3722120249,178,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,3718706863,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439835,401,1,1,45,50,3dwlvz6cl4lcavvrg0y2dycrt,1,29.5,53.3,2022-08-20T14:19:25.585Z,2022-08-21T04:58:51Z,3718707337,141,82.4,3718707333,56,Back,3718707341,212,20.9,3722120319,178,,3718707345,213,1.2,3718707335,140,35.9,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439877,402,1,1,45,56,3dwlvz6cl4lcavvrg0y2dycrt,1,36.7,83.4,2022-08-20T14:19:31.485Z,2022-08-21T04:58:55Z,3718707549,140,60.5,3718707551,141,58.7,3718707555,213,5.7,3722120417,178,,3718707547,56,Center,3718707553,212,30.1,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448439905,403,1,1,45,57,3dwlvz6cl4lcavvrg0y2dycrt,1,60.5,58.7,2022-08-20T14:19:32.807Z,2022-08-21T04:59:03Z,3718707685,213,3.9,3718707681,212,10.0,3718707675,140,53.4,3718707671,56,Center,3718707679,141,48.8,3718707759,156,,3722120519,178,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448440041,404,30,1,45,59,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:19:34.445Z,2022-08-21T04:59:06Z,3718708391,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448440047,405,30,1,45,59,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T14:19:34.445Z,2022-08-21T04:59:06Z,3718708431,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473109,407,32,2,45,0,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:38:03.476Z,2022-08-21T04:12:20Z,3718887845,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448472977,408,32,2,45,0,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T14:38:03.476Z,2022-08-20T14:38:03Z,3718887213,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473175,409,1,2,45,0,6k5zscdm9ufw0tguvzyjlp5hq,1,49.9,49.7,2022-08-20T14:38:03.848Z,2022-08-21T04:32:49Z,3722094849,178,,3718888155,56,Center,3718888173,213,0.6,3718888177,279,S,3718888157,140,52.3,3718888167,212,3.0,3718888163,141,52.0,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473317,410,1,2,45,3,6k5zscdm9ufw0tguvzyjlp5hq,1,66.1,55.9,2022-08-20T14:38:06.503Z,2022-08-21T04:33:02Z,3722094999,178,,3718889081,141,22.9,3718888995,56,Center,3718889087,212,22.7,3718902131,210,13,3718889093,213,4.9,3718889077,140,69.5,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473339,411,13,2,45,6,6k5zscdm9ufw0tguvzyjlp5hq,1,74.2,19,2022-08-20T14:38:10.475Z,2022-08-21T04:33:02Z,3718889169,56,Right,3718902189,29,,3718902191,55,410,3718901255,20,,3718902197,103,2.8,3721492365,67,,3718902201,230,98.2,3718902195,102,72.4,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,3718902199,215,,3718902203,231,,3718902187,73,,3718889163,22,3722095175,178,,,,,48.7,,,,,,,,,,,,,,,,,
2448473333,408,5,2,45,9,3dwlvz6cl4lcavvrg0y2dycrt,1,-1,29.9,2022-08-20T14:38:12.676Z,2022-08-21T04:33:06Z,3718889135,346,,3718889133,56,Back,3718889413,233,412,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473367,412,5,2,45,9,6k5zscdm9ufw0tguvzyjlp5hq,0,101,70.1,2022-08-20T14:38:12.676Z,2022-08-21T04:33:06Z,3718889353,346,,3718889349,56,Center,3718889461,233,408,,,,,,,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473765,409,1,2,45,19,3dwlvz6cl4lcavvrg0y2dycrt,1,4.9,43.1,2022-08-20T14:38:23.135Z,2022-08-21T04:33:11Z,3718891367,237,,3718891363,213,1.3,3718891357,141,59.6,3718891353,56,Back,3718891351,124,,3718891359,212,11.6,3718891355,140,7.7,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473821,410,1,2,45,21,3dwlvz6cl4lcavvrg0y2dycrt,1,8,59.2,2022-08-20T14:38:25.274Z,2022-08-21T04:33:20Z,3718891617,141,74.4,3718891613,56,Back,3718891621,213,1.8,3722095523,178,,3718891615,140,5.3,3718891619,212,10.7,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473895,411,1,2,45,23,3dwlvz6cl4lcavvrg0y2dycrt,1,5.6,77.3,2022-08-20T14:38:27.015Z,2022-08-21T04:33:24Z,3718892033,140,17.1,3718892041,213,0.7,3722095685,178,,3718892031,56,Back,3718892039,212,15.3,3718892035,141,91.1,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473917,412,1,2,45,25,3dwlvz6cl4lcavvrg0y2dycrt,0,16,94.8,2022-08-20T14:38:29.444Z,2022-08-21T04:34:09Z,3718892619,286,,3718892615,233,413,3722096581,178,,3718892169,141,94.8,3718892157,140,19.5,3718892145,56,Back,3718892133,155,,3718892175,212,3.7,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3718892179,213,0.0,3718892613,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448473991,413,74,2,45,26,6k5zscdm9ufw0tguvzyjlp5hq,1,80.6,5.2,2022-08-20T14:38:29.603Z,2022-08-21T04:34:16Z,3722096711,21,,3718892663,233,412,3718892519,285,,3718892515,56,Right,3722096713,388,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474285,413,5,2,45,27,3dwlvz6cl4lcavvrg0y2dycrt,1,21.6,100.6,2022-08-20T14:38:31.425Z,2022-08-21T04:34:21Z,3718894097,347,,3718894093,56,Back,3718894147,233,414,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474025,414,5,2,45,27,6k5zscdm9ufw0tguvzyjlp5hq,0,78.4,-0.6,2022-08-20T14:38:31.425Z,2022-08-21T04:34:21Z,3718892725,56,Right,3718894207,233,413,3718892729,347,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474385,414,1,2,45,36,3dwlvz6cl4lcavvrg0y2dycrt,1,22.5,100,2022-08-20T14:38:39.898Z,2022-08-21T04:34:28Z,3718894621,212,11.6,3718894617,140,32.8,3718894613,107,,3718894619,141,95.0,3718894623,213,5.9,3718894615,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449066751,755,83,2,45,38,6k5zscdm9ufw0tguvzyjlp5hq,1,68.9,3.5,2022-08-20T14:38:41.490Z,2022-08-21T04:52:53Z,3722115297,399,466117,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474403,415,1,2,45,38,3dwlvz6cl4lcavvrg0y2dycrt,0,32.7,95,2022-08-20T14:38:41.495Z,2022-08-21T04:34:42Z,3722097147,178,,3718894711,56,Back,3718894719,213,3.1,3718894717,212,3.6,3718894713,140,29.3,3718894715,141,95.3,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474681,415,49,2,45,39,6k5zscdm9ufw0tguvzyjlp5hq,1,70.9,5.2,2022-08-20T14:38:42.516Z,2022-08-21T04:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474719,416,4,2,45,40,6k5zscdm9ufw0tguvzyjlp5hq,1,72.2,13.7,2022-08-20T14:38:43.675Z,2022-08-21T04:34:52Z,3718896339,56,Right,3718896343,265,,3718896337,13,,3718896341,152,,3718896345,286,,3718896409,233,416,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474711,416,4,2,45,40,3dwlvz6cl4lcavvrg0y2dycrt,0,27.8,86.3,2022-08-20T14:38:43.676Z,2022-08-21T04:34:51Z,3718896281,13,,3718896289,285,,3718896285,152,,3718896475,233,416,3718896287,265,,3718896283,56,Back,3722097313,178,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448474989,417,17,2,45,48,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:38:52.435Z,2022-08-21T04:34:53Z,3718897653,392,,3718897655,13,243,3718897651,31,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476161,417,2,2,46,24,6k5zscdm9ufw0tguvzyjlp5hq,1,73.8,16.2,2022-08-20T14:39:27.503Z,2022-08-21T04:35:01Z,3718903833,140,86.3,3722097489,178,,3718903831,56,Center,3721508387,224,,3718906517,2,,3721508389,20,,3718903819,5,,3718903827,152,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,3718906431,7,6o2v57d92t1mejod24gmufcut,3718903835,141,,,,,,,,,,,,,44.1,,,,,,,,,,,,,,,,,
2448476787,420,55,2,46,24,3dwlvz6cl4lcavvrg0y2dycrt,1,14.4,49.5,2022-08-20T14:39:27.504Z,2022-08-21T04:35:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476177,418,43,2,46,27,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T14:39:30.994Z,2022-08-20T14:39:46Z,3718906897,144,44,3718903905,56,Center,3718903907,286,0,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476195,418,43,2,46,27,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:39:31.288Z,2022-08-20T14:39:56Z,3718903991,56,Back,3718908855,144,44,3718903993,285,0,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476217,419,43,2,46,28,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T14:39:31.540Z,2022-08-20T14:39:47Z,3718904093,56,Center,3718906941,144,61,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476321,419,43,2,46,31,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T14:39:34.834Z,2022-08-20T14:39:37Z,3718904625,346,0,3718905045,144,5,3718904623,56,Back,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476919,421,1,2,46,37,3dwlvz6cl4lcavvrg0y2dycrt,1,19.8,61.7,2022-08-20T14:39:40.691Z,2022-08-21T04:35:07Z,3718907553,140,27.3,3718907557,212,20.9,3722097607,178,,3718907551,56,Back,3718907559,213,1.2,3718907555,141,90.2,3718907545,5,,3719001961,189,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,3718907549,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448476979,422,1,2,46,42,3dwlvz6cl4lcavvrg0y2dycrt,1,28.6,90.9,2022-08-20T14:39:46.003Z,2022-08-21T04:35:09Z,3718907841,212,11.5,3718907837,140,32.6,3722097635,178,,3718907843,213,5.1,3718907839,141,75.2,3718907835,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477025,423,1,2,46,44,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,78.9,2022-08-20T14:39:48.211Z,2022-08-21T04:35:12Z,3718908089,56,Back,3718908091,140,21.4,3718908095,212,11.1,3722097667,178,,3718908097,213,3.3,3718908093,141,77.1,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477189,424,1,2,46,49,3dwlvz6cl4lcavvrg0y2dycrt,1,27.8,73.4,2022-08-20T14:39:53.303Z,2022-08-21T04:35:26Z,3718909069,140,15.8,3718909075,212,22.2,3718909073,141,46.6,3718909077,213,4.1,3718909065,56,Back,3722097841,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477235,425,1,2,46,52,3dwlvz6cl4lcavvrg0y2dycrt,1,15.7,47.2,2022-08-20T14:39:56.030Z,2022-08-21T04:35:31Z,3718909343,56,Back,3718909347,141,28.5,3722097923,178,,3718909345,140,22.4,3718909349,212,14.5,3718909351,213,5.2,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477321,426,1,2,46,55,3dwlvz6cl4lcavvrg0y2dycrt,1,22.2,25.7,2022-08-20T14:39:59.099Z,2022-08-21T04:35:36Z,3718909777,141,56.0,3718909775,140,19.4,3718909779,212,20.8,3718909771,56,Back,3722097981,178,,3718909781,213,1.7,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477447,427,1,2,46,59,3dwlvz6cl4lcavvrg0y2dycrt,1,19.4,56.1,2022-08-20T14:40:02.623Z,2022-08-21T04:35:39Z,3718910437,56,Back,3718910441,141,69.9,3718910445,213,1.3,3722098021,178,,3718910439,140,21.7,3718910443,212,9.7,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477783,428,1,2,47,7,3dwlvz6cl4lcavvrg0y2dycrt,1,52.7,69.3,2022-08-20T14:40:10.745Z,2022-08-21T04:36:08Z,3718912179,155,,3718912191,213,5.3,3718912195,1,,3718912189,212,48.2,3718912185,140,77.4,3722098481,178,,3718912183,56,Right,3718912187,141,9.5,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477853,429,1,2,47,13,3dwlvz6cl4lcavvrg0y2dycrt,1,75.5,16.4,2022-08-20T14:40:16.782Z,2022-08-21T04:36:15Z,3718912527,212,7.3,3718912523,141,19.1,3718912517,56,Right,3718912529,213,2.9,3718912519,140,68.8,3722098589,178,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448477905,430,1,2,47,14,3dwlvz6cl4lcavvrg0y2dycrt,0,68.8,19.1,2022-08-20T14:40:18.268Z,2022-08-21T04:36:19Z,3722098643,178,,3718912737,141,46.1,3718912733,56,Center,3718912729,2,,3718912731,155,,3721516065,224,,3718912741,213,0.8,3721516067,20,,3havaatbnk8p6gc9srgajc25l,C. Führich,3718912735,140,86.9,3718912739,212,,,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,
2448478007,420,12,2,47,15,6k5zscdm9ufw0tguvzyjlp5hq,1,13.5,53.8,2022-08-20T14:40:19.270Z,2022-08-21T04:36:27Z,3718913315,15,,3722098809,178,,3718913251,56,Back,3718913259,213,1.0,3718913255,141,96.6,3718913253,140,32.5,3718913257,212,35.3,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478191,431,1,2,47,21,3dwlvz6cl4lcavvrg0y2dycrt,1,70.9,15.9,2022-08-20T14:40:24.994Z,2022-08-21T04:36:54Z,3718914321,213,2.5,3718914313,141,22.5,3718914317,212,7.6,3718914309,56,Center,3722099093,178,,3718914311,140,65.1,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478309,432,1,2,47,23,3dwlvz6cl4lcavvrg0y2dycrt,1,62.3,14.7,2022-08-20T14:40:27.070Z,2022-08-21T04:36:59Z,3718914943,140,62.4,3718914947,212,7.9,3718914939,56,Right,3718914945,141,3.1,3722099147,178,,3718914949,213,4.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478503,433,1,2,47,26,3dwlvz6cl4lcavvrg0y2dycrt,1,59,2.7,2022-08-20T14:40:29.637Z,2022-08-21T04:37:03Z,3718915993,56,Back,3718915997,141,24.6,3718916001,213,2.3,3722099191,178,,3718915995,140,45.6,3718915999,212,20.5,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478599,434,1,2,47,32,3dwlvz6cl4lcavvrg0y2dycrt,1,38.5,18.7,2022-08-20T14:40:35.882Z,2022-08-21T05:04:25Z,3718916449,213,5.2,3718916441,56,Back,3718916445,141,2.0,3718916447,212,13.2,3718916443,140,44.9,3722099203,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478713,435,1,2,47,34,3dwlvz6cl4lcavvrg0y2dycrt,1,42,4.6,2022-08-20T14:40:38.377Z,2022-08-21T04:37:08Z,3718917009,140,17.7,3718917017,1,,3718917013,212,37.2,3718917007,56,Back,3722099267,178,,3718917011,141,44.5,3718917015,213,2.3,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478785,436,1,2,47,38,3dwlvz6cl4lcavvrg0y2dycrt,1,19.3,41,2022-08-20T14:40:42.113Z,2022-08-21T04:37:11Z,3718917375,56,Back,3722099297,178,,3718917379,141,37.6,3718917377,140,30.2,3718917387,213,6.1,3718917383,212,11.7,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448478969,437,1,2,47,44,3dwlvz6cl4lcavvrg0y2dycrt,1,34.4,50.9,2022-08-20T14:40:48.023Z,2022-08-21T04:37:15Z,3718918481,213,1.8,3718918471,56,Back,3718918479,212,14.8,3718918475,141,72.2,3722099363,178,,3718918473,140,31.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448479329,438,1,2,47,46,3dwlvz6cl4lcavvrg0y2dycrt,1,31.2,77.3,2022-08-20T14:40:50.348Z,2022-08-21T04:37:23Z,3722099515,178,,3718920401,56,Left,3718920417,1,,3718920397,155,,3718920407,141,86.6,3718920403,140,90.4,3718920415,213,0.1,3718920411,212,62.5,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448479447,440,79,2,47,51,3dwlvz6cl4lcavvrg0y2dycrt,0,0,0,2022-08-20T14:40:55.350Z,2022-08-21T04:38:06Z,3718920977,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448479339,439,1,2,47,52,3dwlvz6cl4lcavvrg0y2dycrt,0,96.3,87.4,2022-08-20T14:40:56.430Z,2022-08-21T04:39:05Z,3718920509,140,93.5,3718920495,2,,3718920499,155,,3718920513,212,19.4,3721518551,386,,3721518553,72,,3718920511,141,59.2,3721518549,225,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3722100743,178,,3718999119,189,,3718920503,56,Center,3718920515,213,,,,,,,,4.6,,,,,,,,,,,,,,,,
2448494631,464,12,2,47,54,6k5zscdm9ufw0tguvzyjlp5hq,1,6.5,43.9,2022-08-20T14:40:57.638Z,2022-08-21T04:39:14Z,3719001701,212,24.2,3719001697,140,28.2,3719001695,56,Back,3719002085,189,,3719001703,213,5.9,3719001699,141,32.0,3722101439,178,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
