id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2503852881,416,19,2,45,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:34:45.403Z,2023-02-04T16:26:33Z,4011895399,42,,4011895405,59,6,4011895403,145,10,4011895409,55,415,4011895407,44,Midfielder,4012322571,292,7,4012322573,293,3,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503853315,417,18,2,45,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:34:45.502Z,2023-02-04T15:36:38Z,4011897637,59,14,4011897633,42,,4011897635,44,Forward,4011897731,55,418,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503853325,418,19,2,45,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:34:45.503Z,2023-02-04T16:26:36Z,4011897677,145,11,4011897683,44,Midfielder,4011897681,59,24,4011897673,42,,4011897685,55,417,4012323009,293,2,4012323007,292,6,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849457,387,32,2,45,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:34:55.402Z,2023-02-04T15:34:55Z,4011877799,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849493,532,32,2,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-02-04T15:34:55.402Z,2023-02-05T01:17:07Z,4011877987,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849533,533,1,2,45,0,c5hderjlkcoaze51e5wgvptk,1,50.1,50.1,2023-02-04T15:34:55.540Z,2023-02-05T06:42:26Z,4011878195,213,3.1,4011878189,140,33.9,4011878191,141,51.8,4011878197,279,S,4011878193,212,17.0,4014110003,178,,4011878185,56,Back,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503862371,479,40,2,45,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:34:56.366Z,2023-02-05T09:40:43Z,4011944233,130,7,4011944237,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4011944239,194,2ebiw2w6d76sttjh8n8871kgl,4011944225,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",4011944223,30,"1sjt0nj0232gu88x50c3d16nd, 1zo6iikznwkd2vuhqykt7jw7p, 6q2mf0qrkt51z28b46wltxal1, b8i5atg67th49tfd1xeh6z9hx, djpsc1fvcnrh61c071t00gmad, 2ebiw2w6d76sttjh8n8871kgl, djggrnjp9s4p2mlbzhx6arbh1, eg9xhi6wfp1duf01pcsn8vfmd, 48xfkorlx0hu677np4669wbth, 9j1fd0mz39tl1h5che3f357md, du9vq193cqx7gmve30eijws15, 6hgj78mr8wy2i5izf8x10ij11, 6mijfayg3juwbk0u95h9gd8x6, dagqmnyits33v1tnw02w3mk4q, 88unrmh29io1zmqzxwjzuqtm2, bytrobr8rfp9zwbxzopr4vgno, ce2pidh4dpd1ccozn2lm3qtw5",4011944229,59,"1, 5, 17, 6, 20, 21, 23, 29, 7, 8, 24, 27, 31, 42, 12, 39, 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849575,534,1,2,45,2,c5hderjlkcoaze51e5wgvptk,1,33.9,43.3,2023-02-04T15:34:57.917Z,2023-02-05T06:42:36Z,4014110235,178,,4011878377,56,Back,4011878379,140,35.5,4011878383,212,13.0,4011878381,141,24.4,4011878385,213,4.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849663,535,1,2,45,4,c5hderjlkcoaze51e5wgvptk,1,34.3,22.2,2023-02-04T15:35:00.006Z,2023-02-05T06:43:46Z,4011878823,140,52.7,4011878829,213,6.2,4011878827,212,19.4,4011878821,56,Right,4011878825,141,19.6,4014111807,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849683,536,1,2,45,5,c5hderjlkcoaze51e5wgvptk,0,52.7,19.6,2023-02-04T15:35:01Z,2023-02-05T06:43:51Z,4011878935,141,12.0,4011878933,140,59.9,4011878937,212,9.2,4011878931,56,Right,4011878939,213,5.7,4011880003,155,,4014111911,178,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849671,388,1,2,45,6,f0w62l8zql3tukxsy8fqwp72x,1,41,85.9,2023-02-04T15:35:01.581Z,2023-02-05T06:43:56Z,4014111989,388,,4011878877,56,Back,4013527997,213,5.1,4013527991,140,43.6,4013527993,141,77.1,4013527989,3,,4013527995,212,6.6,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849827,389,49,2,45,7,f0w62l8zql3tukxsy8fqwp72x,1,41.7,78.1,2023-02-04T15:35:02.589Z,2023-02-05T06:44:10Z,,,,,,,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849889,390,1,2,45,7,f0w62l8zql3tukxsy8fqwp72x,1,41.7,78.1,2023-02-04T15:35:02.668Z,2023-02-05T06:44:18Z,4011880045,56,Back,4011880053,213,2.9,4011880051,212,16.2,4011880049,141,83.9,4011880047,140,26.7,4014112319,178,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849925,391,1,2,45,9,f0w62l8zql3tukxsy8fqwp72x,1,25.6,83.5,2023-02-04T15:35:04.958Z,2023-02-05T06:44:28Z,4014112609,178,,4011880251,213,3.8,4011880243,140,10.6,4011880249,212,20.1,4011880247,141,65.1,4011880241,56,Back,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503849965,392,1,2,45,11,f0w62l8zql3tukxsy8fqwp72x,1,10.6,65.1,2023-02-04T15:35:07.167Z,2023-02-05T06:44:33Z,4011880453,141,79.3,4011880451,140,24.4,4011880457,213,0.6,4011880449,56,Back,4014112711,178,,4011880455,212,17.4,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850009,393,1,2,45,14,f0w62l8zql3tukxsy8fqwp72x,1,24.1,79.3,2023-02-04T15:35:09.708Z,2023-02-05T06:44:42Z,4011880673,140,33.2,4011880671,56,Back,4011880679,213,6.1,4011880677,212,9.8,4014112909,178,,4011880675,141,76.3,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850053,394,1,2,45,15,f0w62l8zql3tukxsy8fqwp72x,1,33.2,76.3,2023-02-04T15:35:11.039Z,2023-02-05T06:44:48Z,4011880891,141,85.9,4014113069,178,,4011880887,56,Back,4011880889,140,22.8,4011880901,213,2.6,4011880895,212,12.7,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850075,395,1,2,45,17,f0w62l8zql3tukxsy8fqwp72x,1,23,86,2023-02-04T15:35:12.419Z,2023-02-05T06:44:54Z,4011881033,56,Back,4011881055,212,10.8,4011881039,140,31.8,4014113195,178,,4011881047,141,94.1,4011881057,213,0.5,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850141,396,1,2,45,18,f0w62l8zql3tukxsy8fqwp72x,1,31.3,94.1,2023-02-04T15:35:13.627Z,2023-02-05T06:44:59Z,4011881433,212,12.1,4011881431,141,87.4,4014113263,178,,4011881429,140,42.0,4011881427,56,Back,4011881435,213,5.9,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850151,397,1,2,45,20,f0w62l8zql3tukxsy8fqwp72x,0,38.2,91.4,2023-02-04T15:35:15.539Z,2023-02-05T06:45:38Z,4011881503,141,89.6,4011881501,140,42.9,4011881507,213,6.0,4011881499,56,Back,4012334657,233,537,4012334653,236,,4012334665,286,,4014113793,178,,9j1fd0mz39tl1h5che3f357md,S. Serdar,4011881505,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850161,537,74,2,45,20,c5hderjlkcoaze51e5wgvptk,1,56,5.5,2023-02-04T15:35:15.749Z,2023-02-05T06:45:44Z,4011881533,56,Right,4014113903,178,,4012334697,233,397,4012334581,285,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504293279,1725,67,2,45,21,c5hderjlkcoaze51e5wgvptk,1,62.7,14.6,2023-02-04T15:35:17.067Z,2023-02-05T09:19:48Z,4014221859,233,1307,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504293275,1307,67,2,45,21,f0w62l8zql3tukxsy8fqwp72x,0,37.3,85.4,2023-02-04T15:35:17.068Z,2023-02-05T08:55:34Z,4014221867,233,1725,,,,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503938029,1057,1,2,45,21,c5hderjlkcoaze51e5wgvptk,0,62,15.6,2023-02-04T15:35:17.079Z,2023-02-05T10:02:35Z,4012331839,56,Right,4012331845,212,6.7,4014292517,389,,4012331841,140,55.9,4012331847,213,2.8,4012331843,141,18.6,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850229,398,43,2,45,23,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:35:19.236Z,2023-02-04T16:27:44Z,4012333803,144,61,4011881939,56,Back,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850237,538,43,2,45,24,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-02-04T15:35:19.442Z,2023-02-04T16:27:45Z,4012333935,144,61,4011881991,56,Right,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850517,399,1,2,45,25,f0w62l8zql3tukxsy8fqwp72x,1,30.4,60.8,2023-02-04T15:35:20.606Z,2023-02-05T06:45:54Z,4011883475,56,Back,4011883485,212,23.0,4014114073,178,,4011883483,141,27.0,4011883487,213,4.8,4011883481,140,32.0,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850585,400,1,2,45,29,f0w62l8zql3tukxsy8fqwp72x,1,27.1,35.5,2023-02-04T15:35:25.041Z,2023-02-05T06:47:50Z,4011883847,213,2.8,4011883835,56,Back,4014114259,178,,4011883837,140,9.5,4011883839,141,46.7,4011883845,212,20.0,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850735,401,1,2,45,31,f0w62l8zql3tukxsy8fqwp72x,0,9.3,45.2,2023-02-04T15:35:27.089Z,2023-02-05T06:48:19Z,4011884587,140,51.6,4011884589,141,36.3,4011884583,157,,4011884595,1,,4014116801,178,,4011884585,56,Center,4011884591,212,44.8,4011884593,213,6.1,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850711,539,44,2,45,35,c5hderjlkcoaze51e5wgvptk,1,48.1,63,2023-02-04T15:35:30.920Z,2023-02-05T08:50:19Z,4011884443,56,Back,4011884825,233,402,4011884445,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850753,402,44,2,45,35,f0w62l8zql3tukxsy8fqwp72x,0,51.9,37,2023-02-04T15:35:30.921Z,2023-02-05T06:48:26Z,4011884653,286,,4011884651,56,Center,4011884935,233,539,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503850763,540,1,2,45,35,c5hderjlkcoaze51e5wgvptk,0,48.5,64.3,2023-02-04T15:35:31.001Z,2023-02-05T08:50:19Z,4011884697,56,Left,4011884699,140,59.2,4011884701,141,86.7,4011884703,212,18.9,4011884705,213,0.9,4014117139,388,,4011884695,3,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851097,403,1,2,45,43,f0w62l8zql3tukxsy8fqwp72x,1,25.9,20.7,2023-02-04T15:35:38.460Z,2023-02-05T06:49:12Z,4011886445,140,31.7,4011886453,213,0.6,4011886451,212,7.6,4014117419,178,,4011886441,56,Back,4011886449,141,27.3,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503939435,836,1,2,45,44,f0w62l8zql3tukxsy8fqwp72x,1,29.2,22.8,2023-02-04T15:35:39.809Z,2023-02-05T06:55:05Z,4012339645,212,11.1,4012339635,56,Back,4012339649,213,4.7,4012339641,141,6.5,4012339639,140,28.6,4014125445,178,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851205,404,1,2,45,47,f0w62l8zql3tukxsy8fqwp72x,0,33.2,10,2023-02-04T15:35:42.839Z,2023-02-05T06:55:14Z,4011886953,213,0.4,4011886951,212,43.2,4011886943,155,,4011886949,141,36.3,4011886947,140,70.6,4011886945,56,Center,4011886955,1,,4014125599,178,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851185,541,44,2,45,49,c5hderjlkcoaze51e5wgvptk,1,29.6,65.1,2023-02-04T15:35:45.379Z,2023-02-05T08:50:20Z,4011887171,233,405,4011886855,56,Back,4011886857,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851223,405,44,2,45,49,f0w62l8zql3tukxsy8fqwp72x,0,70.4,34.9,2023-02-04T15:35:45.380Z,2023-02-05T06:57:27Z,4011887869,233,541,4011887071,286,,4011887069,56,Center,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851269,542,1,2,45,50,c5hderjlkcoaze51e5wgvptk,1,30,69.1,2023-02-04T15:35:45.420Z,2023-02-05T08:50:20Z,4011887329,213,5.3,4011887327,212,11.4,4011887321,56,Back,4011887323,140,36.3,4014128489,388,,4011887319,3,,4011887325,141,55.4,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851287,543,1,2,45,51,c5hderjlkcoaze51e5wgvptk,0,36.3,55.4,2023-02-04T15:35:47.089Z,2023-02-05T06:59:04Z,4011887405,141,51.2,4011887407,212,20.7,4014129829,178,,4011887401,56,Center,4011887409,213,6.1,4011887403,140,55.8,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851549,408,1,2,45,54,f0w62l8zql3tukxsy8fqwp72x,1,44.9,57.9,2023-02-04T15:35:49.870Z,2023-02-05T06:59:18Z,4014130041,178,,4011888715,213,1.7,4011888713,212,11.2,4011888711,141,74.2,4011888707,56,Back,4011888709,140,43.6,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503940917,837,1,2,45,56,f0w62l8zql3tukxsy8fqwp72x,1,39.6,78.7,2023-02-04T15:35:52.040Z,2023-02-05T06:59:23Z,4012347579,56,Left,4012347583,141,96.6,4012347587,213,0.7,4012347581,140,52.4,4014130129,178,,4012347585,212,18.1,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851393,406,43,2,45,57,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:35:52.874Z,2023-02-04T16:28:45Z,4012342957,144,49,,,,,,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851453,407,43,2,45,57,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T15:35:53.008Z,2023-02-04T16:29:02Z,4012345075,144,1,4011888253,212,9.6,4011888257,213,1.7,4011888251,141,66.6,4011888243,56,Back,4011888247,140,43.9,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851577,409,1,2,45,58,f0w62l8zql3tukxsy8fqwp72x,0,53.1,95.2,2023-02-04T15:35:53.839Z,2023-02-05T06:59:35Z,4011888837,213,5.9,4011888833,141,84.1,4011888825,56,Left,4014130363,178,,4011888835,212,18.4,4011888829,140,69.1,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851559,544,49,2,46,1,c5hderjlkcoaze51e5wgvptk,1,31.7,10.3,2023-02-04T15:35:56.870Z,2023-02-05T06:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851677,545,1,2,46,1,c5hderjlkcoaze51e5wgvptk,1,28,11.4,2023-02-04T15:35:57.048Z,2023-02-05T06:59:57Z,4011889305,141,26.0,4014130787,178,,4011889303,140,1.9,4011889307,212,29.1,4011889309,213,2.8,4011889301,56,Back,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851859,546,1,2,46,3,c5hderjlkcoaze51e5wgvptk,0,1.9,25.1,2023-02-04T15:35:59.209Z,2023-02-05T07:00:03Z,4014130971,178,,4011890305,140,47.1,4011890311,213,6.2,4011890313,1,,4011890309,212,47.5,4011890301,157,,4011890307,141,22.3,4011890303,56,Back,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503851947,410,1,2,46,7,f0w62l8zql3tukxsy8fqwp72x,0,51.8,87.5,2023-02-04T15:36:03.259Z,2023-02-05T07:00:23Z,4011890649,56,Back,4011890647,3,,4011890653,141,66.7,4014131395,388,,4011890651,140,46.1,4011890657,213,4.3,4011890655,212,15.4,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852015,547,61,2,46,9,c5hderjlkcoaze51e5wgvptk,0,56.8,35.1,2023-02-04T15:36:04.838Z,2023-02-05T07:01:04Z,4011890985,56,Center,4014132073,178,,4014132071,21,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852191,411,49,2,46,12,f0w62l8zql3tukxsy8fqwp72x,1,27.2,77,2023-02-04T15:36:07.879Z,2023-02-05T07:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852335,412,1,2,46,12,f0w62l8zql3tukxsy8fqwp72x,1,27.2,77,2023-02-04T15:36:07.960Z,2023-02-05T07:01:19Z,4011892595,56,Back,4011892601,212,21.0,4011892603,213,4.0,4014132323,178,,4011892597,140,14.1,4011892599,141,53.7,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852459,413,1,2,46,16,f0w62l8zql3tukxsy8fqwp72x,0,12.4,53.7,2023-02-04T15:36:12.259Z,2023-02-05T07:01:24Z,4011893223,56,Back,4011893227,140,44.1,4011893235,213,0.5,4014132483,178,,4011893233,212,38.2,4011893217,155,,4011893237,1,,4011893231,141,81.2,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503943187,1060,44,2,46,19,c5hderjlkcoaze51e5wgvptk,1,56.6,10.3,2023-02-04T15:36:14.709Z,2023-02-05T08:50:20Z,4012359953,56,Right,4012359955,286,,4012360769,233,414,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852477,414,44,2,46,19,f0w62l8zql3tukxsy8fqwp72x,0,43.4,89.7,2023-02-04T15:36:14.710Z,2023-02-05T07:01:30Z,4011893335,56,Back,4012360825,233,1060,4011893339,285,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503943871,1061,1,2,46,19,c5hderjlkcoaze51e5wgvptk,1,52.8,11.4,2023-02-04T15:36:14.749Z,2023-02-05T08:50:21Z,4012363813,141,1.0,4012363817,213,5.8,4012363811,140,65.4,4012363807,56,Right,4014132949,388,,4012363805,3,,4012363815,212,15.0,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503944563,1062,49,2,46,21,c5hderjlkcoaze51e5wgvptk,1,70.1,2.5,2023-02-04T15:36:17.040Z,2023-02-05T07:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503944855,1063,1,2,46,24,c5hderjlkcoaze51e5wgvptk,0,67.2,4.2,2023-02-04T15:36:19.880Z,2023-02-05T07:01:59Z,4012369131,213,1.1,4014133147,178,,4012369125,140,70.0,4012369127,141,13.2,4012369129,212,6.8,4012369123,56,Right,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504158713,847,49,2,46,26,f0w62l8zql3tukxsy8fqwp72x,1,31.3,83,2023-02-04T15:36:21.622Z,2023-02-05T07:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503853457,419,4,2,46,28,f0w62l8zql3tukxsy8fqwp72x,1,24.2,74.4,2023-02-04T15:36:24.027Z,2023-02-05T07:02:19Z,4012320397,233,548,4011898367,285,,4011898363,152,,4011898359,56,Back,4011898353,295,,4011898349,13,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503852925,548,4,2,46,28,c5hderjlkcoaze51e5wgvptk,0,75.8,25.6,2023-02-04T15:36:24.028Z,2023-02-05T07:02:19Z,4011895631,13,,4014133499,178,,4011895633,56,Center,4011895645,286,,4011898451,295,,4012320459,233,419,4011895635,152,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503853693,420,1,2,46,45,f0w62l8zql3tukxsy8fqwp72x,1,25.1,77.6,2023-02-04T15:36:41.371Z,2023-02-05T07:02:29Z,4014133643,178,,4011899695,56,Back,4011899693,152,,4011899691,5,,4011899699,141,89.9,4011899697,140,32.5,4011899703,213,0.8,4011899701,212,11.4,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503853721,421,1,2,46,48,f0w62l8zql3tukxsy8fqwp72x,1,33,89.6,2023-02-04T15:36:43.630Z,2023-02-05T07:02:40Z,4011899841,213,3.9,4011899835,140,26.5,4014133867,178,,4011899833,56,Back,4011899837,141,79.4,4011899839,212,9.7,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
