id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2458092231,167,13,1,18,27,cz4a6wmzx2obyisadhgaccx7b,1,78.6,27.4,2022-09-10T16:49:18.602Z,2022-09-11T03:42:53Z,3770066041,18,,3770066043,56,Center,3770066869,215,,3770066859,29,,3770066861,55,165,3770066577,20,,3770066039,22,,3770066873,231,47.1,dgysidzshgxqm3jegaihwi5wq,T. Krauß,3770066867,103,5.6,3770066865,102,67.7,,3770066871,230,3772192101,178,3770066857,73,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,
2458092193,160,5,1,18,28,eq1oq6y61xnzq88zu0cnw131z,1,-0.7,33,2022-09-10T16:49:19.779Z,2022-09-11T03:42:54Z,3770066287,233,168,3770065843,346,,3770065841,56,Back,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092269,168,5,1,18,28,cz4a6wmzx2obyisadhgaccx7b,0,100.7,67,2022-09-10T16:49:19.779Z,2022-09-11T03:42:54Z,3770066253,346,,3770066299,233,160,3770066251,56,Center,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092675,161,1,1,19,3,eq1oq6y61xnzq88zu0cnw131z,0,4.9,51.9,2022-09-10T16:49:54.477Z,2022-09-11T03:42:54Z,3770068539,140,61.9,3770068551,74,,3770068535,155,,3770068537,56,Left,3770068533,124,,3770068545,213,0.4,3770068541,141,92.2,3770068543,212,65.8,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3770068547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092683,169,44,1,19,6,cz4a6wmzx2obyisadhgaccx7b,1,36.4,11.5,2022-09-10T16:49:57.733Z,2022-09-11T07:45:02Z,3770068579,56,Back,3770068601,233,162,3770068581,285,,,,,,,,,,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092681,162,44,1,19,6,eq1oq6y61xnzq88zu0cnw131z,0,63.6,88.5,2022-09-10T16:49:57.734Z,2022-09-11T03:42:55Z,3770068575,56,Left,3770068577,286,,3770068697,233,169,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092695,170,1,1,19,6,cz4a6wmzx2obyisadhgaccx7b,0,34.7,15,2022-09-10T16:49:57.752Z,2022-09-11T07:45:03Z,3770068659,213,6.3,3772192171,388,,3770068651,56,Right,3770068655,141,14.3,3770068657,212,20.9,3770068653,140,54.6,3770068649,3,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092717,163,1,1,19,8,eq1oq6y61xnzq88zu0cnw131z,1,46.4,90.2,2022-09-10T16:49:59.458Z,2022-09-11T03:42:56Z,3772192197,178,,3770068761,141,75.6,3770068765,212,25.0,3770068771,213,5.9,3770068757,140,68.2,3770068753,56,Center,3770068751,155,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092757,164,1,1,19,9,eq1oq6y61xnzq88zu0cnw131z,1,67.5,75.6,2022-09-10T16:50:00.737Z,2022-09-11T03:42:56Z,3772192217,388,,3770068989,140,83.4,3770068993,212,21.3,3770068991,141,95.1,3770068995,213,0.7,3770068985,155,,3770068987,56,Left,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092769,165,1,1,19,13,eq1oq6y61xnzq88zu0cnw131z,0,92.5,89.9,2022-09-10T16:50:04.791Z,2022-09-11T03:42:56Z,3770069059,212,16.3,3770069047,2,,3770937155,386,,3770937157,72,,3770937153,225,,3770069055,141,66.0,3770069051,56,Center,3770069053,140,94.2,3nins3wtqjz9vt8q06s087vth,G. Holtmann,3770069063,213,4.8,3772192223,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092815,171,12,1,19,14,cz4a6wmzx2obyisadhgaccx7b,1,5.8,26.7,2022-09-10T16:50:05.668Z,2022-09-11T03:42:57Z,3770069295,140,0.0,3770069293,56,Back,3770069297,141,14.0,3770069345,167,,3770069303,213,4.1,3772192227,389,,3770069299,212,10.8,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092791,166,6,1,19,14,eq1oq6y61xnzq88zu0cnw131z,1,97.3,76,2022-09-10T16:50:05.900Z,2022-09-11T03:42:58Z,3770069171,73,,3770069169,56,Center,3770069423,233,172,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458092823,172,6,1,19,14,cz4a6wmzx2obyisadhgaccx7b,0,2.7,24,2022-09-10T16:50:05.900Z,2022-09-11T03:42:57Z,3770069335,56,Back,3770069337,73,,3770069443,233,166,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093185,167,1,1,19,43,eq1oq6y61xnzq88zu0cnw131z,1,99.5,99.5,2022-09-10T16:50:34.276Z,2022-09-11T03:42:58Z,3770071879,210,13,3770937769,72,,3770071367,1,,3770071357,141,48.5,3770071881,154,,3770071355,140,88.3,3770071345,2,,3770071347,6,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3772192271,178,,3770071361,213,4.4,1,3770071353,56,3770071349,155,3770071351,224,,3770071359,212,,,,Center,,,,,,36.6,,,,,,,,,,,,,,
2458093201,168,13,1,19,45,eq1oq6y61xnzq88zu0cnw131z,1,88.3,48.5,2022-09-10T16:50:36.189Z,2022-09-11T03:42:59Z,3770071901,29,,3770446763,86,,3770071593,15,,3770071903,154,,3770071591,25,,3770071913,230,98.4,3770071911,103,56.9,3770071419,17,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,3770071909,102,56.6,3772192295,388,,,3770071905,55,3770071597,328,3770071915,231,49.3,3770071421,56,,,,167,,,,,,Center,,,,,,,,,,,,,,
2458093209,169,5,1,19,46,eq1oq6y61xnzq88zu0cnw131z,0,101.2,58.8,2022-09-10T16:50:37.260Z,2022-09-11T03:43:07Z,3770071511,233,173,3770071465,56,Center,3770071467,346,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093197,173,5,1,19,46,cz4a6wmzx2obyisadhgaccx7b,1,-1.2,41.2,2022-09-10T16:50:37.260Z,2022-09-11T03:43:07Z,3770071473,233,169,3770071401,346,,3770071399,56,Back,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093591,174,1,1,20,14,cz4a6wmzx2obyisadhgaccx7b,0,4.1,44.8,2022-09-10T16:51:05.230Z,2022-09-11T03:43:15Z,3770073595,140,70.4,3770073591,124,,3770073597,141,30.9,3770073593,56,Center,3770073599,212,70.3,3770073607,74,,3770073603,1,,3770073601,213,6.1,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458097365,250,61,1,20,18,eq1oq6y61xnzq88zu0cnw131z,1,35.6,75,2022-09-10T16:51:09.259Z,2022-09-11T03:43:25Z,3772193137,388,,3772193135,15,,3770095787,56,Back,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093595,175,13,1,20,21,cz4a6wmzx2obyisadhgaccx7b,1,72.4,29.7,2022-09-10T16:51:12.076Z,2022-09-11T03:43:33Z,3770099343,102,70.3,3772193379,178,,3770099353,153,,3770099347,215,,3770098245,22,,3770099357,147,42.6,3770073623,56,Center,3770099359,230,97.7,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,3770099341,73,,3770099361,231,48.2,,3770099351,458,3770099349,108,3770099345,103,1.4,3770099355,146,3770098425,20,,,3770098247,18,,,,84.6,,,,,,,,,,,,,,
2458093539,170,61,1,20,21,eq1oq6y61xnzq88zu0cnw131z,1,14.2,59.3,2022-09-10T16:51:12.607Z,2022-09-11T03:43:47Z,3772193733,178,,3770073335,56,Back,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093577,171,49,1,20,24,eq1oq6y61xnzq88zu0cnw131z,1,9.6,29.3,2022-09-10T16:51:15.211Z,2022-09-11T03:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458497119,1118,43,1,20,25,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:51:16.601Z,2022-09-11T05:04:17Z,3772309193,144,82,3772309111,178,0,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093703,172,1,1,20,32,eq1oq6y61xnzq88zu0cnw131z,1,30.1,8.8,2022-09-10T16:51:23.596Z,2022-09-11T03:43:56Z,3772193957,178,,3770074319,213,2.5,3770074315,141,33.2,3770074317,212,29.6,3770074313,140,6.8,3770074309,56,Back,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093789,173,1,1,20,35,eq1oq6y61xnzq88zu0cnw131z,1,6.8,33.2,2022-09-10T16:51:26.532Z,2022-09-11T03:44:02Z,3770074759,213,0.7,3772194135,178,,3770074753,140,24.2,3770074757,212,24.6,3770074751,56,Back,3770074755,141,57.4,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093823,174,1,1,20,43,eq1oq6y61xnzq88zu0cnw131z,1,33.1,60.1,2022-09-10T16:51:34.243Z,2022-09-11T03:44:13Z,3770074929,140,37.5,3772194403,178,,3770074935,213,5.2,3770074931,141,47.5,3770074927,56,Back,3770074933,212,9.7,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093843,175,1,1,20,45,eq1oq6y61xnzq88zu0cnw131z,1,36.4,52.4,2022-09-10T16:51:36.269Z,2022-09-11T03:44:19Z,3772194549,178,,3770075069,140,32.2,3770075071,141,76.8,3770075075,213,1.8,3770075073,212,17.2,3770075067,56,Back,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093869,176,1,1,20,47,eq1oq6y61xnzq88zu0cnw131z,1,32.2,76.8,2022-09-10T16:51:38.552Z,2022-09-11T03:44:25Z,3770075229,140,27.4,3772194667,178,,3770075241,213,4.4,3770075225,56,Back,3770075233,141,56.9,3770075237,212,14.4,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093903,177,1,1,20,50,eq1oq6y61xnzq88zu0cnw131z,1,28,54.7,2022-09-10T16:51:41.446Z,2022-09-11T03:44:31Z,3772194847,178,,3770075433,56,Back,3770075437,141,21.6,3770075435,140,36.4,3770075439,212,24.2,3770075441,213,5.1,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093921,178,1,1,20,54,eq1oq6y61xnzq88zu0cnw131z,1,36.7,20.7,2022-09-10T16:51:45.656Z,2022-09-11T03:44:38Z,3770075527,141,28.3,3770075523,56,Back,3770075531,213,1.0,3770075525,140,39.6,3772195081,178,,3770075529,212,6.0,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458093951,179,1,1,20,55,eq1oq6y61xnzq88zu0cnw131z,1,39.6,28.3,2022-09-10T16:51:46.553Z,2022-09-11T03:44:48Z,3770075673,56,Back,3770075677,141,22.2,3770075675,140,28.8,3770075683,213,3.5,3770075679,212,12.1,3772195395,178,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094033,180,1,1,20,57,eq1oq6y61xnzq88zu0cnw131z,1,28.8,22.2,2022-09-10T16:51:49.041Z,2022-09-11T03:44:55Z,3770076085,56,Back,3770076093,212,23.7,3770076091,141,44.6,3770076095,213,2.4,3770076089,140,11.5,3772195549,178,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094041,181,1,1,21,5,eq1oq6y61xnzq88zu0cnw131z,1,19.2,48.3,2022-09-10T16:51:56.121Z,2022-09-11T03:45:07Z,3770076137,140,57.7,3770076133,155,,3770076135,56,Right,3770076143,213,5.7,3770076141,212,50.0,3772195931,178,,3770076139,141,5.1,3770076979,1,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094099,182,61,1,21,8,eq1oq6y61xnzq88zu0cnw131z,0,57.7,5.1,2022-09-10T16:51:59.096Z,2022-09-11T03:45:21Z,3772196481,178,,3770076463,56,Right,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094317,176,5,1,21,8,cz4a6wmzx2obyisadhgaccx7b,1,41.7,101.8,2022-09-10T16:51:59.885Z,2022-09-11T03:45:25Z,3770077651,233,183,3770077635,347,,3770077633,56,Back,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094163,183,5,1,21,8,eq1oq6y61xnzq88zu0cnw131z,0,58.3,-1.8,2022-09-10T16:51:59.885Z,2022-09-11T03:45:26Z,3770077657,233,176,3770076795,347,,3770076793,56,Right,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094333,177,1,1,21,31,cz4a6wmzx2obyisadhgaccx7b,0,44.4,100,2022-09-10T16:52:22.434Z,2022-09-11T03:45:30Z,3770077703,212,20.9,3770077701,141,94.1,3770077705,213,6.0,3770077691,107,,3770077695,56,Left,3770077699,140,63.6,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094353,184,1,1,21,32,eq1oq6y61xnzq88zu0cnw131z,1,41.2,19.7,2022-09-10T16:52:23.756Z,2022-09-11T03:45:34Z,3770077819,213,0.9,3772196979,388,,3770077809,3,,3770077817,212,7.3,3770077813,140,45.5,3770077811,56,Back,3770077815,141,28.1,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094363,185,1,1,21,34,eq1oq6y61xnzq88zu0cnw131z,1,45.5,28.1,2022-09-10T16:52:25.397Z,2022-09-11T03:45:40Z,3770077853,212,1.7,3770077849,140,46.8,3770077851,141,26.6,3770077855,213,5.6,3770077845,3,,3770082061,168,,3770077847,56,Back,3772197187,388,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458498355,1157,67,1,21,35,eq1oq6y61xnzq88zu0cnw131z,1,45.4,26.1,2022-09-10T16:52:26.574Z,2022-09-11T07:45:03Z,3772313219,233,1032,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458498351,1032,67,1,21,35,cz4a6wmzx2obyisadhgaccx7b,0,54.6,73.9,2022-09-10T16:52:26.575Z,2022-09-11T05:07:17Z,3772313237,233,1157,,,,,,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095353,199,1,1,21,35,eq1oq6y61xnzq88zu0cnw131z,1,45.7,26,2022-09-10T16:52:26.593Z,2022-09-11T07:45:04Z,3770083469,140,51.4,3772197371,178,,3770083467,56,Right,3770083473,212,8.2,3770083471,141,17.8,3770083475,213,5.5,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094375,186,49,1,21,36,eq1oq6y61xnzq88zu0cnw131z,1,53.1,19,2022-09-10T16:52:27.192Z,2022-09-11T03:45:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094385,187,1,1,21,36,eq1oq6y61xnzq88zu0cnw131z,1,51.3,19.2,2022-09-10T16:52:27.211Z,2022-09-11T03:45:59Z,3770077943,141,36.5,3770077947,213,0.8,3770077945,212,16.1,3770077941,140,61.7,3772197841,178,,3770077939,56,Center,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094405,188,1,1,21,37,eq1oq6y61xnzq88zu0cnw131z,1,65.5,44.1,2022-09-10T16:52:28.344Z,2022-09-11T03:46:04Z,3770078039,140,57.9,3772198057,178,,3770078043,212,8.0,3770078045,213,3.2,3770078041,141,43.1,3770078037,56,Center,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094447,189,1,1,21,38,eq1oq6y61xnzq88zu0cnw131z,1,57.9,43.1,2022-09-10T16:52:29.457Z,2022-09-11T03:46:25Z,3770078269,213,0.7,3770078261,56,Center,3770078265,141,62.8,3770078267,212,20.9,3770078263,140,73.2,3772198369,178,,3770079559,210,15,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094409,178,43,1,21,39,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T16:52:30.499Z,2022-09-10T16:53:33Z,3770081609,144,61,3770078053,56,Center,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094453,190,15,1,21,41,eq1oq6y61xnzq88zu0cnw131z,1,73.2,62.8,2022-09-10T16:52:32.318Z,2022-09-11T03:46:25Z,3770079573,215,,3770079565,55,189,3770079323,72,,3770079577,147,50.9,3770079561,78,,3770078305,18,,3770085187,328,,3770079569,102,49.8,3nins3wtqjz9vt8q06s087vth,G. Holtmann,3770079571,103,15.8,3770078303,22,,,3770079563,29,3770079575,146,3772198787,178,,3770078307,56,3770079621,233,97.6,,,,,,,Center,,,,179,,,,,,,,,,
2458094479,179,10,1,21,41,cz4a6wmzx2obyisadhgaccx7b,1,2.9,49.9,2022-09-10T16:52:32.951Z,2022-09-11T03:46:32Z,3770079473,174,,3770078431,56,Back,3770078427,178,,3770946131,377,,3770079505,233,190,3770078429,182,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094499,191,13,1,21,43,eq1oq6y61xnzq88zu0cnw131z,1,91.3,54.2,2022-09-10T16:52:34.465Z,2022-09-11T03:46:39Z,3770078535,56,Center,3770080099,231,53.1,3770079735,72,,3770080091,328,,3770080093,458,,3770080089,103,86.1,3770078531,22,,3770078533,17,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,3770080087,102,52.9,3770080085,74,,,3772199217,178,3770080095,230,,,,,,,,93.8,,,,,,,,,,,,,,,,,,,,,
2458094517,180,5,1,21,43,cz4a6wmzx2obyisadhgaccx7b,1,-1.2,46.1,2022-09-10T16:52:34.953Z,2022-09-11T03:46:43Z,3770078635,233,192,3770078613,56,Back,3770078615,346,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094503,192,5,1,21,43,eq1oq6y61xnzq88zu0cnw131z,0,101.2,53.9,2022-09-10T16:52:34.953Z,2022-09-11T03:46:43Z,3770078557,56,Center,3770078643,233,180,3770078559,346,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094865,181,1,1,22,19,cz4a6wmzx2obyisadhgaccx7b,0,4.5,43.1,2022-09-10T16:53:10.819Z,2022-09-11T03:46:51Z,3770080589,213,6.1,3770080591,1,,3770080595,74,,3770080579,124,,3770080583,140,58.4,3770080587,212,57.8,3770080581,56,Center,3770080585,141,25.6,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094867,193,44,1,22,23,eq1oq6y61xnzq88zu0cnw131z,1,38.8,78.8,2022-09-10T16:53:14.173Z,2022-09-11T07:45:04Z,3770080603,285,,3770080601,56,Back,3770080727,233,182,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094875,182,44,1,22,23,cz4a6wmzx2obyisadhgaccx7b,0,61.2,21.2,2022-09-10T16:53:14.174Z,2022-09-11T03:47:56Z,3770080673,286,,3770080671,56,Center,3770080777,233,193,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094885,194,1,1,22,23,eq1oq6y61xnzq88zu0cnw131z,1,36.9,81.8,2022-09-10T16:53:14.232Z,2022-09-11T07:45:04Z,3770080739,140,31.2,3772199901,388,,3770080745,213,3.9,3770080741,141,74.0,3770080743,212,8.0,3770080735,3,,3770080737,56,Back,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094929,195,1,1,22,25,eq1oq6y61xnzq88zu0cnw131z,1,27.4,69.2,2022-09-10T16:53:16.221Z,2022-09-11T03:48:22Z,3770081031,213,0.5,3770081023,56,Back,3770081027,141,73.9,3770081025,140,33.0,3770081021,3,,3772201985,178,,3770081029,212,6.7,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094933,196,4,1,22,27,eq1oq6y61xnzq88zu0cnw131z,1,33.4,70.4,2022-09-10T16:53:18.284Z,2022-09-11T03:48:28Z,3770081043,294,,3770081047,152,,3770081041,13,,3770081045,56,Back,3770081151,286,,3770081147,233,183,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458094943,183,4,1,22,27,cz4a6wmzx2obyisadhgaccx7b,0,66.6,29.6,2022-09-10T16:53:18.285Z,2022-09-11T03:48:28Z,3770081111,285,,3770081157,233,196,3770081109,152,,3772202117,178,,3770081103,13,,3770081107,56,Center,3770081105,294,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095165,197,1,1,22,49,eq1oq6y61xnzq88zu0cnw131z,1,28.1,72.9,2022-09-10T16:53:40.991Z,2022-09-11T03:48:33Z,3770082375,56,Right,3770082377,140,77.2,3772202291,178,,3770082369,155,,3770082385,1,,3770082371,196,,3770082367,5,,3770082373,152,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3770082379,141,7.9,3770082381,212,67.9,,3770082383,213,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,
2458095179,198,1,1,22,55,eq1oq6y61xnzq88zu0cnw131z,0,77.2,7.9,2022-09-10T16:53:46.725Z,2022-09-11T03:49:01Z,3770082473,56,Center,3770082477,141,35.5,3770082475,140,77.6,3770082479,212,18.8,3770082471,3,,3770082481,213,1.5,3772202699,388,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095189,184,1,1,22,57,cz4a6wmzx2obyisadhgaccx7b,1,20.3,67,2022-09-10T16:53:48.961Z,2022-09-11T03:49:06Z,3770082547,56,Back,3770082545,3,,3770082551,141,53.7,3770082555,213,5.4,3770082553,212,12.0,3770082549,140,27.8,3772203197,388,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095197,185,49,1,22,59,cz4a6wmzx2obyisadhgaccx7b,1,28,53.4,2022-09-10T16:53:50.328Z,2022-09-11T03:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
