id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2518294831,34,1,1,1,58,3dwlvz6cl4lcavvrg0y2dycrt,1,39.5,34.5,2023-03-11T14:32:21.104Z,2023-03-12T01:08:56Z,4088117101,56,Left,4088117111,213,1.2,4088117105,140,55.1,4088117113,1,,4088117107,141,93.6,4088117097,155,,4088117109,212,43.4,4090964817,178,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294881,35,1,1,2,3,3dwlvz6cl4lcavvrg0y2dycrt,1,59.2,93.3,2023-03-11T14:32:25.730Z,2023-03-12T01:09:08Z,4088117381,212,12.7,4088117375,56,Left,4090965525,178,,4088117377,140,70.7,4088117383,213,6.0,4088117379,141,87.4,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294931,36,1,1,2,4,3dwlvz6cl4lcavvrg0y2dycrt,1,70.9,88,2023-03-11T14:32:26.841Z,2023-03-12T01:09:14Z,4090965849,178,,4088117669,213,2.5,4088117667,212,8.6,4088117663,140,64.2,4088117665,141,95.4,4088117661,56,Left,4088118111,156,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294947,37,1,1,2,5,3dwlvz6cl4lcavvrg0y2dycrt,0,63.9,95.7,2023-03-11T14:32:28.313Z,2023-03-12T01:09:18Z,4088117725,56,Left,4088117733,213,0.3,4090966089,178,,4088117729,141,100.0,4088117731,212,12.8,4088117727,140,75.6,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294989,21,61,1,2,5,c5hderjlkcoaze51e5wgvptk,1,34.8,2.8,2023-03-11T14:32:28.503Z,2023-03-12T01:09:36Z,4090967011,21,,4088117969,56,Back,4090967013,178,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294985,20,5,1,2,7,c5hderjlkcoaze51e5wgvptk,0,26,-1,2023-03-11T14:32:30.106Z,2023-03-12T01:09:44Z,4088117947,347,,4088117975,233,38,4088117945,56,Back,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294951,38,5,1,2,7,3dwlvz6cl4lcavvrg0y2dycrt,1,74,101,2023-03-11T14:32:30.106Z,2023-03-12T01:09:44Z,4088117749,56,Left,4088117995,233,20,4088117751,347,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295157,39,1,1,2,18,3dwlvz6cl4lcavvrg0y2dycrt,1,74.5,100,2023-03-11T14:32:41.347Z,2023-03-12T01:09:51Z,4088118793,141,95.4,4088118797,213,3.3,4088118787,107,,4088118795,212,20.8,4088118791,140,55.1,4088118789,56,Left,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295179,40,1,1,2,21,3dwlvz6cl4lcavvrg0y2dycrt,1,54.5,94.7,2023-03-11T14:32:43.846Z,2023-03-12T01:09:59Z,4088118941,212,18.5,4088118943,213,4.3,4090968511,178,,4088118935,56,Back,4088118937,140,46.7,4088118939,141,70.3,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295221,41,1,1,2,23,3dwlvz6cl4lcavvrg0y2dycrt,1,46,70.8,2023-03-11T14:32:46.467Z,2023-03-12T01:10:07Z,4088119103,140,47.2,4088119107,212,15.9,4088119109,213,1.5,4088119101,56,Back,4088119105,141,94.1,4090968837,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295319,42,1,1,2,26,3dwlvz6cl4lcavvrg0y2dycrt,1,44.8,91.2,2023-03-11T14:32:48.622Z,2023-03-12T01:10:14Z,4090969221,178,,4088119553,141,61.2,4088119549,56,Back,4088119557,213,4.3,4088119555,212,22.4,4088119551,140,36.0,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518588481,940,3,1,2,28,3dwlvz6cl4lcavvrg0y2dycrt,0,43.4,64.3,2023-03-11T14:32:51.502Z,2023-03-12T01:10:17Z,4089654375,56,Back,4089654381,467,2x5f35hk2urqlgoito1vgb3yt,4089654379,465,,4089654377,286,,4090969317,178,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295325,43,61,1,2,29,3dwlvz6cl4lcavvrg0y2dycrt,0,37.7,62,2023-03-11T14:32:52.121Z,2023-03-12T01:11:17Z,4088119583,56,Back,4090972289,178,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295343,22,49,1,2,30,c5hderjlkcoaze51e5wgvptk,1,60.6,27.4,2023-03-11T14:32:53.337Z,2023-03-12T01:11:26Z,,,,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295373,23,1,1,2,30,c5hderjlkcoaze51e5wgvptk,0,60.6,27.4,2023-03-11T14:32:53.401Z,2023-03-12T01:11:38Z,4088119783,213,0.2,4088119777,140,82.3,4088119779,141,34.6,4088119781,212,23.3,4090973573,178,,4088119775,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295421,44,1,1,2,32,3dwlvz6cl4lcavvrg0y2dycrt,1,25.1,63.1,2023-03-11T14:32:55.457Z,2023-03-12T01:12:03Z,4088119995,140,12.4,4088119993,56,Back,4088119997,141,53.6,4088120001,213,3.6,4088119999,212,14.8,4090974827,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295427,45,49,1,2,35,3dwlvz6cl4lcavvrg0y2dycrt,1,12.6,53.4,2023-03-11T14:32:57.580Z,2023-03-12T01:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295477,46,1,1,2,35,3dwlvz6cl4lcavvrg0y2dycrt,1,12.9,53.4,2023-03-11T14:32:57.583Z,2023-03-12T01:12:34Z,4088120265,56,Back,4088120269,141,17.7,4088120267,140,22.7,4088120273,213,5.1,4090976317,178,,4088120271,212,26.4,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295543,47,1,1,2,37,3dwlvz6cl4lcavvrg0y2dycrt,1,23,17,2023-03-11T14:32:59.929Z,2023-03-12T01:14:23Z,4088120603,213,5.2,4088120601,212,11.7,4088120599,141,2.2,4088120597,140,28.7,4088120593,56,Back,4090982645,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295571,48,1,1,2,40,3dwlvz6cl4lcavvrg0y2dycrt,1,35.9,11.1,2023-03-11T14:33:03.172Z,2023-03-12T01:15:51Z,4088120755,140,31.7,4088120761,213,1.9,4090982907,178,,4088120759,212,12.7,4088120757,141,28.6,4088120753,56,Back,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295601,49,1,1,2,41,3dwlvz6cl4lcavvrg0y2dycrt,1,31.7,28.6,2023-03-11T14:33:03.811Z,2023-03-12T01:15:58Z,4090988253,178,,4088120971,213,4.4,4088120965,140,27.4,4088120969,212,15.6,4088120967,141,6.7,4088120963,56,Back,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295659,50,1,1,2,43,3dwlvz6cl4lcavvrg0y2dycrt,1,27,7,2023-03-11T14:33:06.479Z,2023-03-12T01:16:39Z,4088121315,213,2.2,4088121311,141,26.7,4090990799,178,,4088121309,140,17.7,4088121307,56,Back,4088121313,212,16.6,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295715,51,1,1,2,47,3dwlvz6cl4lcavvrg0y2dycrt,1,15.2,14,2023-03-11T14:33:09.807Z,2023-03-12T01:16:45Z,4088121645,212,20.9,4088121643,141,39.8,4088121647,213,2.1,4090991165,178,,4088121639,140,4.4,4088121637,56,Back,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295787,52,1,1,2,49,3dwlvz6cl4lcavvrg0y2dycrt,1,4.4,39.8,2023-03-11T14:33:11.727Z,2023-03-12T01:17:04Z,4088121951,213,1.0,4088121945,140,23.9,4088121955,1,,4088121949,212,38.9,4088121943,56,Back,4088121947,141,88.4,4090992299,178,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295837,53,1,1,2,53,3dwlvz6cl4lcavvrg0y2dycrt,1,25.3,90.5,2023-03-11T14:33:16.398Z,2023-03-12T01:17:12Z,4090992741,178,,4088122195,212,7.6,4088122189,56,Back,4088122191,140,31.2,4088122193,141,97.1,4088122197,213,0.6,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295869,54,1,1,2,55,3dwlvz6cl4lcavvrg0y2dycrt,1,32,96.5,2023-03-11T14:33:17.657Z,2023-03-12T01:17:16Z,4088122359,141,83.6,4088122357,140,30.9,4088122363,213,4.6,4088122355,56,Back,4090992937,178,,4088122361,212,8.8,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295965,55,1,1,2,57,3dwlvz6cl4lcavvrg0y2dycrt,1,33.5,85,2023-03-11T14:33:20.089Z,2023-03-12T01:17:43Z,4088122935,56,Back,4088122939,141,97.2,4088122937,140,44.0,4090994635,178,,4088122941,212,13.8,4088122943,213,0.6,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295975,24,45,1,2,59,c5hderjlkcoaze51e5wgvptk,0,58.3,2.5,2023-03-11T14:33:21.925Z,2023-03-12T01:18:02Z,4088123533,233,58,4088122983,56,Right,4088122985,285,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296061,58,3,1,2,59,3dwlvz6cl4lcavvrg0y2dycrt,1,41.7,97.5,2023-03-11T14:33:21.925Z,2023-03-12T01:18:02Z,4090995849,178,,4088123511,233,24,4088123491,56,Back,4089656977,464,,4088123493,286,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295967,56,1,1,3,0,3dwlvz6cl4lcavvrg0y2dycrt,0,42.4,97.9,2023-03-11T14:33:22.648Z,2023-03-12T01:18:09Z,4088123829,141,100.0,4088123831,212,5.5,4088123827,140,37.5,4088123833,213,2.8,4090996133,178,,4088122951,56,Back,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295989,25,5,1,3,0,c5hderjlkcoaze51e5wgvptk,1,62.2,-1.4,2023-03-11T14:33:23.438Z,2023-03-12T01:18:18Z,4088123075,56,Right,4088123077,347,,4088123389,233,57,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295985,57,5,1,3,0,3dwlvz6cl4lcavvrg0y2dycrt,0,37.8,101.4,2023-03-11T14:33:23.438Z,2023-03-12T01:18:19Z,4088123405,233,25,4088123055,347,,4088123051,56,Back,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296233,26,1,1,3,13,c5hderjlkcoaze51e5wgvptk,1,62.4,0,2023-03-11T14:33:35.665Z,2023-03-12T01:18:37Z,4088124327,141,11.5,4088124323,56,Right,4088124331,213,1.4,4088124329,212,8.7,4088124321,107,,4088124325,140,64.1,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296247,27,1,1,3,14,c5hderjlkcoaze51e5wgvptk,1,64.1,12.4,2023-03-11T14:33:36.627Z,2023-03-12T01:19:04Z,4088124391,213,4.5,4090999557,178,,4088124381,140,63.3,4088124385,141,7.4,4088124387,212,3.5,4088124377,56,Right,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296259,28,1,1,3,14,c5hderjlkcoaze51e5wgvptk,1,63.3,7.4,2023-03-11T14:33:37.498Z,2023-03-12T01:19:14Z,4091000099,178,,4088124449,212,13.4,4088124443,56,Right,4088124447,141,4.3,4088124451,213,3.3,4088124445,140,50.7,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296317,29,1,1,3,17,c5hderjlkcoaze51e5wgvptk,1,50.7,4.3,2023-03-11T14:33:39.907Z,2023-03-12T01:19:19Z,4088124725,141,17.9,4088124721,56,Back,4088124729,213,2.6,4088124727,212,16.8,4088124723,140,37.3,4091000329,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296385,30,1,1,3,20,c5hderjlkcoaze51e5wgvptk,1,37.5,15.2,2023-03-11T14:33:43.214Z,2023-03-12T01:19:29Z,4088125093,213,0.9,4088125091,212,16.4,4088125085,56,Back,4091000931,178,,4088125089,141,33.4,4088125087,140,47.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296483,31,1,1,3,23,c5hderjlkcoaze51e5wgvptk,1,48,40.6,2023-03-11T14:33:46.008Z,2023-03-12T01:19:44Z,4088125581,56,Back,4088125587,141,60.9,4091001873,178,,4088125583,140,45.7,4088125591,212,14.0,4088125595,213,1.7,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296549,32,1,1,3,27,c5hderjlkcoaze51e5wgvptk,1,45.6,61.7,2023-03-11T14:33:50.146Z,2023-03-12T01:19:52Z,4088125889,212,23.0,4088125883,56,Back,4088125887,141,28.0,4088125885,140,43.9,4088125891,213,4.6,4091002215,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296557,33,1,1,3,31,c5hderjlkcoaze51e5wgvptk,0,43.7,28.4,2023-03-11T14:33:53.628Z,2023-03-12T01:19:57Z,4088125947,56,Center,4091002425,178,,4088125959,213,0.3,4088125949,140,62.0,4088125955,212,19.9,4088125945,155,,4088125951,141,35.9,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296567,59,61,1,3,31,3dwlvz6cl4lcavvrg0y2dycrt,1,38.3,65.2,2023-03-11T14:33:54.094Z,2023-03-12T01:20:04Z,4091002809,178,,4091002807,21,,4088125997,56,Back,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296611,60,49,1,3,34,3dwlvz6cl4lcavvrg0y2dycrt,1,45.6,93.5,2023-03-11T14:33:56.845Z,2023-03-12T01:20:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518589503,941,3,1,3,34,3dwlvz6cl4lcavvrg0y2dycrt,0,47.2,89.6,2023-03-11T14:33:56.953Z,2023-03-12T01:20:24Z,4089660013,56,Back,4089660017,465,,4089660019,467,e91s5lp3fvfaav8w8xi7wdx3p,4091003883,178,,4089660015,286,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296621,61,4,1,3,34,3dwlvz6cl4lcavvrg0y2dycrt,1,44.9,91.8,2023-03-11T14:33:57.231Z,2023-03-12T01:20:33Z,4088126261,152,,4088126265,286,,4088126263,265,,4088126257,13,,4088126259,56,Back,4088126351,233,34,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296627,34,4,1,3,34,c5hderjlkcoaze51e5wgvptk,0,55.1,8.2,2023-03-11T14:33:57.232Z,2023-03-12T01:20:33Z,4088126289,265,,4088126283,13,,4088126287,152,,4091004285,178,,4088126285,56,Right,4088126291,285,,4088126423,233,61,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296901,62,1,1,3,46,3dwlvz6cl4lcavvrg0y2dycrt,1,45.3,91.2,2023-03-11T14:34:08.922Z,2023-03-12T01:20:51Z,4088127695,56,Back,4088127691,5,,4088127703,212,17.3,4088127699,141,76.6,4088127697,140,31.8,4091005411,178,,4088127693,152,,4088127709,213,3.8,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518296955,63,1,1,3,49,3dwlvz6cl4lcavvrg0y2dycrt,1,30.5,75.6,2023-03-11T14:34:11.994Z,2023-03-12T01:20:56Z,4091005717,178,,4088127965,141,95.4,4088127961,56,Back,4088127969,213,1.0,4088127963,140,38.3,4088127967,212,15.8,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297009,64,1,1,3,52,3dwlvz6cl4lcavvrg0y2dycrt,1,46.5,94.5,2023-03-11T14:34:15.341Z,2023-03-12T01:21:11Z,4088128205,155,,4088128215,213,5.7,4088128211,141,71.1,4091006449,178,,4088128209,140,70.7,4088128207,56,Center,4088128213,212,30.0,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297015,65,50,1,3,55,3dwlvz6cl4lcavvrg0y2dycrt,1,71.8,71.7,2023-03-11T14:34:18.181Z,2023-03-12T01:22:03Z,4088128649,233,35,4088128233,56,Center,4088128235,286,,,,,,,,,,,,,,,,,49epln99aa2797cs2zq3al1t6,J. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297089,35,7,1,3,55,c5hderjlkcoaze51e5wgvptk,1,28.2,28.3,2023-03-11T14:34:18.244Z,2023-03-12T01:22:14Z,4089661945,384,,4091010219,178,,4088128617,233,65,4088128557,56,Back,4088128559,285,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297093,36,49,1,3,57,c5hderjlkcoaze51e5wgvptk,1,28.3,36.8,2023-03-11T14:34:20.228Z,2023-03-12T01:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297159,37,1,1,3,57,c5hderjlkcoaze51e5wgvptk,1,28.3,36.8,2023-03-11T14:34:20.250Z,2023-03-12T06:09:43Z,4088128915,140,45.3,4088128917,141,53.1,4091636085,388,,4088128913,56,Back,4088128921,213,0.6,4088128919,212,21.0,4088511599,155,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297199,38,1,1,4,0,c5hderjlkcoaze51e5wgvptk,1,45.3,53.1,2023-03-11T14:34:22.575Z,2023-03-12T01:22:57Z,4088129137,141,26.9,4088129139,212,20.1,4088129129,56,Center,4088129131,140,54.1,4091012623,178,,4088129141,213,5.2,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297235,39,1,1,4,5,c5hderjlkcoaze51e5wgvptk,1,52.9,28.4,2023-03-11T14:34:28.461Z,2023-03-12T01:23:25Z,4091014181,178,,4088129315,140,38.1,4088129319,212,19.4,4088129321,213,2.5,4088129313,56,Back,4088129317,141,45.5,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297299,40,1,1,4,7,c5hderjlkcoaze51e5wgvptk,1,38.1,45.5,2023-03-11T14:34:30.363Z,2023-03-12T01:23:35Z,4088129627,140,39.9,4088129631,212,17.3,4088129629,141,70.8,4091014719,178,,4088129633,213,1.5,4088129625,56,Back,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297345,41,1,1,4,10,c5hderjlkcoaze51e5wgvptk,1,39.9,70.8,2023-03-11T14:34:33.433Z,2023-03-12T01:23:42Z,4088129821,56,Left,4091015009,178,,4088129837,141,92.4,4088129831,140,59.8,4088129847,213,0.6,4088129845,212,25.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297369,42,1,1,4,14,c5hderjlkcoaze51e5wgvptk,1,46.1,86.9,2023-03-11T14:34:36.720Z,2023-03-12T01:23:49Z,4088129981,141,84.0,4088129985,213,3.3,4088129983,212,15.6,4088129977,56,Back,4088129979,140,31.4,4091015455,178,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297435,43,1,1,4,16,c5hderjlkcoaze51e5wgvptk,1,32.6,85.4,2023-03-11T14:34:39.193Z,2023-03-12T01:23:54Z,4088130333,213,3.7,4088130325,56,Back,4088130329,141,60.6,4088130331,212,31.6,4088130327,140,7.2,4091015735,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297519,44,1,1,4,19,c5hderjlkcoaze51e5wgvptk,0,8.2,60.9,2023-03-11T14:34:41.861Z,2023-03-12T01:24:04Z,4088130783,213,6.2,4088130773,157,,4088130777,140,69.0,4088130779,141,55.1,4088130781,212,64.0,4091016257,178,,4088130785,1,,4088130775,56,Center,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297559,66,1,1,4,24,3dwlvz6cl4lcavvrg0y2dycrt,1,34.2,41.9,2023-03-11T14:34:47.170Z,2023-03-12T01:24:22Z,4088131001,213,5.5,4088130993,56,Back,4088130997,141,31.6,4088130999,212,9.7,4091017243,178,,4088130991,3,,4088130995,140,40.6,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297569,67,49,1,4,25,3dwlvz6cl4lcavvrg0y2dycrt,1,40.1,30.6,2023-03-11T14:34:48.324Z,2023-03-12T01:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297583,68,1,1,4,25,3dwlvz6cl4lcavvrg0y2dycrt,1,40.1,30.6,2023-03-11T14:34:48.410Z,2023-03-12T01:24:51Z,4088131111,141,34.2,4088475255,3,,4088131115,213,1.4,4088131107,56,Back,4088131113,212,2.5,4088131109,140,40.4,4091019003,178,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297609,69,1,1,4,26,3dwlvz6cl4lcavvrg0y2dycrt,1,40.4,34.2,2023-03-11T14:34:49.050Z,2023-03-12T01:24:58Z,4088131261,213,5.8,4088131255,140,46.1,4088131257,141,29.1,4088131253,56,Back,4091019269,178,,4088131259,212,6.9,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518297727,70,1,1,4,27,3dwlvz6cl4lcavvrg0y2dycrt,1,47.2,33.4,2023-03-11T14:34:50.437Z,2023-03-12T01:25:01Z,4088131845,140,44.0,4088131851,213,4.2,4088131847,141,23.9,4088131843,56,Back,4088131849,212,7.3,4091019465,178,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
