id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478310635,23,1,1,2,57,2xlnfgrl6r18ftv38unwp7h4s,0,10,4.7,2022-10-28T18:04:32.367Z,2022-10-28T18:04:35Z,3877485859,212,55.6,3877485851,155,,3877485863,1,,3877485861,213,0.6,3877485855,140,54.2,3877485853,56,Center,3877485857,141,49.7,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310627,34,49,1,3,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,44.9,49.3,2022-10-28T18:04:34.786Z,2022-10-28T18:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310695,35,1,1,3,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,53.2,35.1,2022-10-28T18:04:39.284Z,2022-10-28T18:04:41Z,3877486171,56,Center,3877486179,213,0.8,3877486169,155,,3877486181,1,,3877486175,141,71.5,3877486177,212,35.0,3877486173,140,76.7,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310715,24,1,1,3,7,2xlnfgrl6r18ftv38unwp7h4s,0,27.3,31.3,2022-10-28T18:04:42.303Z,2022-10-28T18:04:43Z,3877486249,157,,3877486257,212,18.3,3877486253,140,44.6,3877486261,1,,3877486255,141,34.9,3877486251,56,Back,3877486259,213,0.1,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310755,36,1,1,3,8,dvmw7d6jb38qvv7e6ziwu0vyr,0,56.1,68.7,2022-10-28T18:04:43.476Z,2022-10-28T18:04:45Z,3877486401,141,100.0,3877486409,1,,3877486387,3,,3877486391,56,Left,3877486407,213,0.7,3877486395,140,79.6,3877486403,212,33.2,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310897,25,5,1,3,10,2xlnfgrl6r18ftv38unwp7h4s,1,21.5,-1.5,2022-10-28T18:04:45.214Z,2022-10-28T18:04:57Z,3877487117,347,,3877487115,56,Back,3877487149,233,37,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310765,37,5,1,3,10,dvmw7d6jb38qvv7e6ziwu0vyr,0,78.5,101.5,2022-10-28T18:04:45.214Z,2022-10-28T19:00:43Z,3877486443,56,Left,3877487157,233,25,3877486445,347,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310923,26,1,1,3,22,2xlnfgrl6r18ftv38unwp7h4s,0,23.3,0,2022-10-28T18:04:57.071Z,2022-10-28T18:04:59Z,3877487305,213,0.2,3877487303,212,15.0,3877487299,140,37.4,3877487297,56,Back,3877487301,141,2.8,3877487295,107,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310929,38,8,1,3,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,69.7,97.2,2022-10-28T18:04:59.780Z,2022-10-28T18:04:59Z,3877487335,56,Left,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311127,27,5,1,3,25,2xlnfgrl6r18ftv38unwp7h4s,1,32.2,-1.2,2022-10-28T18:05:00.110Z,2022-10-28T18:05:13Z,3877488319,233,39,3877488309,347,,3877488307,56,Back,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310935,39,5,1,3,25,dvmw7d6jb38qvv7e6ziwu0vyr,0,67.8,101.2,2022-10-28T18:05:00.110Z,2022-10-28T19:00:44Z,3877488343,233,27,3877487361,56,Left,3877487365,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311193,28,1,1,3,38,2xlnfgrl6r18ftv38unwp7h4s,1,35.9,0,2022-10-28T18:05:13.502Z,2022-10-28T18:05:18Z,3877488639,213,0.3,3877488631,56,Back,3877488635,141,3.7,3877488637,212,11.7,3877488629,107,,3877488633,140,46.6,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311205,29,1,1,3,43,2xlnfgrl6r18ftv38unwp7h4s,0,46.2,7.4,2022-10-28T18:05:18.494Z,2022-10-28T18:05:19Z,3877488709,212,18.3,3877488705,140,46.0,3877488711,213,1.6,3877488703,56,Back,3877488707,141,34.3,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311219,40,8,1,3,45,dvmw7d6jb38qvv7e6ziwu0vyr,1,51,67,2022-10-28T18:05:20.338Z,2022-10-28T18:05:20Z,3877488757,56,Center,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311281,30,1,1,3,48,2xlnfgrl6r18ftv38unwp7h4s,1,40.5,44.8,2022-10-28T18:05:22.878Z,2022-10-28T18:05:24Z,3877489067,212,12.6,3877489063,140,28.5,3877489065,141,46.0,3877489069,213,3.1,3877489061,56,Back,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311341,31,1,1,3,49,2xlnfgrl6r18ftv38unwp7h4s,1,28.5,46,2022-10-28T18:05:24.142Z,2022-10-28T18:05:28Z,3877489325,213,1.0,3877489327,1,,3877489323,212,32.7,3877489317,56,Back,3877489319,140,45.9,3877489321,141,85.9,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311363,32,1,1,3,54,2xlnfgrl6r18ftv38unwp7h4s,1,55.7,85.3,2022-10-28T18:05:28.830Z,2022-10-28T18:05:31Z,3877489469,140,51.9,3877489473,212,4.8,3877489471,141,81.5,3877489475,213,3.7,3877489467,56,Left,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311401,33,1,1,3,56,2xlnfgrl6r18ftv38unwp7h4s,1,51.9,81.5,2022-10-28T18:05:31.262Z,2022-10-28T18:05:34Z,3877489679,141,67.6,3877489683,213,4.0,3877489681,212,12.9,3877489675,56,Back,3877489677,140,43.6,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311429,34,1,1,4,0,2xlnfgrl6r18ftv38unwp7h4s,0,43.6,49.4,2022-10-28T18:05:34.878Z,2022-10-28T18:05:36Z,3877489837,140,56.5,3877489841,212,15.2,3877489843,213,5.8,3877489839,141,39.4,3877489835,56,Center,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311445,41,8,1,4,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.5,65.5,2022-10-28T18:05:37.939Z,2022-10-28T18:05:38Z,3877489899,56,Back,,,,,,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311451,42,49,1,4,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.5,65.5,2022-10-28T18:05:38.371Z,2022-10-28T18:05:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311479,43,1,1,4,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.2,67.9,2022-10-28T18:05:38.979Z,2022-10-28T18:05:40Z,3877490061,212,15.8,3877490055,56,Center,3877490057,140,60.0,3877490059,141,77.0,3877490063,213,0.4,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311473,35,45,1,4,5,2xlnfgrl6r18ftv38unwp7h4s,0,35.5,25.6,2022-10-28T18:05:39.727Z,2022-10-28T18:05:42Z,3877490033,56,Back,3877490035,285,,3877490159,233,44,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311501,44,3,1,4,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,64.5,74.4,2022-10-28T18:05:39.727Z,2022-10-28T18:05:42Z,3877490141,233,35,3877490137,56,Center,3877490139,286,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311513,45,1,1,4,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,79.1,70.5,2022-10-28T18:05:42.083Z,2022-10-28T18:05:43Z,3877490201,56,Center,3877490209,213,5.1,3877490205,141,60.8,3877490207,212,7.2,3877490203,140,81.9,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311587,46,1,1,4,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,81.9,60.8,2022-10-28T18:05:43.058Z,2022-10-28T18:05:50Z,3877490577,213,0.9,3877490573,141,85.1,3877490575,212,20.7,3877490569,56,Left,3877490571,140,93.7,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311601,47,61,1,4,15,dvmw7d6jb38qvv7e6ziwu0vyr,0,94.1,85.9,2022-10-28T18:05:50.675Z,2022-10-28T18:05:57Z,3877490627,56,Left,,,,,,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311615,36,49,1,4,18,2xlnfgrl6r18ftv38unwp7h4s,1,7.3,15,2022-10-28T18:05:53.454Z,2022-10-28T18:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311635,37,1,1,4,18,2xlnfgrl6r18ftv38unwp7h4s,1,7.3,15,2022-10-28T18:05:53.630Z,2022-10-28T18:05:55Z,3877490773,212,16.5,3877490769,140,21.5,3877490775,213,0.4,3877490771,141,25.3,3877490767,56,Back,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311647,38,1,1,4,21,2xlnfgrl6r18ftv38unwp7h4s,1,21.8,26.5,2022-10-28T18:05:55.774Z,2022-10-28T18:05:57Z,3877490813,140,14.8,3877490815,141,25.9,3877490825,213,3.2,3877490811,56,Back,3877490821,212,7.4,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311673,39,1,1,4,22,2xlnfgrl6r18ftv38unwp7h4s,1,14.8,25.9,2022-10-28T18:05:57.070Z,2022-10-28T18:05:58Z,3877490985,141,17.7,3877490987,212,11.6,3877490983,140,24.5,3877490981,56,Back,3877490989,213,5.8,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311695,40,1,1,4,23,2xlnfgrl6r18ftv38unwp7h4s,1,23.1,16.7,2022-10-28T18:05:58.654Z,2022-10-28T18:06:01Z,3877491127,140,26.3,3877491131,212,8.9,3877491125,56,Back,3877491129,141,4.6,3877491133,213,5.1,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311755,41,1,1,4,26,2xlnfgrl6r18ftv38unwp7h4s,1,24.8,5.5,2022-10-28T18:06:00.926Z,2022-10-28T18:06:04Z,3877491409,141,13.5,3877491413,213,0.7,3877491411,212,8.2,3877491405,56,Back,3877491407,140,30.6,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311761,42,61,1,4,27,2xlnfgrl6r18ftv38unwp7h4s,0,30.6,13.5,2022-10-28T18:06:01.831Z,2022-10-28T18:06:07Z,3877491429,56,Back,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311757,48,49,1,4,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.1,88.4,2022-10-28T18:06:05.091Z,2022-10-28T18:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311815,49,1,1,4,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.1,88.4,2022-10-28T18:06:05.251Z,2022-10-28T18:06:09Z,3877491703,213,3.9,3877491699,141,48.5,3877491705,1,,3877491697,140,35.2,3877491695,56,Back,3877491701,212,41.5,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311831,50,1,1,4,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,41.9,52.5,2022-10-28T18:06:09.251Z,2022-10-28T18:06:10Z,3877491779,141,73.0,3877491783,213,1.3,3877491781,212,14.5,3877491775,56,Back,3877491777,140,45.8,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311873,51,1,1,4,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.9,72.9,2022-10-28T18:06:10.355Z,2022-10-28T18:06:13Z,3877492009,212,14.7,3877492005,140,33.6,3877492011,213,3.6,3877492003,56,Back,3877492007,141,62.7,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311937,52,1,1,4,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.2,59.4,2022-10-28T18:06:15.459Z,2022-10-28T18:06:18Z,3877492337,1,,3877492333,212,39.2,3877492329,140,42.5,3877492335,213,5.0,3877492327,56,Back,3877492331,141,4.0,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311979,53,1,1,4,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,41.5,3.1,2022-10-28T18:06:18.179Z,2022-10-28T18:06:20Z,3877492547,56,Back,3877492551,141,24.4,3877492553,212,33.0,3877492557,1,,3877492549,140,13.3,3877492555,213,2.7,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312001,54,1,1,4,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.3,24.4,2022-10-28T18:06:20.755Z,2022-10-28T18:06:23Z,3877492689,212,18.0,3877492685,140,7.1,3877492683,56,Back,3877492691,213,1.9,3877492687,141,49.1,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312075,55,1,1,4,48,dvmw7d6jb38qvv7e6ziwu0vyr,0,7.1,49.1,2022-10-28T18:06:23.012Z,2022-10-28T18:06:28Z,3877493017,157,,3877493023,141,51.0,3877493027,213,0.0,3877493025,212,46.0,3877493029,1,,3877493021,140,50.9,3877493019,56,Center,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312107,43,1,1,4,53,2xlnfgrl6r18ftv38unwp7h4s,1,46.4,52.7,2022-10-28T18:06:28.686Z,2022-10-28T18:06:30Z,3877493207,213,3.3,3877493191,56,Back,3877493203,212,9.8,3877493199,141,50.1,3877493195,140,37.2,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312109,44,49,1,4,55,2xlnfgrl6r18ftv38unwp7h4s,1,37.2,50.1,2022-10-28T18:06:30.543Z,2022-10-28T18:06:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312141,45,1,1,4,55,2xlnfgrl6r18ftv38unwp7h4s,1,37.2,50.1,2022-10-28T18:06:30.686Z,2022-10-28T18:06:33Z,3877493385,56,Back,3877493387,140,35.1,3877493391,212,11.0,3877493393,213,4.5,3877493389,141,34.2,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312173,46,1,1,4,58,2xlnfgrl6r18ftv38unwp7h4s,1,34.3,29.8,2022-10-28T18:06:32.974Z,2022-10-28T18:06:34Z,3877493557,140,27.8,3877493555,56,Back,3877493563,212,15.1,3877493559,141,49.6,3877493565,213,2.0,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312201,47,1,1,4,59,2xlnfgrl6r18ftv38unwp7h4s,1,27.8,49.6,2022-10-28T18:06:34.653Z,2022-10-28T18:06:37Z,3877493693,140,37.2,3877493697,212,9.9,3877493691,56,Back,3877493699,213,6.2,3877493695,141,48.1,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312303,48,1,1,5,2,2xlnfgrl6r18ftv38unwp7h4s,1,37.2,48.1,2022-10-28T18:06:37.085Z,2022-10-28T18:06:44Z,3877494169,56,Back,3877494181,141,20.1,3877494193,213,3.9,3877494189,212,27.0,3877494175,140,19.0,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312325,49,1,1,5,9,2xlnfgrl6r18ftv38unwp7h4s,0,24.3,3.7,2022-10-28T18:06:44.029Z,2022-10-28T18:06:45Z,3877494305,213,0.9,3877494301,141,13.5,3877494297,56,Back,3877494303,212,8.6,3877494299,140,29.5,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312327,56,49,1,5,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.9,81.8,2022-10-28T18:06:45.826Z,2022-10-28T18:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312395,57,1,1,5,12,dvmw7d6jb38qvv7e6ziwu0vyr,0,75.5,82.7,2022-10-28T18:06:46.819Z,2022-10-28T18:06:50Z,3877494641,140,100.0,3877494645,212,26.8,3877494647,213,0.1,3877494639,56,Left,3877494643,141,84.7,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312409,50,5,1,5,15,2xlnfgrl6r18ftv38unwp7h4s,1,-1.2,12.8,2022-10-28T18:06:50.077Z,2022-10-28T19:00:44Z,3877494691,346,,3877494687,56,Back,3877494723,233,58,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312399,58,5,1,5,15,dvmw7d6jb38qvv7e6ziwu0vyr,0,101.2,87.2,2022-10-28T18:06:50.077Z,2022-10-28T18:06:51Z,3877494653,56,Left,3877494733,233,50,3877494655,346,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312575,51,1,1,5,30,2xlnfgrl6r18ftv38unwp7h4s,1,5,37,2022-10-28T18:07:05.677Z,2022-10-28T18:38:21Z,3877495595,237,,3877495573,56,Back,3877495583,141,49.4,3877495569,124,,3877495587,213,1.6,3877495585,212,8.4,3877495579,140,4.5,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312643,52,1,1,5,33,2xlnfgrl6r18ftv38unwp7h4s,1,7.3,48.8,2022-10-28T18:07:08.717Z,2022-10-28T18:07:13Z,3877495899,56,Back,3877495901,140,8.6,3877495907,213,4.8,3877495903,141,31.6,3877495905,212,11.8,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312683,53,1,1,5,38,2xlnfgrl6r18ftv38unwp7h4s,1,20.7,33.3,2022-10-28T18:07:13.710Z,2022-10-28T18:07:16Z,3877496097,212,22.5,3877496093,140,14.8,3877496095,141,65.1,3877496099,213,1.8,3877496091,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312749,54,1,1,5,41,2xlnfgrl6r18ftv38unwp7h4s,1,14.8,65.1,2022-10-28T18:07:16.221Z,2022-10-28T18:07:22Z,3877496437,212,28.8,3877496433,140,32.9,3877496431,56,Back,3877496439,213,0.8,3877496435,141,96.9,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312785,55,1,1,5,47,2xlnfgrl6r18ftv38unwp7h4s,1,32.2,94.7,2022-10-28T18:07:22.461Z,2022-10-28T18:07:25Z,3877496595,141,83.0,3877496597,212,8.7,3877496593,140,28.8,3877496591,56,Back,3877496599,213,4.3,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312789,56,50,1,5,50,2xlnfgrl6r18ftv38unwp7h4s,1,33.6,76.2,2022-10-28T18:07:24.957Z,2022-10-28T18:07:29Z,3877496877,233,59,3877496881,286,,3877496611,56,Back,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312839,59,7,1,5,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,66.4,23.8,2022-10-28T18:07:24.958Z,2022-10-28T18:07:29Z,3877496837,56,Center,3877496859,233,56,3877496839,285,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312907,57,1,1,5,57,2xlnfgrl6r18ftv38unwp7h4s,0,25.3,76.6,2022-10-28T18:07:32.029Z,2022-10-28T18:09:20Z,3877497161,213,4.8,3877497155,140,28.1,3877497153,56,Back,3877497157,141,15.0,3877497159,212,42.0,3877497151,196,,3877497163,1,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312939,60,8,1,6,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,72,94.4,2022-10-28T18:07:36.562Z,2022-10-28T18:07:36Z,3877497327,56,Left,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312949,61,49,1,6,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,73.2,95.7,2022-10-28T18:07:37.058Z,2022-10-28T18:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478313041,62,1,1,6,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,93.8,81.4,2022-10-28T18:07:39.506Z,2022-10-28T18:08:39Z,3877497877,213,4.4,3877497865,2,,3877500837,210,16,3877497873,141,48.1,3877497867,155,,3877497875,212,23.4,3877500841,22,,3877497869,56,Center,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,1,3877500839,154,3877497871,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478313045,63,16,1,6,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,85.9,37.5,2022-10-28T18:07:42.659Z,2022-10-28T18:08:39Z,3877499157,374,2022-10-28 19:07:41.635,3877500891,154,,3877500901,230,99.5,3877497901,56,Center,3877497897,22,,3877500903,231,49.1,3877500889,29,,3877500893,55,62,c3j7ddqg0yzporam6gieibgiy,C. Brym,,3877500897,102,3877500899,103,10.8,53.6,3877499151,328,3877500887,76,3877499147,15,3877499163,375,06:06.916,3877497899,17,,,,,,,,,,,,,,,,,
2478313611,58,1,1,7,2,2xlnfgrl6r18ftv38unwp7h4s,1,49.9,50,2022-10-28T18:08:36.813Z,2022-10-28T18:08:40Z,3877500933,140,34.0,3877500937,212,17.2,3877500941,279,G,3877500931,56,Back,3877500939,213,2.9,3877500935,141,55.8,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
