id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value
2468439075,29,61,1,2,51,1wyg1tunyt7go9tnjea1hjqxb,1,19,67.3,2022-10-07T18:06:00.038Z,2022-10-07T18:06:00Z,3825109499,56,Back,,,,,,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439101,30,49,1,2,53,1wyg1tunyt7go9tnjea1hjqxb,1,6,74.1,2022-10-07T18:06:01.675Z,2022-10-07T18:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439111,30,61,1,2,53,59t7flioj4w4mpwnrwbm0m8ck,0,91.9,25.7,2022-10-07T18:06:02.008Z,2022-10-07T18:06:02Z,3825109653,56,Center,,,,,,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439181,31,1,1,2,54,1wyg1tunyt7go9tnjea1hjqxb,1,6.1,71.8,2022-10-07T18:06:02.994Z,2022-10-07T18:06:06Z,3825109979,213,5.7,3825109975,141,48.1,3825109967,56,Back,3825109981,1,,3825109977,212,30.9,3825109971,140,31.2,3825109963,157,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439217,32,1,1,2,58,1wyg1tunyt7go9tnjea1hjqxb,1,31.2,48.1,2022-10-07T18:06:06.875Z,2022-10-07T18:06:09Z,3825110191,141,56.3,3825110189,140,33.5,3825110199,213,1.2,3825110195,212,6.1,3825110187,56,Back,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439309,33,1,1,3,0,1wyg1tunyt7go9tnjea1hjqxb,1,39.4,69.7,2022-10-07T18:06:09.139Z,2022-10-07T18:06:14Z,3825110671,140,39.9,3825110677,213,1.5,3825110669,56,Back,3825110675,212,16.6,3825110673,141,94.1,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439361,34,1,1,3,5,1wyg1tunyt7go9tnjea1hjqxb,0,39,89.3,2022-10-07T18:06:13.891Z,2022-10-07T18:06:16Z,3825110867,140,26.0,3825110873,213,2.8,3825110869,141,96.6,3825110871,212,14.5,3825110865,56,Back,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439353,31,49,1,3,7,59t7flioj4w4mpwnrwbm0m8ck,1,71.7,5.5,2022-10-07T18:06:15.775Z,2022-10-07T18:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439397,32,1,1,3,9,59t7flioj4w4mpwnrwbm0m8ck,0,69.8,6.6,2022-10-07T18:06:17.728Z,2022-10-07T18:06:19Z,3825111057,213,1.6,3825111051,140,69.8,3825111213,236,,3825111215,233,35,3825111053,141,8.5,3825111055,212,1.3,3825111049,56,Right,3825111219,286,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439421,35,74,1,3,9,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,95.6,2022-10-07T18:06:17.729Z,2022-10-07T18:18:22Z,3825111167,285,,3825111239,233,32,3825111165,56,Back,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439455,36,49,1,3,12,1wyg1tunyt7go9tnjea1hjqxb,1,39.8,95.3,2022-10-07T18:06:20.938Z,2022-10-07T18:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439609,37,1,1,3,18,1wyg1tunyt7go9tnjea1hjqxb,1,63,73.6,2022-10-07T18:06:27.099Z,2022-10-07T18:06:32Z,3825112199,213,6.2,3825112191,141,72.4,3825112185,56,Center,3825112189,140,73.5,3825112195,212,11.1,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439643,38,1,1,3,23,1wyg1tunyt7go9tnjea1hjqxb,1,71.4,83.2,2022-10-07T18:06:32.355Z,2022-10-07T18:06:34Z,3825112395,56,Center,3825112403,213,4.4,3825112399,141,61.5,3825112401,212,15.5,3825112397,140,67.0,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439711,39,1,1,3,26,1wyg1tunyt7go9tnjea1hjqxb,1,68.7,61.5,2022-10-07T18:06:34.587Z,2022-10-07T18:06:39Z,3825112765,141,16.8,3825112763,140,67.7,3825112771,213,4.7,3825112761,56,Right,3825112767,212,30.4,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439725,40,1,1,3,30,1wyg1tunyt7go9tnjea1hjqxb,1,67.7,15.6,2022-10-07T18:06:39.131Z,2022-10-07T18:06:40Z,3825112851,56,Center,3825112863,212,13.0,3825112859,141,23.7,3825112855,140,56.5,3825112867,213,2.7,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439791,41,1,1,3,31,1wyg1tunyt7go9tnjea1hjqxb,1,56.5,23.7,2022-10-07T18:06:40.347Z,2022-10-07T18:06:44Z,3825113275,141,56.9,3825113273,140,45.8,3825113279,213,2.0,3825113271,56,Back,3825113277,212,25.2,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439875,42,1,1,3,36,1wyg1tunyt7go9tnjea1hjqxb,1,50.6,62.7,2022-10-07T18:06:44.731Z,2022-10-07T18:06:50Z,3825113723,141,93.9,3825113725,212,24.1,3825113719,56,Left,3825113727,213,1.1,3825113721,140,61.5,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439897,43,1,1,3,41,1wyg1tunyt7go9tnjea1hjqxb,1,61.5,90.8,2022-10-07T18:06:50.131Z,2022-10-07T18:06:51Z,3825113827,212,10.8,3825113821,56,Center,3825113829,213,4.8,3825113825,141,75.1,3825113823,140,62.9,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439925,44,1,1,3,42,1wyg1tunyt7go9tnjea1hjqxb,0,62.9,75.1,2022-10-07T18:06:51.027Z,2022-10-07T18:06:52Z,3825113967,140,78.6,3825113969,141,70.6,3825113973,213,6.1,3825113971,212,16.8,3825113965,56,Center,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439931,33,49,1,3,44,59t7flioj4w4mpwnrwbm0m8ck,1,24.6,33.6,2022-10-07T18:06:53.015Z,2022-10-07T18:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439963,34,1,1,3,44,59t7flioj4w4mpwnrwbm0m8ck,1,24.6,33.6,2022-10-07T18:06:53.278Z,2022-10-07T18:06:54Z,3825114163,56,Back,3825114165,140,27.3,3825114171,213,5.1,3825114169,212,7.9,3825114167,141,22.7,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468439997,35,1,1,3,46,59t7flioj4w4mpwnrwbm0m8ck,1,27.3,22.7,2022-10-07T18:06:54.724Z,2022-10-07T18:06:56Z,3825114345,141,7.0,3825114343,140,32.3,3825114347,212,11.9,3825114341,56,Back,3825114349,213,5.2,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440029,36,1,1,3,48,59t7flioj4w4mpwnrwbm0m8ck,1,30.3,7.2,2022-10-07T18:06:56.663Z,2022-10-07T18:06:58Z,3825114535,56,Back,3825114543,213,0.1,3825114539,141,9.1,3825114541,212,10.6,3825114537,140,40.3,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440035,37,3,1,3,50,59t7flioj4w4mpwnrwbm0m8ck,0,39.2,7.8,2022-10-07T18:06:58.757Z,2022-10-07T18:07:01Z,3825114573,56,Back,3825114575,286,,3825114897,233,45,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440073,45,7,1,3,50,1wyg1tunyt7go9tnjea1hjqxb,1,60.8,92.2,2022-10-07T18:06:58.758Z,2022-10-07T18:07:06Z,3825114779,167,,3825114781,56,Left,3825114845,233,37,3825114783,285,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440133,38,5,1,3,51,59t7flioj4w4mpwnrwbm0m8ck,1,42.5,-0.7,2022-10-07T18:06:59.903Z,2022-10-07T18:07:04Z,3825115055,56,Back,3825115081,233,46,3825115059,347,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440083,46,5,1,3,51,1wyg1tunyt7go9tnjea1hjqxb,0,57.5,100.7,2022-10-07T18:06:59.903Z,2022-10-07T18:18:19Z,3825114813,56,Left,3825115109,233,38,3825114817,347,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440403,39,1,1,4,13,59t7flioj4w4mpwnrwbm0m8ck,1,37.6,0,2022-10-07T18:07:21.526Z,2022-10-07T18:07:26Z,3825116529,212,33.4,3825116525,140,66.4,3825116523,56,Right,3825116533,1,,3825116521,107,,3825116531,213,0.4,3825116527,141,20.0,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440409,40,61,1,4,14,59t7flioj4w4mpwnrwbm0m8ck,0,66.4,21.4,2022-10-07T18:07:23.061Z,2022-10-07T18:07:23Z,3825116541,56,Center,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440411,47,49,1,4,14,1wyg1tunyt7go9tnjea1hjqxb,1,28.7,74.7,2022-10-07T18:07:23.402Z,2022-10-07T18:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440435,48,1,1,4,15,1wyg1tunyt7go9tnjea1hjqxb,1,28.7,74.7,2022-10-07T18:07:23.674Z,2022-10-07T18:07:24Z,3825116669,141,71.7,3825116671,212,6.5,3825116665,56,Back,3825116673,213,6.0,3825116667,140,34.6,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440607,49,1,1,4,16,1wyg1tunyt7go9tnjea1hjqxb,1,34.6,71.7,2022-10-07T18:07:24.578Z,2022-10-07T18:07:37Z,3825117597,141,21.2,3825117601,213,4.5,3825117599,212,35.1,3825117603,1,,3825117593,56,Back,3825117595,140,27.8,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440625,50,3,1,4,28,1wyg1tunyt7go9tnjea1hjqxb,0,86.2,5.5,2022-10-07T18:07:37.378Z,2022-10-07T18:07:38Z,3825117691,286,,3825117689,56,Right,3825117747,211,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440633,41,56,1,4,29,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-10-07T18:07:38.423Z,2022-10-07T18:07:38Z,3825117733,56,Back,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440651,42,5,1,4,30,59t7flioj4w4mpwnrwbm0m8ck,1,-1.4,73,2022-10-07T18:07:39.206Z,2022-10-07T18:07:39Z,3825117815,346,,3825117813,56,Back,3825117899,233,51,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440655,51,5,1,4,30,1wyg1tunyt7go9tnjea1hjqxb,0,101.4,27,2022-10-07T18:07:39.206Z,2022-10-07T18:18:20Z,3825117831,346,,3825117829,56,Center,3825117957,233,42,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441095,52,43,1,4,43,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-10-07T18:07:51.883Z,2022-10-07T18:11:06Z,3825120287,285,0,3825120285,56,Back,3825136667,144,7,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440957,43,1,1,4,44,59t7flioj4w4mpwnrwbm0m8ck,1,3,54.8,2022-10-07T18:07:52.510Z,2022-10-07T18:07:54Z,3825119501,141,83.8,3825119507,213,1.5,3825119493,56,Back,3825119497,140,4.8,3825119511,237,,3825119489,124,,3825119505,212,19.8,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468440977,44,1,1,4,46,59t7flioj4w4mpwnrwbm0m8ck,1,4.8,84.8,2022-10-07T18:07:54.695Z,2022-10-07T18:07:56Z,3825119613,213,0.8,3825119597,56,Back,3825119607,141,96.8,3825119601,140,11.9,3825119609,212,11.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441053,45,1,1,4,47,59t7flioj4w4mpwnrwbm0m8ck,0,11.9,96.8,2022-10-07T18:07:56.088Z,2022-10-07T18:08:02Z,3825120059,213,5.9,3825120051,56,Center,3825120057,212,72.5,3825120061,1,,3825120053,140,76.0,3825120055,141,57.2,3825120049,155,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441101,53,49,1,4,55,1wyg1tunyt7go9tnjea1hjqxb,1,19.4,45.2,2022-10-07T18:08:03.555Z,2022-10-07T18:11:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441159,54,1,1,4,55,1wyg1tunyt7go9tnjea1hjqxb,1,19.4,45.2,2022-10-07T18:08:04.138Z,2022-10-07T18:11:07Z,3825120635,212,7.2,3825120633,141,50.4,3825120631,140,25.4,3825120629,56,Back,3825120637,213,0.5,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441235,55,1,1,4,59,1wyg1tunyt7go9tnjea1hjqxb,1,26.7,46.3,2022-10-07T18:08:08.307Z,2022-10-07T18:08:11Z,3825121007,213,4.7,3825121001,140,26.0,3825121005,212,18.0,3825121003,141,19.8,3825120999,56,Back,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441287,56,1,1,5,2,1wyg1tunyt7go9tnjea1hjqxb,1,26,19.8,2022-10-07T18:08:10.890Z,2022-10-07T18:08:13Z,3825121279,140,26.8,3825121285,213,1.5,3825121283,212,29.9,3825121277,56,Back,3825121281,141,63.7,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441327,57,1,1,5,5,1wyg1tunyt7go9tnjea1hjqxb,1,31.3,64,2022-10-07T18:08:13.874Z,2022-10-07T18:08:16Z,3825121501,212,13.6,3825121499,141,45.4,3825121495,56,Back,3825121497,140,36.1,3825121503,213,5.1,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441387,58,1,1,5,8,1wyg1tunyt7go9tnjea1hjqxb,1,32,41.8,2022-10-07T18:08:16.651Z,2022-10-07T18:08:19Z,3825121783,141,11.1,3825121785,212,21.0,3825121787,213,4.6,3825121779,56,Back,3825121781,140,29.9,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441459,59,1,1,5,11,1wyg1tunyt7go9tnjea1hjqxb,1,31.5,10.6,2022-10-07T18:08:19.539Z,2022-10-07T18:08:23Z,3825122181,140,61.7,3825122187,213,0.1,3825122179,56,Right,3825122183,141,14.7,3825122185,212,31.8,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441531,60,1,1,5,14,1wyg1tunyt7go9tnjea1hjqxb,1,61.4,14.6,2022-10-07T18:08:23.138Z,2022-10-07T18:08:26Z,3825122493,56,Right,3825122495,140,75.8,3825122499,212,15.8,3825122501,213,6.0,3825122497,141,8.0,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441567,61,1,1,5,18,1wyg1tunyt7go9tnjea1hjqxb,1,96.2,30.1,2022-10-07T18:08:26.650Z,2022-10-07T18:08:28Z,3825122747,56,Center,3825122755,213,1.6,3825122753,212,19.9,3825122749,140,95.4,3825122751,141,59.4,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441569,62,61,1,5,20,1wyg1tunyt7go9tnjea1hjqxb,0,95.4,59.4,2022-10-07T18:08:28.834Z,2022-10-07T18:08:29Z,3825122763,56,Center,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441593,46,12,1,5,20,59t7flioj4w4mpwnrwbm0m8ck,1,7.4,41.8,2022-10-07T18:08:28.941Z,2022-10-07T18:08:31Z,3825122943,167,,3825122867,140,16.6,3825122861,56,Back,3825122875,212,31.1,3825122879,213,5.0,3825122871,141,0.0,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441595,47,5,1,5,22,59t7flioj4w4mpwnrwbm0m8ck,0,16.8,-1.6,2022-10-07T18:08:30.507Z,2022-10-07T18:18:20Z,3825122885,347,,3825122883,56,Back,3825123681,233,63,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441759,63,5,1,5,22,1wyg1tunyt7go9tnjea1hjqxb,1,83.2,101.6,2022-10-07T18:08:30.507Z,2022-10-07T18:08:40Z,3825123673,233,47,3825123669,347,,3825123667,56,Left,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441777,64,1,1,5,32,1wyg1tunyt7go9tnjea1hjqxb,1,83.1,100,2022-10-07T18:08:40.610Z,2022-10-07T18:08:42Z,3825123777,56,Left,3825123781,141,89.3,3825123785,213,3.7,3825123783,212,17.3,3825123775,107,,3825123779,140,68.7,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441793,65,1,1,5,33,1wyg1tunyt7go9tnjea1hjqxb,1,68.7,89.3,2022-10-07T18:08:42.473Z,2022-10-07T18:08:43Z,3825123851,141,78.4,3825123849,140,61.3,3825123855,213,3.9,3825123853,212,10.7,3825123847,56,Center,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441825,66,1,1,5,34,1wyg1tunyt7go9tnjea1hjqxb,1,61.3,77.9,2022-10-07T18:08:43.473Z,2022-10-07T18:08:45Z,3825124033,141,80.5,3825124035,212,6.7,3825124031,140,67.5,3825124029,56,Left,3825124037,213,0.3,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441829,67,1,1,5,36,1wyg1tunyt7go9tnjea1hjqxb,0,67.5,80.5,2022-10-07T18:08:44.842Z,2022-10-07T18:11:15Z,3825124057,140,72.0,3825124059,141,81.5,3825124063,213,0.1,3825124061,212,4.8,3825124053,56,Left,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442355,51,8,1,5,36,59t7flioj4w4mpwnrwbm0m8ck,1,28.7,33,2022-10-07T18:08:45.372Z,2022-10-07T18:10:54Z,3825126721,56,Back,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441955,48,49,1,5,37,59t7flioj4w4mpwnrwbm0m8ck,1,27.8,22.2,2022-10-07T18:08:46.348Z,2022-10-07T18:10:55Z,,,,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441969,49,1,1,5,37,59t7flioj4w4mpwnrwbm0m8ck,1,24.2,25,2022-10-07T18:08:46.442Z,2022-10-07T18:10:55Z,3825124835,212,4.4,3825124833,141,31.2,3825124831,140,25.5,3825124829,56,Back,3825124837,213,1.3,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442317,50,1,1,5,38,59t7flioj4w4mpwnrwbm0m8ck,0,30.2,34.5,2022-10-07T18:08:47.406Z,2022-10-07T18:11:38Z,3825126567,212,5.8,3825126569,213,3.9,3825126561,140,26.1,3825126565,141,28.7,3825126557,56,Back,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441939,68,1,1,5,41,1wyg1tunyt7go9tnjea1hjqxb,1,56.3,58.7,2022-10-07T18:08:49.714Z,2022-10-07T18:08:53Z,3825124667,212,4.6,3825124661,140,59.5,3825124671,213,0.8,3825124663,141,63.4,3825124659,56,Center,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468441993,69,1,1,5,45,1wyg1tunyt7go9tnjea1hjqxb,1,59.5,63.4,2022-10-07T18:08:53.770Z,2022-10-07T18:08:56Z,3825124989,141,73.2,3825124985,56,Back,3825124991,212,24.7,3825124987,140,36.8,3825124993,213,2.9,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442053,70,1,1,5,48,1wyg1tunyt7go9tnjea1hjqxb,1,36.8,73.2,2022-10-07T18:08:56.714Z,2022-10-07T18:08:59Z,3825125307,141,46.1,3825125317,213,4.7,3825125299,56,Back,3825125311,212,18.4,3825125303,140,36.2,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442079,71,1,1,5,51,1wyg1tunyt7go9tnjea1hjqxb,1,35.7,45.8,2022-10-07T18:08:59.722Z,2022-10-07T18:09:00Z,3825125437,140,48.6,3825125441,212,13.6,3825125443,213,6.2,3825125439,141,44.3,3825125435,56,Back,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442089,72,1,1,5,52,1wyg1tunyt7go9tnjea1hjqxb,1,48.2,44.3,2022-10-07T18:09:00.770Z,2022-10-07T18:09:01Z,3825125483,140,35.0,3825125497,213,3.0,3825125491,212,14.0,3825125487,141,46.9,3825125479,56,Back,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468442185,73,1,1,5,52,1wyg1tunyt7go9tnjea1hjqxb,1,35,46.9,2022-10-07T18:09:01.282Z,2022-10-07T18:09:06Z,3825125925,56,Back,3825125933,213,1.4,3825125929,141,67.8,3825125931,212,14.5,3825125927,140,37.8,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
