id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/16/value
2443891267,556,19,2,45,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:04:23.335Z,2022-08-08T19:07:09Z,3694545223,59,17,3694545229,44,Defender,3694545225,292,4,3694545227,293,5,3694545221,145,5,3694545217,42,,3694545231,55,555,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890401,331,32,2,45,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:04:33.334Z,2022-08-08T19:04:33Z,3694540333,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890415,520,32,2,45,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:04:33.334Z,2022-08-08T19:04:37Z,3694540427,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890427,332,1,2,45,0,zjawy6qdzk3y69v5pa3zl2cb,1,49.9,50.2,2022-08-08T19:04:33.434Z,2022-08-08T19:04:38Z,3694540467,141,66.6,3694540465,140,25.1,3694540463,56,Back,3694540469,212,28.3,3694540471,213,2.7,3694540473,279,S,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891687,582,40,2,45,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:04:34.008Z,2022-08-08T20:09:39Z,3694547551,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3694547553,59,"1, 17, 5, 8, 2, 4, 7, 6, 9, 10, 11, 18, 19, 22, 21, 16, 15, 23, 20, 12",3694547559,194,b8ixf31bdyfqqcwoy4ulai73e,3694547557,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3694547555,130,8,3694547549,30,"ed0pwegj0n6iwb6oa52obcsgk, 7d8a2cp7xza48arxctlpqrvh0, 47l204bkq2qqjhtazusr0019m, b8ixf31bdyfqqcwoy4ulai73e, 1x6fhuy49w4rpnyavwotbf504, 4gso82x236c4xe0eovfr50sfd, 2x44f29a52v8kpkkjsuiiywdm, 2zkaf848fjcdhuii8783pkm7e, 80i3boeh7f1ghu4ka7r66izje, 9nix5y8xcj34ps62r34udtqwa, alfx6xxo38q6hmydbcr0rw67e, 6m0pdqqontm1tfxayxku0kv3e, dlgqk5qe96gaxeq8vu4dozyms, 31v89l4k38v1wpisz7xhkq38, f593mnttzie8gicqlig2zvzvu, 5hkkwzs8wgjj94vfe922nvthw, a7vlgirln231n3dqjhb72o0es, 9pox9siobczxr9fv3fvvx3h1w, baghnvel8qsn5k9s79jiyldnu, 68hoounwudpjrr2wmovkyvswk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890435,333,1,2,45,5,zjawy6qdzk3y69v5pa3zl2cb,0,24.7,68.1,2022-08-08T19:04:38.541Z,2022-08-08T19:04:40Z,3694540549,212,54.4,3694540543,56,Center,3694540541,155,,3694540547,141,42.6,3694540551,213,6.0,3694540545,140,73.8,3694540553,1,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890445,521,1,2,45,9,6lzy9iiqoysvtdsgx719fng9n,0,27.7,55.8,2022-08-08T19:04:42.780Z,2022-08-08T19:04:43Z,3694540627,212,22.9,3694540625,141,34.5,3694540629,213,5.6,3694540623,140,44.6,3694540619,3,,3694540621,56,Back,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890493,334,1,2,45,14,zjawy6qdzk3y69v5pa3zl2cb,1,62.2,64.7,2022-08-08T19:04:47.549Z,2022-08-08T19:04:50Z,3694540865,213,4.1,3694540857,56,Back,3694540861,141,30.5,3694540859,140,46.6,3694540863,212,28.4,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890503,335,1,2,45,16,zjawy6qdzk3y69v5pa3zl2cb,1,46.6,30.5,2022-08-08T19:04:49.965Z,2022-08-08T19:04:51Z,3694540911,140,54.7,3694540913,141,17.0,3694540915,212,12.5,3694540909,56,Right,3694540917,213,5.5,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890511,336,1,2,45,18,zjawy6qdzk3y69v5pa3zl2cb,1,54.7,17,2022-08-08T19:04:51.789Z,2022-08-08T19:04:53Z,3694540965,213,2.3,3694540957,56,Back,3694540961,141,29.6,3694540963,212,11.4,3694540959,140,47.6,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890531,337,1,2,45,21,zjawy6qdzk3y69v5pa3zl2cb,0,47,27.7,2022-08-08T19:04:54.382Z,2022-08-08T19:04:56Z,3694541101,56,Center,3694541107,212,26.1,3694541099,155,,3694541105,141,30.7,3694541103,140,71.8,3694541109,213,0.1,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890551,522,1,2,45,23,6lzy9iiqoysvtdsgx719fng9n,1,25.6,61.1,2022-08-08T19:04:56.587Z,2022-08-08T19:04:59Z,3694541207,212,10.0,3694541205,141,57.5,3694541203,140,34.8,3694541209,213,6.0,3694541197,3,,3694541199,56,Back,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890573,523,1,2,45,25,6lzy9iiqoysvtdsgx719fng9n,1,36.9,54.3,2022-08-08T19:04:58.939Z,2022-08-08T19:05:10Z,3694541363,140,24.1,3694541369,213,2.3,3694541367,212,19.4,3694541365,141,74.8,3694541359,3,,3694541361,56,Back,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890585,524,49,2,45,29,6lzy9iiqoysvtdsgx719fng9n,1,24.1,76.6,2022-08-08T19:05:02.820Z,2022-08-08T20:19:08Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890589,525,1,2,45,29,6lzy9iiqoysvtdsgx719fng9n,0,24.1,76.6,2022-08-08T19:05:02.931Z,2022-08-08T20:19:09Z,3694541445,140,43.0,3694541447,141,68.8,3694541451,213,6.0,3694541449,212,20.5,3694541443,56,Back,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890587,338,8,2,45,30,zjawy6qdzk3y69v5pa3zl2cb,1,61.8,37.4,2022-08-08T19:05:03.781Z,2022-08-08T20:19:07Z,3694541441,56,Center,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890611,526,1,2,45,32,6lzy9iiqoysvtdsgx719fng9n,1,36,64,2022-08-08T19:05:06.107Z,2022-08-08T19:05:10Z,3694541555,140,34.5,3694541557,141,26.7,3694541561,213,4.7,3694541559,212,25.4,3694541553,56,Back,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890623,527,1,2,45,38,6lzy9iiqoysvtdsgx719fng9n,1,40.6,18,2022-08-08T19:05:11.419Z,2022-08-08T20:12:17Z,3694541625,140,56.2,3694541627,141,3.1,3694541629,212,19.3,3694541631,213,5.7,3694541623,56,Right,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890629,528,1,2,45,38,6lzy9iiqoysvtdsgx719fng9n,1,56.2,3.1,2022-08-08T19:05:12.283Z,2022-08-08T19:05:13Z,3694541655,56,Back,3694541657,140,42.0,3694541661,212,14.9,3694541663,213,3.2,3694541659,141,2.8,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890649,529,1,2,45,40,6lzy9iiqoysvtdsgx719fng9n,1,42,2.8,2022-08-08T19:05:13.611Z,2022-08-08T20:12:20Z,3694541757,140,26.2,3694541755,56,Back,3694541763,213,2.6,3694541759,141,17.0,3694541761,212,19.2,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890677,530,1,2,45,45,6lzy9iiqoysvtdsgx719fng9n,1,27.8,18.2,2022-08-08T19:05:19.100Z,2022-08-08T20:19:18Z,3694541879,141,56.3,3694541877,140,27.0,3694541881,212,25.9,3694541875,56,Back,3694541883,213,1.6,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890685,531,1,2,45,51,6lzy9iiqoysvtdsgx719fng9n,1,35.6,59.7,2022-08-08T19:05:24.539Z,2022-08-08T19:05:27Z,3694541957,140,53.7,3694541955,56,Center,3694541959,141,69.6,3694541963,213,0.3,3694541961,212,20.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890697,532,1,2,45,54,6lzy9iiqoysvtdsgx719fng9n,0,45,75.9,2022-08-08T19:05:27.355Z,2022-08-08T19:05:29Z,3694542035,213,0.6,3694542031,141,94.2,3694542029,140,62.6,3694542023,56,Left,3694542033,212,22.3,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890725,533,1,2,45,57,6lzy9iiqoysvtdsgx719fng9n,0,53.9,90.3,2022-08-08T19:05:30.443Z,2022-08-08T19:05:32Z,3694542169,213,6.1,3694542159,141,85.3,3694542155,56,Left,3694542167,212,24.8,3694542157,140,77.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890721,339,8,2,45,58,zjawy6qdzk3y69v5pa3zl2cb,1,32.6,6.1,2022-08-08T19:05:31.997Z,2022-08-08T19:05:32Z,3694542139,56,Back,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890729,340,8,2,46,0,zjawy6qdzk3y69v5pa3zl2cb,1,19,17,2022-08-08T19:05:33.581Z,2022-08-08T19:05:33Z,3694542175,56,Back,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890749,341,49,2,46,2,zjawy6qdzk3y69v5pa3zl2cb,1,2.2,15.6,2022-08-08T19:05:35.805Z,2022-08-08T19:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890773,342,1,2,46,4,zjawy6qdzk3y69v5pa3zl2cb,1,2,7.7,2022-08-08T19:05:37.391Z,2022-08-08T19:05:40Z,3694542471,140,31.1,3694542477,213,6.2,3694542467,155,,3694542475,212,30.7,3694542473,141,3.0,3694542469,56,Back,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890775,343,61,2,46,7,zjawy6qdzk3y69v5pa3zl2cb,1,31.1,3,2022-08-08T19:05:40.536Z,2022-08-08T19:05:40Z,3694542481,56,Back,,,,,,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890805,344,1,2,46,9,zjawy6qdzk3y69v5pa3zl2cb,1,42.3,3.7,2022-08-08T19:05:43.133Z,2022-08-08T19:05:46Z,3694542631,141,3.7,3694542629,140,34.9,3694542633,212,7.8,3694542627,56,Back,3694542635,213,3.1,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890843,345,1,2,46,12,zjawy6qdzk3y69v5pa3zl2cb,1,34.9,3.7,2022-08-08T19:05:45.901Z,2022-08-08T19:06:05Z,3694543275,210,15,3694542831,56,Right,3694542837,212,53.7,3694542841,1,,3694542835,141,15.1,3694542833,140,85.5,3694542839,213,0.1,3694542829,155,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2443890853,346,3,2,46,17,zjawy6qdzk3y69v5pa3zl2cb,1,87.2,22.6,2022-08-08T19:05:51.293Z,2022-08-08T19:06:58Z,3694542853,286,,3694544861,233,534,3694542851,56,Center,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890847,534,45,2,46,17,6lzy9iiqoysvtdsgx719fng9n,0,12.8,77.4,2022-08-08T19:05:51.293Z,2022-08-08T19:06:58Z,3694542847,56,Back,3694544881,233,346,3694542849,285,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890867,347,15,2,46,19,zjawy6qdzk3y69v5pa3zl2cb,1,86.1,27.5,2022-08-08T19:05:52.638Z,2022-08-08T19:06:05Z,3694542925,56,Center,3694543295,147,47.3,3694543291,103,12.0,3694542923,63,,3694543305,233,536,3694542991,72,,3694543277,78,,3694543289,102,48.6,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,3694543283,55,345,3694542921,22,3694543293,146,99.0,3694543281,29,,,,,,,,,,,,,,,,,,,,,
2443890915,536,10,2,46,19,6lzy9iiqoysvtdsgx719fng9n,1,2.4,51.9,2022-08-08T19:05:52.738Z,2022-08-08T19:06:01Z,3694543167,177,,3694543195,233,347,3694543169,178,,3694543171,182,,3694543173,56,Back,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890909,535,52,2,46,21,6lzy9iiqoysvtdsgx719fng9n,1,2.4,51.9,2022-08-08T19:05:55.028Z,2022-08-08T19:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890949,537,1,2,46,33,6lzy9iiqoysvtdsgx719fng9n,1,7.8,53.1,2022-08-08T19:06:06.955Z,2022-08-08T19:06:08Z,3694543381,140,31.1,3694543377,123,,3694543383,141,56.4,3694543385,212,24.6,3694543379,56,Back,3694543387,213,0.1,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890969,538,1,2,46,34,6lzy9iiqoysvtdsgx719fng9n,1,31.1,56.4,2022-08-08T19:06:08.251Z,2022-08-08T19:06:14Z,3694543461,212,25.2,3694543459,141,91.5,3694543463,213,1.2,3694543455,56,Back,3694543457,140,38.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890977,539,1,2,46,41,6lzy9iiqoysvtdsgx719fng9n,1,57.6,93.5,2022-08-08T19:06:14.827Z,2022-08-08T19:06:16Z,3694543501,56,Center,3694543509,213,4.5,3694543503,140,53.6,3694543505,141,69.6,3694543507,212,16.8,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890999,540,1,2,46,43,6lzy9iiqoysvtdsgx719fng9n,1,52.5,60.2,2022-08-08T19:06:16.634Z,2022-08-08T19:06:21Z,3694543643,56,Center,3694543657,213,4.7,3694543647,140,52.7,3694543653,212,23.1,3694543651,141,26.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891013,541,1,2,46,48,6lzy9iiqoysvtdsgx719fng9n,1,55.4,22.2,2022-08-08T19:06:21.610Z,2022-08-08T20:12:49Z,3694543755,140,67.3,3694543757,141,9.2,3694543761,213,5.7,3694543759,212,15.3,3694543753,56,Right,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891021,542,1,2,46,50,6lzy9iiqoysvtdsgx719fng9n,1,67.3,9.2,2022-08-08T19:06:23.482Z,2022-08-08T19:06:24Z,3694543785,56,Right,3694543791,212,7.5,3694543787,140,68.1,3694543793,213,1.5,3694543789,141,20.1,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891025,543,1,2,46,51,6lzy9iiqoysvtdsgx719fng9n,1,72.6,18.6,2022-08-08T19:06:24.490Z,2022-08-08T19:06:25Z,3694543819,212,11.2,3694543813,56,Right,3694543817,141,2.2,3694543815,140,73.5,3694543821,213,4.8,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891057,544,1,2,46,52,6lzy9iiqoysvtdsgx719fng9n,1,73.5,2.2,2022-08-08T19:06:25.435Z,2022-08-08T19:06:31Z,3694543977,213,3.0,3694543965,140,58.9,3694543973,212,15.4,3694543969,141,4.3,3694543961,56,Right,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891083,545,1,2,46,58,6lzy9iiqoysvtdsgx719fng9n,1,59,4.3,2022-08-08T19:06:31.419Z,2022-08-08T19:08:20Z,3694544123,141,18.9,3694544125,212,18.2,3694544127,213,2.6,3694544121,140,44.5,3694544119,56,Back,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891117,546,1,2,47,0,6lzy9iiqoysvtdsgx719fng9n,1,44.7,18.9,2022-08-08T19:06:33.706Z,2022-08-08T19:06:40Z,3694544319,140,44.8,3694544321,141,44.2,3694544317,56,Back,3694544325,213,1.6,3694544323,212,17.2,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891133,547,1,2,47,6,6lzy9iiqoysvtdsgx719fng9n,1,52.1,54.9,2022-08-08T19:06:39.917Z,2022-08-08T19:06:43Z,3694544423,141,94.7,3694544429,1,,3694544425,212,42.2,3694544427,213,0.7,3694544421,140,82.9,3694544417,155,,3694544419,56,Left,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891135,548,61,2,47,10,6lzy9iiqoysvtdsgx719fng9n,0,82.9,94.7,2022-08-08T19:06:43.611Z,2022-08-08T19:06:44Z,3694544433,56,Left,,,,,,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891141,549,44,2,47,11,6lzy9iiqoysvtdsgx719fng9n,1,79.4,81.4,2022-08-08T19:06:44.780Z,2022-08-08T19:06:46Z,3694544459,286,,3694544479,233,348,3694544457,56,Left,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891139,348,44,2,47,11,zjawy6qdzk3y69v5pa3zl2cb,0,20.6,18.6,2022-08-08T19:06:44.781Z,2022-08-08T19:06:46Z,3694544451,285,,3694544511,233,549,3694544449,56,Back,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891153,550,1,2,47,12,6lzy9iiqoysvtdsgx719fng9n,1,78.5,79,2022-08-08T19:06:45.803Z,2022-08-08T19:06:49Z,3694544563,141,71.8,3694544565,212,4.9,3694544567,213,4.8,3694544561,140,78.7,3694544559,56,Center,3694544557,3,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891161,551,1,2,47,14,6lzy9iiqoysvtdsgx719fng9n,0,78.1,72.4,2022-08-08T19:06:47.866Z,2022-08-08T20:19:13Z,3694544603,56,Left,3694544609,212,12.1,3694544607,141,90.2,3694544611,213,1.7,3694544605,140,77.1,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891149,349,8,2,47,15,zjawy6qdzk3y69v5pa3zl2cb,1,19.1,12.5,2022-08-08T19:06:48.449Z,2022-08-08T19:06:48Z,3694544539,56,Back,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891187,552,1,2,47,22,6lzy9iiqoysvtdsgx719fng9n,1,75.9,88.7,2022-08-08T19:06:56.283Z,2022-08-08T19:06:56Z,3694544763,141,74.7,3694544765,212,13.7,3694544767,213,3.9,3694544761,140,66.5,3694544759,56,Center,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891223,553,1,2,47,23,6lzy9iiqoysvtdsgx719fng9n,1,66.5,74.7,2022-08-08T19:06:56.843Z,2022-08-08T19:07:00Z,3694544967,213,4.5,3694544965,212,33.7,3694544969,1,,3694544963,141,26.4,3694544959,56,Center,3694544961,140,59.4,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891263,554,1,2,47,27,6lzy9iiqoysvtdsgx719fng9n,1,59.4,26.4,2022-08-08T19:07:00.347Z,2022-08-08T19:08:17Z,3694545201,140,68.6,3694545199,56,Right,3694545203,141,4.0,3694545205,212,18.0,3694545207,213,5.3,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891279,557,1,2,47,37,6lzy9iiqoysvtdsgx719fng9n,1,71.5,17.1,2022-08-08T19:07:10.458Z,2022-08-08T19:07:11Z,3694545287,56,Right,3694545293,212,10.5,3694545291,141,3.7,3694545289,140,76.4,3694545295,213,5.2,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891293,558,1,2,47,38,6lzy9iiqoysvtdsgx719fng9n,1,76.4,3.7,2022-08-08T19:07:11.387Z,2022-08-08T19:07:15Z,3694545375,213,2.7,3694545367,56,Right,3694545371,141,8.6,3694545369,140,69.0,3694545373,212,8.5,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891299,559,1,2,47,41,6lzy9iiqoysvtdsgx719fng9n,1,69,8.6,2022-08-08T19:07:15.306Z,2022-08-08T19:07:16Z,3694545397,140,63.3,3694545395,56,Center,3694545403,213,2.1,3694545399,141,22.1,3694545401,212,11.0,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891303,560,1,2,47,42,6lzy9iiqoysvtdsgx719fng9n,1,63.3,22.1,2022-08-08T19:07:16.010Z,2022-08-08T19:07:17Z,3694545423,212,15.3,3694545425,213,2.6,3694545421,141,34.5,3694545417,56,Center,3694545419,140,51.1,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891319,561,1,2,47,44,6lzy9iiqoysvtdsgx719fng9n,1,51.1,34.5,2022-08-08T19:07:17.546Z,2022-08-08T19:07:18Z,3694545513,141,46.6,3694545517,213,0.9,3694545509,56,Center,3694545515,212,10.6,3694545511,140,57.4,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891343,562,1,2,47,45,6lzy9iiqoysvtdsgx719fng9n,1,57.4,46.6,2022-08-08T19:07:18.682Z,2022-08-08T19:07:22Z,3694545617,140,60.5,3694545623,213,1.4,3694545621,212,24.9,3694545615,56,Left,3694545619,141,82.9,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891369,563,1,2,47,49,6lzy9iiqoysvtdsgx719fng9n,1,59,86.5,2022-08-08T19:07:23.082Z,2022-08-08T19:07:28Z,3694545753,140,79.1,3694545759,213,0.3,3694545751,56,Left,3694545757,212,22.1,3694545755,141,96.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443891381,564,1,2,47,54,6lzy9iiqoysvtdsgx719fng9n,1,64.3,78.5,2022-08-08T19:07:28.154Z,2022-08-08T19:07:31Z,3694545837,212,10.4,3694545835,141,93.0,3694545833,140,67.3,3694545839,213,1.3,3694545831,56,Left,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
