id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473218931,330,1,2,46,24,dqk062lu0vm8epvytbm6r4mmf,1,8.8,48.2,2022-10-16T19:05:11.104Z,2022-10-18T06:57:29Z,3850576483,213,0.0,3850576475,56,Center,3853269215,178,,3850576479,141,49.0,3850576473,155,,3850576481,212,48.5,3850576485,1,,3850576477,140,55.0,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218943,331,1,2,46,27,dqk062lu0vm8epvytbm6r4mmf,0,55,49,2022-10-16T19:05:14.112Z,2022-10-18T06:57:34Z,3850576535,212,14.8,3850576531,140,62.6,3850576529,56,Center,3853269257,388,,3850576533,141,30.7,3850576527,3,,3850576537,213,5.3,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218971,593,1,2,46,29,d0zdg647gvgc95xdtk1vpbkys,0,42.4,70.9,2022-10-16T19:05:15.810Z,2022-10-18T06:57:40Z,3850576719,212,17.7,3850576713,56,Center,3853269359,178,,3850576717,141,60.0,3850576721,213,5.9,3850576715,140,57.7,3850576711,3,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219021,332,1,2,46,31,dqk062lu0vm8epvytbm6r4mmf,0,37.9,43.1,2022-10-16T19:05:17.895Z,2022-10-18T06:57:45Z,3850576949,56,Back,3850576957,213,1.2,3850576953,141,61.2,3853269461,178,,3850576955,212,13.3,3850576951,140,42.6,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219099,594,49,2,46,33,d0zdg647gvgc95xdtk1vpbkys,1,68.4,24.4,2022-10-16T19:05:19.841Z,2022-10-18T07:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219157,595,1,2,46,39,d0zdg647gvgc95xdtk1vpbkys,1,74.9,20.6,2022-10-16T19:05:26.155Z,2022-10-18T06:57:55Z,3850577627,141,6.4,3850577625,140,78.0,3853269649,178,,3850577631,213,5.0,3850577629,212,10.2,3850577623,56,Right,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219225,596,1,2,46,43,d0zdg647gvgc95xdtk1vpbkys,1,75.4,5.8,2022-10-16T19:05:30.057Z,2022-10-18T06:57:57Z,3850577987,212,14.6,3853269671,178,,3850577983,140,62.4,3850577989,213,2.8,3850577981,56,Right,3850577985,141,13.5,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219257,597,1,2,46,45,d0zdg647gvgc95xdtk1vpbkys,1,61,13.4,2022-10-16T19:05:31.824Z,2022-10-18T06:58:00Z,3853269735,178,,3850578107,213,1.3,3850578105,212,14.2,3850578101,140,64.0,3850578099,56,Center,3850578103,141,33.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219281,598,1,2,46,47,d0zdg647gvgc95xdtk1vpbkys,0,67.2,34.5,2022-10-16T19:05:34.231Z,2022-10-18T06:58:03Z,3850578201,212,36.1,3850578205,1,,3850578197,140,100.0,3850578203,213,6.2,3850578199,141,28.9,3850578195,56,Center,3852117151,4,,3853269793,178,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219299,333,5,2,46,50,dqk062lu0vm8epvytbm6r4mmf,1,-1.4,70.8,2022-10-16T19:05:37.169Z,2022-10-18T06:58:07Z,3850578353,233,599,3850578317,346,,3850578311,56,Back,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219285,599,5,2,46,50,d0zdg647gvgc95xdtk1vpbkys,0,101.4,29.2,2022-10-16T19:05:37.169Z,2022-10-18T06:58:08Z,3850578225,56,Center,3850578369,233,333,3850578229,346,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219645,334,1,2,47,5,dqk062lu0vm8epvytbm6r4mmf,1,4,53.7,2022-10-16T19:05:51.921Z,2022-10-18T06:58:13Z,3850580061,124,,3850580065,140,14.8,3850580063,56,Back,3850580069,212,23.4,3850580067,141,23.6,3850580071,213,5.2,3850580075,237,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219669,335,1,2,47,12,dqk062lu0vm8epvytbm6r4mmf,1,44,17.5,2022-10-16T19:05:58.855Z,2022-10-18T06:58:19Z,3850580179,140,57.1,3850580181,141,3.5,3850580185,213,5.7,3850580183,212,16.7,3850580177,56,Right,3853269989,178,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219687,336,1,2,47,13,dqk062lu0vm8epvytbm6r4mmf,1,57.1,3.5,2022-10-16T19:06:00.474Z,2022-10-18T06:58:23Z,3850580291,212,21.8,3850580293,213,3.0,3853270041,178,,3850580287,140,36.5,3850580285,56,Back,3850580289,141,8.0,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219711,337,1,2,47,16,dqk062lu0vm8epvytbm6r4mmf,0,36.4,8,2022-10-16T19:06:03.128Z,2022-10-18T06:58:26Z,3853270113,178,,3850580457,213,0.4,3850580449,56,Center,3850580451,140,62.7,3850580455,212,30.4,3850580447,155,,3850580453,141,26.6,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219729,601,8,2,47,18,d0zdg647gvgc95xdtk1vpbkys,1,40.7,70.5,2022-10-16T19:06:05.151Z,2022-10-18T06:58:45Z,3850580543,56,Back,3852117921,385,,3853270433,21,,3853270435,388,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219777,338,1,2,47,21,dqk062lu0vm8epvytbm6r4mmf,0,60.2,3.2,2022-10-16T19:06:08.291Z,2022-10-18T06:59:07Z,3850580813,140,69.8,3853270509,178,,3850580819,213,0.1,3850580815,141,5.3,3850580811,56,Right,3850580817,212,10.2,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219789,602,1,2,47,23,d0zdg647gvgc95xdtk1vpbkys,1,33.3,96.6,2022-10-16T19:06:09.638Z,2022-10-18T06:59:12Z,3850580867,56,Back,3853270577,178,,3850580871,141,96.0,3850580875,213,3.3,3850580869,140,30.0,3850580873,212,3.5,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219791,603,49,2,47,24,d0zdg647gvgc95xdtk1vpbkys,1,29.2,94.7,2022-10-16T19:06:10.495Z,2022-10-18T06:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219899,604,1,2,47,24,d0zdg647gvgc95xdtk1vpbkys,1,28.8,95.1,2022-10-16T19:06:11.240Z,2022-10-18T06:59:20Z,3850581477,212,31.4,3850581475,141,55.7,3850581471,56,Back,3853270947,178,,3850581479,213,4.2,3850581473,140,13.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219937,605,1,2,47,32,d0zdg647gvgc95xdtk1vpbkys,1,14.9,45.1,2022-10-16T19:06:18.880Z,2022-10-18T06:59:23Z,3850581713,213,5.0,3850581699,56,Back,3850581705,141,15.9,3850581701,140,21.5,3853271029,178,,3850581709,212,21.0,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220079,606,1,2,47,35,d0zdg647gvgc95xdtk1vpbkys,1,23.5,14.1,2022-10-16T19:06:21.592Z,2022-10-18T06:59:26Z,3850582553,141,11.3,3850582555,212,19.5,3850582551,140,42.0,3853271087,178,,3850582549,56,Back,3850582557,213,6.2,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473742593,1555,43,2,47,36,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:06:23.006Z,2022-10-18T08:15:42Z,3853332909,233,780,3853360255,144,67,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473742589,780,43,2,47,36,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T19:06:23.007Z,2022-10-18T08:15:42Z,3853360267,144,67,3853332915,233,1555,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473749931,2149,67,2,47,36,d0zdg647gvgc95xdtk1vpbkys,1,42.8,16.5,2022-10-16T19:06:23.066Z,2022-10-18T10:25:50Z,3853360427,233,990,,,,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473749929,990,67,2,47,36,dqk062lu0vm8epvytbm6r4mmf,0,57.2,83.5,2022-10-16T19:06:23.067Z,2022-10-18T08:15:50Z,3853360437,233,2149,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473541343,1085,3,2,47,42,d0zdg647gvgc95xdtk1vpbkys,0,44,43.5,2022-10-16T19:06:28.946Z,2022-10-18T06:59:34Z,3852216579,286,,3852216581,465,,3852216583,467,6db1q8hud1d8u2q3lxzfixzze,3853271237,178,,3852216577,56,Back,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220085,607,4,2,47,43,d0zdg647gvgc95xdtk1vpbkys,1,43.4,44.2,2022-10-16T19:06:29.567Z,2022-10-18T06:59:37Z,3850582589,152,,3850582769,233,339,3850582585,13,,3850582587,56,Back,3850582593,286,,3850582591,265,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220105,339,4,2,47,43,dqk062lu0vm8epvytbm6r4mmf,0,56.6,55.8,2022-10-16T19:06:29.568Z,2022-10-18T06:59:36Z,3850582713,285,,3850582707,56,Center,3850582711,265,,3853271297,178,,3850582705,13,,3850582783,233,607,3850582709,152,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220255,608,1,2,47,56,d0zdg647gvgc95xdtk1vpbkys,1,43.7,45.7,2022-10-16T19:06:42.633Z,2022-10-18T06:59:41Z,3850583699,152,,3850583701,56,Left,3850583705,141,86.2,3850583703,140,55.1,3850583697,5,,3850584551,189,,3850583707,212,30.0,3853271375,178,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3850583709,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220293,609,1,2,47,58,d0zdg647gvgc95xdtk1vpbkys,1,57.6,89.7,2022-10-16T19:06:44.906Z,2022-10-18T06:59:46Z,3850583913,213,0.5,3850583911,212,11.7,3853271467,178,,3850583907,140,67.6,3850583905,56,Left,3850583909,141,97.2,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220375,610,1,2,48,2,d0zdg647gvgc95xdtk1vpbkys,1,69.4,87.5,2022-10-16T19:06:48.849Z,2022-10-18T06:59:49Z,3853271541,178,,3850584357,212,6.9,3850584355,141,85.4,3850584351,56,Left,3850584359,213,3.4,3850584353,140,63.0,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220399,611,1,2,48,7,d0zdg647gvgc95xdtk1vpbkys,1,58,65.7,2022-10-16T19:06:54.015Z,2022-10-18T06:59:53Z,3850584533,141,41.6,3850584529,56,Center,3850584535,212,16.9,3850584531,140,53.9,3850584537,213,4.5,3853271607,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220477,612,1,2,48,11,d0zdg647gvgc95xdtk1vpbkys,1,53.1,41.6,2022-10-16T19:06:58.151Z,2022-10-18T06:59:58Z,3850584953,56,Back,3850584959,212,18.7,3850584961,213,2.1,3850584955,140,43.9,3853271709,178,,3850584957,141,65.2,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220541,613,1,2,48,15,d0zdg647gvgc95xdtk1vpbkys,1,44.4,68.5,2022-10-16T19:07:01.528Z,2022-10-18T07:00:01Z,3853271801,178,,3850585291,155,,3850585295,140,97.7,3850585303,1,,3850585301,213,0.2,3850585299,212,57.0,3850585293,56,Left,3850585297,141,84.5,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220547,614,1,2,48,20,d0zdg647gvgc95xdtk1vpbkys,0,98,84.5,2022-10-16T19:07:06.519Z,2022-10-18T07:00:05Z,3853271867,178,,3850585345,140,95.2,3850585343,56,Center,3852132669,224,,3850585355,213,4.5,3850585351,212,11.9,3850585339,2,,3850585347,141,67.6,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3852132671,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220565,341,49,2,48,20,dqk062lu0vm8epvytbm6r4mmf,1,7.9,33.1,2022-10-16T19:07:07.304Z,2022-10-18T07:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220653,342,1,2,48,22,dqk062lu0vm8epvytbm6r4mmf,1,7.9,33.1,2022-10-16T19:07:08.551Z,2022-10-18T07:00:16Z,3853272047,178,,3850585893,212,53.1,3850585895,213,0.1,3850585891,141,43.6,3850585897,1,,3850585883,56,Center,3850585889,140,58.0,3850585879,157,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220687,343,1,2,48,27,dqk062lu0vm8epvytbm6r4mmf,0,58,43.6,2022-10-16T19:07:14.368Z,2022-10-18T07:00:20Z,3850586115,140,59.5,3850586111,3,,3850586121,213,4.8,3850586119,212,22.8,3850586113,56,Right,3853272149,178,,3850586117,141,10.1,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220691,615,49,2,48,30,d0zdg647gvgc95xdtk1vpbkys,1,43.3,94.5,2022-10-16T19:07:17.087Z,2022-10-18T07:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220771,616,1,2,48,33,d0zdg647gvgc95xdtk1vpbkys,0,58.3,98.9,2022-10-16T19:07:20.377Z,2022-10-18T07:00:32Z,3850586629,140,71.9,3850586635,141,78.8,3850586639,213,5.5,3850586605,56,Center,3853272363,178,,3850586637,212,19.8,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220809,344,49,2,48,35,dqk062lu0vm8epvytbm6r4mmf,1,32.4,32,2022-10-16T19:07:22.017Z,2022-10-18T07:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220851,345,1,2,48,36,dqk062lu0vm8epvytbm6r4mmf,1,33.2,31.1,2022-10-16T19:07:23.037Z,2022-10-18T07:00:48Z,3850586965,212,15.8,3850586961,140,34.9,3850586963,141,8.0,3850586959,56,Back,3853272681,178,,3850586967,213,4.8,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220875,346,1,2,48,39,dqk062lu0vm8epvytbm6r4mmf,1,34.8,4.9,2022-10-16T19:07:25.992Z,2022-10-18T07:00:52Z,3853272757,178,,3850587097,140,42.3,3850587103,213,0.2,3850587099,141,7.6,3850587101,212,8.1,3850587095,56,Back,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220885,347,1,2,48,40,dqk062lu0vm8epvytbm6r4mmf,0,42.3,7.6,2022-10-16T19:07:26.866Z,2022-10-18T07:00:56Z,3853272843,178,,3850587257,236,,3850587127,56,Back,3850587129,140,46.7,3850587263,286,,3850587135,213,6.2,3850587259,233,617,3850587131,141,7.1,a46irqckxabod18j2c0qfixre,K. Goudmijn,3850587133,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220897,617,74,2,48,40,d0zdg647gvgc95xdtk1vpbkys,1,56.3,96.5,2022-10-16T19:07:26.962Z,2022-10-18T07:01:08Z,3853273087,21,,3850587197,56,Left,3850587199,285,,3853273089,178,,3850587309,233,347,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220915,618,49,2,48,41,d0zdg647gvgc95xdtk1vpbkys,1,56.7,97.5,2022-10-16T19:07:28.169Z,2022-10-18T07:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220943,619,1,2,48,41,d0zdg647gvgc95xdtk1vpbkys,0,54.9,97.5,2022-10-16T19:07:28.250Z,2022-10-18T07:01:23Z,3850587491,213,0.3,3853273359,178,,3850587487,141,100.0,3850587485,140,63.8,3850587481,155,,3850587489,212,9.7,3850587483,56,Left,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221009,348,5,2,48,43,dqk062lu0vm8epvytbm6r4mmf,1,38.6,-1.6,2022-10-16T19:07:30.233Z,2022-10-18T07:01:28Z,3850587815,347,,3850587813,56,Back,3850587831,233,620,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220945,620,5,2,48,43,d0zdg647gvgc95xdtk1vpbkys,0,61.4,101.6,2022-10-16T19:07:30.233Z,2022-10-18T07:01:29Z,3850587869,233,348,3850587499,347,,3850587497,56,Left,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221115,349,1,2,48,50,dqk062lu0vm8epvytbm6r4mmf,1,40,0,2022-10-16T19:07:37.006Z,2022-10-18T07:01:48Z,3850588425,107,,3850588433,212,7.6,3850588435,213,0.4,3850588431,141,2.8,3850588427,56,Back,3850588429,140,46.6,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221121,350,61,2,48,52,dqk062lu0vm8epvytbm6r4mmf,0,53.3,4,2022-10-16T19:07:38.478Z,2022-10-18T07:02:11Z,3853274209,178,,3853274207,21,,3850588467,56,Right,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221111,621,49,2,48,53,d0zdg647gvgc95xdtk1vpbkys,1,39.2,96.3,2022-10-16T19:07:40.065Z,2022-10-18T07:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221193,622,1,2,48,56,d0zdg647gvgc95xdtk1vpbkys,1,42.3,96.9,2022-10-16T19:07:43.058Z,2022-10-18T07:02:28Z,3850588867,212,14.9,3850588863,140,29.7,3850588869,213,3.6,3853274543,178,,3850588865,141,86.9,3850588861,56,Back,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221231,623,1,2,48,59,d0zdg647gvgc95xdtk1vpbkys,1,29.3,80.5,2022-10-16T19:07:46.306Z,2022-10-18T07:02:36Z,3853274653,178,,3850589075,141,48.7,3850589071,56,Back,3850589073,140,19.8,3850589079,213,4.3,3850589077,212,23.8,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221339,624,1,2,49,3,d0zdg647gvgc95xdtk1vpbkys,1,19.8,41.2,2022-10-16T19:07:50.367Z,2022-10-18T07:02:39Z,3850589707,141,7.0,3850589711,213,5.2,3850589705,140,31.1,3853274743,178,,3850589703,56,Back,3850589709,212,26.1,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221343,625,4,2,49,7,d0zdg647gvgc95xdtk1vpbkys,1,36.1,5.5,2022-10-16T19:07:54.013Z,2022-10-18T07:02:49Z,3850589717,56,Back,3850589721,265,,3850589715,13,,3850589719,152,,3850589975,233,351,3850589723,286,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221375,351,4,2,49,7,dqk062lu0vm8epvytbm6r4mmf,0,63.9,94.5,2022-10-16T19:07:54.014Z,2022-10-18T07:02:48Z,3853274875,178,,3850589925,285,,3850589915,56,Left,3850589913,13,,3850589919,152,,3850589923,265,,3850590105,233,625,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221629,626,1,2,49,30,d0zdg647gvgc95xdtk1vpbkys,1,39.1,7.9,2022-10-16T19:08:17.049Z,2022-10-18T07:03:17Z,3850591345,152,,3850591475,189,,3850591343,5,,3850591349,140,25.3,3853275301,178,,3850591355,213,2.7,3850591351,141,17.3,3850591353,212,15.8,29m8py8czo6w0zf2arwolirjd,J. Sánchez,3850591347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221647,627,1,2,49,32,d0zdg647gvgc95xdtk1vpbkys,1,25.3,17.3,2022-10-16T19:08:18.543Z,2022-10-18T07:03:31Z,3850591443,213,2.1,3853275459,178,,3850591431,56,Back,3850591435,141,47.9,3850591433,140,14.3,3850591439,212,23.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221783,628,1,2,49,37,d0zdg647gvgc95xdtk1vpbkys,1,14.4,53,2022-10-16T19:08:24.229Z,2022-10-18T07:03:35Z,3850592203,155,,3850592209,141,66.6,3850592205,56,Center,3850592207,140,52.9,3850592215,1,,3850592211,212,41.5,3850592213,213,0.2,3853275555,178,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221799,352,4,2,49,42,dqk062lu0vm8epvytbm6r4mmf,1,46.1,33.8,2022-10-16T19:08:28.534Z,2022-10-18T07:03:45Z,3850592283,286,,3850592273,233,629,3850592279,56,Back,3850592281,152,,3850592277,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473221791,629,4,2,49,42,d0zdg647gvgc95xdtk1vpbkys,0,53.9,66.2,2022-10-16T19:08:28.535Z,2022-10-18T07:03:45Z,3850592243,56,Center,3850592245,152,,3850592241,10,,3853275683,178,,3850592343,233,352,3850592247,285,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
