id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2472754419,31,1,1,1,57,8iawijq7s9s6d85mjz8wdslki,1,41.5,64.7,2022-10-16T10:17:14.547Z,2022-10-18T08:25:39Z,3848155679,141,92.9,3853371011,178,,3848155681,212,30.9,3848155683,213,0.7,3848155675,56,Left,3848155677,140,64.6,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754451,32,1,1,2,2,8iawijq7s9s6d85mjz8wdslki,0,83.3,92.9,2022-10-16T10:17:20.219Z,2022-10-18T08:27:56Z,3848155957,233,24,3848155859,213,5.1,3848155855,141,48.4,3848155857,212,33.2,3849009859,224,,3848155849,155,,3848155861,1,,3853373683,178,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,3848155847,2,,3849009861,72,3848155851,56,3848155853,140,96.3,,Center,,,,,,,,,,,,,,,,,,,,,,
2472754473,24,52,1,2,4,89w5c6pw7vn0dxypi61tt0g4k,1,7,50.3,2022-10-16T10:17:22.313Z,2022-10-18T08:28:00Z,3853373749,178,,3849010843,378,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754537,25,1,1,2,8,89w5c6pw7vn0dxypi61tt0g4k,1,14.2,53,2022-10-16T10:17:25.916Z,2022-10-18T08:28:05Z,3848156313,213,0.9,3848156311,212,26.7,3848156309,141,84.4,3848156307,140,29.5,3848156305,56,Back,3853373797,178,,3848156303,123,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754571,26,1,1,2,19,89w5c6pw7vn0dxypi61tt0g4k,1,79.3,87.5,2022-10-16T10:17:36.773Z,2022-10-18T08:28:09Z,3848156457,2,,3848156469,213,5.2,3848156465,141,54.5,3848156467,212,25.0,3848156459,155,,3853373853,178,,3849011775,224,,3849011777,72,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,3848156461,56,Center,3848156463,140,,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,
2472754575,27,61,1,2,20,89w5c6pw7vn0dxypi61tt0g4k,1,89.7,54.5,2022-10-16T10:17:38.149Z,2022-10-18T08:28:20Z,3848156477,56,Center,3853374009,178,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754641,28,5,1,2,25,89w5c6pw7vn0dxypi61tt0g4k,0,100.9,8.7,2022-10-16T10:17:43.252Z,2022-10-18T08:28:43Z,3848156751,346,,3848156773,233,33,3848156749,56,Right,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754625,33,5,1,2,25,8iawijq7s9s6d85mjz8wdslki,1,-0.9,91.3,2022-10-16T10:17:43.252Z,2022-10-18T08:28:44Z,3848156685,346,,3848156769,233,28,3848156683,56,Back,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754799,34,1,1,2,46,8iawijq7s9s6d85mjz8wdslki,1,4.6,52.2,2022-10-16T10:18:04.464Z,2022-10-18T08:28:48Z,3848157413,237,,3848157399,56,Back,3848157409,1,,3848157407,213,5.6,3848157405,212,49.9,3848157401,140,40.1,3848157403,141,3.4,3848157397,124,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754857,35,1,1,2,52,8iawijq7s9s6d85mjz8wdslki,1,43.7,11.5,2022-10-16T10:18:09.930Z,2022-10-18T08:28:54Z,3848157679,212,18.9,3853374397,178,,3848157681,213,0.9,3848157675,140,55.4,3848157677,141,32.6,3848157673,56,Center,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754869,36,1,1,3,1,8iawijq7s9s6d85mjz8wdslki,0,92.9,84.9,2022-10-16T10:18:19.073Z,2022-10-18T08:29:04Z,3848157739,2,,3848157741,155,,3848157743,56,Center,3849019071,72,,3853374473,178,,3848157749,212,21.8,3848157747,141,53.1,3848157745,140,95.3,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,3848157753,213,4.8,3849019069,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754883,29,44,1,3,2,89w5c6pw7vn0dxypi61tt0g4k,1,3.6,45.4,2022-10-16T10:18:20.062Z,2022-10-18T11:37:49Z,3848157807,56,Back,3848157815,233,37,3848157809,285,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754875,37,44,1,3,2,8iawijq7s9s6d85mjz8wdslki,0,96.4,54.6,2022-10-16T10:18:20.063Z,2022-10-18T08:29:17Z,3848157777,56,Center,3848157823,233,29,3848157779,286,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754891,30,12,1,3,2,89w5c6pw7vn0dxypi61tt0g4k,1,2.6,43.9,2022-10-16T10:18:20.094Z,2022-10-18T11:37:49Z,3848157837,56,Back,3848157841,141,24.3,3848157843,212,16.9,3853374739,388,,3848157873,15,,3848157845,213,5.4,3848157839,140,12.5,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754901,31,12,1,3,5,89w5c6pw7vn0dxypi61tt0g4k,1,12.2,25,2022-10-16T10:18:23.298Z,2022-10-18T08:29:33Z,3848157909,15,,3848157901,140,34.9,3848157903,141,18.2,3848157899,56,Back,3848157907,213,6.1,3853374853,178,,3848157905,212,24.3,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754939,38,1,1,3,9,8iawijq7s9s6d85mjz8wdslki,1,76.7,80.4,2022-10-16T10:18:27.422Z,2022-10-18T08:29:39Z,3848158079,213,6.2,3848158077,212,2.4,3848158075,141,80.0,3853374971,178,,3848158071,56,Left,3848158073,140,79.0,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754965,39,1,1,3,11,8iawijq7s9s6d85mjz8wdslki,1,78.5,84.9,2022-10-16T10:18:29.317Z,2022-10-18T08:29:49Z,3848158227,140,73.8,3848158225,56,Center,3848158229,141,77.7,3853375075,178,,3848158231,212,7.0,3848158233,213,3.9,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754973,40,1,1,3,14,8iawijq7s9s6d85mjz8wdslki,1,82.2,75.8,2022-10-16T10:18:32.495Z,2022-10-18T08:29:54Z,3848158255,213,4.8,3848158247,56,Center,3853375125,178,,3848158251,141,63.3,3848158253,212,8.5,3848158249,140,82.7,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472754997,41,1,1,3,16,8iawijq7s9s6d85mjz8wdslki,1,82.5,63,2022-10-16T10:18:34.081Z,2022-10-18T08:29:57Z,3848158351,140,78.6,3848158353,141,60.8,3853375169,178,,3848158357,213,3.5,3848158355,212,4.4,3848158349,56,Center,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755011,42,1,1,3,17,8iawijq7s9s6d85mjz8wdslki,1,77.8,63.8,2022-10-16T10:18:35.130Z,2022-10-18T08:30:03Z,3848158413,141,71.1,3848158411,140,79.1,3853375249,178,,3848158409,56,Center,3848158417,213,1.3,3848158415,212,5.1,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755015,43,1,1,3,19,8iawijq7s9s6d85mjz8wdslki,0,80.9,73.5,2022-10-16T10:18:36.785Z,2022-10-18T08:30:08Z,3848158453,155,,3848158451,2,,3849023955,387,,3849023957,72,,3848158463,213,5.3,3848158461,212,38.1,3853375301,178,,3849023953,225,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,3848158457,140,100.0,3848158455,56,3848158459,141,3848158465,1,,Center,26.5,,,,,,,,,,,,,,,,,,,,,,
2472755023,32,5,1,3,22,89w5c6pw7vn0dxypi61tt0g4k,1,-0.8,75.4,2022-10-16T10:18:39.517Z,2022-10-18T08:30:12Z,3848158491,346,,3848158493,233,44,3848158487,56,Back,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755021,44,5,1,3,22,8iawijq7s9s6d85mjz8wdslki,0,100.8,24.6,2022-10-16T10:18:39.517Z,2022-10-18T08:30:12Z,3848158503,233,32,3848158483,346,,3848158481,56,Center,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755103,33,1,1,3,36,89w5c6pw7vn0dxypi61tt0g4k,1,4.7,61.2,2022-10-16T10:18:54.466Z,2022-10-18T08:30:15Z,3848158879,141,48.6,3848158873,124,,3848158887,237,,3848158877,140,3.0,3848158875,56,Back,3848158883,213,4.5,3848158881,212,8.8,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755141,34,1,1,3,39,89w5c6pw7vn0dxypi61tt0g4k,1,4,46.5,2022-10-16T10:18:57.314Z,2022-10-18T08:30:20Z,3848159049,141,70.1,3853375441,178,,3848159053,213,1.4,3848159051,212,16.4,3848159045,56,Back,3848159047,140,7.3,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755149,35,1,1,3,43,89w5c6pw7vn0dxypi61tt0g4k,0,9.4,82.1,2022-10-16T10:19:00.893Z,2022-10-18T08:30:24Z,3848159091,155,,3848159093,56,Back,3848159095,140,47.6,3848159097,141,88.0,3848159099,212,40.3,3853375491,178,,3848159103,1,,3848159101,213,0.1,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755157,45,44,1,3,45,8iawijq7s9s6d85mjz8wdslki,1,54.6,11.4,2022-10-16T10:19:03.339Z,2022-10-18T11:37:50Z,3848159145,286,,3848159177,233,36,3848159143,56,Right,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755161,36,44,1,3,45,89w5c6pw7vn0dxypi61tt0g4k,0,45.4,88.6,2022-10-16T10:19:03.340Z,2022-10-18T08:30:30Z,3848159155,56,Back,3848159189,233,45,3848159159,285,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755163,46,61,1,3,49,8iawijq7s9s6d85mjz8wdslki,1,57.2,8.5,2022-10-16T10:19:07.142Z,2022-10-18T08:31:21Z,3853376277,178,,3848159165,56,Right,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755187,47,49,1,3,51,8iawijq7s9s6d85mjz8wdslki,1,63.4,8.9,2022-10-16T10:19:08.720Z,2022-10-18T08:31:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760421,972,67,1,3,51,8iawijq7s9s6d85mjz8wdslki,1,66.3,7.4,2022-10-16T10:19:08.766Z,2022-10-18T11:37:50Z,3853408831,233,780,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760419,780,67,1,3,51,89w5c6pw7vn0dxypi61tt0g4k,0,33.7,92.6,2022-10-16T10:19:08.767Z,2022-10-18T09:03:52Z,3853408847,233,972,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755203,48,1,1,3,52,8iawijq7s9s6d85mjz8wdslki,1,63.8,14.5,2022-10-16T10:19:09.718Z,2022-10-18T08:31:35Z,3848159357,140,66.0,3848159355,56,Center,3853376095,178,,3848159359,141,26.9,3848159363,213,1.3,3848159361,212,8.7,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755223,49,1,1,3,54,8iawijq7s9s6d85mjz8wdslki,1,69.5,44.2,2022-10-16T10:19:12.381Z,2022-10-18T08:31:41Z,3848159455,213,3.4,3848159447,56,Center,3848159453,212,13.1,3848159451,141,39.7,3853376663,178,,3848159449,140,57.4,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755235,50,1,1,3,58,8iawijq7s9s6d85mjz8wdslki,1,58.8,37,2022-10-16T10:19:15.808Z,2022-10-18T08:31:51Z,3848159525,141,28.7,3848159527,212,16.7,3848159523,140,73.8,3853376819,178,,3848159519,56,Center,3848159529,213,5.9,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755251,51,1,1,3,59,8iawijq7s9s6d85mjz8wdslki,1,73.8,28.7,2022-10-16T10:19:17.024Z,2022-10-18T08:31:54Z,3853376869,178,,3848159599,213,4.1,3848159607,156,,3848159597,212,4.7,3848159595,141,22.9,3848159591,56,Center,3848159593,140,71.3,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755263,52,1,1,4,0,8iawijq7s9s6d85mjz8wdslki,1,71.7,22.6,2022-10-16T10:19:18.290Z,2022-10-18T08:31:58Z,3848159659,212,17.0,3848159661,213,5.7,3848159657,141,9.7,3853376927,178,,3848159655,140,85.6,3848159653,56,Right,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755267,53,1,1,4,2,8iawijq7s9s6d85mjz8wdslki,0,86.1,10.3,2022-10-16T10:19:20.303Z,2022-10-18T08:32:03Z,3848159685,212,3.7,3848159815,233,37,3848159677,56,Right,3853377011,178,,3848159679,140,85.6,3849046035,386,,3849046037,20,,3848159819,286,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,3848159689,213,1.7,3848159673,2,3848159813,236,3848159681,141,15.7,,,3849046033,225,,,,,,,,,,,,,,,,,,,,
2472755285,37,12,1,4,2,89w5c6pw7vn0dxypi61tt0g4k,1,12.6,86.5,2022-10-16T10:19:20.367Z,2022-10-18T08:32:09Z,3853377089,178,,3848159775,56,Back,3848159843,233,53,3848159773,185,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760761,978,67,1,4,5,8iawijq7s9s6d85mjz8wdslki,1,77.4,9.7,2022-10-16T10:19:23.491Z,2022-10-18T11:37:51Z,3853410413,233,781,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760759,781,67,1,4,5,89w5c6pw7vn0dxypi61tt0g4k,0,22.6,90.3,2022-10-16T10:19:23.492Z,2022-10-18T09:04:25Z,3853410417,233,978,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755331,54,1,1,4,7,8iawijq7s9s6d85mjz8wdslki,1,71.7,10.4,2022-10-16T10:19:25.188Z,2022-10-18T08:32:15Z,3848159997,56,Center,3848160003,212,10.5,3848160001,141,25.6,3853377203,178,,3848160005,213,1.7,3848159999,140,70.2,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755347,55,1,1,4,10,8iawijq7s9s6d85mjz8wdslki,0,71.7,15.9,2022-10-16T10:19:28.077Z,2022-10-18T08:32:19Z,3848160093,212,8.9,3848160091,141,10.2,3848160095,213,5.8,3853377253,178,,3848160087,56,Right,3848160089,140,79.3,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755361,38,50,1,4,12,89w5c6pw7vn0dxypi61tt0g4k,1,24.6,90.2,2022-10-16T10:19:29.499Z,2022-10-18T08:32:27Z,3848160133,56,Back,3848160169,233,57,3848160135,285,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755363,56,43,1,4,12,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-10-16T10:19:29.636Z,2022-10-16T10:19:42Z,3848160661,144,61,3848160139,56,Right,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755367,57,7,1,4,12,8iawijq7s9s6d85mjz8wdslki,0,75.4,9.8,2022-10-16T10:19:29.733Z,2022-10-18T08:32:31Z,3848160165,233,38,3849048223,383,,3848160161,286,,3848160159,56,Right,3853377465,178,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755369,39,49,1,4,12,89w5c6pw7vn0dxypi61tt0g4k,1,25.9,94,2022-10-16T10:19:29.943Z,2022-10-18T08:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760925,782,67,1,4,12,89w5c6pw7vn0dxypi61tt0g4k,1,24.3,89.6,2022-10-16T10:19:29.973Z,2022-10-18T11:37:52Z,3853411127,233,982,,,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473760923,982,67,1,4,12,8iawijq7s9s6d85mjz8wdslki,0,75.7,10.4,2022-10-16T10:19:29.974Z,2022-10-18T09:05:04Z,3853411139,233,782,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755375,40,3,1,4,14,89w5c6pw7vn0dxypi61tt0g4k,0,26.9,96.8,2022-10-16T10:19:32.217Z,2022-10-18T08:32:53Z,3848160239,233,58,3849048851,464,,3848160203,56,Back,3853377833,178,,3848160205,285,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755377,58,7,1,4,14,8iawijq7s9s6d85mjz8wdslki,1,73.1,3.2,2022-10-16T10:19:32.454Z,2022-10-18T08:33:00Z,3848160229,233,40,3848160207,167,,3853377909,178,,3849049121,385,,3848160211,286,,3848160209,56,Right,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755557,41,5,1,4,15,89w5c6pw7vn0dxypi61tt0g4k,1,26,101.4,2022-10-16T10:19:33.147Z,2022-10-18T08:33:02Z,3848161127,347,,3848161145,233,59,3848161125,56,Back,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755383,59,5,1,4,15,8iawijq7s9s6d85mjz8wdslki,0,74,-1.4,2022-10-16T10:19:33.147Z,2022-10-18T08:33:03Z,3848160223,56,Right,3848161159,233,41,3848160225,347,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755571,42,1,1,4,42,89w5c6pw7vn0dxypi61tt0g4k,1,31.7,100,2022-10-16T10:20:00.248Z,2022-10-18T08:33:10Z,3848161179,107,,3848161189,213,5.3,3848161187,212,8.1,3848161185,141,91.5,3848161183,140,36.2,3848161181,56,Back,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755575,43,1,1,4,43,89w5c6pw7vn0dxypi61tt0g4k,1,36.2,91.5,2022-10-16T10:20:01.374Z,2022-10-18T08:33:16Z,3848161201,56,Back,3848161205,140,31.9,3853378169,178,,3848161209,141,95.7,3848161217,213,2.6,3848161227,156,,3848161213,212,5.3,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755587,44,3,1,4,44,89w5c6pw7vn0dxypi61tt0g4k,0,31.9,95.7,2022-10-16T10:20:02.368Z,2022-10-18T08:33:22Z,3848161257,56,Back,3853378293,178,,3849132099,465,,3848161261,211,,3848161259,285,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755593,60,49,1,4,45,8iawijq7s9s6d85mjz8wdslki,1,57,6.4,2022-10-16T10:20:03.443Z,2022-10-18T08:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755625,61,1,1,4,46,8iawijq7s9s6d85mjz8wdslki,1,56.2,4.6,2022-10-16T10:20:03.969Z,2022-10-18T08:33:36Z,3848161459,140,66.1,3848161461,141,9.5,3848161463,212,10.9,3848161465,213,0.3,3853378785,178,,3848161457,56,Right,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755633,62,50,1,4,50,8iawijq7s9s6d85mjz8wdslki,1,80.5,26.8,2022-10-16T10:20:08.316Z,2022-10-18T08:34:30Z,3848161491,56,Center,3848161493,286,,3848161553,233,45,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755643,45,7,1,4,50,89w5c6pw7vn0dxypi61tt0g4k,0,19.5,73.2,2022-10-16T10:20:08.351Z,2022-10-18T08:34:37Z,3849132795,383,,3848161513,56,Back,3853380239,178,,3848161515,285,,3848161539,233,62,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755703,63,1,1,4,57,8iawijq7s9s6d85mjz8wdslki,1,81.3,33.7,2022-10-16T10:20:15.303Z,2022-10-18T08:34:43Z,3848161819,141,18.4,3848161821,212,10.4,3848161823,213,4.8,3853380335,178,,3848161817,140,81.7,3848161815,56,Right,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755711,64,1,1,4,59,8iawijq7s9s6d85mjz8wdslki,0,79.7,24.1,2022-10-16T10:20:17.180Z,2022-10-18T08:34:48Z,3848161927,233,46,3849133951,223,,3849133953,72,,3848161871,141,27.2,3848161873,212,4.0,3848161931,286,,3848161863,56,Center,3848161875,213,0.6,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,3848161855,2,,3848161869,140,3848161923,236,3853380435,178,,82.9,,,,,,,,,,,,,,,,,,,,,,,
2472755721,46,12,1,4,59,89w5c6pw7vn0dxypi61tt0g4k,1,15.4,72.5,2022-10-16T10:20:17.277Z,2022-10-18T08:34:53Z,3848161911,56,Back,3853380529,178,,3848161961,233,64,3848161909,185,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755739,47,52,1,5,2,89w5c6pw7vn0dxypi61tt0g4k,1,3.8,55.9,2022-10-16T10:20:20.151Z,2022-10-18T08:34:59Z,3849135183,378,,3853380603,178,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755857,48,80,1,5,18,89w5c6pw7vn0dxypi61tt0g4k,0,14.9,44.1,2022-10-16T10:20:36.399Z,2022-10-18T08:35:14Z,3853380709,178,,,,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755881,49,1,1,5,19,89w5c6pw7vn0dxypi61tt0g4k,1,13.8,40.9,2022-10-16T10:20:37.250Z,2022-10-18T08:35:18Z,3853380931,178,,3848162679,212,52.6,3848162677,141,43.2,3848162675,140,63.9,3848162683,1,,3848162681,213,0.0,3848162673,56,Center,3848162671,155,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472755891,50,44,1,5,22,89w5c6pw7vn0dxypi61tt0g4k,1,64.4,42,2022-10-16T10:20:40.194Z,2022-10-18T11:37:53Z,3848162823,233,65,3848162711,56,Center,3848162713,286,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
