id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2503359595,33,1,1,2,26,3ebril33e08ddzob4bhq8awsr,1,63,91.1,2023-02-03T19:04:53.059Z,2023-02-06T11:43:08Z,4009328553,56,Left,4009328559,212,9.3,4017141979,178,,4009328557,141,93.6,4009328555,140,54.3,4009328561,213,3.0,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359637,34,1,1,2,28,3ebril33e08ddzob4bhq8awsr,1,48.1,95.6,2023-02-03T19:04:54.572Z,2023-02-06T11:43:15Z,4009328769,141,77.9,4009328771,212,20.1,4017142109,178,,4009328773,213,3.8,4009328765,56,Back,4009328767,140,32.8,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359701,35,1,1,2,31,3ebril33e08ddzob4bhq8awsr,1,30.9,71.9,2023-02-03T19:04:58.226Z,2023-02-06T11:43:23Z,4009329061,141,38.8,4009329065,213,4.6,4009329057,56,Back,4009329063,212,22.6,4009329059,140,28.9,4017142299,178,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359753,36,1,1,2,36,3ebril33e08ddzob4bhq8awsr,1,31.9,38,2023-02-03T19:05:03.035Z,2023-02-06T11:43:32Z,4009329349,140,32.5,4009329353,212,21.6,4017142395,178,,4009329351,141,69.8,4009329355,213,1.5,4009329347,56,Back,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359815,37,1,1,2,40,3ebril33e08ddzob4bhq8awsr,1,32.5,69.8,2023-02-03T19:05:07.226Z,2023-02-06T11:43:45Z,4009329637,56,Center,4009329643,212,28.3,4017142503,178,,4009329641,141,71.0,4009329647,213,0.0,4009330095,210,13,4009329639,140,59.4,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2503359817,38,13,1,2,44,3ebril33e08ddzob4bhq8awsr,1,64.1,67.2,2023-02-03T19:05:11.095Z,2023-02-06T11:43:45Z,4009329661,19,,4009330101,55,37,4009330097,73,,4009330107,103,5.6,4009329853,20,,4009330111,230,95.8,4009329659,22,,4009330109,215,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,4009330099,29,4009330113,231,51.1,4009330105,102,61.8,4017142627,178,,,,4009329663,56,Center,,,,,,,,,,,,,,
2503359825,19,5,1,2,46,89w5c6pw7vn0dxypi61tt0g4k,1,-1.4,40.4,2023-02-03T19:05:13.306Z,2023-02-06T11:43:50Z,4009329697,346,,4009329773,233,39,4009329695,56,Back,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359839,39,5,1,2,46,3ebril33e08ddzob4bhq8awsr,0,101.4,59.6,2023-02-03T19:05:13.306Z,2023-02-06T11:43:49Z,4009329809,233,19,4009329761,56,Center,4009329763,346,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360039,20,1,1,3,1,89w5c6pw7vn0dxypi61tt0g4k,1,5.2,41.2,2023-02-03T19:05:28.182Z,2023-02-06T11:44:08Z,4009330815,124,,4009330817,56,Back,4009330823,212,18.5,4009330829,237,,4009330819,140,5.5,4009330821,141,68.4,4009330825,213,1.6,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360065,21,1,1,3,3,89w5c6pw7vn0dxypi61tt0g4k,1,5.5,68.4,2023-02-03T19:05:29.767Z,2023-02-06T11:44:24Z,4009330949,141,89.4,4009330953,213,1.0,4017143171,178,,4009330951,212,16.6,4009330945,56,Back,4009330947,140,13.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360101,22,1,1,3,5,89w5c6pw7vn0dxypi61tt0g4k,1,14.2,89.9,2023-02-03T19:05:32.018Z,2023-02-06T11:44:25Z,4009331135,141,98.1,4009331131,56,Back,4009331137,212,13.0,4009331139,213,0.4,4009331133,140,25.4,4017143183,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360127,23,1,1,3,7,89w5c6pw7vn0dxypi61tt0g4k,0,25.4,97.8,2023-02-03T19:05:34.130Z,2023-02-06T11:44:28Z,4009331247,212,2.1,4017143223,178,,4009331241,56,Back,4009331249,213,5.8,4009331279,233,40,4009331245,141,96.3,4009331277,236,,4009331243,140,27.2,2nwthqvbk70e2qo35dgp35979,V. van Crooij,4009331283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360117,40,74,1,3,7,3ebril33e08ddzob4bhq8awsr,1,72.2,8,2023-02-03T19:05:34.186Z,2023-02-06T11:44:33Z,4009331201,56,Right,4017143347,178,,4009331297,233,23,4009331203,285,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360173,42,4,1,3,8,3ebril33e08ddzob4bhq8awsr,1,75,6.8,2023-02-03T19:05:34.682Z,2023-02-06T11:45:03Z,4009331651,233,24,4009331525,56,Right,4009331521,13,,4009331527,152,,4009331529,286,,4009331523,295,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360155,24,4,1,3,8,89w5c6pw7vn0dxypi61tt0g4k,0,25,93.2,2023-02-03T19:05:34.683Z,2023-02-06T11:45:03Z,4009331417,295,,4009331423,152,,4009331683,233,42,4009331419,56,Back,4009331413,13,,4009331427,285,,4017143869,178,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360143,41,43,1,3,8,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-02-03T19:05:35.102Z,2023-02-04T12:03:19Z,4010615009,144,49,,,,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360651,43,1,1,3,50,3ebril33e08ddzob4bhq8awsr,1,71.4,11.3,2023-02-03T19:06:17.334Z,2023-02-06T11:45:07Z,4009334081,212,24.2,4009334073,152,,4009334079,141,38.5,4009334067,2,,4010615749,224,,4009334083,213,0.9,4009334075,56,Center,4009334069,5,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,4009334071,155,4009334077,140,86.3,4017143931,178,,4010615755,20,,,,,,,,,,,,,,,,,,,,
2503360657,44,61,1,3,52,3ebril33e08ddzob4bhq8awsr,0,86.3,38.5,2023-02-03T19:06:18.446Z,2023-02-06T11:45:18Z,4009334101,56,Center,4017144083,178,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360661,25,49,1,3,54,89w5c6pw7vn0dxypi61tt0g4k,1,8.2,70.5,2023-02-03T19:06:20.433Z,2023-02-06T11:45:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360709,26,1,1,3,55,89w5c6pw7vn0dxypi61tt0g4k,0,9.6,75,2023-02-03T19:06:21.900Z,2023-02-06T11:45:30Z,4009334327,140,38.8,4009334333,213,0.2,4009334385,1,,4017144271,178,,4009334331,212,31.2,4009334383,157,,4009334329,141,83.2,4009334323,56,Back,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503603445,830,49,1,3,58,3ebril33e08ddzob4bhq8awsr,1,70.9,17.9,2023-02-03T19:06:24.461Z,2023-02-06T11:45:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360759,45,1,1,3,59,3ebril33e08ddzob4bhq8awsr,1,66.5,17,2023-02-03T19:06:26.160Z,2023-02-06T11:45:38Z,4017144387,178,,4009334571,140,76.6,4009334575,212,11.0,4009334569,56,Right,4009334577,213,6.0,4009334573,141,12.5,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360793,46,1,1,4,2,3ebril33e08ddzob4bhq8awsr,0,76.3,12.8,2023-02-03T19:06:28.899Z,2023-02-06T11:45:43Z,4009334763,155,,4009334771,141,51.6,4009334777,1,,4009334765,56,Center,4009334775,213,0.9,4017144491,178,,4010617599,72,,4009334773,212,33.0,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4009334761,2,4010617597,223,,4009334767,140,95.2,,,,,,,,,,,,,,,,,,,,,,
2503360803,27,52,1,4,4,89w5c6pw7vn0dxypi61tt0g4k,1,5.3,48.7,2023-02-03T19:06:30.985Z,2023-02-06T11:45:51Z,4010617921,377,,4017144677,178,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360869,28,1,1,4,6,89w5c6pw7vn0dxypi61tt0g4k,1,14.5,47.6,2023-02-03T19:06:33.143Z,2023-02-06T11:45:56Z,4017144759,178,,4009335137,141,15.6,4009335131,123,,4009335135,140,34.8,4009335141,213,5.5,4009335133,56,Back,4009335139,212,30.5,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360927,29,1,1,4,9,89w5c6pw7vn0dxypi61tt0g4k,1,37.2,12.3,2023-02-03T19:06:35.779Z,2023-02-06T11:46:06Z,4009335491,140,52.8,4009335495,212,17.1,4009335489,56,Right,4009335497,213,6.0,4017144927,178,,4009335493,141,5.0,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360945,30,1,1,4,14,89w5c6pw7vn0dxypi61tt0g4k,0,57.9,24.3,2023-02-03T19:06:40.596Z,2023-02-06T11:46:11Z,4009335601,56,Center,4009335605,141,33.1,4009335609,213,0.4,4009335603,140,71.6,4009335607,212,15.6,4017145051,178,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360971,47,49,1,4,15,3ebril33e08ddzob4bhq8awsr,1,29,72.3,2023-02-03T19:06:42.083Z,2023-02-06T11:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361029,48,1,1,4,19,3ebril33e08ddzob4bhq8awsr,1,30.3,69.6,2023-02-03T19:06:46.016Z,2023-02-06T11:46:24Z,4009336065,141,48.4,4009336061,56,Back,4009336067,212,16.3,4017145369,178,,4009336063,140,37.5,4009336069,213,5.2,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361061,49,1,1,4,22,3ebril33e08ddzob4bhq8awsr,0,38.2,43.3,2023-02-03T19:06:49.117Z,2023-02-06T11:46:32Z,4009336231,212,32.0,4009336233,213,5.8,4017145479,178,,4009336227,140,65.1,4009336225,56,Center,4009336229,141,21.2,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504859929,1087,67,1,4,24,89w5c6pw7vn0dxypi61tt0g4k,1,29.5,90.3,2023-02-03T19:06:51.286Z,2023-02-06T12:35:41Z,4017173925,233,943,,,,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504859925,943,67,1,4,24,3ebril33e08ddzob4bhq8awsr,0,70.5,9.7,2023-02-03T19:06:51.287Z,2023-02-06T12:14:00Z,4017173929,233,1087,,,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361073,31,8,1,4,24,89w5c6pw7vn0dxypi61tt0g4k,1,29.5,91.4,2023-02-03T19:06:51.362Z,2023-02-06T12:35:41Z,4017145605,178,,4010624033,383,,4009336303,56,Back,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361109,32,45,1,4,26,89w5c6pw7vn0dxypi61tt0g4k,0,36.6,91.8,2023-02-03T19:06:53.375Z,2023-02-06T11:46:46Z,4009336457,56,Back,4009336459,285,,4009336661,233,50,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361143,50,3,1,4,26,3ebril33e08ddzob4bhq8awsr,1,63.4,8.2,2023-02-03T19:06:53.375Z,2023-02-06T11:46:46Z,4009336603,56,Right,4017145735,178,,4009336605,286,,4009336647,233,32,4010624525,465,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361201,51,1,1,4,29,3ebril33e08ddzob4bhq8awsr,1,70.7,14.6,2023-02-03T19:06:56.264Z,2023-02-06T11:46:50Z,4009336889,140,85.9,4009336895,213,6.0,4009336891,141,6.8,4017145847,178,,4009336887,56,Right,4009336893,212,16.8,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361223,52,1,1,4,33,3ebril33e08ddzob4bhq8awsr,0,92.6,9.3,2023-02-03T19:06:59.592Z,2023-02-06T11:46:55Z,4010625489,224,,4010625491,20,,4009337001,141,35.9,4009337005,213,1.6,4017145947,178,,4009336999,140,92.8,4009336993,2,,4009337003,212,18.1,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,4009336997,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2503361351,33,61,1,4,34,89w5c6pw7vn0dxypi61tt0g4k,0,6.6,67.2,2023-02-03T19:07:00.531Z,2023-02-06T11:47:02Z,4009337707,56,Back,4017145981,178,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361319,53,15,1,4,38,3ebril33e08ddzob4bhq8awsr,1,98.4,35.7,2023-02-03T19:07:04.957Z,2023-02-06T11:47:09Z,4009339437,147,44.9,4009338953,62,,4009339429,102,45.6,4009337537,56,Center,4009339431,103,3.2,4009339153,20,,4009339427,80,,4009339173,233,34,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,4009339435,146,4010631751,138,,4017146061,178,,4009338951,22,,99.5,,4010631749,273,,4009339433,458,,,,,,,,,,,,
2503361361,34,10,1,4,38,89w5c6pw7vn0dxypi61tt0g4k,1,0.7,55.7,2023-02-03T19:07:05.273Z,2023-02-06T11:47:15Z,4010632029,273,,4010627293,376,,4009337757,56,Back,4009339137,173,,4009339141,182,,4009339139,179,,4009339207,233,53,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361367,35,6,1,4,39,89w5c6pw7vn0dxypi61tt0g4k,0,1,56.4,2023-02-03T19:07:05.974Z,2023-02-06T11:47:21Z,4009337777,73,,4009348231,233,54,4009337775,56,Back,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361363,54,6,1,4,39,3ebril33e08ddzob4bhq8awsr,1,99,43.6,2023-02-03T19:07:05.974Z,2023-02-06T11:47:21Z,4009348223,233,35,4009337767,56,Center,4009337769,75,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361681,55,1,1,5,12,3ebril33e08ddzob4bhq8awsr,0,99.5,0.5,2023-02-03T19:07:38.703Z,2023-02-06T11:47:25Z,4009339579,56,Center,4009339565,6,,4009339585,140,93.3,4009339595,212,26.3,4009339563,2,,4010633095,72,,4009339599,213,1.8,4009339573,223,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,4017146313,178,4009339591,141,38.0,4009339569,155,,,,,,,,,,,,,,,,,,,,,,,
2503402807,467,44,1,5,13,89w5c6pw7vn0dxypi61tt0g4k,1,4.4,65.6,2023-02-03T19:07:39.874Z,2023-02-06T11:47:34Z,4009554115,56,Back,4009554295,233,389,4009554117,285,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402833,389,44,1,5,13,3ebril33e08ddzob4bhq8awsr,0,95.6,34.4,2023-02-03T19:07:39.875Z,2023-02-06T11:47:35Z,4009554241,56,Center,4009554243,286,,4009554321,233,467,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361691,36,12,1,5,13,89w5c6pw7vn0dxypi61tt0g4k,1,3.8,66.1,2023-02-03T19:07:39.907Z,2023-02-06T11:47:39Z,4009339623,212,21.9,4017146583,388,,4009339649,15,,4009339617,56,Back,4009339625,213,6.1,4009339621,141,59.4,4009339619,140,24.2,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361733,56,1,1,5,17,3ebril33e08ddzob4bhq8awsr,1,67,50.1,2023-02-03T19:07:43.593Z,2023-02-06T11:47:45Z,4009339859,141,72.6,4009339863,213,1.6,4009339855,56,Center,4017146697,178,,4009339861,212,15.3,4009339857,140,66.1,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361769,57,1,1,5,19,3ebril33e08ddzob4bhq8awsr,1,66.1,72.6,2023-02-03T19:07:46.306Z,2023-02-06T11:47:50Z,4009340019,212,8.2,4009340007,56,Left,4009340011,140,69.7,4009340015,141,83.3,4017146769,178,,4009340023,213,1.1,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361791,58,1,1,5,22,3ebril33e08ddzob4bhq8awsr,0,69.6,83.4,2023-02-03T19:07:48.870Z,2023-02-06T11:48:00Z,4009340123,155,,4010634635,224,,4009340135,213,5.6,4009340125,56,Center,4009340133,212,21.9,4009340129,140,85.8,4009340131,141,63.0,4017146935,178,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4010634637,72,4009340121,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361851,37,12,1,5,23,89w5c6pw7vn0dxypi61tt0g4k,1,10.6,46.7,2023-02-03T19:07:50.347Z,2023-02-06T11:48:07Z,4009340397,56,Back,4017147041,178,,4009340403,212,45.1,4009340405,213,5.7,4009340401,141,12.2,4009340399,140,47.3,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361943,59,1,1,5,30,3ebril33e08ddzob4bhq8awsr,1,60.4,79.1,2023-02-03T19:07:56.453Z,2023-02-06T11:48:14Z,4009340787,212,39.6,4009340781,56,Center,4017147149,178,,4009340785,141,29.3,4009340779,155,,4009340783,140,79.9,4009340789,213,5.3,4009340791,1,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361983,60,1,1,5,32,3ebril33e08ddzob4bhq8awsr,1,79.7,28.9,2023-02-03T19:07:59.308Z,2023-02-06T11:48:24Z,4017147337,388,,4009340943,140,72.1,4009340947,141,16.4,4009340939,56,Right,4017147339,21,,4009340951,212,11.7,4009340955,213,4.0,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503361989,61,1,1,5,36,3ebril33e08ddzob4bhq8awsr,0,72.1,17,2023-02-03T19:08:02.590Z,2023-02-06T11:48:29Z,4009340997,140,76.8,4010639571,20,,4009341003,213,0.7,4010639569,224,,4009340995,56,Center,4009340991,2,,4017147489,178,,4009341001,212,6.7,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,4009340999,141,4009340993,155,,,,,,,,23.6,,,,,,,,,,,,,,,,,,
2503362025,38,61,1,5,36,89w5c6pw7vn0dxypi61tt0g4k,1,22.6,80,2023-02-03T19:08:02.805Z,2023-02-06T11:48:34Z,4017147625,388,,4017147623,21,,4009341171,56,Back,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362093,62,1,1,5,39,3ebril33e08ddzob4bhq8awsr,0,63.7,27.1,2023-02-03T19:08:05.911Z,2023-02-06T11:48:39Z,4009341527,141,37.9,4017147697,178,,4009341519,155,,4009341521,56,Center,4009341531,213,0.5,4009341523,140,76.5,4009341529,212,15.3,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362101,39,12,1,5,41,89w5c6pw7vn0dxypi61tt0g4k,1,23.2,61.1,2023-02-03T19:08:08.393Z,2023-02-06T11:48:45Z,4009341567,213,0.2,4009341613,15,,4009341559,56,Back,4017147847,178,,4009341565,212,16.3,4009341563,141,66.0,4009341561,140,38.4,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362133,41,1,1,5,44,89w5c6pw7vn0dxypi61tt0g4k,1,36.5,65.3,2023-02-03T19:08:10.625Z,2023-02-06T11:48:51Z,4017147991,388,,4009341753,212,11.7,4009341743,56,Back,4009341747,140,31.3,4009341739,3,,4009341751,141,50.1,4009341755,213,4.2,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362151,42,1,1,5,45,89w5c6pw7vn0dxypi61tt0g4k,1,31.5,50.5,2023-02-03T19:08:11.764Z,2023-02-06T11:48:55Z,4009341845,141,57.8,4009341841,56,Back,4009341839,3,,4017148065,388,,4009341847,212,15.0,4009341843,140,45.0,4009341849,213,0.3,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503608867,964,49,1,5,47,89w5c6pw7vn0dxypi61tt0g4k,1,44.6,58.2,2023-02-03T19:08:14.028Z,2023-02-06T11:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362199,43,1,1,5,47,89w5c6pw7vn0dxypi61tt0g4k,1,44.7,57.3,2023-02-03T19:08:14.124Z,2023-02-06T11:49:06Z,4009342095,56,Back,4017148303,178,,4009342097,140,48.5,4009342101,212,22.0,4009342099,141,89.1,4009342103,213,1.4,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362117,40,43,1,5,49,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-02-03T19:08:15.944Z,2023-02-04T12:10:31Z,4010641521,144,49,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362225,44,1,1,5,53,89w5c6pw7vn0dxypi61tt0g4k,1,56,86.5,2023-02-03T19:08:19.878Z,2023-02-06T11:49:13Z,4009342245,141,75.1,4017148397,178,,4009342241,56,Center,4009342247,212,8.2,4009342249,213,4.4,4009342243,140,53.6,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362255,45,1,1,5,55,89w5c6pw7vn0dxypi61tt0g4k,1,53,72.3,2023-02-03T19:08:22.121Z,2023-02-06T11:49:21Z,4017148519,178,,4009342413,140,56.2,4009342419,213,5.0,4009342417,212,14.1,4009342415,141,52.1,4009342411,56,Center,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362273,46,1,1,5,58,89w5c6pw7vn0dxypi61tt0g4k,1,57.4,47.9,2023-02-03T19:08:24.592Z,2023-02-06T11:49:26Z,4009342505,212,10.8,4009342501,140,64.2,4017148597,178,,4009342507,213,5.4,4009342503,141,36.0,4009342499,56,Center,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362291,47,1,1,5,59,89w5c6pw7vn0dxypi61tt0g4k,1,64.4,36,2023-02-03T19:08:25.430Z,2023-02-06T11:49:31Z,4009342597,213,2.7,4009342589,56,Center,4009342595,212,10.0,4009342591,140,55.9,4017148691,178,,4009342593,141,42.5,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362345,48,1,1,6,0,89w5c6pw7vn0dxypi61tt0g4k,1,55.9,42.8,2023-02-03T19:08:26.909Z,2023-02-06T11:49:35Z,4009342849,140,53.4,4009342853,212,5.1,4017148781,178,,4009342851,141,49.3,4009342855,213,2.1,4009342847,56,Center,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503362365,49,1,1,6,4,89w5c6pw7vn0dxypi61tt0g4k,1,54.4,43.4,2023-02-03T19:08:30.422Z,2023-02-06T11:49:40Z,4009342953,141,29.4,4009342949,56,Center,4017148819,178,,4009342955,212,10.8,4009342951,140,59.3,4009342957,213,5.2,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
