id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2530420973,214,49,1,21,50,6hsriqr3ybvyg94w2k19oal50,1,56.4,94.7,2023-04-08T17:08:35.601Z,2023-04-08T17:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421037,215,1,1,21,50,6hsriqr3ybvyg94w2k19oal50,1,56.4,94.7,2023-04-08T17:08:35.801Z,2023-04-08T17:08:40Z,4173182169,213,5.3,4173182165,141,71.2,4173182163,140,67.1,4173182167,212,19.5,4173182161,56,Center,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421051,216,4,1,21,54,6hsriqr3ybvyg94w2k19oal50,1,69.4,66.8,2023-04-08T17:08:39.478Z,2023-04-08T17:08:41Z,4173182317,233,182,4173182249,286,,4173182245,152,,4173182247,265,,4173182233,13,,4173182239,56,Center,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421045,182,4,1,21,54,b79uipsy57y1jqpy07h4i5ovk,0,30.6,33.2,2023-04-08T17:08:39.479Z,2023-04-08T17:08:41Z,4173182201,13,,4173182211,152,,4173182331,233,216,4173182207,56,Back,4173182215,285,,4173182213,265,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421587,217,1,1,22,33,6hsriqr3ybvyg94w2k19oal50,0,70.8,72.4,2023-04-08T17:09:18.562Z,2023-04-09T04:02:59Z,4175164371,72,,4173185203,152,,4173185213,213,5.6,4173185197,2,,4173185209,141,37.3,4175164369,224,,4173185199,5,,4173185207,140,100.0,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,4173185211,212,40.3,4173185201,155,4173185215,1,,,4173185205,56,Center,,,,,,,,,,,,,,,,,,,,
2530421591,183,5,1,22,34,b79uipsy57y1jqpy07h4i5ovk,1,-1.3,63,2023-04-08T17:09:19.900Z,2023-04-08T17:15:31Z,4173185231,346,,4173185229,56,Back,4173185289,233,218,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421597,218,5,1,22,34,6hsriqr3ybvyg94w2k19oal50,0,101.3,37,2023-04-08T17:09:19.900Z,2023-04-08T17:09:21Z,4173185253,346,,4173185319,233,183,4173185251,56,Center,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421859,184,1,1,22,50,b79uipsy57y1jqpy07h4i5ovk,1,5.3,60.6,2023-04-08T17:09:35.414Z,2023-04-08T17:12:14Z,4173186629,56,Back,4173186635,212,5.8,4173186633,141,52.5,4173186641,237,,4173186631,140,3.6,4173186627,124,,4173186637,213,4.4,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421883,185,1,1,22,52,b79uipsy57y1jqpy07h4i5ovk,1,3.6,52.5,2023-04-08T17:09:37.558Z,2023-04-08T17:09:40Z,4173186781,213,0.9,4173186777,141,64.3,4173186775,140,9.1,4173186773,56,Back,4173186779,212,9.9,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421923,186,1,1,22,54,b79uipsy57y1jqpy07h4i5ovk,1,11.5,68.4,2023-04-08T17:09:39.942Z,2023-04-08T17:09:44Z,4173187019,212,21.4,4173187015,140,22.9,4173187013,56,Back,4173187017,141,94.4,4173187021,213,1.0,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530421969,187,1,1,22,59,b79uipsy57y1jqpy07h4i5ovk,1,21.1,92.4,2023-04-08T17:09:44.182Z,2023-04-08T17:09:47Z,4173187257,56,Back,4173187261,141,54.3,4173187265,213,4.2,4173187263,212,29.7,4173187259,140,7.3,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422019,188,1,1,23,2,b79uipsy57y1jqpy07h4i5ovk,0,7.3,54.3,2023-04-08T17:09:47.270Z,2023-04-08T17:09:51Z,4173187571,140,44.4,4173187569,56,Back,4173187577,213,0.6,4173187567,157,,4173187575,212,46.1,4173187573,141,90.5,4173187579,1,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422047,219,1,1,23,5,6hsriqr3ybvyg94w2k19oal50,1,54.4,5,2023-04-08T17:09:50.945Z,2023-04-08T17:09:52Z,4173187777,212,13.6,4173187769,3,,4173187771,56,Center,4173187779,213,1.4,4173187773,140,56.4,4173187775,141,24.7,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422049,220,49,1,23,7,6hsriqr3ybvyg94w2k19oal50,1,56.6,26.1,2023-04-08T17:09:52.674Z,2023-04-08T17:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422121,221,1,1,23,7,6hsriqr3ybvyg94w2k19oal50,1,56.6,26.1,2023-04-08T17:09:52.850Z,2023-04-08T17:09:57Z,4173188181,56,Center,4173188187,212,25.4,4173188179,155,,4173188185,141,63.4,4173188183,140,56.4,4173188189,213,1.6,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422181,222,1,1,23,12,6hsriqr3ybvyg94w2k19oal50,1,59,64.2,2023-04-08T17:09:57.385Z,2023-04-08T17:10:01Z,4173188517,213,3.7,4173188511,140,39.3,4173188515,212,24.0,4173188509,56,Back,4173188513,141,46.3,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422219,223,1,1,23,16,6hsriqr3ybvyg94w2k19oal50,1,39.1,47.6,2023-04-08T17:10:01.312Z,2023-04-08T17:10:04Z,4173188733,212,6.7,4173188735,213,5.6,4173188729,140,43.9,4173188731,141,41.2,4173188727,56,Back,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422257,224,1,1,23,18,6hsriqr3ybvyg94w2k19oal50,1,43.8,40.6,2023-04-08T17:10:03.936Z,2023-04-08T17:10:06Z,4173188927,56,Back,4173188931,141,46.3,4173188929,140,35.6,4173188935,213,2.7,4173188933,212,9.4,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422357,225,1,1,23,20,6hsriqr3ybvyg94w2k19oal50,1,32.3,49.4,2023-04-08T17:10:06.136Z,2023-04-08T17:10:10Z,4173189485,212,25.7,4173189481,141,24.7,4173189477,56,Back,4173189487,213,3.9,4173189479,140,13.8,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422477,226,2,1,23,25,6hsriqr3ybvyg94w2k19oal50,1,14.9,23.6,2023-04-08T17:10:10.634Z,2023-04-08T17:10:18Z,4173190165,1,,4173190169,56,Center,4173190161,7,b2uznyb9b8fxsy57450mbmwru,4173190175,141,35.8,4173190173,140,64.8,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422421,189,55,1,23,25,b79uipsy57y1jqpy07h4i5ovk,1,32.3,55.7,2023-04-08T17:10:10.635Z,2023-04-08T17:20:12Z,4173241381,189,,,,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422549,190,1,1,23,34,b79uipsy57y1jqpy07h4i5ovk,1,29.3,57,2023-04-08T17:10:19.653Z,2023-04-08T17:10:22Z,4173190545,56,Back,4173190553,213,1.0,4173190541,5,,4173190547,140,36.0,4173190549,141,72.7,4173190543,241,,4173190551,212,12.8,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422579,191,1,1,23,37,b79uipsy57y1jqpy07h4i5ovk,1,37.2,70.2,2023-04-08T17:10:22.582Z,2023-04-08T17:10:24Z,4173190755,140,28.1,4173190761,213,3.5,4173190757,141,64.9,4173190759,212,10.2,4173190753,56,Back,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422653,192,1,1,23,39,b79uipsy57y1jqpy07h4i5ovk,1,27,60.6,2023-04-08T17:10:24.725Z,2023-04-08T17:10:28Z,4173191119,56,Back,4173191123,141,42.4,4173191125,212,12.7,4173191127,213,4.5,4173191121,140,24.3,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422681,193,1,1,23,43,b79uipsy57y1jqpy07h4i5ovk,1,19.9,39.5,2023-04-08T17:10:28.725Z,2023-04-08T17:10:30Z,4173191287,212,15.5,4173191277,56,Back,4173191279,140,7.3,4173191283,141,51.3,4173191293,213,2.6,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422733,194,1,1,23,45,b79uipsy57y1jqpy07h4i5ovk,1,7.3,51.3,2023-04-08T17:10:30.453Z,2023-04-08T17:10:34Z,4173191605,56,Back,4173191607,140,15.9,4173191611,212,14.6,4173191609,141,68.2,4173191613,213,0.9,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422783,195,1,1,23,49,b79uipsy57y1jqpy07h4i5ovk,1,26.4,75,2023-04-08T17:10:34.262Z,2023-04-08T17:10:37Z,4173191845,213,1.7,4173191843,212,14.4,4173191837,56,Back,4173191841,141,95.9,4173191839,140,24.4,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422839,196,1,1,23,51,b79uipsy57y1jqpy07h4i5ovk,0,27.1,96.6,2023-04-08T17:10:37.173Z,2023-04-08T17:10:42Z,4173192185,155,,4173192195,213,5.7,4173192197,1,,4173192191,141,64.8,4173192187,56,Center,4173192189,140,59.8,4173192193,212,40.6,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422883,227,1,1,23,57,6hsriqr3ybvyg94w2k19oal50,0,37.7,34.6,2023-04-08T17:10:42.352Z,2023-04-08T17:10:44Z,4173192443,56,Center,4173192449,141,32.8,4173192455,213,6.2,4173192441,3,,4173192445,140,54.5,4173192453,212,17.7,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422929,197,3,1,23,59,b79uipsy57y1jqpy07h4i5ovk,1,43.8,64.7,2023-04-08T17:10:45.013Z,2023-04-09T04:05:46Z,4173192751,56,Back,4173192763,233,228,4173192753,286,,4175167659,464,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422903,228,45,1,23,59,6hsriqr3ybvyg94w2k19oal50,0,56.2,35.3,2023-04-08T17:10:45.013Z,2023-04-08T17:10:46Z,4173192601,285,,4173192771,233,197,4173192597,56,Center,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530422977,198,1,1,24,0,b79uipsy57y1jqpy07h4i5ovk,1,42.2,63.4,2023-04-08T17:10:45.989Z,2023-04-08T17:10:49Z,4173193021,141,42.8,4173193017,56,Back,4173193019,140,35.4,4173193023,212,15.7,4173193025,213,4.2,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423053,199,1,1,24,3,b79uipsy57y1jqpy07h4i5ovk,1,35,41.8,2023-04-08T17:10:49.158Z,2023-04-08T17:10:53Z,4173193411,140,37.5,4173193417,213,1.4,4173193415,212,14.0,4173193409,56,Back,4173193413,141,62.0,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423111,200,1,1,24,8,b79uipsy57y1jqpy07h4i5ovk,1,53.8,69.4,2023-04-08T17:10:53.397Z,2023-04-08T17:10:56Z,4173193735,212,12.6,4173193729,56,Center,4173193733,141,73.8,4173193737,213,0.2,4173193731,140,65.5,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423143,201,1,1,24,11,b79uipsy57y1jqpy07h4i5ovk,1,69.9,84.1,2023-04-08T17:10:56.694Z,2023-04-08T17:10:58Z,4173193943,56,Left,4173193945,140,78.0,4173193949,212,10.8,4173193951,213,0.7,4173193947,141,93.8,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423149,202,1,1,24,13,b79uipsy57y1jqpy07h4i5ovk,0,79.1,93.8,2023-04-08T17:10:58.229Z,2023-04-08T17:11:01Z,4173194281,233,229,4173193983,213,5.8,4173193979,141,91.7,4173194285,286,,4173193975,56,Left,4173193977,140,81.8,4173193981,212,3.2,4173194279,236,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423195,229,74,1,24,13,6hsriqr3ybvyg94w2k19oal50,1,12.9,3.5,2023-04-08T17:10:58.230Z,2023-04-08T17:15:36Z,4173194181,285,,4173194307,233,202,4173194179,56,Back,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423247,203,5,1,24,14,b79uipsy57y1jqpy07h4i5ovk,1,80.6,101.6,2023-04-08T17:11:00.117Z,2023-04-08T17:11:04Z,4173194507,233,230,4173194481,347,,4173194479,56,Left,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423221,230,5,1,24,14,6hsriqr3ybvyg94w2k19oal50,0,19.4,-1.6,2023-04-08T17:11:00.117Z,2023-04-08T17:15:32Z,4173194513,233,203,4173194359,56,Back,4173194361,347,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423289,204,1,1,24,18,b79uipsy57y1jqpy07h4i5ovk,1,79.6,100,2023-04-08T17:11:04.117Z,2023-04-08T17:11:07Z,4173194759,212,11.9,4173194747,56,Left,4173194743,107,,4173194755,141,90.9,4173194761,213,3.8,4173194751,140,70.5,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423303,205,1,1,24,21,b79uipsy57y1jqpy07h4i5ovk,0,70.5,90.9,2023-04-08T17:11:07.125Z,2023-04-09T04:07:19Z,4175169541,20,,4173194849,213,5.4,4175169539,223,,4173194837,2,,4173194843,140,86.5,4173194847,212,28.2,4173194839,155,,4173194841,56,Center,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,4173194845,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423391,231,12,1,24,23,6hsriqr3ybvyg94w2k19oal50,1,11.2,32.2,2023-04-08T17:11:08.544Z,2023-04-09T04:07:31Z,4173195339,15,,4173195247,141,50.6,4173195245,140,35.0,4173195251,213,0.5,4173195243,56,Back,4173195249,212,27.9,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423421,232,49,1,24,27,6hsriqr3ybvyg94w2k19oal50,1,35.8,47.8,2023-04-08T17:11:12.433Z,2023-04-08T17:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423429,233,1,1,24,28,6hsriqr3ybvyg94w2k19oal50,0,36.2,47.6,2023-04-08T17:11:13.493Z,2023-04-08T17:12:51Z,4173195517,236,,4173195445,141,46.4,4173195441,56,Back,4173195447,212,1.4,4173195449,213,5.7,4173195443,140,37.3,4173195523,286,,4173195519,233,206,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423403,206,74,1,24,28,b79uipsy57y1jqpy07h4i5ovk,1,62,52.8,2023-04-08T17:11:13.494Z,2023-04-09T04:07:44Z,4173195531,233,233,4173195305,56,Center,4173195307,285,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423485,207,1,1,24,29,b79uipsy57y1jqpy07h4i5ovk,1,59.5,59.6,2023-04-08T17:11:15.134Z,2023-04-09T04:07:53Z,4173195733,212,6.1,4173195729,140,62.5,4173195727,56,Center,4173195731,141,52.0,4173195735,213,5.3,4173195725,3,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423489,208,3,1,24,30,b79uipsy57y1jqpy07h4i5ovk,0,60.8,50.1,2023-04-08T17:11:15.944Z,2023-04-09T04:08:05Z,4173195743,56,Center,4173195745,286,,4175170411,464,,4173195801,233,234,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423477,234,7,1,24,30,6hsriqr3ybvyg94w2k19oal50,1,39.2,49.9,2023-04-08T17:11:15.945Z,2023-04-09T04:08:05Z,4173195797,233,208,4175170461,385,,4173195693,56,Back,4173195695,285,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423605,235,1,1,24,31,6hsriqr3ybvyg94w2k19oal50,1,44.7,45.4,2023-04-08T17:11:17.064Z,2023-04-08T17:13:03Z,4173196393,140,45.0,4173196399,213,1.5,4173196391,56,Back,4173196397,212,13.4,4173196395,141,65.1,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423609,236,4,1,24,39,6hsriqr3ybvyg94w2k19oal50,1,53,69.3,2023-04-08T17:11:24.704Z,2023-04-09T04:08:22Z,4173196453,56,Center,4173197069,295,,4173219505,233,209,4173196461,286,,4173196451,13,,4173196457,152,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423753,209,4,1,24,39,b79uipsy57y1jqpy07h4i5ovk,0,47,30.7,2023-04-08T17:11:24.705Z,2023-04-09T04:08:22Z,4173197289,13,,4173197293,56,Back,4173197295,152,,4173219537,233,236,4173197297,285,,4173197291,295,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423799,237,1,1,24,50,6hsriqr3ybvyg94w2k19oal50,1,51.9,69.1,2023-04-08T17:11:35.775Z,2023-04-08T17:11:36Z,4173197531,56,Back,4173197537,212,14.7,4173197527,5,,4173197539,213,3.3,4173197529,152,,4173197535,141,64.8,4173197533,140,38.2,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423855,238,1,1,24,51,6hsriqr3ybvyg94w2k19oal50,1,38.2,64.8,2023-04-08T17:11:36.776Z,2023-04-08T17:11:39Z,4173197823,140,46.1,4173197829,212,8.6,4173197833,213,0.3,4173197825,141,68.1,4173197821,56,Back,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423869,239,1,1,24,54,6hsriqr3ybvyg94w2k19oal50,1,47.4,69,2023-04-08T17:11:39.400Z,2023-04-08T17:11:40Z,4173197917,140,56.4,4173197921,212,19.7,4173197915,56,Left,4173197919,141,94.4,4173197923,213,1.1,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423919,240,1,1,24,55,6hsriqr3ybvyg94w2k19oal50,1,56.2,94.4,2023-04-08T17:11:40.704Z,2023-04-08T17:11:44Z,4173198167,212,14.7,4173198161,56,Back,4173198165,141,85.0,4173198163,140,43.6,4173198169,213,3.6,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530423951,241,1,1,24,58,6hsriqr3ybvyg94w2k19oal50,1,42.8,73.5,2023-04-08T17:11:43.864Z,2023-04-08T17:11:47Z,4173198403,141,64.9,4173198405,212,11.1,4173198401,140,33.8,4173198399,56,Back,4173198407,213,3.7,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424007,242,1,1,25,1,6hsriqr3ybvyg94w2k19oal50,1,32.6,53,2023-04-08T17:11:46.873Z,2023-04-09T04:08:50Z,4173198723,141,9.3,4173198733,1,,4173198727,212,34.1,4173198721,140,48.6,4173198731,213,5.2,4173198717,56,Back,4173198715,155,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424069,243,1,1,25,4,6hsriqr3ybvyg94w2k19oal50,1,55.7,6.2,2023-04-08T17:11:50.160Z,2023-04-08T17:11:54Z,4173199071,212,6.7,4173199069,141,3.5,4173199073,213,6.0,4173199067,140,61.8,4173199065,56,Right,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424075,244,1,1,25,9,6hsriqr3ybvyg94w2k19oal50,0,61.2,3.1,2023-04-08T17:11:54.256Z,2023-04-08T17:11:55Z,4173199109,213,6.0,4173199103,140,61.8,4173199187,236,,4173199193,286,,4173199189,233,210,4173199105,141,2.8,4173199107,212,0.7,4173199101,56,Right,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424079,210,74,1,25,9,b79uipsy57y1jqpy07h4i5ovk,1,33.3,94.1,2023-04-08T17:11:54.257Z,2023-04-08T17:15:36Z,4173199121,56,Back,4173199123,285,,4173199237,233,244,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424119,211,5,1,25,10,b79uipsy57y1jqpy07h4i5ovk,0,39.2,101.7,2023-04-08T17:11:55.336Z,2023-04-08T17:15:32Z,4173199315,347,,4173199313,56,Back,4173199673,233,245,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424173,245,5,1,25,10,6hsriqr3ybvyg94w2k19oal50,1,60.8,-1.7,2023-04-08T17:11:55.336Z,2023-04-08T17:12:01Z,4173199615,56,Right,4173199665,233,211,4173199617,347,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424341,246,1,1,25,20,6hsriqr3ybvyg94w2k19oal50,1,61.3,0,2023-04-08T17:12:06.160Z,2023-04-08T17:12:10Z,4173200519,213,0.8,4173200515,212,20.5,4173200505,56,Right,4173200503,107,,4173200507,140,74.4,4173200511,141,20.4,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424347,247,1,1,25,25,6hsriqr3ybvyg94w2k19oal50,0,70.6,25.5,2023-04-08T17:12:10.320Z,2023-04-08T17:12:11Z,4173200547,212,1.9,4173200541,56,Center,4173200549,213,3.1,4173200545,141,25.5,4173200543,140,68.8,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424359,212,61,1,25,26,b79uipsy57y1jqpy07h4i5ovk,1,33.3,67,2023-04-08T17:12:11.269Z,2023-04-08T17:12:11Z,4173200607,56,Back,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530424441,248,1,1,25,27,6hsriqr3ybvyg94w2k19oal50,1,56.3,36.4,2023-04-08T17:12:12.215Z,2023-04-08T17:12:15Z,4173201037,213,1.6,4173201031,140,56.4,4173201035,212,20.8,4173201029,56,Center,4173201033,141,67.0,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
