id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2512794221,11,5,1,2,31,67z1gqyiuzpmmb15q5fy7ntc4,1,-1.4,41,2023-02-26T14:03:12.456Z,2023-02-26T21:39:18Z,4059001957,56,Back,4059001959,346,,4059002145,233,41,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794255,41,5,1,2,31,49rkyo4do8uwj06geomw0xr4i,0,101.4,59,2023-02-26T14:03:12.456Z,2023-02-26T21:39:18Z,4059002127,56,Center,4059002171,233,11,4059002131,346,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794647,12,1,1,2,51,67z1gqyiuzpmmb15q5fy7ntc4,1,3.7,49.7,2023-02-26T14:03:32.401Z,2023-02-26T21:39:20Z,4059003821,141,8.9,4059004465,189,,4059003819,140,11.1,4059003833,237,,4059003817,56,Back,4059003825,213,5.0,4059003823,212,28.8,4059003815,124,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794683,13,1,1,2,52,67z1gqyiuzpmmb15q5fy7ntc4,1,11,8.9,2023-02-26T14:03:33.905Z,2023-02-26T21:39:27Z,4059003983,213,2.0,4059003977,140,4.8,4059003979,141,29.1,4059003981,212,15.2,4060739011,178,,4059003975,56,Back,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794719,14,1,1,2,56,67z1gqyiuzpmmb15q5fy7ntc4,0,9,18.6,2023-02-26T14:03:37.528Z,2023-02-26T21:39:30Z,4059004203,212,65.1,4059004199,140,71.0,4059004205,213,6.3,4059004197,56,Right,4060739181,178,,4059004201,141,16.7,4059004207,1,,4059004195,155,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794747,42,1,1,2,59,49rkyo4do8uwj06geomw0xr4i,0,39.1,88.2,2023-02-26T14:03:40.924Z,2023-02-26T21:39:39Z,4059004327,56,Back,4060739421,388,,4059004321,3,,4059004341,213,0.9,4059004339,212,11.6,4059004331,140,46.2,4059004337,141,100.0,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794769,15,5,1,3,1,67z1gqyiuzpmmb15q5fy7ntc4,1,56.6,-1.5,2023-02-26T14:03:43.145Z,2023-02-26T21:39:41Z,4059004455,56,Right,4059004483,233,43,4059004457,347,,,,,,,,,,,,,,,,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794751,43,5,1,3,1,49rkyo4do8uwj06geomw0xr4i,0,43.4,101.5,2023-02-26T14:03:43.145Z,2023-02-26T21:39:41Z,4059004489,233,15,4059004357,347,,4059004355,56,Back,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794839,16,1,1,3,5,67z1gqyiuzpmmb15q5fy7ntc4,1,59.4,0,2023-02-26T14:03:46.702Z,2023-02-26T21:39:44Z,4059004797,56,Right,4059004799,140,56.4,4059004803,212,10.9,4059004805,213,1.9,4059004795,107,,4059004801,141,13.7,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794873,17,1,1,3,7,67z1gqyiuzpmmb15q5fy7ntc4,1,56,13.4,2023-02-26T14:03:48.521Z,2023-02-26T21:39:46Z,4059004999,140,50.6,4059005005,212,8.9,4059004997,56,Right,4059005001,141,3.4,4059005009,213,4.0,4060739775,178,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794929,18,1,1,3,9,67z1gqyiuzpmmb15q5fy7ntc4,1,44.3,13.8,2023-02-26T14:03:50.945Z,2023-02-26T21:39:48Z,4059005299,212,24.0,4059005297,141,46.1,4059005301,213,2.0,4060739875,178,,4059005293,56,Back,4059005295,140,35.2,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512794959,19,1,1,3,13,67z1gqyiuzpmmb15q5fy7ntc4,1,35.9,57.6,2023-02-26T14:03:54.417Z,2023-02-26T21:39:51Z,4060740019,178,,4059005425,141,90.5,4059005423,140,54.7,4059005421,56,Left,4059005427,212,29.8,4059005429,213,0.8,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795025,20,1,1,3,15,67z1gqyiuzpmmb15q5fy7ntc4,1,54.7,90.5,2023-02-26T14:03:56.630Z,2023-02-26T21:39:55Z,4059005727,213,3.7,4059005721,140,45.7,4059005719,56,Back,4060740155,178,,4059005725,212,11.3,4059005723,141,81.4,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795075,21,1,1,3,17,67z1gqyiuzpmmb15q5fy7ntc4,1,49,79.9,2023-02-26T14:03:58.624Z,2023-02-26T21:39:56Z,4059005991,213,0.7,4059005989,212,13.7,4060740221,178,,4059005987,141,93.3,4059005983,56,Left,4059005985,140,58.8,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795185,22,1,1,3,19,67z1gqyiuzpmmb15q5fy7ntc4,1,58,93.8,2023-02-26T14:04:01.131Z,2023-02-26T21:39:59Z,4059006493,141,87.2,4059006495,212,6.9,4059006489,56,Left,4060740355,178,,4059006497,213,3.8,4059006491,140,53.0,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795235,23,1,1,3,23,67z1gqyiuzpmmb15q5fy7ntc4,1,54.4,73.9,2023-02-26T14:04:05.105Z,2023-02-26T21:40:01Z,4059006719,56,Center,4060740505,178,,4059006721,140,60.2,4059006727,213,5.2,4059006725,212,11.9,4059006723,141,58.8,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795259,24,1,1,3,25,67z1gqyiuzpmmb15q5fy7ntc4,1,60.2,58.8,2023-02-26T14:04:07.031Z,2023-02-26T21:40:03Z,4059006837,141,69.4,4059006839,212,13.9,4060740603,178,,4059006841,213,2.6,4059006835,140,48.9,4059006833,56,Back,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795301,25,1,1,3,26,67z1gqyiuzpmmb15q5fy7ntc4,1,48.9,69.4,2023-02-26T14:04:08.154Z,2023-02-26T21:40:06Z,4060740781,178,,4059007061,141,53.9,4059007063,212,14.2,4059007065,213,4.0,4059007059,140,39.9,4059007057,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795425,26,1,1,3,30,67z1gqyiuzpmmb15q5fy7ntc4,1,39.9,53.9,2023-02-26T14:04:11.446Z,2023-02-26T21:40:09Z,4059007711,56,Back,4059007717,212,14.7,4059007715,141,33.3,4059007713,140,44.0,4059007719,213,5.0,4060740943,178,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795467,27,1,1,3,35,67z1gqyiuzpmmb15q5fy7ntc4,1,57.9,25.3,2023-02-26T14:04:16.608Z,2023-02-26T21:40:12Z,4059007939,56,Right,4060741035,178,,4059007945,212,15.1,4059007947,213,5.2,4059007941,140,64.4,4059007943,141,5.5,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795529,28,1,1,3,37,67z1gqyiuzpmmb15q5fy7ntc4,1,64.4,5.5,2023-02-26T14:04:18.298Z,2023-02-26T21:40:14Z,4059008263,56,Right,4059008265,140,59.4,4059008269,212,9.6,4059008267,141,17.3,4059008271,213,2.2,4060741165,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795609,29,1,1,3,39,67z1gqyiuzpmmb15q5fy7ntc4,1,61,14.9,2023-02-26T14:04:21.241Z,2023-02-26T21:40:17Z,4060741339,178,,4059008615,140,48.5,4059008613,56,Back,4059008621,213,2.4,4059008617,141,34.3,4059008619,212,18.6,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795663,30,1,1,3,43,67z1gqyiuzpmmb15q5fy7ntc4,1,52,42.1,2023-02-26T14:04:24.737Z,2023-02-26T21:40:19Z,4059008917,213,1.2,4059008911,140,60.6,4059008915,212,26.2,4059008909,56,Center,4060741443,178,,4059008913,141,78.2,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795697,31,1,1,3,46,67z1gqyiuzpmmb15q5fy7ntc4,1,61.4,82.7,2023-02-26T14:04:28.019Z,2023-02-26T21:40:21Z,4059009045,56,Left,4059009055,141,94.7,4060741561,178,,4059009057,212,9.9,4059009051,140,66.7,4059009059,213,1.0,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795743,32,1,1,3,47,67z1gqyiuzpmmb15q5fy7ntc4,1,66.7,94.7,2023-02-26T14:04:28.739Z,2023-02-26T21:40:23Z,4060741611,178,,4059009303,141,79.6,4059009305,212,13.0,4059009299,56,Left,4059009307,213,4.1,4059009301,140,59.1,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512795865,33,1,1,3,50,67z1gqyiuzpmmb15q5fy7ntc4,1,59.1,77.3,2023-02-26T14:04:31.352Z,2023-02-26T21:40:26Z,4059009871,140,54.2,4059009877,213,4.5,4059009869,56,Center,4059009875,212,21.9,4059009873,141,46.0,4060741753,178,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512796049,34,1,1,3,54,67z1gqyiuzpmmb15q5fy7ntc4,1,52.7,52.5,2023-02-26T14:04:35.680Z,2023-02-26T21:40:28Z,4059010841,141,83.0,4060741851,178,,4059010845,213,2.2,4059010843,212,26.1,4059010839,140,37.6,4059010837,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512796087,35,1,1,4,0,67z1gqyiuzpmmb15q5fy7ntc4,1,31.3,83.8,2023-02-26T14:04:41.471Z,2023-02-26T21:40:32Z,4059011005,141,69.6,4059011003,140,37.3,4059011007,212,11.5,4059011001,56,Back,4060741963,178,,4059011009,213,5.3,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512796291,36,1,1,4,3,67z1gqyiuzpmmb15q5fy7ntc4,1,38.7,74.2,2023-02-26T14:04:44.345Z,2023-02-26T21:40:34Z,4060742047,178,,4059011993,1,,4059011985,140,76.8,4059011983,56,Left,4059011991,213,0.2,4059011987,141,86.0,4059011981,155,,4059011989,212,40.8,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512796295,37,4,1,4,7,67z1gqyiuzpmmb15q5fy7ntc4,1,83.5,89.2,2023-02-26T14:04:48.797Z,2023-02-26T21:40:37Z,4059012015,152,,4059012013,56,Left,4059012017,265,,4059012011,13,,4059012019,286,,4059012251,233,44,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512796327,44,4,1,4,7,49rkyo4do8uwj06geomw0xr4i,0,16.5,10.8,2023-02-26T14:04:48.798Z,2023-02-26T21:40:37Z,4059012203,265,,4059012199,56,Back,4059012197,13,,4059012205,285,,4059012289,233,37,4059012201,152,,4060742203,178,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797503,38,1,1,4,59,67z1gqyiuzpmmb15q5fy7ntc4,1,86,88.6,2023-02-26T14:05:40.761Z,2023-02-26T21:40:41Z,4060742399,178,,4059939399,225,,4059017695,140,87.3,4059939401,386,,4059017689,155,,4059017691,152,,4059939885,20,,4059017697,141,48.1,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,4059017685,2,,4059017693,56,Center,4059017687,5,4059017701,213,4.8,4059017699,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513197863,1772,67,1,5,0,67z1gqyiuzpmmb15q5fy7ntc4,1,90.2,52,2023-02-26T14:05:41.992Z,2023-02-27T02:25:59Z,4061153917,233,1292,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513197861,1292,67,1,5,0,49rkyo4do8uwj06geomw0xr4i,0,9.8,48,2023-02-26T14:05:41.993Z,2023-02-27T02:05:24Z,4061153925,233,1772,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797509,39,61,1,5,0,67z1gqyiuzpmmb15q5fy7ntc4,0,87.3,48.1,2023-02-26T14:05:42.020Z,2023-02-27T02:26:00Z,4060742577,178,,4059017733,56,Center,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797567,45,12,1,5,2,49rkyo4do8uwj06geomw0xr4i,1,12,43.1,2023-02-26T14:05:43.961Z,2023-02-26T21:40:50Z,4059017999,213,1.0,4059017991,56,Back,4059017997,212,22.4,4059017993,140,24.1,4060742717,178,,4059017995,141,70.3,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797577,46,49,1,5,5,49rkyo4do8uwj06geomw0xr4i,1,25.6,70.7,2023-02-26T14:05:46.444Z,2023-02-26T21:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797671,47,1,1,5,9,49rkyo4do8uwj06geomw0xr4i,0,44.6,92,2023-02-26T14:05:51.189Z,2023-02-26T21:40:55Z,4059018485,56,Left,4059018483,155,,4059018493,213,5.8,4059018487,140,52.1,4060742967,178,,4059018489,141,85.4,4059018491,212,9.1,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797677,40,61,1,5,10,67z1gqyiuzpmmb15q5fy7ntc4,1,48.4,15.5,2023-02-26T14:05:51.367Z,2023-02-26T21:41:11Z,4059018519,56,Back,4060743679,178,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797715,41,49,1,5,12,67z1gqyiuzpmmb15q5fy7ntc4,1,37.8,40.4,2023-02-26T14:05:53.426Z,2023-02-26T21:41:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797735,42,1,1,5,12,67z1gqyiuzpmmb15q5fy7ntc4,1,37.8,40.4,2023-02-26T14:05:53.518Z,2023-02-26T21:41:22Z,4059018803,212,9.8,4060744227,178,,4059018805,213,4.2,4059018797,56,Back,4059018799,140,33.0,4059018801,141,28.0,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797781,43,1,1,5,13,67z1gqyiuzpmmb15q5fy7ntc4,1,30.5,32.1,2023-02-26T14:05:54.498Z,2023-02-26T21:41:26Z,4059019043,212,23.9,4059019045,213,2.4,4059019037,56,Back,4059019039,140,13.8,4059019041,141,56.0,4060744359,178,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797815,44,1,1,5,15,67z1gqyiuzpmmb15q5fy7ntc4,1,13.8,56,2023-02-26T14:05:56.976Z,2023-02-26T21:41:30Z,4059019183,212,12.3,4059019185,213,0.8,4059019177,56,Back,4059019179,140,21.6,4060744475,178,,4059019181,141,69.4,,,,,,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797891,45,1,1,5,18,67z1gqyiuzpmmb15q5fy7ntc4,1,23.1,73.5,2023-02-26T14:05:59.300Z,2023-02-26T21:41:33Z,4060744621,178,,4059019585,212,16.5,4059019583,141,92.4,4059019579,56,Back,4059019587,213,0.9,4059019581,140,33.0,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797915,46,1,1,5,20,67z1gqyiuzpmmb15q5fy7ntc4,1,36.7,88.9,2023-02-26T14:06:02.005Z,2023-02-26T21:41:36Z,4059019701,213,4.7,4059019699,212,14.1,4059019697,141,68.2,4060744767,178,,4059019693,56,Back,4059019695,140,36.3,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797949,47,1,1,5,22,67z1gqyiuzpmmb15q5fy7ntc4,1,36.2,68.2,2023-02-26T14:06:04.013Z,2023-02-26T21:41:42Z,4059019871,140,43.2,4059019877,213,6.1,4059019869,56,Back,4059019875,212,7.5,4059019873,141,66.0,4060745127,178,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798023,48,1,1,5,24,67z1gqyiuzpmmb15q5fy7ntc4,1,43.2,66,2023-02-26T14:06:06.102Z,2023-02-26T21:41:44Z,4059020231,213,2.6,4060745205,178,,4059020225,141,72.9,4059020217,56,Back,4059020221,140,35.8,4059020227,212,9.1,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798073,49,1,1,5,29,67z1gqyiuzpmmb15q5fy7ntc4,1,36.6,64.6,2023-02-26T14:06:10.589Z,2023-02-26T21:41:46Z,4059020435,212,16.9,4059020433,141,40.1,4059020429,56,Back,4059020437,213,4.6,4059020431,140,34.1,4060745293,178,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798163,50,1,1,5,32,67z1gqyiuzpmmb15q5fy7ntc4,1,30.3,52.7,2023-02-26T14:06:13.909Z,2023-02-26T21:41:48Z,4059020879,56,Back,4059020885,212,28.6,4059020883,141,92.1,4060745357,178,,4059020887,213,1.2,4059020881,140,39.7,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798235,51,1,1,5,36,67z1gqyiuzpmmb15q5fy7ntc4,1,44.5,89.3,2023-02-26T14:06:17.697Z,2023-02-26T21:41:51Z,4059021253,140,37.7,4059021255,141,74.2,4059021259,213,4.1,4060745535,178,,4059021257,212,12.5,4059021251,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798319,52,1,1,5,40,67z1gqyiuzpmmb15q5fy7ntc4,1,41.3,73.8,2023-02-26T14:06:21.781Z,2023-02-26T21:42:09Z,4059021653,212,21.2,4059021655,213,4.5,4060746129,178,,4059021649,140,37.3,4059021647,56,Back,4059021651,141,43.3,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798369,53,1,1,5,44,67z1gqyiuzpmmb15q5fy7ntc4,1,41.8,30.4,2023-02-26T14:06:26.132Z,2023-02-26T21:42:11Z,4059021909,212,14.7,4059021907,141,9.1,4059021911,213,4.9,4059021903,56,Back,4060746283,178,,4059021905,140,44.0,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798463,54,1,1,5,47,67z1gqyiuzpmmb15q5fy7ntc4,1,44.5,4.3,2023-02-26T14:06:28.318Z,2023-02-26T21:42:13Z,4059022331,1,,4059022325,141,10.9,4059022323,140,75.2,4059022319,155,,4060746353,178,,4059022321,56,Right,4059022327,212,32.5,4059022329,213,0.1,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798551,55,1,1,5,51,67z1gqyiuzpmmb15q5fy7ntc4,1,71.1,21.3,2023-02-26T14:06:32.270Z,2023-02-26T21:42:16Z,4059022771,212,12.2,4059022767,140,61.8,4059022769,141,32.1,4060746527,178,,4059022765,56,Center,4059022773,213,2.5,,,,,,,61phh511ju65h6coren0pbkd1,C. Gytkjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798639,56,1,1,5,54,67z1gqyiuzpmmb15q5fy7ntc4,1,66.2,38.8,2023-02-26T14:06:35.318Z,2023-02-26T21:42:19Z,4059023149,212,17.3,4059023151,213,1.7,4059023147,141,64.0,4060746679,178,,4059023143,56,Center,4059023145,140,64.0,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798701,57,1,1,5,56,67z1gqyiuzpmmb15q5fy7ntc4,1,65,74.8,2023-02-26T14:06:38.077Z,2023-02-26T21:42:21Z,4059023455,141,96.0,4059023453,140,75.6,4060746775,178,,4059023457,212,18.2,4059023451,56,Left,4059023459,213,0.9,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798801,58,1,1,6,0,67z1gqyiuzpmmb15q5fy7ntc4,1,72,90.5,2023-02-26T14:06:41.965Z,2023-02-26T21:42:24Z,4060746911,178,,4059023973,212,12.1,4059023965,56,Center,4059023969,141,74.7,4059023967,140,66.7,4059023977,213,4.2,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798943,59,1,1,6,4,67z1gqyiuzpmmb15q5fy7ntc4,1,69.5,61.7,2023-02-26T14:06:45.679Z,2023-02-26T21:42:26Z,4059024647,56,Center,4059024655,213,4.5,4059024651,141,43.6,4059024653,212,12.5,4059024649,140,67.4,4060746973,178,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512798973,60,1,1,6,8,67z1gqyiuzpmmb15q5fy7ntc4,0,71.9,37.3,2023-02-26T14:06:50.232Z,2023-02-26T21:42:29Z,4059024837,56,Center,4060747123,178,,4059024839,140,88.4,4059024843,212,20.0,4059024845,213,0.5,4059024841,141,51.9,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512799055,48,12,1,6,10,49rkyo4do8uwj06geomw0xr4i,1,10.1,47.9,2023-02-26T14:06:51.438Z,2023-02-26T21:42:31Z,4060747289,178,,4059025237,56,Back,4059025239,140,39.4,4059025243,212,47.8,4059025245,213,0.9,4059025307,167,,4059025241,141,100.0,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512799057,49,5,1,6,14,49rkyo4do8uwj06geomw0xr4i,0,37.1,101.8,2023-02-26T14:06:56.107Z,2023-02-26T21:42:32Z,4059025805,233,61,4059025251,56,Back,4059025253,347,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
