id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2458630087,617,1,2,76,43,af91jdcs6x0bqkmdb78rokod2,1,41.1,0,2022-09-11T12:03:31.481Z,2022-09-11T18:34:11Z,3772944485,213,1.8,3772944481,141,13.4,3772944483,212,10.0,3772944475,107,,3772944477,56,Back,3772944479,140,38.5,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630169,618,1,2,76,47,af91jdcs6x0bqkmdb78rokod2,1,33.8,29.2,2022-09-11T12:03:35.330Z,2022-09-11T18:34:17Z,3774557465,178,,3772944877,56,Back,3772944879,140,12.6,3772944885,213,2.8,3772944881,141,39.1,3772944883,212,23.3,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630209,619,1,2,76,52,af91jdcs6x0bqkmdb78rokod2,1,12.6,39.1,2022-09-11T12:03:40.333Z,2022-09-11T18:34:19Z,3774557649,178,,3772945053,141,9.7,3772945045,56,Back,3772945055,212,21.4,3772945049,140,19.8,3772945057,213,5.1,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630341,620,1,2,76,55,af91jdcs6x0bqkmdb78rokod2,1,19.7,9.7,2022-09-11T12:03:43.653Z,2022-09-11T18:34:22Z,3772945591,141,18.9,3772945595,213,0.6,3772945593,212,11.2,3772945589,140,28.6,3772945587,56,Back,3774557809,178,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630367,621,1,2,77,2,af91jdcs6x0bqkmdb78rokod2,1,57.9,31.8,2022-09-11T12:03:50.673Z,2022-09-11T18:34:25Z,3772945705,212,11.6,3772945701,140,64.9,3772945703,141,18.6,3772945707,213,5.4,3774558003,178,,3772945699,56,Right,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458953421,1175,83,2,77,4,e75syeuawg3ql8nwpi3vr2btz,1,34.8,80.2,2022-09-11T12:03:52.356Z,2022-09-11T19:09:34Z,3774680167,399,221543,,,,,,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630391,622,1,2,77,4,af91jdcs6x0bqkmdb78rokod2,1,65.6,20,2022-09-11T12:03:52.366Z,2022-09-11T19:09:16Z,3772945789,213,0.5,3772945787,212,8.6,3774558119,178,,3772945781,56,Center,3772945785,141,25.9,3772945783,140,72.8,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630459,623,1,2,77,6,af91jdcs6x0bqkmdb78rokod2,1,73.7,24.4,2022-09-11T12:03:54.094Z,2022-09-11T18:34:30Z,3774558351,178,,3772946131,56,Right,3772946133,140,89.0,3772946135,141,9.8,3772946139,213,5.7,3772946137,212,18.9,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630471,624,3,2,77,10,af91jdcs6x0bqkmdb78rokod2,0,94.6,9.6,2022-09-11T12:03:58.738Z,2022-09-11T18:34:36Z,3773928147,233,725,3774558689,178,,3772946197,286,,3773780999,465,,3772946195,56,Right,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630461,725,7,2,77,10,e75syeuawg3ql8nwpi3vr2btz,0,5.4,90.4,2022-09-11T12:03:58.863Z,2022-09-11T18:34:40Z,3772946169,56,Back,3772946171,285,,3772946253,233,624,3773781255,385,,3774558873,178,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630533,625,50,2,77,13,af91jdcs6x0bqkmdb78rokod2,1,93.3,12.4,2022-09-11T12:04:01.134Z,2022-09-11T18:34:51Z,3772946423,56,Right,3772946503,233,726,3772946425,286,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630521,726,7,2,77,13,e75syeuawg3ql8nwpi3vr2btz,0,6.7,87.6,2022-09-11T12:04:01.620Z,2022-09-11T18:34:53Z,3772946395,56,Back,3774559677,178,,3772946397,285,,3772946461,233,625,3773781887,383,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630543,626,61,2,77,14,af91jdcs6x0bqkmdb78rokod2,1,96.1,13.8,2022-09-11T12:04:01.971Z,2022-09-11T18:35:02Z,3774559821,178,,3772946475,56,Right,,,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630553,727,49,2,77,15,e75syeuawg3ql8nwpi3vr2btz,1,2.9,93.9,2022-09-11T12:04:03.514Z,2022-09-11T18:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630563,728,50,2,77,16,e75syeuawg3ql8nwpi3vr2btz,1,4.3,91.8,2022-09-11T12:04:04.103Z,2022-09-11T18:35:12Z,3772946703,233,627,3772946595,285,,3772946593,56,Back,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630575,627,7,2,77,16,af91jdcs6x0bqkmdb78rokod2,0,95.7,8.2,2022-09-11T12:04:04.105Z,2022-09-11T18:35:15Z,3773782709,383,,3772946665,233,728,3772946623,56,Right,3772946625,286,,3774561067,178,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630637,729,1,2,77,17,e75syeuawg3ql8nwpi3vr2btz,0,4.9,96,2022-09-11T12:04:05.589Z,2022-09-11T18:35:18Z,3772946913,56,Back,3774561281,178,,3772946915,140,33.4,3772946911,157,,3772946917,141,100.0,3772946919,212,30.1,3772946923,1,,3772946921,213,0.1,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630693,628,5,2,77,19,af91jdcs6x0bqkmdb78rokod2,1,63.8,-1.2,2022-09-11T12:04:07.865Z,2022-09-11T18:35:23Z,3772947147,233,730,3772947129,347,,3772947127,56,Right,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630647,730,5,2,77,19,e75syeuawg3ql8nwpi3vr2btz,0,36.2,101.2,2022-09-11T12:04:07.865Z,2022-09-11T18:35:23Z,3772946965,56,Back,3772947185,233,628,3772946967,347,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630717,629,1,2,77,23,af91jdcs6x0bqkmdb78rokod2,1,61.5,0,2022-09-11T12:04:11.315Z,2022-09-11T18:35:25Z,3772947279,213,0.7,3772947277,212,6.3,3772947269,107,,3772947271,56,Right,3772947273,140,66.0,3772947275,141,5.2,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630765,630,1,2,77,25,af91jdcs6x0bqkmdb78rokod2,1,66,5.2,2022-09-11T12:04:13.398Z,2022-09-11T18:35:28Z,3772947415,56,Center,3772947421,212,11.2,3772947423,213,1.7,3772947419,141,21.5,3772947417,140,64.7,3774561799,178,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630805,631,1,2,77,26,af91jdcs6x0bqkmdb78rokod2,1,64.7,21.5,2022-09-11T12:04:14.376Z,2022-09-11T18:35:31Z,3772947611,213,4.9,3774562049,178,,3772947603,56,Right,3772947605,140,66.2,3772947607,141,7.7,3772947609,212,9.5,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458630889,632,1,2,77,28,af91jdcs6x0bqkmdb78rokod2,1,63.9,11.1,2022-09-11T12:04:16.346Z,2022-09-11T18:35:34Z,3772947991,140,51.7,3772947993,141,59.4,3772947995,212,35.3,3774562249,178,,3772947997,213,1.9,3772947989,56,Center,3772947999,1,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631039,633,1,2,77,32,af91jdcs6x0bqkmdb78rokod2,1,53.4,66.3,2022-09-11T12:04:20.779Z,2022-09-11T18:35:38Z,3772948709,56,Left,3772948707,155,,3774562523,178,,3772948717,213,0.5,3772948715,212,28.4,3772948711,140,77.5,3772948713,141,85.4,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458954789,1190,83,2,77,39,e75syeuawg3ql8nwpi3vr2btz,1,25.4,21.6,2022-09-11T12:04:27.507Z,2022-09-11T19:11:29Z,3774687761,399,557021,,,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631077,634,1,2,77,43,af91jdcs6x0bqkmdb78rokod2,1,72.9,78.8,2022-09-11T12:04:31.587Z,2022-09-11T18:35:41Z,3772948889,212,7.9,3772948887,141,76.0,3774562667,178,,3772948883,56,Center,3772948885,140,65.6,3772948891,213,3.4,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631119,635,1,2,77,45,af91jdcs6x0bqkmdb78rokod2,1,65.6,76,2022-09-11T12:04:33.487Z,2022-09-11T18:35:43Z,3774562873,178,,3772949049,141,57.0,3772949045,140,67.9,3772949055,213,4.9,3772949053,212,13.1,3772949043,56,Center,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631143,636,1,2,77,47,af91jdcs6x0bqkmdb78rokod2,0,67.9,56.4,2022-09-11T12:04:35.814Z,2022-09-11T18:35:46Z,3772949173,213,6.1,3772949171,212,13.0,3772949167,140,80.0,3772949169,141,52.2,3774563041,178,,3772949159,56,Center,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631161,731,8,2,77,48,e75syeuawg3ql8nwpi3vr2btz,1,18.7,48,2022-09-11T12:04:36.406Z,2022-09-11T18:35:51Z,3773812673,385,,3772949211,56,Back,3774563525,178,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631169,637,1,2,77,49,af91jdcs6x0bqkmdb78rokod2,0,72.2,48.7,2022-09-11T12:04:37.060Z,2022-09-11T18:35:58Z,3772949261,212,3.5,3772949263,213,0.3,3772949255,56,Center,3774564021,178,,3772949259,141,50.0,3772949257,140,75.4,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631187,732,61,2,77,49,e75syeuawg3ql8nwpi3vr2btz,0,22.6,48.7,2022-09-11T12:04:37.814Z,2022-09-11T18:36:36Z,3774564541,178,,3772949341,56,Back,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458955189,932,67,2,77,50,af91jdcs6x0bqkmdb78rokod2,1,72.2,54.7,2022-09-11T12:04:38.731Z,2022-09-11T20:40:01Z,3774690061,233,1195,,,,,,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458955185,1195,67,2,77,50,e75syeuawg3ql8nwpi3vr2btz,0,27.8,45.3,2022-09-11T12:04:38.732Z,2022-09-11T19:12:01Z,3774690093,233,932,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631199,638,1,2,77,50,af91jdcs6x0bqkmdb78rokod2,1,73.1,55.7,2022-09-11T12:04:38.763Z,2022-09-11T20:40:02Z,3772949393,213,4.9,3774564823,178,,3772949385,56,Center,3772949391,212,4.8,3772949389,141,48.7,3772949387,140,73.8,3772953007,210,15,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631203,639,15,2,77,52,af91jdcs6x0bqkmdb78rokod2,1,74.1,48.7,2022-09-11T12:04:40.445Z,2022-09-11T18:36:49Z,3772953035,29,,3772953043,102,52.8,3772953081,233,733,3772953047,215,,3772953031,20,,3772953051,146,99.4,3772949405,18,,3772953045,103,10.1,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,3772953053,147,50.9,3772953033,76,3772953039,55,638,3772949403,22,,3772949407,56,3774566953,178,,Center,,,,,,,,,,,,,,,,,,,,,,
2458631235,733,10,2,77,53,e75syeuawg3ql8nwpi3vr2btz,1,1.4,48.5,2022-09-11T12:04:41.281Z,2022-09-11T18:37:11Z,3773817977,376,,3772949543,56,Back,3772949541,182,,3772949823,174,,3772949825,180,,3772953113,233,639,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631261,734,51,2,77,53,e75syeuawg3ql8nwpi3vr2btz,1,2.2,48.5,2022-09-11T12:04:41.372Z,2022-09-11T18:37:57Z,3772949677,170,,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458631499,640,16,2,77,55,af91jdcs6x0bqkmdb78rokod2,1,95.3,59.6,2022-09-11T12:04:43.376Z,2022-09-11T18:37:39Z,3772950623,56,Center,3773826205,61,,3773823465,108,,3772952621,103,20.9,3772952635,280,ATTEMPT_SAVED,3772952643,374,2022-09-11 13:04:42.522,3772952647,375,77:54.599,3772952615,72,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,3772950619,22,,3773823481,396,3772952631,230,98.4,3772952617,81,,3772952619,102,3772952633,231,53.4,46.4,53.1,,3772952637,281,3772952639,282,2174,5m5qyz18o5hmta6mh4zk57sh5,3773823479,395,3774569753,178,,98.0,3772952623,214,,3772952629,458,,3772952627,328
2458632497,736,1,2,79,28,e75syeuawg3ql8nwpi3vr2btz,1,50.1,49.5,2022-09-11T12:06:16.535Z,2022-09-11T18:38:02Z,3774572029,178,,3772955369,141,57.5,3772955367,140,39.2,3772955371,212,12.7,3772955373,213,2.7,3772955375,279,G,3772955365,56,Back,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632553,737,1,2,79,30,e75syeuawg3ql8nwpi3vr2btz,1,37.7,54.6,2022-09-11T12:06:18.134Z,2022-09-11T18:38:05Z,3772955647,141,21.9,3772955645,140,32.8,3772955643,56,Back,3772955651,212,22.8,3772955653,213,4.5,3774572191,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632571,738,1,2,79,32,e75syeuawg3ql8nwpi3vr2btz,1,32.8,20.2,2022-09-11T12:06:20.394Z,2022-09-11T18:38:10Z,3772955761,213,4.9,3772955753,56,Back,3772955755,140,34.8,3772955757,141,3.4,3772955759,212,11.6,3774572485,178,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632605,739,1,2,79,34,e75syeuawg3ql8nwpi3vr2btz,1,34.8,3.4,2022-09-11T12:06:22.428Z,2022-09-11T18:38:13Z,3772955905,213,2.5,3772955903,212,27.4,3772955901,141,26.3,3772955899,140,13.3,3772955897,56,Back,3774572721,178,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632645,740,1,2,79,36,e75syeuawg3ql8nwpi3vr2btz,1,13.5,26.2,2022-09-11T12:06:23.955Z,2022-09-11T18:38:18Z,3772956069,56,Center,3772956067,157,,3772956077,213,0.1,3772956079,1,,3774573117,178,,3772956073,141,34.9,3772956071,140,52.6,3772956075,212,41.5,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632671,741,44,2,79,38,e75syeuawg3ql8nwpi3vr2btz,1,56.9,32.8,2022-09-11T12:06:26.495Z,2022-09-11T18:54:48Z,3772956189,56,Center,3772956255,233,641,3772956191,286,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632649,641,44,2,79,38,af91jdcs6x0bqkmdb78rokod2,0,43.1,67.2,2022-09-11T12:06:26.496Z,2022-09-11T18:38:26Z,3772956095,56,Back,3772956097,285,,3772956287,233,741,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632683,742,61,2,79,38,e75syeuawg3ql8nwpi3vr2btz,0,56.2,28.3,2022-09-11T12:06:26.534Z,2022-09-11T18:54:48Z,3774574017,178,,3772956225,56,Center,3774574015,15,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632663,642,49,2,79,40,af91jdcs6x0bqkmdb78rokod2,1,44,56.4,2022-09-11T12:06:28.054Z,2022-09-11T18:38:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632701,643,1,2,79,40,af91jdcs6x0bqkmdb78rokod2,1,44,56.4,2022-09-11T12:06:28.065Z,2022-09-11T18:38:41Z,3772956337,213,2.6,3772956329,56,Back,3774574719,178,,3772956335,212,15.6,3772956333,141,68.8,3772956331,140,31.5,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632753,644,1,2,79,42,af91jdcs6x0bqkmdb78rokod2,1,29.6,69.6,2022-09-11T12:06:30.635Z,2022-09-11T18:38:50Z,3772956593,213,3.7,3772956591,212,27.7,3772956585,56,Back,3772956587,140,7.7,3774575269,178,,3772956589,141,47.0,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632807,645,1,2,79,45,af91jdcs6x0bqkmdb78rokod2,0,7.7,47,2022-09-11T12:06:33.110Z,2022-09-11T18:38:52Z,3774575367,178,,3772956823,1,,3772956821,213,0.3,3772956817,141,76.9,3772956819,212,62.8,3772956813,56,Center,3772956815,140,64.3,3772956811,157,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632867,743,1,2,79,48,e75syeuawg3ql8nwpi3vr2btz,1,38.3,24.2,2022-09-11T12:06:36.693Z,2022-09-11T18:38:56Z,3772957107,212,12.6,3772957101,141,13.0,3774575703,388,,3772957095,56,Back,3772957093,3,,3772957097,140,47.9,3772957111,213,5.6,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458632885,744,1,2,79,50,e75syeuawg3ql8nwpi3vr2btz,0,45.7,14.3,2022-09-11T12:06:38.887Z,2022-09-11T18:39:50Z,3772957163,3,,3772957175,141,18.2,3772957183,213,0.2,3772957181,212,13.7,3772957171,140,58.5,3772957167,56,Right,3774579611,178,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633029,646,1,2,79,55,af91jdcs6x0bqkmdb78rokod2,1,46.1,94.7,2022-09-11T12:06:43.347Z,2022-09-11T18:39:53Z,3772957775,213,0.1,3772957771,212,11.1,3774579839,178,,3772957765,56,Left,3772957767,140,56.6,3772957769,141,97.1,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633041,647,50,2,79,57,af91jdcs6x0bqkmdb78rokod2,1,57.2,96.4,2022-09-11T12:06:45.167Z,2022-09-11T18:40:07Z,3772957801,56,Left,3772957803,286,,3772958035,233,745,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633081,745,7,2,79,57,e75syeuawg3ql8nwpi3vr2btz,1,42.8,3.6,2022-09-11T12:06:45.283Z,2022-09-11T18:40:10Z,3774580477,178,,3772957985,56,Back,3773833141,385,,3772958011,233,647,3772957987,285,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633085,746,49,2,79,59,e75syeuawg3ql8nwpi3vr2btz,1,55.8,8.2,2022-09-11T12:06:47.801Z,2022-09-11T18:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633177,648,45,2,80,0,af91jdcs6x0bqkmdb78rokod2,0,44.7,90.2,2022-09-11T12:06:47.996Z,2022-09-11T18:40:20Z,3772958415,285,,3772958413,56,Back,3772968159,233,769,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458635007,769,3,2,80,0,e75syeuawg3ql8nwpi3vr2btz,1,55.3,9.8,2022-09-11T12:06:47.996Z,2022-09-11T18:40:20Z,3772968145,286,,3772968153,233,648,3772968141,56,Right,3773833643,464,,3774581547,178,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633159,747,1,2,80,1,e75syeuawg3ql8nwpi3vr2btz,1,52.5,15.2,2022-09-11T12:06:49.907Z,2022-09-11T18:40:24Z,3772958327,141,46.1,3772958329,212,21.8,3772958331,213,1.8,3774581801,178,,3772958325,140,47.1,3772958323,56,Back,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633201,748,1,2,80,4,e75syeuawg3ql8nwpi3vr2btz,1,47.1,46.1,2022-09-11T12:06:51.935Z,2022-09-11T18:40:26Z,3772958513,212,20.7,3774581941,178,,3772958515,213,1.3,3772958511,141,75.2,3772958509,140,52.9,3772958507,56,Center,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633231,749,1,2,80,6,e75syeuawg3ql8nwpi3vr2btz,1,55,81.3,2022-09-11T12:06:54.447Z,2022-09-11T18:40:28Z,3774582057,178,,3772958647,212,9.0,3772958649,213,0.9,3772958643,140,60.1,3772958641,56,Left,3772958645,141,92.0,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633273,750,1,2,80,8,e75syeuawg3ql8nwpi3vr2btz,1,61.7,92.7,2022-09-11T12:06:56.424Z,2022-09-11T18:40:30Z,3772958853,140,54.0,3772958851,56,Left,3772958855,141,80.7,3772958857,212,11.5,3772958859,213,3.9,3774582189,178,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633281,751,1,2,80,9,e75syeuawg3ql8nwpi3vr2btz,0,54,80.7,2022-09-11T12:06:57.589Z,2022-09-11T18:40:34Z,3772958895,141,86.6,3772958893,140,65.7,3772958891,56,Left,3772958897,212,12.9,3772958889,155,,3772958899,213,0.3,3774582437,178,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458633347,650,1,2,80,11,af91jdcs6x0bqkmdb78rokod2,0,29.6,19.8,2022-09-11T12:06:59.203Z,2022-09-11T18:40:42Z,3772959187,212,44.8,3772959189,213,6.2,3772959179,155,,3772959191,1,,3772959181,56,Right,3772959185,141,14.1,3772959183,140,72.1,3774582903,178,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
