id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458703613,236,1,1,29,12,6tuibxq39fdryu8ou06wcm0q3,1,57.6,37.6,2022-09-11T13:29:53.661Z,2022-09-11T21:53:33Z,3773314737,141,59.7,3775143833,178,,3773314735,140,47.2,3773314733,56,Back,3773314739,212,18.6,3773314741,213,2.2,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703649,237,1,1,29,14,6tuibxq39fdryu8ou06wcm0q3,1,47.2,59.7,2022-09-11T13:29:56.460Z,2022-09-11T21:53:36Z,3773314967,140,89.3,3773314973,213,0.5,3773314971,212,49.9,3773314965,56,Left,3775143973,178,,3773314963,155,,3773314975,1,,3773314969,141,93.6,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703653,238,50,1,29,18,6tuibxq39fdryu8ou06wcm0q3,1,88.2,92.1,2022-09-11T13:29:59.700Z,2022-09-11T21:53:43Z,3773315001,286,,3773314999,56,Left,3773315069,233,283,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703659,283,7,1,29,18,dxq76zcvnokq07cszdx0i6kve,1,11.8,7.9,2022-09-11T13:30:00.290Z,2022-09-11T21:53:48Z,3774462183,385,,3773315043,233,238,3773315019,285,,3773315017,56,Back,3773315171,167,,3775144279,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703677,239,5,1,29,20,6tuibxq39fdryu8ou06wcm0q3,1,85,102,2022-09-11T13:30:02.451Z,2022-09-11T21:53:53Z,3773315201,233,284,3773315115,56,Left,3773315117,347,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703695,284,5,1,29,20,dxq76zcvnokq07cszdx0i6kve,0,15,-2,2022-09-11T13:30:02.451Z,2022-09-11T21:53:53Z,3773315217,233,239,3773315177,56,Back,3773315179,347,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703725,240,1,1,29,22,6tuibxq39fdryu8ou06wcm0q3,1,86.4,100,2022-09-11T13:30:03.909Z,2022-09-11T21:53:59Z,3773315367,141,97.5,3773315373,1,,3773315359,56,Left,3773315371,213,3.3,3773315365,140,64.7,3773315369,212,23.0,3773315355,107,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703757,241,1,1,29,27,6tuibxq39fdryu8ou06wcm0q3,1,68.7,94.4,2022-09-11T13:30:08.580Z,2022-09-11T21:54:02Z,3773315505,140,74.7,3773315511,213,0.3,3773315507,141,97.7,3773315509,212,6.7,3775144691,178,,3773315503,56,Left,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703809,242,1,1,29,30,6tuibxq39fdryu8ou06wcm0q3,1,70.8,94.5,2022-09-11T13:30:12.220Z,2022-09-11T21:54:07Z,3773315783,140,71.9,3773315789,213,4.9,3773315781,56,Left,3773315787,212,7.3,3775144825,178,,3773315785,141,83.9,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703847,243,1,1,29,33,6tuibxq39fdryu8ou06wcm0q3,1,68.9,83,2022-09-11T13:30:14.999Z,2022-09-11T21:54:10Z,3773315957,212,10.0,3773315955,141,69.7,3773315953,140,64.9,3773315951,56,Center,3773315959,213,4.3,3775144925,178,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703893,244,1,1,29,36,6tuibxq39fdryu8ou06wcm0q3,1,64.8,60.8,2022-09-11T13:30:17.701Z,2022-09-11T21:54:14Z,3773316189,212,11.6,3773316183,56,Center,3775145005,178,,3773316191,213,4.5,3773316185,140,62.8,3773316187,141,44.0,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703935,245,1,1,29,38,6tuibxq39fdryu8ou06wcm0q3,1,62.3,42.1,2022-09-11T13:30:20.411Z,2022-09-11T21:54:19Z,3773316397,212,8.5,3773316395,141,54.2,3775145225,178,,3773316393,140,64.2,3773316399,213,1.3,3773316391,56,Center,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703959,246,1,1,29,40,6tuibxq39fdryu8ou06wcm0q3,1,64.2,54.2,2022-09-11T13:30:21.660Z,2022-09-11T21:54:22Z,3773316545,141,54.8,3773316547,212,10.2,3775145313,178,,3773316549,213,0.0,3773316541,56,Center,3773316543,140,73.9,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703979,247,1,1,29,41,6tuibxq39fdryu8ou06wcm0q3,1,72.5,54.3,2022-09-11T13:30:23.290Z,2022-09-11T21:54:25Z,3773316647,141,44.6,3773316645,140,73.0,3773316651,213,4.8,3773316643,56,Center,3773316649,212,6.6,3775145427,178,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703995,248,1,1,29,43,6tuibxq39fdryu8ou06wcm0q3,0,74.9,42.9,2022-09-11T13:30:24.811Z,2022-09-11T21:54:30Z,3773316755,56,Center,3773316761,212,14.2,3773316757,140,79.5,3773316763,213,1.2,3775145603,178,,3773316759,141,62.5,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704003,285,49,1,29,44,dxq76zcvnokq07cszdx0i6kve,1,14.1,29.7,2022-09-11T13:30:26.201Z,2022-09-11T21:54:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458703999,249,43,1,29,45,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:30:26.961Z,2022-09-11T13:50:47Z,3773416749,144,61,3773316779,56,Center,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704071,250,45,1,29,49,6tuibxq39fdryu8ou06wcm0q3,0,62.4,61.8,2022-09-11T13:30:30.950Z,2022-09-11T21:54:42Z,3773317337,233,286,3773317153,56,Center,3773317155,285,,,,,,,,,,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704085,286,3,1,29,49,dxq76zcvnokq07cszdx0i6kve,1,37.6,38.2,2022-09-11T13:30:30.950Z,2022-09-11T21:54:41Z,3773317241,56,Back,3774464565,465,,3773317243,286,,3775145847,178,,3773317313,233,250,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704119,251,45,1,29,50,6tuibxq39fdryu8ou06wcm0q3,0,62.6,50.8,2022-09-11T13:30:32.201Z,2022-09-11T21:54:47Z,3773317419,56,Center,3773317421,285,,3773317519,233,287,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704129,287,3,1,29,50,dxq76zcvnokq07cszdx0i6kve,1,37.4,49.2,2022-09-11T13:30:32.201Z,2022-09-11T21:54:47Z,3775145933,178,,3773317485,233,251,3773317459,286,,3774464823,464,,3773317457,56,Back,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704169,288,1,1,29,52,dxq76zcvnokq07cszdx0i6kve,1,31.6,49.1,2022-09-11T13:30:34.161Z,2022-09-11T21:54:50Z,3773317659,141,73.9,3773317665,213,1.3,3775146011,178,,3773317661,212,17.5,3773317655,56,Back,3773317657,140,36.0,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704181,289,1,1,29,55,dxq76zcvnokq07cszdx0i6kve,1,36.7,77.3,2022-09-11T13:30:37.406Z,2022-09-11T21:54:53Z,3773317717,213,4.7,3775146071,178,,3773317715,212,11.2,3773317709,56,Back,3773317713,141,60.9,3773317711,140,36.3,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704205,290,1,1,29,57,dxq76zcvnokq07cszdx0i6kve,1,36.3,64.8,2022-09-11T13:30:38.660Z,2022-09-11T21:54:56Z,3775146205,178,,3773317873,140,34.3,3773317877,212,12.8,3773317879,213,4.5,3773317871,56,Back,3773317875,141,46.3,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704263,291,1,1,29,59,dxq76zcvnokq07cszdx0i6kve,1,34.3,46,2022-09-11T13:30:40.598Z,2022-09-11T21:54:58Z,3773318231,141,38.3,3773318241,213,3.6,3773318227,140,24.6,3775146277,178,,3773318225,56,Back,3773318235,212,11.5,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704303,292,1,1,30,4,dxq76zcvnokq07cszdx0i6kve,1,28.7,35.7,2022-09-11T13:30:46.357Z,2022-09-11T21:36:10Z,3773318439,212,15.0,3773318441,213,5.8,3773318433,56,Back,3773318435,140,41.0,3775112267,178,,3773318437,141,24.6,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704317,293,1,1,30,5,dxq76zcvnokq07cszdx0i6kve,1,41,24.6,2022-09-11T13:30:47.371Z,2022-09-11T21:36:13Z,3773318531,140,29.9,3773318539,213,3.7,3773318527,56,Back,3775112309,178,,3773318537,212,14.0,3773318535,141,13.2,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704397,294,1,1,30,11,dxq76zcvnokq07cszdx0i6kve,1,31.5,22.1,2022-09-11T13:30:53.371Z,2022-09-11T21:36:15Z,3773319029,141,61.8,3775112373,178,,3773319025,56,Back,3773319033,213,1.8,3773319027,140,24.9,3773319031,212,27.9,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704447,295,1,1,30,13,dxq76zcvnokq07cszdx0i6kve,1,24.9,61.8,2022-09-11T13:30:55.171Z,2022-09-11T21:36:19Z,3773319295,213,3.7,3773319287,56,Back,3773319289,140,8.8,3773319293,212,20.4,3775112471,178,,3773319291,141,44.9,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704515,296,1,1,30,18,dxq76zcvnokq07cszdx0i6kve,1,8.7,42.4,2022-09-11T13:31:00.219Z,2022-09-11T21:36:21Z,3773319661,140,58.8,3773319669,1,,3773319657,157,,3773319663,141,72.4,3773319665,212,56.4,3773319659,56,Center,3775112515,178,,3773319667,213,0.4,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704519,297,44,1,30,21,dxq76zcvnokq07cszdx0i6kve,1,59.9,78.9,2022-09-11T13:31:03.253Z,2022-09-11T23:51:13Z,3773319677,56,Left,3773319717,233,252,3773319679,286,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704517,252,44,1,30,21,6tuibxq39fdryu8ou06wcm0q3,0,40.1,21.1,2022-09-11T13:31:03.254Z,2022-09-11T21:36:28Z,3773319673,56,Back,3773319751,233,297,3773319675,285,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704561,298,1,1,30,21,dxq76zcvnokq07cszdx0i6kve,1,58.8,72.4,2022-09-11T13:31:03.329Z,2022-09-11T23:51:13Z,3773319849,140,32.3,3773319843,3,,3774466985,156,,3773319851,141,79.3,3773319857,213,3.0,3773319845,56,Back,3773319855,212,28.2,3775113391,388,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704593,299,1,1,30,25,dxq76zcvnokq07cszdx0i6kve,1,32.3,79.3,2022-09-11T13:31:07.457Z,2022-09-11T21:37:01Z,3773319981,140,27.0,3773319983,141,66.1,3773319979,56,Back,3775113493,178,,3773319985,212,10.6,3773319987,213,4.2,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704625,300,1,1,30,27,dxq76zcvnokq07cszdx0i6kve,1,27,66.1,2022-09-11T13:31:09.033Z,2022-09-11T21:37:05Z,3773320191,212,17.9,3773320189,141,89.6,3775113585,178,,3773320193,213,1.1,3773320187,140,34.7,3773320185,56,Back,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704667,301,1,1,30,30,dxq76zcvnokq07cszdx0i6kve,1,40.4,91.2,2022-09-11T13:31:11.663Z,2022-09-11T21:37:08Z,3773320423,213,6.2,3773320417,140,61.3,3775113659,178,,3773320421,212,22.1,3773320415,56,Left,3773320419,141,87.7,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704729,302,1,1,30,31,dxq76zcvnokq07cszdx0i6kve,1,61.3,87.7,2022-09-11T13:31:13.291Z,2022-09-11T21:37:10Z,3773320695,141,82.4,3773320697,212,3.6,3773320699,213,4.6,3773320691,56,Left,3773320693,140,60.9,3775113743,178,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704747,303,1,1,30,34,dxq76zcvnokq07cszdx0i6kve,0,70,69,2022-09-11T13:31:15.579Z,2022-09-11T21:37:15Z,3773355311,236,,3773320777,56,Center,3773355313,233,253,3773355317,286,,3773329445,213,4.0,3773329443,212,1.9,3775113851,178,,3773329439,140,68.8,c33x61zuxixolkkalsigc3q0a,D. Udogie,3773329441,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704797,253,74,1,30,34,6tuibxq39fdryu8ou06wcm0q3,1,30,31,2022-09-11T13:31:15.709Z,2022-09-11T21:37:19Z,3775113931,178,,3773321049,56,Back,3773355335,233,303,3773321051,285,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704751,304,61,1,30,34,dxq76zcvnokq07cszdx0i6kve,1,67.5,71.2,2022-09-11T13:31:15.846Z,2022-09-11T21:37:23Z,3773320801,56,Center,3775114007,178,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704813,254,1,1,30,35,6tuibxq39fdryu8ou06wcm0q3,0,28.8,34.9,2022-09-11T13:31:17.040Z,2022-09-11T21:37:27Z,3775114073,178,,3773321195,56,Right,3773415387,157,,3773321197,140,50.4,3773415389,1,,3773321199,141,0.0,3773321203,213,5.5,3773321201,212,33.2,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704815,255,5,1,30,37,6tuibxq39fdryu8ou06wcm0q3,0,47.3,-0.8,2022-09-11T13:31:18.702Z,2022-09-11T21:37:33Z,3773321209,347,,3773321831,233,305,3773321205,56,Back,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704925,305,5,1,30,37,dxq76zcvnokq07cszdx0i6kve,1,52.7,100.8,2022-09-11T13:31:18.702Z,2022-09-11T21:37:32Z,3773321819,233,255,3773321775,56,Left,3773321779,347,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704951,306,1,1,30,45,dxq76zcvnokq07cszdx0i6kve,1,55.7,100,2022-09-11T13:31:26.982Z,2022-09-11T21:37:38Z,3773330293,189,,3773321901,213,3.9,3773321897,141,73.5,3773321895,140,36.7,3773321903,1,,3773321893,56,Back,3773321899,212,27.3,3773321891,107,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704957,307,1,1,30,45,dxq76zcvnokq07cszdx0i6kve,1,36.7,73.5,2022-09-11T13:31:27.231Z,2022-09-11T21:37:41Z,3775114439,178,,3773321929,141,38.0,3773321937,213,4.8,3773321927,140,39.8,3773321933,212,24.4,3773321925,56,Back,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458704993,308,1,1,30,48,dxq76zcvnokq07cszdx0i6kve,1,39.8,38,2022-09-11T13:31:30.100Z,2022-09-11T21:37:45Z,3773322095,140,38.7,3773322097,141,16.2,3773322101,213,4.6,3773322099,212,14.9,3773322093,56,Back,3775114629,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705017,309,1,1,30,51,dxq76zcvnokq07cszdx0i6kve,0,38.7,16.2,2022-09-11T13:31:32.943Z,2022-09-11T21:37:49Z,3773322241,213,0.1,3773322235,140,66.7,3773322239,212,29.5,3773322237,141,19.2,3773322233,56,Right,3775114763,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458917729,596,49,1,30,53,6tuibxq39fdryu8ou06wcm0q3,1,31.5,69.7,2022-09-11T13:31:34.763Z,2022-09-11T21:37:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458706549,268,1,1,30,53,6tuibxq39fdryu8ou06wcm0q3,1,29.5,69.7,2022-09-11T13:31:34.796Z,2022-09-11T21:37:58Z,3773330095,213,0.2,3775114987,178,,3773330087,56,Center,3773330089,140,54.4,3773330093,212,26.5,3773330091,141,76.0,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705069,256,43,1,30,56,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:31:38.336Z,2022-09-11T18:10:19Z,3774470155,144,49,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705139,257,1,1,30,57,6tuibxq39fdryu8ou06wcm0q3,1,53.5,70.9,2022-09-11T13:31:39.117Z,2022-09-11T21:38:03Z,3773322849,56,Back,3773322853,141,56.0,3773322851,140,47.8,3773322857,213,4.2,3775115085,178,,3773322855,212,11.8,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705171,258,1,1,30,59,6tuibxq39fdryu8ou06wcm0q3,1,47.8,56,2022-09-11T13:31:40.970Z,2022-09-11T21:38:05Z,3773323023,141,51.5,3775115189,178,,3773323021,140,61.6,3773323027,213,6.1,3773323019,56,Center,3773323025,212,14.8,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705199,259,1,1,31,0,6tuibxq39fdryu8ou06wcm0q3,1,61.4,51.3,2022-09-11T13:31:41.909Z,2022-09-11T21:38:11Z,3773323143,140,68.0,3773323141,56,Center,3773323149,213,0.8,3773323147,212,10.5,3775115387,178,,3773323145,141,62.9,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705261,260,1,1,31,2,6tuibxq39fdryu8ou06wcm0q3,1,68,62.9,2022-09-11T13:31:44.063Z,2022-09-11T21:38:19Z,3773323455,212,21.2,3773323457,213,0.9,3773326747,210,15,3775115491,178,,3773323451,140,80.9,3773323449,56,Left,3773323453,141,86.9,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2458705265,261,15,1,31,6,6tuibxq39fdryu8ou06wcm0q3,1,86.2,72.1,2022-09-11T13:31:48.219Z,2022-09-11T21:38:19Z,3773326231,233,310,3773323475,22,,3773326763,76,,3773326777,146,88.1,3773323477,64,,3773326775,215,,3773326767,55,260,3773326773,103,19,153ljvbov0n176vm9fdaizoix,A. Pinamonti,3773323479,56,Center,3773326779,147,69.7,3773326765,29,,3773326771,102,54.6,3773326783,231,,3773326217,20,,3773326781,230,54.9,98.5,3773326221,82,3775115591,178,,,,,,,,,,,,
2458705287,310,10,1,31,6,dxq76zcvnokq07cszdx0i6kve,1,14.8,29.1,2022-09-11T13:31:48.300Z,2022-09-11T21:38:22Z,3775115695,178,,3773323557,56,Back,3773323551,94,,3773326239,233,261,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458706933,325,61,1,31,6,dxq76zcvnokq07cszdx0i6kve,1,11.1,31.5,2022-09-11T13:31:48.358Z,2022-09-11T21:38:25Z,3775115749,178,,3773332147,56,Back,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705329,311,49,1,31,7,dxq76zcvnokq07cszdx0i6kve,1,14.1,42.1,2022-09-11T13:31:49.437Z,2022-09-11T21:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705387,312,1,1,31,10,dxq76zcvnokq07cszdx0i6kve,1,24.8,35.2,2022-09-11T13:31:51.856Z,2022-09-11T21:38:32Z,3773324117,213,1.2,3775115895,178,,3773324115,212,33.6,3773324109,56,Back,3773324107,155,,3773324113,141,81.1,3773324119,1,,3773324111,140,36.7,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705423,313,1,1,31,12,dxq76zcvnokq07cszdx0i6kve,1,36.7,81.1,2022-09-11T13:31:53.671Z,2022-09-11T21:38:35Z,3773324279,141,92.4,3773333269,156,,3773324273,3,,3775115973,388,,3773324281,212,19.9,3773324275,56,Back,3773324283,213,2.7,3773324277,140,19.2,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705497,314,1,1,31,16,dxq76zcvnokq07cszdx0i6kve,1,19.2,92.4,2022-09-11T13:31:57.769Z,2022-09-11T21:38:40Z,3773324619,141,66.9,3773324615,56,Back,3773324621,212,19.7,3775116127,178,,3773324617,140,10.2,3773324623,213,4.2,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705607,315,1,1,31,20,dxq76zcvnokq07cszdx0i6kve,1,12.3,75.1,2022-09-11T13:32:02.260Z,2022-09-11T21:38:44Z,3773325109,141,94.2,3773325107,140,19.2,3773325113,213,1.1,3773325105,56,Back,3773325111,212,14.9,3775116173,178,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459036841,971,43,1,31,22,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T13:32:03.804Z,2022-09-11T22:00:07Z,3775152983,144,82,3775152917,178,0,,,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705619,316,43,1,31,27,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T13:32:09.136Z,2022-09-11T13:32:43Z,3773327813,144,61,3773325159,56,Back,3773325245,238,0,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458705623,317,43,1,31,28,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T13:32:09.632Z,2022-09-11T13:32:42Z,3773327727,144,5,3773325177,347,0,3773325175,56,Back,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
