id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500991301,427,1,2,47,35,4klvxyeh3xcus4ongu7c00mgc,1,4,47.2,2023-01-27T18:37:42.400Z,2023-01-27T23:46:29Z,3996939535,1,,3996939525,56,Back,3996939523,124,,3996939533,213,5.4,3996939531,212,39.2,3996939539,237,,3996939529,141,1.9,3996939819,189,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,3996939527,140,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991321,428,1,2,47,42,4klvxyeh3xcus4ongu7c00mgc,1,27.3,2,2023-01-27T18:37:49.104Z,2023-01-27T23:46:38Z,3997503825,178,,3996939651,213,2.2,3996939649,212,8.4,3996939645,140,22.3,3996939639,56,Back,3996939647,141,11.6,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991327,429,1,2,47,44,4klvxyeh3xcus4ongu7c00mgc,0,22.3,11.6,2023-01-27T18:37:51.282Z,2023-01-27T23:46:47Z,3996939669,140,23.6,3996939673,212,1.4,3996939675,213,0.2,3996939667,56,Back,3996944313,233,578,3997503863,178,,3996939665,155,,3996939671,141,12.0,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,3996944311,236,,,3996944317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991317,578,74,2,47,44,ej5er0oyngdw138yuumwqbyqt,1,67.5,91.2,2023-01-27T18:37:51.434Z,2023-01-27T23:46:52Z,3996944339,233,429,3997503897,178,,3996939613,56,Left,3996944309,285,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991341,430,1,2,47,48,4klvxyeh3xcus4ongu7c00mgc,1,33.9,24.3,2023-01-27T18:37:55.401Z,2023-01-27T23:46:57Z,3996939719,212,25.9,3996939715,140,58.3,3996939721,213,0.2,3997503955,178,,3996939713,56,Center,3996939717,141,30.1,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991343,431,1,2,47,49,4klvxyeh3xcus4ongu7c00mgc,1,58.3,30.1,2023-01-27T18:37:56.454Z,2023-01-27T23:47:12Z,3996943757,156,,3996939733,56,Right,3996939737,141,16.4,3996939739,212,9.9,3996939741,213,4.4,3996939735,140,55.1,3997504049,178,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991353,432,61,2,47,52,4klvxyeh3xcus4ongu7c00mgc,0,60.6,20.7,2023-01-27T18:37:59.323Z,2023-01-27T23:47:32Z,3996939775,56,Right,3997504145,178,,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991359,579,49,2,47,54,ej5er0oyngdw138yuumwqbyqt,1,36.1,73.9,2023-01-27T18:38:00.722Z,2023-01-27T23:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501090633,851,45,2,47,54,4klvxyeh3xcus4ongu7c00mgc,0,59.4,28.5,2023-01-27T18:38:00.736Z,2023-01-27T23:47:40Z,3997449937,285,,3997449935,56,Center,3997486677,233,1019,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501090629,1019,3,2,47,54,ej5er0oyngdw138yuumwqbyqt,1,40.6,71.5,2023-01-27T18:38:00.736Z,2023-01-27T23:47:40Z,3997504193,178,,3997450031,465,,3997449915,56,Back,3997449917,286,,3997486673,233,851,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991361,580,1,2,47,56,ej5er0oyngdw138yuumwqbyqt,0,39.3,75.1,2023-01-27T18:38:02.936Z,2023-01-27T23:47:53Z,3997504267,178,,3996939853,233,433,3996939801,141,78.2,3996939851,236,,3996939797,56,Back,3996939857,286,,3996939799,140,39.8,3996939803,212,2.2,bdb6j168crcrwje9k0titxv55,L. Ferguson,3996939805,213,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991371,433,74,2,47,56,4klvxyeh3xcus4ongu7c00mgc,1,67.2,27.4,2023-01-27T18:38:02.978Z,2023-01-27T23:47:56Z,3996939847,56,Center,3997504301,178,,3996939849,285,,3996939861,233,580,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991373,434,49,2,47,58,4klvxyeh3xcus4ongu7c00mgc,1,64.2,29.4,2023-01-27T18:38:05.124Z,2023-01-27T23:48:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991377,435,1,2,47,58,4klvxyeh3xcus4ongu7c00mgc,1,63.8,33.4,2023-01-27T18:38:05.314Z,2023-01-27T23:48:24Z,3997504615,178,,3996939879,213,1.4,3996939871,56,Center,3996939875,141,59.9,3996939873,140,66.2,3996939877,212,18.2,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991385,436,1,2,48,1,4klvxyeh3xcus4ongu7c00mgc,1,66.2,59.9,2023-01-27T18:38:07.515Z,2023-01-27T23:48:29Z,3996939905,56,Left,3996939909,141,84.4,3997504625,178,,3996939907,140,76.2,3996939911,212,19.7,3996939913,213,1.0,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991387,437,3,2,48,6,4klvxyeh3xcus4ongu7c00mgc,0,87,72.1,2023-01-27T18:38:12.595Z,2023-01-27T23:48:49Z,3996939919,286,,3996941971,233,581,3996939917,56,Center,3997450499,465,,3997504643,178,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991393,581,7,2,48,6,ej5er0oyngdw138yuumwqbyqt,0,13,27.9,2023-01-27T18:38:12.921Z,2023-01-27T23:49:01Z,3996939943,285,,3997504781,178,,3996939941,56,Back,3996941863,233,437,3997450565,385,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991795,587,61,2,48,6,ej5er0oyngdw138yuumwqbyqt,1,6.6,29.4,2023-01-27T18:38:12.978Z,2023-01-27T23:49:06Z,3997504817,178,,3996941987,56,Back,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991399,438,15,2,48,8,4klvxyeh3xcus4ongu7c00mgc,1,92.3,73.3,2023-01-27T18:38:14.923Z,2023-01-27T23:49:12Z,3996939959,64,,3996940197,78,,3996940211,231,55.2,3996940199,102,48.9,3996939957,22,,3996940205,146,93.0,3997504865,178,,3996940111,82,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,3996939961,56,,Center,3996940203,458,,3996940107,72,,3997450821,215,3996940209,230,98.8,3996940201,103,19,,3996940113,233,582,3996940207,147,70.9,,,,,,,,,,,,,,
2500991405,582,10,2,48,8,ej5er0oyngdw138yuumwqbyqt,1,9.5,30.6,2023-01-27T18:38:14.995Z,2023-01-27T23:49:14Z,3997504873,178,,3996940117,233,438,3996939997,56,Back,3996939995,94,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991407,439,6,2,48,10,4klvxyeh3xcus4ongu7c00mgc,1,91.7,69.1,2023-01-27T18:38:17.301Z,2023-01-27T23:49:19Z,3996940005,56,Center,3996940007,73,,3996940035,233,583,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991409,583,6,2,48,10,ej5er0oyngdw138yuumwqbyqt,0,8.3,30.9,2023-01-27T18:38:17.301Z,2023-01-27T23:49:19Z,3996940009,56,Back,3996940047,233,439,3996940011,73,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991521,440,1,2,48,30,4klvxyeh3xcus4ongu7c00mgc,0,99.5,99.5,2023-01-27T18:38:37.020Z,2023-01-27T23:49:22Z,3996940593,212,16.8,3996940587,56,Center,3996940579,2,,3996940589,140,96.2,3996940581,6,,3996940595,213,4.5,3997451127,20,,3997504893,178,,1fsum47fkh62rer9xxe3smctm,D. Maldini,3996940583,155,,,3996940585,223,,3996940591,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991547,584,12,2,48,31,ej5er0oyngdw138yuumwqbyqt,1,3.3,30.4,2023-01-27T18:38:37.733Z,2023-01-27T23:49:29Z,3997504965,178,,3996940693,141,8.9,3996940697,213,5.7,3996940703,15,,3996940691,140,25.4,3996940689,56,Back,3996940695,212,27.4,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991603,441,1,2,48,35,4klvxyeh3xcus4ongu7c00mgc,1,57.5,92.4,2023-01-27T18:38:42.347Z,2023-01-27T23:49:36Z,3996941027,212,17.5,3996941023,140,55.6,3996941025,141,66.9,3996941029,213,4.6,3997505077,178,,3996941021,56,Center,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991639,442,1,2,48,41,4klvxyeh3xcus4ongu7c00mgc,1,62.4,68.1,2023-01-27T18:38:48.055Z,2023-01-27T23:49:43Z,3996941195,140,80.3,3997505137,178,,3996941193,56,Center,3996941197,141,68.4,3996941201,212,18.8,3996941205,213,0.0,,,,,,,2gyzpo4amzw3ibxq47dyzvmx,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991643,443,61,2,48,43,4klvxyeh3xcus4ongu7c00mgc,0,82.1,68.6,2023-01-27T18:38:50.077Z,2023-01-27T23:49:53Z,3996941217,56,Center,3997505163,178,,,,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991671,585,49,2,48,47,ej5er0oyngdw138yuumwqbyqt,1,6.6,29.1,2023-01-27T18:38:53.923Z,2023-01-27T23:50:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991689,586,4,2,48,48,ej5er0oyngdw138yuumwqbyqt,1,5.8,29.6,2023-01-27T18:38:54.584Z,2023-01-27T23:50:15Z,3996941417,13,,3996941425,285,,3996941421,56,Back,3996941423,152,,3996941419,295,,3996941443,233,444,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991675,444,4,2,48,48,4klvxyeh3xcus4ongu7c00mgc,0,94.2,70.4,2023-01-27T18:38:54.585Z,2023-01-27T23:50:15Z,3996946321,295,,3996941347,56,Center,3997505263,178,,3996941353,286,,3996941455,233,586,3996941345,13,,3996941349,152,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991827,588,1,2,49,10,ej5er0oyngdw138yuumwqbyqt,1,8.3,30.7,2023-01-27T18:39:16.801Z,2023-01-27T23:50:21Z,3996942107,213,1.5,3996942101,140,12.2,3996944747,5,,3996944749,152,,3996942103,141,86.1,3996942105,212,37.9,3997452359,1,,3996942099,56,Back,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,3997505331,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991857,590,1,2,49,15,ej5er0oyngdw138yuumwqbyqt,1,9.5,89.1,2023-01-27T18:39:22.132Z,2023-01-27T23:50:27Z,3996942257,140,29.2,3996942259,141,91.1,3996942255,56,Back,3997505375,178,,3996942261,212,20.7,3996942263,213,0.1,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991845,589,43,2,49,15,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T18:39:22.451Z,2023-01-27T21:55:05Z,3997452395,144,1,3996942187,141,85.6,3996942183,56,Back,3996942191,213,1.7,3996942185,140,9.5,3996942189,212,20.7,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991861,591,4,2,49,19,ej5er0oyngdw138yuumwqbyqt,1,34.8,92.4,2023-01-27T18:39:25.724Z,2023-01-27T23:50:39Z,3996942427,233,445,3996942279,13,,3996942287,286,,3996942283,56,Back,3997452633,265,,3996942285,152,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991885,445,4,2,49,19,4klvxyeh3xcus4ongu7c00mgc,0,65.2,7.6,2023-01-27T18:39:25.725Z,2023-01-27T23:50:39Z,3996942403,152,,3997452657,265,,3996942405,285,,3996942397,13,,3996942401,56,Right,3997505497,178,,3996942433,233,591,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991957,592,1,2,49,34,ej5er0oyngdw138yuumwqbyqt,1,33.7,90.6,2023-01-27T18:39:41.045Z,2023-01-27T23:50:45Z,3996942663,212,16.8,3996942665,213,4.0,3997505563,178,,3996942661,141,71.4,3996942655,152,,3996942659,140,23.6,3996942657,56,Back,3996942653,5,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500991981,593,1,2,49,38,ej5er0oyngdw138yuumwqbyqt,1,25.6,67.2,2023-01-27T18:39:45.359Z,2023-01-27T23:50:52Z,3996942795,213,4.2,3996942789,140,20.7,3996942791,141,53.7,3997505653,178,,3996942793,212,10.5,3996942787,56,Back,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992001,594,1,2,49,43,ej5er0oyngdw138yuumwqbyqt,1,24.2,46.7,2023-01-27T18:39:49.848Z,2023-01-27T23:50:55Z,3996942913,56,Back,3996942917,141,50.3,3996942921,213,0.1,3997505677,178,,3996942911,155,,3996942919,212,26.4,3996942915,140,49.2,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992005,595,1,2,49,45,ej5er0oyngdw138yuumwqbyqt,0,47.4,49.7,2023-01-27T18:39:51.674Z,2023-01-27T23:51:00Z,3996942953,56,Center,3996942957,141,55.4,3996942949,3,,3996942959,212,7.8,3996942951,168,,3996942955,140,53.8,3996942961,213,0.5,3997505711,388,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992011,446,49,2,49,46,4klvxyeh3xcus4ongu7c00mgc,1,45.3,45.4,2023-01-27T18:39:53.294Z,2023-01-27T23:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992023,447,1,2,49,46,4klvxyeh3xcus4ongu7c00mgc,1,45.3,45.4,2023-01-27T18:39:53.368Z,2023-01-27T23:51:08Z,3997505735,178,,3996943077,213,0.2,3996943073,141,50.0,3996943069,56,Center,3996943075,212,17.3,3996943067,155,,3996943071,140,61.5,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992033,448,1,2,49,48,4klvxyeh3xcus4ongu7c00mgc,0,62,46.4,2023-01-27T18:39:55.136Z,2023-01-28T00:16:55Z,3996943123,56,Center,3996950955,213,6.0,3997505855,388,,3996950951,141,45.6,3996950949,140,64.0,3996950947,168,,3996950953,212,2.2,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992031,596,1,2,49,48,ej5er0oyngdw138yuumwqbyqt,0,32.1,48.1,2023-01-27T18:39:55.266Z,2023-01-27T23:52:13Z,3997506121,388,,3996943121,213,0.5,3996943117,141,50.6,3996943113,56,Back,3996943115,140,34.8,3996943119,212,3.3,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992039,449,1,2,49,52,4klvxyeh3xcus4ongu7c00mgc,0,74.4,36.7,2023-01-27T18:39:59.361Z,2023-01-27T23:52:18Z,3996943151,56,Center,3996943159,213,6.0,3996943155,141,31.6,3996943153,140,85.2,3996943157,212,11.9,3997506173,178,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992049,597,49,2,49,53,ej5er0oyngdw138yuumwqbyqt,1,14.1,67.3,2023-01-27T18:40:00.203Z,2023-01-28T00:36:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992061,598,1,2,49,55,ej5er0oyngdw138yuumwqbyqt,1,14.4,66.7,2023-01-27T18:40:01.703Z,2023-01-27T23:52:27Z,3996943245,56,Back,3996943251,212,10.8,3996943249,141,76.6,3997506233,178,,3996943247,140,22.5,3996943253,213,0.7,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992075,599,1,2,49,57,ej5er0oyngdw138yuumwqbyqt,1,27.6,78.1,2023-01-27T18:40:04.375Z,2023-01-27T23:52:29Z,3997506263,178,,3996943325,140,31.0,3996943329,212,9.6,3996943331,213,1.2,3996943327,141,91.2,3996943323,56,Back,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992115,600,1,2,50,0,ej5er0oyngdw138yuumwqbyqt,1,37.5,93.2,2023-01-27T18:40:07.166Z,2023-01-27T23:52:33Z,3997506303,178,,3996943527,212,11.8,3996943523,140,27.5,3996943525,141,85.4,3996943529,213,3.6,3996943521,56,Back,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992139,601,1,2,50,6,ej5er0oyngdw138yuumwqbyqt,1,31.3,85.9,2023-01-27T18:40:13.451Z,2023-01-27T23:52:55Z,3997506441,178,,3996943639,141,97.2,3996943635,56,Back,3996943647,213,1.1,3996943637,140,35.3,3996943643,212,8.8,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992207,602,1,2,50,10,ej5er0oyngdw138yuumwqbyqt,1,34.1,89.1,2023-01-27T18:40:17.293Z,2023-01-27T23:53:00Z,3996943909,212,18.7,3996943905,140,25.0,3996943903,56,Back,3996943907,141,65.4,3996943911,213,4.2,3997506487,178,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992249,603,1,2,50,16,ej5er0oyngdw138yuumwqbyqt,1,26.2,61.2,2023-01-27T18:40:23.174Z,2023-01-27T23:53:08Z,3996944101,140,29.3,3996944109,1,,3996944105,212,40.0,3996944103,141,2.5,3996944107,213,4.8,3997506535,178,,3996944099,56,Back,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992317,604,61,2,50,20,ej5er0oyngdw138yuumwqbyqt,0,29,2.8,2023-01-27T18:40:26.544Z,2023-01-27T23:53:39Z,3996944357,56,Back,3997506609,178,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992381,450,5,2,50,20,4klvxyeh3xcus4ongu7c00mgc,1,68.8,101.8,2023-01-27T18:40:27.241Z,2023-01-27T23:53:45Z,3996944627,347,,3996944639,233,605,3996944625,56,Left,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992341,605,5,2,50,20,ej5er0oyngdw138yuumwqbyqt,0,31.2,-1.8,2023-01-27T18:40:27.241Z,2023-01-27T23:53:46Z,3996944643,233,450,3996944429,56,Back,3996944431,347,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992415,451,1,2,50,35,4klvxyeh3xcus4ongu7c00mgc,1,65,100,2023-01-27T18:40:42.112Z,2023-01-27T23:53:48Z,3996944771,141,96.0,3996944775,213,3.5,3996944767,56,Left,3996944773,212,11.8,3996944769,140,54.4,3996944765,107,,,,,,,,2gyzpo4amzw3ibxq47dyzvmx,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992423,452,1,2,50,40,4klvxyeh3xcus4ongu7c00mgc,1,56.4,93.8,2023-01-27T18:40:47.242Z,2023-01-27T23:53:52Z,3996944811,212,8.4,3996944813,213,4.7,3996944809,141,81.5,3996944805,56,Left,3997506999,178,,3996944807,140,56.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992431,453,1,2,50,41,4klvxyeh3xcus4ongu7c00mgc,1,56.4,81.5,2023-01-27T18:40:47.773Z,2023-01-27T23:53:57Z,3996944853,140,64.8,3996944857,212,9.0,3997507045,178,,3996944859,213,0.2,3996944851,56,Left,3996944855,141,83.9,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992441,454,1,2,50,42,4klvxyeh3xcus4ongu7c00mgc,1,64.8,83.9,2023-01-27T18:40:48.961Z,2023-01-27T23:54:00Z,3997507103,178,,3996944891,141,99.2,3996944889,140,62.4,3996944895,213,1.8,3996944887,56,Left,3996944893,212,10.7,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992467,455,1,2,50,43,4klvxyeh3xcus4ongu7c00mgc,1,62.4,99.2,2023-01-27T18:40:50.485Z,2023-01-27T23:54:05Z,3996945015,56,Left,3996945019,141,92.0,3996945023,213,3.6,3996945021,212,10.8,3996945017,140,53.2,3997507161,178,,,,,,,,2gyzpo4amzw3ibxq47dyzvmx,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992489,456,1,2,50,48,4klvxyeh3xcus4ongu7c00mgc,1,55.3,94.2,2023-01-27T18:40:54.556Z,2023-01-27T23:54:09Z,3997507221,178,,3996945143,213,6.0,3996945137,140,65.3,3996945135,56,Left,3996945141,212,11.1,3996945139,141,89.0,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992491,457,1,2,50,49,4klvxyeh3xcus4ongu7c00mgc,0,65.3,89,2023-01-27T18:40:55.650Z,2023-01-27T23:54:25Z,3996945233,236,,3996945163,213,0.7,3997507407,178,,3996945239,286,,3996945161,212,1.3,3996945235,233,606,3996945155,56,Left,3996945159,141,90.2,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,3996945157,140,,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992503,606,74,2,50,49,ej5er0oyngdw138yuumwqbyqt,1,30.9,9.2,2023-01-27T18:40:55.688Z,2023-01-27T23:54:28Z,3996945209,285,,3996945269,233,457,3997507453,178,,3996945207,56,Back,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500992543,458,1,2,50,50,4klvxyeh3xcus4ongu7c00mgc,1,56.4,87.4,2023-01-27T18:40:57.308Z,2023-01-27T23:54:39Z,3996945387,140,56.4,3996945393,213,1.6,3996945383,3,,3997507541,178,,3996945391,212,7.7,3996945385,56,Left,3996945389,141,98.7,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
