id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2480083629,119,1,1,10,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.7,29.8,2022-10-31T17:41:09.968Z,2022-11-01T01:19:24Z,3887346549,178,,3886914927,141,18.5,3886914931,213,5.8,3886914923,56,Right,3886914925,140,72.0,3886914929,212,16.9,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083631,120,1,1,10,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,70.6,18.5,2022-10-31T17:41:11.250Z,2022-10-31T23:48:31Z,3887346585,178,,3886914945,141,24.4,3886914953,213,2.2,3886914937,56,Center,3886914941,140,68.1,3886914949,212,4.8,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480164285,1855,67,1,10,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,69,23.2,2022-10-31T17:41:11.266Z,2022-11-01T01:19:25Z,3887359661,233,928,,,,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480164283,928,67,1,10,34,ap6blbxhq9elm62vw6tutzlwg,0,31,76.8,2022-10-31T17:41:11.267Z,2022-11-01T00:26:07Z,3887359669,233,1855,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083641,121,1,1,10,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,68.1,24.4,2022-10-31T17:41:11.857Z,2022-11-01T01:19:25Z,3886914997,212,17.3,3886914995,141,15.9,3886914993,140,83.6,3887346681,178,,3886914991,56,Right,3886914999,213,5.9,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083643,122,1,1,10,37,2tk2l9sgktwc9jhzqdd4mpdtb,0,85.6,17.3,2022-10-31T17:41:14.650Z,2022-10-31T23:49:00Z,3887166081,224,,3887346757,178,,3886915011,140,85.8,3886915015,212,20.6,3886915017,213,1.6,3886915005,2,,3886915007,155,,3886915009,56,Center,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,3886915013,141,47.6,3887166083,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083657,103,12,1,10,39,ap6blbxhq9elm62vw6tutzlwg,1,13.3,51.5,2022-10-31T17:41:15.798Z,2022-10-31T23:49:10Z,3886915075,141,62.0,3886915073,140,27.8,3886915077,212,16.8,3887346845,388,,3886915079,213,0.4,3886915071,56,Back,3886915095,15,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083667,104,49,1,10,41,ap6blbxhq9elm62vw6tutzlwg,1,27.8,62,2022-10-31T17:41:18.096Z,2022-10-31T23:49:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083671,105,1,1,10,41,ap6blbxhq9elm62vw6tutzlwg,1,27.8,62,2022-10-31T17:41:18.239Z,2022-10-31T23:49:31Z,3886915155,56,Back,3886915157,140,27.8,3886915163,213,4.7,3887347041,178,,3886915159,141,50.7,3886915161,212,7.7,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083677,106,1,1,10,42,ap6blbxhq9elm62vw6tutzlwg,1,27.8,50.7,2022-10-31T17:41:19.447Z,2022-10-31T23:49:42Z,3886915219,212,6.7,3886915221,213,1.9,3886915213,56,Back,3886915215,140,25.8,3887347081,178,,3886915217,141,60.0,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083681,107,1,1,10,46,ap6blbxhq9elm62vw6tutzlwg,1,26.1,66.6,2022-10-31T17:41:22.801Z,2022-10-31T23:49:54Z,3886915241,212,7.0,3886915237,140,31.8,3887347121,178,,3886915235,56,Back,3886915239,141,61.2,3886915243,213,5.7,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083685,108,1,1,10,50,ap6blbxhq9elm62vw6tutzlwg,1,27.5,52.5,2022-10-31T17:41:27.230Z,2022-10-31T23:50:03Z,3886915251,140,32.3,3886915257,213,5.0,3887347149,178,,3886915249,56,Back,3886915253,141,28.9,3886915255,212,16.8,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083693,109,1,1,10,55,ap6blbxhq9elm62vw6tutzlwg,1,45.3,19.7,2022-10-31T17:41:31.706Z,2022-10-31T23:50:16Z,3886915305,213,0.6,3886915297,56,Center,3886915303,212,10.4,3886915301,141,28.4,3886915299,140,53.4,3887347221,178,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083703,110,1,1,10,58,ap6blbxhq9elm62vw6tutzlwg,0,61.5,33.4,2022-10-31T17:41:35.367Z,2022-10-31T23:50:25Z,3886915359,155,,3886915361,196,,3887347249,178,,3886915371,213,1.3,3886915369,212,48.1,3886915367,141,100.0,3886915373,1,,3886915365,140,74.5,bsi12817nc1ul082qn48d4rft,M. Hongla,3886915363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083713,112,5,1,11,3,ap6blbxhq9elm62vw6tutzlwg,0,75.3,101.6,2022-10-31T17:41:39.926Z,2022-10-31T23:50:31Z,3886915405,56,Left,3886915407,347,,3886915461,233,124,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083719,124,5,1,11,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.7,-1.6,2022-10-31T17:41:39.926Z,2022-10-31T23:50:30Z,3886915433,347,,3886915453,233,112,3886915431,56,Back,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083707,111,43,1,11,7,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-31T17:41:43.687Z,2022-10-31T17:44:34Z,3886919285,144,61,3886915381,56,Left,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083809,125,1,1,11,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.1,0,2022-10-31T17:41:59.593Z,2022-10-31T23:50:39Z,3886915953,141,14.9,3886915955,212,20.7,3886915957,213,2.6,3886915949,56,Back,3886915947,107,,3886915951,140,9.4,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083845,126,1,1,11,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.9,14,2022-10-31T17:42:05.484Z,2022-10-31T23:50:59Z,3886916199,1,,3886916187,155,,3886916191,140,60.5,3886916189,56,Right,3886916193,141,13.7,3886916195,212,48.9,3887347339,178,,3886916197,213,6.3,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083847,127,50,1,11,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,95.6,32.6,2022-10-31T17:42:15.842Z,2022-10-31T23:51:31Z,3887302645,233,113,3886916207,286,,3886916205,56,Center,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083851,113,7,1,11,39,ap6blbxhq9elm62vw6tutzlwg,1,4.4,67.4,2022-10-31T17:42:16.153Z,2022-10-31T23:51:37Z,3886916231,167,,3886916235,285,,3886916249,233,127,3887347463,178,,3886916233,56,Back,3887169241,385,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083859,114,6,1,11,40,ap6blbxhq9elm62vw6tutzlwg,0,3.6,67.9,2022-10-31T17:42:16.927Z,2022-10-31T23:51:41Z,3886916261,56,Back,3886916301,233,128,3886916263,73,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083855,128,6,1,11,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,96.4,32.1,2022-10-31T17:42:16.927Z,2022-10-31T23:51:42Z,3886916255,75,,3886916253,56,Center,3886916265,233,114,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084035,129,1,1,12,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,99.5,0.5,2022-10-31T17:43:09.444Z,2022-10-31T23:51:52Z,3886917463,56,Center,3887347495,178,,3886917471,213,1.7,3887169911,20,,3886917457,6,,3886917465,140,94.2,3886917455,2,,3886917467,141,46.3,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,3886917469,212,31.6,3886917461,224,3886917459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084049,115,12,1,12,34,ap6blbxhq9elm62vw6tutzlwg,1,5.8,58.5,2022-10-31T17:43:10.713Z,2022-10-31T23:52:21Z,3886917555,141,89.0,3886917553,140,25.3,3886917557,212,29.1,3887347561,388,,3886917559,213,0.8,3886917561,15,,3886917551,56,Back,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084067,130,1,1,12,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.3,11.9,2022-10-31T17:43:14.031Z,2022-10-31T23:52:31Z,3886917629,212,12.0,3886917625,140,83.4,3887347599,178,,3886917623,56,Right,3886917627,141,3.5,3886917631,213,5.8,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084077,131,1,1,12,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,82.6,3.5,2022-10-31T17:43:16.020Z,2022-10-31T23:52:37Z,3886917681,56,Right,3887347619,178,,3886917689,213,3.0,3886917687,212,18.8,3886917685,141,6.8,3886917683,140,64.8,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084109,132,1,1,12,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,60.3,8.3,2022-10-31T17:43:17.555Z,2022-10-31T23:52:52Z,3886917823,212,20.2,3886917825,213,2.1,3886917817,56,Center,3886917819,140,50.2,3886917821,141,33.6,3887347667,178,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084119,133,1,1,12,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,36.1,2022-10-31T17:43:22.489Z,2022-10-31T23:52:58Z,3886917865,212,42.1,3886917857,155,,3886917863,141,75.6,3887347687,178,,3886917867,213,0.7,3886917869,1,,3886917859,56,Center,3886917861,140,83.7,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084139,134,1,1,12,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,84.9,76.1,2022-10-31T17:43:25.342Z,2022-10-31T23:53:07Z,3886917967,3,,3886917975,212,8.3,3886917973,141,74.4,3886917977,213,3.3,3887347715,178,,3886917969,56,Center,3886917971,140,77.1,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084141,135,61,1,12,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,73.7,74.2,2022-10-31T17:43:26.836Z,2022-10-31T23:53:14Z,3887347741,178,,3886917985,56,Center,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084147,116,4,1,12,51,ap6blbxhq9elm62vw6tutzlwg,1,26.2,28.3,2022-10-31T17:43:27.848Z,2022-10-31T23:53:21Z,3886918025,285,,3886918023,265,,3886918017,13,,3886918035,233,136,3886918019,56,Back,3886918021,152,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084145,136,4,1,12,51,2tk2l9sgktwc9jhzqdd4mpdtb,0,73.8,71.7,2022-10-31T17:43:27.849Z,2022-10-31T23:53:20Z,3887347769,178,,3886918013,265,,3886918009,56,Center,3886918045,233,116,3886918015,286,,3886918011,152,,3886918007,13,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084243,117,1,1,13,19,ap6blbxhq9elm62vw6tutzlwg,1,25.8,31.1,2022-10-31T17:43:56.343Z,2022-10-31T23:53:31Z,3886918557,152,,3886918565,212,19.5,3886918563,141,57.6,3886918567,213,2.0,3886918555,5,,3886918559,56,Back,3886918561,140,18.8,3887347807,178,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084255,118,1,1,13,22,ap6blbxhq9elm62vw6tutzlwg,1,18.2,58.4,2022-10-31T17:43:59.265Z,2022-10-31T23:53:41Z,3886918609,141,88.1,3886918613,213,1.4,3886918605,56,Back,3887347831,178,,3886918611,212,20.7,3886918607,140,22.5,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084267,119,1,1,13,24,ap6blbxhq9elm62vw6tutzlwg,1,22.5,88.1,2022-10-31T17:44:01.558Z,2022-10-31T23:53:47Z,3886918687,140,26.0,3887347843,178,,3886918691,212,12.9,3886918685,56,Back,3886918693,213,5.0,3886918689,141,69.9,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084277,120,1,1,13,28,ap6blbxhq9elm62vw6tutzlwg,1,26.1,63.6,2022-10-31T17:44:04.842Z,2022-10-31T23:53:52Z,3886918753,140,24.3,3886918755,141,22.9,3886918757,212,27.7,3886918759,213,4.6,3886918751,56,Back,3887347863,178,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084303,121,1,1,13,31,ap6blbxhq9elm62vw6tutzlwg,1,29.1,12.1,2022-10-31T17:44:07.969Z,2022-10-31T23:54:00Z,3886918941,213,5.8,3887347893,178,,3886918937,141,5.8,3886918933,56,Back,3886918935,140,37.6,3886918939,212,9.9,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084307,122,50,1,13,34,ap6blbxhq9elm62vw6tutzlwg,1,35.6,6.6,2022-10-31T17:44:11.040Z,2022-10-31T23:54:14Z,3886918957,56,Back,3886918959,286,,3886918973,233,137,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084309,137,7,1,13,35,2tk2l9sgktwc9jhzqdd4mpdtb,0,64.4,93.4,2022-10-31T17:44:11.839Z,2022-10-31T23:54:23Z,3886918963,285,,3887170821,385,,3886918961,56,Left,3886918967,233,122,3887347955,178,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084319,123,1,1,13,38,ap6blbxhq9elm62vw6tutzlwg,1,16,12.8,2022-10-31T17:44:15.176Z,2022-10-31T23:54:29Z,3886919017,140,3.9,3887347983,178,,3886919015,56,Back,3886919023,213,2.5,3886919021,212,16.3,3886919019,141,27.7,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084333,124,1,1,13,40,ap6blbxhq9elm62vw6tutzlwg,1,5.6,26.2,2022-10-31T17:44:17.167Z,2022-10-31T23:54:34Z,3886919095,56,Back,3886919101,212,42.9,3886919093,157,,3886919097,140,46.4,3886919099,141,28.0,3886919103,213,0.0,3887347995,178,,3886919105,1,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084335,125,61,1,13,43,ap6blbxhq9elm62vw6tutzlwg,0,45.2,28,2022-10-31T17:44:20.167Z,2022-10-31T23:54:43Z,3887348015,178,,3886919109,56,Back,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084341,138,1,1,13,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.2,68.2,2022-10-31T17:44:21.151Z,2022-10-31T23:54:54Z,3886919135,213,4.1,3886919129,140,52.9,3886919133,212,11.4,3886919127,56,Center,3886919131,141,54.6,3887348025,178,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084343,139,49,1,13,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,54.6,2022-10-31T17:44:22.219Z,2022-10-31T23:55:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084347,140,1,1,13,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,55.1,2022-10-31T17:44:22.304Z,2022-10-31T23:55:09Z,3886919157,140,37.5,3887348075,178,,3886919163,213,3.4,3886919155,56,Back,3886919161,212,16.8,3886919159,141,47.8,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084363,141,1,1,13,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.6,47.8,2022-10-31T17:44:24.744Z,2022-10-31T23:55:16Z,3887348109,178,,3886919245,56,Back,3886919251,212,9.0,3886919247,140,36.2,3886919249,141,60.9,3886919253,213,1.7,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084365,142,1,1,13,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.3,61.4,2022-10-31T17:44:27.676Z,2022-10-31T23:55:24Z,3886919269,213,1.7,3886919261,56,Back,3886919265,141,81.7,3886919263,140,35.6,3887348129,178,,3886919267,212,13.9,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084385,143,1,1,13,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,36,83,2022-10-31T17:44:29.895Z,2022-10-31T23:55:30Z,3886919359,56,Back,3886919361,140,41.1,3887348143,178,,3886919367,213,1.0,3886919365,212,10.3,3886919363,141,95.9,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084393,144,1,1,14,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.6,96.6,2022-10-31T17:44:36.717Z,2022-10-31T23:55:38Z,3886919407,140,41.4,3886919411,212,9.9,3886919405,56,Back,3886919413,213,4.4,3887348157,178,,3886919409,141,82.9,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084411,145,1,1,14,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.4,83.2,2022-10-31T17:44:37.749Z,2022-10-31T23:55:46Z,3886919523,213,2.7,3886919515,56,Back,3886919517,140,21.5,3887348177,178,,3886919519,141,95.3,3886919521,212,21.5,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084415,146,1,1,14,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,20.8,84.1,2022-10-31T17:44:41.154Z,2022-10-31T23:55:58Z,3886919557,141,50.3,3886919553,56,Back,3887348207,178,,3886919561,213,4.7,3886919555,140,19.5,3886919559,212,23.0,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084421,147,1,1,14,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.7,47.8,2022-10-31T17:44:43.868Z,2022-10-31T23:56:05Z,3887348219,178,,3886919591,141,30.1,3886919587,56,Back,3886919595,213,4.6,3886919593,212,12.1,3886919589,140,18.5,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084431,148,1,1,14,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,18.9,29.2,2022-10-31T17:44:47.118Z,2022-10-31T23:56:11Z,3886919659,56,Back,3886919661,140,42.9,3886919669,1,,3886919667,213,0.8,3887348241,178,,3886919663,141,67.2,3886919665,212,36.1,3886919657,155,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084437,149,44,1,14,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.3,66.6,2022-10-31T17:44:49.794Z,2022-11-01T01:19:25Z,3886919687,285,,3886919685,56,Back,3886919693,233,126,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084439,126,44,1,14,13,ap6blbxhq9elm62vw6tutzlwg,0,55.7,33.4,2022-10-31T17:44:49.795Z,2022-10-31T23:56:20Z,3886919689,56,Center,3886919691,286,,3886919697,233,149,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084445,150,1,1,14,13,2tk2l9sgktwc9jhzqdd4mpdtb,0,42.9,67.2,2022-10-31T17:44:49.913Z,2022-11-01T01:19:26Z,3886919727,56,Center,3886919731,141,71.8,3887348271,388,,3886919723,3,,3886919725,168,,3886919733,212,10.8,3886919729,140,52.7,3886919735,213,0.3,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084459,127,49,1,14,16,ap6blbxhq9elm62vw6tutzlwg,1,47.1,29.2,2022-10-31T17:44:53.152Z,2022-10-31T23:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084477,128,1,1,14,16,ap6blbxhq9elm62vw6tutzlwg,1,47.1,29.2,2022-10-31T17:44:53.274Z,2022-10-31T23:56:42Z,3886919871,140,62.9,3886919869,56,Center,3886919877,213,0.2,3886919873,141,32.9,3886919875,212,16.8,3887348305,178,,3886919867,155,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084501,129,1,1,14,19,ap6blbxhq9elm62vw6tutzlwg,1,62.9,28.3,2022-10-31T17:44:55.955Z,2022-10-31T23:56:55Z,3886920013,141,19.7,3886920015,212,7.1,3886920009,56,Right,3886920017,213,5.3,3887348331,178,,3886920011,140,66.8,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084505,130,3,1,14,24,ap6blbxhq9elm62vw6tutzlwg,0,85.2,16.4,2022-10-31T17:45:00.975Z,2022-10-31T23:57:09Z,3886920027,56,Right,3887348357,178,,3886920103,233,151,3887171379,465,,3886920029,286,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084513,151,7,1,14,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,14.8,83.6,2022-10-31T17:45:01.077Z,2022-10-31T23:57:15Z,3887171563,385,,3886920057,285,,3887348369,178,,3886920055,56,Back,3886920089,233,130,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084535,131,61,1,14,24,ap6blbxhq9elm62vw6tutzlwg,1,88.2,9.7,2022-10-31T17:45:01.090Z,2022-10-31T23:57:25Z,3886920173,56,Right,3887348393,178,,,,,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480084551,132,1,1,14,31,ap6blbxhq9elm62vw6tutzlwg,0,94.7,12.8,2022-10-31T17:45:08.065Z,2022-10-31T23:57:32Z,3886920253,141,42.8,3886920255,212,20.6,3887348409,178,,3886920257,213,1.4,3886920249,56,Center,3887171725,224,,3887171727,20,,3886920245,2,,68etig279gs3btjb7fv6rvfth,M. Faraoni,3886920251,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
