id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2520220209,209,12,1,31,51,80jtkz2echk6yyyb9e2595cxr,1,6.6,41.5,2023-03-14T20:17:07.687Z,2023-03-16T19:58:24Z,4098337597,213,0.3,4098337593,141,48.4,4098337595,212,14.7,4098337591,140,19.9,4098337589,56,Back,4100379439,388,,4098337617,15,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220265,210,1,1,31,54,80jtkz2echk6yyyb9e2595cxr,1,19.9,48.4,2023-03-14T20:17:09.969Z,2023-03-16T05:57:31Z,4100379481,388,,4098337887,141,65.5,4098337881,3,,4098337885,140,26.2,4098337883,56,Back,4098337891,212,13.4,4098337893,213,1.1,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220267,211,49,1,31,56,80jtkz2echk6yyyb9e2595cxr,1,28.5,72.3,2023-03-14T20:17:12.232Z,2023-03-16T05:57:50Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220271,212,61,1,31,56,80jtkz2echk6yyyb9e2595cxr,0,28.5,72.3,2023-03-14T20:17:12.269Z,2023-03-16T05:57:59Z,4098337905,56,Back,4100379773,178,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220279,213,5,1,32,1,80jtkz2echk6yyyb9e2595cxr,0,43.5,101.6,2023-03-14T20:17:16.876Z,2023-03-16T05:58:05Z,4098338093,233,216,4098337951,56,Back,4098337955,347,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220299,216,5,1,32,1,5qwskbjpa17fvmtuu5qijy7cz,1,56.5,-1.6,2023-03-14T20:17:16.876Z,2023-03-16T05:58:05Z,4098338047,56,Right,4098338049,347,,4098338085,233,213,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220453,217,1,1,32,11,5qwskbjpa17fvmtuu5qijy7cz,1,58.9,0,2023-03-14T20:17:27.492Z,2023-03-16T05:58:11Z,4098338797,212,24.4,4098338801,1,,4098338795,141,25.2,4098338793,140,74.4,4098338789,107,,4098338791,56,Center,4098338799,213,0.8,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220463,218,44,1,32,13,5qwskbjpa17fvmtuu5qijy7cz,1,78.8,22.9,2023-03-14T20:17:28.947Z,2023-03-16T19:58:24Z,4098338885,233,214,4098338839,56,Center,4098338841,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220443,214,44,1,32,13,80jtkz2echk6yyyb9e2595cxr,0,21.2,77.1,2023-03-14T20:17:28.948Z,2023-03-16T05:58:18Z,4098338731,56,Back,4098338893,233,218,4098338733,285,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220477,219,1,1,32,13,5qwskbjpa17fvmtuu5qijy7cz,0,74.4,25.2,2023-03-14T20:17:29.001Z,2023-03-16T19:58:25Z,4100380299,388,,4098338907,56,Center,4098338909,140,76.5,4098338915,213,0.7,4098338913,212,2.9,4098338911,141,28.0,4098338905,168,,4098338903,3,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220467,215,61,1,32,13,80jtkz2echk6yyyb9e2595cxr,1,20.5,76.4,2023-03-14T20:17:29.019Z,2023-03-16T05:58:47Z,4100380353,15,,4100380355,388,,4098338847,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220493,216,1,1,32,15,80jtkz2echk6yyyb9e2595cxr,1,10.6,48.8,2023-03-14T20:17:31.348Z,2023-03-16T05:58:59Z,4100380421,388,,4098338969,141,48.2,4098338965,56,Back,4098338963,3,,4098338967,140,3.1,4098338973,213,3.2,4098338971,212,7.9,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220497,217,52,1,32,16,80jtkz2echk6yyyb9e2595cxr,1,3.1,48.2,2023-03-14T20:17:32.634Z,2023-03-16T05:59:14Z,4099501343,377,,4100380477,388,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220579,218,1,1,32,22,80jtkz2echk6yyyb9e2595cxr,1,8.3,44,2023-03-14T20:17:38.044Z,2023-03-16T05:59:19Z,4098339387,213,5.3,4100380489,178,,4098339379,56,Back,4098339385,212,6.3,4098339383,141,36.1,4098339381,140,11.4,4098339377,123,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220595,219,1,1,32,27,80jtkz2echk6yyyb9e2595cxr,1,20.1,27.1,2023-03-14T20:17:43.420Z,2023-03-16T05:59:25Z,4098339461,56,Back,4098339465,140,45.8,4098339469,212,27.1,4100380509,178,,4098339459,155,,4098339471,213,6.2,4098339467,141,23.9,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220597,220,44,1,32,29,80jtkz2echk6yyyb9e2595cxr,1,44.7,27.6,2023-03-14T20:17:44.779Z,2023-03-16T19:58:25Z,4098339485,233,220,4098339475,56,Back,4098339477,285,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220599,220,44,1,32,29,5qwskbjpa17fvmtuu5qijy7cz,0,55.3,72.4,2023-03-14T20:17:44.780Z,2023-03-16T05:59:31Z,4098339481,286,,4098339479,56,Center,4098339493,233,220,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220603,221,1,1,32,29,80jtkz2echk6yyyb9e2595cxr,0,45.8,23.9,2023-03-14T20:17:44.810Z,2023-03-16T19:58:26Z,4098339519,140,60.0,4098339513,3,,4098339515,168,,4100380593,388,,4098339517,56,Center,4098339523,212,15.0,4098339525,213,0.1,4098339521,141,26.8,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220627,221,1,1,32,31,5qwskbjpa17fvmtuu5qijy7cz,1,34.7,72.7,2023-03-14T20:17:46.867Z,2023-03-16T05:59:44Z,4098339629,3,,4098339639,213,1.8,4100380657,388,,4098339633,140,32.4,4098339635,141,91.5,4098339631,56,Back,4098339637,212,13.0,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220635,222,49,1,32,33,5qwskbjpa17fvmtuu5qijy7cz,1,32.4,91.5,2023-03-14T20:17:48.934Z,2023-03-16T05:59:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220677,223,1,1,32,34,5qwskbjpa17fvmtuu5qijy7cz,0,29.4,91.1,2023-03-14T20:17:50.387Z,2023-03-16T05:59:58Z,4098339901,1,,4098339897,212,51.4,4100380753,178,,4098339899,213,5.9,4098339891,56,Center,4098339889,157,,4098339893,140,74.1,4098339895,141,60.3,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220687,222,1,1,32,37,80jtkz2echk6yyyb9e2595cxr,1,29.4,35.1,2023-03-14T20:17:53.698Z,2023-03-16T06:00:08Z,4098339969,56,Back,4098339977,213,5.3,4100380867,178,,4098339973,141,18.5,4098339975,212,13.6,4098339967,3,,4098339971,140,36.6,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220699,223,1,1,32,39,80jtkz2echk6yyyb9e2595cxr,1,36.6,18.5,2023-03-14T20:17:55.673Z,2023-03-16T06:00:19Z,4098340017,3,,4098340027,213,3.3,4100380937,388,,4098340019,56,Back,4098340025,212,11.4,4098340023,141,15.2,4098340021,140,26.0,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220711,224,1,1,32,40,80jtkz2echk6yyyb9e2595cxr,1,26,15.2,2023-03-14T20:17:56.408Z,2023-03-16T06:00:23Z,4098340101,141,34.2,4098340103,212,13.8,4098340105,213,1.2,4098340097,56,Back,4098340099,140,30.5,4100380983,388,,4098340095,3,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220715,225,49,1,32,41,80jtkz2echk6yyyb9e2595cxr,1,30.5,34.2,2023-03-14T20:17:57.479Z,2023-03-16T06:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220721,226,61,1,32,41,80jtkz2echk6yyyb9e2595cxr,0,30.5,34.2,2023-03-14T20:17:57.554Z,2023-03-16T06:00:34Z,4100381075,178,,4098340141,56,Back,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220727,224,49,1,32,43,5qwskbjpa17fvmtuu5qijy7cz,1,68.9,53.6,2023-03-14T20:17:59.477Z,2023-03-16T06:00:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220739,225,3,1,32,43,5qwskbjpa17fvmtuu5qijy7cz,0,71.6,55.6,2023-03-14T20:17:59.669Z,2023-03-16T06:00:59Z,4098340229,56,Center,4098340231,286,,4099501571,464,,4100381293,178,,4098340237,233,227,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220735,227,7,1,32,44,80jtkz2echk6yyyb9e2595cxr,0,28.4,44.4,2023-03-14T20:18:00.136Z,2023-03-16T06:01:08Z,4100381379,178,,4099501737,383,,4098340233,233,225,4098340221,56,Back,4098340223,285,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520751277,1190,67,1,32,46,5qwskbjpa17fvmtuu5qijy7cz,1,71.6,38.8,2023-03-14T20:18:02.542Z,2023-03-16T20:15:30Z,4101141301,233,1112,,,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520751271,1112,67,1,32,46,80jtkz2echk6yyyb9e2595cxr,0,28.4,61.2,2023-03-14T20:18:02.543Z,2023-03-16T20:08:31Z,4101141331,233,1190,,,,,,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220761,226,1,1,32,46,5qwskbjpa17fvmtuu5qijy7cz,0,72.1,39.2,2023-03-14T20:18:02.593Z,2023-03-16T20:15:30Z,4098340397,212,4.1,4098340409,236,,4100381429,178,,4098340395,141,33.4,4098340393,140,73.1,4098340391,56,Center,4098340415,286,,4098340399,213,5.0,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,4098340411,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220763,228,74,1,32,46,80jtkz2echk6yyyb9e2595cxr,1,27.4,50.6,2023-03-14T20:18:02.642Z,2023-03-16T06:01:19Z,4098340439,233,226,4100381457,178,,4098340403,285,,4098340401,56,Back,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520444347,757,61,1,32,46,5qwskbjpa17fvmtuu5qijy7cz,1,68.5,23.4,2023-03-14T20:18:02.693Z,2023-03-16T06:02:15Z,4100381931,178,,4099501757,56,Center,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520444413,758,1,1,32,48,5qwskbjpa17fvmtuu5qijy7cz,1,71.1,31.1,2023-03-14T20:18:04.540Z,2023-03-16T06:02:23Z,4100381993,389,,4099502087,212,4.8,4099502089,213,5.1,4099502083,140,72.7,4099502085,141,24.5,4099502081,56,Center,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220809,227,1,1,32,52,5qwskbjpa17fvmtuu5qijy7cz,1,75.2,57.5,2023-03-14T20:18:08.279Z,2023-03-16T06:02:30Z,4098340679,212,10.1,4098340673,56,Center,4098340675,140,79.3,4098340681,213,1.1,4098340677,141,70.9,4100382081,178,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220827,228,1,1,32,56,5qwskbjpa17fvmtuu5qijy7cz,1,86.4,69.1,2023-03-14T20:18:11.833Z,2023-03-16T06:02:35Z,4098340767,212,10.1,4100382135,178,,4098340769,213,4.7,4098340759,155,,4098340763,140,86.7,4098340765,141,54.2,4098340761,56,Center,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220829,229,61,1,32,57,5qwskbjpa17fvmtuu5qijy7cz,0,86.7,54.2,2023-03-14T20:18:12.825Z,2023-03-16T06:02:42Z,4098340773,56,Center,4100382225,178,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220833,229,49,1,32,58,80jtkz2echk6yyyb9e2595cxr,1,11.1,40.1,2023-03-14T20:18:13.890Z,2023-03-16T06:04:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220853,230,61,1,32,59,80jtkz2echk6yyyb9e2595cxr,0,18.7,41.3,2023-03-14T20:18:15.357Z,2023-03-16T06:04:38Z,4098340863,56,Back,4100383245,178,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520220915,230,4,1,33,0,5qwskbjpa17fvmtuu5qijy7cz,1,78.2,61.3,2023-03-14T20:18:16.586Z,2023-03-16T06:04:48Z,4098341147,13,,4098341155,286,,4098341153,265,,4098341151,152,,4098341653,233,231,4098341149,56,Center,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221009,231,4,1,33,0,80jtkz2echk6yyyb9e2595cxr,0,21.8,38.7,2023-03-14T20:18:16.587Z,2023-03-16T06:04:48Z,4098341637,265,,4098341657,233,230,4098341631,13,,4098341635,152,,4098341633,56,Back,4098341639,285,,4100383337,178,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221529,231,15,1,34,12,5qwskbjpa17fvmtuu5qijy7cz,1,74.7,60.5,2023-03-14T20:19:28.478Z,2023-03-16T06:04:53Z,4098344489,18,,4098344615,20,,4098344619,82,,4098344719,146,84.7,4098344711,78,,4098344713,102,50.0,4098344715,103,19,4098344491,56,Center,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4100383377,178,,4098344621,233,4098344717,458,,4098344723,230,4098344725,231,50,98.6,232,4098344721,147,56.3,,4098344487,26,,,,,,,,,,,,,,,,,
2520221515,232,10,1,34,13,80jtkz2echk6yyyb9e2595cxr,1,14,41.9,2023-03-14T20:19:29.030Z,2023-03-16T06:04:59Z,4098344407,56,Back,4098344583,239,,4100383429,388,,4098344405,94,,4098344635,233,231,4100383431,21,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221553,233,49,1,34,13,80jtkz2echk6yyyb9e2595cxr,1,13.9,41.9,2023-03-14T20:19:29.408Z,2023-03-16T06:05:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221567,234,1,1,34,14,80jtkz2echk6yyyb9e2595cxr,0,13.9,41.9,2023-03-14T20:19:30.403Z,2023-03-16T06:05:12Z,4098344691,1,,4098344689,213,0.4,4100383547,178,,4098344679,157,,4098344681,56,Left,4098344685,141,86.2,4098344683,140,73.7,4098344687,212,69.6,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221587,232,49,1,34,20,5qwskbjpa17fvmtuu5qijy7cz,1,22.9,10,2023-03-14T20:19:36.125Z,2023-03-16T06:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221641,233,1,1,34,23,5qwskbjpa17fvmtuu5qijy7cz,0,22.9,10,2023-03-14T20:19:38.845Z,2023-03-16T06:05:24Z,4098345049,213,0.6,4098345043,140,74.6,4098345045,141,68.1,4100383627,178,,4098345041,56,Center,4098345047,212,67.1,4098345051,1,,4098345039,155,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221645,235,1,1,34,26,80jtkz2echk6yyyb9e2595cxr,0,24.2,32,2023-03-14T20:19:42.189Z,2023-03-16T06:05:30Z,4100383679,388,,4098345071,212,15.8,4099504017,3,,4098345067,140,38.5,4098345073,213,6.0,4098345069,141,24.8,4098345065,56,Back,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221671,234,44,1,34,28,5qwskbjpa17fvmtuu5qijy7cz,1,67.2,81.5,2023-03-14T20:19:43.891Z,2023-03-16T19:58:26Z,4098345229,56,Left,4098345231,286,,4098345233,233,236,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221665,236,44,1,34,28,80jtkz2echk6yyyb9e2595cxr,0,32.8,18.5,2023-03-14T20:19:43.892Z,2023-03-16T06:05:35Z,4098345205,56,Back,4098345207,285,,4098345239,233,234,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221685,235,1,1,34,28,5qwskbjpa17fvmtuu5qijy7cz,1,63.2,83.3,2023-03-14T20:19:43.963Z,2023-03-16T19:58:26Z,4098345283,3,,4098345285,56,Center,4098345289,141,77.0,4100383753,388,,4098345287,140,67.6,4098345291,212,6.3,4098345293,213,5.5,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221707,236,1,1,34,29,5qwskbjpa17fvmtuu5qijy7cz,1,67.8,77.5,2023-03-14T20:19:45.221Z,2023-03-16T06:05:42Z,4098345359,141,87.2,4098345355,140,75.8,4098345363,213,0.7,4098345361,212,10.7,4098345349,56,Left,4100383805,178,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221729,237,1,1,34,32,5qwskbjpa17fvmtuu5qijy7cz,0,76.5,89.6,2023-03-14T20:19:48.295Z,2023-03-16T06:05:47Z,4098345439,213,4.9,4098345429,155,,4098345447,286,,4098345431,56,Left,4098345435,141,84.7,4098345433,140,77.0,4098345441,236,,4098345443,233,237,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,4098345437,212,3.4,4100383845,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221717,237,74,1,34,32,80jtkz2echk6yyyb9e2595cxr,1,17.7,10.4,2023-03-14T20:19:48.499Z,2023-03-16T06:05:57Z,4100383907,21,,4098345397,285,,4098345395,56,Back,4100383909,178,,4098345449,233,237,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221733,238,49,1,34,34,80jtkz2echk6yyyb9e2595cxr,1,17.4,3.7,2023-03-14T20:19:50.481Z,2023-03-16T06:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221745,239,1,1,34,34,80jtkz2echk6yyyb9e2595cxr,0,20.4,1.7,2023-03-14T20:19:50.550Z,2023-03-16T06:06:14Z,4098345529,213,0.2,4098345525,141,3.5,4098345523,140,26.0,4098345521,56,Back,4100384033,178,,4098345527,212,6.0,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221753,238,49,1,34,36,5qwskbjpa17fvmtuu5qijy7cz,1,71.4,91.8,2023-03-14T20:19:52.082Z,2023-03-16T06:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221855,239,1,1,34,40,5qwskbjpa17fvmtuu5qijy7cz,1,81.5,80.3,2023-03-14T20:19:55.746Z,2023-03-16T06:06:31Z,4098346057,141,63.4,4098346053,56,Center,4098346055,140,76.2,4098346061,213,4.3,4100384115,178,,4098349289,210,13,4098346059,212,12.8,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221859,240,13,1,34,42,5qwskbjpa17fvmtuu5qijy7cz,1,74.7,58.7,2023-03-14T20:19:57.737Z,2023-03-16T06:06:32Z,4098347923,20,,4098349329,103,31.9,4098349331,215,,4098349323,55,239,4098346079,22,,4098349333,328,,4098349335,230,98.2,4098349321,29,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,4098349319,73,,4100384185,178,4098349327,102,62.4,4098346083,56,4098346081,18,,Center,,4098349337,231,49.8,,,,,,,,,,,,,,,,,,,,
2520221833,240,5,1,34,43,80jtkz2echk6yyyb9e2595cxr,1,-1.3,40.8,2023-03-14T20:19:59.222Z,2023-03-16T06:06:37Z,4098345963,346,,4098345961,56,Back,4098346239,233,241,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520221881,241,5,1,34,43,5qwskbjpa17fvmtuu5qijy7cz,0,101.3,59.2,2023-03-14T20:19:59.222Z,2023-03-16T06:06:36Z,4098346199,346,,4098346283,233,240,4098346197,56,Center,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520222055,242,43,1,34,43,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-14T20:19:59.571Z,2023-03-14T20:20:33Z,4098347231,56,Center,4098347851,144,61,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520222199,241,1,1,35,15,80jtkz2echk6yyyb9e2595cxr,1,4.7,48.2,2023-03-14T20:20:30.754Z,2023-03-16T06:06:41Z,4098348029,56,Back,4098348035,212,22.2,4098348033,141,25.6,4098348031,140,19.9,4098348041,237,,4098348037,213,5.5,4098348027,124,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520222221,242,1,1,35,19,80jtkz2echk6yyyb9e2595cxr,0,23.2,13.2,2023-03-14T20:20:34.885Z,2023-03-16T06:13:40Z,4098348145,140,76.4,4098348143,56,Center,4098348141,155,,4098348149,212,58.5,4098348147,141,38.6,4098348153,1,,4098348151,213,0.3,4100387725,178,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520222233,243,44,1,35,21,5qwskbjpa17fvmtuu5qijy7cz,1,25.4,61.7,2023-03-14T20:20:37.645Z,2023-03-16T19:58:27Z,4098348205,233,243,4098348193,56,Back,4098348195,285,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
