id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/value,assist
2500347125,33,1,1,3,44,3ptd7zlc5isrongig0wij2id4,1,61.6,57.9,2023-01-24T19:50:28.275Z,2023-01-26T12:48:07Z,3993568019,141,91.4,3993568033,213,1.6,3993568011,56,Left,3993568015,140,60.4,3993568023,212,22.8,3995597253,178,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347153,34,1,1,3,49,3ptd7zlc5isrongig0wij2id4,1,64.4,87.4,2023-01-24T19:50:32.960Z,2023-01-26T12:48:09Z,3993568141,140,57.8,3993568145,212,14.1,3993568147,213,4.2,3993568139,56,Center,3993568143,141,69.4,3995597267,178,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347213,35,1,1,3,51,3ptd7zlc5isrongig0wij2id4,1,59.8,63.6,2023-01-24T19:50:35.290Z,2023-01-26T12:48:22Z,3993568407,213,5.3,3995597293,178,,3993568401,140,70.3,3993568405,212,18.8,3993568403,141,41.2,3993568399,56,Center,3993569505,210,13,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2500347221,36,13,1,3,54,3ptd7zlc5isrongig0wij2id4,1,76.4,37,2023-01-24T19:50:38.549Z,2023-01-26T12:48:23Z,3993568445,22,,3993569525,230,97.8,3993568645,20,,3993569515,55,35,3993568449,18,,3993569527,231,47.7,3993569513,29,,3993568451,56,Center,1la1hsnuheliwojwmcbxroy96,J. Knight,3995597337,178,3993569521,103,72.2,3993569523,215,,3993569511,74,,3993569519,102,,,44.4,,,,,,,,,,,,,,,,,,,,,,
2500347225,23,5,1,3,56,ejm092fnt9zoxbpuklzd52ji8,1,-1.2,51.5,2023-01-24T19:50:39.869Z,2023-01-26T12:48:27Z,3993568551,233,37,3993568475,346,,3993568471,56,Back,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347231,37,5,1,3,56,3ptd7zlc5isrongig0wij2id4,0,101.2,48.5,2023-01-24T19:50:39.869Z,2023-01-26T12:48:27Z,3993568567,233,23,3993568503,346,,3993568501,56,Center,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347623,24,1,1,4,25,ejm092fnt9zoxbpuklzd52ji8,0,4.7,50.9,2023-01-24T19:51:09.313Z,2023-01-26T12:48:36Z,3993570383,213,0.7,3993570373,155,,3993570375,56,Back,3993570381,212,53.2,3993570385,1,,3993570371,124,,3993570379,141,100.0,3993570387,74,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3993570377,140,,,,,,,,,,,,43.2,,,,,,,,,,,,,,,,,,,,,,,,
2500347631,25,5,1,4,29,ejm092fnt9zoxbpuklzd52ji8,0,43.7,101.5,2023-01-24T19:51:13.450Z,2023-01-26T12:48:40Z,3993570417,56,Back,3993570599,233,38,3993570419,347,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347663,38,5,1,4,29,3ptd7zlc5isrongig0wij2id4,1,56.3,-1.5,2023-01-24T19:51:13.450Z,2023-01-26T12:48:40Z,3993570591,233,25,3993570587,56,Right,3993570589,347,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347887,39,1,1,4,49,3ptd7zlc5isrongig0wij2id4,1,57.2,0,2023-01-24T19:51:33.160Z,2023-01-26T12:48:44Z,3993571633,107,,3993571641,212,10.3,3993571637,140,52.9,3993571639,141,11.7,3993571635,56,Right,3993571643,213,2.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347905,40,1,1,4,51,3ptd7zlc5isrongig0wij2id4,1,46.9,7.3,2023-01-24T19:51:34.977Z,2023-01-26T12:48:47Z,3995597519,178,,3993571741,212,14.3,3993571739,141,8.0,3993571737,140,33.3,3993571735,56,Back,3993571743,213,3.1,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347927,41,1,1,4,52,3ptd7zlc5isrongig0wij2id4,0,33.3,8.3,2023-01-24T19:51:36.068Z,2023-01-26T12:48:51Z,3993571853,212,48.0,3993571849,140,67.0,3993571847,56,Center,3993571857,1,,3993571855,213,0.7,3993571845,155,,3995597561,178,,3993571851,141,56.0,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347965,26,1,1,4,55,ejm092fnt9zoxbpuklzd52ji8,1,28.3,47.5,2023-01-24T19:51:39.498Z,2023-01-26T12:48:55Z,3993572005,140,45.7,3993572001,56,Back,3993572015,213,0.2,3993572009,141,53.0,3993571997,3,,3995597581,178,,3993572013,212,18.6,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347983,27,1,1,4,57,ejm092fnt9zoxbpuklzd52ji8,0,45.7,53,2023-01-24T19:51:41.405Z,2023-01-26T12:49:11Z,3993572073,56,Center,3993572083,212,13.9,3993572085,213,0.4,3993572071,3,,3993572081,141,60.6,3993574403,168,,3993572077,140,58.0,3995597657,388,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348049,42,1,1,4,59,3ptd7zlc5isrongig0wij2id4,1,38.8,31.2,2023-01-24T19:51:43.408Z,2023-01-26T12:49:16Z,3993572391,155,,3995597689,178,,3993572395,56,Right,3993572403,141,5.6,3993572399,140,60.9,3993572405,212,29.0,3993572409,213,5.6,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500832955,807,83,1,5,3,ejm092fnt9zoxbpuklzd52ji8,1,40.1,95.5,2023-01-24T19:51:46.986Z,2023-01-27T04:58:00Z,3996106059,399,76360,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348055,43,3,1,5,3,3ptd7zlc5isrongig0wij2id4,0,61.1,5.8,2023-01-24T19:51:47Z,2023-01-27T04:57:13Z,3993572423,286,,3994368777,465,,3993572461,211,,3993572421,56,Right,3995597769,178,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348083,28,49,1,5,4,ejm092fnt9zoxbpuklzd52ji8,1,22.2,92.6,2023-01-24T19:51:48.691Z,2023-01-26T12:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348107,29,1,1,5,4,ejm092fnt9zoxbpuklzd52ji8,1,22.2,92.6,2023-01-24T19:51:48.782Z,2023-01-26T12:49:34Z,3993572639,141,62.7,3995597823,178,,3993572637,140,12.6,3993572643,213,4.3,3993572635,56,Back,3993572641,212,22.7,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348143,30,1,1,5,7,ejm092fnt9zoxbpuklzd52ji8,0,12.6,62.7,2023-01-24T19:51:51.120Z,2023-01-26T12:49:37Z,3993572801,213,0.7,3995597845,178,,3993572793,56,Back,3993572791,157,,3993572795,140,40.4,3993572803,1,,3993572799,212,39.6,3993572797,141,100.0,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348147,31,5,1,5,10,ejm092fnt9zoxbpuklzd52ji8,0,39.5,101.6,2023-01-24T19:51:54.375Z,2023-01-26T12:49:42Z,3993572817,56,Back,3993572965,233,44,3993572819,347,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348167,44,5,1,5,10,3ptd7zlc5isrongig0wij2id4,1,60.5,-1.6,2023-01-24T19:51:54.375Z,2023-01-26T12:49:41Z,3993572941,233,31,3993572933,56,Right,3993572935,347,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348239,45,1,1,5,18,3ptd7zlc5isrongig0wij2id4,1,61.8,0,2023-01-24T19:52:02.756Z,2023-01-26T12:49:45Z,3993573373,56,Right,3993573377,141,9.5,3993573379,212,7.5,3993573371,107,,3993573381,213,1.4,3993573375,140,63.3,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348259,46,1,1,5,19,3ptd7zlc5isrongig0wij2id4,1,63.3,9.5,2023-01-24T19:52:03.570Z,2023-01-26T12:49:50Z,3993573473,140,63.4,3995597939,178,,3993573479,213,4.7,3993573477,212,3.9,3993573471,56,Right,3993573475,141,3.8,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348285,47,1,1,5,20,3ptd7zlc5isrongig0wij2id4,1,63.4,3.8,2023-01-24T19:52:04.189Z,2023-01-26T12:49:56Z,3993573549,141,10.3,3995597989,178,,3993573547,140,62.4,3993573545,56,Right,3993573551,212,4.5,3993573553,213,1.8,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500833001,809,83,1,5,22,ejm092fnt9zoxbpuklzd52ji8,1,36.6,88.2,2023-01-24T19:52:06.427Z,2023-01-27T04:58:41Z,3996106465,399,27436,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348297,48,1,1,5,22,3ptd7zlc5isrongig0wij2id4,1,63.4,9.5,2023-01-24T19:52:06.428Z,2023-01-26T12:49:59Z,3993573597,56,Right,3993573603,212,3.9,3993573599,140,64.7,3993573601,141,4.1,3993573605,213,5.1,3995598031,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348311,49,1,1,5,24,3ptd7zlc5isrongig0wij2id4,1,64.7,4.1,2023-01-24T19:52:08.217Z,2023-01-26T12:50:03Z,3995598065,178,,3993573683,213,1.0,3993573679,141,11.9,3993573677,140,67.7,3993573681,212,6.2,3993573675,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348345,50,1,1,5,25,3ptd7zlc5isrongig0wij2id4,1,67.7,11.7,2023-01-24T19:52:09.639Z,2023-01-26T12:50:07Z,3993573847,213,2.7,3993573841,140,59.3,3993573845,212,9.9,3993573843,141,18.3,3995598085,178,,3993573839,56,Right,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348377,51,1,1,5,28,3ptd7zlc5isrongig0wij2id4,0,62,28.5,2023-01-24T19:52:12.060Z,2023-01-26T12:50:10Z,3993573997,155,,3993574005,212,57.7,3993574001,140,100.0,3993573999,56,Left,3993574009,1,,3993574007,213,0.8,3995598101,178,,3993574003,141,88.4,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348391,32,5,1,5,32,ejm092fnt9zoxbpuklzd52ji8,1,-1.2,23.2,2023-01-24T19:52:15.921Z,2023-01-26T12:50:13Z,3993574093,233,52,3993574083,346,,3993574081,56,Back,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348379,52,5,1,5,32,3ptd7zlc5isrongig0wij2id4,0,101.2,76.8,2023-01-24T19:52:15.921Z,2023-01-26T12:50:14Z,3993574029,56,Center,3993574031,346,,3993574103,233,32,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348647,33,1,1,6,0,ejm092fnt9zoxbpuklzd52ji8,1,3.8,48.9,2023-01-24T19:52:44.249Z,2023-01-26T12:50:17Z,3993575489,212,53.0,3993575493,213,0.2,3993575487,141,66.2,3993641207,1,,3993575485,140,53.0,3993575481,124,,3993575497,74,,3993575483,56,Center,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348683,34,44,1,6,3,ejm092fnt9zoxbpuklzd52ji8,1,53.2,67,2023-01-24T19:52:47.325Z,2023-01-27T11:11:19Z,3993575677,286,,3993575675,56,Center,3993575697,233,53,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348679,53,44,1,6,3,3ptd7zlc5isrongig0wij2id4,0,46.8,33,2023-01-24T19:52:47.326Z,2023-01-26T12:50:20Z,3993575661,285,,3993575659,56,Back,3993575729,233,34,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348705,35,1,1,6,3,ejm092fnt9zoxbpuklzd52ji8,0,52.7,69,2023-01-24T19:52:47.406Z,2023-01-27T11:11:20Z,3995598201,388,,3993575797,56,Center,3993575799,140,74.3,3993575805,213,0.1,3993575793,3,,3993575795,168,,3993575803,212,22.7,3993575801,141,70.8,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348707,54,49,1,6,6,3ptd7zlc5isrongig0wij2id4,1,29,17.6,2023-01-24T19:52:50.662Z,2023-01-26T12:50:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348783,55,1,1,6,6,3ptd7zlc5isrongig0wij2id4,1,26.2,20.3,2023-01-24T19:52:50.723Z,2023-01-26T12:50:36Z,3995598273,178,,3993576183,213,2.7,3993576175,141,34.6,3993576169,140,8.0,3993576179,212,21.4,3993576165,56,Back,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348821,56,1,1,6,12,3ptd7zlc5isrongig0wij2id4,1,10.8,35.5,2023-01-24T19:52:56.453Z,2023-01-26T12:50:39Z,3993576367,213,0.2,3993576361,140,26.1,3993576365,212,16.4,3995598287,178,,3993576363,141,40.1,3993576359,56,Back,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348863,57,1,1,6,15,3ptd7zlc5isrongig0wij2id4,1,25.2,61.7,2023-01-24T19:52:59.143Z,2023-01-26T12:50:43Z,3995598307,178,,3993576613,140,13.6,3993576617,212,20.9,3993576619,213,2.2,3993576615,141,86.6,3993576611,56,Back,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348895,58,1,1,6,18,3ptd7zlc5isrongig0wij2id4,0,14.4,96.6,2023-01-24T19:53:02.716Z,2023-01-26T12:50:48Z,3995598313,178,,3993576763,141,86.5,3993576757,155,,3993576759,56,Left,3993576769,1,,3993576767,213,6.2,3993576765,212,52.0,3993576761,140,63.5,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348955,36,1,1,6,21,ejm092fnt9zoxbpuklzd52ji8,0,36.6,14.6,2023-01-24T19:53:05.609Z,2023-01-26T12:51:06Z,3993577071,157,,3993577081,213,6.1,3993577075,140,65.6,3993577079,212,30.7,3993577077,141,8.5,3995598407,388,,3993577073,56,Right,3993577083,1,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348961,59,1,1,6,24,3ptd7zlc5isrongig0wij2id4,1,37.1,94.7,2023-01-24T19:53:08.408Z,2023-01-26T12:51:11Z,3993577103,56,Back,3993577109,212,7.1,3993577107,141,92.7,3995598455,388,,3993577105,140,30.5,3993577101,3,,3993577111,213,3.3,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348995,60,1,1,6,27,3ptd7zlc5isrongig0wij2id4,1,29,91.7,2023-01-24T19:53:10.946Z,2023-01-26T12:51:16Z,3993577327,213,5.2,3995598475,178,,3993577325,212,8.2,3993577321,140,32.9,3993577323,141,81.2,3993577317,3,,3993577319,56,Back,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349053,61,1,1,6,29,3ptd7zlc5isrongig0wij2id4,1,34.7,87.1,2023-01-24T19:53:13.689Z,2023-01-26T12:51:19Z,3993577607,56,Left,3993577609,140,60.4,3993577611,141,93.9,3993577615,213,0.2,3993577605,155,,3993577613,212,27.4,3995598495,178,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349089,62,1,1,6,34,3ptd7zlc5isrongig0wij2id4,1,52.1,92.9,2023-01-24T19:53:18.419Z,2023-01-26T12:51:26Z,3993577789,56,Back,3995598537,178,,3993577793,141,80.8,3993577797,213,3.9,3993577795,212,12.4,3993577791,140,43.3,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349171,63,1,1,6,37,3ptd7zlc5isrongig0wij2id4,1,41.7,70,2023-01-24T19:53:21.033Z,2023-01-26T12:51:29Z,3993578207,213,4.4,3993578209,1,,3995598553,178,,3993578201,140,32.0,3993578205,212,38.2,3993578199,56,Back,3993578203,141,15.8,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349195,64,1,1,6,41,3ptd7zlc5isrongig0wij2id4,0,35.9,7.7,2023-01-24T19:53:25.374Z,2023-01-26T12:51:34Z,3993578307,213,0.1,3995598577,178,,3993578299,56,Right,3993578297,155,,3993578309,1,,3993578301,140,74.4,3993578305,212,40.5,3993578303,141,12.3,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349219,37,49,1,6,44,ejm092fnt9zoxbpuklzd52ji8,1,22.2,83,2023-01-24T19:53:28.389Z,2023-01-26T12:51:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349259,38,1,1,6,44,ejm092fnt9zoxbpuklzd52ji8,1,22.2,83,2023-01-24T19:53:28.420Z,2023-01-26T12:51:45Z,3993578609,212,16.1,3993578607,141,75.9,3993578603,56,Back,3993578605,140,36.8,3993578611,213,6.0,3995598619,178,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349283,39,1,1,6,48,ejm092fnt9zoxbpuklzd52ji8,1,33.6,75.6,2023-01-24T19:53:32.097Z,2023-01-26T12:52:06Z,3993578753,213,3.5,3993578749,141,63.1,3993578747,140,14.8,3993578751,212,21.5,3995598727,178,,3993578745,56,Back,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349303,40,1,1,6,49,ejm092fnt9zoxbpuklzd52ji8,1,15,62.9,2023-01-24T19:53:33.491Z,2023-01-26T12:52:08Z,3993578859,141,73.9,3993578857,140,6.0,3993578863,213,2.5,3993578855,56,Back,3995598763,178,,3993578861,212,12.1,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349321,41,1,1,6,52,ejm092fnt9zoxbpuklzd52ji8,0,8.3,74.4,2023-01-24T19:53:36.019Z,2023-01-26T12:52:12Z,3993578945,213,5.2,3993578941,212,14.1,3993578935,56,Back,3993578939,141,56.6,3993578937,140,15.1,3995598797,178,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349433,65,61,1,6,52,3ptd7zlc5isrongig0wij2id4,1,85.8,38.9,2023-01-24T19:53:36.290Z,2023-01-26T12:52:22Z,3995598827,178,,3993579463,56,Center,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349457,43,61,1,6,52,ejm092fnt9zoxbpuklzd52ji8,1,11.1,61.5,2023-01-24T19:53:36.380Z,2023-01-26T12:52:35Z,3995598877,21,,3993579553,56,Back,3995598879,178,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349335,42,52,1,6,54,ejm092fnt9zoxbpuklzd52ji8,1,6.9,57.5,2023-01-24T19:53:38.581Z,2023-01-26T12:52:46Z,3995598943,389,,3994370629,376,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349533,44,80,1,7,8,ejm092fnt9zoxbpuklzd52ji8,0,12.6,41,2023-01-24T19:53:52.610Z,2023-01-26T12:52:52Z,3995598967,178,,,,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349563,45,1,1,7,13,ejm092fnt9zoxbpuklzd52ji8,1,12.9,39.4,2023-01-24T19:53:57.413Z,2023-01-26T12:52:56Z,3993580051,141,14.3,3993580055,213,5.9,3993580045,157,,3993580047,56,Right,3993580057,1,,3993580049,140,58.2,3993580053,212,50.5,3995598983,178,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349601,46,1,1,7,16,ejm092fnt9zoxbpuklzd52ji8,1,58.2,14.3,2023-01-24T19:54:00.491Z,2023-01-26T12:53:02Z,3993580203,141,12.0,3995599021,388,,3993580207,213,6.1,3993580195,3,,3993580197,168,,3993580201,140,68.6,3993580205,212,11.0,3993580199,56,Right,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349619,47,1,1,7,19,ejm092fnt9zoxbpuklzd52ji8,1,72.6,4.6,2023-01-24T19:54:03.199Z,2023-01-26T12:53:09Z,3993580283,141,4.9,3993580285,212,13.1,3993580281,140,60.1,3993580279,56,Right,3995599075,178,,3993580287,213,3.1,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349663,48,1,1,7,20,ejm092fnt9zoxbpuklzd52ji8,1,60,4.9,2023-01-24T19:54:04.149Z,2023-01-26T12:53:14Z,3993580505,141,5.9,3993580501,140,75.0,3993580509,213,0.0,3995599091,178,,3993580507,212,15.8,3993580499,56,Right,3993580497,155,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349665,49,50,1,7,22,ejm092fnt9zoxbpuklzd52ji8,1,76,5.4,2023-01-24T19:54:06.512Z,2023-01-27T05:03:22Z,3993580513,56,Right,3993580555,233,66,3993580515,286,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349649,66,7,1,7,23,3ptd7zlc5isrongig0wij2id4,1,24,94.6,2023-01-24T19:54:07.091Z,2023-01-26T12:53:30Z,3993580427,56,Back,3993580551,233,49,3993580429,285,,3994370871,383,,3995599161,178,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349655,67,49,1,7,23,3ptd7zlc5isrongig0wij2id4,1,21.4,95,2023-01-24T19:54:07.101Z,2023-01-26T12:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500349677,68,12,1,7,25,3ptd7zlc5isrongig0wij2id4,1,15.8,96.9,2023-01-24T19:54:08.928Z,2023-01-26T12:53:54Z,3993580569,213,0.8,3993580567,212,4.7,3993580561,56,Back,3993580565,141,100.0,3993580563,140,18.8,3995599345,178,,3993580603,167,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
