id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2528184357,739,61,1,1,59,8w89tsles26jm12aoelwvlttt,1,93.2,42.4,2023-04-01T14:03:48.594Z,2023-04-04T13:57:16Z,4162304635,21,,4161312329,56,Center,4162304637,388,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491285,21,61,1,1,59,jv3jh5m5t7qy5t37vwwmnj16,1,10.1,51.3,2023-04-01T14:03:48.643Z,2023-04-04T05:40:27Z,4152304783,56,Back,4162305097,388,,4162305095,15,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528184451,820,49,1,2,1,jv3jh5m5t7qy5t37vwwmnj16,1,6.2,60.8,2023-04-01T14:03:50.789Z,2023-04-04T05:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491495,22,1,1,2,1,jv3jh5m5t7qy5t37vwwmnj16,0,7.6,66,2023-04-01T14:03:50.853Z,2023-04-04T05:40:47Z,4152305925,141,68.2,4162305611,178,,4152305923,140,47.1,4152305929,213,0.0,4161312483,157,,4161312485,1,,4152305921,56,Back,4152305927,212,41.5,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491475,26,1,1,2,5,8w89tsles26jm12aoelwvlttt,1,57.2,23.3,2023-04-01T14:03:54.917Z,2023-04-04T05:40:55Z,4152305855,213,1.4,4152305853,212,27.2,4152305849,140,61.0,4152305847,56,Center,4152305851,141,62.9,4162305827,388,,4152305845,3,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491487,27,44,1,2,7,8w89tsles26jm12aoelwvlttt,1,57.8,65.5,2023-04-01T14:03:56.660Z,2023-04-04T13:57:16Z,4152305899,286,,4152306125,233,23,4152305897,56,Center,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491501,23,44,1,2,7,jv3jh5m5t7qy5t37vwwmnj16,0,42.2,34.5,2023-04-01T14:03:56.661Z,2023-04-04T05:41:06Z,4152306147,233,27,4152305949,56,Back,4152305951,285,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491699,28,1,1,2,7,8w89tsles26jm12aoelwvlttt,1,61,62.9,2023-04-01T14:03:56.705Z,2023-04-04T13:57:17Z,4152306979,212,11.2,4152309693,3,,4152306965,56,Center,4162306139,388,,4152306981,213,0.9,4152306971,140,68.0,4152306977,141,75.4,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528184601,740,49,1,2,8,8w89tsles26jm12aoelwvlttt,1,72.1,85,2023-04-01T14:03:57.832Z,2023-04-04T05:41:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491719,29,1,1,2,13,8w89tsles26jm12aoelwvlttt,0,74.9,85.3,2023-04-01T14:04:02.692Z,2023-04-04T05:41:26Z,4162306871,178,,4152307065,155,,4152307075,213,5.4,4152307069,140,89.5,4152307067,56,Center,4152307071,141,58.2,4152307063,2,,4161313507,72,,9j8icoctjp1icwle91r62q76x,D. Harvie,4152307073,212,4161313505,224,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491795,24,12,1,2,14,jv3jh5m5t7qy5t37vwwmnj16,1,10.5,45.7,2023-04-01T14:04:03.723Z,2023-04-04T05:41:33Z,4152307437,141,51.5,4162307153,388,,4152307439,212,9.7,4152307433,56,Back,4152307435,140,18.9,4152307441,213,0.4,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491809,25,49,1,2,15,jv3jh5m5t7qy5t37vwwmnj16,1,18.9,51.5,2023-04-01T14:04:04.956Z,2023-04-04T05:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492221,26,1,1,2,16,jv3jh5m5t7qy5t37vwwmnj16,1,18.9,51.5,2023-04-01T14:04:06.253Z,2023-04-04T05:41:49Z,4152309555,155,,4152309565,213,0.6,4152309563,212,53.1,4162307635,178,,4152309557,56,Left,4152309561,141,93.8,4152309567,1,,4152309559,140,61.4,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492231,27,1,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,0,78.5,64.5,2023-04-01T14:04:16.114Z,2023-04-04T05:41:55Z,4152309593,56,Center,4152309595,140,79.3,4152309601,213,4.9,4162307953,178,,4152309599,212,4.3,4152309597,141,58.3,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492347,31,61,1,2,26,8w89tsles26jm12aoelwvlttt,1,19.2,40.4,2023-04-01T14:04:16.341Z,2023-04-04T05:42:01Z,4162308099,178,,4152310171,56,Back,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492295,30,49,1,2,28,8w89tsles26jm12aoelwvlttt,1,12.2,41.9,2023-04-01T14:04:17.719Z,2023-04-04T05:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492489,32,1,1,2,29,8w89tsles26jm12aoelwvlttt,1,23.1,42.2,2023-04-01T14:04:19.114Z,2023-04-04T05:42:41Z,4152310905,140,21.9,4152310903,56,Back,4162308535,178,,4152310911,213,4.6,4152310907,141,25.2,4152310909,212,11.6,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492509,33,3,1,2,32,8w89tsles26jm12aoelwvlttt,0,17.4,26.9,2023-04-01T14:04:22.175Z,2023-04-04T05:42:48Z,4152311183,233,28,4161314511,465,,4152310991,56,Back,4162309265,178,,4152310993,285,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492503,28,7,1,2,32,jv3jh5m5t7qy5t37vwwmnj16,1,82.6,73.1,2023-04-01T14:04:22.252Z,2023-04-04T05:42:52Z,4152310963,286,,4152311081,233,33,4162309371,178,,4152310959,56,Center,4161314579,384,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492525,29,49,1,2,35,jv3jh5m5t7qy5t37vwwmnj16,1,92.8,72.9,2023-04-01T14:04:24.526Z,2023-04-04T05:42:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492645,30,1,1,2,35,jv3jh5m5t7qy5t37vwwmnj16,1,92.8,72.9,2023-04-01T14:04:24.683Z,2023-04-04T05:43:11Z,4152311665,213,4.7,4152311663,212,11.9,4152313487,154,,4152311659,140,93.1,4162309683,178,,4152311661,141,55.4,4152313485,210,13,4152311657,56,Center,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492649,31,13,1,2,35,jv3jh5m5t7qy5t37vwwmnj16,1,89.6,64.5,2023-04-01T14:04:25.315Z,2023-04-04T05:43:11Z,4162310031,178,,4152313495,29,,4152313497,154,,4152313523,231,55.4,4152313519,230,99.4,4152313493,83,,4152313511,328,,4152313499,55,30,99uiqjteov3qby19bs8kozill,B. Hanlan,4152313513,146,4152313505,103,8.3,98.9,,4152311687,56,Center,4152312083,72,4152311683,64,4152312093,153,4152311681,22,4152313503,102,57.5,4152313515,147,56.7,,,,,,,,,,,,,,
2526492673,34,52,1,2,36,8w89tsles26jm12aoelwvlttt,1,0.7,42.3,2023-04-01T14:04:26.159Z,2023-04-04T05:43:20Z,4161315003,376,,4162310321,389,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493539,35,1,1,2,55,8w89tsles26jm12aoelwvlttt,1,13.6,47.2,2023-04-01T14:04:45.255Z,2023-04-04T05:43:27Z,4152316193,141,75.3,4161315187,287,,4152316195,212,22.1,4162310579,178,,4152316191,140,24.1,4152316197,213,1.0,4152316189,56,Back,4152316187,123,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493617,36,1,1,3,2,8w89tsles26jm12aoelwvlttt,1,25.7,73.3,2023-04-01T14:04:52.007Z,2023-04-04T05:43:39Z,4152316549,212,18.3,4152316553,213,6.1,4152316541,140,42.8,4152316547,141,68.2,4162310751,178,,4152316535,56,Back,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493659,37,1,1,3,4,8w89tsles26jm12aoelwvlttt,1,38.1,71.4,2023-04-01T14:04:53.895Z,2023-04-04T05:43:44Z,4152316795,140,48.5,4152316793,56,Back,4152316797,141,49.9,4152316801,213,5.4,4162311191,178,,4152316799,212,18.2,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493823,38,1,1,3,6,8w89tsles26jm12aoelwvlttt,1,51.4,55,2023-04-01T14:04:55.527Z,2023-04-04T05:43:49Z,4152317603,141,11.2,4162311337,178,,4152317599,140,55.8,4152317611,213,4.9,4152317607,212,30.1,4152317597,56,Right,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494197,39,1,1,3,11,8w89tsles26jm12aoelwvlttt,1,75.2,14.4,2023-04-01T14:05:00.559Z,2023-04-04T05:43:55Z,4152319585,141,21.2,4152319583,140,89.0,4152319587,212,15.2,4152319581,56,Center,4162311497,178,,4152319589,213,0.3,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494237,40,3,1,3,20,8w89tsles26jm12aoelwvlttt,0,97.4,25.5,2023-04-01T14:05:09.681Z,2023-04-04T08:05:28Z,4152319945,233,32,4162311743,178,,4152319767,56,Center,4152319769,286,,4161315711,465,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494245,32,7,1,3,20,jv3jh5m5t7qy5t37vwwmnj16,0,2.6,74.5,2023-04-01T14:05:09.742Z,2023-04-04T08:05:24Z,4152319815,56,Back,4152319859,233,40,4162311987,178,,4152319819,285,,4161315655,385,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494313,41,61,1,3,20,8w89tsles26jm12aoelwvlttt,1,99.1,28.3,2023-04-01T14:05:09.888Z,2023-04-04T08:05:34Z,4152320213,56,Center,4162312189,178,,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494287,33,5,1,3,20,jv3jh5m5t7qy5t37vwwmnj16,1,-1.5,70.6,2023-04-01T14:05:10.426Z,2023-04-04T05:44:49Z,4152320585,233,42,4152320055,56,Back,4152320057,346,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526494375,42,5,1,3,20,8w89tsles26jm12aoelwvlttt,0,101.5,29.4,2023-04-01T14:05:10.426Z,2023-04-04T05:44:48Z,4152320623,233,33,4152320539,56,Center,4152320541,346,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495611,34,1,1,3,56,jv3jh5m5t7qy5t37vwwmnj16,0,4.4,58.4,2023-04-01T14:05:45.656Z,2023-04-04T05:44:55Z,4152326933,124,,4152326947,212,77.0,4152326941,56,Left,4152326955,74,,4152326949,213,0.2,4152326937,155,,4152326945,141,84.7,4152326943,140,75.7,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4152326951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495615,43,44,1,3,59,8w89tsles26jm12aoelwvlttt,1,29.2,19.2,2023-04-01T14:05:49.081Z,2023-04-04T13:57:17Z,4152327277,233,35,4152326977,56,Back,4152326979,285,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495619,35,44,1,3,59,jv3jh5m5t7qy5t37vwwmnj16,0,70.8,80.8,2023-04-01T14:05:49.082Z,2023-04-04T05:45:24Z,4152326997,56,Left,4152327549,233,43,4152326999,286,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495657,44,1,1,3,59,8w89tsles26jm12aoelwvlttt,0,34,23,2023-04-01T14:05:49.134Z,2023-04-04T13:57:17Z,4152327177,213,6.2,4152327171,140,39.3,4152327167,3,,4152327175,212,5.6,4152327173,141,22.4,4162314087,388,,4152327169,56,Back,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495701,36,61,1,3,59,jv3jh5m5t7qy5t37vwwmnj16,1,75.7,84.7,2023-04-01T14:05:49.248Z,2023-04-04T05:45:41Z,4162314379,388,,4152327425,56,Left,4162314377,15,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495767,45,1,1,4,2,8w89tsles26jm12aoelwvlttt,0,39.6,2.5,2023-04-01T14:05:51.823Z,2023-04-04T05:45:49Z,4152327739,213,0.2,4162314629,178,,4152327731,56,Right,4152327737,212,28.4,4152327729,157,,4152327741,1,,4152327733,140,66.0,4152327735,141,11.3,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495883,37,1,1,4,4,jv3jh5m5t7qy5t37vwwmnj16,0,39,83.2,2023-04-01T14:05:53.544Z,2023-04-04T05:45:58Z,4152328319,141,83.6,4162314935,178,,4152328323,213,0.0,4152328311,157,,4152328317,140,65.0,4152328321,212,27.3,4152328327,1,,4152328315,56,Left,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495931,46,1,1,4,7,8w89tsles26jm12aoelwvlttt,0,40,28.1,2023-04-01T14:05:57.011Z,2023-04-04T05:46:04Z,4152328563,56,Back,4152328565,140,44.9,4152328571,213,5.0,4162315167,388,,4152328567,141,0.0,4152328561,3,,4152328569,212,21.0,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496519,38,5,1,4,9,jv3jh5m5t7qy5t37vwwmnj16,1,46.8,102,2023-04-01T14:05:58.612Z,2023-04-04T05:46:13Z,4152331683,56,Back,4152331685,347,,4152331801,233,47,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495963,47,5,1,4,9,8w89tsles26jm12aoelwvlttt,0,53.2,-2,2023-04-01T14:05:58.612Z,2023-04-04T05:46:14Z,4152331861,233,38,4152328747,56,Right,4152328749,347,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496699,39,1,1,4,26,jv3jh5m5t7qy5t37vwwmnj16,1,53.1,100,2023-04-01T14:06:15.572Z,2023-04-04T05:46:18Z,4152332565,141,98.0,4152332563,140,73.5,4152332571,1,,4152332561,56,Left,4152332567,212,21.6,4152332559,107,,4152332569,213,6.2,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496705,40,61,1,4,27,jv3jh5m5t7qy5t37vwwmnj16,0,73.5,98,2023-04-01T14:06:16.869Z,2023-04-04T08:07:36Z,4152332597,56,Left,4162315957,178,,4162580555,21,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528185231,741,50,1,4,28,8w89tsles26jm12aoelwvlttt,1,38.4,6.9,2023-04-01T14:06:17.985Z,2023-04-04T05:46:41Z,4161316607,286,,4161927723,233,821,4161316605,56,Back,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528185247,821,7,1,4,28,jv3jh5m5t7qy5t37vwwmnj16,1,61.6,93.1,2023-04-01T14:06:18.061Z,2023-04-04T05:46:50Z,4161316739,285,,4161927719,233,741,4161316815,385,,4161316759,167,,4161316737,56,Left,4162316599,178,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496853,42,5,1,4,29,jv3jh5m5t7qy5t37vwwmnj16,0,60,102,2023-04-01T14:06:18.729Z,2023-04-04T05:46:57Z,4152333353,347,,4152333351,56,Left,4152335455,233,48,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497239,48,5,1,4,29,8w89tsles26jm12aoelwvlttt,1,40,-2,2023-04-01T14:06:18.729Z,2023-04-04T05:46:57Z,4152335307,347,,4152335305,56,Back,4152335425,233,42,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497253,49,43,1,4,44,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T14:06:33.640Z,2023-04-01T14:09:38Z,4152335373,286,0,4152335369,56,Back,4152371663,144,50,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496839,41,43,1,4,44,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T14:06:33.641Z,2023-04-01T14:09:24Z,4152369001,144,7,4152333271,285,0,4152340615,233,11,4152333265,56,Left,4152333259,167,0,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497571,50,1,1,4,49,8w89tsles26jm12aoelwvlttt,0,42.4,0,2023-04-01T14:06:38.790Z,2023-04-04T05:47:03Z,4152336971,140,67.4,4152336977,213,0.2,4152341135,1,,4152341133,107,,4152336969,56,Right,4152336975,212,26.6,4152336973,141,4.9,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497611,43,1,1,4,50,jv3jh5m5t7qy5t37vwwmnj16,0,33.3,95,2023-04-01T14:06:40.358Z,2023-04-04T13:12:17Z,4163275251,178,,4152337171,56,Back,4152337177,212,13.8,4152337179,213,5.7,4152337175,141,83.6,4152337173,140,44.2,4152337169,3,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497685,51,50,1,4,51,8w89tsles26jm12aoelwvlttt,1,57.8,11.8,2023-04-01T14:06:41.420Z,2023-04-04T05:47:18Z,4161927731,233,44,4152337495,56,Right,4152337497,286,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497699,44,7,1,4,52,jv3jh5m5t7qy5t37vwwmnj16,0,42.2,88.2,2023-04-01T14:06:42.379Z,2023-04-04T05:47:26Z,4161317053,385,,4152337557,56,Back,4152337561,285,,4162317405,178,,4152337617,233,51,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497975,52,1,1,4,56,8w89tsles26jm12aoelwvlttt,1,68.5,25.6,2023-04-01T14:06:45.945Z,2023-04-04T05:47:34Z,4152339083,213,5.6,4152339075,140,79.3,4152339073,56,Right,4162317577,178,,4152339077,141,10.6,4152339081,212,15.3,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526498007,53,1,1,5,2,8w89tsles26jm12aoelwvlttt,0,90,17.7,2023-04-01T14:06:51.607Z,2023-04-04T05:47:43Z,4152339243,141,29.1,4152339231,2,,4152339321,233,45,4152339241,140,91.5,4152339319,236,,4152339245,212,7.9,4152339239,56,Center,4162317811,178,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,4152339327,286,4161317435,224,,,,4152339247,213,1.4,4152339235,155,4161317437,20,,,,,,,,,,,,,,,,,,,,,,,,
2526497983,45,12,1,5,2,jv3jh5m5t7qy5t37vwwmnj16,1,8.2,75.6,2023-04-01T14:06:51.657Z,2023-04-04T05:47:53Z,4152339117,185,,4152339379,233,53,4162318003,178,,4152339121,56,Back,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526498027,46,6,1,5,3,jv3jh5m5t7qy5t37vwwmnj16,0,0,75.2,2023-04-01T14:06:52.827Z,2023-04-04T05:47:58Z,4152340001,233,54,4152339411,73,,4152339357,56,Back,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526498129,54,6,1,5,3,8w89tsles26jm12aoelwvlttt,1,100,24.8,2023-04-01T14:06:52.827Z,2023-04-04T05:47:59Z,4152339939,233,46,4152339885,56,Center,4152339887,73,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526499387,55,1,1,5,40,8w89tsles26jm12aoelwvlttt,0,99.5,0.4,2023-04-01T14:07:30.455Z,2023-04-04T05:48:07Z,4152346443,140,95.1,4152346433,2,,4152346441,56,Center,4152346437,155,,4152346445,141,50.0,4152346451,1,,4152346439,223,,4152346435,6,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,4161317753,72,4152346447,212,34.0,,,4162318547,178,,4152346449,213,,,,,,,,,,,,,1.7,,,,,,,,,,,,,
2526499485,47,12,1,5,42,jv3jh5m5t7qy5t37vwwmnj16,1,4.7,49.7,2023-04-01T14:07:31.808Z,2023-04-04T05:48:27Z,4152347021,213,4.8,4152347077,15,,4152347015,140,6.0,4162318839,388,,4152347013,56,Back,4152347017,141,5.0,4152347019,212,30.4,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526499739,56,1,1,5,49,8w89tsles26jm12aoelwvlttt,1,95.3,91.5,2023-04-01T14:07:38.870Z,2023-04-04T05:48:32Z,4162319167,178,,4152348351,140,75.0,4152348355,212,21.9,4152348353,141,84.4,4152348357,213,3.4,4152348349,56,Left,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526499761,57,1,1,5,53,8w89tsles26jm12aoelwvlttt,0,88.5,85.1,2023-04-01T14:07:43.381Z,2023-04-04T05:48:40Z,4152348465,56,Center,4152348755,233,48,4152348753,236,,4152348471,212,10.9,4162319411,178,,4152348467,140,90.3,4152348759,286,,4152348473,213,4.9,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,4152348469,141,,,,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526499807,48,74,1,5,54,jv3jh5m5t7qy5t37vwwmnj16,1,8.5,26.2,2023-04-01T14:07:43.505Z,2023-04-04T05:48:53Z,4152348807,233,57,4152348713,56,Back,4152348715,285,,4162319665,178,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
