id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2465725263,540,1,2,72,31,besu5lkqmra07drq1czpr0tk4,1,36,37.5,2022-10-01T15:31:18.452Z,2022-10-02T05:11:06Z,3810572861,213,0.0,3810572851,56,Back,3811964763,388,,3810572853,140,40.5,3810572855,141,37.5,3810572857,212,4.7,3810572747,3,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725317,541,49,2,72,33,besu5lkqmra07drq1czpr0tk4,1,40.5,51.6,2022-10-01T15:31:20.132Z,2022-10-01T19:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725351,542,1,2,72,33,besu5lkqmra07drq1czpr0tk4,1,40.5,51.6,2022-10-01T15:31:20.239Z,2022-10-01T19:43:26Z,3810573299,56,Center,3810573301,140,66.6,3810573311,1,,3810573305,141,52.8,3810573307,212,27.4,3811965755,178,,3810573295,157,,3810573309,213,0.0,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725471,543,1,2,72,35,besu5lkqmra07drq1czpr0tk4,0,66.6,52.8,2022-10-01T15:31:21.927Z,2022-10-01T19:43:36Z,3811966691,388,,3810573995,213,0.0,3810573991,141,53.1,3810573993,212,11.8,3810573989,140,77.8,3810573985,168,,3810573983,3,,3810573987,56,Center,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725455,511,44,2,72,38,muo4d1nfi1vgyvz5n07tjmoo,1,29.3,39.4,2022-10-01T15:31:25.272Z,2022-10-02T05:11:06Z,3810573905,56,Back,3810574455,233,544,3810573907,285,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725495,544,44,2,72,38,besu5lkqmra07drq1czpr0tk4,0,70.7,60.6,2022-10-01T15:31:25.273Z,2022-10-01T19:43:48Z,3810574153,286,,3810574151,56,Center,3810574507,233,511,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725521,512,1,2,72,38,muo4d1nfi1vgyvz5n07tjmoo,1,34.6,32.1,2022-10-01T15:31:25.355Z,2022-10-02T05:11:07Z,3810574339,213,3.4,3810574331,56,Back,3811968153,388,,3810574329,3,,3810574335,141,29.4,3810574337,212,7.8,3810574333,140,27.4,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725543,513,49,2,72,40,muo4d1nfi1vgyvz5n07tjmoo,1,27.4,29.4,2022-10-01T15:31:26.851Z,2022-10-01T19:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725569,514,1,2,72,40,muo4d1nfi1vgyvz5n07tjmoo,0,27.4,29.4,2022-10-01T15:31:26.935Z,2022-10-01T19:44:04Z,3810574573,157,,3810574575,56,Back,3810574597,1,,3810574593,213,6.2,3810574579,140,45.5,3811969057,178,,3810574587,212,19.0,3810574583,141,27.9,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725615,545,49,2,72,41,besu5lkqmra07drq1czpr0tk4,1,62.3,73.8,2022-10-01T15:31:28.392Z,2022-10-01T19:44:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725799,546,4,2,72,45,besu5lkqmra07drq1czpr0tk4,1,71.4,75.2,2022-10-01T15:31:31.981Z,2022-10-01T19:44:22Z,3810575869,56,Center,3810576135,233,515,3810575873,265,,3810575867,13,,3810575871,152,,3810575875,286,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465725837,515,4,2,72,45,muo4d1nfi1vgyvz5n07tjmoo,0,28.6,24.8,2022-10-01T15:31:31.982Z,2022-10-01T19:44:21Z,3811970431,178,,3810576049,13,,3810576055,265,,3810576051,56,Back,3810576311,233,546,3810576053,152,,3810576057,285,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465727165,547,1,2,73,27,besu5lkqmra07drq1czpr0tk4,0,75.6,72.6,2022-10-01T15:32:14.044Z,2022-10-01T19:44:26Z,3810583381,213,5.4,3810583379,212,16.0,3811544247,20,,3810583377,141,54.9,3810583375,140,85.6,3811544245,223,,3811543507,2,,3811970893,178,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,3810583369,155,,3810583367,5,3810583373,56,Center,3810583371,152,,,,,,,,,,,,,,,,,,,,,,,,,
2465727199,516,8,2,73,28,muo4d1nfi1vgyvz5n07tjmoo,1,11.5,46.7,2022-10-01T15:32:15.117Z,2022-10-01T19:44:34Z,3811971671,178,,3810583527,56,Back,3811545499,15,,3811544593,385,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465727289,517,12,2,73,29,muo4d1nfi1vgyvz5n07tjmoo,1,10.5,52.8,2022-10-01T15:32:16.184Z,2022-10-01T19:44:46Z,3810584141,56,Back,3810584267,167,,3810584145,141,100.0,3810584147,212,33.4,3810584143,140,11.9,3811972555,178,,3810584149,213,1.5,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465727305,518,5,2,73,33,muo4d1nfi1vgyvz5n07tjmoo,0,13,102,2022-10-01T15:32:19.870Z,2022-10-01T19:44:53Z,3810584233,347,,3810594219,233,548,3810584231,56,Back,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465729097,548,5,2,73,33,besu5lkqmra07drq1czpr0tk4,1,87,-2,2022-10-01T15:32:19.870Z,2022-10-01T19:44:53Z,3810594081,56,Right,3810594167,233,518,3810594085,347,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465728803,519,18,2,74,12,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T15:32:59.252Z,2022-10-01T19:45:06Z,3810592381,42,,3810592385,59,17,3810592383,44,Midfielder,3810592501,55,520,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465728815,520,19,2,74,12,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T15:32:59.253Z,2022-10-01T19:45:06Z,3810592453,292,4,3810592457,44,Defender,3810592455,293,4,3810592451,59,4,3810592459,55,519,3810592437,42,,3810592447,145,7,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465729237,549,1,2,74,21,besu5lkqmra07drq1czpr0tk4,1,88.3,0,2022-10-01T15:33:08.644Z,2022-10-01T19:45:14Z,3810594857,213,2.3,3810594853,141,11.4,3810594855,212,12.7,3810594849,56,Right,3810594851,140,79.9,3810594847,107,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465729285,550,1,2,74,25,besu5lkqmra07drq1czpr0tk4,0,82.7,10.3,2022-10-01T15:33:12.232Z,2022-10-01T19:45:21Z,3810595141,155,,3811547699,20,,3810595145,140,89.3,3810595143,56,Center,3810595147,141,41.9,3810595153,213,1.3,3811974871,178,,3810595139,2,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3811547697,224,,3810595149,212,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,
2465729423,521,12,2,74,26,muo4d1nfi1vgyvz5n07tjmoo,1,8.2,60.9,2022-10-01T15:33:13.315Z,2022-10-01T19:45:36Z,3811975827,389,,3810595917,140,0.0,3810595915,56,Back,3810595921,212,27.6,3810596165,15,,3810595925,213,1.9,3810595919,141,98.9,3810596033,167,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465729437,522,6,2,74,29,muo4d1nfi1vgyvz5n07tjmoo,0,4.8,80.8,2022-10-01T15:33:16.484Z,2022-10-01T19:45:42Z,3810596091,233,551,3810595977,56,Back,3810595979,73,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465729391,551,6,2,74,29,besu5lkqmra07drq1czpr0tk4,1,95.2,19.2,2022-10-01T15:33:16.484Z,2022-10-01T19:45:43Z,3810595723,75,,3810596055,233,522,3810595721,56,Right,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730293,552,1,2,74,54,besu5lkqmra07drq1czpr0tk4,1,99.5,0.5,2022-10-01T15:33:40.888Z,2022-10-01T19:45:49Z,3810600873,155,,3810600871,6,,3810600869,2,,3810600885,213,2.0,3810600887,1,,3810600877,56,Left,3811548537,20,,3810600875,224,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3810600879,140,78.0,3811976791,178,3810600881,141,81.7,3810600883,212,,,,,,,,59.7,,,,,,,,,,,,,,,,,
2465730415,553,1,2,74,59,besu5lkqmra07drq1czpr0tk4,1,78.6,78.1,2022-10-01T15:33:46.185Z,2022-10-01T19:45:56Z,3810601515,56,Center,3810601521,212,23.9,3810601523,213,3.9,3810601517,140,62.8,3811977329,178,,3810601519,141,52.7,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730507,554,1,2,75,2,besu5lkqmra07drq1czpr0tk4,1,63.8,48.8,2022-10-01T15:33:48.997Z,2022-10-01T19:05:42Z,3810602019,141,17.1,3810602017,140,74.6,3810602023,213,5.2,3810602021,212,24.4,3810602015,56,Right,3811801821,178,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730533,555,1,2,75,5,besu5lkqmra07drq1czpr0tk4,1,71.5,19.4,2022-10-01T15:33:51.845Z,2022-10-01T19:05:54Z,3810602149,212,7.5,3810602139,56,Center,3810602153,213,0.6,3811802779,178,,3810602145,141,25.9,3810602141,140,77.3,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730665,556,1,2,75,6,besu5lkqmra07drq1czpr0tk4,1,77.3,25.9,2022-10-01T15:33:52.835Z,2022-10-01T19:06:06Z,3810602905,212,16.7,3810602895,56,Right,3810602901,141,16.7,3811803919,178,,3810602909,213,5.9,3810602899,140,92.0,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466232835,774,67,2,75,8,besu5lkqmra07drq1czpr0tk4,1,92.7,16.4,2022-10-01T15:33:55.105Z,2022-10-02T05:11:07Z,3813365657,233,664,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466232829,664,67,2,75,8,muo4d1nfi1vgyvz5n07tjmoo,0,7.3,83.6,2022-10-01T15:33:55.106Z,2022-10-02T04:50:18Z,3813365665,233,774,,,,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730697,557,1,2,75,8,besu5lkqmra07drq1czpr0tk4,0,93.7,17,2022-10-01T15:33:55.175Z,2022-10-02T05:11:07Z,3810603073,141,31.9,3810603077,213,1.9,3811806945,178,,3810603075,212,10.6,3811550099,20,,3810603065,2,,3810603071,140,90.6,3811550095,225,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3810603069,56,Center,3811550097,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465731145,523,12,2,75,9,muo4d1nfi1vgyvz5n07tjmoo,1,7.6,63.3,2022-10-01T15:33:55.925Z,2022-10-01T19:06:57Z,3810605555,212,9.4,3810605549,56,Back,3810605551,140,16.0,3811808035,178,,3810605553,141,68.2,3810605557,213,0.4,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730925,558,1,2,75,12,besu5lkqmra07drq1czpr0tk4,1,90.5,28.5,2022-10-01T15:33:59.687Z,2022-10-02T05:11:08Z,3810604353,56,Center,3810604357,141,38.2,3810604361,213,1.4,3811808979,178,,3810615283,210,15,3810604355,140,91.8,3810604359,212,6.7,3810615289,154,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2466232025,761,67,2,75,13,besu5lkqmra07drq1czpr0tk4,1,91.7,39.8,2022-10-01T15:34:00.575Z,2022-10-02T05:11:08Z,3813362617,233,661,,,,,,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466232021,661,67,2,75,13,muo4d1nfi1vgyvz5n07tjmoo,0,8.3,60.2,2022-10-01T15:34:00.576Z,2022-10-02T04:47:53Z,3813362629,233,761,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465730931,559,15,2,75,13,besu5lkqmra07drq1czpr0tk4,1,92.7,45.2,2022-10-01T15:34:00.804Z,2022-10-02T05:11:08Z,3810614135,82,,3810615449,102,49.0,3810615455,328,,3811562997,25,,3810615467,231,49.1,3810615435,29,,3810614131,20,,3810615443,55,558,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,3810614235,233,526,3810615463,147,3810604399,56,Center,3810615465,230,3810604397,17,,45.8,3811814257,178,,99.4,3811563391,78,3810615461,146,94.0,3810615439,154,,,,3810615453,103,,,,,19
2465732489,526,10,2,75,14,muo4d1nfi1vgyvz5n07tjmoo,1,9.2,54.8,2022-10-01T15:34:01.133Z,2022-10-01T19:08:33Z,3810614251,233,559,3811815619,178,,3810612825,56,Back,3811815621,21,,3810612823,94,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465731131,560,15,2,75,15,besu5lkqmra07drq1czpr0tk4,1,85.7,46.2,2022-10-01T15:34:02.135Z,2022-10-01T19:08:48Z,3810612123,192,,3810609791,82,,3810612103,100,,3810612097,458,,3810612117,230,99.7,3810612073,78,,3810612119,231,50.7,3810612087,328,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,3810612107,146,98.9,3810609773,20,3810612113,147,50.9,3810612077,102,3811564515,25,,,3811816773,178,,51.3,3810605463,56,3810605461,17,,3810612081,103,19,,Center,,,,,,,
2465731319,561,4,2,75,15,besu5lkqmra07drq1czpr0tk4,1,92.2,46.2,2022-10-01T15:34:02.515Z,2022-10-01T19:09:00Z,3810606527,152,,3810606523,10,,3810606525,56,Center,3810606521,9,,3810606573,233,524,3810606529,286,,3810618981,348,ddnwckj55fg870otjg9w9xyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465731155,524,4,2,75,15,muo4d1nfi1vgyvz5n07tjmoo,0,7.8,53.8,2022-10-01T15:34:02.516Z,2022-10-01T19:09:00Z,3810605585,285,,3810631569,9,,3811817693,178,,3810605581,56,Back,3810606605,233,561,3810605583,152,,3810605577,10,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465732221,525,17,2,75,20,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T15:34:07.816Z,2022-10-01T19:09:10Z,3810611393,33,,3810611395,165,,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465733925,527,58,2,76,43,muo4d1nfi1vgyvz5n07tjmoo,0,0,0,2022-10-01T15:35:30.598Z,2022-10-01T19:11:00Z,3810621095,73,,3810621091,179,,3810621097,56,Back,3810621087,188,,3810621083,9,,3810621757,233,562,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465733869,562,13,2,76,43,besu5lkqmra07drq1czpr0tk4,1,88.5,50,2022-10-01T15:35:30.598Z,2022-10-01T19:11:00Z,3810622071,103,66.7,3811819385,178,,3810622073,458,,3810622067,74,,3810620753,9,,3810622069,102,50.8,3810680311,390,223193,3810621591,353,527,ddnwckj55fg870otjg9w9xyad,S. Kelly,3810620759,214,,3810622075,230,3810622077,231,50.2,3810620757,56,3810620755,17,,99.0,3810621487,72,,Center,,,,,,,,,,,,,,,,,
2465734081,528,5,2,76,44,muo4d1nfi1vgyvz5n07tjmoo,1,-1,49.8,2022-10-01T15:35:31.268Z,2022-10-01T19:12:56Z,3810621887,233,563,3810621875,346,,3810621873,56,Back,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465733901,563,5,2,76,44,besu5lkqmra07drq1czpr0tk4,0,101,50.2,2022-10-01T15:35:31.268Z,2022-10-01T19:12:56Z,3810620937,346,,3810620933,56,Center,3810621937,233,528,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735163,529,1,2,77,18,muo4d1nfi1vgyvz5n07tjmoo,0,4.9,53.3,2022-10-01T15:36:05.164Z,2022-10-02T08:27:39Z,3810627683,74,,3810627681,1,,3810627679,213,0.4,3810627669,56,Left,3810627675,141,92.7,3810627667,124,,3810627677,212,68.4,3810627673,140,64.8,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735255,530,1,2,77,21,muo4d1nfi1vgyvz5n07tjmoo,0,48.9,92.1,2022-10-01T15:36:08.292Z,2022-10-02T08:27:51Z,3810628185,56,Left,3811842573,388,,3810628187,140,65.3,3810628183,3,,3810628191,212,17.5,3810628193,213,0.2,3810628189,141,96.3,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735217,564,1,2,77,24,besu5lkqmra07drq1czpr0tk4,0,39.6,6.8,2022-10-01T15:36:11.659Z,2022-10-02T08:28:58Z,3810627961,56,Back,3810627965,141,7.9,3810627963,140,47.5,3810627967,212,8.3,3811840343,178,,3810627969,213,0.1,3810627959,3,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466283949,915,43,2,77,24,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T15:36:11.722Z,2022-10-02T08:27:16Z,3813583059,178,0,3813583083,144,82,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735369,531,61,2,77,25,muo4d1nfi1vgyvz5n07tjmoo,0,59,92.7,2022-10-01T15:36:12.483Z,2022-10-02T08:29:43Z,3811858303,178,,3810628923,56,Left,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735339,566,1,2,77,25,besu5lkqmra07drq1czpr0tk4,0,40.5,9.4,2022-10-01T15:36:12.708Z,2022-10-01T19:17:01Z,3810628721,141,9.4,3810628725,213,0.0,3811856899,178,,3810628719,140,45.1,3810628723,212,4.8,3810628717,56,Back,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735311,565,1,2,77,26,besu5lkqmra07drq1czpr0tk4,0,31.2,8.2,2022-10-01T15:36:13.301Z,2022-10-02T08:52:07Z,3810628543,3,,3810628547,140,40.9,3810628545,56,Back,3810628551,212,10.2,3811843231,388,,3810628549,141,9.4,3810628553,213,0.1,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735427,532,50,2,77,28,muo4d1nfi1vgyvz5n07tjmoo,1,65.7,78,2022-10-01T15:36:15.575Z,2022-10-01T19:17:45Z,3810629465,233,567,3810629215,286,,3810629211,56,Center,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735375,567,7,2,77,28,besu5lkqmra07drq1czpr0tk4,0,34.3,22,2022-10-01T15:36:15.798Z,2022-10-01T19:17:54Z,3811860635,178,,3810629379,233,532,3810628951,56,Back,3811575925,385,,3810628953,285,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735611,533,1,2,77,31,muo4d1nfi1vgyvz5n07tjmoo,1,59.3,80.6,2022-10-01T15:36:18.368Z,2022-10-01T19:18:04Z,3811861477,178,,3810630299,213,0.3,3810630301,1,,3810630291,56,Left,3810630295,141,95.9,3810630289,155,,3810630297,212,36.5,3810630293,140,92.6,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735615,534,61,2,77,36,muo4d1nfi1vgyvz5n07tjmoo,1,98.3,95.6,2022-10-01T15:36:23.550Z,2022-10-01T19:18:12Z,3811861937,389,,3810630325,56,Left,,,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735641,535,5,2,77,37,muo4d1nfi1vgyvz5n07tjmoo,0,95.7,101.8,2022-10-01T15:36:24.080Z,2022-10-01T19:18:21Z,3810630459,56,Left,3810630461,347,,3810632135,233,568,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735899,568,5,2,77,37,besu5lkqmra07drq1czpr0tk4,1,4.3,-1.8,2022-10-01T15:36:24.080Z,2022-10-01T19:18:21Z,3810631977,56,Back,3810632041,233,535,3810631979,347,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465735935,569,1,2,77,45,besu5lkqmra07drq1czpr0tk4,0,9.6,0,2022-10-01T15:36:32.518Z,2022-10-01T19:19:34Z,3810632251,1,,3810632237,141,6.7,3810632233,56,Back,3810632235,140,36.1,3810632229,107,,3810632243,212,28.4,3810632247,213,0.2,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736145,539,1,2,77,47,muo4d1nfi1vgyvz5n07tjmoo,1,56.9,86.6,2022-10-01T15:36:34.440Z,2022-10-01T19:19:48Z,3810633449,3,,3810633455,141,92.3,3810633461,213,0.3,3810633451,56,Left,3811868549,178,,3810633453,140,67.6,3810633459,212,11.9,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736039,536,44,2,77,50,muo4d1nfi1vgyvz5n07tjmoo,1,67.4,90.7,2022-10-01T15:36:36.824Z,2022-10-02T05:11:09Z,3810632783,56,Left,3810632785,286,,3810632837,233,570,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736013,570,44,2,77,50,besu5lkqmra07drq1czpr0tk4,0,32.6,9.3,2022-10-01T15:36:36.825Z,2022-10-01T19:20:01Z,3810632927,233,536,3810632655,56,Back,3810632659,285,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736079,537,1,2,77,50,muo4d1nfi1vgyvz5n07tjmoo,0,64.3,88.4,2022-10-01T15:36:36.919Z,2022-10-02T05:11:09Z,3810633021,213,0.7,3810633015,140,74.0,3811870267,388,,3810633011,3,,3810633013,56,Left,3810633017,141,100.0,3810633019,212,13.3,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736085,538,5,2,77,51,muo4d1nfi1vgyvz5n07tjmoo,0,76,101.5,2022-10-01T15:36:38.520Z,2022-10-01T19:20:26Z,3810633049,347,,3810634241,233,571,3810633047,56,Left,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465736275,571,5,2,77,51,besu5lkqmra07drq1czpr0tk4,1,24,-1.5,2022-10-01T15:36:38.520Z,2022-10-01T19:20:26Z,3810634183,233,538,3810634159,347,,3810634157,56,Back,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
