id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value
2530272005,195,7,1,25,22,ez46dadmx0virt38cgeq2n6pf,0,26.6,85.2,2023-04-08T14:26:28.977Z,2023-04-08T22:08:12Z,4174230957,383,,4172416775,233,201,4172416745,285,,4172416743,56,Back,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272055,202,1,1,25,23,87coxipr6ls77tnlba3eselx0,1,77.1,17.3,2023-04-08T14:26:29.249Z,2023-04-08T22:08:14Z,4172416937,140,71.9,4172416947,213,3.1,4172416943,212,5.5,4172416935,56,Right,4172416939,141,17.4,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272093,203,1,1,25,24,87coxipr6ls77tnlba3eselx0,1,71.9,17.4,2023-04-08T14:26:30.824Z,2023-04-08T22:08:19Z,4172417197,141,7.4,4172417193,56,Right,4172417201,213,4.9,4172417199,212,6.9,4172417195,140,72.8,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272101,204,1,1,25,27,87coxipr6ls77tnlba3eselx0,1,73.4,6.1,2023-04-08T14:26:33.673Z,2023-04-08T22:08:26Z,4172417261,212,3.4,4172417257,140,70.5,4172417259,141,8.2,4172417263,213,2.7,4172417255,56,Right,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272105,205,1,1,25,28,87coxipr6ls77tnlba3eselx0,0,69.8,9.2,2023-04-08T14:26:34.385Z,2023-04-08T22:08:27Z,4172417461,233,196,4172417291,212,3.1,4172417289,141,8.5,4172417281,56,Right,4172417459,236,,4172417465,286,,4172417285,140,72.7,4172417293,213,6.1,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272121,196,74,1,25,28,ez46dadmx0virt38cgeq2n6pf,1,25.1,95.6,2023-04-08T14:26:34.386Z,2023-04-08T22:08:29Z,4172417529,233,205,4172417375,56,Back,4172417377,285,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272151,197,5,1,25,30,ez46dadmx0virt38cgeq2n6pf,0,25.4,101.4,2023-04-08T14:26:36.617Z,2023-04-08T14:29:14Z,4172417545,56,Back,4172418439,233,206,4172417551,347,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272289,206,5,1,25,30,87coxipr6ls77tnlba3eselx0,1,74.6,-1.4,2023-04-08T14:26:36.617Z,2023-04-08T14:26:44Z,4172418393,56,Right,4172418409,233,197,4172418395,347,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272423,207,1,1,25,44,87coxipr6ls77tnlba3eselx0,1,74.3,0,2023-04-08T14:26:50.689Z,2023-04-08T14:26:51Z,4172419277,140,76.3,4172419279,141,11.3,4172419281,212,9.1,4172419283,213,1.3,4172419273,107,,4172419275,56,Right,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272467,208,1,1,25,45,87coxipr6ls77tnlba3eselx0,1,77.3,12.3,2023-04-08T14:26:51.448Z,2023-04-08T14:26:53Z,4172419521,140,75.2,4172419527,213,4.3,4172419525,212,6.0,4172419523,141,4.1,4172419519,56,Right,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272475,209,1,1,25,47,87coxipr6ls77tnlba3eselx0,0,75.7,2.8,2023-04-08T14:26:53.761Z,2023-04-08T22:08:41Z,4172419591,140,76.9,4174231471,386,,4172419727,236,,4172419731,233,198,4172419589,56,Right,4172419597,213,1.1,4172419587,155,,4174231469,225,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,4172419595,212,4172419737,286,,4172419593,141,6.2,2.6,4174231473,20,4172419585,2,,,,,,,,,,,,,,,
2530272489,198,12,1,25,47,ez46dadmx0virt38cgeq2n6pf,1,23,97.2,2023-04-08T14:26:53.861Z,2023-04-08T14:26:55Z,4172419791,233,209,4172419665,56,Back,4172419663,185,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272517,199,5,1,25,50,ez46dadmx0virt38cgeq2n6pf,0,30.2,102,2023-04-08T14:26:56.212Z,2023-04-08T14:27:08Z,4172419851,56,Back,4172421067,233,210,4172419853,347,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272735,210,5,1,25,50,87coxipr6ls77tnlba3eselx0,1,69.8,-2,2023-04-08T14:26:56.212Z,2023-04-08T14:29:14Z,4172421035,56,Right,4172421055,233,199,4172421037,347,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272805,211,1,1,26,1,87coxipr6ls77tnlba3eselx0,1,70.6,0,2023-04-08T14:27:07.689Z,2023-04-08T14:27:11Z,4172421385,212,24.7,4172421375,107,,4172421393,1,,4172421389,213,0.4,4172421381,141,13.4,4172421379,140,92.1,4172421377,56,Right,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272855,212,1,1,26,4,87coxipr6ls77tnlba3eselx0,1,96.8,15,2023-04-08T14:27:10.897Z,2023-04-08T22:09:03Z,4172421663,212,24.2,4174231707,224,,4172421653,2,,4174231709,20,,4172421655,155,,4172421657,56,Center,4172421667,213,1.8,4172421659,140,92.5,djn7515ev4uzfcvizndtrvzkl,J. Sims,1,4172422777,154,4172422775,210,13,4172421661,141,50.0,,,,,,,,,,,,,,,,,,,,
2530272885,213,44,1,26,5,87coxipr6ls77tnlba3eselx0,1,92.4,46.8,2023-04-08T14:27:12.072Z,2023-04-08T22:08:59Z,4172421767,286,,4172421897,233,200,4172421765,56,Center,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272863,200,44,1,26,5,ez46dadmx0virt38cgeq2n6pf,0,7.6,53.2,2023-04-08T14:27:12.073Z,2023-04-08T22:09:00Z,4172421681,56,Back,4172421915,233,213,4172421683,285,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272893,214,13,1,26,6,87coxipr6ls77tnlba3eselx0,1,92.9,52.1,2023-04-08T14:27:12.673Z,2023-04-08T22:09:04Z,4172422801,29,,4172422817,231,50.4,4172421801,22,,4172422815,230,98.8,4172422813,328,,4172422809,102,44.0,4172422811,103,16.7,4172421809,56,Center,6aonl21cpvfg8ma7i00q9ho0l,J. White,,4172422805,55,4172422797,15,,4172422803,154,,212,4172421805,17,4172422799,84,,,,,,,,,,,,,,,
2530272905,201,5,1,26,9,ez46dadmx0virt38cgeq2n6pf,1,-0.9,59.5,2023-04-08T14:27:15.525Z,2023-04-08T14:27:17Z,4172421973,233,215,4172421873,56,Back,4172421875,346,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272917,215,5,1,26,9,87coxipr6ls77tnlba3eselx0,0,100.9,40.5,2023-04-08T14:27:15.525Z,2023-04-08T14:29:15Z,4172421921,56,Center,4172421923,346,,4172421999,233,201,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273375,202,1,1,26,36,ez46dadmx0virt38cgeq2n6pf,0,3,52.7,2023-04-08T14:27:43.133Z,2023-04-08T22:09:18Z,4172424569,213,0.1,4174232179,189,,4172424561,56,Center,4172424573,74,,4172424559,124,,4172424567,212,67.2,4172424571,1,,4172424565,141,61.5,3vt38r8n9081i3a4dj89lx905,R. Matthews,,4172424563,140,,,,,,,66.7,,,,,,,,,,,,,,,,,,,
2530273415,216,1,1,26,38,87coxipr6ls77tnlba3eselx0,0,31.8,43.5,2023-04-08T14:27:45.111Z,2023-04-08T22:09:28Z,4172428707,213,0.5,4172428703,141,51.3,4172428699,3,,4172428705,212,11.3,4172428701,140,41.3,4172424787,56,Back,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530616347,778,61,1,26,39,ez46dadmx0virt38cgeq2n6pf,1,61.8,54.5,2023-04-08T14:27:45.488Z,2023-04-08T22:09:37Z,4174232603,56,Center,,,,,,,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273489,203,1,1,26,40,ez46dadmx0virt38cgeq2n6pf,0,55.6,46.4,2023-04-08T14:27:46.524Z,2023-04-08T22:09:41Z,4172425193,1,,4172425189,212,45.6,4172425185,140,96.5,4172425181,155,,4172425183,56,Center,4172425191,213,5.9,4172425187,141,24.0,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273507,217,52,1,26,47,87coxipr6ls77tnlba3eselx0,1,8.6,75.6,2023-04-08T14:27:53.849Z,2023-04-08T22:09:45Z,4174232791,376,,,,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273579,218,1,1,26,48,87coxipr6ls77tnlba3eselx0,1,8.3,72.6,2023-04-08T14:27:55.064Z,2023-04-08T14:27:58Z,4172425721,287,,4172425685,123,,4172425693,212,32.7,4172425697,213,4.9,4172425687,56,Back,4172425691,141,25.9,4172425701,1,,4172425689,140,15.6,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273657,219,1,1,26,53,87coxipr6ls77tnlba3eselx0,1,25.7,13.5,2023-04-08T14:27:59.265Z,2023-04-08T22:10:00Z,4172426197,213,0.6,4172426187,155,,4172426191,140,52.6,4172426201,1,,4172426189,56,Center,4172426195,212,34.6,4172426193,141,42.8,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273681,220,1,1,26,54,87coxipr6ls77tnlba3eselx0,0,52.7,43.1,2023-04-08T14:28:01.200Z,2023-04-08T22:10:02Z,4172426335,213,6.1,4172426325,3,,4172426333,212,19.9,4172426331,141,36.9,4172426329,140,71.2,4174233239,168,,4172426327,56,Center,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273705,204,1,1,26,56,ez46dadmx0virt38cgeq2n6pf,1,28.8,66.4,2023-04-08T14:28:02.500Z,2023-04-08T22:10:06Z,4172426465,212,6.9,4172426455,56,Back,4172426469,213,5.2,4172426461,141,57.3,4172426457,140,31.6,4172426451,3,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273709,205,49,1,26,57,ez46dadmx0virt38cgeq2n6pf,1,29.6,61.5,2023-04-08T14:28:03.364Z,2023-04-08T22:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273799,206,1,1,26,59,ez46dadmx0virt38cgeq2n6pf,1,28.9,62.6,2023-04-08T14:28:05.572Z,2023-04-08T14:28:11Z,4172426971,1,,4172426965,141,96.5,4172426969,213,0.6,4172426961,56,Left,4172426963,140,60.9,4172426967,212,40.7,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273875,207,1,1,27,5,ez46dadmx0virt38cgeq2n6pf,1,62.4,88.4,2023-04-08T14:28:11.661Z,2023-04-08T14:28:17Z,4172427475,140,81.1,4172427473,56,Left,4172427477,141,93.9,4172427481,213,0.2,4172427479,212,20.0,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273891,208,3,1,27,9,ez46dadmx0virt38cgeq2n6pf,1,87.5,78.3,2023-04-08T14:28:15.684Z,2023-04-08T22:10:27Z,4174233859,465,,4172427567,286,,4172427605,233,221,4172427565,56,Center,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273893,221,45,1,27,9,87coxipr6ls77tnlba3eselx0,0,12.5,21.7,2023-04-08T14:28:15.684Z,2023-04-08T22:10:25Z,4172427653,233,208,4172427573,285,,4172427571,56,Back,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273909,209,1,1,27,12,ez46dadmx0virt38cgeq2n6pf,0,93.2,75,2023-04-08T14:28:18.940Z,2023-04-08T22:10:35Z,4172427695,213,5.0,4172427693,212,31.9,4174234095,386,,4172429179,2,,4174234093,225,,4172427691,141,29.5,4174234097,72,,4172427689,140,100.0,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,4172427687,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2530273913,210,5,1,27,13,ez46dadmx0virt38cgeq2n6pf,0,101.2,36.4,2023-04-08T14:28:19.936Z,2023-04-08T14:28:22Z,4172427723,56,Center,4172427911,233,222,4172427725,346,,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273941,222,5,1,27,13,87coxipr6ls77tnlba3eselx0,1,-1.2,63.6,2023-04-08T14:28:19.936Z,2023-04-08T14:29:15Z,4172427881,346,,4172427901,233,210,4172427879,56,Back,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274489,223,1,1,27,48,87coxipr6ls77tnlba3eselx0,0,4.6,38.9,2023-04-08T14:28:54.817Z,2023-04-08T14:29:01Z,4172430987,141,40.7,4172430997,74,,4172430989,212,64.0,4172430981,155,,4172430979,124,,4172430991,213,0.0,4172430985,140,65.5,4172430993,1,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,4172430983,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2530274483,211,44,1,27,51,ez46dadmx0virt38cgeq2n6pf,1,32.4,55.8,2023-04-08T14:28:57.380Z,2023-04-08T22:10:42Z,4172430949,285,,4172430947,56,Back,4172431087,233,224,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274493,224,44,1,27,51,87coxipr6ls77tnlba3eselx0,0,67.6,44.2,2023-04-08T14:28:57.381Z,2023-04-08T22:10:44Z,4172431155,233,211,4172431015,286,,4172431013,56,Center,,,,,,,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274507,212,1,1,27,52,ez46dadmx0virt38cgeq2n6pf,0,30.8,52.5,2023-04-08T14:28:58.461Z,2023-04-08T22:10:45Z,4172431113,56,Back,4172431115,140,47.1,4172431121,213,5.5,4172431119,212,23.2,4172431111,3,,4172431117,141,29.4,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274593,225,1,1,27,55,87coxipr6ls77tnlba3eselx0,1,53.3,67,2023-04-08T14:29:02.033Z,2023-04-08T22:10:54Z,4172431721,212,37.8,4174234605,155,,4172431715,56,Left,4172431723,213,0.3,4172431725,1,,4172431717,140,87.3,4172431719,141,85.1,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274643,226,1,1,28,1,87coxipr6ls77tnlba3eselx0,1,89.6,89.6,2023-04-08T14:29:07.777Z,2023-04-08T14:29:10Z,4172432003,140,79.7,4172432005,141,93.3,4172432007,212,10.7,4172432009,213,2.9,4172432001,56,Left,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274673,227,1,1,28,4,87coxipr6ls77tnlba3eselx0,1,78,92,2023-04-08T14:29:10.865Z,2023-04-08T14:29:12Z,4172432151,212,9.9,4172432145,56,Left,4172432153,213,3.2,4172432149,141,91.4,4172432147,140,68.6,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274731,228,1,1,28,6,87coxipr6ls77tnlba3eselx0,1,67.7,91.4,2023-04-08T14:29:12.825Z,2023-04-08T14:29:17Z,4172432457,140,22.4,4172432461,212,49.9,4172432459,141,69.0,4172432465,1,,4172432463,213,3.5,4172432455,56,Back,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274791,229,1,1,28,11,87coxipr6ls77tnlba3eselx0,1,21.9,68.8,2023-04-08T14:29:17.753Z,2023-04-08T14:29:23Z,4172432735,56,Back,4172432741,212,32.0,4172432733,157,,4172432743,213,5.8,4172432739,141,46.0,4172432745,1,,4172432737,140,48.6,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274801,230,1,1,28,14,87coxipr6ls77tnlba3eselx0,0,48.6,46,2023-04-08T14:29:21.041Z,2023-04-08T22:11:05Z,4172432809,56,Center,4172432819,213,0.5,4172432807,3,,4172432811,140,52.9,4172432815,212,5.2,4172432813,141,49.7,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274821,213,61,1,28,15,ez46dadmx0virt38cgeq2n6pf,1,48.7,49.1,2023-04-08T14:29:21.372Z,2023-04-08T22:11:07Z,4172432915,56,Back,,,,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274853,214,49,1,28,16,ez46dadmx0virt38cgeq2n6pf,1,62.3,68.1,2023-04-08T14:29:22.836Z,2023-04-08T22:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274963,215,50,1,28,21,ez46dadmx0virt38cgeq2n6pf,1,70.6,68.8,2023-04-08T14:29:27.589Z,2023-04-08T22:11:20Z,4172433821,233,231,4172433637,286,,4172433635,56,Center,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274981,231,7,1,28,21,87coxipr6ls77tnlba3eselx0,1,29.4,31.2,2023-04-08T14:29:27.590Z,2023-04-08T22:11:23Z,4172433789,233,215,4174235345,384,,4172433739,285,,4172433735,56,Back,,,,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274983,232,49,1,28,23,87coxipr6ls77tnlba3eselx0,1,24.8,39.4,2023-04-08T14:29:29.849Z,2023-04-08T22:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530616951,742,3,1,28,24,87coxipr6ls77tnlba3eselx0,0,28.7,40.9,2023-04-08T14:29:31.147Z,2023-04-08T22:11:49Z,4174235897,56,Back,4174235903,467,7xxqn9xu5izixdi9spsjf1t5h,4174235899,285,,4174235901,465,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275019,216,43,1,28,26,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-08T14:29:32.753Z,2023-04-08T14:29:38Z,4172433953,286,0,4172434357,233,233,4172433951,56,Center,4172434481,144,45,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275067,233,43,1,28,26,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-08T14:29:32.753Z,2023-04-08T14:29:39Z,4172434615,144,3,4172434235,56,Back,4172434239,285,0,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275077,234,4,1,28,28,87coxipr6ls77tnlba3eselx0,1,28.2,40.3,2023-04-08T14:29:34.803Z,2023-04-08T14:29:36Z,4172434279,265,,4172434275,56,Back,4172434281,285,,4172434273,13,,4172434277,152,,4172434387,233,217,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275085,217,4,1,28,28,ez46dadmx0virt38cgeq2n6pf,0,71.8,59.7,2023-04-08T14:29:34.804Z,2023-04-08T14:29:37Z,4172434337,286,,4172434329,13,,4172434333,152,,4172434407,233,234,4172434335,265,,4172434331,56,Center,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275475,235,1,1,28,58,87coxipr6ls77tnlba3eselx0,1,28.7,41.8,2023-04-08T14:30:04.601Z,2023-04-08T14:55:23Z,4172436677,140,77.8,4172436679,141,73.5,4172436671,155,,4172436681,212,55.9,4172436675,56,Center,4172436685,1,,4172436669,5,,4172436683,213,0.4,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,4172436673,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275477,236,61,1,29,0,87coxipr6ls77tnlba3eselx0,1,77.2,73.6,2023-04-08T14:30:06.313Z,2023-04-08T22:14:29Z,4172436689,56,Center,,,,,,,,,,,,,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275547,237,1,1,29,1,87coxipr6ls77tnlba3eselx0,1,74.4,84.2,2023-04-08T14:30:07.921Z,2023-04-08T22:14:34Z,4172437095,2,,4174239845,225,,4172437097,155,,4174239847,387,,4172437099,56,Center,4174239849,72,,4172437101,140,86.1,4172437103,141,41.6,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,4172437105,212,4172437107,213,5.1,,,,31.5,,,,,,,,,,,,,,,,,,,
2530275565,239,1,1,29,4,87coxipr6ls77tnlba3eselx0,0,86,41.6,2023-04-08T14:30:11.001Z,2023-04-08T22:14:53Z,4172437201,141,59.9,4172437199,140,78.0,4172437197,56,Center,4172437203,212,15.0,4172437205,213,2.2,4172437195,3,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275537,218,49,1,29,5,ez46dadmx0virt38cgeq2n6pf,1,28.4,37.9,2023-04-08T14:30:11.276Z,2023-04-08T22:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275559,238,43,1,29,7,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-08T14:30:13.476Z,2023-04-08T14:30:20Z,4172437815,144,44,4172437157,56,Center,4172437159,286,0,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275617,219,1,1,29,7,ez46dadmx0virt38cgeq2n6pf,0,21.5,39.7,2023-04-08T14:30:14.196Z,2023-04-08T22:15:02Z,4172437469,140,24.4,4172437475,213,6.0,4172437471,141,38.5,4172437473,212,3.2,4172442245,157,,4172437467,56,Back,4172442247,1,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275593,240,61,1,29,8,87coxipr6ls77tnlba3eselx0,1,73.9,61.7,2023-04-08T14:30:15.114Z,2023-04-08T22:15:03Z,4172437313,56,Center,,,,,,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275689,220,1,1,29,10,ez46dadmx0virt38cgeq2n6pf,1,9.4,31.5,2023-04-08T14:30:16.644Z,2023-04-08T22:15:11Z,4172437873,56,Back,4172437875,140,27.0,4172437879,212,22.9,4172437871,155,,4172437881,213,5.7,4172437877,141,11.7,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275723,221,1,1,29,12,ez46dadmx0virt38cgeq2n6pf,0,27,11.7,2023-04-08T14:30:18.677Z,2023-04-08T22:15:17Z,4172438015,56,Right,4172438019,141,9.2,4172438013,3,,4172438021,212,29.3,4172438017,140,54.9,4172438023,213,6.2,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275729,241,49,1,29,16,87coxipr6ls77tnlba3eselx0,1,42,93.2,2023-04-08T14:30:22.889Z,2023-04-08T14:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275807,222,45,1,29,19,ez46dadmx0virt38cgeq2n6pf,0,60.8,6.5,2023-04-08T14:30:25.865Z,2023-04-08T14:30:27Z,4172438397,285,,4172438503,233,242,4172438393,56,Right,,,,,,,,,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
