id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2482552269,13,27,1,2,57,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T15:34:38.459Z,2022-11-08T18:33:26Z,3899795259,41,Injury,3899795261,53,ekjpc2tvdk5jtiamtufdqkr85,3899796361,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482552453,43,27,1,2,57,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T15:34:38.459Z,2022-11-08T18:33:25Z,3899796307,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482553885,14,28,1,3,54,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T15:35:35.753Z,2022-11-08T18:33:32Z,3899804035,55,13,3899804201,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482553905,44,28,1,3,54,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T15:35:35.753Z,2022-11-08T18:33:32Z,3899804131,55,43,3899804173,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554271,45,1,1,4,1,cgvbluoerzbzcr7aaxge3wkcv,0,79.1,0,2022-11-06T15:35:42.980Z,2022-11-08T18:33:45Z,3899806101,140,100.0,3899808779,238,,3899810157,189,,3899806111,213,0.5,3899806113,1,,3899806105,141,17.6,3899806099,56,Right,3899806097,107,,degqtleco9n5tlt0yz3q5t9ii,Costinha,3899806109,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554081,15,5,1,4,3,3b4nxgvmwzstmoq6borytkwx1,1,-0.9,82.2,2022-11-06T15:35:45.138Z,2022-11-08T18:33:55Z,3899810581,233,46,3899804991,56,Back,3899806521,189,,3899804993,346,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554283,46,5,1,4,3,cgvbluoerzbzcr7aaxge3wkcv,0,100.9,17.8,2022-11-06T15:35:45.138Z,2022-11-08T18:33:55Z,3899806159,346,,3899810627,233,15,3899806157,56,Right,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554247,16,1,1,4,8,3b4nxgvmwzstmoq6borytkwx1,1,5.2,49.9,2022-11-06T15:35:50.233Z,2022-11-08T18:34:00Z,3899805931,56,Back,3899805941,213,4.9,3899805939,212,9.9,3899805945,237,,3899805925,124,,3899805935,140,7.1,3899805937,141,35.7,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554321,17,1,1,4,13,3b4nxgvmwzstmoq6borytkwx1,0,9.4,38.7,2022-11-06T15:35:54.387Z,2022-11-08T18:34:05Z,3899806347,155,,3899806363,213,0.4,3899806351,140,53.6,3899806349,56,Center,3899806365,1,,3899806359,212,49.6,3903809115,178,,3899806355,141,64.6,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554379,47,1,1,4,15,cgvbluoerzbzcr7aaxge3wkcv,0,43.6,33.8,2022-11-06T15:35:56.760Z,2022-11-08T18:34:10Z,3899806685,212,12.9,3899806675,140,55.6,3903809343,388,,3899806689,213,0.2,3899806671,56,Center,3899806681,141,38.0,3899806667,3,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554431,18,1,1,4,18,3b4nxgvmwzstmoq6borytkwx1,1,41.3,63.5,2022-11-06T15:35:59.510Z,2022-11-08T18:34:14Z,3899807025,56,Center,3903809485,388,,3899807027,140,53.0,3899807029,141,42.7,3899807033,213,5.4,3899807023,3,,3899807031,212,18.7,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554455,19,1,1,4,19,3b4nxgvmwzstmoq6borytkwx1,0,53,42.7,2022-11-06T15:36:01.289Z,2022-11-08T18:34:19Z,3899807129,56,Center,3903809705,388,,3899807145,213,0.4,3899807137,141,50.7,3899807141,212,15.7,3899807123,3,,3899807133,140,67.0,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554507,48,1,1,4,21,cgvbluoerzbzcr7aaxge3wkcv,0,31.3,44.9,2022-11-06T15:36:03.303Z,2022-11-08T18:34:23Z,3903809793,388,,3899807431,141,73.3,3899807433,212,19.8,3899807429,140,35.6,3899807435,213,1.3,3899807425,3,,3899807427,56,Back,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554581,20,1,1,4,25,3b4nxgvmwzstmoq6borytkwx1,1,65.1,8.1,2022-11-06T15:36:07.156Z,2022-11-08T18:34:29Z,3899807839,140,54.6,3899807837,56,Right,3899807845,213,3.2,3903809945,178,,3899807841,141,7.1,3899807843,212,11.0,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554623,21,1,1,4,28,3b4nxgvmwzstmoq6borytkwx1,1,53.6,10.6,2022-11-06T15:36:09.575Z,2022-11-08T18:34:32Z,3899808053,213,1.9,3899808049,212,6.9,3899808039,140,51.6,3903810075,178,,3899808035,56,Right,3899808045,141,20.3,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554647,22,1,1,4,28,3b4nxgvmwzstmoq6borytkwx1,1,51.6,20.3,2022-11-06T15:36:10.146Z,2022-11-08T18:34:36Z,3899808217,213,5.1,3899808215,212,9.7,3899808209,56,Right,3899808211,140,54.7,3899808213,141,6.8,3903810203,178,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554683,23,1,1,4,30,3b4nxgvmwzstmoq6borytkwx1,1,54.7,6.8,2022-11-06T15:36:11.871Z,2022-11-08T18:34:39Z,3899808429,213,5.7,3903810329,178,,3899808425,212,5.6,3899808419,56,Right,3899808421,140,59.1,3899808423,141,2.1,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554807,24,1,1,4,32,3b4nxgvmwzstmoq6borytkwx1,1,59.1,2.1,2022-11-06T15:36:13.448Z,2022-11-08T18:34:44Z,3899809103,212,18.1,3899809101,141,19.6,3903810471,178,,3899809105,213,2.4,3899809099,140,46.1,3899809097,56,Back,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554889,25,1,1,4,36,3b4nxgvmwzstmoq6borytkwx1,1,49.7,40,2022-11-06T15:36:18.004Z,2022-11-08T18:34:47Z,3899809539,56,Back,3899809549,212,21.2,3899809551,213,2.0,3899809547,141,68.0,3903810543,178,,3899809543,140,40.9,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482554949,26,1,1,4,39,3b4nxgvmwzstmoq6borytkwx1,1,42.7,78.5,2022-11-06T15:36:20.706Z,2022-11-08T18:34:50Z,3899809859,140,56.4,3903810663,178,,3899809865,213,0.7,3899809857,56,Left,3899809863,212,19.4,3899809861,141,97.7,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555013,27,1,1,4,41,3b4nxgvmwzstmoq6borytkwx1,1,56.4,97.7,2022-11-06T15:36:23.150Z,2022-11-08T18:34:53Z,3903810797,178,,3899810205,213,3.5,3899810197,56,Back,3899810203,212,18.8,3899810201,141,87.2,3899810199,140,39.8,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555087,28,1,1,4,44,3b4nxgvmwzstmoq6borytkwx1,1,39.7,87,2022-11-06T15:36:25.462Z,2022-11-08T18:34:57Z,3899810511,141,50.7,3899810513,212,26.7,3899810509,140,30.0,3899810515,213,4.3,3903810953,178,,3899810507,56,Back,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555133,29,1,1,4,46,3b4nxgvmwzstmoq6borytkwx1,1,29.9,50.7,2022-11-06T15:36:28.124Z,2022-11-08T18:35:01Z,3899810739,56,Back,3899810745,212,15.0,3899810747,213,4.5,3903811095,178,,3899810741,140,27.5,3899810743,141,28.9,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555165,30,1,1,4,48,3b4nxgvmwzstmoq6borytkwx1,0,27.5,28.9,2022-11-06T15:36:30.075Z,2022-11-08T18:35:05Z,3899810931,140,39.8,3899810933,141,5.4,3899810935,212,20.5,3899810937,213,5.4,3899810929,56,Back,3903811211,178,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555159,49,49,1,4,50,cgvbluoerzbzcr7aaxge3wkcv,1,69.9,95.3,2022-11-06T15:36:32.042Z,2022-11-08T18:35:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555207,50,61,1,4,51,cgvbluoerzbzcr7aaxge3wkcv,0,83.6,95,2022-11-06T15:36:32.845Z,2022-11-08T18:35:15Z,3899811181,56,Left,3903811649,178,,,,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555265,31,1,1,4,52,3b4nxgvmwzstmoq6borytkwx1,1,21.1,11.6,2022-11-06T15:36:34.297Z,2022-11-08T18:35:19Z,3903811861,178,,3899811579,1,,3899811577,213,0.5,3899811575,212,22.8,3899811569,56,Back,3899811573,141,26.2,3899811571,140,40.6,3899811567,157,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555273,32,49,1,4,54,3b4nxgvmwzstmoq6borytkwx1,1,40,26.9,2022-11-06T15:36:36.036Z,2022-11-08T18:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555337,33,1,1,4,56,3b4nxgvmwzstmoq6borytkwx1,1,39.5,29.2,2022-11-06T15:36:37.473Z,2022-11-08T18:35:32Z,3899811963,213,1.7,3899811961,212,14.9,3899811953,56,Back,3899811959,141,50.9,3899811955,140,37.7,3903812593,178,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555473,34,1,1,4,59,3b4nxgvmwzstmoq6borytkwx1,1,37.5,56.4,2022-11-06T15:36:40.464Z,2022-11-08T18:35:36Z,3899812759,212,34.4,3899812755,140,61.0,3899812757,141,91.7,3899812763,1,,3899812761,213,0.8,3899812753,56,Left,3903812795,178,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555571,35,1,1,5,4,3b4nxgvmwzstmoq6borytkwx1,1,73.2,85.3,2022-11-06T15:36:45.934Z,2022-11-08T18:35:40Z,3899813255,213,0.4,3899813247,140,86.6,3899813245,56,Left,3899813249,141,95.2,3899813253,212,15.6,3903813007,178,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555615,36,3,1,5,7,3b4nxgvmwzstmoq6borytkwx1,1,82.7,91.2,2022-11-06T15:36:48.391Z,2022-11-08T18:35:47Z,3903813317,178,,3903291503,464,,3899813545,233,51,3899813471,286,,3899813469,56,Left,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555619,51,45,1,5,7,cgvbluoerzbzcr7aaxge3wkcv,0,17.3,8.8,2022-11-06T15:36:48.391Z,2022-11-08T18:35:48Z,3899813479,56,Back,3899813579,233,36,3899813481,285,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555659,37,1,1,5,9,3b4nxgvmwzstmoq6borytkwx1,1,76.5,91,2022-11-06T15:36:51.017Z,2022-11-08T18:35:51Z,3899813729,56,Left,3899813737,213,3.1,3899813735,212,16.1,3899813733,141,91.9,3903813493,178,,3899813731,140,61.2,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555729,38,1,1,5,11,3b4nxgvmwzstmoq6borytkwx1,1,64.4,85.3,2022-11-06T15:36:53.008Z,2022-11-08T18:35:55Z,3903813691,178,,3899814103,213,4.0,3899814101,212,13.5,3899814099,141,70.7,3899814095,56,Center,3899814097,140,55.7,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555823,39,1,1,5,13,3b4nxgvmwzstmoq6borytkwx1,1,55.4,65.5,2022-11-06T15:36:55.223Z,2022-11-08T18:35:58Z,3903813787,178,,3899814661,140,48.8,3899814663,141,38.2,3899814667,213,4.4,3899814665,212,19.8,3899814659,56,Back,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555911,40,1,1,5,17,3b4nxgvmwzstmoq6borytkwx1,1,51.4,38.2,2022-11-06T15:36:59.220Z,2022-11-08T18:36:03Z,3899815119,212,11.3,3899815117,141,49.9,3899815115,140,43.8,3899815121,213,2.4,3903814061,178,,3899815113,56,Back,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482555985,41,1,1,5,21,3b4nxgvmwzstmoq6borytkwx1,1,43.8,49.9,2022-11-06T15:37:02.726Z,2022-11-08T18:36:05Z,3903814169,178,,3899815513,56,Back,3899815525,212,17.1,3899815517,140,47.5,3899815521,141,74.4,3899815531,213,1.3,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556031,42,1,1,5,23,3b4nxgvmwzstmoq6borytkwx1,1,47.5,74.4,2022-11-06T15:37:04.640Z,2022-11-08T18:36:07Z,3903814259,178,,3899815793,213,0.6,3899815791,212,26.1,3899815785,56,Left,3899815787,140,67.4,3899815789,141,97.4,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556063,43,1,1,5,25,3b4nxgvmwzstmoq6borytkwx1,1,67.4,97.4,2022-11-06T15:37:07.211Z,2022-11-08T18:36:14Z,3899815991,141,93.6,3903814581,178,,3899815997,212,12.7,3899816003,213,3.3,3899815987,140,55.6,3899815985,56,Left,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556179,44,1,1,5,27,3b4nxgvmwzstmoq6borytkwx1,1,55.8,93,2022-11-06T15:37:09.147Z,2022-11-08T18:36:17Z,3899816603,56,Back,3899816613,213,4.1,3903814723,178,,3899816611,212,32.6,3899816607,141,53.9,3899816605,140,37.8,3899816615,1,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556275,45,1,1,5,31,3b4nxgvmwzstmoq6borytkwx1,1,36.7,45,2022-11-06T15:37:12.684Z,2022-11-08T18:36:25Z,3899817171,212,6.3,3903815175,178,,3899817165,140,37.7,3899817173,213,4.9,3899817169,141,35.9,3899817163,56,Back,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556337,46,1,1,5,35,3b4nxgvmwzstmoq6borytkwx1,1,40,38.7,2022-11-06T15:37:16.413Z,2022-11-08T18:36:29Z,3899817467,212,17.8,3899817465,141,64.9,3899817469,213,1.6,3903815315,178,,3899817461,56,Back,3899817463,140,39.8,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556369,47,1,1,5,36,3b4nxgvmwzstmoq6borytkwx1,1,39.8,64.9,2022-11-06T15:37:17.466Z,2022-11-08T18:36:32Z,3899817639,141,60.8,3899817637,140,49.2,3899817641,212,10.3,3899817635,56,Back,3899817643,213,6.0,3903815399,178,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483332403,1219,43,1,5,37,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T15:37:18.539Z,2022-11-09T09:10:21Z,3903899683,233,1012,3904960769,144,67,,,,,,,,,,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483332399,1012,43,1,5,37,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T15:37:18.540Z,2022-11-09T09:10:20Z,3903899703,233,1219,3904960759,144,67,,,,,,,,,,,,,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556497,48,1,1,5,38,3b4nxgvmwzstmoq6borytkwx1,1,47.5,59.1,2022-11-06T15:37:20.039Z,2022-11-08T18:36:36Z,3899818219,141,36.7,3903815527,178,,3899818215,56,Center,3899818217,140,79.1,3899818223,213,5.9,3899818221,212,36.5,3899818847,4,,3899818225,1,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556507,49,61,1,5,41,3b4nxgvmwzstmoq6borytkwx1,0,80.1,36.3,2022-11-06T15:37:22.857Z,2022-11-08T18:37:11Z,3899818289,56,Center,3903817163,178,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556515,52,49,1,5,43,cgvbluoerzbzcr7aaxge3wkcv,1,10.7,67.2,2022-11-06T15:37:24.804Z,2022-11-08T18:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556739,53,1,1,5,50,cgvbluoerzbzcr7aaxge3wkcv,1,28.4,85,2022-11-06T15:37:32.069Z,2022-11-08T18:37:29Z,3899819471,141,98.1,3903818069,178,,3899819483,213,1.0,3899819479,212,10.4,3899819461,56,Back,3899819463,140,33.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556817,54,1,1,5,51,cgvbluoerzbzcr7aaxge3wkcv,1,32.8,96,2022-11-06T15:37:33.159Z,2022-11-08T18:37:33Z,3899819897,140,24.4,3899819905,213,4.0,3899819893,56,Back,3903818329,178,,3899819903,212,13.8,3899819901,141,80.4,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556869,55,1,1,5,54,cgvbluoerzbzcr7aaxge3wkcv,1,27.8,75.9,2022-11-06T15:37:36.139Z,2022-11-08T18:37:36Z,3899820211,140,24.3,3899820213,141,52.1,3903818553,178,,3899820209,56,Back,3899820215,212,16.6,3899820217,213,4.5,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482556953,56,1,1,5,57,cgvbluoerzbzcr7aaxge3wkcv,1,23.5,52,2022-11-06T15:37:38.812Z,2022-11-08T18:37:39Z,3899820697,212,18.9,3899820695,141,24.6,3899820687,56,Back,3899820701,213,4.9,3903818717,178,,3899820691,140,26.6,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557013,57,1,1,6,1,cgvbluoerzbzcr7aaxge3wkcv,1,30.1,36.9,2022-11-06T15:37:42.621Z,2022-11-08T18:37:42Z,3899821019,212,26.8,3899821005,56,Back,3903818841,178,,3899821023,213,1.3,3899821015,141,75.3,3899821011,140,35.7,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557139,58,1,1,6,3,cgvbluoerzbzcr7aaxge3wkcv,1,36.6,75.7,2022-11-06T15:37:45.239Z,2022-11-08T18:37:44Z,3899821683,141,96.6,3899821681,140,51.7,3899821679,56,Left,3903818955,178,,3899821687,213,0.7,3899821685,212,21.3,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557263,59,1,1,6,8,cgvbluoerzbzcr7aaxge3wkcv,1,53.2,94.4,2022-11-06T15:37:49.763Z,2022-11-08T18:37:46Z,3899822383,212,27.1,3903819067,178,,3899822381,141,86.0,3899822377,56,Back,3899822385,213,3.4,3899822379,140,28.0,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557301,60,1,1,6,11,cgvbluoerzbzcr7aaxge3wkcv,1,24.4,83.7,2022-11-06T15:37:52.843Z,2022-11-08T18:37:49Z,3899822637,140,12.2,3899822641,212,22.5,3899822635,56,Back,3899822645,213,4.1,3899822639,141,56.5,3903819339,178,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557431,61,1,1,6,14,cgvbluoerzbzcr7aaxge3wkcv,1,11.1,55.9,2022-11-06T15:37:55.387Z,2022-11-08T18:37:54Z,3899823307,213,5.4,3899823297,141,38.2,3903819573,178,,3899823285,56,Back,3899823293,140,19.7,3899823303,212,15.0,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557501,62,1,1,6,18,cgvbluoerzbzcr7aaxge3wkcv,1,26,38.2,2022-11-06T15:37:59.963Z,2022-11-08T18:37:57Z,3899823665,213,0.3,3903819779,178,,3899823659,140,38.0,3899823655,56,Back,3899823661,141,43.4,3899823663,212,13.1,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483334027,1282,83,1,6,21,3b4nxgvmwzstmoq6borytkwx1,1,61.9,60.2,2022-11-06T15:38:02.474Z,2022-11-08T19:11:48Z,3903906755,399,56133,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557563,63,1,1,6,21,cgvbluoerzbzcr7aaxge3wkcv,1,39,39.6,2022-11-06T15:38:02.500Z,2022-11-08T18:38:01Z,3899823999,213,0.2,3899823995,141,43.3,3899823997,212,14.2,3899823993,140,52.3,3899823991,56,Center,3903819989,178,,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557575,64,3,1,6,22,cgvbluoerzbzcr7aaxge3wkcv,0,54.2,47,2022-11-06T15:38:04.069Z,2022-11-08T18:38:12Z,3903820397,178,,3899824203,233,50,3899824047,56,Center,3903293103,464,,3899824049,286,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557585,50,7,1,6,22,3b4nxgvmwzstmoq6borytkwx1,1,45.8,53,2022-11-06T15:38:04.146Z,2022-11-08T18:38:14Z,3903293077,384,,3899824175,233,64,3903820543,178,,3899824081,285,,3899824079,56,Back,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557591,51,49,1,6,23,3b4nxgvmwzstmoq6borytkwx1,1,52.6,52.3,2022-11-06T15:38:05.232Z,2022-11-08T18:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557629,52,1,1,6,24,3b4nxgvmwzstmoq6borytkwx1,1,52.6,52.3,2022-11-06T15:38:05.551Z,2022-11-08T18:38:24Z,3899824343,56,Center,3899824355,213,5.1,3899824345,140,56.3,3903821079,178,,3899824349,141,37.5,3899824353,212,10.8,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557699,53,1,1,6,25,3b4nxgvmwzstmoq6borytkwx1,1,56.3,37.5,2022-11-06T15:38:06.571Z,2022-11-08T18:38:28Z,3899824755,56,Center,3899824757,140,60.0,3899824759,141,59.1,3903821247,178,,3899824761,212,15.2,3899824763,213,1.3,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482557783,54,2,1,6,29,3b4nxgvmwzstmoq6borytkwx1,1,74.5,55.9,2022-11-06T15:38:10.734Z,2022-11-08T18:38:42Z,3899825231,140,84.5,3903821957,178,,3899825233,141,57.8,3899826545,7,rm1d0hp2iwsne1hbfgq0oa21,3899825229,56,Center,,,,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
