id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value
2506541705,27,1,1,2,36,cmbqc74mshg77ra7mywec2a6b,0,99.5,99.5,2023-02-11T18:05:05.285Z,2023-02-13T23:20:29Z,4026005521,2,,4026005523,6,,4026005537,213,4.5,4026005525,155,,4026005533,141,63.1,4026005527,223,,4026005535,212,25.6,4031584621,178,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,4029551593,20,,4026005531,140,93.2,4026005529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2506541693,31,44,1,2,37,dich5v7sw466smbqap0d9rbyj,1,6.4,33.8,2023-02-11T18:05:06.309Z,2023-02-14T06:06:03Z,4026005449,56,Back,4026005611,233,28,4026005453,285,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541713,28,44,1,2,37,cmbqc74mshg77ra7mywec2a6b,0,93.6,66.2,2023-02-11T18:05:06.310Z,2023-02-13T23:20:49Z,4026005575,286,,4026005573,56,Center,4026005639,233,31,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541707,32,12,1,2,37,dich5v7sw466smbqap0d9rbyj,1,6,30.7,2023-02-11T18:05:06.370Z,2023-02-14T06:06:03Z,4026005569,15,,4026005545,141,24.2,4026005549,213,5.9,4026005543,140,17.9,4031584967,388,,4026005541,56,Back,4026005547,212,13.3,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541789,29,1,1,2,41,cmbqc74mshg77ra7mywec2a6b,0,72.8,71.8,2023-02-11T18:05:09.967Z,2023-02-13T23:21:23Z,4026006017,140,80.0,4026006023,213,1.2,4026006025,1,,4026006015,56,Left,4026006019,141,100.0,4026006013,157,,4031585445,178,,4026006021,212,21.6,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541795,30,5,1,2,46,cmbqc74mshg77ra7mywec2a6b,0,76.5,101,2023-02-11T18:05:15.051Z,2023-02-13T23:21:31Z,4026006813,233,33,4026006057,56,Left,4026006059,347,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541931,33,5,1,2,46,dich5v7sw466smbqap0d9rbyj,1,23.5,-1,2023-02-11T18:05:15.051Z,2023-02-13T23:21:31Z,4026006777,56,Back,4026006779,347,,4026006783,233,30,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541955,34,1,1,2,55,dich5v7sw466smbqap0d9rbyj,1,26.4,0,2023-02-11T18:05:24.209Z,2023-02-13T23:21:43Z,4026006891,56,Back,4026006903,212,10.8,4026006899,141,10.6,4026006895,140,33.3,4026006887,107,,4026006907,213,0.8,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506541973,35,1,1,2,56,dich5v7sw466smbqap0d9rbyj,1,33.3,10.6,2023-02-11T18:05:25.139Z,2023-02-13T23:21:57Z,4031586113,388,,4026006977,140,28.1,4026006981,212,5.9,4026006979,141,7.3,4026007001,156,,4026006983,213,3.5,4026006975,56,Back,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542005,36,1,1,2,57,dich5v7sw466smbqap0d9rbyj,0,28,7.1,2023-02-11T18:05:26.426Z,2023-02-13T23:22:02Z,4026007147,140,48.6,4031586207,178,,4026007153,141,17.5,4026007139,157,,4026007155,212,22.8,4026007159,1,,4026007143,56,Back,4026007157,213,0.3,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542025,31,44,1,3,0,cmbqc74mshg77ra7mywec2a6b,1,48.6,77.8,2023-02-11T18:05:28.956Z,2023-02-14T06:06:04Z,4026007223,56,Back,4026007225,285,,4026007253,233,37,,,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542015,37,44,1,3,0,dich5v7sw466smbqap0d9rbyj,0,51.4,22.2,2023-02-11T18:05:28.957Z,2023-02-13T23:22:06Z,4026007291,286,,4026007189,56,Center,4026007293,233,31,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542043,32,1,1,3,0,cmbqc74mshg77ra7mywec2a6b,0,45.7,73.3,2023-02-11T18:05:29.022Z,2023-02-14T06:06:04Z,4026007333,213,5.5,4026007327,140,54.6,4026007323,3,,4026007331,212,12.9,4031587121,388,,4026007329,141,60.3,4026007325,56,Center,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542075,38,1,1,3,2,dich5v7sw466smbqap0d9rbyj,0,44.5,35,2023-02-11T18:05:31.084Z,2023-02-13T23:23:12Z,4026007521,141,56.3,4026007519,140,45.6,4026007525,213,1.5,4031587195,178,,4026007523,212,14.5,4026007517,56,Back,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542081,33,8,1,3,4,cmbqc74mshg77ra7mywec2a6b,1,55.6,40.3,2023-02-11T18:05:32.493Z,2023-02-13T23:23:21Z,4029553121,384,,4031587335,178,,4026007567,56,Center,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542111,34,49,1,3,8,cmbqc74mshg77ra7mywec2a6b,1,33.7,13.8,2023-02-11T18:05:36.504Z,2023-02-13T23:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542151,35,1,1,3,9,cmbqc74mshg77ra7mywec2a6b,1,32.5,14.6,2023-02-11T18:05:38.306Z,2023-02-13T23:23:38Z,4031587697,178,,4026007957,141,30.4,4026007961,213,1.1,4026007953,56,Back,4026007955,140,37.1,4026007959,212,11.8,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542171,36,1,1,3,11,cmbqc74mshg77ra7mywec2a6b,1,37.1,33.1,2023-02-11T18:05:40.071Z,2023-02-13T23:23:45Z,4026008053,140,27.6,4026008055,141,67.6,4026008059,213,2.0,4031587847,178,,4026008051,56,Back,4026008057,212,25.5,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542191,37,1,1,3,14,cmbqc74mshg77ra7mywec2a6b,0,27.2,68.2,2023-02-11T18:05:43.207Z,2023-02-13T23:23:51Z,4026008175,213,1.6,4026008167,56,Back,4026008173,212,16.4,4026008171,141,92.3,4031587947,178,,4026008169,140,27.3,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542227,39,8,1,3,15,dich5v7sw466smbqap0d9rbyj,1,66.8,11.5,2023-02-11T18:05:44.398Z,2023-02-13T23:23:57Z,4031588065,178,,4029553543,383,,4026008369,56,Right,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542241,40,49,1,3,16,dich5v7sw466smbqap0d9rbyj,1,74.2,10.3,2023-02-11T18:05:45.423Z,2023-02-13T23:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542265,41,1,1,3,18,dich5v7sw466smbqap0d9rbyj,1,74.3,10.3,2023-02-11T18:05:46.503Z,2023-02-13T23:24:12Z,4026008543,141,26.9,4026008545,212,14.6,4031588275,178,,4026008547,213,0.9,4026008541,140,83.1,4026008539,56,Center,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542291,42,1,1,3,19,dich5v7sw466smbqap0d9rbyj,1,82.7,33.8,2023-02-11T18:05:48.427Z,2023-02-13T23:25:52Z,4026008727,212,5.8,4026008721,56,Center,4026013451,154,,4031588461,178,,4026008729,213,3.4,4026008725,141,31.7,4026008723,140,77.3,4026013449,210,15,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2506542299,43,15,1,3,20,dich5v7sw466smbqap0d9rbyj,1,77.3,31.7,2023-02-11T18:05:49.381Z,2023-02-13T23:25:53Z,4026011851,103,19,4026011855,146,82.3,4026008745,22,,4026011849,102,49.3,4026009857,72,,4026015313,328,,4026011861,231,47.5,4026011847,78,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,4026013501,55,42,4031590051,178,,4026013497,29,,4026011953,233,38,4026013499,154,,,4029554691,215,4026011857,147,35.6,4026008747,18,4026009861,82,4026011859,230,98.5,4026008749,56,Center,,
2506542305,38,10,1,3,21,cmbqc74mshg77ra7mywec2a6b,1,21.8,63.7,2023-02-11T18:05:49.741Z,2023-02-13T23:26:03Z,4026008785,56,Back,4031590149,178,,4026008783,94,,4026009925,233,43,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542343,44,1,1,3,23,dich5v7sw466smbqap0d9rbyj,1,77.1,38.5,2023-02-11T18:05:51.531Z,2023-02-13T23:26:11Z,4026008969,56,Center,4031590253,178,,4026008971,140,78.0,4026008977,213,4.8,4026008973,141,28.1,4026008975,212,7.1,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542371,45,1,1,3,26,dich5v7sw466smbqap0d9rbyj,1,77.8,29,2023-02-11T18:05:55.226Z,2023-02-13T23:26:16Z,4026009123,140,90.6,4026009129,213,1.1,4026009125,141,70.4,4026009127,212,31.2,4026009121,56,Center,4031590305,178,,4026009119,155,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542377,46,1,1,3,28,dich5v7sw466smbqap0d9rbyj,0,90.6,70.4,2023-02-11T18:05:56.603Z,2023-02-13T23:26:22Z,4026009157,141,61.1,4026009161,213,4.1,4031590333,178,,4026009155,140,86.6,4026009159,212,7.6,4026009153,56,Center,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542383,39,49,1,3,29,cmbqc74mshg77ra7mywec2a6b,1,14.1,38.5,2023-02-11T18:05:57.797Z,2023-02-13T23:26:36Z,,,,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542467,40,1,1,3,30,cmbqc74mshg77ra7mywec2a6b,1,14.1,38.5,2023-02-11T18:05:58.971Z,2023-02-13T23:26:39Z,4026009645,140,23.7,4026009649,212,10.6,4026009643,56,Back,4031590605,178,,4026009651,213,0.3,4026009647,141,43.3,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542499,41,1,1,3,31,cmbqc74mshg77ra7mywec2a6b,1,23.7,43.3,2023-02-11T18:05:59.984Z,2023-02-13T23:26:47Z,4026009803,141,33.4,4026009805,212,7.5,4026009799,56,Back,4026009807,213,5.2,4026009801,140,26.8,4031590707,178,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542503,42,4,1,3,33,cmbqc74mshg77ra7mywec2a6b,1,26.9,32.8,2023-02-11T18:06:01.705Z,2023-02-13T23:26:51Z,4029556233,294,,4026009839,285,,4026009835,152,,4026009833,56,Back,4026009877,233,47,4026009831,13,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542471,47,4,1,3,33,dich5v7sw466smbqap0d9rbyj,0,73.1,67.2,2023-02-11T18:06:01.706Z,2023-02-13T23:26:51Z,4031590777,178,,4026009675,56,Center,4029556299,294,,4026009673,13,,4026009677,152,,4026009897,233,42,4026009681,286,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542831,43,1,1,3,56,cmbqc74mshg77ra7mywec2a6b,0,26.4,30.1,2023-02-11T18:06:25.172Z,2023-02-13T23:26:55Z,4026011629,1,,4026011613,5,,4026011615,157,,4026011627,213,0.2,4026011617,152,,4026011625,212,52.8,4026011623,141,47.9,4026011619,56,Center,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,4031590955,178,,4026011621,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542841,48,1,1,4,0,dich5v7sw466smbqap0d9rbyj,1,24.4,49.1,2023-02-11T18:06:28.629Z,2023-02-13T23:27:06Z,4026011685,213,0.7,4026011683,212,9.1,4026011675,3,,4026011679,140,31.2,4026011681,141,57.5,4026011677,56,Back,4031591133,388,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542851,49,44,1,4,1,dich5v7sw466smbqap0d9rbyj,1,33.8,59.8,2023-02-11T18:06:29.939Z,2023-02-14T06:06:04Z,4026011719,56,Back,4026011897,233,44,4026011723,285,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542869,44,44,1,4,1,cmbqc74mshg77ra7mywec2a6b,0,66.2,40.2,2023-02-11T18:06:29.940Z,2023-02-13T23:27:13Z,4026011817,56,Center,4026011819,286,,4026011915,233,49,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542863,50,1,1,4,1,dich5v7sw466smbqap0d9rbyj,1,31.4,58.1,2023-02-11T18:06:29.979Z,2023-02-14T06:06:05Z,4026011787,56,Back,4026011789,140,27.7,4031591419,388,,4026011795,213,2.5,4026011793,212,4.7,4026011785,3,,4026011791,141,62.0,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542897,51,1,1,4,2,dich5v7sw466smbqap0d9rbyj,1,27.7,62,2023-02-11T18:06:30.563Z,2023-02-13T23:27:50Z,4026011973,213,5.2,4026011967,140,31.7,4031592097,178,,4026011969,141,49.3,4026011965,56,Back,4026011971,212,9.6,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542903,52,49,1,4,3,dich5v7sw466smbqap0d9rbyj,1,36.6,39.8,2023-02-11T18:06:31.529Z,2023-02-13T23:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542925,53,1,1,4,4,dich5v7sw466smbqap0d9rbyj,1,36.6,39.8,2023-02-11T18:06:32.510Z,2023-02-13T23:28:08Z,4026012127,212,16.2,4026012121,140,40.1,4031592475,178,,4026012119,56,Back,4026012123,141,16.6,4026012129,213,4.9,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542935,54,3,1,4,6,dich5v7sw466smbqap0d9rbyj,0,41.8,12.6,2023-02-11T18:06:35.145Z,2023-02-13T23:28:16Z,4026012145,56,Back,4029559391,465,,4026012147,286,,4031592631,178,,4026012287,233,45,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542955,45,7,1,4,6,cmbqc74mshg77ra7mywec2a6b,1,58.2,87.4,2023-02-11T18:06:35.254Z,2023-02-13T23:28:20Z,4026012265,233,54,4026012257,285,,4031592689,178,,4026012253,167,,4029559511,385,,4026012255,56,Left,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542957,46,5,1,4,8,cmbqc74mshg77ra7mywec2a6b,0,59.4,100.9,2023-02-11T18:06:37.096Z,2023-02-13T23:28:23Z,4026012501,233,55,4026012261,56,Left,4026012263,347,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506542989,55,5,1,4,8,dich5v7sw466smbqap0d9rbyj,1,40.6,-0.9,2023-02-11T18:06:37.096Z,2023-02-13T23:28:23Z,4026012443,347,,4026012441,56,Back,4026012485,233,46,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543039,56,1,1,4,11,dich5v7sw466smbqap0d9rbyj,1,39.3,0,2023-02-11T18:06:39.607Z,2023-02-13T23:28:31Z,4026012727,140,34.8,4026012733,213,2.4,4026012725,56,Back,4026012729,141,5.3,4026012731,212,6.6,4026012723,107,,4026012763,189,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543065,57,1,1,4,13,dich5v7sw466smbqap0d9rbyj,1,33.5,7,2023-02-11T18:06:42.401Z,2023-02-13T23:28:37Z,4031592917,178,,4026012847,140,35.8,4026012849,141,3.7,4026012845,56,Back,4026012851,212,3.3,4026012853,213,5.5,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543107,58,1,1,4,15,dich5v7sw466smbqap0d9rbyj,1,35.8,3.7,2023-02-11T18:06:44.051Z,2023-02-13T23:28:43Z,4026013071,140,24.4,4026013077,213,2.0,4026013069,56,Back,4026013075,212,30.2,4031593001,178,,4026013073,141,44.5,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543111,59,61,1,4,16,dich5v7sw466smbqap0d9rbyj,1,24.4,44.5,2023-02-11T18:06:45.407Z,2023-02-13T23:28:54Z,4031593129,178,,4026013085,56,Back,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543139,60,1,1,4,19,dich5v7sw466smbqap0d9rbyj,1,20.3,60.5,2023-02-11T18:06:47.625Z,2023-02-13T23:28:59Z,4026013199,56,Back,4026013203,141,55.1,4026013205,212,16.7,4026013207,213,3.4,4031593241,178,,4026013201,140,4.8,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543157,61,1,1,4,21,dich5v7sw466smbqap0d9rbyj,1,4.8,55.1,2023-02-11T18:06:49.866Z,2023-02-13T23:29:08Z,4026013337,140,14.2,4026013343,213,0.1,4031593397,178,,4026013339,141,56.6,4026013335,56,Back,4026013341,212,9.9,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543183,62,1,1,4,23,dich5v7sw466smbqap0d9rbyj,1,14.2,56.6,2023-02-11T18:06:51.598Z,2023-02-13T23:29:13Z,4031593481,178,,4026013463,140,18.3,4026013465,141,82.2,4026013469,213,1.3,4026013461,56,Back,4026013467,212,17.9,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543203,63,1,1,4,25,dich5v7sw466smbqap0d9rbyj,1,18.4,82.5,2023-02-11T18:06:53.798Z,2023-02-13T23:29:17Z,4026013581,212,14.9,4026013577,140,31.4,4026013583,213,0.4,4026013575,56,Back,4026013579,141,91.4,4031593581,178,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543225,64,1,1,4,26,dich5v7sw466smbqap0d9rbyj,1,31.4,91.4,2023-02-11T18:06:55.233Z,2023-02-13T23:29:22Z,4031593657,178,,4026013703,212,4.7,4026013697,56,Back,4026013705,213,3.7,4026013701,141,87.9,4026013699,140,27.5,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543303,65,1,1,4,27,dich5v7sw466smbqap0d9rbyj,1,27.5,87.9,2023-02-11T18:06:56.437Z,2023-02-13T23:29:28Z,4031593797,178,,4026014073,56,Back,4026014075,140,31.2,4026014079,212,9.7,4026014081,213,5.1,4026014077,141,74.9,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543327,66,1,1,4,32,dich5v7sw466smbqap0d9rbyj,1,32,67.7,2023-02-11T18:07:00.667Z,2023-02-13T23:29:35Z,4026014207,141,65.9,4026014211,213,6.1,4026014203,56,Back,4031593975,178,,4026014209,212,8.8,4026014205,140,40.3,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543357,67,1,1,4,33,dich5v7sw466smbqap0d9rbyj,1,40.3,65.9,2023-02-11T18:07:01.796Z,2023-02-13T23:29:38Z,4031593987,178,,4026014357,141,79.4,4026014361,213,2.3,4026014359,212,12.3,4026014355,140,32.5,4026014353,56,Back,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543401,68,1,1,4,36,dich5v7sw466smbqap0d9rbyj,0,32.8,81.3,2023-02-11T18:07:05.027Z,2023-02-13T23:29:43Z,4026014613,1,,4026014605,140,75.7,4026014609,212,45.1,4026014603,56,Left,4026014611,213,6.2,4031594089,178,,4026014601,155,,4026014607,141,78.9,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543427,47,1,1,4,38,cmbqc74mshg77ra7mywec2a6b,0,30.8,31,2023-02-11T18:07:06.799Z,2023-02-13T23:29:55Z,4026014749,56,Back,4026014751,140,39.2,4026014757,213,0.3,4031594313,178,,4026014747,3,,4026014755,212,9.3,4026014753,141,35.4,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507637267,887,83,1,4,40,cmbqc74mshg77ra7mywec2a6b,1,30.5,31.5,2023-02-11T18:07:09.297Z,2023-02-14T05:13:51Z,4031776035,399,97337,,,,,,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543501,69,1,1,4,43,dich5v7sw466smbqap0d9rbyj,1,68.3,72.5,2023-02-11T18:07:11.680Z,2023-02-13T23:30:10Z,4026015127,56,Center,4026015135,213,4.5,4026015133,212,13.3,4026015131,141,53.3,4026015129,140,66.1,4031594615,178,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543581,70,1,1,4,46,dich5v7sw466smbqap0d9rbyj,1,68.2,41.5,2023-02-11T18:07:14.506Z,2023-02-13T23:30:16Z,4026015549,56,Right,4026015551,140,75.9,4026015557,213,5.1,4026015555,212,20.4,4026015553,141,13.9,4031594711,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543621,71,1,1,4,49,dich5v7sw466smbqap0d9rbyj,1,76.5,12.4,2023-02-11T18:07:18.328Z,2023-02-13T23:30:28Z,4026015803,56,Right,4026015805,140,85.7,4026015809,212,9.7,4026015811,213,0.0,4031594903,178,,4026015807,141,12.8,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543643,72,1,1,4,52,dich5v7sw466smbqap0d9rbyj,1,79.8,11,2023-02-11T18:07:20.759Z,2023-02-13T23:30:37Z,4031595083,178,,4026015935,212,6.6,4026015933,141,15.2,4026015925,56,Right,4026015929,140,74.1,4026015937,213,2.7,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543657,73,1,1,4,53,dich5v7sw466smbqap0d9rbyj,1,74,15.4,2023-02-11T18:07:21.860Z,2023-02-13T23:30:43Z,4026016019,212,5.9,4026016015,140,71.0,4031595193,178,,4026016013,56,Right,4026016021,213,4.2,4026016017,141,8.0,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506543719,74,1,1,4,54,dich5v7sw466smbqap0d9rbyj,1,70.9,7.9,2023-02-11T18:07:23.166Z,2023-02-13T23:31:07Z,4026016367,56,Center,4026016373,212,10.5,4026016375,213,1.9,4031595475,178,,4026016369,140,67.7,4026016371,141,22.6,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
