id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495403103,29,1,1,2,8,5c0sf1eaipcxvdw9o22of2jdp,1,33.8,56.7,2023-01-06T21:19:37.658Z,2023-01-09T06:46:51Z,3971475079,178,,3967540157,213,3.8,3967540151,140,25.1,3967540155,212,11.9,3967540149,56,Back,3967540153,141,45.4,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411725,439,1,1,2,10,5c0sf1eaipcxvdw9o22of2jdp,1,28.9,45.7,2023-01-06T21:19:39.780Z,2023-01-09T06:46:54Z,3967586189,212,29.6,3967586191,213,1.5,3967586187,141,89.2,3967586183,56,Back,3971475147,178,,3967586185,140,30.5,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403105,30,1,1,2,14,5c0sf1eaipcxvdw9o22of2jdp,1,32.2,92.4,2023-01-06T21:19:43.940Z,2023-01-09T06:46:58Z,3967540167,141,68.8,3971475191,178,,3967540171,213,5.4,3967540169,212,20.2,3967540165,140,43.9,3967540163,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403133,31,1,1,2,15,5c0sf1eaipcxvdw9o22of2jdp,1,43.9,68.8,2023-01-06T21:19:44.819Z,2023-01-09T06:47:05Z,3971475313,178,,3967540315,56,Back,3967540323,213,3.2,3967540319,141,68.2,3967540317,140,26.1,3967540321,212,18.7,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403141,32,1,1,2,17,5c0sf1eaipcxvdw9o22of2jdp,1,30.2,63.1,2023-01-06T21:19:47.421Z,2023-01-09T06:47:11Z,3967540367,141,39.3,3967540369,212,17.0,3967540371,213,5.0,3967540365,140,35.1,3971475383,178,,3967540363,56,Back,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403147,33,1,1,2,22,5c0sf1eaipcxvdw9o22of2jdp,1,35.1,39.3,2023-01-06T21:19:52.190Z,2023-01-09T06:47:15Z,3967540397,56,Back,3967540403,212,8.0,3967540401,141,50.4,3967540405,213,1.9,3967540399,140,32.7,3971475409,178,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403149,34,1,1,2,26,5c0sf1eaipcxvdw9o22of2jdp,0,33.8,48.4,2023-01-06T21:19:56.469Z,2023-01-09T06:47:18Z,3971475443,178,,3967540433,213,5.2,3967540429,141,29.8,3967540431,212,14.2,3967540425,56,Back,3967540427,140,40.0,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403153,16,8,1,2,27,7fn0aazbc8nx0u040aulozds1,1,62.5,67.5,2023-01-06T21:19:57.243Z,2023-01-09T12:15:27Z,3970385349,385,,3971689929,178,,3967540437,56,Center,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403167,17,49,1,2,29,7fn0aazbc8nx0u040aulozds1,1,48.1,46.3,2023-01-06T21:19:59.183Z,2023-01-09T06:47:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403179,18,1,1,2,30,7fn0aazbc8nx0u040aulozds1,1,47.6,44.7,2023-01-06T21:20:00.346Z,2023-01-09T06:47:30Z,3967540539,140,56.0,3967540543,212,12.0,3967540541,141,56.7,3971475537,178,,3967540537,56,Center,3967540545,213,0.7,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411511,441,61,1,2,31,7fn0aazbc8nx0u040aulozds1,1,56.2,61.7,2023-01-06T21:20:00.728Z,2023-01-09T06:47:35Z,3971475577,178,,3967585533,56,Center,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403181,19,3,1,2,33,7fn0aazbc8nx0u040aulozds1,0,68.7,66.3,2023-01-06T21:20:02.767Z,2023-01-09T06:47:52Z,3970385887,464,,3971475687,178,,3967586307,286,,3967540549,56,Center,3967586313,233,35,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403195,35,7,1,2,33,5c0sf1eaipcxvdw9o22of2jdp,1,31.3,33.7,2023-01-06T21:20:02.994Z,2023-01-09T06:49:05Z,3967540641,285,,3967586309,233,19,3967540639,56,Back,3970386069,385,,3971476201,178,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403197,36,49,1,2,36,5c0sf1eaipcxvdw9o22of2jdp,1,13,23.5,2023-01-06T21:20:05.895Z,2023-01-09T06:49:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403209,37,1,1,2,36,5c0sf1eaipcxvdw9o22of2jdp,1,12.7,25,2023-01-06T21:20:05.918Z,2023-01-09T06:49:12Z,3967540695,56,Back,3967540701,212,11.1,3971476257,178,,3967540703,213,2.7,3967540697,140,3.0,3967540699,141,31.5,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403219,38,1,1,2,38,5c0sf1eaipcxvdw9o22of2jdp,1,2.9,31.5,2023-01-06T21:20:07.578Z,2023-01-09T06:49:16Z,3967540757,141,3.0,3967540759,212,68.2,3967540755,140,65.2,3967540761,213,6.0,3971476285,178,,3967540751,157,,3967540753,56,Right,3967540763,1,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403257,39,61,1,2,42,5c0sf1eaipcxvdw9o22of2jdp,0,65.7,2.4,2023-01-06T21:20:12.143Z,2023-01-09T06:49:30Z,3967540971,56,Right,3971476383,178,,3971476381,21,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403269,22,5,1,2,43,7fn0aazbc8nx0u040aulozds1,1,33.2,101.5,2023-01-06T21:20:13.026Z,2023-01-09T06:49:40Z,3967541047,347,,3967541045,56,Back,3967541053,233,40,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403259,40,5,1,2,43,5c0sf1eaipcxvdw9o22of2jdp,0,66.8,-1.5,2023-01-06T21:20:13.026Z,2023-01-09T06:49:41Z,3967540979,56,Right,3967540981,347,,3967541057,233,22,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403221,20,43,1,2,44,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T21:20:14.148Z,2023-01-06T21:20:25Z,3967540767,56,Back,3967540953,144,44,3967540769,285,0,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403233,21,43,1,2,46,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T21:20:16.276Z,2023-01-06T21:20:46Z,3967540841,285,0,3967540837,56,Back,3967541005,10,0,3967540839,152,0,3967541263,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403275,23,1,1,3,5,7fn0aazbc8nx0u040aulozds1,0,33.6,100,2023-01-06T21:20:35.373Z,2023-01-09T06:49:48Z,3967541083,107,,3967541085,56,Back,3967541089,141,89.3,3967541091,212,15.9,3967541093,213,5.8,3967541087,140,46.9,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403289,41,1,1,3,7,5c0sf1eaipcxvdw9o22of2jdp,1,57.6,11.4,2023-01-06T21:20:37.072Z,2023-01-09T06:49:51Z,3967586425,213,0.3,3971476541,388,,3967586421,141,17.2,3967586417,56,Right,3967586423,212,15.4,3967586419,140,71.8,3967586415,3,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403291,42,1,1,3,8,5c0sf1eaipcxvdw9o22of2jdp,1,59.8,14.3,2023-01-06T21:20:38.300Z,2023-01-09T06:49:55Z,3967586473,212,19.8,3967586467,56,Center,3967586469,140,75.8,3967586471,141,29.7,3967586475,213,0.6,3967586465,168,,3971476567,178,,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403293,43,49,1,3,10,5c0sf1eaipcxvdw9o22of2jdp,1,73.1,25.4,2023-01-06T21:20:39.595Z,2023-01-09T06:49:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403299,44,1,1,3,10,5c0sf1eaipcxvdw9o22of2jdp,0,70.8,39.2,2023-01-06T21:20:40.009Z,2023-01-09T12:18:05Z,3967586533,212,17.1,3967586531,141,64.1,3967586535,213,1.4,3971476609,178,,3967586529,140,73.1,3967586527,56,Center,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496151961,1081,43,1,3,10,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T21:20:40.054Z,2023-01-09T12:17:59Z,3971497843,399,194326,3971690835,144,83,,,,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403301,24,43,1,3,10,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T21:20:40.500Z,2023-01-06T22:07:34Z,3967541223,56,Back,3967541225,285,0,3967585641,144,7,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403303,25,49,1,3,13,7fn0aazbc8nx0u040aulozds1,1,27.5,25.9,2023-01-06T21:20:43.471Z,2023-01-09T12:18:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403321,26,1,1,3,20,7fn0aazbc8nx0u040aulozds1,0,57.1,4.3,2023-01-06T21:20:49.599Z,2023-01-09T06:50:09Z,3967541325,140,56.1,3967541331,213,1.8,3967541365,233,45,3967541323,56,Right,3971476695,178,,3967541327,141,10.7,3967541373,286,,3967541359,236,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,3967541329,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403325,45,74,1,3,20,5c0sf1eaipcxvdw9o22of2jdp,1,44,93.4,2023-01-06T21:20:49.698Z,2023-01-09T06:50:12Z,3967541349,56,Back,3967541375,233,26,3967541351,285,,3971476713,178,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403335,27,3,1,3,21,7fn0aazbc8nx0u040aulozds1,1,53.8,13.8,2023-01-06T21:20:51.196Z,2023-01-09T06:51:44Z,3971477367,178,,3970391467,464,,3967585703,286,,3967541407,56,Right,3967586679,233,440,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411853,440,45,1,3,21,5c0sf1eaipcxvdw9o22of2jdp,0,46.2,86.2,2023-01-06T21:20:51.196Z,2023-01-09T06:51:45Z,3967586593,56,Back,3967586595,285,,3967586683,233,27,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403347,28,1,1,3,23,7fn0aazbc8nx0u040aulozds1,1,46.9,6.1,2023-01-06T21:20:53.241Z,2023-01-09T06:51:47Z,3967541487,212,21.2,3967541489,213,2.7,3967541485,141,19.7,3967541481,56,Back,3967541483,140,28.7,3971477405,178,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403365,29,1,1,3,28,7fn0aazbc8nx0u040aulozds1,1,27.1,26.3,2023-01-06T21:20:57.851Z,2023-01-09T06:51:51Z,3967541619,213,1.5,3967541617,212,6.5,3967541613,140,27.6,3967541615,141,35.8,3967541611,56,Back,3971477449,178,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403379,30,1,1,3,32,7fn0aazbc8nx0u040aulozds1,1,34.8,32.8,2023-01-06T21:21:02.515Z,2023-01-09T06:51:53Z,3967541675,56,Back,3967541691,213,0.4,3971477483,178,,3967541687,212,13.9,3967541683,141,40.3,3967541679,140,47.1,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403385,31,1,1,3,35,7fn0aazbc8nx0u040aulozds1,0,46.7,42.2,2023-01-06T21:21:04.782Z,2023-01-09T06:51:59Z,3967541717,56,Center,3967541721,141,43.9,3971477537,178,,3967541725,213,0.0,3967541723,212,28.9,3967541719,140,74.2,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403387,46,8,1,3,36,5c0sf1eaipcxvdw9o22of2jdp,1,26.9,51.9,2023-01-06T21:21:05.897Z,2023-01-09T06:52:02Z,3971477567,178,,3967541727,56,Back,3970394645,385,,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411877,441,49,1,3,37,5c0sf1eaipcxvdw9o22of2jdp,1,45.4,52.3,2023-01-06T21:21:07.377Z,2023-01-09T06:52:08Z,,,,,,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411889,442,1,1,3,37,5c0sf1eaipcxvdw9o22of2jdp,0,44.9,52,2023-01-06T21:21:07.398Z,2023-01-09T06:52:17Z,3967586695,213,1.5,3967586689,140,45.5,3967586691,141,60.6,3967586693,212,5.9,3967586687,56,Back,3971477745,178,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403403,32,8,1,3,39,7fn0aazbc8nx0u040aulozds1,1,57.2,37.9,2023-01-06T21:21:08.818Z,2023-01-09T06:52:28Z,3967541809,56,Center,3970395537,383,,3971477875,178,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403417,33,49,1,3,41,7fn0aazbc8nx0u040aulozds1,1,38.7,36.4,2023-01-06T21:21:11.191Z,2023-01-09T06:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403421,34,1,1,3,42,7fn0aazbc8nx0u040aulozds1,1,38.7,36.4,2023-01-06T21:21:11.550Z,2023-01-09T06:52:44Z,3967541893,141,44.2,3967541889,56,Back,3967541897,213,0.6,3967541895,212,8.9,3971477975,178,,3967541891,140,45.5,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403437,35,1,1,3,47,7fn0aazbc8nx0u040aulozds1,1,39.8,61.8,2023-01-06T21:21:16.610Z,2023-01-09T06:52:53Z,3967541973,140,52.9,3967541975,141,68.9,3967541969,56,Center,3967541979,213,0.3,3967541977,212,14.6,3971478063,178,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403445,36,1,1,3,47,7fn0aazbc8nx0u040aulozds1,1,52.9,68.9,2023-01-06T21:21:17.357Z,2023-01-09T06:52:57Z,3967542019,213,2.8,3971478117,178,,3967542017,212,13.3,3967542013,140,41.0,3967542015,141,75.8,3967542011,56,Back,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403453,37,1,1,3,49,7fn0aazbc8nx0u040aulozds1,1,41.2,78,2023-01-06T21:21:19.296Z,2023-01-09T06:53:00Z,3967542053,56,Back,3967542061,213,1.0,3967542055,140,48.4,3967542059,212,14.2,3971478141,178,,3967542057,141,95.6,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403463,38,1,1,3,51,7fn0aazbc8nx0u040aulozds1,1,48.2,95.4,2023-01-06T21:21:20.989Z,2023-01-09T06:53:03Z,3967542123,140,53.9,3967542121,56,Center,3967542125,141,72.0,3971478165,178,,3967542129,213,5.1,3967542127,212,17.0,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403471,39,1,1,3,52,7fn0aazbc8nx0u040aulozds1,1,53.9,72,2023-01-06T21:21:21.591Z,2023-01-09T06:53:10Z,3967542175,141,94.7,3967542171,56,Left,3971478227,178,,3967542173,140,61.2,3967542177,212,17.2,3967542179,213,1.1,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403481,40,1,1,3,54,7fn0aazbc8nx0u040aulozds1,0,61.2,94.8,2023-01-06T21:21:23.738Z,2023-01-09T06:53:15Z,3967542227,286,,3967542217,212,0.7,3967542213,140,61.7,3971478255,178,,3967542215,141,94.2,3967542211,56,Left,3967542223,233,47,3967542219,213,5.6,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,3967542221,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403477,47,74,1,3,54,5c0sf1eaipcxvdw9o22of2jdp,1,34.8,3,2023-01-06T21:21:23.780Z,2023-01-09T06:53:17Z,3967542201,285,,3971478279,178,,3967542199,56,Back,3967542231,233,40,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403495,41,5,1,3,55,7fn0aazbc8nx0u040aulozds1,1,63.9,101,2023-01-06T21:21:24.755Z,2023-01-09T06:53:19Z,3967542331,233,48,3967542307,347,,3967542305,56,Left,,,,,,,,,,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403485,48,5,1,3,55,5c0sf1eaipcxvdw9o22of2jdp,0,36.1,-1,2023-01-06T21:21:24.755Z,2023-01-09T06:53:20Z,3967542337,233,41,3967542253,56,Back,3967542255,347,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403547,42,1,1,4,10,7fn0aazbc8nx0u040aulozds1,1,64,100,2023-01-06T21:21:39.555Z,2023-01-09T06:54:00Z,3967542591,140,58.7,3967542589,56,Center,3967542595,212,23.3,3967542587,107,,3967542593,141,67.5,3967542597,213,4.5,3967542599,1,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403571,43,1,1,4,12,7fn0aazbc8nx0u040aulozds1,1,58.7,67.5,2023-01-06T21:21:41.550Z,2023-01-09T06:54:03Z,3967542721,56,Right,3967542731,1,,3967542725,141,10.1,3971478703,178,,3967542723,140,64.1,3967542727,212,39.4,3967542729,213,4.9,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403581,44,1,1,4,16,7fn0aazbc8nx0u040aulozds1,1,68.2,8.8,2023-01-06T21:21:46.239Z,2023-01-09T06:54:07Z,3967542789,213,6.2,3967542787,212,19.2,3967542783,140,86.5,3971478745,178,,3967542785,141,7.7,3967542781,56,Right,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403591,45,1,1,4,18,7fn0aazbc8nx0u040aulozds1,1,86.5,7.7,2023-01-06T21:21:48.281Z,2023-01-09T06:54:11Z,3967542835,141,3.4,3967542831,56,Right,3967542833,140,75.3,3967542837,212,12.1,3971478797,178,,3967542839,213,3.4,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403601,46,1,1,4,21,7fn0aazbc8nx0u040aulozds1,1,75.3,3.4,2023-01-06T21:21:50.646Z,2023-01-09T06:54:13Z,3967542915,56,Right,3971478823,178,,3967542919,141,11.2,3967542923,213,2.9,3967542917,140,58.4,3967542921,212,18.5,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403617,47,1,1,4,25,7fn0aazbc8nx0u040aulozds1,1,60.5,13.3,2023-01-06T21:21:54.635Z,2023-01-09T06:54:17Z,3971478847,178,,3967543009,56,Right,3967543017,213,5.8,3967543013,141,2.6,3967543011,140,73.4,3967543015,212,15.4,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403627,48,1,1,4,27,7fn0aazbc8nx0u040aulozds1,1,71.3,5,2023-01-06T21:21:57.197Z,2023-01-09T06:54:20Z,3967543073,212,5.8,3971478887,178,,3967543067,56,Right,3967543069,140,76.7,3967543071,141,3.5,3967543075,213,6.1,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403629,49,1,1,4,29,7fn0aazbc8nx0u040aulozds1,0,77,3.4,2023-01-06T21:21:58.748Z,2023-01-09T06:54:30Z,3971478955,178,,3967543115,236,,3967543121,286,,3967543087,213,1.4,3967543081,140,77.2,3967543079,56,Right,3967543085,212,1.2,3967543083,141,5.2,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,3967543117,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403633,49,74,1,4,29,5c0sf1eaipcxvdw9o22of2jdp,1,25.6,93.1,2023-01-06T21:21:58.810Z,2023-01-09T12:22:22Z,3967543105,56,Back,3967543123,233,49,3971478995,178,,3967543107,285,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411909,443,49,1,4,29,5c0sf1eaipcxvdw9o22of2jdp,1,22.2,96.1,2023-01-06T21:21:59.174Z,2023-01-09T12:22:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496192691,1572,67,1,4,29,5c0sf1eaipcxvdw9o22of2jdp,1,26.4,93.9,2023-01-06T21:21:59.286Z,2023-01-09T13:06:15Z,3971692577,233,1571,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496192689,1571,67,1,4,29,7fn0aazbc8nx0u040aulozds1,0,73.6,6.1,2023-01-06T21:21:59.287Z,2023-01-09T12:22:48Z,3971692583,233,1572,,,,,,,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495411911,444,1,1,4,31,5c0sf1eaipcxvdw9o22of2jdp,0,22.2,96.1,2023-01-06T21:22:00.608Z,2023-01-09T06:54:45Z,3971479095,178,,3967586753,212,6.1,3967586749,140,26.8,3967586755,213,0.7,3967586747,56,Back,3967586751,141,100.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
