id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500117391,265,1,1,26,19,3b4nxgvmwzstmoq6borytkwx1,0,46.6,5.2,2023-01-23T20:43:45.486Z,2023-01-25T06:47:29Z,3992403411,56,Right,3992403415,141,9.2,3992403413,140,53.1,3992403417,212,7.3,3992403419,213,0.4,3994113111,178,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117407,229,8,1,26,20,alyavx3ad35bp1xuwmqk7sgev,1,49.8,91.4,2023-01-23T20:43:45.612Z,2023-01-25T06:47:41Z,3992403513,56,Back,3992966179,383,,3994113167,178,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117411,230,49,1,26,22,alyavx3ad35bp1xuwmqk7sgev,1,46.4,91.3,2023-01-23T20:43:47.761Z,2023-01-25T06:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117419,231,1,1,26,24,alyavx3ad35bp1xuwmqk7sgev,1,47,89.4,2023-01-23T20:43:49.745Z,2023-01-25T06:47:49Z,3994113201,178,,3992403571,141,90.6,3992403573,212,13.8,3992403569,140,33.9,3992403567,56,Back,3992403575,213,3.1,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117441,233,1,1,26,29,alyavx3ad35bp1xuwmqk7sgev,1,25.9,73.1,2023-01-23T20:43:55.088Z,2023-01-25T06:47:54Z,3992403717,213,5.5,3992403713,141,57.4,3992403711,140,35.6,3992403715,212,14.8,3994113223,178,,3992403709,56,Back,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117449,234,1,1,26,30,alyavx3ad35bp1xuwmqk7sgev,0,35.6,57.4,2023-01-23T20:43:56.301Z,2023-01-25T06:47:57Z,3992403791,56,Left,3992403795,141,79.8,3992403797,212,31.4,3992403793,140,61.8,3992403799,213,0.5,3994113235,178,,3992403789,155,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117453,266,49,1,26,32,3b4nxgvmwzstmoq6borytkwx1,1,41.2,11,2023-01-23T20:43:58.152Z,2023-01-25T06:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117465,267,1,1,26,32,3b4nxgvmwzstmoq6borytkwx1,1,41.2,11,2023-01-23T20:43:58.198Z,2023-01-25T06:48:03Z,3992403879,212,16.5,3992403875,140,56.7,3994113281,178,,3992403881,213,0.2,3992403873,56,Right,3992403877,141,15.1,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117501,269,1,1,26,40,3b4nxgvmwzstmoq6borytkwx1,1,73,7.4,2023-01-23T20:44:05.605Z,2023-01-25T06:48:06Z,3992404067,141,18.5,3992404063,56,Right,3994113297,178,,3992404071,213,0.5,3992404069,212,14.7,3992404065,140,85.0,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117503,270,1,1,26,42,3b4nxgvmwzstmoq6borytkwx1,1,90.7,17.8,2023-01-23T20:44:07.599Z,2023-01-25T06:48:21Z,3992405687,154,,3992404089,140,86.9,3992966361,386,,3992404085,56,Center,3992404095,213,1.8,3994113317,178,,3992966365,20,,3992404093,212,20.9,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3992404081,2,,3992404091,141,47.9,3992405689,22,,3992966357,225,3992405685,210,,,16,,,,,,,,,,,1,,,,,,,,,,,
2500117741,235,51,1,26,42,alyavx3ad35bp1xuwmqk7sgev,1,1.2,49.4,2023-01-23T20:44:08.398Z,2023-01-25T06:48:13Z,3992405515,170,,,,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117509,271,16,1,26,44,3b4nxgvmwzstmoq6borytkwx1,1,88.6,44.7,2023-01-23T20:44:09.809Z,2023-01-25T06:48:22Z,3992404143,56,Center,3992966653,395,98.5,3992405723,328,,3992405713,154,,3992404139,22,,3992405729,231,48.7,3992405719,102,50.3,3992404759,375,26:42.909,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,3992404751,20,,3994113393,178,,3992404141,17,,3992405727,230,3992405711,29,,98.5,,3992405721,103,3992405725,136,,3992405715,55,270,3992405709,78,,3.8,3992404755,374,2023-01-23 20:44:08.430,3992966655,396,49.6,,,,
2500117861,236,1,1,28,0,alyavx3ad35bp1xuwmqk7sgev,1,50.1,49.8,2023-01-23T20:45:25.990Z,2023-01-25T06:48:24Z,3992406263,56,Back,3992406591,189,,3992406267,141,45.6,3994113397,178,,3992406265,140,38.2,3992406271,213,3.4,3992406269,212,12.8,3992406273,279,G,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117873,237,1,1,28,2,alyavx3ad35bp1xuwmqk7sgev,1,53.1,30.4,2023-01-23T20:45:28.476Z,2023-01-25T06:48:31Z,3992406319,56,Center,3994113463,178,,3992406323,140,57.7,3992406327,141,29.7,3992406333,213,6.2,3992406331,212,4.9,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117883,239,3,1,28,3,alyavx3ad35bp1xuwmqk7sgev,0,58.9,29,2023-01-23T20:45:29.452Z,2023-01-25T06:48:37Z,3992406381,56,Center,3992967195,465,,3992406383,286,,3992406423,233,272,3994113555,178,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117867,272,7,1,28,4,3b4nxgvmwzstmoq6borytkwx1,0,41.1,71,2023-01-23T20:45:29.577Z,2023-01-25T06:48:43Z,3992406389,233,239,3992406299,56,Back,3992967213,383,,3994113623,178,,3992406301,285,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117885,240,61,1,28,4,alyavx3ad35bp1xuwmqk7sgev,1,58.8,28.9,2023-01-23T20:45:29.598Z,2023-01-25T06:48:50Z,3992406393,56,Center,3994113709,178,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117881,238,43,1,28,4,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-23T20:45:30.011Z,2023-01-23T20:45:36Z,3992406375,56,Center,3992406559,144,44,3992406377,286,0,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117875,273,49,1,28,5,3b4nxgvmwzstmoq6borytkwx1,1,35.8,77.3,2023-01-23T20:45:31.456Z,2023-01-25T06:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117893,274,1,1,28,5,3b4nxgvmwzstmoq6borytkwx1,1,35.6,77.6,2023-01-23T20:45:31.520Z,2023-01-25T06:49:00Z,3992406451,213,2.5,3992406445,140,28.0,3992406449,212,10.2,3994113853,178,,3992406447,141,87.0,3992406443,56,Back,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117895,241,45,1,28,8,alyavx3ad35bp1xuwmqk7sgev,0,67.6,9.4,2023-01-23T20:45:33.622Z,2023-01-25T06:49:04Z,3992406455,56,Right,3992406521,233,275,3992406457,286,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117901,275,3,1,28,8,3b4nxgvmwzstmoq6borytkwx1,1,32.4,90.6,2023-01-23T20:45:33.622Z,2023-01-25T06:49:04Z,3992406485,285,,3992406483,56,Back,3992406487,233,241,3994113905,178,,3992967293,465,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117909,276,1,1,28,9,3b4nxgvmwzstmoq6borytkwx1,1,39.1,84.5,2023-01-23T20:45:35.377Z,2023-01-25T06:49:10Z,3992406547,56,Back,3992406555,213,5.3,3994113969,178,,3992406553,212,6.5,3992406551,141,76.4,3992406549,140,42.3,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117921,277,1,1,28,11,3b4nxgvmwzstmoq6borytkwx1,1,40.6,76.1,2023-01-23T20:45:36.792Z,2023-01-25T06:49:17Z,3992406615,140,29.4,3992406621,213,3.0,3992406617,141,79.2,3992406613,56,Back,3992406619,212,11.9,3994113997,178,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117937,278,1,1,28,13,3b4nxgvmwzstmoq6borytkwx1,1,29.4,77.6,2023-01-23T20:45:38.578Z,2023-01-25T06:49:20Z,3992406705,141,19.7,3992406709,213,4.8,3994114011,178,,3992406703,140,33.7,3992406707,212,39.6,3992406701,56,Back,3992406699,155,,3992406711,1,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117939,279,1,1,28,16,3b4nxgvmwzstmoq6borytkwx1,1,34.8,17.5,2023-01-23T20:45:42.113Z,2023-01-25T06:49:26Z,3992406727,212,10.6,3992406723,140,41.4,3992406721,56,Back,3992406725,141,5.8,3994114051,178,,3992406729,213,5.4,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117961,280,1,1,28,17,3b4nxgvmwzstmoq6borytkwx1,1,41.4,5.8,2023-01-23T20:45:42.906Z,2023-01-25T06:49:33Z,3992406869,141,21.7,3992406873,213,0.6,3992406871,212,19.3,3992406861,56,Center,3992406863,140,56.6,3994114075,178,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117963,281,4,1,28,20,3b4nxgvmwzstmoq6borytkwx1,1,62.2,12.6,2023-01-23T20:45:45.595Z,2023-01-25T06:49:41Z,3992406885,286,,3992406953,233,242,3992407025,265,,3992406881,56,Right,3992406877,13,,3992406883,152,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117971,242,4,1,28,20,alyavx3ad35bp1xuwmqk7sgev,0,37.8,87.4,2023-01-23T20:45:45.596Z,2023-01-25T06:49:40Z,3992406929,13,,3992406961,233,281,3992406935,265,,3992406931,56,Back,3992406937,285,,3994114111,178,,3992406933,152,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117999,282,1,1,28,29,3b4nxgvmwzstmoq6borytkwx1,0,59.7,12.2,2023-01-23T20:45:54.763Z,2023-01-25T06:49:46Z,3992407139,56,Center,3994114127,178,,3992407143,141,67.4,3992407147,213,1.4,3992407141,140,65.1,3992407149,1,,3992407145,212,38.0,3992407133,5,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3992407137,152,,3992967519,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118013,243,1,1,28,30,alyavx3ad35bp1xuwmqk7sgev,0,37.5,23.1,2023-01-23T20:45:55.906Z,2023-01-25T06:50:12Z,3992407227,212,25.1,3992407223,140,60.6,3992407221,56,Right,3992407225,141,13.5,3994114253,178,,3992407229,213,6.0,3992407219,3,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118039,283,1,1,28,38,3b4nxgvmwzstmoq6borytkwx1,1,44.2,79.1,2023-01-23T20:46:03.548Z,2023-01-25T06:50:24Z,3992407401,140,25.7,3994114303,178,,3992407407,213,3.5,3992407403,141,68.9,3992407399,56,Back,3992407405,212,20.6,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118049,284,1,1,28,40,3b4nxgvmwzstmoq6borytkwx1,1,25.3,68.3,2023-01-23T20:46:05.625Z,2023-01-25T06:50:30Z,3992407469,140,28.3,3992407473,212,23.7,3992407471,141,33.8,3994114323,178,,3992407475,213,4.8,3992407467,56,Back,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118067,285,1,1,28,44,3b4nxgvmwzstmoq6borytkwx1,1,30.9,30.7,2023-01-23T20:46:09.668Z,2023-01-25T06:50:34Z,3994114343,178,,3992407579,141,56.7,3992407575,56,Back,3992407577,140,27.1,3992407583,213,1.8,3992407581,212,18.1,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118077,286,1,1,28,48,3b4nxgvmwzstmoq6borytkwx1,1,29.6,57,2023-01-23T20:46:13.528Z,2023-01-25T06:50:39Z,3992407659,140,35.4,3992407665,213,1.2,3992407657,56,Back,3992407663,212,17.8,3992407661,141,81.6,3994114359,178,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118091,287,1,1,28,51,3b4nxgvmwzstmoq6borytkwx1,1,38.6,83.4,2023-01-23T20:46:16.686Z,2023-01-25T06:50:43Z,3992407771,213,5.7,3992407769,212,49.6,3992407773,1,,3994114377,178,,3992407765,140,78.0,3992407763,56,Center,3992407767,141,43.1,3992407761,155,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118095,288,44,1,28,54,3b4nxgvmwzstmoq6borytkwx1,1,76.8,42.7,2023-01-23T20:46:19.977Z,2023-01-27T07:03:22Z,3992407791,286,,3992407797,233,244,3992407789,56,Center,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118089,244,44,1,28,54,alyavx3ad35bp1xuwmqk7sgev,0,23.2,57.3,2023-01-23T20:46:19.978Z,2023-01-25T06:50:47Z,3992407811,233,288,3992407755,56,Back,3992407757,285,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118105,289,1,1,28,54,3b4nxgvmwzstmoq6borytkwx1,1,78,43.1,2023-01-23T20:46:20.035Z,2023-01-27T07:03:23Z,3994114399,388,,3992407849,56,Center,3992407861,213,3.4,3992407857,141,39.8,3992407853,140,68.7,3992407859,212,10.0,3992407847,3,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118109,290,1,1,28,57,3b4nxgvmwzstmoq6borytkwx1,1,70.7,40.6,2023-01-23T20:46:23.470Z,2023-01-25T06:50:55Z,3992407899,56,Center,3992407905,212,5.0,3994114421,178,,3992407903,141,41.9,3992407907,213,3.0,3992407901,140,66.0,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118119,291,1,1,28,58,3b4nxgvmwzstmoq6borytkwx1,1,66,41.9,2023-01-23T20:46:24.161Z,2023-01-25T06:51:45Z,3992407959,56,Right,3992407965,212,22.3,3994114723,178,,3992407961,140,69.9,3992407967,213,4.9,3992407963,141,9.7,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118129,292,1,1,29,1,3b4nxgvmwzstmoq6borytkwx1,1,71.9,8.3,2023-01-23T20:46:27.119Z,2023-01-25T06:51:48Z,3992408039,2,,3992967813,224,,3992408047,141,41.5,3992408043,56,Center,3992408041,155,,3992967815,20,,3992408049,212,26.7,3992408051,213,1.0,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3992408045,140,85.4,3994114773,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118131,293,61,1,29,2,3b4nxgvmwzstmoq6borytkwx1,1,85.4,41.5,2023-01-23T20:46:28.095Z,2023-01-25T07:11:50Z,3992408055,56,Center,3994127351,178,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118147,294,1,1,29,6,3b4nxgvmwzstmoq6borytkwx1,1,97.6,28,2023-01-23T20:46:32.138Z,2023-01-27T07:03:24Z,3992408197,2,,3992967855,223,,3992408683,154,,3992408681,210,15,3992408203,140,94.5,3992408207,212,19.9,3992408201,56,Center,3994127435,178,,6w3iuh0f11tbwr037i7qb031m,I. Camará,3992408205,141,56.9,3992408209,213,1.7,3992967857,72,,3992408199,155,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2500118151,295,44,1,29,8,3b4nxgvmwzstmoq6borytkwx1,1,95.9,56.8,2023-01-23T20:46:33.850Z,2023-01-27T07:03:23Z,3992408243,56,Center,3992408271,233,245,3992408245,286,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118155,245,44,1,29,8,alyavx3ad35bp1xuwmqk7sgev,0,4.1,43.2,2023-01-23T20:46:33.851Z,2023-01-25T07:11:59Z,3992408277,233,295,3992408267,285,,3992408265,56,Back,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118153,296,15,1,29,8,3b4nxgvmwzstmoq6borytkwx1,1,94.5,56.9,2023-01-23T20:46:33.901Z,2023-01-27T07:03:24Z,3992408255,61,,3992408355,233,247,3992408691,29,,3992408705,146,95.6,3992408695,55,294,3992408707,147,55.8,3992408701,103,19,3992408351,82,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,3992408345,15,,3992408257,56,Center,3992408693,154,,3992408709,230,3994127579,388,,98.9,,3992408689,78,3992408703,100,,3992408699,102,51.5,3992408711,231,,,3992408253,22,,3992408349,328,,52.3,,,
2500118169,247,10,1,29,8,alyavx3ad35bp1xuwmqk7sgev,1,2.2,41.7,2023-01-23T20:46:33.966Z,2023-01-25T07:12:06Z,3992408327,56,Back,3994127655,388,,3994127657,15,,3992408415,233,296,3992408325,94,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118163,246,6,1,29,9,alyavx3ad35bp1xuwmqk7sgev,0,0,41.8,2023-01-23T20:46:34.791Z,2023-01-25T06:51:32Z,3992409069,73,,3992408303,56,Back,3992409115,233,298,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118159,298,6,1,29,9,3b4nxgvmwzstmoq6borytkwx1,1,100,58.2,2023-01-23T20:46:34.791Z,2023-01-25T06:51:32Z,3992409101,233,246,3992408885,75,,3992408281,56,Center,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118157,297,43,1,29,12,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T20:46:37.980Z,2023-01-23T20:47:07Z,3992408269,56,Center,3992408937,144,61,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118287,299,1,1,29,50,3b4nxgvmwzstmoq6borytkwx1,0,99.6,99.8,2023-01-23T20:47:16.269Z,2023-01-25T06:51:26Z,3992409195,141,66.0,3992409185,6,,3992409199,213,4.5,3992409189,224,,3992967955,72,,3992409191,56,Center,3992409183,2,,3992409197,212,23.4,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,3992409193,140,95.6,3994114549,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118301,248,12,1,29,51,alyavx3ad35bp1xuwmqk7sgev,1,2.5,32.4,2023-01-23T20:47:17.303Z,2023-01-25T06:51:18Z,3992409281,56,Back,3992409283,140,16.8,3992409287,212,27.8,3994114515,178,,3992409285,141,0.0,3992409335,167,,3992409289,213,5.3,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118307,249,5,1,29,54,alyavx3ad35bp1xuwmqk7sgev,0,16.2,-1.6,2023-01-23T20:47:19.672Z,2023-01-25T06:51:14Z,3992409329,347,,3992409327,56,Back,3992409833,233,300,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118393,300,5,1,29,54,3b4nxgvmwzstmoq6borytkwx1,1,83.8,101.6,2023-01-23T20:47:19.672Z,2023-01-25T06:51:15Z,3992409829,233,249,3992409821,56,Left,3992409823,347,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118411,301,1,1,30,15,3b4nxgvmwzstmoq6borytkwx1,1,87.5,100,2023-01-23T20:47:41.183Z,2023-01-25T06:07:44Z,3992409923,107,,3992409927,140,91.4,3992409931,212,12.1,3992409925,56,Left,3992409935,213,5.1,3992409929,141,84.6,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118417,302,1,1,30,17,3b4nxgvmwzstmoq6borytkwx1,0,88.6,87.2,2023-01-23T20:47:43.182Z,2023-01-25T06:07:50Z,3992409981,212,10.2,3992409977,140,85.9,3992409983,213,1.9,3994101415,178,,3992409979,141,100.0,3992409975,56,Left,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118443,303,43,1,30,18,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T20:47:44.399Z,2023-01-23T20:50:02Z,3992410161,141,58.8,3992410163,212,26.8,3992414291,144,1,3992410155,155,0,3992410159,140,91.9,3992410153,2,0,3992410459,210,13,3992410157,56,Center,c406oul95r3jvmbebcge5oz4l,R. Abascal,3992410461,154,0,3992410165,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118451,304,43,1,30,22,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T20:47:47.774Z,2023-01-23T20:50:04Z,3992414333,144,13,3992410189,17,0,3992410479,231,52.0,3992410467,154,0,3992410463,75,0,3992410475,103,16.7,3992410329,328,0,3992410323,15,0,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,3992410465,29,0,3992410477,230,98.4,3992410473,102,40.7,3992410469,55,3992410183,22,,303,0,3992410193,56,,,,,,,,,,Center,,,,,,,,,,
2500118447,250,5,1,30,22,alyavx3ad35bp1xuwmqk7sgev,1,14.7,-1.2,2023-01-23T20:47:47.912Z,2023-01-25T06:08:34Z,3992410175,56,Back,3992414411,347,,3992410253,233,305,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118461,305,5,1,30,22,3b4nxgvmwzstmoq6borytkwx1,0,85.3,101.2,2023-01-23T20:47:47.912Z,2023-01-25T06:08:33Z,3992410245,56,Left,3992414383,347,,3992410275,233,250,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118521,252,1,1,30,37,alyavx3ad35bp1xuwmqk7sgev,1,20.2,0,2023-01-23T20:48:03.260Z,2023-01-25T06:08:36Z,3992410595,140,33.9,3992410599,141,4.6,3992410601,212,15.0,3992410593,56,Back,3992426647,189,,3992410603,213,0.3,3992424517,107,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118511,251,43,1,30,38,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-23T20:48:04.254Z,2023-01-23T20:56:58Z,3992410537,56,Back,3992424557,144,1,3992410545,213,5.4,3992410551,237,0,3992410547,1,0,3992410543,212,35.2,3992410541,141,6.1,3992410535,124,0,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,3992410539,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
