id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2458759593,32,45,1,2,53,ewsf6evtguu9j7k6js4tlgl89,0,10.9,7.6,2022-09-11T14:35:28.112Z,2022-09-13T11:10:26Z,3773608637,233,22,3773608397,285,,3773608395,56,Back,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759691,23,1,1,2,56,491xixnlsp75o7cr3w2gc1o0z,1,83.5,93.9,2022-09-11T14:35:31.015Z,2022-09-13T11:10:35Z,3773608945,56,Center,3773608947,140,52.0,3773608955,1,,3773608953,213,3.8,3773608951,212,43.0,3777312997,178,,3773608949,141,53.6,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759733,24,1,1,3,0,491xixnlsp75o7cr3w2gc1o0z,1,52,50,2022-09-11T14:35:34.668Z,2022-09-13T11:10:42Z,3777313203,178,,3773609181,213,5.1,3773609179,212,26.1,3773609173,56,Right,3773609177,141,14.4,3773609175,140,61.3,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759745,25,1,1,3,5,491xixnlsp75o7cr3w2gc1o0z,1,79.7,18.6,2022-09-11T14:35:39.675Z,2022-09-13T11:10:49Z,3773609275,212,7.4,3773609277,213,1.7,3773609269,56,Center,3773609273,141,29.5,3777313473,178,,3773609271,140,79.1,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759759,26,1,1,3,7,491xixnlsp75o7cr3w2gc1o0z,1,77.8,29.8,2022-09-11T14:35:41.670Z,2022-09-13T11:10:55Z,3773609323,141,31.5,3773609325,212,8.2,3777313617,178,,3773609321,140,70.1,3773609329,213,3.0,3773609317,56,Center,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759783,27,1,1,3,7,491xixnlsp75o7cr3w2gc1o0z,0,70,31.5,2022-09-11T14:35:42.208Z,2022-09-13T11:11:00Z,3773609461,141,14.3,3773609457,56,Right,3777313781,178,,3773609463,212,15.5,3773609459,140,79.7,3773609465,213,5.4,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759791,33,8,1,3,8,ewsf6evtguu9j7k6js4tlgl89,1,19.8,82.9,2022-09-11T14:35:43.453Z,2022-09-13T11:11:08Z,3773609511,56,Back,3777314061,178,,3776215217,384,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759847,34,49,1,3,10,ewsf6evtguu9j7k6js4tlgl89,1,31.2,79.6,2022-09-11T14:35:45.021Z,2022-09-13T11:12:06Z,,,,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759913,35,1,1,3,13,ewsf6evtguu9j7k6js4tlgl89,0,34.8,78.5,2022-09-11T14:35:47.788Z,2022-09-13T11:12:13Z,3777316129,178,,3773610089,212,38.6,3773610091,213,6.1,3773610093,1,,3773610083,56,Center,3773610085,140,71.1,3773610087,141,69.3,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759909,28,49,1,3,18,491xixnlsp75o7cr3w2gc1o0z,1,27.7,54.3,2022-09-11T14:35:52.662Z,2022-09-13T11:12:18Z,,,,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760039,29,1,1,3,21,491xixnlsp75o7cr3w2gc1o0z,1,32.1,69.9,2022-09-11T14:35:55.571Z,2022-09-13T11:12:22Z,3777316401,178,,3773610653,140,38.0,3773610655,141,87.4,3773610657,212,13.4,3773610651,56,Back,3773610659,213,1.1,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760051,30,1,1,3,22,491xixnlsp75o7cr3w2gc1o0z,1,38,87.4,2022-09-11T14:35:56.614Z,2022-09-13T11:12:29Z,3773610725,56,Back,3777316547,178,,3773610733,141,59.6,3773610735,212,19.6,3773610737,213,4.4,3773610729,140,33.0,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760237,31,1,1,3,24,491xixnlsp75o7cr3w2gc1o0z,1,33,59.6,2022-09-11T14:35:58.781Z,2022-09-13T11:12:34Z,3773611767,56,Back,3777316643,178,,3773611773,212,18.9,3773611775,213,4.9,3773611771,141,32.2,3773611769,140,36.2,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760253,32,50,1,3,34,491xixnlsp75o7cr3w2gc1o0z,1,73.7,2.8,2022-09-11T14:36:09.187Z,2022-09-13T11:12:46Z,3773611871,286,,3776415217,233,36,3773611869,56,Right,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760247,36,7,1,3,34,ewsf6evtguu9j7k6js4tlgl89,1,26.3,97.2,2022-09-11T14:36:09.394Z,2022-09-13T11:12:50Z,3773611837,285,,3773611835,56,Back,3773611909,233,32,3773611833,167,,3776215951,385,,3777317079,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760427,33,5,1,3,35,491xixnlsp75o7cr3w2gc1o0z,1,71.4,-1.2,2022-09-11T14:36:10.119Z,2022-09-13T11:12:53Z,3773612789,347,,3773612791,233,37,3773612787,56,Right,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760257,37,5,1,3,35,ewsf6evtguu9j7k6js4tlgl89,0,28.6,101.2,2022-09-11T14:36:10.119Z,2022-09-13T11:12:53Z,3773611877,56,Back,3773612843,233,33,3773611879,347,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760485,34,1,1,3,51,491xixnlsp75o7cr3w2gc1o0z,1,75.1,0,2022-09-11T14:36:25.709Z,2022-09-13T11:13:00Z,3773613107,212,21.1,3773613105,141,21.2,3773613103,140,88.5,3773613099,107,,3773613109,213,0.8,3773613101,56,Center,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760491,35,50,1,3,52,491xixnlsp75o7cr3w2gc1o0z,1,88.4,17.6,2022-09-11T14:36:26.908Z,2022-09-13T11:13:12Z,3773613121,286,,3773613117,56,Right,3773613219,233,38,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760473,38,7,1,3,52,ewsf6evtguu9j7k6js4tlgl89,1,11.6,82.4,2022-09-11T14:36:27.324Z,2022-09-13T11:13:23Z,3776216153,384,,3777318053,178,,3773613065,56,Back,3773613067,285,,3773613175,233,35,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459251671,741,1,1,3,52,ewsf6evtguu9j7k6js4tlgl89,0,11.9,88.7,2022-09-11T14:36:27.494Z,2022-09-13T11:14:23Z,3776216331,213,6.2,3776216329,212,1.9,3777318389,178,,3776216327,141,88.5,3776216325,140,13.7,3776216323,56,Back,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459251689,861,61,1,3,53,491xixnlsp75o7cr3w2gc1o0z,1,86.3,11.5,2022-09-11T14:36:27.907Z,2022-09-13T11:14:28Z,3777318565,178,,3776216439,56,Right,,,,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760477,39,49,1,3,53,ewsf6evtguu9j7k6js4tlgl89,1,13.1,90.8,2022-09-11T14:36:27.943Z,2022-09-13T11:14:40Z,,,,,,,,,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760515,40,1,1,3,53,ewsf6evtguu9j7k6js4tlgl89,1,13.1,90.8,2022-09-11T14:36:28.529Z,2022-09-13T11:14:46Z,3773613251,140,32.7,3773613249,56,Back,3773613257,213,6.0,3773613255,212,21.4,3777320187,178,,3773613253,141,82.4,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760523,41,1,1,3,55,ewsf6evtguu9j7k6js4tlgl89,1,32.7,82.4,2022-09-11T14:36:29.580Z,2022-09-13T11:14:49Z,3777320277,178,,3773613301,141,80.5,3773613297,56,Back,3773613303,212,11.8,3773613299,140,21.5,3773613305,213,3.3,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760547,42,1,1,3,55,ewsf6evtguu9j7k6js4tlgl89,0,21.5,80.5,2022-09-11T14:36:30.248Z,2022-09-13T11:14:53Z,3773613433,140,41.9,3773613423,56,Back,3773613443,141,67.5,3773613449,212,23.2,3773613455,213,5.9,3777320385,178,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760593,36,1,1,3,57,491xixnlsp75o7cr3w2gc1o0z,1,55.4,34,2022-09-11T14:36:32.479Z,2022-09-13T11:14:58Z,3773613677,213,1.9,3773613673,212,13.5,3773613665,140,51.8,3773613659,56,Center,3773613669,141,53.1,3777320503,178,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760609,37,49,1,3,59,491xixnlsp75o7cr3w2gc1o0z,1,51.8,53.3,2022-09-11T14:36:34.437Z,2022-09-13T11:15:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760585,43,43,1,3,59,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-11T14:36:34.512Z,2022-09-11T14:36:54Z,3773615417,144,61,3773613635,56,Back,,,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760661,38,1,1,4,0,491xixnlsp75o7cr3w2gc1o0z,1,51.8,53.3,2022-09-11T14:36:34.541Z,2022-09-13T11:15:08Z,3773614021,140,17.2,3773614029,1,,3777320751,178,,3773614023,141,40.6,3773614019,56,Back,3773614027,213,3.4,3773614025,212,37.3,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760727,39,1,1,4,4,491xixnlsp75o7cr3w2gc1o0z,1,18.1,40.1,2022-09-11T14:36:38.925Z,2022-09-13T11:15:12Z,3773614299,212,14.8,3777320839,178,,3773614301,213,5.3,3773614293,56,Back,3773614297,141,21.6,3773614295,140,25.5,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760781,40,1,1,4,7,491xixnlsp75o7cr3w2gc1o0z,1,26.2,21.8,2022-09-11T14:36:41.710Z,2022-09-13T11:15:19Z,3773614551,213,5.5,3773614549,212,18.9,3773614539,56,Back,3773614547,141,2.0,3773614543,140,38.8,3777321025,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760837,41,1,1,4,10,491xixnlsp75o7cr3w2gc1o0z,1,35.6,5.3,2022-09-11T14:36:45.044Z,2022-09-13T11:15:29Z,3773614813,213,2.3,3773614807,140,27.2,3773614805,56,Back,3773614809,141,20.4,3777321245,178,,3773614811,212,13.5,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760909,42,1,1,4,13,491xixnlsp75o7cr3w2gc1o0z,1,27.8,29.5,2022-09-11T14:36:48.197Z,2022-09-13T11:15:36Z,3773615141,212,21.2,3773615139,141,55.8,3777321401,178,,3773615143,213,2.1,3773615135,56,Back,3773615137,140,16.9,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458760959,43,1,1,4,16,491xixnlsp75o7cr3w2gc1o0z,1,18.4,54.8,2022-09-11T14:36:51.389Z,2022-09-13T11:15:42Z,3773615389,56,Back,3777321565,178,,3773615391,140,21.2,3773615395,212,6.2,3773615397,213,1.1,3773615393,141,62.9,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459465709,1107,43,1,4,17,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T14:36:52.326Z,2022-09-13T11:55:24Z,3777372841,178,0,3777372901,144,82,,,,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761015,44,1,1,4,20,491xixnlsp75o7cr3w2gc1o0z,1,26.5,67.5,2022-09-11T14:36:55.207Z,2022-09-13T11:15:49Z,3773615669,141,94.8,3773615671,212,20.7,3773615673,213,1.1,3773615665,140,35.3,3777321697,178,,3773615663,56,Back,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761079,45,1,1,4,24,491xixnlsp75o7cr3w2gc1o0z,1,44.4,94.4,2022-09-11T14:36:59.133Z,2022-09-13T11:15:55Z,3773616035,141,68.7,3773616037,212,24.0,3773616033,140,60.1,3777321827,178,,3773616039,213,5.5,3773616031,56,Center,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761113,46,1,1,4,28,491xixnlsp75o7cr3w2gc1o0z,0,58,68.7,2022-09-11T14:37:03.520Z,2022-09-13T11:16:10Z,3773616217,140,52.9,3773616215,56,Center,3777322127,178,,3773616221,212,18.6,3773616219,141,42.5,3773616223,213,4.4,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761097,44,49,1,4,30,ewsf6evtguu9j7k6js4tlgl89,1,47.8,60.9,2022-09-11T14:37:05.413Z,2022-09-13T11:16:16Z,,,,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761153,45,4,1,4,32,ewsf6evtguu9j7k6js4tlgl89,1,47,59.6,2022-09-11T14:37:06.901Z,2022-09-13T11:16:21Z,3773616903,233,47,3773616439,286,,3773616423,13,,3773616425,56,Back,3773616429,152,,3773616779,295,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761235,47,4,1,4,32,491xixnlsp75o7cr3w2gc1o0z,0,53,40.4,2022-09-11T14:37:06.902Z,2022-09-13T11:16:21Z,3773616849,285,,3773616841,13,,3773616961,233,45,3777322371,178,,3773616845,56,Center,3773616847,152,,3773616843,295,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761597,46,1,1,4,52,ewsf6evtguu9j7k6js4tlgl89,1,47.1,70.2,2022-09-11T14:37:27.329Z,2022-09-13T11:16:31Z,3773618721,140,45.0,3773619411,189,,3773618727,213,1.7,3773618725,212,17.6,3773618717,152,,3773618715,5,,3773618723,141,95.9,3777322633,178,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,3773618719,56,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761617,47,1,1,4,53,ewsf6evtguu9j7k6js4tlgl89,1,45,95.9,2022-09-11T14:37:28.487Z,2022-09-13T11:16:33Z,3773619521,189,,3773618835,56,Back,3773618843,213,4.6,3773618837,140,43.7,3777322707,178,,3773618839,141,72.6,3773618841,212,15.9,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761635,48,1,1,4,54,ewsf6evtguu9j7k6js4tlgl89,1,43.7,72.6,2022-09-11T14:37:29.189Z,2022-09-13T11:16:38Z,3773618955,141,81.1,3773618957,212,16.2,3773618953,140,29.3,3773618959,213,2.8,3773618951,56,Back,3777322845,178,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761701,49,1,1,4,57,ewsf6evtguu9j7k6js4tlgl89,1,29.7,80.9,2022-09-11T14:37:32.242Z,2022-09-13T11:16:43Z,3773619363,213,4.5,3773619359,141,58.2,3777322951,178,,3773619361,212,15.9,3773619357,140,25.9,3773619355,56,Back,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761775,50,1,1,5,3,ewsf6evtguu9j7k6js4tlgl89,1,26.3,57.2,2022-09-11T14:37:38.165Z,2022-09-13T11:16:47Z,3773619719,213,1.4,3773619711,141,84.7,3773619709,140,29.1,3773619707,56,Back,3773619715,212,18.9,3777323079,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761857,51,1,1,5,5,ewsf6evtguu9j7k6js4tlgl89,1,29.8,84.7,2022-09-11T14:37:40.514Z,2022-09-13T11:17:08Z,3773620131,141,98.0,3773620127,56,Back,3777323625,178,,3773620129,140,40.9,3773620133,212,14.8,3773620135,213,0.7,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761867,52,1,1,5,8,ewsf6evtguu9j7k6js4tlgl89,1,40.9,96,2022-09-11T14:37:43.202Z,2022-09-13T11:17:14Z,3773620209,141,86.0,3773620211,212,17.9,3773620213,213,5.9,3773620207,140,56.7,3777323773,178,,3773620205,56,Left,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761917,53,1,1,5,9,ewsf6evtguu9j7k6js4tlgl89,1,56.7,86,2022-09-11T14:37:44.145Z,2022-09-13T11:17:20Z,3777323885,178,,3773620429,56,Left,3773620437,213,0.6,3773620435,212,4.3,3773620433,141,89.7,3773620431,140,60.0,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761919,54,50,1,5,10,ewsf6evtguu9j7k6js4tlgl89,1,59.7,89.3,2022-09-11T14:37:44.643Z,2022-09-13T11:17:26Z,3773620451,286,,3773620449,56,Left,3773620761,233,48,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761965,48,7,1,5,10,491xixnlsp75o7cr3w2gc1o0z,1,40.3,10.7,2022-09-11T14:37:45.511Z,2022-09-13T11:17:30Z,3776217637,385,,3773620677,56,Back,3773620675,167,,3773620757,233,54,3773620681,285,,3777324153,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761973,49,5,1,5,12,491xixnlsp75o7cr3w2gc1o0z,0,47.8,-0.8,2022-09-11T14:37:47.380Z,2022-09-13T11:17:34Z,3773620853,233,55,3773620713,56,Back,3773620715,347,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458761987,55,5,1,5,12,ewsf6evtguu9j7k6js4tlgl89,1,52.2,100.8,2022-09-11T14:37:47.380Z,2022-09-13T11:17:34Z,3773620813,56,Left,3773620817,347,,3773620835,233,49,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762009,56,1,1,5,15,ewsf6evtguu9j7k6js4tlgl89,1,55.7,100,2022-09-11T14:37:50.498Z,2022-09-13T11:17:46Z,3773620949,56,Back,3773620959,1,,3773620951,140,35.9,3773620957,213,3.4,3773620955,212,21.5,3773620953,141,92.9,3773620947,107,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762061,57,1,1,5,18,ewsf6evtguu9j7k6js4tlgl89,1,35.6,91.8,2022-09-11T14:37:52.957Z,2022-09-13T11:17:53Z,3773621275,141,64.2,3773621277,212,19.7,3777324657,178,,3773621273,140,29.8,3773621279,213,4.4,3773621271,56,Back,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762117,58,1,1,5,22,ewsf6evtguu9j7k6js4tlgl89,1,31.4,62.7,2022-09-11T14:37:56.630Z,2022-09-13T11:17:58Z,3777324847,178,,3773621641,212,43.9,3773621639,141,94.2,3773621635,56,Left,3773621643,213,0.5,3773621637,140,67.9,3773621645,1,,3773621633,155,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762263,59,1,1,5,26,ewsf6evtguu9j7k6js4tlgl89,1,66.8,93,2022-09-11T14:38:00.988Z,2022-09-13T11:18:06Z,3773622421,141,85.4,3773622417,56,Left,3777324991,178,,3773622423,212,5.3,3773622419,140,65.5,3773622425,213,4.5,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762271,60,1,1,5,30,ewsf6evtguu9j7k6js4tlgl89,0,71.8,81.4,2022-09-11T14:38:04.657Z,2022-09-13T11:18:39Z,3773724599,286,,3777325223,178,,3773724303,141,81.4,3773724595,233,50,3773724301,140,75.4,3773622463,56,Left,3773724593,236,,3773724307,213,0,53unfq55ouhqni5jbl07fyqc5,S. Godwin,3773724305,212,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762257,50,74,1,5,30,491xixnlsp75o7cr3w2gc1o0z,1,27,19.4,2022-09-11T14:38:04.682Z,2022-09-13T11:18:19Z,3773622407,56,Back,3773724617,233,60,3777325353,178,,3773622409,285,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762279,61,61,1,5,30,ewsf6evtguu9j7k6js4tlgl89,1,72,81.1,2022-09-11T14:38:04.697Z,2022-09-13T11:19:08Z,3773622505,56,Left,3777326273,178,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762295,51,5,1,5,32,491xixnlsp75o7cr3w2gc1o0z,1,-0.8,25.4,2022-09-11T14:38:06.729Z,2022-09-13T11:19:11Z,3773622625,233,62,3773622585,56,Back,3773622587,346,,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762293,62,5,1,5,32,ewsf6evtguu9j7k6js4tlgl89,0,100.8,74.6,2022-09-11T14:38:06.729Z,2022-09-13T11:19:11Z,3773622579,346,,3773622577,56,Center,3773622687,233,51,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762595,52,1,1,5,50,491xixnlsp75o7cr3w2gc1o0z,1,4.2,53,2022-09-11T14:38:25.118Z,2022-09-13T11:19:16Z,3773624323,140,9.0,3776218597,189,,3773624319,124,,3773624327,212,12.8,3773624325,141,70.3,3773624333,237,,3773624321,56,Back,3773624329,213,1.2,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458762639,53,1,1,5,50,491xixnlsp75o7cr3w2gc1o0z,1,8.8,70,2022-09-11T14:38:25.427Z,2022-09-13T11:19:20Z,3773624545,141,42.5,3773624547,212,19.0,3773624537,56,Back,3773624549,213,4.5,3773624541,140,5.6,3777326417,178,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
