id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2458978539,145,1,1,13,22,26t6lvlpql4w5wu1ih73qpy36,1,32.3,75.8,2022-09-11T19:43:34.167Z,2022-09-13T12:59:40Z,3774819433,141,65.9,3774819427,140,33.7,3774819437,212,6.9,3774819441,213,4.9,3777452557,178,,3774819423,56,Back,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978557,146,1,1,13,25,26t6lvlpql4w5wu1ih73qpy36,1,36.2,58.5,2022-09-11T19:43:36.821Z,2022-09-13T12:59:48Z,3774819509,141,32.5,3774819511,212,18.2,3774819513,213,4.5,3774819507,140,32.2,3777452871,178,,3774819505,56,Back,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978575,147,1,1,13,28,26t6lvlpql4w5wu1ih73qpy36,1,32.2,32.5,2022-09-11T19:43:39.488Z,2022-09-13T12:59:56Z,3774819603,213,4.9,3774819601,212,17.0,3774819599,141,8.2,3774819597,140,35.9,3777453143,178,,3774819595,56,Back,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978633,148,1,1,13,30,26t6lvlpql4w5wu1ih73qpy36,1,35.9,8.2,2022-09-11T19:43:41.938Z,2022-09-13T13:00:07Z,3774819927,56,Back,3777453551,178,,3774819933,212,15.0,3774819931,141,26.6,3774819935,213,2.2,3774819929,140,28.0,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978695,149,1,1,13,33,26t6lvlpql4w5wu1ih73qpy36,1,27.2,28.3,2022-09-11T19:43:44.914Z,2022-09-13T13:00:13Z,3777453749,178,,3774820229,213,1.6,3774820223,140,26.8,3774820221,56,Back,3774820227,212,26.7,3774820225,141,67.5,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978731,150,1,1,13,37,26t6lvlpql4w5wu1ih73qpy36,1,28,75.9,2022-09-11T19:43:49.018Z,2022-09-13T13:00:20Z,3774820413,213,6.3,3774820411,212,8.6,3774820409,141,75.6,3777453895,178,,3774820407,140,36.2,3774820405,56,Back,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978737,151,1,1,13,38,26t6lvlpql4w5wu1ih73qpy36,0,36.2,75.6,2022-09-11T19:43:49.991Z,2022-09-13T13:00:30Z,3774820445,213,3.5,3774820437,141,72.5,3774820443,212,6.0,3777454239,178,,3774820497,156,,3774820431,140,30.9,3774820427,56,Back,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459726949,1531,67,1,13,39,cgvbluoerzbzcr7aaxge3wkcv,1,69.8,28.1,2022-09-11T19:43:51.014Z,2022-09-14T06:28:20Z,3778785281,233,1537,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459726945,1537,67,1,13,39,26t6lvlpql4w5wu1ih73qpy36,0,30.2,71.9,2022-09-11T19:43:51.015Z,2022-09-14T05:58:52Z,3778785289,233,1531,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978765,141,1,1,13,39,cgvbluoerzbzcr7aaxge3wkcv,1,65.7,32.3,2022-09-11T19:43:51.037Z,2022-09-14T06:28:21Z,3777454765,178,,3774820625,212,12.0,3774820623,141,17.5,3774820617,56,Right,3774820619,140,72.0,3774820627,213,5.3,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978769,142,49,1,13,40,cgvbluoerzbzcr7aaxge3wkcv,1,72,17.5,2022-09-11T19:43:52.069Z,2022-09-13T13:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978785,143,1,1,13,43,cgvbluoerzbzcr7aaxge3wkcv,0,74.8,18.5,2022-09-11T19:43:54.587Z,2022-09-13T13:01:06Z,3774820691,2,,3774820713,213,0.8,3774820783,233,152,3775765201,224,,3774820787,286,,3777455463,178,,3774820709,212,4.1,3774820707,141,22.9,1u12u8adgqxh2aaobf9xdo91x,Joca,3774820781,236,,3775765203,20,3774820699,56,Center,,3774820703,140,,,,,,,,,,,,,,,,,,77.4,,,,,,,,,
2458978789,152,12,1,13,43,26t6lvlpql4w5wu1ih73qpy36,1,26.8,76.8,2022-09-11T19:43:54.723Z,2022-09-13T13:01:11Z,3777455561,178,,3774820727,185,,3774820811,233,143,3774820729,56,Back,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978847,153,1,1,13,46,26t6lvlpql4w5wu1ih73qpy36,1,13.1,87.8,2022-09-11T19:43:57.607Z,2022-09-13T13:01:18Z,3774821019,56,Back,3774821017,3,,3774821027,213,1.5,3777455773,388,,3774821025,212,5.6,3774821021,140,13.6,3774821023,141,96.0,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978851,154,49,1,13,48,26t6lvlpql4w5wu1ih73qpy36,1,13.6,96,2022-09-11T19:44:00.007Z,2022-09-13T13:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978887,155,1,1,13,48,26t6lvlpql4w5wu1ih73qpy36,0,13.6,96,2022-09-11T19:44:00.035Z,2022-09-13T13:01:51Z,3774821203,157,,3774821219,213,0.3,3774821217,212,13.8,3777456941,178,,3774821221,1,,3774821207,56,Back,3774821211,140,26.3,3774821215,141,100.0,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978953,144,5,1,13,49,cgvbluoerzbzcr7aaxge3wkcv,1,75.4,-1.2,2022-09-11T19:44:00.628Z,2022-09-13T13:02:02Z,3774821565,233,156,3774821561,56,Right,3774821563,347,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978889,156,5,1,13,49,26t6lvlpql4w5wu1ih73qpy36,0,24.6,101.2,2022-09-11T19:44:00.628Z,2022-09-13T13:02:02Z,3774821223,56,Back,3774821225,347,,3774821575,233,144,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458978991,145,1,1,13,57,cgvbluoerzbzcr7aaxge3wkcv,1,79.6,0,2022-09-11T19:44:08.332Z,2022-09-13T13:02:08Z,3774821793,140,73.0,3774821791,56,Right,3774821795,141,9.8,3774821789,107,,3774821797,212,10.6,3774821799,213,2.3,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979019,146,1,1,14,0,cgvbluoerzbzcr7aaxge3wkcv,1,71.4,15.1,2022-09-11T19:44:11.352Z,2022-09-13T13:02:19Z,3774821937,212,7.3,3774821939,213,6.2,3774821935,141,14.2,3777457857,178,,3774821931,56,Right,3774821933,140,78.3,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979093,147,1,1,14,1,cgvbluoerzbzcr7aaxge3wkcv,1,78,13.4,2022-09-11T19:44:12.743Z,2022-09-13T13:02:37Z,3774822269,213,3.2,3774822267,212,6.7,3777458623,178,,3774822265,141,13.0,3774822263,140,71.6,3774822261,56,Right,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979133,148,1,1,14,6,cgvbluoerzbzcr7aaxge3wkcv,1,63.7,25.1,2022-09-11T19:44:17.404Z,2022-09-13T13:02:42Z,3774822495,213,2.9,3774822487,56,Back,3774822493,212,25.0,3774822491,141,35.6,3774822489,140,40.9,3777458823,178,,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979173,149,1,1,14,9,cgvbluoerzbzcr7aaxge3wkcv,1,40.9,35.3,2022-09-11T19:44:20.607Z,2022-09-13T13:02:53Z,3777459219,178,,3774822693,56,Back,3774822695,140,46.0,3774822699,212,20.0,3774822701,213,5.0,3774822697,141,7.0,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979189,150,1,1,14,14,cgvbluoerzbzcr7aaxge3wkcv,0,60.4,8.2,2022-09-11T19:44:25.328Z,2022-09-13T13:03:05Z,3774822817,140,79.1,3774822819,141,0.0,3774822821,212,20.8,3774822823,213,6.0,3777459643,178,,3774822813,56,Right,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979193,151,5,1,14,15,cgvbluoerzbzcr7aaxge3wkcv,0,75.5,-1.6,2022-09-11T19:44:26.519Z,2022-09-13T13:03:15Z,3774822847,56,Right,3774822849,347,,3774823335,233,157,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979291,157,5,1,14,15,26t6lvlpql4w5wu1ih73qpy36,1,24.5,101.6,2022-09-11T19:44:26.519Z,2022-09-13T13:03:15Z,3774823331,233,151,3774823309,56,Back,3774823311,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979331,158,1,1,14,23,26t6lvlpql4w5wu1ih73qpy36,1,28.1,100,2022-09-11T19:44:35.090Z,2022-09-13T13:03:18Z,3774823495,56,Back,3774823493,107,,3774823503,213,5.8,3774823501,212,15.9,3774823497,140,41.2,3774823499,141,90.0,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979333,159,50,1,14,26,26t6lvlpql4w5wu1ih73qpy36,1,39.9,71.3,2022-09-11T19:44:38.170Z,2022-09-13T13:03:35Z,3774823827,233,152,3774823509,286,,3774823507,56,Back,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979385,152,7,1,14,26,cgvbluoerzbzcr7aaxge3wkcv,1,60.1,28.7,2022-09-11T19:44:38.198Z,2022-09-13T13:03:38Z,3777461011,178,,3774823817,233,159,3774823795,285,,3774823793,56,Center,3775767595,385,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979389,153,49,1,14,29,cgvbluoerzbzcr7aaxge3wkcv,1,67.3,47.8,2022-09-11T19:44:40.839Z,2022-09-13T13:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979399,154,50,1,14,30,cgvbluoerzbzcr7aaxge3wkcv,1,66.2,38.5,2022-09-11T19:44:41.620Z,2022-09-13T13:04:08Z,3774823989,233,160,3774823835,286,,3774823833,56,Center,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979417,160,7,1,14,30,26t6lvlpql4w5wu1ih73qpy36,1,33.8,61.5,2022-09-11T19:44:42.047Z,2022-09-13T13:04:19Z,3775767951,385,,3774823965,233,154,3774823933,56,Back,3774823935,285,,3777462803,178,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979421,161,49,1,14,31,26t6lvlpql4w5wu1ih73qpy36,1,36.3,65,2022-09-11T19:44:42.760Z,2022-09-13T13:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979445,162,1,1,14,32,26t6lvlpql4w5wu1ih73qpy36,1,36.3,65,2022-09-11T19:44:43.759Z,2022-09-13T13:04:35Z,3774824075,56,Back,3774824077,140,37.7,3774824081,212,17.7,3774824083,213,4.8,3774824079,141,39.1,3777463433,178,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979461,163,1,1,14,35,26t6lvlpql4w5wu1ih73qpy36,1,37.7,39.1,2022-09-11T19:44:46.468Z,2022-09-13T13:04:44Z,3774824175,56,Back,3774824181,140,36.0,3774824183,141,46.6,3774824185,212,5.4,3774824187,213,1.9,3777463805,178,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979481,164,1,1,14,37,26t6lvlpql4w5wu1ih73qpy36,1,35.9,48.1,2022-09-11T19:44:48.561Z,2022-09-13T13:04:50Z,3774824285,56,Back,3777463971,178,,3774824287,140,36.3,3774824291,212,12.5,3774824293,213,1.5,3774824289,141,66.5,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979513,165,1,1,14,39,26t6lvlpql4w5wu1ih73qpy36,1,37.3,68.7,2022-09-11T19:44:50.692Z,2022-09-13T13:04:59Z,3777464261,178,,3774824495,140,54.7,3774824493,56,Left,3774824501,213,0.8,3774824497,141,94.7,3774824499,212,25.4,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979545,166,1,1,14,42,26t6lvlpql4w5wu1ih73qpy36,1,54.7,94.7,2022-09-11T19:44:53.469Z,2022-09-13T13:05:07Z,3774824645,213,3.8,3774824637,56,Back,3774824641,141,85.2,3774824643,212,10.3,3774824639,140,47.1,3777464509,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979663,168,1,1,14,48,26t6lvlpql4w5wu1ih73qpy36,1,56.5,75.6,2022-09-11T19:44:59.669Z,2022-09-13T13:05:13Z,3774825211,141,44.2,3774825213,212,23.6,3777464681,178,,3774825215,213,4.3,3774825209,140,46.9,3774825207,56,Back,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979747,169,1,1,14,51,26t6lvlpql4w5wu1ih73qpy36,1,53,44.6,2022-09-11T19:45:02.878Z,2022-09-13T13:05:18Z,3774825659,140,54.4,3774825657,56,Center,3777464927,178,,3774825661,141,65.7,3774825663,212,14.4,3774825665,213,1.5,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979751,170,61,1,14,55,26t6lvlpql4w5wu1ih73qpy36,0,66,60.8,2022-09-11T19:45:07.187Z,2022-09-13T13:05:24Z,3777465187,178,,3774825673,56,Center,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979737,156,49,1,14,58,cgvbluoerzbzcr7aaxge3wkcv,1,32.9,49.6,2022-09-11T19:45:09.327Z,2022-09-13T13:05:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979835,157,1,1,15,1,cgvbluoerzbzcr7aaxge3wkcv,0,44,56.4,2022-09-11T19:45:12.925Z,2022-09-13T11:54:47Z,3774826139,212,50.9,3774826141,213,0.4,3774826143,1,,3774826137,141,84.6,3777372069,178,,3774826133,56,Left,3774826131,155,,3774826135,140,88.9,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979853,171,12,1,15,5,26t6lvlpql4w5wu1ih73qpy36,1,12.3,14.8,2022-09-11T19:45:16.806Z,2022-09-13T11:54:48Z,3774826225,56,Back,3774826237,212,11.1,3774826241,213,4.8,3774826249,15,,3774826229,140,13.6,3774826233,141,0.0,3774826293,167,,3777372083,178,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979923,158,5,1,15,7,cgvbluoerzbzcr7aaxge3wkcv,1,87.2,101.2,2022-09-11T19:45:18.651Z,2022-09-13T11:54:48Z,3774826563,56,Left,3774826565,347,,3774828509,233,172,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979861,172,5,1,15,7,26t6lvlpql4w5wu1ih73qpy36,0,12.8,-1.2,2022-09-11T19:45:18.651Z,2022-09-13T11:54:49Z,3774828537,233,158,3774826267,56,Back,3774826271,347,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458979987,159,1,1,15,16,cgvbluoerzbzcr7aaxge3wkcv,1,88.1,100,2022-09-11T19:45:27.846Z,2022-09-13T11:54:49Z,3774826939,212,10.6,3774826941,213,5.8,3774826937,141,94.5,3774826931,107,,3774826933,56,Left,3774826935,140,97.2,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980019,160,1,1,15,19,cgvbluoerzbzcr7aaxge3wkcv,0,96.7,94.5,2022-09-11T19:45:30.660Z,2022-09-13T11:55:25Z,3774827097,140,90.5,3774827099,141,96.3,3777372925,178,,3774827095,56,Left,3774827103,213,3.0,3774827101,212,6.6,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980029,173,61,1,15,20,26t6lvlpql4w5wu1ih73qpy36,0,8.6,5.8,2022-09-11T19:45:31.784Z,2022-09-13T11:55:32Z,3774827131,56,Back,3777373101,178,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980207,163,50,1,15,21,cgvbluoerzbzcr7aaxge3wkcv,1,82,95,2022-09-11T19:45:32.502Z,2022-09-13T11:55:41Z,3774829431,233,181,3774828181,56,Left,3774828185,286,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980407,181,7,1,15,21,26t6lvlpql4w5wu1ih73qpy36,1,18,5,2022-09-11T19:45:32.896Z,2022-09-13T11:55:47Z,3774829401,285,,3777373451,178,,3774829399,56,Back,3775769569,385,,3774829409,233,163,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980045,174,1,1,15,23,26t6lvlpql4w5wu1ih73qpy36,0,7.9,4.3,2022-09-11T19:45:34.315Z,2022-09-13T11:55:58Z,3774827291,286,,3774827253,141,4.6,3774827247,157,,3774827249,56,Back,3774827259,1,,3774827285,236,,3774827257,213,0.1,3777373693,178,,dq41kziilg4jki9erxel9d3ze,Fabiano,3774827251,140,10.2,3774827255,212,3774827287,233,161,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980037,161,74,1,15,23,cgvbluoerzbzcr7aaxge3wkcv,1,91.1,95.6,2022-09-11T19:45:34.366Z,2022-09-13T11:56:08Z,3774827197,285,,3774827315,233,174,3774827195,56,Left,3777373907,178,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980051,162,5,1,15,25,cgvbluoerzbzcr7aaxge3wkcv,0,101.4,89.1,2022-09-11T19:45:36.754Z,2022-09-13T11:56:18Z,3774827297,346,,3774827295,56,Left,3774827509,233,175,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980079,175,5,1,15,25,26t6lvlpql4w5wu1ih73qpy36,1,-1.4,10.9,2022-09-11T19:45:36.754Z,2022-09-13T11:56:18Z,3774827479,233,162,3774827451,56,Back,3774827453,346,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980257,176,1,1,15,38,26t6lvlpql4w5wu1ih73qpy36,1,4.8,45.1,2022-09-11T19:45:49.998Z,2022-09-13T11:56:27Z,3774828523,212,14.9,3774828521,141,23.9,3774828525,213,5.0,3774828515,124,,3774828529,237,,3774828519,140,8.2,3774828517,56,Back,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980281,177,1,1,15,41,26t6lvlpql4w5wu1ih73qpy36,1,8.2,23.9,2022-09-11T19:45:52.770Z,2022-09-13T11:56:31Z,3774828687,56,Back,3774828695,213,5.5,3774828693,212,15.9,3774828691,141,7.7,3774828689,140,19.1,3777374447,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980301,178,1,1,15,43,26t6lvlpql4w5wu1ih73qpy36,1,19.1,7.7,2022-09-11T19:45:55.081Z,2022-09-13T11:56:35Z,3774828793,155,,3774828795,56,Back,3774828803,213,0.4,3774828801,212,9.4,3777374469,178,,3774828799,141,13.4,3774828797,140,27.3,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980309,179,1,1,15,45,26t6lvlpql4w5wu1ih73qpy36,1,27.3,13.4,2022-09-11T19:45:56.754Z,2022-09-13T11:56:44Z,3774828859,212,4.3,3774828857,141,13.7,3774828861,213,0.0,3774828855,140,31.4,3777374563,178,,3774828853,56,Back,3774828851,168,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980357,180,4,1,15,47,26t6lvlpql4w5wu1ih73qpy36,1,33.7,15.4,2022-09-11T19:45:58.791Z,2022-09-13T11:56:51Z,3775770223,265,,3774829147,233,164,3774829151,286,,3774829093,13,,3774829099,152,,3774829097,56,Back,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980361,164,4,1,15,47,cgvbluoerzbzcr7aaxge3wkcv,0,66.3,84.6,2022-09-11T19:45:58.792Z,2022-09-13T11:56:51Z,3774829133,152,,3774829129,56,Left,3777374699,178,,3774829157,233,180,3774829137,285,,3775770105,265,,3774829125,13,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980523,182,1,1,16,2,26t6lvlpql4w5wu1ih73qpy36,1,31.3,14.9,2022-09-11T19:46:13.688Z,2022-09-13T11:57:02Z,3774830067,5,,3774830069,152,,3774830077,140,31.3,3774830085,212,24.9,3774830081,141,51.5,3777374901,178,,3774830073,56,Back,3774830091,213,1.6,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980561,183,1,1,16,4,26t6lvlpql4w5wu1ih73qpy36,1,31.4,54.2,2022-09-11T19:46:15.278Z,2022-09-13T11:57:11Z,3774830239,140,34.3,3774830237,56,Back,3777375091,178,,3774830245,213,1.4,3774830243,212,15.1,3774830241,141,75.9,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980615,184,1,1,16,9,26t6lvlpql4w5wu1ih73qpy36,1,39.5,76.7,2022-09-11T19:46:21.065Z,2022-09-13T11:57:26Z,3774830599,212,44.9,3774830583,56,Left,3774830605,213,0.3,3777375283,178,,3774830589,140,80.6,3774830595,141,95.1,3774830609,1,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458980653,185,1,1,16,15,26t6lvlpql4w5wu1ih73qpy36,0,85.4,95.6,2022-09-11T19:46:26.441Z,2022-09-13T11:57:33Z,3774830787,140,90.7,3774830791,212,15.3,3774830793,213,5.1,3777375455,178,,3774830789,141,74.6,3774830785,56,Center,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
