id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2513099405,241,1,1,21,40,66bsnl0zjb7l5akwo00h0y5me,1,22.2,67.7,2023-02-26T20:54:50.219Z,2023-03-01T04:51:34Z,4060631811,213,6.0,4060631807,141,64.4,4060631809,212,8.9,4060631805,140,30.4,4064572297,178,,4060631803,56,Back,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099411,242,1,1,21,41,66bsnl0zjb7l5akwo00h0y5me,1,30.4,64.4,2023-02-26T20:54:51.674Z,2023-03-01T04:51:38Z,4064572321,178,,4060631843,212,8.8,4060631839,140,24.2,4060631837,56,Back,4060631841,141,55.6,4060631845,213,3.9,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099427,243,1,1,21,42,66bsnl0zjb7l5akwo00h0y5me,1,24.1,55.4,2023-02-26T20:54:52.842Z,2023-03-01T04:51:45Z,4060631933,141,46.8,4060631935,212,12.7,4060631929,56,Back,4060631931,140,34.8,4060631937,213,5.8,4064572353,178,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099463,201,45,1,21,46,bwt8yfk8rkcwiwyr0mopd7wqd,0,60.6,52.8,2023-02-26T20:54:56.164Z,2023-03-01T04:51:56Z,4060632091,285,,4060632089,56,Center,4060632147,233,244,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099455,244,3,1,21,46,66bsnl0zjb7l5akwo00h0y5me,1,39.4,47.2,2023-02-26T20:54:56.164Z,2023-03-01T04:51:56Z,4064572437,178,,4063521347,465,,4060632127,233,201,4060632075,286,,4060632073,56,Back,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099481,202,45,1,21,47,bwt8yfk8rkcwiwyr0mopd7wqd,0,41,44.3,2023-02-26T20:54:57.873Z,2023-03-01T04:52:07Z,4060632185,285,,4060632183,56,Back,4060632295,233,245,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099501,245,3,1,21,47,66bsnl0zjb7l5akwo00h0y5me,1,59,55.7,2023-02-26T20:54:57.873Z,2023-03-01T04:52:06Z,4060632249,286,,4060632247,56,Center,4060632277,233,202,4064572515,178,,4063521675,465,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513646957,814,3,1,21,50,66bsnl0zjb7l5akwo00h0y5me,0,71.1,41.8,2023-02-26T20:55:00.936Z,2023-03-01T04:52:20Z,4063521925,465,,4063521927,467,rzxtat0t3okt8tikf5mvdxm2,4063521921,56,Center,4063521923,286,,4064572597,178,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099503,246,4,1,21,51,66bsnl0zjb7l5akwo00h0y5me,1,65.6,53.2,2023-02-26T20:55:01.178Z,2023-03-01T04:52:25Z,4060632251,13,,4060632259,286,,4060632257,152,,4060632255,56,Center,4060632253,295,,4060632369,233,203,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099521,203,4,1,21,51,bwt8yfk8rkcwiwyr0mopd7wqd,0,34.4,46.8,2023-02-26T20:55:01.179Z,2023-03-01T04:52:24Z,4060632347,152,,4060632349,285,,4060632341,13,,4060632345,56,Back,4064572617,178,,4060632383,233,246,4060632343,295,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099551,204,17,1,21,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T20:55:06.399Z,2023-03-01T04:52:27Z,4060632491,31,,4060632493,393,,4060632495,13,243,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099831,247,1,1,22,42,66bsnl0zjb7l5akwo00h0y5me,1,70.4,49.5,2023-02-26T20:55:52.858Z,2023-03-01T04:52:33Z,4060633895,213,1.1,4060633887,56,Center,4060633889,140,76.9,4060633891,141,67.0,4060633885,152,,4064572671,178,,4060633893,212,13.7,4060633883,5,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099839,248,1,1,22,44,66bsnl0zjb7l5akwo00h0y5me,1,76.9,67,2023-02-26T20:55:54.265Z,2023-03-01T04:52:36Z,4060633941,213,3.5,4060633937,141,59.8,4060633939,212,15.7,4060633935,140,62.7,4064572687,178,,4060633933,56,Center,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099851,249,1,1,22,47,66bsnl0zjb7l5akwo00h0y5me,1,63.5,58.2,2023-02-26T20:55:57.455Z,2023-03-01T04:52:41Z,4060634001,213,4.7,4060633995,140,63.6,4064572711,178,,4060633997,141,32.7,4060633999,212,17.3,4060633993,56,Center,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099883,250,1,1,22,49,66bsnl0zjb7l5akwo00h0y5me,1,65.5,25,2023-02-26T20:56:00.066Z,2023-03-01T04:52:46Z,4064572743,178,,4060634183,56,Right,4060634191,213,5.6,4060634185,140,74.4,4060634189,212,12.1,4060634187,141,13.8,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099913,251,1,1,22,54,66bsnl0zjb7l5akwo00h0y5me,1,71.7,20.2,2023-02-26T20:56:04.463Z,2023-03-01T04:53:01Z,4064572821,178,,4060634343,212,17.0,4060634339,140,60.6,4060634337,56,Center,4060634341,141,38.4,4060634345,213,2.3,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099933,252,1,1,22,59,66bsnl0zjb7l5akwo00h0y5me,1,63.9,67.3,2023-02-26T20:56:09.154Z,2023-03-01T04:53:04Z,4060634433,141,86.2,4064572851,178,,4060634437,213,1.6,4060634431,140,63.9,4060634435,212,12.9,4060634429,56,Left,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099963,253,1,1,23,2,66bsnl0zjb7l5akwo00h0y5me,1,62.5,85.3,2023-02-26T20:56:12.315Z,2023-03-01T04:53:10Z,4060634557,141,65.9,4060634559,212,21.6,4060634561,213,3.8,4060634555,140,46.2,4064572885,178,,4060634553,56,Back,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513099979,254,1,1,23,6,66bsnl0zjb7l5akwo00h0y5me,1,47.9,67.3,2023-02-26T20:56:16.177Z,2023-03-01T04:53:15Z,4060634653,212,17.6,4064572939,178,,4060634655,213,1.0,4060634651,141,89.5,4060634647,56,Left,4060634649,140,56.5,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100003,255,1,1,23,8,66bsnl0zjb7l5akwo00h0y5me,1,56.7,89.7,2023-02-26T20:56:18.911Z,2023-03-01T04:53:18Z,4060634753,212,17.2,4064572959,178,,4060634755,213,3.6,4060634751,141,78.9,4060634747,56,Back,4060634749,140,41.9,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100035,256,1,1,23,11,66bsnl0zjb7l5akwo00h0y5me,1,38,78.5,2023-02-26T20:56:21.362Z,2023-03-01T04:53:22Z,4060634941,141,80.7,4060634945,213,3.1,4060634939,140,12.6,4060634937,56,Back,4064572987,178,,4060634943,212,26.7,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513647467,815,59,1,23,15,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-02-26T20:56:25.174Z,2023-03-01T09:05:46Z,4063524829,56,Back,,,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100043,257,1,1,23,15,66bsnl0zjb7l5akwo00h0y5me,0,12.6,80.7,2023-02-26T20:56:25.222Z,2023-03-01T04:53:51Z,4060634981,56,Back,4060634987,212,36.2,4060634989,213,6.3,4060634991,1,,4060634985,141,80.0,4060634979,157,,4064573143,178,,4060634983,140,47.1,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100061,206,1,1,23,18,bwt8yfk8rkcwiwyr0mopd7wqd,0,54.7,19.4,2023-02-26T20:56:28.349Z,2023-03-01T04:53:58Z,4060635043,140,61.2,4060635041,56,Center,4060635047,212,9.0,4060635049,213,0.7,4060635045,141,28.0,4060635039,3,,4064573177,388,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100053,205,43,1,23,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T20:56:29.149Z,2023-02-26T20:57:08Z,4060635021,286,0,4060635019,56,Right,4060636131,144,44,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100079,258,1,1,23,20,66bsnl0zjb7l5akwo00h0y5me,1,40.7,61.3,2023-02-26T20:56:30.519Z,2023-03-01T04:54:03Z,4064573207,178,,4060635113,141,52.3,4060635115,212,7.5,4060635117,213,5.3,4060635109,56,Back,4060635111,140,44.9,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100113,259,1,1,23,23,66bsnl0zjb7l5akwo00h0y5me,1,45.2,50.1,2023-02-26T20:56:33.153Z,2023-03-01T04:54:07Z,4060635283,213,5.3,4060635279,141,17.8,4060635277,140,59.8,4060635275,56,Right,4064573233,178,,4060635281,212,26.8,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100137,260,1,1,23,30,66bsnl0zjb7l5akwo00h0y5me,1,73.1,23.5,2023-02-26T20:56:40.440Z,2023-03-01T04:54:11Z,4060635393,140,80.1,4060635401,1,,4064573261,178,,4060635391,56,Center,4060635397,212,33.9,4060635399,213,1.4,4060635389,155,,4060635395,141,72.1,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100141,261,1,1,23,33,66bsnl0zjb7l5akwo00h0y5me,0,80.6,71,2023-02-26T20:56:43.465Z,2023-03-01T04:54:17Z,4060635429,212,7.7,4060635427,141,68.6,4060635431,213,6.1,4060635425,140,87.8,4064573285,178,,4060635423,56,Center,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100151,207,8,1,23,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.1,24.7,2023-02-26T20:56:43.933Z,2023-03-01T04:54:23Z,4064573341,178,,4060635467,56,Back,4063526193,383,,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100155,208,49,1,23,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.1,24.7,2023-02-26T20:56:45.117Z,2023-03-01T04:54:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100163,209,3,1,23,36,bwt8yfk8rkcwiwyr0mopd7wqd,0,23.4,12.9,2023-02-26T20:56:46.707Z,2023-03-01T04:54:54Z,4064573441,178,,4063526565,465,,4060635549,233,262,4060635517,56,Back,4060635519,285,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100165,262,7,1,23,36,66bsnl0zjb7l5akwo00h0y5me,1,76.6,87.1,2023-02-26T20:56:46.762Z,2023-03-01T04:54:47Z,4064573483,178,,4063526425,383,,4060635537,233,209,4060635531,56,Left,4060635533,286,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100167,263,49,1,23,37,66bsnl0zjb7l5akwo00h0y5me,1,76.8,85.1,2023-02-26T20:56:47.439Z,2023-03-01T04:55:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513850299,1470,83,1,23,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.6,31.2,2023-02-26T20:56:50.664Z,2023-03-01T05:26:07Z,4064586937,399,120188,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100181,264,1,1,23,40,66bsnl0zjb7l5akwo00h0y5me,0,85.2,67.1,2023-02-26T20:56:50.705Z,2023-03-01T04:56:03Z,4060635615,141,48.4,4060635617,212,13.9,4060635619,213,4.3,4060635611,56,Center,4064574011,178,,4060635613,140,79.9,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100187,210,49,1,23,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.7,53.1,2023-02-26T20:56:52.486Z,2023-03-01T04:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100197,211,1,1,23,42,bwt8yfk8rkcwiwyr0mopd7wqd,0,19.7,53.1,2023-02-26T20:56:52.514Z,2023-03-01T04:56:25Z,4060635673,141,24.4,4064574103,178,,4060635669,56,Back,4060635675,212,22.4,4060635677,213,5.2,4060635671,140,30.1,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100203,265,49,1,23,43,66bsnl0zjb7l5akwo00h0y5me,1,72.7,68.1,2023-02-26T20:56:53.933Z,2023-03-01T04:56:48Z,,,,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100217,266,1,1,23,43,66bsnl0zjb7l5akwo00h0y5me,1,72.7,68.1,2023-02-26T20:56:53.936Z,2023-03-01T04:56:44Z,4060635779,140,71.2,4060635777,56,Center,4064574225,178,,4060635785,213,4.5,4060635781,141,57.4,4060635783,212,7.4,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100237,267,1,1,23,46,66bsnl0zjb7l5akwo00h0y5me,1,71.2,57.4,2023-02-26T20:56:56.641Z,2023-03-01T04:56:54Z,4060635885,213,4.9,4064574269,178,,4060635881,141,19.8,4060635877,56,Right,4060635879,140,76.2,4060635883,212,26.1,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100249,268,1,1,23,50,66bsnl0zjb7l5akwo00h0y5me,0,78.5,23.3,2023-02-26T20:57:00.273Z,2023-03-01T04:57:01Z,4064574311,178,,4060635951,213,6.0,4060635949,212,25.9,4060635947,141,11.4,4060635945,140,100.0,4060635943,56,Right,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100245,212,5,1,23,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.6,91.4,2023-02-26T20:57:03.596Z,2023-03-01T04:57:09Z,4060635963,233,269,4060635937,346,,4060635935,56,Back,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100251,269,5,1,23,53,66bsnl0zjb7l5akwo00h0y5me,0,101.6,8.6,2023-02-26T20:57:03.596Z,2023-03-01T04:57:08Z,4060635955,346,,4060635953,56,Right,4060635971,233,212,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100333,213,1,1,24,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.3,46.7,2023-02-26T20:57:16.492Z,2023-03-01T04:57:26Z,4060636495,56,Back,4060636497,140,9.2,4060636499,141,25.6,4060636501,212,15.2,4060636507,237,,4060636493,124,,4060636831,189,,4060636503,213,5.1,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100337,214,1,1,24,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,9.2,25.6,2023-02-26T20:57:18.779Z,2023-03-01T04:57:30Z,4060636551,213,5.3,4060636545,140,19.2,4060636543,56,Back,4060636549,212,19.3,4060636547,141,1.7,4064574463,178,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100347,215,1,1,24,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.2,1.7,2023-02-26T20:57:20.932Z,2023-03-01T04:57:34Z,4060636633,141,3.4,4064574489,178,,4060636635,212,15.1,4060636629,56,Back,4060636631,140,33.5,4060636637,213,0.1,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100353,216,1,1,24,12,bwt8yfk8rkcwiwyr0mopd7wqd,0,33.6,3.4,2023-02-26T20:57:22.572Z,2023-03-01T04:57:38Z,4060636753,233,270,4060636673,212,2.2,4060636669,140,35.1,4060636667,56,Back,4060636665,168,,4060636761,286,,4060636751,236,,4064574507,178,,ebaganzllbxfacvobgmsu1045,Murilo,4060636671,141,4060636675,213,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
2513100363,270,74,1,24,12,66bsnl0zjb7l5akwo00h0y5me,1,62.3,92.5,2023-02-26T20:57:22.741Z,2023-03-01T04:57:47Z,4064574547,178,,4060636743,285,,4060636741,56,Left,4060636765,233,216,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100365,271,49,1,24,14,66bsnl0zjb7l5akwo00h0y5me,1,61.8,84,2023-02-26T20:57:24.524Z,2023-03-01T04:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100377,272,1,1,24,14,66bsnl0zjb7l5akwo00h0y5me,1,61.8,84,2023-02-26T20:57:24.628Z,2023-03-01T04:58:01Z,4060636841,56,Center,4060636849,213,5.8,4060636847,212,8.5,4060636843,140,69.1,4060636845,141,78.7,4064574647,178,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100383,273,1,1,24,15,66bsnl0zjb7l5akwo00h0y5me,1,69.1,78.7,2023-02-26T20:57:25.220Z,2023-03-01T04:58:13Z,4060636879,141,75.2,4060636877,140,61.4,4060636875,56,Center,4064574705,178,,4060636881,212,8.4,4060636883,213,3.4,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100393,274,1,1,24,16,66bsnl0zjb7l5akwo00h0y5me,1,61.7,71.7,2023-02-26T20:57:26.373Z,2023-03-01T04:58:19Z,4060636953,212,17.1,4060636949,140,60.2,4060636947,56,Center,4060636955,213,4.6,4060636951,141,46.6,4064574753,178,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100429,275,1,1,24,18,66bsnl0zjb7l5akwo00h0y5me,1,60.2,46.2,2023-02-26T20:57:28.849Z,2023-03-01T04:58:23Z,4060637205,141,57.8,4060637207,212,16.7,4060637209,213,2.6,4060637201,56,Back,4060637203,140,46.2,4064574761,178,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100431,276,1,1,24,25,66bsnl0zjb7l5akwo00h0y5me,1,52.4,57.1,2023-02-26T20:57:35.249Z,2023-03-01T04:58:27Z,4064574781,178,,4060637227,212,17.5,4060637229,213,4.4,4060637221,56,Back,4060637225,141,32.7,4060637223,140,47.2,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100439,277,1,1,24,26,66bsnl0zjb7l5akwo00h0y5me,1,47.2,32.7,2023-02-26T20:57:37.053Z,2023-03-01T04:58:32Z,4060637273,140,54.3,4060637275,141,39.6,4060637279,213,0.6,4060637277,212,8.8,4060637271,56,Center,4064574813,178,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100453,278,1,1,24,27,66bsnl0zjb7l5akwo00h0y5me,1,54.3,39.6,2023-02-26T20:57:37.912Z,2023-03-01T04:58:36Z,4060637353,212,24.6,4060637349,140,62.9,4060637347,56,Right,4064574857,178,,4060637351,141,5.9,4060637355,213,5.1,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100467,279,1,1,24,32,66bsnl0zjb7l5akwo00h0y5me,1,65.7,9.2,2023-02-26T20:57:42.090Z,2023-03-01T04:58:42Z,4064574895,178,,4060637461,213,5.5,4060637459,212,4.9,4060637457,141,4.1,4060637455,140,69.0,4060637453,56,Right,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100477,280,1,1,24,35,66bsnl0zjb7l5akwo00h0y5me,1,61.7,18.5,2023-02-26T20:57:45.814Z,2023-03-01T04:58:51Z,4060637523,141,40.0,4060637525,212,22.0,4060637521,140,46.0,4060637527,213,2.4,4064574941,178,,4060637519,56,Back,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100509,281,1,1,24,37,66bsnl0zjb7l5akwo00h0y5me,1,46,40,2023-02-26T20:57:47.567Z,2023-03-01T04:59:10Z,4060637743,140,46.6,4060637745,141,67.3,4060637749,213,1.5,4060637747,212,18.6,4060637741,56,Back,4064575059,178,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100517,282,1,1,24,43,66bsnl0zjb7l5akwo00h0y5me,0,53.1,54.7,2023-02-26T20:57:53.999Z,2023-03-01T04:59:41Z,4060637787,213,5.5,4060637781,140,58.3,4060637783,141,46.8,4060637785,212,7.7,4060637779,56,Center,4064575223,178,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513100521,217,49,1,24,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.3,52.8,2023-02-26T20:57:56.435Z,2023-03-01T04:59:50Z,,,,,,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
