id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/13/value,keyPass,qualifier/18/value
2443479051,25,1,1,3,6,26t6lvlpql4w5wu1ih73qpy36,0,55.8,6.1,2022-08-07T17:04:42.727Z,2022-08-10T10:58:50Z,3692307513,141,36.7,3692307517,213,0.9,3692307505,56,Center,3692307515,212,26.4,3692307511,140,71.2,3696845961,178,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479059,29,49,1,3,8,7catg5lpivcmpf4xhggh6d8rk,1,26.7,58.2,2022-08-07T17:04:44.986Z,2022-08-10T10:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479129,30,1,1,3,11,7catg5lpivcmpf4xhggh6d8rk,1,26.2,55.4,2022-08-07T17:04:47.537Z,2022-08-10T10:59:06Z,3692307919,141,59.0,3692307917,140,3.2,3692307921,212,24.3,3696846447,178,,3692307915,56,Back,3692307923,213,3.0,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479143,31,1,1,3,15,7catg5lpivcmpf4xhggh6d8rk,1,2.9,57,2022-08-07T17:04:51.646Z,2022-08-10T10:59:10Z,3692307979,212,16.8,3692307975,140,6.8,3696846551,178,,3692307971,56,Back,3692307977,141,33.1,3692307981,213,5.0,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479183,32,1,1,3,17,7catg5lpivcmpf4xhggh6d8rk,1,6.2,32.4,2022-08-07T17:04:53.697Z,2022-08-10T10:59:16Z,3692308159,212,18.7,3696846675,178,,3692308155,140,12.2,3692308161,213,5.1,3692308157,141,6.5,3692308153,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479191,33,1,1,3,20,7catg5lpivcmpf4xhggh6d8rk,0,15.5,4.4,2022-08-07T17:04:56.848Z,2022-08-10T10:59:25Z,3692309957,236,,3692308199,56,Back,3692309967,286,,3692309137,213,0.4,3692309135,212,0.7,3692309959,233,26,3692309131,140,16.1,3696846825,178,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,3692309133,141,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479211,26,74,1,3,20,26t6lvlpql4w5wu1ih73qpy36,1,85.8,95,2022-08-07T17:04:56.897Z,2022-08-10T10:59:34Z,3692310021,233,33,3692309909,285,,3696847065,178,,3692308293,56,Left,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479213,27,49,1,3,21,26t6lvlpql4w5wu1ih73qpy36,1,83.4,93.5,2022-08-07T17:04:58.260Z,2022-08-10T10:59:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479229,28,1,1,3,21,26t6lvlpql4w5wu1ih73qpy36,1,83.4,93.5,2022-08-07T17:04:58.309Z,2022-08-10T10:59:46Z,3696847423,178,,3692308397,212,10.2,3692308389,56,Left,3692308401,213,3.7,3692308391,140,75.4,3692308393,141,85.0,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479245,29,1,1,3,23,26t6lvlpql4w5wu1ih73qpy36,1,75.4,85,2022-08-07T17:04:59.821Z,2022-08-10T10:59:51Z,3692308463,141,69.6,3692308465,212,11.6,3692308461,140,70.7,3692308467,213,4.3,3696847591,178,,3692308459,56,Center,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479273,30,1,1,3,24,26t6lvlpql4w5wu1ih73qpy36,1,70.7,69.6,2022-08-07T17:05:00.675Z,2022-08-10T10:59:57Z,3692308593,213,5.6,3692308587,140,78.5,3692308585,56,Center,3692308591,212,10.3,3696847685,178,,3692308589,141,60.5,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479279,31,61,1,3,25,26t6lvlpql4w5wu1ih73qpy36,0,78.4,58.7,2022-08-07T17:05:01.571Z,2022-08-10T11:00:05Z,3692308617,56,Center,3696847797,178,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479389,34,12,1,3,25,7catg5lpivcmpf4xhggh6d8rk,1,19.5,35.7,2022-08-07T17:05:02.343Z,2022-08-10T11:00:11Z,3692309111,140,35.3,3692309107,56,Back,3692309115,212,17.6,3692309117,213,0.3,3696847895,178,,3692309113,141,44.3,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479363,32,1,1,3,27,26t6lvlpql4w5wu1ih73qpy36,0,70.2,62.5,2022-08-07T17:05:04.102Z,2022-08-10T11:00:20Z,3692308999,56,Left,3692526905,155,,3692309003,141,94.6,3692309009,1,,3692309005,212,38.7,3692309001,140,100.0,3692309007,213,0.6,3696848151,178,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479371,33,5,1,3,30,26t6lvlpql4w5wu1ih73qpy36,0,101.6,88.4,2022-08-07T17:05:07.414Z,2022-08-10T11:00:25Z,3692310213,346,,3692309301,233,35,3692309045,56,Left,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479407,35,5,1,3,30,7catg5lpivcmpf4xhggh6d8rk,1,-1.6,11.6,2022-08-07T17:05:07.414Z,2022-08-10T11:00:24Z,3692309229,233,33,3692310235,346,,3692309223,56,Back,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479713,36,1,1,3,52,7catg5lpivcmpf4xhggh6d8rk,1,5,50.4,2022-08-07T17:05:28.868Z,2022-08-10T11:00:30Z,3692310903,56,Back,3692310911,213,5.0,3692310907,141,7.1,3692310915,237,,3692310905,140,12.3,3692310901,124,,3692310909,212,30.4,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479727,37,1,1,3,56,7catg5lpivcmpf4xhggh6d8rk,0,20.3,5.6,2022-08-07T17:05:33.263Z,2022-08-10T11:00:35Z,3692310985,212,7.2,3692310981,140,27.1,3696848519,178,,3692310987,213,0.1,3692310977,155,,3692310979,56,Back,3692310983,141,6.8,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479743,34,61,1,3,56,26t6lvlpql4w5wu1ih73qpy36,1,66.6,88.7,2022-08-07T17:05:33.426Z,2022-08-10T11:00:40Z,3696848625,21,,3692311079,56,Left,3696848627,178,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479747,35,5,1,3,57,26t6lvlpql4w5wu1ih73qpy36,0,69.2,101.4,2022-08-07T17:05:34.004Z,2022-08-10T11:00:47Z,3692311095,347,,3692311093,56,Left,3692311601,233,38,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479823,38,5,1,3,57,7catg5lpivcmpf4xhggh6d8rk,1,30.8,-1.4,2022-08-07T17:05:34.004Z,2022-08-10T11:00:46Z,3692311511,56,Back,3692311517,233,35,3692311513,347,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479843,39,1,1,4,5,7catg5lpivcmpf4xhggh6d8rk,1,27.9,0,2022-08-07T17:05:41.886Z,2022-08-10T11:00:51Z,3692311669,140,26.4,3692311673,212,11.1,3692311665,107,,3692311667,56,Back,3692311671,141,14.7,3692311675,213,1.7,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479855,40,1,1,4,6,7catg5lpivcmpf4xhggh6d8rk,1,26.6,14.7,2022-08-07T17:05:42.817Z,2022-08-10T11:00:56Z,3692311723,56,Back,3692311729,212,6.1,3696849089,178,,3692311727,141,6.2,3692311731,213,4.4,3692311725,140,24.7,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479957,41,1,1,4,7,7catg5lpivcmpf4xhggh6d8rk,0,24.7,6.2,2022-08-07T17:05:44.038Z,2022-08-10T11:00:59Z,3692312227,140,100.0,3692312235,1,,3692312231,212,80.6,3692312225,56,Right,3692312229,141,12.2,3692312223,157,,3692312233,213,0.1,3696849153,178,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479969,36,5,1,4,14,26t6lvlpql4w5wu1ih73qpy36,1,-1.4,85.7,2022-08-07T17:05:51.452Z,2022-08-10T11:01:05Z,3692312299,346,,3692312293,56,Back,3692312347,233,42,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443479959,42,5,1,4,14,7catg5lpivcmpf4xhggh6d8rk,0,101.4,14.3,2022-08-07T17:05:51.452Z,2022-08-10T11:01:05Z,3692312243,346,,3692312241,56,Right,3692312365,233,36,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480237,37,1,1,4,29,26t6lvlpql4w5wu1ih73qpy36,1,4.4,53.4,2022-08-07T17:06:06.130Z,2022-08-10T11:01:12Z,3692313707,140,4.9,3692313711,212,10.6,3692313705,56,Back,3692313719,237,,3692313709,141,69.0,3692313703,124,,3692313713,213,1.5,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480265,38,1,1,4,30,26t6lvlpql4w5wu1ih73qpy36,1,4.9,69,2022-08-07T17:06:07.376Z,2022-08-10T11:01:16Z,3692313847,56,Back,3696849559,178,,3692313861,212,11.0,3692313851,140,3.1,3692313867,213,4.5,3692313855,141,53.0,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480313,39,1,1,4,33,26t6lvlpql4w5wu1ih73qpy36,1,4.5,56.1,2022-08-07T17:06:09.717Z,2022-08-10T11:01:20Z,3692314075,213,1.7,3692314071,141,72.9,3692314067,56,Back,3696849675,178,,3692314069,140,2.9,3692314073,212,11.5,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480339,40,1,1,4,34,26t6lvlpql4w5wu1ih73qpy36,1,3.3,80.6,2022-08-07T17:06:11.471Z,2022-08-10T11:01:25Z,3692314243,140,10.3,3692314247,212,12.2,3692314241,56,Back,3692314245,141,95.0,3696849761,178,,3692314249,213,0.9,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480365,41,1,1,4,37,26t6lvlpql4w5wu1ih73qpy36,0,10.3,95,2022-08-07T17:06:13.556Z,2022-08-10T11:01:29Z,3692314379,212,1.8,3692314405,286,,3692314401,233,43,3692314399,236,,3696849877,178,,3692314377,141,95.4,3692314375,140,12.0,3692314373,56,Back,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3692314381,213,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480359,43,74,1,4,37,7catg5lpivcmpf4xhggh6d8rk,1,86.8,3.5,2022-08-07T17:06:13.572Z,2022-08-10T11:01:35Z,3692314443,233,41,3692314353,56,Right,3696850019,178,,3692314355,285,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480397,42,61,1,4,37,26t6lvlpql4w5wu1ih73qpy36,1,10,96.6,2022-08-07T17:06:13.687Z,2022-08-10T11:01:42Z,3692314569,56,Back,3696850145,178,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480411,43,5,1,4,38,26t6lvlpql4w5wu1ih73qpy36,0,9.2,101.4,2022-08-07T17:06:14.867Z,2022-08-10T11:01:52Z,3692316031,233,44,3692314657,56,Back,3692314659,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480695,44,5,1,4,38,7catg5lpivcmpf4xhggh6d8rk,1,90.8,-1.4,2022-08-07T17:06:14.867Z,2022-08-10T11:01:51Z,3692316001,56,Right,3692316011,233,43,3692316003,347,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480747,45,1,1,4,56,7catg5lpivcmpf4xhggh6d8rk,1,90.9,0,2022-08-07T17:06:33.206Z,2022-08-10T11:01:55Z,3692316263,141,11.7,3692316259,56,Right,3692316257,107,,3692316261,140,86.6,3692316265,212,10.0,3692316267,213,2.0,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480763,46,1,1,4,59,7catg5lpivcmpf4xhggh6d8rk,0,87.7,14.4,2022-08-07T17:06:35.512Z,2022-08-10T11:01:59Z,3692316345,141,35.1,3692316341,56,Center,3692316347,212,14.4,3692316351,213,1.8,3696850709,178,,3692316343,140,84.9,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480779,44,49,1,5,0,26t6lvlpql4w5wu1ih73qpy36,1,19.5,62.1,2022-08-07T17:06:36.700Z,2022-08-10T11:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480807,45,1,1,5,0,26t6lvlpql4w5wu1ih73qpy36,1,19.5,62.1,2022-08-07T17:06:37.360Z,2022-08-10T11:02:11Z,3692316577,140,30.6,3692316575,56,Back,3692316583,213,0.4,3692316579,141,69.7,3696851015,178,,3692316581,212,12.7,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480821,46,1,1,5,1,26t6lvlpql4w5wu1ih73qpy36,0,30.6,69.7,2022-08-07T17:06:38.456Z,2022-08-10T11:02:15Z,3696851103,178,,3692316639,213,1.7,3692316637,212,0.8,3692316633,140,30.5,3692316631,56,Back,3692316635,141,70.8,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481203,49,61,1,5,2,7catg5lpivcmpf4xhggh6d8rk,1,63.6,18.3,2022-08-07T17:06:38.563Z,2022-08-10T11:02:21Z,3692318417,56,Right,3696851245,178,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480945,47,1,1,5,4,26t6lvlpql4w5wu1ih73qpy36,0,40.5,81.2,2022-08-07T17:06:41.265Z,2022-08-10T11:02:29Z,3692317159,212,42.7,3696851559,178,,3692317155,140,81.0,3692317157,141,76.4,3692317161,213,6.2,3692317163,1,,3692317153,56,Center,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443480959,47,49,1,5,9,7catg5lpivcmpf4xhggh6d8rk,1,18.2,20.1,2022-08-07T17:06:45.521Z,2022-08-10T11:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481029,48,4,1,5,15,7catg5lpivcmpf4xhggh6d8rk,1,9.7,4,2022-08-07T17:06:51.603Z,2022-08-10T11:02:46Z,3692317533,56,Back,3692317641,233,48,3692317537,265,,3692317531,13,,3692317535,152,,3692317539,285,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481041,48,4,1,5,15,26t6lvlpql4w5wu1ih73qpy36,0,90.3,96,2022-08-07T17:06:51.604Z,2022-08-10T11:02:46Z,3696851937,178,,3692317613,152,,3692317663,233,48,3692317611,56,Left,3692317615,265,,3692317617,286,,3692317609,13,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481423,50,1,1,5,48,7catg5lpivcmpf4xhggh6d8rk,0,13,14.1,2022-08-07T17:07:24.864Z,2022-08-10T11:02:51Z,3692319849,213,6.3,3692319851,1,,3692319829,157,,3692319841,140,62.5,3692319845,141,12.3,3692319837,56,Right,3692319847,212,52.0,3692319825,5,,342kh2ue733edf9q7s0a2edat,Adán,3696852161,178,3692319833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481485,49,1,1,5,51,26t6lvlpql4w5wu1ih73qpy36,0,32.8,82.9,2022-08-07T17:07:27.739Z,2022-08-10T11:02:58Z,3692320209,141,92.1,3696852371,178,,3692320205,56,Left,3692320211,212,38.1,3692320207,140,68.6,3692320215,1,,3692320213,213,0.2,3692320203,3,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481519,51,1,1,5,55,7catg5lpivcmpf4xhggh6d8rk,1,22.1,7.3,2022-08-07T17:07:31.961Z,2022-08-10T11:03:04Z,3692320399,56,Back,3696852539,178,,3692320401,140,2.8,3692320405,212,29.8,3692320407,213,2.3,3692320403,141,39.5,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481581,52,1,1,5,58,7catg5lpivcmpf4xhggh6d8rk,0,2.8,39.5,2022-08-07T17:07:35.152Z,2022-08-10T11:03:08Z,3692320713,141,51.6,3696852641,178,,3692320717,213,0.2,3692320707,157,,3692320711,140,44.2,3692320715,212,44.2,3692320709,56,Back,3692320719,1,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481583,50,44,1,6,1,26t6lvlpql4w5wu1ih73qpy36,1,54.2,47.7,2022-08-07T17:07:38.333Z,2022-08-10T14:00:32Z,3692320767,233,53,3692320725,286,,3692320723,56,Center,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481587,53,44,1,6,1,7catg5lpivcmpf4xhggh6d8rk,0,45.8,52.3,2022-08-07T17:07:38.334Z,2022-08-10T11:03:29Z,3692320747,56,Back,3692320903,233,50,3692320749,285,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481607,51,1,1,6,1,26t6lvlpql4w5wu1ih73qpy36,1,52.4,46.6,2022-08-07T17:07:38.430Z,2022-08-10T14:00:32Z,3696853405,388,,3692320865,3,,3692320867,56,Center,3692320869,140,63.4,3692320873,212,13.0,3692320875,213,0.5,3692320871,141,55.5,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481615,52,49,1,6,2,26t6lvlpql4w5wu1ih73qpy36,1,65.1,55.8,2022-08-07T17:07:39.318Z,2022-08-10T11:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481673,53,1,1,6,5,26t6lvlpql4w5wu1ih73qpy36,1,69.7,49.9,2022-08-07T17:07:42.048Z,2022-08-10T11:03:42Z,3692321207,56,Center,3696853793,178,,3692321211,141,27.4,3692321215,213,5.4,3692321209,140,81.5,3692321213,212,19.7,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481675,54,61,1,6,6,26t6lvlpql4w5wu1ih73qpy36,0,81.5,27.4,2022-08-07T17:07:42.932Z,2022-08-10T11:03:50Z,3692321219,56,Center,3696854063,178,,,,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481701,54,5,1,6,9,7catg5lpivcmpf4xhggh6d8rk,1,-0.7,86,2022-08-07T17:07:46.311Z,2022-08-10T11:03:59Z,3692321367,346,,3692321365,56,Back,3692323197,233,55,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443481965,55,5,1,6,9,26t6lvlpql4w5wu1ih73qpy36,0,100.7,14,2022-08-07T17:07:46.311Z,2022-08-10T11:03:59Z,3692323225,233,54,3692322777,56,Right,3692322779,346,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482039,55,1,1,6,26,7catg5lpivcmpf4xhggh6d8rk,1,4.9,50,2022-08-07T17:08:03.071Z,2022-08-10T11:04:04Z,3692323135,124,,3692323137,56,Back,3692323147,212,16.1,3692323151,213,1.2,3692323139,140,10.4,3692323157,237,,3692323143,141,72.1,3692330451,189,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482063,56,1,1,6,29,7catg5lpivcmpf4xhggh6d8rk,1,8.1,71.7,2022-08-07T17:08:05.815Z,2022-08-10T11:04:17Z,3696854903,178,,3692323283,140,3.9,3692323285,141,51.2,3692323281,56,Back,3692323287,212,14.6,3692323291,213,4.4,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482091,57,1,1,6,31,7catg5lpivcmpf4xhggh6d8rk,1,3.3,49.7,2022-08-07T17:08:07.998Z,2022-08-10T11:04:21Z,3692323405,56,Back,3692323407,140,2.5,3692323411,212,12.2,3692323409,141,31.8,3692323413,213,4.6,3696855073,178,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482115,58,1,1,6,33,7catg5lpivcmpf4xhggh6d8rk,1,2.8,31.8,2022-08-07T17:08:09.607Z,2022-08-10T11:04:26Z,3696855189,178,,3692323563,140,9.1,3692323569,213,5.1,3692323561,56,Back,3692323565,141,7.9,3692323567,212,17.5,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482139,59,1,1,6,35,7catg5lpivcmpf4xhggh6d8rk,0,10.6,5.3,2022-08-07T17:08:11.829Z,2022-08-10T11:04:31Z,3692323695,56,Back,3692323701,212,28.3,3692323703,213,0.3,3692323697,140,35.9,3692323693,155,,3692323699,141,19.5,3696855379,178,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443482147,56,49,1,6,36,26t6lvlpql4w5wu1ih73qpy36,1,61.6,80.9,2022-08-07T17:08:13.347Z,2022-08-10T11:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444336311,902,83,1,6,37,7catg5lpivcmpf4xhggh6d8rk,1,37,16.8,2022-08-07T17:08:14.321Z,2022-08-10T12:03:27Z,3696926349,399,243428,,,,,,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
