id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2506365977,227,1,1,24,41,cobffe32r7g4skka9m19qib63,1,72,19.7,2023-02-11T15:41:20.152Z,2023-02-12T05:45:25Z,4025092581,56,Right,4025092585,140,66.4,4026089475,156,,4025092591,213,3.7,4025092589,212,7.0,4025092577,3,,4027060803,388,,4025092587,141,14.1,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506365993,228,1,1,24,43,cobffe32r7g4skka9m19qib63,0,66.4,14.1,2023-02-11T15:41:21.962Z,2023-02-11T23:57:32Z,4025092695,3,,4025092699,140,74.8,4025092705,213,0.6,4025092703,212,10.9,4025092697,56,Center,4027060949,388,,4025092701,141,23.4,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366011,231,1,1,24,44,ah8dala7suqqkj04n2l8xz4zd,0,33.6,71.3,2023-02-11T15:41:23.482Z,2023-02-11T23:57:37Z,4025092799,3,,4025092807,212,12.0,4027061077,388,,4025092809,213,0.8,4025092801,56,Back,4025092805,141,84.4,4025092803,140,41.3,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366111,229,1,1,24,46,cobffe32r7g4skka9m19qib63,1,67.9,14.7,2023-02-11T15:41:24.682Z,2023-02-11T23:57:40Z,4025093219,212,7.1,4025093221,213,6.1,4025093211,3,,4025093215,140,74.5,4025093213,56,Right,4027061167,388,,4025093217,141,12.5,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366117,230,49,1,24,47,cobffe32r7g4skka9m19qib63,1,76.5,10.7,2023-02-11T15:41:25.733Z,2023-02-11T23:57:45Z,,,,,,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366337,231,3,1,24,48,cobffe32r7g4skka9m19qib63,1,74.7,11.6,2023-02-11T15:41:27.293Z,2023-02-12T05:41:34Z,4025094419,286,,4025094499,233,232,4026090511,465,,4027061465,178,,4025094417,56,Right,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366135,232,45,1,24,48,ah8dala7suqqkj04n2l8xz4zd,0,25.3,88.4,2023-02-11T15:41:27.293Z,2023-02-12T05:41:35Z,4025094571,233,231,4025093297,56,Back,4025093299,285,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366423,232,3,1,24,53,cobffe32r7g4skka9m19qib63,0,99.4,6.4,2023-02-11T15:41:31.964Z,2023-02-12T05:42:37Z,4025158911,233,249,4026091347,465,,4025094919,56,Right,4025094921,286,,4027061865,178,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373995,249,7,1,24,54,ah8dala7suqqkj04n2l8xz4zd,1,0.6,93.6,2023-02-11T15:41:32.802Z,2023-02-11T23:58:06Z,4026091611,383,,4025133923,285,,4025133919,56,Back,4027061963,178,,4025158113,233,232,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366517,233,49,1,24,58,ah8dala7suqqkj04n2l8xz4zd,1,3,96.2,2023-02-11T15:41:36.783Z,2023-02-11T23:59:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366563,234,3,1,24,59,ah8dala7suqqkj04n2l8xz4zd,0,3.3,93.6,2023-02-11T15:41:37.785Z,2023-02-11T23:59:47Z,4025095589,285,,4027064449,178,,4025096245,233,233,4025095587,56,Back,4026092637,464,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366669,233,7,1,24,59,cobffe32r7g4skka9m19qib63,0,96.7,6.4,2023-02-11T15:41:38.045Z,2023-02-11T23:59:52Z,4025096179,233,234,4025096091,56,Right,4025096093,286,,4027064563,178,,4026092755,383,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366709,235,61,1,25,1,ah8dala7suqqkj04n2l8xz4zd,0,2.7,96.9,2023-02-11T15:41:40.100Z,2023-02-12T05:43:37Z,4027064613,178,,4025096297,56,Back,,,,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367095,234,5,1,25,2,cobffe32r7g4skka9m19qib63,1,96.2,-1.1,2023-02-11T15:41:40.996Z,2023-02-12T05:43:47Z,4025098309,347,,4025098391,233,236,4025098307,56,Right,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366799,236,5,1,25,2,ah8dala7suqqkj04n2l8xz4zd,0,3.8,101.1,2023-02-11T15:41:40.996Z,2023-02-12T05:43:47Z,4025096675,56,Back,4025096677,347,,4025098437,233,234,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367237,235,1,1,25,13,cobffe32r7g4skka9m19qib63,1,92.4,0,2023-02-11T15:41:51.896Z,2023-02-12T00:00:15Z,4025099027,140,97.2,4025099031,212,8.6,4025099023,107,,4025099025,56,Right,4025099033,213,0.9,4025099029,141,9.1,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367335,236,1,1,25,15,cobffe32r7g4skka9m19qib63,1,94.4,5.6,2023-02-11T15:41:54.626Z,2023-02-12T00:00:19Z,4025099523,56,Right,4025099529,140,85.7,4025099539,141,13.5,4027065243,178,,4025099545,213,2.6,4025099541,212,10.6,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367387,237,3,1,25,17,cobffe32r7g4skka9m19qib63,1,85.6,17.4,2023-02-11T15:41:56.146Z,2023-02-12T05:54:11Z,4025099821,56,Right,4025099823,286,,4027065469,178,,4026093805,464,,4025099907,233,237,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367323,237,45,1,25,17,ah8dala7suqqkj04n2l8xz4zd,0,14.4,82.6,2023-02-11T15:41:56.146Z,2023-02-12T05:54:11Z,4025099461,56,Back,4025100015,233,237,4025099463,285,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367449,238,1,1,25,19,cobffe32r7g4skka9m19qib63,0,85.2,25.2,2023-02-11T15:41:58.104Z,2023-02-12T00:00:30Z,4026094137,223,,4025100135,212,36.7,4025100121,155,,4025100119,2,,4025100125,140,100.0,4025100123,56,Center,4025100145,1,,4027065661,178,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,4025100141,213,1.1,4026094139,72,4025100127,141,,,,,,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367579,238,5,1,25,24,ah8dala7suqqkj04n2l8xz4zd,1,-1.2,24.6,2023-02-11T15:42:02.726Z,2023-02-12T00:11:13Z,4025100811,56,Back,4025100877,233,239,4025100813,346,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367455,239,5,1,25,24,cobffe32r7g4skka9m19qib63,0,101.2,75.4,2023-02-11T15:42:02.726Z,2023-02-12T00:11:13Z,4025100155,56,Center,4025100157,346,,4025100923,233,238,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369647,239,1,1,25,59,ah8dala7suqqkj04n2l8xz4zd,0,5.2,43.7,2023-02-11T15:42:37.982Z,2023-02-12T05:54:56Z,4025111831,124,,4025111835,56,Left,4025111833,155,,4025111839,141,86.3,4025111847,74,,4025112235,189,,4025111837,140,58.6,4025111841,212,63.1,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,4025111843,213,0.5,4025111845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373197,244,61,1,26,2,cobffe32r7g4skka9m19qib63,1,57,4.9,2023-02-11T15:42:41.229Z,2023-02-12T05:55:02Z,4025130089,56,Right,4027072049,178,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506371521,241,5,1,26,7,ah8dala7suqqkj04n2l8xz4zd,1,38.8,102,2023-02-11T15:42:46.380Z,2023-02-12T05:55:05Z,4025124873,189,,4025121553,56,Back,4025121555,347,,4025131375,233,245,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373373,245,5,1,26,7,cobffe32r7g4skka9m19qib63,0,61.2,-2,2023-02-11T15:42:46.380Z,2023-02-12T05:55:06Z,4025131405,233,241,4025130941,56,Right,4025130943,347,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506371629,242,1,1,26,14,ah8dala7suqqkj04n2l8xz4zd,0,43.9,100,2023-02-11T15:42:53.080Z,2023-02-12T00:04:41Z,4025122183,141,94.4,4025122185,212,20.3,4025122181,140,62.7,4025124009,107,,4025127701,189,,4025122187,213,6.1,4025122179,56,Left,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506371855,243,1,1,26,16,cobffe32r7g4skka9m19qib63,0,32.2,10.6,2023-02-11T15:42:54.911Z,2023-02-12T00:04:45Z,4025123381,140,58.5,4025123383,141,31.9,4025123385,212,31.2,4025123389,1,,4025123377,157,,4025123379,56,Center,4025123387,213,0.5,4027073035,178,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,4025124081,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370545,240,61,1,26,17,ah8dala7suqqkj04n2l8xz4zd,1,35.7,74.7,2023-02-11T15:42:56.071Z,2023-02-12T00:04:50Z,4025116615,56,Back,4027073189,178,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388021,287,51,1,26,17,ah8dala7suqqkj04n2l8xz4zd,1,40.3,67.6,2023-02-11T15:42:56.219Z,2023-02-12T05:45:36Z,4025206369,170,,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369741,241,49,1,26,19,cobffe32r7g4skka9m19qib63,1,74.5,30.6,2023-02-11T15:42:57.758Z,2023-02-12T05:45:47Z,,,,,,,,,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369891,242,16,1,26,23,cobffe32r7g4skka9m19qib63,1,90,30.5,2023-02-11T15:43:01.720Z,2023-02-12T00:05:24Z,4025121001,136,,4025121003,230,98.4,4025120997,103,2.5,4025113097,22,,4026101303,396,45.8,4026101301,395,98.2,4025118555,20,,4025120995,102,46.1,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,4025121005,231,45.8,4025118573,375,4025113101,63,4025118565,374,2023-02-11 15:43:01.011,26:22.362,,,4027074009,178,,4026100945,215,4025113177,56,,Center,4025120999,458,,4025120993,80,,,,,,,,,,,,,,
2506373179,243,1,1,27,45,ah8dala7suqqkj04n2l8xz4zd,1,50.2,49.6,2023-02-11T15:44:24.518Z,2023-02-12T00:05:27Z,4025130003,213,3.0,4025130005,279,G,4025129997,140,44.8,4025130001,212,5.7,4027074371,178,,4025129999,141,50.7,4025129995,56,Back,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373293,244,1,1,27,48,ah8dala7suqqkj04n2l8xz4zd,1,44.5,50.1,2023-02-11T15:44:26.748Z,2023-02-12T00:05:29Z,4025130525,56,Back,4025130533,141,32.0,4025130539,213,4.2,4027074417,178,,4025130529,140,38.6,4025130537,212,13.8,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373349,245,1,1,27,50,ah8dala7suqqkj04n2l8xz4zd,1,39.1,28.6,2023-02-11T15:44:28.868Z,2023-02-12T00:05:32Z,4025130839,212,17.1,4025130835,140,42.9,4025130833,56,Back,4025130841,213,4.9,4025130837,141,4.1,4027074475,178,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373437,246,1,1,27,52,ah8dala7suqqkj04n2l8xz4zd,1,43.4,4.1,2023-02-11T15:44:30.888Z,2023-02-12T00:05:34Z,4025131297,212,17.6,4025131291,56,Right,4027074541,178,,4025131293,140,60.2,4025131295,141,3.3,4025131299,213,6.3,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373445,247,61,1,27,54,ah8dala7suqqkj04n2l8xz4zd,0,60.2,3.3,2023-02-11T15:44:32.662Z,2023-02-12T00:05:49Z,4025131317,56,Right,4027074911,178,,,,,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374115,246,5,1,27,55,cobffe32r7g4skka9m19qib63,1,42.7,101.8,2023-02-11T15:44:33.688Z,2023-02-12T00:05:51Z,4025134561,233,248,4025134459,347,,4025134455,56,Back,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373485,248,5,1,27,55,ah8dala7suqqkj04n2l8xz4zd,0,57.3,-1.8,2023-02-11T15:44:33.688Z,2023-02-12T00:05:51Z,4025131479,347,,4025134633,233,246,4025131477,56,Right,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374291,247,1,1,28,12,cobffe32r7g4skka9m19qib63,1,37.7,100,2023-02-11T15:44:50.700Z,2023-02-12T00:05:56Z,4025135333,213,5.9,4025135321,107,,4025135325,140,45.8,4025135331,212,9.1,4025135323,56,Back,4025135327,141,97.1,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506820307,1094,43,1,28,13,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T15:44:52.404Z,2023-02-12T05:48:02Z,4027509385,144,83,4027509261,399,432838,,,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506820361,1095,83,1,28,13,ah8dala7suqqkj04n2l8xz4zd,1,54.8,2.6,2023-02-11T15:44:52.404Z,2023-02-12T05:48:06Z,4027509495,399,432838,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374363,248,1,1,28,13,cobffe32r7g4skka9m19qib63,0,45.1,97.8,2023-02-11T15:44:52.509Z,2023-02-12T00:06:00Z,4025135681,141,100.0,4025135685,213,2.8,4025135683,212,8.7,4027075227,178,,4025135679,140,37.3,4025135675,56,Back,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374391,249,5,1,28,14,cobffe32r7g4skka9m19qib63,0,40.1,102,2023-02-11T15:44:53.290Z,2023-02-12T00:06:03Z,4025137145,233,250,4025135815,347,,4025135809,56,Back,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374631,250,5,1,28,14,ah8dala7suqqkj04n2l8xz4zd,1,59.9,-2,2023-02-11T15:44:53.290Z,2023-02-12T00:06:03Z,4025136955,56,Right,4025137043,233,249,4025136959,347,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374937,251,1,1,28,32,ah8dala7suqqkj04n2l8xz4zd,0,60.3,0,2023-02-11T15:45:10.852Z,2023-02-12T00:06:09Z,4025138423,140,79.0,4025138419,107,,4025138425,141,19.0,4025138433,1,,4025138421,56,Right,4025138429,213,0.6,4025138427,212,24.3,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374975,250,8,1,28,33,cobffe32r7g4skka9m19qib63,1,20.8,80,2023-02-11T15:45:12.581Z,2023-02-12T00:06:43Z,4026104087,385,,4025138631,56,Back,4027075657,178,,4027075655,21,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374965,252,61,1,28,33,ah8dala7suqqkj04n2l8xz4zd,1,79.3,19.7,2023-02-11T15:45:12.585Z,2023-02-12T00:06:46Z,4027076037,178,,4025138595,56,Right,,,,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375031,251,49,1,28,34,cobffe32r7g4skka9m19qib63,1,22.9,73.9,2023-02-11T15:45:13.221Z,2023-02-12T00:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375111,252,1,1,28,34,cobffe32r7g4skka9m19qib63,1,21.7,72.9,2023-02-11T15:45:13.292Z,2023-02-12T00:07:27Z,4025139227,140,4.8,4025139225,56,Back,4025139231,212,22.9,4025139233,213,3.8,4027077423,178,,4025139229,141,51.5,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375247,253,1,1,28,38,cobffe32r7g4skka9m19qib63,0,4.8,49.3,2023-02-11T15:45:16.962Z,2023-02-12T00:07:32Z,4025139937,1,,4025139895,157,,4027077547,178,,4025139927,141,19.1,4025139929,212,41.5,4025139933,213,5.8,4025139897,56,Back,4025139923,140,39.1,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375237,253,44,1,28,42,ah8dala7suqqkj04n2l8xz4zd,1,59.1,80.2,2023-02-11T15:45:20.821Z,2023-02-12T05:45:25Z,4025139835,56,Left,4025140163,233,254,4025139837,286,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375267,254,44,1,28,42,cobffe32r7g4skka9m19qib63,0,40.9,19.8,2023-02-11T15:45:20.822Z,2023-02-12T00:07:40Z,4025140039,56,Back,4025140041,285,,4025140187,233,253,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375261,254,1,1,28,42,ah8dala7suqqkj04n2l8xz4zd,0,57.3,79.4,2023-02-11T15:45:20.921Z,2023-02-12T05:45:26Z,4025139997,213,0.3,4025139987,3,,4025139989,56,Left,4027077839,388,,4025139991,140,61.5,4025139995,212,4.6,4025139993,141,81.1,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375289,255,61,1,28,42,cobffe32r7g4skka9m19qib63,1,39.1,19.1,2023-02-11T15:45:20.942Z,2023-02-12T00:08:09Z,4027078371,388,,4025140155,56,Back,4027078369,15,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375357,256,1,1,28,43,cobffe32r7g4skka9m19qib63,1,36,29.9,2023-02-11T15:45:22.382Z,2023-02-12T00:08:16Z,4027078747,178,,4026106149,155,,4025140517,213,4.2,4025140505,56,Back,4025140511,141,12.8,4025140515,212,13.1,4025140509,140,30.2,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375459,257,1,1,28,46,cobffe32r7g4skka9m19qib63,1,31.6,11.3,2023-02-11T15:45:24.711Z,2023-02-12T00:08:18Z,4025141073,140,42.8,4025141075,141,16.4,4025141071,56,Back,4027078821,178,,4025141079,213,0.3,4025141077,212,12.3,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375735,258,1,1,28,48,cobffe32r7g4skka9m19qib63,1,42.1,17.6,2023-02-11T15:45:27.353Z,2023-02-12T00:08:21Z,4025142379,155,,4025142391,141,88.7,4025142395,212,48.7,4025142399,213,1.4,4027078937,178,,4025142405,1,,4025142381,196,,4025142383,56,Back,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,4025142385,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375799,259,1,1,28,54,cobffe32r7g4skka9m19qib63,1,55.7,90.9,2023-02-11T15:45:33.473Z,2023-02-12T00:08:26Z,4025142821,141,93.8,4025142819,140,66.3,4025142823,212,11.3,4025142825,213,0.2,4025142817,56,Left,4027079031,178,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375853,260,1,1,28,55,cobffe32r7g4skka9m19qib63,1,66.6,93.2,2023-02-11T15:45:34.622Z,2023-02-12T00:08:28Z,4025143135,212,15.0,4025143133,141,94.4,4025143131,140,52.3,4025143129,56,Left,4027079065,178,,4025143141,213,3.1,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375961,261,1,1,28,57,cobffe32r7g4skka9m19qib63,1,52.3,92.9,2023-02-11T15:45:36.613Z,2023-02-12T00:08:31Z,4025143717,141,74.4,4025143721,213,3.7,4027079185,178,,4025143719,212,25.7,4025143715,140,31.0,4025143713,56,Back,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376183,262,1,1,29,1,cobffe32r7g4skka9m19qib63,1,28.5,72.4,2023-02-11T15:45:39.673Z,2023-02-12T00:08:34Z,4025144955,141,46.0,4025144959,213,3.9,4025144945,56,Back,4025144957,212,24.9,4027079229,178,,4025144949,140,12.1,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376283,263,1,1,29,7,cobffe32r7g4skka9m19qib63,0,14.8,42.4,2023-02-11T15:45:45.894Z,2023-02-12T00:08:38Z,4027079327,178,,4025145503,56,Center,4025145525,1,,4025145519,213,6.2,4025145515,212,41.5,4025145511,141,38.3,4025145507,140,54.2,4025145499,155,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376335,255,44,1,29,9,ah8dala7suqqkj04n2l8xz4zd,1,47.2,65,2023-02-11T15:45:48.428Z,2023-02-12T05:45:26Z,4025145801,233,264,4025145735,285,,4025145733,56,Back,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376303,264,44,1,29,9,cobffe32r7g4skka9m19qib63,0,52.8,35,2023-02-11T15:45:48.429Z,2023-02-12T00:08:47Z,4025145963,233,255,4025145595,286,,4025145593,56,Center,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
