id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2446313779,16,61,1,2,4,ba5e91hjacvma2sjvixn00pjo,1,32.9,63.2,2022-08-14T17:32:49.059Z,2022-08-15T08:20:03Z,3708978417,21,,3707436653,56,Back,3708978419,388,,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313799,17,49,1,2,5,ba5e91hjacvma2sjvixn00pjo,1,42.7,70.5,2022-08-14T17:32:49.914Z,2022-08-15T05:19:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313839,18,1,1,2,7,ba5e91hjacvma2sjvixn00pjo,1,42.7,70.5,2022-08-14T17:32:52.167Z,2022-08-15T05:19:17Z,3707436981,212,15.4,3707436975,56,Back,3707436977,140,31.7,3707436983,213,2.4,3707436979,141,85.5,3708978621,178,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313873,19,1,1,2,10,ba5e91hjacvma2sjvixn00pjo,1,30.3,83.5,2022-08-14T17:32:54.779Z,2022-08-15T05:19:24Z,3708978695,178,,3707437123,140,14.0,3707437127,212,23.6,3707437129,213,3.9,3707437121,56,Back,3707437125,141,59.6,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313897,20,43,1,2,13,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T17:32:57.619Z,2022-08-14T17:33:44Z,3707439711,144,1,3707437213,56,Back,3707437217,141,51.3,3707437219,212,22.4,3707437215,140,8.9,3707437221,213,4.0,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313931,21,1,1,2,14,ba5e91hjacvma2sjvixn00pjo,1,8.2,50,2022-08-14T17:32:58.691Z,2022-08-15T05:19:26Z,3707437417,212,17.9,3707437413,140,13.4,3707437419,213,5.0,3707437415,141,25.0,3707437411,56,Back,3708978727,178,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313983,22,1,1,2,17,ba5e91hjacvma2sjvixn00pjo,1,17.8,16.4,2022-08-14T17:33:02.217Z,2022-08-15T05:19:30Z,3707437697,56,Back,3707437699,140,47.5,3708978771,178,,3707437695,155,,3707437701,141,8.2,3707437705,213,6.1,3707437703,212,31.7,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313991,23,1,1,2,19,ba5e91hjacvma2sjvixn00pjo,0,47.5,8.2,2022-08-14T17:33:04.162Z,2022-08-15T05:19:42Z,3707437749,3,,3708978895,178,,3707437759,213,3.0,3707437757,212,12.4,3707437753,140,35.9,3707437755,141,11.5,3707437751,56,Back,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314001,34,49,1,2,21,7h7eg7q7dbwvzww78h9d5eh0h,1,63.8,86.5,2022-08-14T17:33:06.003Z,2022-08-15T05:19:56Z,,,,,,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314029,35,1,1,2,22,7h7eg7q7dbwvzww78h9d5eh0h,1,66.4,88.7,2022-08-14T17:33:07.407Z,2022-08-15T05:20:01Z,3707437929,213,1.7,3707437927,212,5.6,3707437923,140,65.5,3707437925,141,96.8,3707437921,56,Left,3708979117,178,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314047,36,1,1,2,24,7h7eg7q7dbwvzww78h9d5eh0h,1,65.5,96.8,2022-08-14T17:33:09.048Z,2022-08-15T05:20:06Z,3707438015,140,60.2,3707438021,213,3.6,3707438013,56,Left,3707438017,141,92.9,3707438019,212,6.2,3708979175,178,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314055,37,1,1,2,25,7h7eg7q7dbwvzww78h9d5eh0h,1,60.2,92.9,2022-08-14T17:33:09.716Z,2022-08-15T05:20:11Z,3707438055,140,62.2,3707438057,141,96.4,3707438053,56,Left,3707438061,213,0.8,3708979239,178,,3707438059,212,3.2,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314071,38,1,1,2,26,7h7eg7q7dbwvzww78h9d5eh0h,1,62.2,96.4,2022-08-14T17:33:10.862Z,2022-08-15T05:20:15Z,3707438153,141,86.7,3707438157,213,3.6,3707438155,212,13.9,3708979267,178,,3707438151,140,50.6,3707438149,56,Left,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314079,39,1,1,2,29,7h7eg7q7dbwvzww78h9d5eh0h,1,50.6,86.7,2022-08-14T17:33:13.678Z,2022-08-15T05:20:18Z,3707438233,212,31.9,3707438231,141,40.6,3707438235,213,4.5,3707438229,140,44.9,3707438227,56,Back,3708979297,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314105,40,1,1,2,32,7h7eg7q7dbwvzww78h9d5eh0h,1,41.5,31.9,2022-08-14T17:33:16.608Z,2022-08-15T05:20:20Z,3707438357,213,0.0,3707438353,141,32.6,3708979319,178,,3707438351,140,57.8,3707438355,212,17.1,3707438349,56,Center,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314143,41,4,1,2,33,7h7eg7q7dbwvzww78h9d5eh0h,1,64.5,30.6,2022-08-14T17:33:17.936Z,2022-08-15T05:20:26Z,3707438553,152,,3707438557,286,,3707438817,233,24,3707438551,56,Center,3707438555,265,,3707438549,13,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314187,24,4,1,2,33,ba5e91hjacvma2sjvixn00pjo,0,35.5,69.4,2022-08-14T17:33:17.937Z,2022-08-15T05:20:26Z,3707438795,265,,3707438791,152,,3708979371,178,,3707438797,285,,3707438787,56,Back,3707438837,233,41,3707438783,13,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314545,42,1,1,3,15,7h7eg7q7dbwvzww78h9d5eh0h,1,64.1,28.3,2022-08-14T17:34:00.025Z,2022-08-15T05:20:29Z,3707440933,213,0.8,3707440935,1,,3708979423,178,,3707440931,212,41.9,3707440929,141,71.5,3707440927,140,92.6,3707440923,152,,3707440919,5,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3707440921,155,,3707440925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314559,43,1,1,3,17,7h7eg7q7dbwvzww78h9d5eh0h,0,92.6,71.5,2022-08-14T17:34:02.334Z,2022-08-15T05:20:36Z,3707440999,56,Center,3707440997,3,,3707441003,141,51.9,3707441007,213,4.8,3708979509,388,,3707441001,140,93.6,3707441005,212,13.4,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314561,25,12,1,3,18,ba5e91hjacvma2sjvixn00pjo,1,5.7,47.4,2022-08-14T17:34:03.176Z,2022-08-15T05:21:11Z,3707444487,141,50.9,3707444489,212,4.8,3707441013,56,Back,3708979867,388,,3707444491,213,0.5,3707444485,140,9.7,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315579,53,61,1,3,18,7h7eg7q7dbwvzww78h9d5eh0h,1,91.5,49.7,2022-08-14T17:34:03.222Z,2022-08-15T05:21:30Z,3707446379,56,Center,3708980043,388,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314579,44,3,1,3,19,7h7eg7q7dbwvzww78h9d5eh0h,0,92,44,2022-08-14T17:34:04.220Z,2022-08-15T05:21:36Z,3707441111,286,,3707537735,233,26,3708700381,465,,3707441109,56,Center,3708980123,178,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314599,26,7,1,3,19,ba5e91hjacvma2sjvixn00pjo,1,8,56,2022-08-14T17:34:04.286Z,2022-08-15T05:21:42Z,3707441679,233,44,3707441245,285,,3708980171,178,,3707441239,56,Back,3708700309,385,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314629,27,1,1,3,21,ba5e91hjacvma2sjvixn00pjo,0,7.2,70.5,2022-08-14T17:34:05.670Z,2022-08-15T05:21:54Z,3707441455,213,0.8,3707441451,141,100.0,3707441453,212,28.4,3707441457,1,,3708980269,178,,3707441447,56,Back,3707441449,140,25.2,3707441445,157,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314635,28,5,1,3,24,ba5e91hjacvma2sjvixn00pjo,0,28.4,101.8,2022-08-14T17:34:09.339Z,2022-08-15T05:21:58Z,3707441483,56,Back,3707442595,233,45,3707441485,347,,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314831,45,5,1,3,24,7h7eg7q7dbwvzww78h9d5eh0h,1,71.6,-1.8,2022-08-14T17:34:09.339Z,2022-08-15T05:21:57Z,3707442561,56,Right,3707442579,233,28,3707442563,347,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314871,46,1,1,3,44,7h7eg7q7dbwvzww78h9d5eh0h,1,62.4,0,2022-08-14T17:34:28.860Z,2022-08-15T05:22:07Z,3707442767,213,0.3,3707442763,141,5.9,3707442765,212,15.6,3707442761,140,76.6,3707442757,107,,3707442759,56,Right,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314901,47,1,1,3,48,7h7eg7q7dbwvzww78h9d5eh0h,1,74.4,2.4,2022-08-14T17:34:32.680Z,2022-08-15T05:22:12Z,3707442917,140,75.3,3707442923,213,1.4,3707442919,141,9.8,3708980445,178,,3707442921,212,5.1,3707442915,56,Right,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314917,48,1,1,3,52,7h7eg7q7dbwvzww78h9d5eh0h,0,96.6,34.1,2022-08-14T17:34:37.506Z,2022-08-15T05:22:21Z,3707442999,213,2.0,3707442993,140,95.4,3707443137,286,,3708980525,178,,3707442991,56,Center,3707442997,212,3.2,3707443133,233,29,3707442995,141,38.5,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,3707443131,236,,3708700921,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314941,29,74,1,3,53,ba5e91hjacvma2sjvixn00pjo,1,6.3,63.6,2022-08-14T17:34:37.576Z,2022-08-15T05:22:26Z,3707443097,56,Back,3707443099,285,,3707443143,233,48,3708980567,178,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314955,30,6,1,3,53,ba5e91hjacvma2sjvixn00pjo,0,5.4,62.6,2022-08-14T17:34:38.415Z,2022-08-15T05:22:31Z,3707443287,233,49,3707443179,73,,3707443177,56,Back,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446314959,49,6,1,3,53,7h7eg7q7dbwvzww78h9d5eh0h,1,94.6,37.4,2022-08-14T17:34:38.415Z,2022-08-15T05:22:30Z,3707443185,56,Center,3707443187,75,,3707443279,233,30,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315211,50,1,1,4,21,7h7eg7q7dbwvzww78h9d5eh0h,1,99.5,0.5,2022-08-14T17:35:05.600Z,2022-08-15T05:22:33Z,3708980619,178,,3707444455,56,Right,3707444463,213,2.9,3707444461,212,10.4,3707444457,140,89.9,3707444453,6,,3707444459,141,4.4,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315241,51,1,1,4,22,7h7eg7q7dbwvzww78h9d5eh0h,1,89.9,4.4,2022-08-14T17:35:07.166Z,2022-08-15T05:22:35Z,3708980647,178,,3707444631,213,2.5,3707444627,141,14.2,3707444623,56,Right,3707444629,212,10.7,3707444625,140,81.9,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315333,52,2,1,4,24,7h7eg7q7dbwvzww78h9d5eh0h,1,81.9,14.2,2022-08-14T17:35:09.128Z,2022-08-15T05:22:38Z,3707445059,7,bqmhsb2bsuuuijw2ci39l01k9,3707445061,56,Center,3708980667,178,,3707445065,141,29.0,3707445063,140,97.5,,,,,,,,,,2y9jp3hak8dnf8cavdqrx1cyd,Samuel Sáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315301,31,55,1,4,24,ba5e91hjacvma2sjvixn00pjo,1,8.9,64.7,2022-08-14T17:35:09.129Z,2022-08-15T05:22:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315535,32,1,1,4,50,ba5e91hjacvma2sjvixn00pjo,1,8.5,63.6,2022-08-14T17:35:35.362Z,2022-08-15T05:22:44Z,3708980733,178,,3707446115,140,12.1,3707446111,241,,3707446121,213,4.9,3707446113,56,Back,3707446117,141,27.2,3707446119,212,25.0,3707446109,5,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315541,33,1,1,4,54,ba5e91hjacvma2sjvixn00pjo,1,14.7,28.6,2022-08-14T17:35:38.617Z,2022-08-15T05:22:49Z,3707446141,140,24.8,3707446145,212,15.1,3707446143,141,44.5,3707446147,213,0.8,3708980765,178,,3707446139,56,Back,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315567,34,1,1,4,55,ba5e91hjacvma2sjvixn00pjo,1,24.8,44.5,2022-08-14T17:35:39.601Z,2022-08-15T05:22:54Z,3707446309,56,Back,3707446313,141,52.2,3707446317,213,2.8,3707446315,212,17.2,3708980805,178,,3708702851,156,,3707446311,140,9.2,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315587,35,1,1,4,56,ba5e91hjacvma2sjvixn00pjo,1,9.2,52.2,2022-08-14T17:35:41.331Z,2022-08-15T05:22:57Z,3707446409,56,Back,3707446417,213,5.0,3707446413,141,22.6,3707446411,140,13.9,3708980835,178,,3707446415,212,20.7,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315629,36,1,1,4,58,ba5e91hjacvma2sjvixn00pjo,1,14.4,21.4,2022-08-14T17:35:43.315Z,2022-08-15T05:23:00Z,3707446635,212,14.3,3707446631,140,21.4,3708980857,178,,3707446633,141,3.4,3707446637,213,5.3,3707446629,56,Back,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315677,37,1,1,5,2,ba5e91hjacvma2sjvixn00pjo,1,25.5,5.6,2022-08-14T17:35:47.329Z,2022-08-15T05:23:14Z,3707446877,213,2.1,3707446873,212,13.6,3708980981,178,,3707446871,141,22.7,3707446869,140,18.7,3707446867,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315723,38,1,1,5,4,ba5e91hjacvma2sjvixn00pjo,1,18.7,22.9,2022-08-14T17:35:49.251Z,2022-08-15T05:23:18Z,3707447107,213,1.4,3707447103,141,66.6,3707447101,140,23.1,3707447105,212,30.1,3707447099,56,Back,3708981021,178,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315755,39,1,1,5,9,ba5e91hjacvma2sjvixn00pjo,1,26.5,69.2,2022-08-14T17:35:54.178Z,2022-08-15T05:23:21Z,3707447299,56,Left,3708981043,178,,3707447307,213,0.6,3707447303,141,95.1,3707447305,212,31.9,3707447301,140,51.8,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315781,40,1,1,5,12,ba5e91hjacvma2sjvixn00pjo,1,51.9,95.3,2022-08-14T17:35:57.296Z,2022-08-15T05:23:28Z,3708981105,178,,3707447439,212,8.4,3707447435,141,95.1,3707447431,140,59.9,3707447427,56,Left,3707447443,213,6.3,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315825,41,1,1,5,13,ba5e91hjacvma2sjvixn00pjo,1,59.9,95.1,2022-08-14T17:35:58.162Z,2022-08-15T05:23:29Z,3708981137,178,,3707447637,212,14.7,3707447633,140,50.8,3707447639,213,4.0,3707447635,141,78.6,3707447631,56,Center,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315849,42,1,1,5,17,ba5e91hjacvma2sjvixn00pjo,1,53.5,86.9,2022-08-14T17:36:02.430Z,2022-08-15T05:23:35Z,3707447765,140,47.1,3707447771,213,2.4,3707447769,212,9.4,3707447767,141,96.6,3707447763,56,Back,3708981185,178,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315879,43,1,1,5,21,ba5e91hjacvma2sjvixn00pjo,1,46.1,95.9,2022-08-14T17:36:05.606Z,2022-08-15T05:23:41Z,3708981233,178,,3707447951,56,Back,3707447955,141,77.3,3707447959,213,4.1,3707447953,140,37.5,3707447957,212,15.5,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315941,44,1,1,5,23,ba5e91hjacvma2sjvixn00pjo,1,37.5,77.3,2022-08-14T17:36:07.688Z,2022-08-15T05:23:44Z,3707448257,1,,3707448253,212,43.3,3707448251,141,14.9,3708981257,178,,3707448255,213,4.9,3707448245,196,,3707448247,56,Back,3707448249,140,45.7,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315971,45,1,1,5,27,ba5e91hjacvma2sjvixn00pjo,1,61.3,12.4,2022-08-14T17:36:12.253Z,2022-08-15T05:23:57Z,3707448451,141,4.7,3707448455,213,5.3,3707448453,212,6.3,3707448449,140,64.6,3707448447,56,Right,3708981363,178,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446315987,46,1,1,5,31,ba5e91hjacvma2sjvixn00pjo,1,64.1,8.9,2022-08-14T17:36:16.404Z,2022-08-15T05:24:03Z,3707448533,141,21.2,3708981415,178,,3707448537,213,2.2,3707448531,140,58.7,3707448535,212,10.1,3707448529,56,Center,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316011,47,1,1,5,33,ba5e91hjacvma2sjvixn00pjo,1,58.9,24.7,2022-08-14T17:36:17.991Z,2022-08-15T05:24:07Z,3707448691,141,50.6,3707448699,213,1.8,3707448693,212,18.2,3707448685,56,Center,3707448689,140,54.7,3708981453,178,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316087,48,1,1,5,35,ba5e91hjacvma2sjvixn00pjo,1,54.7,50.6,2022-08-14T17:36:19.841Z,2022-08-15T05:24:10Z,3708981491,178,,3707449071,56,Left,3707449075,141,92.3,3707449079,213,1.3,3707449073,140,62.0,3707449077,212,29.4,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316105,49,3,1,5,41,ba5e91hjacvma2sjvixn00pjo,1,90.6,88.9,2022-08-14T17:36:25.886Z,2022-08-15T05:24:20Z,3708981545,178,,3707449185,233,54,3707449175,56,Left,3707449177,286,,3708704073,465,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316099,54,45,1,5,41,7h7eg7q7dbwvzww78h9d5eh0h,0,9.4,11.1,2022-08-14T17:36:25.886Z,2022-08-15T05:24:20Z,3707449163,285,,3707449207,233,49,3707449161,56,Back,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316117,50,1,1,5,43,ba5e91hjacvma2sjvixn00pjo,0,97,88.5,2022-08-14T17:36:27.600Z,2022-08-15T05:24:22Z,3708704413,72,,3707449221,2,,3708704409,225,,3707449229,141,66.8,3708704411,386,,3708981569,178,,3707449225,56,Center,3707449227,140,93.1,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,3707449231,212,15.3,3707449233,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316183,55,12,1,5,44,7h7eg7q7dbwvzww78h9d5eh0h,1,4.6,34.6,2022-08-14T17:36:28.531Z,2022-08-15T05:24:28Z,3707449629,56,Back,3708981625,178,,3707449639,213,5.9,3707449637,212,32.3,3707449635,141,17.2,3707449631,140,33.2,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316167,51,1,1,5,47,ba5e91hjacvma2sjvixn00pjo,0,61.2,91.2,2022-08-14T17:36:32.177Z,2022-08-15T05:24:32Z,3708981665,178,,3707449527,3,,3707449529,56,Left,3707449535,212,12.9,3707449531,140,73.0,3707449533,141,86.1,3707449537,213,6.0,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316189,56,49,1,5,48,7h7eg7q7dbwvzww78h9d5eh0h,1,30.9,20.9,2022-08-14T17:36:33.430Z,2022-08-15T05:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316297,57,1,1,5,50,7h7eg7q7dbwvzww78h9d5eh0h,1,32.4,26.7,2022-08-14T17:36:35.310Z,2022-08-15T05:24:44Z,3707450317,56,Back,3707450323,212,15.3,3707450319,140,43.6,3707450321,141,41.2,3707450325,213,0.7,3708981785,178,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446316299,58,61,1,5,52,7h7eg7q7dbwvzww78h9d5eh0h,0,43.6,41.2,2022-08-14T17:36:36.584Z,2022-08-15T05:24:53Z,3707450333,56,Back,3708981869,178,,,,,,,,,,,,,,,,,,,,2y9jp3hak8dnf8cavdqrx1cyd,Samuel Sáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446603569,852,43,1,5,52,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T17:36:37.023Z,2022-08-15T07:44:59Z,3709098963,233,870,3709100223,144,67,,,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446603561,870,43,1,5,52,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T17:36:37.024Z,2022-08-15T07:44:59Z,3709100231,144,67,3709098979,233,852,,,,,,,,,,,,,,,,,,,2y9jp3hak8dnf8cavdqrx1cyd,Samuel Sáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
