id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value,assist
2533190661,27,4,1,1,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,22.6,29.7,2023-04-14T19:02:06.606Z,2023-04-15T09:40:35Z,4187983001,13,,4187990987,233,28,4187983009,285,,4187983007,265,,4187983003,56,Back,4187983005,152,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190501,28,4,1,1,48,3budh3j9xivsid3ptm8ptpy4k,0,77.4,70.3,2023-04-14T19:02:06.607Z,2023-04-15T09:40:35Z,4187983019,13,,4187983021,152,,4187991019,233,27,4187983025,286,,4187981973,56,Center,4187983023,265,,4189335035,178,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190503,29,43,1,1,52,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-14T19:02:09.828Z,2023-04-14T19:02:27Z,4187981987,56,Left,4187983191,144,5,4187981989,347,0,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190655,26,43,1,1,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-14T19:02:12.266Z,2023-04-14T19:02:26Z,4187983107,144,5,4187983029,233,29,4187982973,56,Back,4187982975,347,0,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190843,28,1,1,2,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.3,33.1,2023-04-14T19:02:33.948Z,2023-04-15T09:40:38Z,4188272355,189,,4187983997,56,Left,4187984003,212,52.4,4187983995,152,,4187984001,141,88.1,4187984005,213,0.8,4187984007,1,,4187983993,155,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,4189335085,178,4187983991,5,,,4187983999,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190863,29,1,1,2,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,60.2,88.1,2023-04-14T19:02:36.001Z,2023-04-15T09:40:45Z,4189335163,178,,4187984111,213,3.1,4187984107,141,89.7,4187984103,56,Back,4187984105,140,41.4,4187984109,212,19.8,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190879,30,1,1,2,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.6,89.3,2023-04-14T19:02:39.500Z,2023-04-15T09:40:49Z,4187984195,141,65.5,4187984193,140,31.7,4189335231,178,,4187984197,212,18.7,4187984199,213,4.2,4187984191,56,Back,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190889,31,1,1,2,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.7,65.5,2023-04-14T19:02:42.483Z,2023-04-15T09:40:51Z,4187984257,141,56.3,4187984255,140,41.8,4187984253,56,Back,4189335269,178,,4187984261,213,5.8,4187984259,212,12.3,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190919,32,1,1,2,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.3,57.5,2023-04-14T19:02:43.399Z,2023-04-15T09:40:54Z,4187984437,140,29.8,4187984435,56,Back,4189335351,178,,4187984443,213,4.0,4187984441,212,18.6,4187984439,141,36.7,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190931,33,1,1,2,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.8,25.9,2023-04-14T19:02:47.099Z,2023-04-15T09:40:57Z,4187984519,141,31.5,4187984521,212,13.9,4189335429,178,,4187984517,140,46.5,4187984515,56,Back,4187984523,213,0.3,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190965,34,1,1,2,30,2l0ldgiwsgb8d6y3z0sfgjzyj,0,46.5,31.5,2023-04-14T19:02:48.264Z,2023-04-15T09:41:02Z,4189335551,178,,4187984647,56,Right,4187984651,141,12.6,4187984645,155,,4187984655,213,5.9,4187984653,212,30.7,4187984649,140,73.1,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191009,30,12,1,2,34,3budh3j9xivsid3ptm8ptpy4k,1,20.1,87.4,2023-04-14T19:02:52.128Z,2023-04-15T09:41:07Z,4189335631,178,,4187984913,167,,4187984855,213,1.2,4187984841,140,23.3,4187984851,212,10.5,4187984837,56,Back,4187984845,141,100.0,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190971,35,43,1,2,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-14T19:02:52.845Z,2023-04-14T19:30:23Z,4187984681,56,Right,4188158221,144,61,,,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191015,31,5,1,2,37,3budh3j9xivsid3ptm8ptpy4k,0,24.2,101.6,2023-04-14T19:02:55.274Z,2023-04-15T09:41:14Z,4187984875,56,Back,4187984877,347,,4187985075,233,36,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190987,36,5,1,2,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,75.8,-1.6,2023-04-14T19:02:55.274Z,2023-04-15T09:41:15Z,4187984695,56,Right,4187985055,233,31,4187984697,347,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191187,37,1,1,2,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.7,0,2023-04-14T19:03:03.649Z,2023-04-15T09:41:17Z,4187985863,107,,4187985871,212,21.4,4187985865,56,Center,4187985867,140,70.3,4187985869,141,29.4,4187985873,213,1.7,4187985875,1,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191217,38,1,1,2,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.2,25,2023-04-14T19:03:05.879Z,2023-04-15T09:41:25Z,4187985987,212,14.9,4189335965,178,,4187985989,213,4.5,4187985983,140,67.6,4187985985,141,3.5,4187985979,56,Right,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191299,39,1,1,2,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.6,3.5,2023-04-14T19:03:07.922Z,2023-04-15T09:41:28Z,4187986329,141,28.2,4187986331,212,16.8,4189336021,178,,4187986333,213,1.5,4187986325,56,Center,4187986327,140,68.6,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191307,40,1,1,2,52,2l0ldgiwsgb8d6y3z0sfgjzyj,0,68.6,28.2,2023-04-14T19:03:10.249Z,2023-04-15T09:41:31Z,4187986365,141,18.8,4189336057,178,,4187986363,140,73.7,4187986367,212,8.3,4187986359,56,Right,4187986369,213,5.4,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191275,32,8,1,2,52,3budh3j9xivsid3ptm8ptpy4k,1,24.5,80,2023-04-14T19:03:10.613Z,2023-04-15T09:41:33Z,4189336077,178,,4187986225,56,Back,4188669721,383,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191357,41,1,1,2,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.1,20.9,2023-04-14T19:03:12.186Z,2023-04-15T09:41:46Z,4187986619,56,Right,4187986631,212,8.0,4189336355,178,,4187986633,213,4.3,4187986623,140,67.8,4187986627,141,10.3,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191383,42,1,1,2,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.3,22.5,2023-04-14T19:03:14.009Z,2023-04-15T09:41:50Z,4187986759,140,46.0,4187986761,141,56.3,4189336419,178,,4187986757,56,Back,4187986763,212,30.6,4187986765,213,2.3,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191417,43,1,1,2,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.3,57.3,2023-04-14T19:03:17.008Z,2023-04-15T09:41:56Z,4187986937,212,22.5,4187986935,141,88.0,4187986933,140,58.3,4189336491,178,,4187986939,213,1.2,4187986931,56,Left,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191501,44,1,1,3,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58,83.9,2023-04-14T19:03:21.394Z,2023-04-15T09:41:59Z,4187987389,141,73.6,4187987393,213,3.5,4187987387,140,42.5,4187987391,212,17.7,4189336553,178,,4187987385,56,Back,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191517,45,1,1,3,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41,64.6,2023-04-14T19:03:26.233Z,2023-04-15T09:42:04Z,4189336649,178,,4187987455,56,Back,4187987463,213,4.6,4187987457,140,39.4,4187987459,141,32.8,4187987461,212,21.7,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191527,46,1,1,3,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,39.4,32.8,2023-04-14T19:03:29.189Z,2023-04-15T09:42:07Z,4187987517,212,24.0,4189336727,178,,4187987515,141,43.1,4187987513,140,61.3,4187987519,213,0.3,4187987511,56,Center,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191531,33,49,1,3,13,3budh3j9xivsid3ptm8ptpy4k,1,41.2,64.8,2023-04-14T19:03:30.992Z,2023-04-15T09:42:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191557,34,1,1,3,13,3budh3j9xivsid3ptm8ptpy4k,0,42.6,64.8,2023-04-14T19:03:31.790Z,2023-04-15T09:42:17Z,4189336911,178,,4187987691,141,80.8,4187987687,56,Left,4187987695,213,0.7,4187987689,140,54.6,4187987693,212,16.6,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191563,47,49,1,3,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.8,17.6,2023-04-14T19:03:33.236Z,2023-04-15T09:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191583,48,1,1,3,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.8,17.6,2023-04-14T19:03:33.308Z,2023-04-15T09:42:23Z,4189337033,178,,4187987807,213,1.9,4187987803,141,37.4,4187987805,212,14.3,4187987799,56,Back,4187987801,140,36.1,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191673,49,1,1,3,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.1,37.4,2023-04-14T19:03:35.092Z,2023-04-15T09:42:27Z,4187988257,140,45.5,4187988263,213,0.9,4189337119,178,,4187988255,56,Back,4187988259,141,56.0,4187988261,212,16.0,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191745,50,1,1,3,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.1,69.7,2023-04-14T19:03:43.170Z,2023-04-15T09:42:29Z,4189337217,178,,4187988617,141,60.6,4187988615,140,30.3,4187988613,56,Back,4187988619,212,15.8,4187988621,213,3.5,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191781,51,1,1,3,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,39.2,58.8,2023-04-14T19:03:47.790Z,2023-04-15T09:42:32Z,4187988821,140,70.6,4187988819,56,Center,4187988829,1,,4189337257,178,,4187988827,213,5.8,4187988817,155,,4187988823,141,32.5,4187988825,212,37.5,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191815,35,1,1,3,32,3budh3j9xivsid3ptm8ptpy4k,1,24.8,77.6,2023-04-14T19:03:49.899Z,2023-04-15T09:42:36Z,4187989005,56,Back,4187989009,141,63.9,4187989003,3,,4189337305,388,,4187989013,213,5.6,4187989007,140,36.5,4187989011,212,15.4,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191817,36,49,1,3,33,3budh3j9xivsid3ptm8ptpy4k,1,36.7,62.3,2023-04-14T19:03:51.575Z,2023-04-15T09:42:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191861,37,1,1,3,33,3budh3j9xivsid3ptm8ptpy4k,1,35.8,60.9,2023-04-14T19:03:51.593Z,2023-04-15T09:44:10Z,4187989265,157,,4187989271,140,47.0,4189337443,388,,4187989279,1,,4187989267,56,Back,4187989275,212,12.7,4187989273,141,67.9,4187989277,213,0.4,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192027,38,1,1,3,36,3budh3j9xivsid3ptm8ptpy4k,1,48.2,69.7,2023-04-14T19:03:53.890Z,2023-04-15T09:42:52Z,4187990151,212,16.1,4187990147,140,53.1,4189337501,388,,4187990145,56,Left,4187990143,3,,4187990153,213,1.2,4187990149,141,92.1,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192045,39,1,1,3,47,3budh3j9xivsid3ptm8ptpy4k,1,70.6,72.4,2023-04-14T19:04:05.131Z,2023-04-15T09:42:56Z,4187990233,56,Center,4187990235,140,62.5,4187990237,141,59.6,4187990239,212,12.2,4187990241,213,3.9,4189337589,178,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192069,40,1,1,3,48,3budh3j9xivsid3ptm8ptpy4k,1,63.2,60,2023-04-14T19:04:06.217Z,2023-04-15T09:42:59Z,4189337647,178,,4187990353,141,89.0,4187990355,212,20.1,4187990349,56,Left,4187990357,213,1.4,4187990351,140,66.8,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192105,41,1,1,3,49,3budh3j9xivsid3ptm8ptpy4k,0,67.9,89.1,2023-04-14T19:04:07.604Z,2023-04-15T09:43:03Z,4189337723,178,,4187990541,56,Left,4187990549,213,0.3,4187990547,212,29.3,4187990543,140,94.7,4187990545,141,100.0,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192109,42,5,1,3,52,3budh3j9xivsid3ptm8ptpy4k,0,92.5,101,2023-04-14T19:04:10.763Z,2023-04-15T09:44:24Z,4187990579,347,,4187990903,233,52,4187990577,56,Left,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192177,52,5,1,3,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,7.5,-1,2023-04-14T19:04:10.763Z,2023-04-15T09:44:23Z,4187990861,347,,4187990885,233,42,4187990859,56,Back,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192341,53,1,1,4,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10,0,2023-04-14T19:04:21.333Z,2023-04-15T09:44:27Z,4187991731,107,,4187991741,213,0.8,4187991739,212,28.8,4187991737,141,29.8,4187991743,1,,4187991735,140,28.6,4187991733,56,Back,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192407,54,1,1,4,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,28.6,29.8,2023-04-14T19:04:23.120Z,2023-04-15T09:44:35Z,4189339013,178,,4187991991,140,36.6,4187991997,213,0.7,4187991989,56,Back,4187991995,212,11.2,4187991993,141,40.7,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192467,55,1,1,4,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.8,46.3,2023-04-14T19:04:25.413Z,2023-04-15T09:44:39Z,4187992361,56,Back,4187992369,213,1.8,4189339031,178,,4187992365,141,70.5,4187992363,140,30.4,4187992367,212,16.8,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192517,56,1,1,4,12,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.3,63.4,2023-04-14T19:04:30.084Z,2023-04-15T09:44:42Z,4187992599,212,9.3,4189339047,178,,4187992593,56,Back,4187992595,140,30.2,4187992597,141,52.2,4187992601,213,4.1,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192611,57,1,1,4,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.4,50,2023-04-14T19:04:32.375Z,2023-04-15T09:44:45Z,4187993033,141,74.4,4187993027,56,Back,4187993037,212,16.9,4189339057,178,,4187993029,140,27.5,4187993041,213,1.8,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192645,58,1,1,4,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.4,78.1,2023-04-14T19:04:37.096Z,2023-04-15T09:44:47Z,4187993207,212,12.5,4187993203,140,24.4,4187993205,141,62.3,4187993201,56,Back,4187993209,213,4.2,4189339081,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192693,59,1,1,4,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.4,65.2,2023-04-14T19:04:39.238Z,2023-04-15T09:44:53Z,4187993427,140,30.1,4187993425,56,Back,4187993433,213,1.2,4189339181,178,,4187993429,141,85.0,4187993431,212,14.7,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192747,60,1,1,4,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.8,85.6,2023-04-14T19:04:41.803Z,2023-04-15T09:44:56Z,4187993649,212,14.8,4189339257,178,,4187993655,213,0.5,4187993645,140,44.2,4187993643,56,Back,4187993647,141,96.0,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192825,61,1,1,4,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44,94.4,2023-04-14T19:04:43.519Z,2023-04-15T09:45:10Z,4189339445,178,,4187994061,140,56.8,4187994059,56,Left,4187994067,213,6.3,4187994065,212,13.4,4187994063,141,94.2,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460905,1002,67,1,4,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.7,95.2,2023-04-14T19:04:44.526Z,2023-04-15T11:06:38Z,4189421147,233,897,,,,,,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533460901,897,67,1,4,26,3budh3j9xivsid3ptm8ptpy4k,0,36.3,4.8,2023-04-14T19:04:44.527Z,2023-04-15T10:32:01Z,4189421165,233,1002,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192831,62,1,1,4,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.8,94.8,2023-04-14T19:04:44.545Z,2023-04-15T11:06:38Z,4188001109,140,57.1,4188001115,213,3.4,4188001539,156,,4189339725,178,,4188001113,212,7.3,4188001107,56,Left,4188001111,141,91.7,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192875,64,61,1,4,27,2l0ldgiwsgb8d6y3z0sfgjzyj,0,64.9,72,2023-04-14T19:04:45.653Z,2023-04-15T09:45:36Z,4189340145,178,,4187994269,56,Center,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461201,898,67,1,4,29,3budh3j9xivsid3ptm8ptpy4k,1,32.5,19.9,2023-04-14T19:04:47.420Z,2023-04-15T11:06:38Z,4189422539,233,1006,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533461195,1006,67,1,4,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,67.5,80.1,2023-04-14T19:04:47.421Z,2023-04-15T10:32:39Z,4189422545,233,898,,,,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192879,43,1,1,4,29,3budh3j9xivsid3ptm8ptpy4k,1,31.8,21.3,2023-04-14T19:04:47.440Z,2023-04-15T11:06:39Z,4189340395,178,,4187994309,141,27.4,4187994313,213,2.9,4187994305,56,Back,4187994311,212,21.6,4187994307,140,11.6,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192891,44,52,1,4,33,3budh3j9xivsid3ptm8ptpy4k,1,8.7,28.5,2023-04-14T19:04:50.897Z,2023-04-15T09:45:52Z,4189340499,178,,4188673123,376,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193031,45,1,1,4,36,3budh3j9xivsid3ptm8ptpy4k,1,14.9,37.1,2023-04-14T19:04:54.406Z,2023-04-15T09:45:58Z,4187995053,213,0.2,4187995049,141,40.0,4189340681,178,,4187995051,212,8.6,4187995047,140,22.9,4187995045,56,Back,4187995043,123,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193093,46,1,1,4,39,3budh3j9xivsid3ptm8ptpy4k,1,23.2,42.1,2023-04-14T19:04:57.425Z,2023-04-15T09:46:06Z,4189340815,178,,4187995393,213,1.8,4187995389,141,65.8,4187995387,140,19.2,4187995391,212,16.7,4187995385,56,Back,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193195,47,1,1,4,43,3budh3j9xivsid3ptm8ptpy4k,1,20,66.3,2023-04-14T19:05:01.415Z,2023-04-15T09:46:10Z,4187995911,141,28.3,4187995907,56,Back,4189340947,178,,4187995915,213,4.8,4187995913,212,25.9,4187995909,140,21.6,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193285,48,1,1,4,49,3budh3j9xivsid3ptm8ptpy4k,0,40.7,16.1,2023-04-14T19:05:07.491Z,2023-04-15T09:46:15Z,4187996387,155,,4187996399,1,,4187996391,140,97.0,4187996397,213,0.5,4189341047,178,,4187996395,212,65.8,4187996389,56,Center,4187996393,141,58.7,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193307,65,52,1,4,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,3.9,39.5,2023-04-14T19:05:12.819Z,2023-04-15T09:46:21Z,4189341147,178,,4188674067,377,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193493,66,80,1,5,5,2l0ldgiwsgb8d6y3z0sfgjzyj,0,11.4,48.2,2023-04-14T19:05:23.445Z,2023-04-15T09:46:25Z,4189341279,178,,,,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
