id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,keyPass,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value,qualifier/20/value
2458491655,885,67,1,3,45,c8llrezkm3b3op4afrou6b487,1,19.7,19.1,2022-09-10T14:19:23.340Z,2022-09-11T07:44:32Z,3772287307,233,756,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458491651,756,67,1,3,45,10eyb18v5puw4ez03ocaug09m,0,80.3,80.9,2022-09-10T14:19:23.341Z,2022-09-11T04:47:07Z,3772287311,233,885,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986639,27,3,1,3,45,c8llrezkm3b3op4afrou6b487,0,21.2,17,2022-09-10T14:19:23.373Z,2022-09-11T04:18:51Z,3769506229,56,Back,3772243433,178,,3770625993,465,,3769506407,233,23,3769506231,285,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986671,23,7,1,3,45,10eyb18v5puw4ez03ocaug09m,1,78.8,83,2022-09-10T14:19:23.387Z,2022-09-11T04:18:57Z,3770626207,383,,3769506395,233,27,3772243549,178,,3769506359,286,,3769506357,56,Left,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986721,24,1,1,3,46,10eyb18v5puw4ez03ocaug09m,1,77.2,84.4,2022-09-10T14:19:24.640Z,2022-09-11T04:19:14Z,3772244261,178,,3769506619,213,0.7,3769506611,56,Left,3769506617,212,9.0,3769506615,141,93.3,3769506613,140,83.5,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986745,25,1,1,3,51,10eyb18v5puw4ez03ocaug09m,1,89.9,94.5,2022-09-10T14:19:29.029Z,2022-09-11T04:19:20Z,3769506737,56,Left,3769506743,212,9.8,3772244395,178,,3769506745,213,3.2,3769506741,141,93.8,3769506739,140,80.6,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986769,26,1,1,3,53,10eyb18v5puw4ez03ocaug09m,1,80.4,93.8,2022-09-10T14:19:30.831Z,2022-09-11T04:19:26Z,3769506917,212,7.3,3769506915,141,95.7,3772244491,178,,3769506913,140,73.6,3769506919,213,3.0,3769506911,56,Left,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986819,27,1,1,3,53,10eyb18v5puw4ez03ocaug09m,1,73.6,95.7,2022-09-10T14:19:31.678Z,2022-09-11T04:19:30Z,3769507183,213,6.3,3769507179,141,95.6,3769507175,56,Left,3772244681,178,,3769507181,212,7.9,3769507177,140,81.1,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986833,28,1,1,3,57,10eyb18v5puw4ez03ocaug09m,1,87.2,92.6,2022-09-10T14:19:34.819Z,2022-09-11T04:19:41Z,3769507279,141,97.2,3769507283,213,1.3,3772245011,178,,3769507277,140,87.9,3769507281,212,3.2,3769507275,56,Left,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457986857,29,1,1,3,58,10eyb18v5puw4ez03ocaug09m,0,91.6,96.3,2022-09-10T14:19:36.669Z,2022-09-11T04:19:45Z,3770659397,72,,3770659395,224,,3769507415,213,4.9,3769507405,155,,3769507411,141,52.5,3769507407,56,Center,3772245137,178,,3769507413,212,30.4,djal5dsafpnhip4lu0ait94np,M. Acuña,,3769507409,140,3769507403,2,,,,,,,,,,,,,,,,,,,,,,,,97.3,,,,,,,,,,,,,,
2457986883,28,52,1,4,0,c8llrezkm3b3op4afrou6b487,1,2.2,48.5,2022-09-10T14:19:38.228Z,2022-09-11T04:19:49Z,3772245233,178,,3770667323,377,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987033,29,1,1,4,2,c8llrezkm3b3op4afrou6b487,1,7.2,48.8,2022-09-10T14:19:40.031Z,2022-09-11T04:19:53Z,3769508339,141,89.7,3769508341,212,33.7,3769508333,123,,3769508335,56,Back,3769508345,1,,3772245335,178,,3769508337,140,25.3,3769508343,213,1.0,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458492003,886,43,1,4,4,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T14:19:42.181Z,2022-09-11T04:48:30Z,3772288981,178,0,3772289069,144,82,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987049,30,1,1,4,8,c8llrezkm3b3op4afrou6b487,1,61.4,93.6,2022-09-10T14:19:46.558Z,2022-09-11T04:20:03Z,3769508429,213,1.6,3772245575,178,,3769508421,56,Left,3769508427,212,2.0,3769508425,141,96.6,3769508423,140,61.4,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987091,31,1,1,4,9,c8llrezkm3b3op4afrou6b487,1,61.4,96.6,2022-09-10T14:19:47.740Z,2022-09-11T04:20:07Z,3769508673,141,77.1,3769508675,212,19.4,3772245673,178,,3769508677,213,3.9,3769508671,140,47.9,3769508669,56,Back,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987123,32,1,1,4,15,c8llrezkm3b3op4afrou6b487,1,56.3,67.5,2022-09-10T14:19:53.236Z,2022-09-11T04:20:11Z,3769508807,140,47.2,3772245765,178,,3769508805,56,Back,3769508809,141,51.3,3769508813,212,14.6,3769508817,213,4.0,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987207,33,1,1,4,17,c8llrezkm3b3op4afrou6b487,1,47.8,46.7,2022-09-10T14:19:55.452Z,2022-09-11T04:20:15Z,3769509231,213,5.3,3769509221,140,66.1,3769509225,141,4.3,3769509235,1,,3769509217,56,Right,3769509227,212,34.6,3772245849,178,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987237,34,1,1,4,21,c8llrezkm3b3op4afrou6b487,1,77.5,2.6,2022-09-10T14:19:59.764Z,2022-09-11T04:20:19Z,3769509441,56,Right,3769509449,213,2.8,3772245919,178,,3769509443,140,65.5,3769509445,141,10.1,3769509447,212,13.6,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987285,35,1,1,4,24,c8llrezkm3b3op4afrou6b487,1,65.2,15.3,2022-09-10T14:20:02.398Z,2022-09-11T04:20:23Z,3769509685,213,2.2,3769509683,212,26.8,3769509679,140,50.6,3769509677,56,Center,3769509681,141,47.6,3772245981,178,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987339,36,1,1,4,27,c8llrezkm3b3op4afrou6b487,1,51.9,49.7,2022-09-10T14:20:05.214Z,2022-09-11T04:20:27Z,3772246103,178,,3769509969,140,55.1,3769509973,212,4.0,3769509971,141,46.6,3769509975,213,5.7,3769509967,56,Center,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987407,37,2,1,4,29,c8llrezkm3b3op4afrou6b487,1,56.4,48.5,2022-09-10T14:20:07.678Z,2022-09-11T04:20:30Z,3769510321,56,Center,3769512855,7,d67qj0sakwrfzbscleo4dbget,3772246195,178,,3769510325,141,61.0,3769510323,140,79.6,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987785,32,55,1,4,29,10eyb18v5puw4ez03ocaug09m,1,30.9,67.6,2022-09-10T14:20:07.679Z,2022-09-11T04:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987413,38,43,1,4,33,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T14:20:11.401Z,2022-09-10T14:20:34Z,3769512307,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987465,39,43,1,4,34,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T14:20:12.639Z,2022-09-10T14:20:41Z,3769510659,140,94.8,3769510661,141,53.1,3769510657,56,Center,3769512601,7,61316,3769512743,144,2,3769510653,2,0,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987469,40,43,1,4,35,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T14:20:13.703Z,2022-09-10T14:20:36Z,3769511249,55,39,3769511255,103,40.3,3769512373,144,13,3769511257,108,0,3769510691,16,0,3769511261,230,98.9,3769510689,22,0,3769511243,86,0,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,3769510923,20,3769511263,231,50.7,3769511253,102,59.0,3769511247,154,3769510693,56,3769511245,29,0,3769511259,328,,,,,,,,,,,0,0,Center,0,,,,,,,,,,,
2457987477,41,43,1,4,38,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T14:20:15.999Z,2022-09-10T14:20:36Z,3769510725,346,0,3769512427,144,5,3769510723,56,Center,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987517,30,43,1,4,38,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T14:20:16.063Z,2022-09-10T14:20:33Z,3769510957,213,5.8,3769510949,56,Back,3769510955,212,1.0,3769510953,141,45.7,3769512229,144,12,3769510951,140,9.1,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457987521,31,43,1,4,40,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T14:20:17.975Z,2022-09-10T14:20:35Z,3769510963,56,Back,3769512341,144,5,3769510967,346,0,3769510997,233,41,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988229,33,1,1,5,33,10eyb18v5puw4ez03ocaug09m,0,23.3,40.3,2022-09-10T14:21:11.164Z,2022-09-11T04:20:35Z,3769514911,140,79.4,3769514907,241,,3769514919,1,,3769514905,196,,3772246347,178,,3769514913,141,100.0,3769514909,56,Left,3769514915,212,72.2,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,3769514897,5,3769514901,155,,3769514917,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988235,34,5,1,5,39,10eyb18v5puw4ez03ocaug09m,0,82.2,101.4,2022-09-10T14:21:17.378Z,2022-09-11T04:20:40Z,3769514939,56,Left,3769515777,233,42,3769514941,347,,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988373,42,5,1,5,39,c8llrezkm3b3op4afrou6b487,1,17.8,-1.4,2022-09-10T14:21:17.378Z,2022-09-11T04:20:40Z,3769515735,233,34,3769515707,347,,3769515705,56,Back,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988395,43,1,1,5,49,c8llrezkm3b3op4afrou6b487,1,17.5,0,2022-09-10T14:21:27.361Z,2022-09-11T04:20:46Z,3769515839,107,,3769515849,141,8.0,3769515853,213,0.3,3769515843,56,Back,3769515845,140,36.6,3769515851,212,20.9,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988409,44,1,1,5,51,c8llrezkm3b3op4afrou6b487,0,36.6,8,2022-09-10T14:21:29.079Z,2022-09-11T04:20:54Z,3772246887,388,,3769515911,140,53.9,3769515907,3,,3769725719,168,,3769515917,213,0.8,3769515913,141,36.7,3769515909,56,Center,3769515915,212,26.7,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988417,35,49,1,5,53,10eyb18v5puw4ez03ocaug09m,1,48,64.5,2022-09-10T14:21:31.386Z,2022-09-11T04:20:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988439,36,1,1,5,54,10eyb18v5puw4ez03ocaug09m,1,47,59,2022-09-10T14:21:32.284Z,2022-09-11T04:21:02Z,3769516113,141,44.8,3769516109,56,Back,3772247113,178,,3769516115,212,13.9,3769516117,213,3.9,3769516111,140,37.5,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458527087,1501,83,1,5,56,c8llrezkm3b3op4afrou6b487,1,66,49.7,2022-09-10T14:21:34.317Z,2022-09-11T06:31:00Z,3772424483,399,545998,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988453,37,1,1,5,56,10eyb18v5puw4ez03ocaug09m,0,37.3,47.8,2022-09-10T14:21:34.380Z,2022-09-11T06:30:49Z,3769516205,213,1.5,3769516197,56,Back,3769516203,212,19.6,3769516199,140,38.8,3769516201,141,76.6,3772247305,178,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988467,45,49,1,5,58,c8llrezkm3b3op4afrou6b487,1,66.6,21.4,2022-09-10T14:21:35.935Z,2022-09-11T04:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988561,46,1,1,5,59,c8llrezkm3b3op4afrou6b487,1,67.2,29,2022-09-10T14:21:37.359Z,2022-09-11T04:21:22Z,3772247667,178,,3769516775,213,1.4,3769516767,56,Center,3769516769,140,70.7,3769516773,212,28.6,3769516771,141,70.7,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988591,47,1,1,6,3,c8llrezkm3b3op4afrou6b487,0,70.3,61.4,2022-09-10T14:21:41.664Z,2022-09-11T04:21:25Z,3769516971,141,28.1,3769516969,140,94.8,3772247751,178,,3769516967,56,Center,3769516975,213,5.6,3769516973,212,34.3,3769516965,155,,3769516977,1,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988619,38,43,1,6,6,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T14:21:44.534Z,2022-09-10T18:55:24Z,3769517157,212,4.0,3769517153,140,6.4,3770685697,144,12,3769523931,15,0,3769517155,141,74.1,3769517159,213,1.5,3769517151,56,Back,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988625,39,61,1,6,8,10eyb18v5puw4ez03ocaug09m,0,6.4,74.1,2022-09-10T14:21:46.087Z,2022-09-11T04:21:39Z,3769517177,56,Back,3772248181,388,,3772248179,21,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458527647,1122,83,1,6,11,10eyb18v5puw4ez03ocaug09m,1,10.4,93.4,2022-09-10T14:21:49.119Z,2022-09-11T06:33:41Z,3772426427,399,468115,,,,,,,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988661,40,45,1,6,12,10eyb18v5puw4ez03ocaug09m,0,11.1,94.4,2022-09-10T14:21:49.840Z,2022-09-11T04:21:55Z,3769517343,56,Back,3769517345,285,,3769517421,233,48,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988677,48,3,1,6,12,c8llrezkm3b3op4afrou6b487,1,88.9,5.6,2022-09-10T14:21:49.840Z,2022-09-11T04:21:54Z,3772248529,178,,3769517385,56,Right,3770686321,464,,3769517405,233,40,3769517387,286,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988689,49,1,1,6,13,c8llrezkm3b3op4afrou6b487,0,90.3,2.8,2022-09-10T14:21:51.007Z,2022-09-11T04:21:57Z,3769517443,140,82.7,3769517441,56,Right,3769517445,141,8.8,3769517449,213,2.7,3769517447,212,9.0,3772248619,178,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988685,41,8,1,6,13,10eyb18v5puw4ez03ocaug09m,1,20.9,88.1,2022-09-10T14:21:51.501Z,2022-09-11T04:22:02Z,3772248809,178,,3769517429,56,Back,3770686631,384,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988721,50,50,1,6,16,c8llrezkm3b3op4afrou6b487,1,83.5,29.4,2022-09-10T14:21:54.510Z,2022-09-11T04:22:17Z,3769517653,233,42,3769517629,286,,3769517627,56,Center,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988719,42,7,1,6,16,10eyb18v5puw4ez03ocaug09m,0,16.5,70.6,2022-09-10T14:21:54.778Z,2022-09-11T04:22:25Z,3770687165,383,,3772249491,178,,3769517623,56,Back,3769517633,233,50,3769517625,285,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988725,51,61,1,6,17,c8llrezkm3b3op4afrou6b487,0,84.6,29.3,2022-09-10T14:21:55.239Z,2022-09-11T04:22:47Z,3769517637,56,Center,3772250029,178,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988729,43,49,1,6,17,10eyb18v5puw4ez03ocaug09m,1,22.5,62.4,2022-09-10T14:21:55.414Z,2022-09-11T04:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988743,44,3,1,6,18,10eyb18v5puw4ez03ocaug09m,0,23.2,64.2,2022-09-10T14:21:56.665Z,2022-09-11T04:23:02Z,3769517727,56,Back,3770687609,465,,3769517729,285,,3769517803,233,52,3772250279,178,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988751,52,7,1,6,18,c8llrezkm3b3op4afrou6b487,1,76.8,35.8,2022-09-10T14:21:56.737Z,2022-09-11T04:23:12Z,3772250483,178,,3769517755,56,Center,3770688451,384,,3769517761,286,,3769517791,233,44,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2457988757,53,49,1,6,21,c8llrezkm3b3op4afrou6b487,1,72.1,62.9,2022-09-10T14:21:59.185Z,2022-09-11T04:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988779,54,15,1,6,22,c8llrezkm3b3op4afrou6b487,1,77.1,64.8,2022-09-10T14:22:00.319Z,2022-09-11T04:23:33Z,3769520015,146,96.5,3769519579,72,,3769520017,147,53.4,3769520059,233,45,3769517877,22,,3769520013,215,,3769517879,18,,3770691257,76,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,3769520001,55,3769520007,103,19.6,3769520005,102,52.9,3769519999,29,3769517881,56,3772250905,178,,,,,,,,,,,,,,52,,Center,,,,,,,,,,,,
2457988793,45,10,1,6,23,10eyb18v5puw4ez03ocaug09m,1,4.7,45,2022-09-10T14:22:01.049Z,2022-09-11T04:23:42Z,3769517963,56,Back,3769517955,178,,3769519395,174,,3769519663,233,54,3769517959,182,,3770691679,378,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988813,55,61,1,6,25,c8llrezkm3b3op4afrou6b487,1,93.4,69.8,2022-09-10T14:22:02.896Z,2022-09-11T04:24:01Z,3772250787,178,,3769518079,56,Center,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988835,56,1,1,6,26,c8llrezkm3b3op4afrou6b487,1,96.4,73,2022-09-10T14:22:04.291Z,2022-09-11T04:24:12Z,3769518175,2,,3769520475,154,,3769518177,155,,3770693587,387,,3769518183,141,54.0,3770693585,225,,3770693589,72,,3772251793,178,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,3769518181,140,3769520473,210,15,3769518187,213,4.1,3769518179,56,3769518185,212,,,,,,,,,,,,,,,,87.0,Center,16.3,,1,,,,,,,,,,
2457988839,57,15,1,6,28,c8llrezkm3b3op4afrou6b487,1,86.6,52.2,2022-09-10T14:22:06.024Z,2022-09-11T04:24:12Z,3769520239,82,,3769520531,146,88.6,3769520529,328,,3769518193,22,,3769520535,230,98.9,3769520523,102,50.8,3769520537,231,50.7,3769518197,56,Center,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,3769518195,17,3769520525,103,19,3769520533,147,52.0,3769520527,108,3769520235,72,3769520297,233,46,3769520519,55,3772251883,178,,3769520515,29,,3770694251,78,3769520517,154,,,,56,,,,,,,,,,,
2457988859,46,10,1,6,28,10eyb18v5puw4ez03ocaug09m,1,12.5,48.8,2022-09-10T14:22:06.110Z,2022-09-11T04:24:28Z,3772252207,178,,3769518317,56,Back,3772252209,21,,3769518315,94,,3769520311,233,57,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988879,58,1,1,6,31,c8llrezkm3b3op4afrou6b487,1,78.4,73.4,2022-09-10T14:22:09.591Z,2022-09-11T04:24:33Z,3772252285,178,,3769518429,56,Center,3769518431,140,69.5,3769518437,213,3.7,3769518435,212,11.0,3769518433,141,65.0,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458493619,769,83,1,6,33,10eyb18v5puw4ez03ocaug09m,1,31.5,29.7,2022-09-10T14:22:11.330Z,2022-09-11T04:53:41Z,3772296337,399,424001,,,,,,,,,,,,,,,,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457988947,59,1,1,6,33,c8llrezkm3b3op4afrou6b487,1,69.1,69.3,2022-09-10T14:22:11.336Z,2022-09-11T04:24:42Z,3769518773,140,73.8,3769518775,141,81.5,3769519279,210,15,3769518777,212,9.7,3769518771,56,Left,3772252407,178,,3769518779,213,1.0,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2457988961,60,15,1,6,37,c8llrezkm3b3op4afrou6b487,1,71.7,69.8,2022-09-10T14:22:15.065Z,2022-09-11T04:24:42Z,3769519285,78,,3769519301,147,62.5,3769519287,29,,3769518847,56,Center,3769519305,231,51.3,3769519115,233,47,3769518845,18,,3769519079,20,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,3772252509,178,3769519303,230,97.5,3769519289,55,59,3769518843,22,3769519299,146,3769519293,102,49.9,3769519085,82,3769519295,103,19,3769519297,215,,,,,,,,82.1,,,,,,,,,,,,
