id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2482566157,393,1,1,41,40,nuaf3wtujl8erbciumch6c65,1,50.6,48.5,2022-11-06T15:43:39.437Z,2022-11-06T15:43:56Z,3899870115,140,65.3,3899870113,56,Center,3899870121,213,0.0,3899870117,141,49.3,3899870111,168,,3899870119,212,15.4,3899870109,3,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482565935,350,4,1,41,46,4moe0x01r1f5w30g38wshyftp,1,37.4,51.1,2022-11-06T15:43:45.566Z,2022-11-06T15:49:40Z,3899915827,295,,3899868991,152,,3899870263,233,394,3899868987,13,,3899868995,286,,3899868989,56,Back,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566169,394,4,1,41,46,nuaf3wtujl8erbciumch6c65,0,62.6,48.9,2022-11-06T15:43:45.567Z,2022-11-06T15:44:19Z,3899870173,285,,3899870169,56,Center,3899873505,295,,3899873503,13,,3899870171,241,,3899870307,233,350,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566105,351,1,1,41,54,4moe0x01r1f5w30g38wshyftp,1,37.7,56.6,2022-11-06T15:43:53.038Z,2022-11-06T15:43:55Z,3899869855,140,42.8,3899869847,5,,3899869853,56,Back,3899869863,213,1.3,3899869857,141,87.8,3899869851,152,,3899869859,212,21.9,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566321,352,1,1,41,56,4moe0x01r1f5w30g38wshyftp,1,42.8,87.8,2022-11-06T15:43:55.230Z,2022-11-06T15:44:02Z,3899871035,141,97.2,3899871033,140,55.0,3899871037,212,14.3,3899871031,56,Left,3899871039,213,0.5,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566557,353,1,1,42,3,4moe0x01r1f5w30g38wshyftp,1,70.5,69.7,2022-11-06T15:44:02.174Z,2022-11-06T15:44:26Z,3899872301,213,5.1,3899872293,56,Center,3899872295,140,74.3,3899874379,210,15,3899874381,154,,3899872299,212,10.3,3899872297,141,55.7,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2482566565,354,15,1,42,9,4moe0x01r1f5w30g38wshyftp,1,74.3,55.7,2022-11-06T15:44:08.303Z,2022-11-06T15:44:26Z,3899874411,55,353,3899874417,103,31.6,3899872333,56,Center,3899874443,146,98.5,3899874409,154,,3899873355,233,395,3899873285,20,,3899872331,18,,874o1s057ddcizshsu10wu6t,S. Matheis,3899874447,147,3899874415,102,50.4,51.8,,3899874419,215,3899874407,29,,,3899874405,79,,3899872329,22,,,,,,,,,,,
2482566609,395,10,1,42,9,nuaf3wtujl8erbciumch6c65,1,2,49.9,2022-11-06T15:44:08.403Z,2022-11-06T15:44:18Z,3899872515,173,,3899872527,56,Back,3899873387,233,354,3899872519,179,,3899872523,182,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566653,355,6,1,42,13,4moe0x01r1f5w30g38wshyftp,1,86.2,52.9,2022-11-06T15:44:12.207Z,2022-11-06T15:44:15Z,3899872751,73,,3899872749,56,Center,3899872905,233,396,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482566671,396,6,1,42,13,nuaf3wtujl8erbciumch6c65,0,13.8,47.1,2022-11-06T15:44:12.207Z,2022-11-06T15:50:24Z,3899872963,233,355,3899872831,73,,3899872829,56,Back,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482567517,356,1,1,42,50,4moe0x01r1f5w30g38wshyftp,1,99.5,99.5,2022-11-06T15:44:49.016Z,2022-11-06T15:49:21Z,3899877643,1,,3899877635,140,91.4,3899877633,56,Center,3899877625,2,,3899877641,213,4.5,3899877629,155,,3899877627,6,,3899877637,141,50.6,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3899877631,224,3899877639,212,,34.3,,,,,,,,,,,,,,,,,,,,,,,
2482574145,395,61,1,42,51,4moe0x01r1f5w30g38wshyftp,1,89.5,60.8,2022-11-06T15:44:49.702Z,2022-11-06T15:49:17Z,3899913215,56,Center,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482567533,357,61,1,42,53,4moe0x01r1f5w30g38wshyftp,1,91.4,50.6,2022-11-06T15:44:52.461Z,2022-11-06T15:49:49Z,3899877735,56,Center,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482572703,426,44,1,42,53,nuaf3wtujl8erbciumch6c65,1,2,49.2,2022-11-06T15:44:52.701Z,2022-11-06T15:49:42Z,3899905431,285,,3899905429,56,Back,3899916047,233,396,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482574651,396,44,1,42,54,4moe0x01r1f5w30g38wshyftp,0,98,50.8,2022-11-06T15:44:52.702Z,2022-11-06T15:49:47Z,3899916003,56,Center,3899916005,286,,3899916055,233,426,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482567697,398,11,1,42,58,nuaf3wtujl8erbciumch6c65,1,2.2,49.7,2022-11-06T15:44:56.766Z,2022-11-06T15:49:27Z,3899878599,56,Back,3899905467,88,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482567689,397,43,1,42,58,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T15:44:56.776Z,2022-11-06T16:05:54Z,3899996813,144,52,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568037,399,1,1,43,13,nuaf3wtujl8erbciumch6c65,0,14.8,42.5,2022-11-06T15:45:12.222Z,2022-11-06T15:45:16Z,3899880393,213,6.0,3899880389,141,26.5,3899880395,1,,3899880387,140,56.4,3899880383,199,,3899880391,212,45.0,3899880385,56,Center,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568161,358,1,1,43,18,4moe0x01r1f5w30g38wshyftp,1,40.6,80.3,2022-11-06T15:45:17.519Z,2022-11-06T15:45:20Z,3899881029,56,Left,3899881027,3,,3899881037,213,0.8,3899881031,140,53.4,3899881035,212,18.9,3899881033,141,99.8,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568213,359,1,1,43,21,4moe0x01r1f5w30g38wshyftp,1,53.4,99.8,2022-11-06T15:45:20.542Z,2022-11-06T15:45:22Z,3899881275,212,5.8,3899881267,140,58.9,3899881261,3,,3899881263,56,Left,3899881277,213,6.2,3899881271,141,98.9,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568225,360,50,1,43,23,4moe0x01r1f5w30g38wshyftp,1,57.5,97.1,2022-11-06T15:45:22.350Z,2022-11-06T15:45:24Z,3899881323,56,Left,3899881327,286,,3899881489,233,400,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568247,400,7,1,43,23,nuaf3wtujl8erbciumch6c65,1,42.5,2.9,2022-11-06T15:45:22.351Z,2022-11-06T15:45:23Z,3899881431,285,,3899881429,56,Back,3899881467,233,360,3899881427,167,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568521,361,5,1,43,24,4moe0x01r1f5w30g38wshyftp,1,58,102,2022-11-06T15:45:23.247Z,2022-11-06T15:45:33Z,3899882893,56,Left,3899882895,347,,3899882969,233,401,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568257,401,5,1,43,24,nuaf3wtujl8erbciumch6c65,0,42,-2,2022-11-06T15:45:23.247Z,2022-11-06T16:26:33Z,3899881511,347,,3899883005,233,361,3899881509,56,Back,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568565,362,1,1,43,34,4moe0x01r1f5w30g38wshyftp,0,58.3,100,2022-11-06T15:45:33.102Z,2022-11-06T15:45:34Z,3899883121,212,9.3,3899883123,213,5.8,3899883119,141,95.9,3899883117,140,66.2,3899883113,107,,3899883115,56,Left,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568673,402,61,1,43,38,nuaf3wtujl8erbciumch6c65,1,28.6,1.7,2022-11-06T15:45:37.266Z,2022-11-06T15:48:28Z,3899884957,189,,3899883619,56,Back,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568687,363,5,1,43,39,4moe0x01r1f5w30g38wshyftp,1,68.2,102,2022-11-06T15:45:37.918Z,2022-11-06T15:45:40Z,3899883907,233,403,3899883677,56,Left,3899883679,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568721,403,5,1,43,39,nuaf3wtujl8erbciumch6c65,0,31.8,-2,2022-11-06T15:45:37.918Z,2022-11-06T16:26:33Z,3899883815,347,,3899883807,56,Back,3899883931,233,363,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568741,364,1,1,43,40,4moe0x01r1f5w30g38wshyftp,1,67.1,100,2022-11-06T15:45:38.894Z,2022-11-06T15:45:40Z,3899883955,140,70.1,3899883953,56,Left,3899883957,141,95.0,3899883959,212,5.7,3899883951,107,,3899883961,213,5.3,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568765,365,3,1,43,41,4moe0x01r1f5w30g38wshyftp,1,68.2,87.4,2022-11-06T15:45:40.334Z,2022-11-06T15:45:43Z,3899884301,233,404,3899884077,286,,3899884075,56,Left,,,,,,,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568793,404,45,1,43,41,nuaf3wtujl8erbciumch6c65,0,31.8,12.6,2022-11-06T15:45:40.334Z,2022-11-06T15:45:44Z,3899884333,233,365,3899884219,285,,3899884217,56,Back,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568777,366,1,1,43,43,4moe0x01r1f5w30g38wshyftp,0,77.9,74.4,2022-11-06T15:45:42.141Z,2022-11-06T15:45:42Z,3899884143,56,Center,3899884151,213,5.0,3899884145,140,78.8,3899884149,212,4.0,3899884147,141,68.7,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568817,405,8,1,43,45,nuaf3wtujl8erbciumch6c65,1,26.2,32.4,2022-11-06T15:45:44.415Z,2022-11-06T15:45:44Z,3899884393,56,Back,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482568949,367,1,1,43,47,4moe0x01r1f5w30g38wshyftp,1,69.7,65.5,2022-11-06T15:45:46.110Z,2022-11-06T15:45:48Z,3899885051,140,79.7,3899885057,213,5.1,3899885053,141,26.8,3899885049,56,Center,3899885055,212,28.3,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569025,368,1,1,43,50,4moe0x01r1f5w30g38wshyftp,1,84.7,19.5,2022-11-06T15:45:48.847Z,2022-11-06T15:45:51Z,3899885503,2,,3899885505,155,,3899885515,213,1.4,3899885513,212,22.8,3899885511,141,52.4,3899885509,140,89.1,3899885507,56,Center,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569029,369,1,1,43,52,4moe0x01r1f5w30g38wshyftp,0,89.1,52.4,2022-11-06T15:45:50.974Z,2022-11-06T15:45:51Z,3899885571,141,43.3,3899885569,140,88.1,3899885567,56,Center,3899885573,212,6.3,3899885575,213,4.5,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569175,406,12,1,43,53,nuaf3wtujl8erbciumch6c65,1,11.8,52.5,2022-11-06T15:45:51.759Z,2022-11-06T15:45:57Z,3899886333,213,0.3,3899886327,140,32.0,3899886329,141,61.7,3899886325,56,Back,3899886331,212,22.1,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569137,370,1,1,43,54,4moe0x01r1f5w30g38wshyftp,1,72.8,43.9,2022-11-06T15:45:53.502Z,2022-11-06T15:45:56Z,3899886147,56,Center,3899886155,213,5.5,3899886149,140,85.0,3899886153,212,18.9,3899886151,141,23.4,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569199,371,3,1,43,57,4moe0x01r1f5w30g38wshyftp,0,86.4,25.8,2022-11-06T15:45:56.222Z,2022-11-06T15:46:00Z,3899886693,233,407,3899886455,56,Center,3899886457,286,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569219,407,7,1,43,57,nuaf3wtujl8erbciumch6c65,1,13.6,74.2,2022-11-06T15:45:56.223Z,2022-11-06T15:46:00Z,3899886641,233,371,3899886569,56,Back,3899886571,285,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569225,408,49,1,44,0,nuaf3wtujl8erbciumch6c65,1,16.2,72,2022-11-06T15:45:59.168Z,2022-11-06T15:46:00Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569275,409,1,1,44,0,nuaf3wtujl8erbciumch6c65,1,16.2,72,2022-11-06T15:45:59.278Z,2022-11-06T15:46:02Z,3899886951,213,0.5,3899886943,56,Back,3899886945,140,29.5,3899886949,212,16.1,3899886947,141,83.8,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569283,410,61,1,44,3,nuaf3wtujl8erbciumch6c65,1,29.2,84.1,2022-11-06T15:46:02.336Z,2022-11-06T15:46:02Z,3899886993,56,Back,,,,,,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569297,411,61,1,44,4,nuaf3wtujl8erbciumch6c65,1,29.2,84.1,2022-11-06T15:46:03.048Z,2022-11-06T15:46:17Z,3899887103,56,Back,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569375,412,61,1,44,5,nuaf3wtujl8erbciumch6c65,1,29.1,87.2,2022-11-06T15:46:03.830Z,2022-11-06T15:46:16Z,3899887529,56,Back,,,,,,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569419,413,3,1,44,5,nuaf3wtujl8erbciumch6c65,0,31.4,87.5,2022-11-06T15:46:04.365Z,2022-11-06T15:46:20Z,3899887709,56,Back,3899887711,285,,3899889333,233,372,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569319,372,7,1,44,5,4moe0x01r1f5w30g38wshyftp,0,68.6,12.5,2022-11-06T15:46:04.366Z,2022-11-06T15:46:08Z,3899887781,233,413,3899887209,56,Right,3899887211,286,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569503,414,3,1,44,12,nuaf3wtujl8erbciumch6c65,0,72.2,92.8,2022-11-06T15:46:11.309Z,2022-11-06T15:46:13Z,3899888161,286,,3899888429,233,373,3899888159,56,Left,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569531,373,7,1,44,12,4moe0x01r1f5w30g38wshyftp,1,27.8,7.2,2022-11-06T15:46:11.310Z,2022-11-06T15:46:13Z,3899888327,285,,3899888325,56,Back,3899888387,233,414,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569543,374,49,1,44,14,4moe0x01r1f5w30g38wshyftp,1,26.3,6.2,2022-11-06T15:46:13.005Z,2022-11-06T15:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569637,375,1,1,44,15,4moe0x01r1f5w30g38wshyftp,1,35.6,8.2,2022-11-06T15:46:14.573Z,2022-11-06T15:46:17Z,3899888845,212,21.0,3899888843,141,2.9,3899888847,213,6.1,3899888841,140,55.3,3899888839,56,Right,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569675,376,1,1,44,18,4moe0x01r1f5w30g38wshyftp,0,61.2,4.1,2022-11-06T15:46:17.421Z,2022-11-06T15:46:18Z,3899889045,213,0.6,3899889043,212,10.7,3899889041,141,13.2,3899889037,56,Right,3899889039,140,69.5,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569765,415,8,1,44,22,nuaf3wtujl8erbciumch6c65,1,26.1,92.3,2022-11-06T15:46:20.983Z,2022-11-06T15:48:23Z,3899889485,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569805,377,5,1,44,22,4moe0x01r1f5w30g38wshyftp,1,76.6,-1.4,2022-11-06T15:46:21.550Z,2022-11-06T15:46:23Z,3899889679,347,,3899889677,56,Right,3899889713,233,416,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569793,416,5,1,44,22,nuaf3wtujl8erbciumch6c65,0,23.4,101.4,2022-11-06T15:46:21.550Z,2022-11-06T16:26:33Z,3899889621,56,Back,3899889623,347,,3899889749,233,377,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569867,378,1,1,44,24,4moe0x01r1f5w30g38wshyftp,1,73.9,0,2022-11-06T15:46:23.389Z,2022-11-06T15:46:26Z,3899890043,141,7.6,3899890051,213,2.7,3899890033,107,,3899890047,212,14.9,3899890037,56,Right,3899890039,140,61.1,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569911,379,1,1,44,25,4moe0x01r1f5w30g38wshyftp,1,61.1,7.6,2022-11-06T15:46:24.445Z,2022-11-06T15:46:28Z,3899890285,141,3.2,3899890283,140,71.2,3899890287,212,11.0,3899890281,56,Right,3899890289,213,6.0,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569955,380,1,1,44,29,4moe0x01r1f5w30g38wshyftp,1,70.9,3.1,2022-11-06T15:46:28.270Z,2022-11-06T15:46:30Z,3899890551,140,65.7,3899890557,213,3.2,3899890549,56,Right,3899890553,141,2.9,3899890555,212,5.5,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482569975,381,1,1,44,30,4moe0x01r1f5w30g38wshyftp,1,65.7,2.9,2022-11-06T15:46:29.181Z,2022-11-06T15:46:30Z,3899890681,140,76.7,3899890687,213,0.8,3899890683,141,19.1,3899890685,212,16.0,3899890679,56,Right,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570025,382,1,1,44,31,4moe0x01r1f5w30g38wshyftp,0,76.7,19.1,2022-11-06T15:46:30.685Z,2022-11-06T15:46:32Z,3899890937,212,8.7,3899890931,56,Right,3899890935,141,6.4,3899890933,140,76.1,3899890941,213,4.6,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570049,417,8,1,44,34,nuaf3wtujl8erbciumch6c65,1,24.7,97.1,2022-11-06T15:46:33.151Z,2022-11-06T15:46:33Z,3899891075,56,Back,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570257,383,5,1,44,34,4moe0x01r1f5w30g38wshyftp,1,73.8,-1.6,2022-11-06T15:46:33.598Z,2022-11-06T15:46:42Z,3899892135,233,418,3899892113,56,Right,3899892115,347,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570075,418,5,1,44,34,nuaf3wtujl8erbciumch6c65,0,26.2,101.6,2022-11-06T15:46:33.598Z,2022-11-06T16:26:34Z,3899891203,347,,3899892205,233,383,3899891201,56,Back,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570313,384,1,1,44,43,4moe0x01r1f5w30g38wshyftp,1,74,0,2022-11-06T15:46:41.725Z,2022-11-06T15:46:44Z,3899892479,212,14.2,3899892471,107,,3899892477,141,19.8,3899892473,56,Right,3899892475,140,74.9,3899892481,213,1.5,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570335,385,1,1,44,45,4moe0x01r1f5w30g38wshyftp,0,74.9,19.8,2022-11-06T15:46:44.254Z,2022-11-06T15:46:45Z,3899892579,3,,3899892595,212,5.5,3899892589,140,78.8,3899892597,213,0.7,3899892591,141,25.2,3899892583,56,Center,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570391,419,12,1,44,48,nuaf3wtujl8erbciumch6c65,1,22.2,81.7,2022-11-06T15:46:46.831Z,2022-11-06T15:46:48Z,3899892911,212,14.8,3899892959,167,,3899892907,141,100.0,3899892903,56,Back,3899892905,140,28.5,3899892915,213,1.1,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570529,386,5,1,44,48,4moe0x01r1f5w30g38wshyftp,1,76.3,-1.2,2022-11-06T15:46:46.926Z,2022-11-06T15:46:53Z,3899893749,347,,3899893747,56,Right,3899893819,233,420,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570395,420,5,1,44,48,nuaf3wtujl8erbciumch6c65,0,23.7,101.2,2022-11-06T15:46:46.926Z,2022-11-06T16:26:34Z,3899892931,56,Back,3899892933,347,,3899893871,233,386,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570627,387,1,1,44,54,4moe0x01r1f5w30g38wshyftp,1,78.2,0,2022-11-06T15:46:53.214Z,2022-11-06T15:46:57Z,3899894273,213,1.4,3899894261,140,79.9,3899894269,212,8.4,3899894265,141,10.7,3899894251,107,,3899894257,56,Right,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570641,388,61,1,44,58,4moe0x01r1f5w30g38wshyftp,1,82.2,3.2,2022-11-06T15:46:57.518Z,2022-11-06T15:47:14Z,3899894327,56,Right,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570819,389,50,1,45,6,4moe0x01r1f5w30g38wshyftp,1,95.9,8.2,2022-11-06T15:47:05.119Z,2022-11-06T15:47:06Z,3899895311,286,,3899895309,56,Right,3899895485,233,421,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482570833,421,7,1,45,6,nuaf3wtujl8erbciumch6c65,0,4.1,91.8,2022-11-06T15:47:05.120Z,2022-11-06T15:47:06Z,3899895401,233,389,3899895381,56,Back,3899895383,285,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
