id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2466523811,240,1,1,27,5,6yhza3xbfafj5c9897mbkbudn,1,47.9,46.4,2022-10-02T14:29:08.514Z,2022-10-02T14:29:10Z,3814859719,140,39.2,3814859723,212,13.7,3814859721,141,31.3,3814859725,213,4.0,3814859717,56,Back,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466523843,241,1,1,27,7,6yhza3xbfafj5c9897mbkbudn,1,39.2,31.3,2022-10-02T14:29:10.035Z,2022-10-02T14:29:11Z,3814859895,140,53.9,3814859899,212,24.5,3814859901,213,0.9,3814859893,56,Center,3814859897,141,59.3,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466523861,242,1,1,27,8,6yhza3xbfafj5c9897mbkbudn,0,54.3,60.9,2022-10-02T14:29:11.538Z,2022-10-02T14:29:12Z,3814859997,56,Center,3814859999,140,76.4,3814860005,213,6.2,3814860003,212,23.3,3814860001,141,57.8,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466523863,227,49,1,27,10,2f7gua216miwsfd83rgjsn4ap,1,27.3,41.5,2022-10-02T14:29:12.774Z,2022-10-02T14:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466523921,228,1,1,27,10,2f7gua216miwsfd83rgjsn4ap,1,27.3,41.5,2022-10-02T14:29:12.998Z,2022-10-02T14:29:16Z,3814860337,141,29.5,3814860335,140,31.3,3814860339,212,9.2,3814860341,213,5.2,3814860333,56,Back,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466523993,229,1,1,27,13,2f7gua216miwsfd83rgjsn4ap,1,36.5,20,2022-10-02T14:29:16.359Z,2022-10-02T14:29:20Z,3814860757,141,42.7,3814860761,213,0.6,3814860759,212,28.9,3814860755,140,59.8,3814860753,56,Center,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524039,230,1,1,27,18,2f7gua216miwsfd83rgjsn4ap,1,55.3,23.9,2022-10-02T14:29:20.631Z,2022-10-02T14:29:23Z,3814860997,212,10.1,3814860991,56,Right,3814860993,140,56.9,3814860995,141,9.2,3814860999,213,4.9,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524043,231,61,1,27,20,2f7gua216miwsfd83rgjsn4ap,0,56.9,9.2,2022-10-02T14:29:22.983Z,2022-10-02T14:29:23Z,3814861013,56,Right,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524057,232,45,1,27,20,2f7gua216miwsfd83rgjsn4ap,0,59.4,12.2,2022-10-02T14:29:23.559Z,2022-10-02T14:29:26Z,3814861367,233,244,3814861069,285,,3814861067,56,Right,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524107,244,3,1,27,20,6yhza3xbfafj5c9897mbkbudn,1,40.6,87.8,2022-10-02T14:29:23.559Z,2022-10-02T14:29:26Z,3814861323,286,,3814861321,56,Back,3814861343,233,232,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524067,243,49,1,27,21,6yhza3xbfafj5c9897mbkbudn,1,38,84.9,2022-10-02T14:29:23.860Z,2022-10-02T14:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524129,245,1,1,27,23,6yhza3xbfafj5c9897mbkbudn,1,52.7,92.4,2022-10-02T14:29:25.987Z,2022-10-02T14:29:27Z,3814861459,213,5.5,3814861455,212,10.5,3814861447,56,Left,3814861451,141,81.6,3814861449,140,59.8,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524149,246,1,1,27,24,6yhza3xbfafj5c9897mbkbudn,0,59.8,81.6,2022-10-02T14:29:27.299Z,2022-10-02T14:29:28Z,3814861567,140,55.7,3814861569,141,70.7,3814861565,56,Center,3814861573,213,4.2,3814861571,212,8.6,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524123,233,49,1,27,25,2f7gua216miwsfd83rgjsn4ap,1,44.7,34.2,2022-10-02T14:29:28.206Z,2022-10-02T14:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524311,234,1,1,27,26,2f7gua216miwsfd83rgjsn4ap,1,44.9,34.5,2022-10-02T14:29:29.511Z,2022-10-02T14:51:02Z,3814862533,141,33.0,3814862531,140,14.5,3814862535,212,31.9,3814862537,213,3.2,3814862529,56,Back,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524371,235,1,1,27,36,2f7gua216miwsfd83rgjsn4ap,0,16.3,26.7,2022-10-02T14:29:38.599Z,2022-10-02T14:29:42Z,3814862849,141,14.0,3814862845,140,60.9,3814862857,213,6.1,3814862843,56,Right,3814862837,157,,3814862853,212,47.6,3814862859,1,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524401,247,1,1,27,39,6yhza3xbfafj5c9897mbkbudn,1,31.7,84.9,2022-10-02T14:29:41.859Z,2022-10-02T14:29:44Z,3814863025,213,6.2,3814863023,212,13.3,3814863015,3,,3814863019,140,44.3,3814863021,141,82.7,3814863017,56,Back,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524407,248,49,1,27,41,6yhza3xbfafj5c9897mbkbudn,1,44.3,82.7,2022-10-02T14:29:43.925Z,2022-10-02T14:29:44Z,,,,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524423,249,1,1,27,41,6yhza3xbfafj5c9897mbkbudn,1,44.3,82.7,2022-10-02T14:29:44.084Z,2022-10-02T14:29:45Z,3814863185,141,74.6,3814863189,213,5.1,3814863183,140,46.7,3814863181,56,Back,3814863187,212,6.1,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524431,250,61,1,27,43,6yhza3xbfafj5c9897mbkbudn,0,46.4,73.2,2022-10-02T14:29:45.828Z,2022-10-02T14:29:46Z,3814863227,56,Back,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524489,236,1,1,27,43,2f7gua216miwsfd83rgjsn4ap,1,56.6,36.6,2022-10-02T14:29:45.959Z,2022-10-02T14:29:49Z,3814863515,213,4.5,3814863511,141,24.3,3814863513,212,8.5,3814863507,56,Center,3814863509,140,55.2,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524495,237,49,1,27,46,2f7gua216miwsfd83rgjsn4ap,1,55.2,24.3,2022-10-02T14:29:48.968Z,2022-10-02T14:29:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524551,238,1,1,27,46,2f7gua216miwsfd83rgjsn4ap,1,55.2,24.3,2022-10-02T14:29:49.303Z,2022-10-02T14:29:52Z,3814863807,212,13.9,3814863801,56,Back,3814863803,140,47.4,3814863809,213,4.1,3814863805,141,7.7,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524591,239,1,1,27,49,2f7gua216miwsfd83rgjsn4ap,1,52.9,4.1,2022-10-02T14:29:52.184Z,2022-10-02T14:29:54Z,3814864071,212,10.9,3814864073,213,0.0,3814864065,56,Right,3814864069,141,4.1,3814864067,140,63.3,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524639,240,1,1,27,52,2f7gua216miwsfd83rgjsn4ap,1,65.2,13.4,2022-10-02T14:29:54.839Z,2022-10-02T14:29:57Z,3814864283,56,Center,3814864299,213,0.8,3814864295,212,20.4,3814864287,140,78.3,3814864291,141,35.5,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524703,241,1,1,27,54,2f7gua216miwsfd83rgjsn4ap,0,78.3,35.5,2022-10-02T14:29:57.224Z,2022-10-02T14:30:00Z,3814864623,213,5.7,3814864615,141,19.5,3814864619,212,19.2,3814864609,56,Right,3814864613,140,93.4,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525011,255,49,1,27,57,6yhza3xbfafj5c9897mbkbudn,1,8.5,85.2,2022-10-02T14:30:00.262Z,2022-10-02T14:30:27Z,,,,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524755,251,1,1,27,58,6yhza3xbfafj5c9897mbkbudn,1,4,77.3,2022-10-02T14:30:00.660Z,2022-10-02T14:30:10Z,3814864911,140,20.7,3814864923,213,0.7,3814864919,212,22.6,3814864909,56,Back,3814864917,141,98.3,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524761,252,61,1,28,1,6yhza3xbfafj5c9897mbkbudn,0,20.7,98.3,2022-10-02T14:30:03.764Z,2022-10-02T14:30:04Z,3814864953,56,Back,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524817,242,3,1,28,2,2f7gua216miwsfd83rgjsn4ap,1,85.7,3,2022-10-02T14:30:04.644Z,2022-10-02T14:30:07Z,3814865217,56,Right,3814865237,233,253,3814865219,286,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524771,253,45,1,28,2,6yhza3xbfafj5c9897mbkbudn,0,14.3,97,2022-10-02T14:30:04.644Z,2022-10-02T14:30:07Z,3814865253,233,242,3814865001,285,,3814864999,56,Back,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524879,243,1,1,28,4,2f7gua216miwsfd83rgjsn4ap,0,92.1,3.2,2022-10-02T14:30:07.256Z,2022-10-02T14:30:11Z,3814865627,213,1.5,3814865629,1,,3814865625,212,62.0,3814865623,141,94.4,3814865621,140,93.7,3814865617,155,,3814865615,2,,3814865619,56,Left,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466524883,254,49,1,28,10,6yhza3xbfafj5c9897mbkbudn,1,6.7,4.7,2022-10-02T14:30:12.581Z,2022-10-02T14:30:12Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525157,256,1,1,28,26,6yhza3xbfafj5c9897mbkbudn,1,12,4,2022-10-02T14:30:29.028Z,2022-10-02T14:30:30Z,3814867107,141,27.5,3814867111,213,1.6,3814867101,56,Back,3814867109,212,16.0,3814867105,140,11.3,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525165,257,1,1,28,27,6yhza3xbfafj5c9897mbkbudn,1,11.3,27.5,2022-10-02T14:30:29.988Z,2022-10-02T14:30:30Z,3814867187,212,16.6,3814867181,56,Back,3814867183,140,4.0,3814867185,141,49.1,3814867189,213,2.1,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525193,258,1,1,28,28,6yhza3xbfafj5c9897mbkbudn,1,4,49.1,2022-10-02T14:30:30.693Z,2022-10-02T14:30:32Z,3814867337,212,14.9,3814867331,56,Back,3814867333,140,18.2,3814867339,213,0.0,3814867335,141,49.9,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525217,259,1,1,28,29,6yhza3xbfafj5c9897mbkbudn,1,18.2,49.9,2022-10-02T14:30:32.309Z,2022-10-02T14:30:56Z,3814867465,212,15.6,3814867463,141,27.7,3814867461,140,14.5,3814867459,56,Back,3814867467,213,4.5,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525285,260,1,1,28,31,6yhza3xbfafj5c9897mbkbudn,1,14.5,27.7,2022-10-02T14:30:33.732Z,2022-10-02T14:30:39Z,3814867813,212,15.5,3814867811,141,42.8,3814867815,213,0.7,3814867809,140,25.6,3814867807,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525321,261,1,1,28,36,6yhza3xbfafj5c9897mbkbudn,1,24.3,40.3,2022-10-02T14:30:38.901Z,2022-10-02T14:30:41Z,3814868017,140,5.1,3814868023,213,3.1,3814868015,56,Back,3814868019,141,42.1,3814868021,212,20.2,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525365,262,1,1,28,38,6yhza3xbfafj5c9897mbkbudn,1,7.8,40.7,2022-10-02T14:30:41.061Z,2022-10-02T14:30:43Z,3814868277,140,48.0,3814868275,56,Back,3814868279,141,39.7,3814868285,1,,3814868283,213,6.3,3814868273,155,,3814868281,212,42.2,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525417,263,1,1,28,40,6yhza3xbfafj5c9897mbkbudn,1,47.4,40.1,2022-10-02T14:30:43.301Z,2022-10-02T14:30:46Z,3814868509,56,Back,3814868517,213,3.8,3814868515,212,16.3,3814868513,141,24.5,3814868511,140,35.6,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525497,264,1,1,28,43,6yhza3xbfafj5c9897mbkbudn,0,36,19.3,2022-10-02T14:30:46.246Z,2022-10-02T14:30:50Z,3814868877,212,56.3,3814868871,56,Right,3814868881,1,,3814868873,140,89.5,3814868875,141,14.6,3814868879,213,6.2,3814868869,155,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525503,244,8,1,28,48,2f7gua216miwsfd83rgjsn4ap,1,10.5,88.8,2022-10-02T14:30:50.908Z,2022-10-02T14:30:56Z,3814868891,56,Back,,,,,,,,,,,,,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525555,245,5,1,28,49,2f7gua216miwsfd83rgjsn4ap,0,8.5,101.5,2022-10-02T14:30:52.149Z,2022-10-02T14:51:52Z,3814869137,56,Back,3814869143,347,,3814869223,233,265,,,,,,,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525571,265,5,1,28,49,6yhza3xbfafj5c9897mbkbudn,1,91.5,-1.5,2022-10-02T14:30:52.149Z,2022-10-02T14:30:54Z,3814869197,56,Right,3814869213,233,245,3814869199,347,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525875,266,1,1,29,7,6yhza3xbfafj5c9897mbkbudn,1,91.5,0,2022-10-02T14:31:10.518Z,2022-10-02T14:31:14Z,3814870827,213,1.4,3814870823,212,21.5,3814870821,141,30.2,3814870829,1,,3814870817,56,Center,3814870819,140,95.7,3814870813,107,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525881,267,44,1,29,11,6yhza3xbfafj5c9897mbkbudn,1,96,29.5,2022-10-02T14:31:13.769Z,2022-10-02T14:31:15Z,3814870849,56,Center,3814870851,286,,3814870871,233,246,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525869,246,44,1,29,11,2f7gua216miwsfd83rgjsn4ap,0,4,70.5,2022-10-02T14:31:13.770Z,2022-10-02T14:31:16Z,3814870769,285,,3814870765,56,Back,3814870891,233,267,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525891,268,1,1,29,12,6yhza3xbfafj5c9897mbkbudn,0,95.6,30.2,2022-10-02T14:31:14.694Z,2022-10-02T14:31:15Z,3814870917,141,51.2,3814870919,212,14.3,3814870915,140,96.4,3814870911,168,,3814870913,56,Center,3814870909,3,,3814870921,213,1.5,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525897,247,52,1,29,13,2f7gua216miwsfd83rgjsn4ap,1,3.2,53.3,2022-10-02T14:31:15.755Z,2022-10-02T14:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526025,248,1,1,29,19,2f7gua216miwsfd83rgjsn4ap,1,15,49,2022-10-02T14:31:21.786Z,2022-10-02T14:31:24Z,3814871615,212,19.4,3814871611,140,22.6,3814871613,141,23.0,3814871645,189,,3814871617,213,5.1,3814871609,56,Back,3814871607,123,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526095,249,1,1,29,22,2f7gua216miwsfd83rgjsn4ap,1,41.6,15.8,2022-10-02T14:31:24.874Z,2022-10-02T14:31:28Z,3814871899,140,47.5,3814871905,213,5.3,3814871903,212,10.7,3814871901,141,2.9,3814871897,56,Back,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526137,250,1,1,29,25,2f7gua216miwsfd83rgjsn4ap,0,53.7,2.5,2022-10-02T14:31:27.867Z,2022-10-02T14:31:30Z,3814872093,1,,3814872091,213,0.6,3814872087,141,30.7,3814872081,155,,3814872083,56,Center,3814872085,140,80.4,3814872089,212,34.0,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526141,269,49,1,29,28,6yhza3xbfafj5c9897mbkbudn,1,25.5,64.5,2022-10-02T14:31:30.566Z,2022-10-02T14:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526235,270,1,1,29,31,6yhza3xbfafj5c9897mbkbudn,1,25,73.5,2022-10-02T14:31:34.023Z,2022-10-02T14:31:37Z,3814872615,213,3.4,3814872611,141,65.6,3814872613,212,23.4,3814872607,56,Back,3814872609,140,3.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526357,271,1,1,29,34,6yhza3xbfafj5c9897mbkbudn,1,3.5,64.8,2022-10-02T14:31:37.383Z,2022-10-02T14:31:45Z,3814873291,56,Back,3814873293,140,15.7,3814873299,213,5.4,3814873295,141,40.1,3814873297,212,21.1,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526409,272,1,1,29,42,6yhza3xbfafj5c9897mbkbudn,1,37.8,35.5,2022-10-02T14:31:45.270Z,2022-10-02T14:31:49Z,3814873567,141,9.1,3814873571,213,5.4,3814873563,56,Right,3814873565,140,52.1,3814873569,212,23.4,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526423,273,1,1,29,47,6yhza3xbfafj5c9897mbkbudn,0,58.2,11.9,2022-10-02T14:31:49.751Z,2022-10-02T14:31:50Z,3814873645,140,68.8,3814873649,212,19.0,3814873643,56,Center,3814873651,213,0.9,3814873647,141,34.6,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526417,251,49,1,29,47,2f7gua216miwsfd83rgjsn4ap,1,28.6,65.5,2022-10-02T14:31:50.492Z,2022-10-02T14:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526601,252,1,1,29,54,2f7gua216miwsfd83rgjsn4ap,1,40.6,80.8,2022-10-02T14:31:57.180Z,2022-10-02T14:32:00Z,3814874729,140,20.2,3814874735,213,2.7,3814874733,212,23.4,3814874731,141,94.5,3814874727,56,Back,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526757,253,1,1,29,58,2f7gua216miwsfd83rgjsn4ap,1,14.1,86.3,2022-10-02T14:32:00.731Z,2022-10-02T14:32:09Z,3814875477,141,54.3,3814875475,140,4.4,3814875479,212,24.0,3814875471,56,Back,3814875481,213,4.3,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526847,254,1,1,30,6,2f7gua216miwsfd83rgjsn4ap,1,10.2,37.7,2022-10-02T14:32:08.924Z,2022-10-02T14:32:13Z,3814875945,56,Right,3814875949,141,3.2,3814875943,157,,3814875947,140,57.8,3814875953,213,5.8,3814875951,212,55.2,3814875955,1,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526853,255,50,1,30,11,2f7gua216miwsfd83rgjsn4ap,1,57,4.6,2022-10-02T14:32:13.676Z,2022-10-02T14:32:16Z,3814875993,56,Right,3814875995,286,,3814876337,233,274,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526895,274,7,1,30,11,6yhza3xbfafj5c9897mbkbudn,1,43,95.4,2022-10-02T14:32:13.677Z,2022-10-02T14:32:16Z,3814876307,233,255,3814876223,56,Back,3814876221,167,,3814876225,285,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526975,256,5,1,30,12,2f7gua216miwsfd83rgjsn4ap,1,66,-2,2022-10-02T14:32:15.497Z,2022-10-02T14:51:53Z,3814876645,233,275,3814876609,56,Right,3814876611,347,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526905,275,5,1,30,12,6yhza3xbfafj5c9897mbkbudn,0,34,102,2022-10-02T14:32:15.497Z,2022-10-02T14:32:19Z,3814876667,233,256,3814876259,347,,3814876257,56,Back,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527019,257,1,1,30,16,2f7gua216miwsfd83rgjsn4ap,1,54.7,0,2022-10-02T14:32:19.324Z,2022-10-02T14:32:21Z,3814876893,212,10.0,3814876887,56,Right,3814876891,141,12.3,3814876895,213,1.8,3814876885,107,,3814876889,140,52.5,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527039,258,1,1,30,19,2f7gua216miwsfd83rgjsn4ap,1,52.9,10.9,2022-10-02T14:32:21.803Z,2022-10-02T14:32:23Z,3814876975,140,53.7,3814876979,212,5.3,3814876981,213,4.9,3814876973,56,Right,3814876977,141,3.2,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527077,259,1,1,30,20,2f7gua216miwsfd83rgjsn4ap,0,53.7,3.2,2022-10-02T14:32:23.436Z,2022-10-02T14:35:27Z,3814877235,141,3.1,3814877239,213,6.2,3814894209,233,276,3814877231,56,Right,3814877233,140,55.6,3814894207,236,,3814877237,212,2.0,3814894213,286,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
