id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2497759283,136,1,1,19,28,djz9e25b9zuiu5rmv1zha3i6f,0,40.5,8.9,2023-01-15T15:20:12.034Z,2023-01-15T15:20:12Z,3979969961,140,74.9,3979969963,141,43.4,3979969973,1,,3979969957,155,,3979969969,213,0.6,3979969967,212,43.1,3979969959,56,Center,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759295,216,49,1,19,30,vaikl8nl7hdr4y9jj4jyb9ey,1,24,72.9,2023-01-15T15:20:13.464Z,2023-01-15T15:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759327,217,61,1,19,31,vaikl8nl7hdr4y9jj4jyb9ey,0,24,72.9,2023-01-15T15:20:15.129Z,2023-01-15T15:20:15Z,3979970155,56,Back,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759371,218,12,1,19,32,vaikl8nl7hdr4y9jj4jyb9ey,1,11.9,80.5,2023-01-15T15:20:16.216Z,2023-01-15T15:20:17Z,3979970359,141,100.0,3979970401,167,,3979970361,212,14.1,3979970363,213,1.6,3979970357,140,11.6,3979970355,56,Back,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759395,137,61,1,19,33,djz9e25b9zuiu5rmv1zha3i6f,0,80.6,15,2023-01-15T15:20:16.665Z,2023-01-15T15:22:11Z,3979970451,56,Right,,,,,,,,,,,,,,,,,,,,,,cgunamq8fn3bre2d3cimwh6cq,P. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759555,138,5,1,19,33,djz9e25b9zuiu5rmv1zha3i6f,1,88.3,-1.2,2023-01-15T15:20:16.858Z,2023-01-15T15:30:08Z,3979971327,233,219,3979971319,347,,3979971317,56,Right,,,,,,,,,,,,,,,,cgunamq8fn3bre2d3cimwh6cq,P. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759381,219,5,1,19,33,vaikl8nl7hdr4y9jj4jyb9ey,0,11.7,101.2,2023-01-15T15:20:16.858Z,2023-01-15T15:20:29Z,3979971339,233,138,3979970381,56,Back,3979970383,347,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759607,139,1,1,19,44,djz9e25b9zuiu5rmv1zha3i6f,1,92.4,0,2023-01-15T15:20:28.401Z,2023-01-15T15:20:31Z,3979971567,213,2.4,3979971559,56,Right,3979971565,212,10.5,3979971557,107,,3979971563,141,9.8,3979971561,140,85.1,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759651,140,1,1,19,48,djz9e25b9zuiu5rmv1zha3i6f,1,85.1,9.8,2023-01-15T15:20:31.521Z,2023-01-15T15:20:32Z,3979971731,140,90.6,3979971729,56,Right,3979971737,213,5.7,3979971733,141,4.4,3979971735,212,6.8,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759655,141,50,1,19,48,djz9e25b9zuiu5rmv1zha3i6f,1,90.2,4.5,2023-01-15T15:20:32.039Z,2023-01-15T15:20:33Z,3979971769,233,220,3979971745,286,,3979971743,56,Right,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759639,220,7,1,19,48,vaikl8nl7hdr4y9jj4jyb9ey,1,9.8,95.5,2023-01-15T15:20:32.040Z,2023-01-15T15:20:33Z,3979971681,285,,3979971677,56,Back,3979971755,233,141,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759647,221,49,1,19,48,vaikl8nl7hdr4y9jj4jyb9ey,1,7.6,95.9,2023-01-15T15:20:32.440Z,2023-01-15T15:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759687,222,1,1,19,49,vaikl8nl7hdr4y9jj4jyb9ey,1,7.6,95.9,2023-01-15T15:20:32.632Z,2023-01-15T15:20:35Z,3979971903,213,4.0,3979971897,140,4.1,3979971901,212,5.9,3979971895,56,Back,3979971899,141,89.1,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759701,223,1,1,19,51,vaikl8nl7hdr4y9jj4jyb9ey,0,3.9,94.7,2023-01-15T15:20:35.208Z,2023-01-15T15:20:36Z,3979971961,213,0.1,3979971957,141,95.7,3979971953,56,Back,3979971955,140,11.1,3979971959,212,7.6,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759721,142,8,1,19,52,djz9e25b9zuiu5rmv1zha3i6f,1,89.3,8.6,2023-01-15T15:20:36.402Z,2023-01-15T15:20:36Z,3979972015,56,Right,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759903,144,50,1,19,52,djz9e25b9zuiu5rmv1zha3i6f,1,89.6,8.7,2023-01-15T15:20:36.457Z,2023-01-15T15:28:37Z,3979974073,233,224,3979972925,56,Right,3979972929,286,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759749,224,7,1,19,52,vaikl8nl7hdr4y9jj4jyb9ey,0,10.4,91.3,2023-01-15T15:20:36.458Z,2023-01-15T15:28:37Z,3979972169,285,,3979972167,56,Back,3980014223,233,144,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759775,143,50,1,19,53,djz9e25b9zuiu5rmv1zha3i6f,1,90.4,9.4,2023-01-15T15:20:37.302Z,2023-01-15T15:28:38Z,3980014285,233,225,3979972255,56,Right,3979972257,286,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759807,225,7,1,19,53,vaikl8nl7hdr4y9jj4jyb9ey,1,9.6,90.6,2023-01-15T15:20:37.303Z,2023-01-15T15:28:38Z,3979972425,285,,3979972423,56,Back,3980014269,233,143,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759889,226,1,1,19,57,vaikl8nl7hdr4y9jj4jyb9ey,1,11.8,84.7,2023-01-15T15:20:40.680Z,2023-01-15T15:20:46Z,3979972849,56,Back,3979972851,140,39.3,3979972855,212,29.3,3979972857,213,6.1,3979972853,141,77.5,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759891,227,4,1,20,2,vaikl8nl7hdr4y9jj4jyb9ey,1,26.1,88.2,2023-01-15T15:20:45.992Z,2023-01-15T15:20:51Z,3979972865,152,,3979972867,265,,3979972861,13,,3979972863,56,Back,3979972869,285,,3979973195,233,145,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759941,145,4,1,20,2,djz9e25b9zuiu5rmv1zha3i6f,0,73.9,11.8,2023-01-15T15:20:45.993Z,2023-01-15T15:20:51Z,3979973145,286,,3979973139,56,Right,3979973143,265,,3979973137,13,,3979973239,233,227,3979973141,152,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760053,228,1,1,20,15,vaikl8nl7hdr4y9jj4jyb9ey,1,30.2,86.3,2023-01-15T15:20:59.015Z,2023-01-15T15:21:00Z,3979973787,56,Back,3979973785,152,,3979973795,213,4.1,3979973791,141,71.4,3979973789,140,24.0,3979973783,5,,3979973793,212,12.0,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760127,229,1,1,20,18,vaikl8nl7hdr4y9jj4jyb9ey,1,23.9,70.8,2023-01-15T15:21:01.495Z,2023-01-15T15:21:05Z,3979974229,141,42.2,3979974225,56,Back,3979974231,212,19.5,3979974227,140,25.0,3979974233,213,4.8,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760155,230,1,1,20,22,vaikl8nl7hdr4y9jj4jyb9ey,1,28.8,39.4,2023-01-15T15:21:05.559Z,2023-01-15T15:21:07Z,3979974375,213,6.2,3979974367,56,Back,3979974369,140,41.5,3979974373,212,13.4,3979974371,141,37.4,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760183,231,1,1,20,23,vaikl8nl7hdr4y9jj4jyb9ey,1,41.5,37.4,2023-01-15T15:21:07.017Z,2023-01-15T15:21:09Z,3979974571,212,17.7,3979974573,213,4.8,3979974569,141,11.4,3979974565,56,Back,3979974567,140,42.2,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760201,232,1,1,20,25,vaikl8nl7hdr4y9jj4jyb9ey,1,42.2,11.4,2023-01-15T15:21:09.289Z,2023-01-15T15:21:11Z,3979974677,213,1.0,3979974675,212,13.8,3979974671,140,48.9,3979974669,56,Back,3979974673,141,28.8,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760255,233,1,1,20,27,vaikl8nl7hdr4y9jj4jyb9ey,1,48.9,28.8,2023-01-15T15:21:11.063Z,2023-01-15T15:21:13Z,3979974901,141,13.2,3979974897,56,Right,3979974903,212,17.0,3979974899,140,61.5,3979974905,213,5.6,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760267,234,61,1,20,30,vaikl8nl7hdr4y9jj4jyb9ey,0,64,7.3,2023-01-15T15:21:13.527Z,2023-01-15T15:52:14Z,3979974967,56,Right,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760503,146,5,1,20,31,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,101.2,2023-01-15T15:21:14.727Z,2023-01-15T15:30:09Z,3979977371,233,235,3979976325,347,,3979976323,56,Back,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760315,235,5,1,20,31,vaikl8nl7hdr4y9jj4jyb9ey,0,62.9,-1.2,2023-01-15T15:21:14.727Z,2023-01-15T15:21:38Z,3979975243,347,,3979975241,56,Right,3979977385,233,146,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760519,147,1,1,20,43,djz9e25b9zuiu5rmv1zha3i6f,0,38.1,100,2023-01-15T15:21:27.017Z,2023-01-15T15:55:58Z,3979976429,213,6.2,3979976423,141,95.4,3979976425,212,29.1,3979976419,56,Left,3979976417,107,,3979976421,140,65.6,3979976433,1,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760573,237,49,1,20,44,vaikl8nl7hdr4y9jj4jyb9ey,1,39.3,3.1,2023-01-15T15:21:27.624Z,2023-01-15T15:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760569,236,1,1,20,46,vaikl8nl7hdr4y9jj4jyb9ey,1,37.2,6,2023-01-15T15:21:29.759Z,2023-01-15T15:52:41Z,3979976675,213,5.9,3979976667,56,Back,3979976671,141,1.9,3979976673,212,7.0,3979976669,140,43.3,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760649,239,4,1,20,48,vaikl8nl7hdr4y9jj4jyb9ey,1,35.4,4.7,2023-01-15T15:21:32.192Z,2023-01-15T15:21:41Z,3979977101,152,,3979977097,13,,3979977099,56,Back,3979977103,265,,3979977105,286,,3979977523,233,148,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760719,148,4,1,20,48,djz9e25b9zuiu5rmv1zha3i6f,0,64.6,95.3,2023-01-15T15:21:32.193Z,2023-01-15T15:53:32Z,3979977467,56,Left,3979977465,13,,3979977469,152,,3979977753,233,239,3979977473,285,,3979977471,265,,,,,,,,cgunamq8fn3bre2d3cimwh6cq,P. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760577,238,43,1,20,48,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-01-15T15:21:32.201Z,2023-01-15T15:21:54Z,3979976697,286,0,3979976695,56,Back,3979979187,144,50,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760747,240,1,1,20,55,vaikl8nl7hdr4y9jj4jyb9ey,1,41.1,4.1,2023-01-15T15:21:38.696Z,2023-01-15T15:21:40Z,3979977619,5,,3979977625,140,32.1,3979977631,213,2.2,3979977627,141,24.4,3979977621,152,,3979977623,56,Back,3979977629,212,16.7,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760781,241,1,1,20,56,vaikl8nl7hdr4y9jj4jyb9ey,1,32.1,24.4,2023-01-15T15:21:39.719Z,2023-01-15T15:21:42Z,3979977861,140,32.7,3979977865,212,21.1,3979977867,213,1.5,3979977863,141,55.4,3979977859,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760837,242,1,1,21,0,vaikl8nl7hdr4y9jj4jyb9ey,1,44.9,53.7,2023-01-15T15:21:43.768Z,2023-01-15T15:21:45Z,3979978175,140,60.8,3979978177,141,62.9,3979978181,213,0.4,3979978173,56,Center,3979978179,212,17.8,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760881,243,1,1,21,1,vaikl8nl7hdr4y9jj4jyb9ey,1,60.8,62.9,2023-01-15T15:21:44.936Z,2023-01-15T15:21:47Z,3979978413,140,58.1,3979978419,212,13.5,3979978411,56,Left,3979978417,141,82.3,3979978421,213,1.8,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760937,244,1,1,21,3,vaikl8nl7hdr4y9jj4jyb9ey,1,61.6,82,2023-01-15T15:21:47.080Z,2023-01-15T15:21:50Z,3979978747,212,32.2,3979978745,141,92.0,3979978751,1,,3979978749,213,0.2,3979978743,140,91.6,3979978741,56,Left,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760955,245,1,1,21,7,vaikl8nl7hdr4y9jj4jyb9ey,0,91.6,92,2023-01-15T15:21:50.503Z,2023-01-15T15:21:51Z,3979978909,141,58.2,3979978913,213,5.1,3979978907,140,100.0,3979978903,155,,3979978905,56,Center,3979978911,212,25.4,3979978901,2,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760967,149,5,1,21,8,djz9e25b9zuiu5rmv1zha3i6f,1,-1.7,39.8,2023-01-15T15:21:51.824Z,2023-01-15T15:30:09Z,3979978981,233,246,3979978967,56,Back,3979978969,346,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760963,246,5,1,21,8,vaikl8nl7hdr4y9jj4jyb9ey,0,101.7,60.2,2023-01-15T15:21:51.824Z,2023-01-15T15:21:53Z,3979978945,56,Center,3979978947,346,,3979979021,233,149,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761463,150,1,1,21,32,djz9e25b9zuiu5rmv1zha3i6f,1,4.9,49.7,2023-01-15T15:22:16.176Z,2023-01-15T15:22:18Z,3979981491,212,18.5,3979981489,141,29.7,3979981493,213,5.5,3979981483,124,,3979981485,56,Back,3979981497,237,,3979981487,140,16.9,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761471,151,1,1,21,33,djz9e25b9zuiu5rmv1zha3i6f,0,16.9,29.7,2023-01-15T15:22:17.081Z,2023-01-15T15:41:11Z,3979981521,157,,3979981535,212,25.5,3979981537,213,0.2,3979981529,140,40.5,3979981533,141,38.6,3979981539,1,,3979981525,56,Back,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761479,247,1,1,21,34,vaikl8nl7hdr4y9jj4jyb9ey,0,58.6,65.2,2023-01-15T15:22:17.559Z,2023-01-15T15:22:19Z,3979981585,212,13.8,3979981577,140,70.8,3979981573,56,Center,3979981587,213,5.9,3979981581,141,57.6,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761545,152,1,1,21,35,djz9e25b9zuiu5rmv1zha3i6f,0,28.6,44.6,2023-01-15T15:22:18.752Z,2023-01-15T15:26:24Z,3979981901,140,33.4,3979981899,56,Back,3979981905,212,10.4,3979981907,213,5.2,3979981903,141,31.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761505,248,49,1,21,36,vaikl8nl7hdr4y9jj4jyb9ey,1,66.5,66.9,2023-01-15T15:22:19.911Z,2023-01-15T15:22:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761613,249,1,1,21,37,vaikl8nl7hdr4y9jj4jyb9ey,1,60.6,67.8,2023-01-15T15:22:20.743Z,2023-01-15T15:22:25Z,3979982265,212,31.1,3979982267,213,0.6,3979982263,141,92.7,3979982259,56,Left,3979982261,140,85.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761619,250,3,1,21,41,vaikl8nl7hdr4y9jj4jyb9ey,0,91.8,93.2,2023-01-15T15:22:25.416Z,2023-01-15T15:22:28Z,3979982589,233,153,3979982297,56,Left,3979982299,286,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761659,153,7,1,21,41,djz9e25b9zuiu5rmv1zha3i6f,1,8.2,6.8,2023-01-15T15:22:25.417Z,2023-01-15T15:22:28Z,3979982535,233,250,3979982493,56,Back,3979982497,285,,3979982489,167,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761627,251,61,1,21,42,vaikl8nl7hdr4y9jj4jyb9ey,1,89.7,90.3,2023-01-15T15:22:26.350Z,2023-01-15T15:22:26Z,3979982343,56,Left,,,,,,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761685,154,6,1,21,44,djz9e25b9zuiu5rmv1zha3i6f,0,8.4,7,2023-01-15T15:22:28.032Z,2023-01-15T15:22:30Z,3979982633,73,,3979982873,233,252,3979982629,56,Back,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761709,252,6,1,21,44,vaikl8nl7hdr4y9jj4jyb9ey,1,91.6,93,2023-01-15T15:22:28.032Z,2023-01-15T15:22:46Z,3979982759,56,Left,3979982827,233,154,3979982761,73,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762115,253,1,1,22,5,vaikl8nl7hdr4y9jj4jyb9ey,1,99.5,99.5,2023-01-15T15:22:49.191Z,2023-01-15T15:22:52Z,3979984929,141,85.4,3979984925,56,Left,3979984931,212,25.6,3979984923,6,,3979984927,140,76.9,3979984933,213,3.5,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762149,254,1,1,22,8,vaikl8nl7hdr4y9jj4jyb9ey,0,76.5,85.3,2023-01-15T15:22:51.879Z,2023-01-15T15:22:54Z,3979985161,140,85.6,3979985155,2,,3979985157,155,,3979985163,141,49.9,3979985165,212,25.9,3979985167,213,5.1,3979985159,56,Center,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762197,155,1,1,22,11,djz9e25b9zuiu5rmv1zha3i6f,0,15.3,41.6,2023-01-15T15:22:54.513Z,2023-01-15T15:22:57Z,3979985455,1,,3979985453,213,5.7,3979985445,56,Back,3979985443,157,,3979985447,140,38.7,3979985451,212,30.0,3979985449,141,16.2,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762259,255,1,1,22,16,vaikl8nl7hdr4y9jj4jyb9ey,1,57.8,68.2,2023-01-15T15:22:59.687Z,2023-01-15T15:23:01Z,3979985779,212,11.6,3979985773,56,Center,3979985777,141,75.4,3979985775,140,67.8,3979985781,213,0.4,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762329,256,1,1,22,18,vaikl8nl7hdr4y9jj4jyb9ey,1,69,75.6,2023-01-15T15:23:01.510Z,2023-01-15T15:23:06Z,3979986175,213,0.2,3979986167,140,97.7,3979986173,212,30.9,3979986163,56,Left,3979986171,141,85.7,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762365,257,1,1,22,22,vaikl8nl7hdr4y9jj4jyb9ey,0,97.6,84.7,2023-01-15T15:23:06.199Z,2023-01-15T15:23:09Z,3979986365,141,51.0,3979986367,212,23.6,3979986359,155,,3979986361,56,Center,3979986363,140,92.4,3979986357,2,,3979986369,213,4.5,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497790243,314,44,1,22,25,djz9e25b9zuiu5rmv1zha3i6f,1,7.3,46.6,2023-01-15T15:23:08.461Z,2023-01-15T15:52:08Z,3980131181,233,258,3980131151,56,Back,3980131153,285,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762401,258,44,1,22,25,vaikl8nl7hdr4y9jj4jyb9ey,0,92.7,53.4,2023-01-15T15:23:08.462Z,2023-01-15T15:52:08Z,3980131199,233,314,3979986533,56,Center,3979986535,286,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763967,167,61,1,22,25,djz9e25b9zuiu5rmv1zha3i6f,1,5.5,44.5,2023-01-15T15:23:09.087Z,2023-01-15T15:40:07Z,3979994445,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762389,156,43,1,22,26,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-01-15T15:23:10.016Z,2023-01-15T15:23:39Z,3979986487,182,0,3979989213,144,63,3979986485,178,0,3979986489,56,Back,3979986483,173,0,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762397,157,52,1,22,27,djz9e25b9zuiu5rmv1zha3i6f,1,0.6,48.1,2023-01-15T15:23:10.608Z,2023-01-15T15:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762729,158,1,1,22,40,djz9e25b9zuiu5rmv1zha3i6f,0,15.1,46.7,2023-01-15T15:23:23.632Z,2023-01-15T15:23:29Z,3979988053,212,33.1,3979988051,141,0.0,3979988049,140,21.2,3979988297,287,,3979988057,1,,3979988055,213,4.9,3979988047,56,Back,3979988045,123,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762739,159,5,1,22,43,djz9e25b9zuiu5rmv1zha3i6f,0,18.8,-1.4,2023-01-15T15:23:26.563Z,2023-01-15T15:23:32Z,3979988717,233,259,3979988099,56,Back,3979988101,347,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762847,259,5,1,22,43,vaikl8nl7hdr4y9jj4jyb9ey,1,81.2,101.4,2023-01-15T15:23:26.563Z,2023-01-15T15:30:09Z,3979988625,56,Left,3979988627,347,,3979988697,233,159,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762993,260,1,1,22,49,vaikl8nl7hdr4y9jj4jyb9ey,1,83.7,100,2023-01-15T15:23:32.822Z,2023-01-15T15:23:40Z,3979989263,140,81.0,3979989269,213,4.6,3979989261,56,Center,3979989271,1,,3979989265,141,70.6,3979989267,212,21.3,3979989259,107,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
