id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2514968925,660,44,2,71,58,b9ecgxh884j2ugjrxwvpym192,1,62.2,37.4,2023-03-04T12:30:04.853Z,2023-03-04T12:30:07Z,4070505015,286,,4070505013,56,Center,4070505089,233,692,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968937,692,44,2,71,58,1azk57wev30h044w949j46kpu,0,37.8,62.6,2023-03-04T12:30:04.854Z,2023-03-04T12:30:07Z,4070505065,56,Back,4070505103,233,660,4070505067,285,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968951,661,1,2,71,59,b9ecgxh884j2ugjrxwvpym192,1,59.3,35.2,2023-03-04T12:30:05.556Z,2023-03-04T12:30:07Z,4070505125,141,31.0,4070505129,213,4.5,4070505127,212,2.9,4070505123,140,58.6,4070505119,3,,4070505121,56,Center,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968957,662,61,2,72,0,b9ecgxh884j2ugjrxwvpym192,0,57.1,30.4,2023-03-04T12:30:06.812Z,2023-03-04T13:01:59Z,4070505137,56,Center,,,,,,,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968949,693,61,2,72,1,1azk57wev30h044w949j46kpu,1,34.5,60.5,2023-03-04T12:30:07.377Z,2023-03-04T12:30:07Z,4070505111,56,Back,,,,,,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968991,694,1,2,72,3,1azk57wev30h044w949j46kpu,1,63.6,67.8,2023-03-04T12:30:09.345Z,2023-03-04T12:30:11Z,4070505311,56,Back,4070505317,212,18.2,4070505313,140,47.1,4070505319,213,2.8,4070505315,141,76.2,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514968993,695,49,2,72,4,1azk57wev30h044w949j46kpu,1,47.1,76.2,2023-03-04T12:30:10.801Z,2023-03-04T12:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969061,696,4,2,72,8,1azk57wev30h044w949j46kpu,1,45,66.8,2023-03-04T12:30:14.355Z,2023-03-04T12:30:16Z,4070505677,233,663,4070505653,265,,4070505651,152,,4070505649,56,Back,4070505655,286,,4070505647,13,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969053,663,4,2,72,8,b9ecgxh884j2ugjrxwvpym192,0,55,33.2,2023-03-04T12:30:14.356Z,2023-03-04T12:30:16Z,4070505617,152,,4070505615,56,Center,4070505621,265,,4070505625,285,,4070505689,233,696,4070505613,13,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969325,697,18,2,72,33,1azk57wev30h044w949j46kpu,1,0,0,2023-03-04T12:30:39.660Z,2023-03-04T12:30:40Z,4070507005,44,Forward,4070507041,55,698,4070507003,42,,4070507007,59,16,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969329,698,19,2,72,33,1azk57wev30h044w949j46kpu,1,0,0,2023-03-04T12:30:39.661Z,2023-03-04T12:30:40Z,4070507017,145,7,4070507021,292,8,4070507019,59,31,4070507023,293,2,4070507013,42,,4070507025,44,Forward,4070507027,55,697,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969465,699,1,2,72,42,1azk57wev30h044w949j46kpu,1,46.1,58.1,2023-03-04T12:30:48.210Z,2023-03-04T12:30:52Z,4070507627,56,Center,4070507635,213,5.9,4070507637,1,,4070507629,140,78.1,4070507625,152,,4070507621,5,,4070507623,157,,4070507631,141,38.3,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,4070507633,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969481,700,1,2,72,45,1azk57wev30h044w949j46kpu,0,78.1,38.3,2023-03-04T12:30:51.873Z,2023-03-04T12:30:53Z,4070507727,141,49.1,4070507729,212,10.5,4070507725,140,85.2,4070507719,3,,4070507723,56,Center,4070507731,213,0.8,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969513,664,1,2,72,47,b9ecgxh884j2ugjrxwvpym192,1,4.3,56.7,2023-03-04T12:30:53.924Z,2023-03-04T12:30:55Z,4070507861,212,21.2,4070507859,141,64.3,4070507863,213,0.2,4070507855,56,Back,4070507857,140,23.9,4070507853,157,,4070507865,1,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969535,665,1,2,72,48,b9ecgxh884j2ugjrxwvpym192,1,24.3,65.2,2023-03-04T12:30:55.060Z,2023-03-04T12:30:56Z,4070507963,140,24.3,4070507959,3,,4070507961,56,Back,4070507967,212,5.6,4070507965,141,56.9,4070507969,213,4.7,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969541,666,49,2,72,50,b9ecgxh884j2ugjrxwvpym192,1,24.2,57.2,2023-03-04T12:30:56.181Z,2023-03-04T12:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969567,667,1,2,72,50,b9ecgxh884j2ugjrxwvpym192,0,24.2,57.2,2023-03-04T12:30:56.452Z,2023-03-04T12:30:58Z,4070508057,56,Center,4070508063,212,40.5,4070508059,140,61.8,4070508061,141,43.7,4070508065,213,6.1,4070508053,155,,4070508067,1,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969573,701,49,2,72,52,1azk57wev30h044w949j46kpu,1,29.6,60.3,2023-03-04T12:30:58.385Z,2023-03-04T12:30:58Z,,,,,,,,,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969613,702,1,2,72,52,1azk57wev30h044w949j46kpu,1,29.9,62.7,2023-03-04T12:30:59.040Z,2023-03-04T12:31:02Z,4070508251,141,50.7,4070508253,212,19.4,4070508247,56,Back,4070508255,213,3.6,4070508249,140,13.1,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969679,703,1,2,72,55,1azk57wev30h044w949j46kpu,1,12.2,49.3,2023-03-04T12:31:02.032Z,2023-03-04T12:31:08Z,4070508565,212,25.0,4070508567,213,5.2,4070508561,140,22.5,4070508559,56,Back,4070508563,141,16.1,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969697,704,1,2,73,1,1azk57wev30h044w949j46kpu,0,21.9,4.1,2023-03-04T12:31:08.018Z,2023-03-04T12:31:09Z,4070508687,213,0.1,4070508679,56,Right,4070508677,157,,4070508689,1,,4070508685,212,50.3,4070508681,140,69.6,4070508683,141,11.2,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969711,668,1,2,73,3,b9ecgxh884j2ugjrxwvpym192,0,31.5,93,2023-03-04T12:31:09.748Z,2023-03-04T12:31:11Z,4070508785,213,1.1,4070508777,56,Back,4070508775,3,,4070508783,212,6.5,4070508779,140,34.5,4070508781,141,100.0,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969719,669,5,2,73,4,b9ecgxh884j2ugjrxwvpym192,0,32.6,101.4,2023-03-04T12:31:10.942Z,2023-03-04T12:31:25Z,4070508819,347,,4070508817,56,Back,4070509655,233,705,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969869,705,5,2,73,4,1azk57wev30h044w949j46kpu,1,67.4,-1.4,2023-03-04T12:31:10.942Z,2023-03-04T12:59:00Z,4070509627,56,Right,4070509647,233,669,4070509629,347,,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969941,706,1,2,73,18,1azk57wev30h044w949j46kpu,1,66.6,0,2023-03-04T12:31:24.864Z,2023-03-04T12:31:30Z,4070510005,212,19.6,4070509993,107,,4070510007,213,0.3,4070509995,56,Right,4070510001,141,8.2,4070509997,140,84.3,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969945,707,50,2,73,23,1azk57wev30h044w949j46kpu,1,82.4,8.2,2023-03-04T12:31:29.987Z,2023-03-04T12:31:32Z,4070510013,286,,4070510011,56,Right,4070510073,233,670,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969955,670,7,2,73,23,b9ecgxh884j2ugjrxwvpym192,1,17.6,91.8,2023-03-04T12:31:29.988Z,2023-03-04T12:31:31Z,4070510055,56,Back,4070510059,233,707,4070510057,285,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969957,671,49,2,73,24,b9ecgxh884j2ugjrxwvpym192,1,21.3,93.5,2023-03-04T12:31:31.140Z,2023-03-04T12:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969967,672,1,2,73,25,b9ecgxh884j2ugjrxwvpym192,0,21.6,93.6,2023-03-04T12:31:31.460Z,2023-03-04T12:31:32Z,4070510093,140,34.9,4070510097,212,14.4,4070510091,56,Back,4070510095,141,88.7,4070510099,213,6.0,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969971,708,8,2,73,25,1azk57wev30h044w949j46kpu,1,51.8,5.2,2023-03-04T12:31:32.042Z,2023-03-04T13:01:53Z,4070510109,56,Right,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970017,673,5,2,73,26,b9ecgxh884j2ugjrxwvpym192,1,40.8,101.1,2023-03-04T12:31:32.707Z,2023-03-04T12:31:37Z,4070510361,347,,4070510375,233,709,4070510359,56,Back,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514969981,709,5,2,73,26,1azk57wev30h044w949j46kpu,0,59.2,-1.1,2023-03-04T12:31:32.707Z,2023-03-04T12:59:01Z,4070510397,233,673,4070510157,347,,4070510155,56,Right,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970093,674,1,2,73,33,b9ecgxh884j2ugjrxwvpym192,1,36.6,100,2023-03-04T12:31:40.084Z,2023-03-04T12:31:43Z,4070510755,140,63.7,4070510763,1,,4070510759,212,31.3,4070510761,213,5.9,4070510753,56,Left,4070510751,107,,4070510757,141,81.7,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970095,675,43,2,73,36,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:31:42.979Z,2023-03-04T12:31:46Z,4070510931,144,45,4070510769,285,0,4070510767,56,Left,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970111,676,61,2,73,37,b9ecgxh884j2ugjrxwvpym192,0,63.6,81.1,2023-03-04T12:31:44.019Z,2023-03-04T12:31:44Z,4070510815,56,Left,,,,,,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970161,710,1,2,73,38,1azk57wev30h044w949j46kpu,0,25.3,35.3,2023-03-04T12:31:44.689Z,2023-03-04T12:31:48Z,4070511095,1,,4070511087,140,82.1,4070511083,157,,4070511089,141,19.3,4070511093,213,6.1,4070511085,56,Right,4070511091,212,60.6,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970165,677,61,2,73,42,b9ecgxh884j2ugjrxwvpym192,0,17.9,84.1,2023-03-04T12:31:49.140Z,2023-03-04T12:31:49Z,4070511101,56,Back,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970207,711,49,2,73,45,1azk57wev30h044w949j46kpu,1,83.1,9.2,2023-03-04T12:31:51.890Z,2023-03-04T12:31:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970245,712,1,2,73,46,1azk57wev30h044w949j46kpu,1,83.1,9.2,2023-03-04T12:31:52.336Z,2023-03-04T12:31:54Z,4070511565,141,30.5,4070511569,213,2.5,4070511567,212,23.3,4070511563,140,65.7,4070511561,56,Center,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970261,713,1,2,73,47,1azk57wev30h044w949j46kpu,1,65.7,30.5,2023-03-04T12:31:53.903Z,2023-03-04T12:31:55Z,4070511641,213,3.9,4070511633,56,Center,4070511635,140,61.4,4070511639,212,6.2,4070511637,141,24.2,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970329,714,1,2,73,48,1azk57wev30h044w949j46kpu,1,61.3,24.2,2023-03-04T12:31:55.135Z,2023-03-04T12:31:59Z,4070512003,213,2.1,4070511997,140,51.0,4070512001,212,20.6,4070511995,56,Center,4070511999,141,50.0,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970383,715,1,2,73,53,1azk57wev30h044w949j46kpu,0,51.7,50.9,2023-03-04T12:31:59.568Z,2023-03-04T12:32:03Z,4070512293,140,30.7,4070512291,56,Back,4070512297,212,29.0,4070512295,141,78.6,4070512299,213,2.4,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970355,678,49,2,73,54,b9ecgxh884j2ugjrxwvpym192,1,63.8,20.3,2023-03-04T12:32:00.885Z,2023-03-04T12:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970429,679,50,2,73,59,b9ecgxh884j2ugjrxwvpym192,1,73.1,5,2023-03-04T12:32:05.587Z,2023-03-04T12:32:10Z,4070512541,286,,4070512539,56,Right,4070512929,233,716,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970499,716,7,2,73,59,1azk57wev30h044w949j46kpu,1,26.9,95,2023-03-04T12:32:05.588Z,2023-03-04T12:32:10Z,4070512871,285,,4070512869,56,Back,4070512919,233,679,4070512867,167,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971867,690,5,2,74,0,b9ecgxh884j2ugjrxwvpym192,1,68.2,-0.9,2023-03-04T12:32:06.162Z,2023-03-04T12:33:52Z,4070520093,233,717,4070519431,56,Right,4070519433,347,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970527,717,5,2,74,0,1azk57wev30h044w949j46kpu,0,31.8,100.9,2023-03-04T12:32:06.162Z,2023-03-04T13:05:21Z,4070512997,56,Back,4070513001,347,,4070520125,233,690,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972149,696,1,2,74,1,b9ecgxh884j2ugjrxwvpym192,1,60.1,0,2023-03-04T12:32:07.403Z,2023-03-04T12:35:31Z,4070520783,56,Right,4070526369,107,,4070520787,141,11.3,4070520791,213,0.6,4070520785,140,71.2,4070520789,212,14.5,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970779,680,1,2,74,9,b9ecgxh884j2ugjrxwvpym192,1,59.3,5.9,2023-03-04T12:32:15.731Z,2023-03-04T12:35:33Z,4070514137,212,17.3,4070514139,213,1.0,4070514135,141,26.8,4070514131,56,Center,4070514133,140,68.7,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970865,681,1,2,74,21,b9ecgxh884j2ugjrxwvpym192,1,60.9,31.8,2023-03-04T12:32:27.155Z,2023-03-04T12:35:35Z,4070514537,141,70.8,4070514535,140,43.4,4070514539,212,32.3,4070514533,56,Back,4070514543,1,,4070514541,213,2.2,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970933,682,1,2,74,25,b9ecgxh884j2ugjrxwvpym192,1,43.3,66.6,2023-03-04T12:32:32.099Z,2023-03-04T12:32:35Z,4070514843,140,84.4,4070514841,56,Left,4070514853,213,0.2,4070514851,212,44.3,4070514855,1,,4070514847,141,81.4,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970943,683,1,2,74,26,b9ecgxh884j2ugjrxwvpym192,1,81.1,83.5,2023-03-04T12:32:32.795Z,2023-03-04T13:01:42Z,4070514929,56,Left,4070514937,213,3.3,4070514931,140,72.6,4070514933,141,80.8,4070514935,212,9.1,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970953,684,1,2,74,27,b9ecgxh884j2ugjrxwvpym192,0,72.4,81.7,2023-03-04T12:32:33.723Z,2023-03-04T13:01:44Z,4070514989,212,30.4,4070514985,140,100.0,4070514991,213,0.1,4070514987,141,84.2,4070514983,56,Left,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970967,685,5,2,74,28,b9ecgxh884j2ugjrxwvpym192,0,101.2,85.2,2023-03-04T12:32:34.656Z,2023-03-04T12:59:01Z,4070515055,56,Left,4070515057,346,,4070515115,233,718,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970909,718,5,2,74,28,1azk57wev30h044w949j46kpu,1,-1.2,14.8,2023-03-04T12:32:34.656Z,2023-03-04T12:32:38Z,4070515097,233,685,4070514737,56,Back,4070514739,346,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971327,686,18,2,74,56,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:33:02.750Z,2023-03-04T12:33:03Z,4070516771,44,Forward,4070516769,42,,4070516773,59,6,4070516817,55,687,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971329,687,19,2,74,56,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:33:02.751Z,2023-03-04T13:07:32Z,4070516781,42,,4070618073,292,6,4070516789,44,Midfielder,4070516791,55,686,4070618075,293,5,4070516785,145,9,4070516787,59,8,,,,67nqgmgyb28btwrkdykjitylm,Ana de Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971629,688,18,2,75,19,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:33:25.629Z,2023-03-04T12:33:26Z,4070518201,59,12,4070518197,42,,4070518245,55,689,4070518199,44,Forward,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971635,689,19,2,75,19,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:33:25.630Z,2023-03-04T13:07:35Z,4070518217,145,11,4070518223,55,688,4070518219,59,9,4070518221,44,Forward,4070618313,293,2,4070518213,42,,4070618309,292,9,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971785,719,1,2,75,26,1azk57wev30h044w949j46kpu,1,3.3,40.3,2023-03-04T12:33:32.257Z,2023-03-04T12:33:39Z,4070519029,213,0.2,4070519025,141,50.6,4070519027,212,44.7,4070519033,1,,4070519019,124,,4070519021,56,Back,4070519041,74,,4070519023,140,45.3,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971787,720,61,2,75,32,1azk57wev30h044w949j46kpu,1,45.3,50.6,2023-03-04T12:33:38.896Z,2023-03-04T12:33:39Z,4070519051,56,Back,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971871,691,44,2,75,34,b9ecgxh884j2ugjrxwvpym192,1,67.5,39.5,2023-03-04T12:33:40.462Z,2023-03-04T12:33:44Z,4070519443,286,,4070519441,56,Center,4070519473,233,721,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971805,721,44,2,75,34,1azk57wev30h044w949j46kpu,0,32.5,60.5,2023-03-04T12:33:40.463Z,2023-03-04T12:33:45Z,4070519129,56,Back,4070519131,285,,4070519491,233,691,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971891,692,1,2,75,38,b9ecgxh884j2ugjrxwvpym192,1,61.2,41.6,2023-03-04T12:33:44.499Z,2023-03-04T12:33:45Z,4070519533,3,,4070519535,56,Center,4070519547,213,1.5,4070519539,141,51.0,4070519545,212,6.4,4070519537,140,61.5,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971901,693,49,2,75,39,b9ecgxh884j2ugjrxwvpym192,1,61.7,55.8,2023-03-04T12:33:45.731Z,2023-03-04T12:33:46Z,,,,,,,,,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971911,694,1,2,75,39,b9ecgxh884j2ugjrxwvpym192,0,61.7,55.8,2023-03-04T12:33:45.971Z,2023-03-04T12:33:48Z,4070519647,141,0.0,4070519649,212,45.5,4070519645,140,84.1,4070519643,56,Right,4070519651,213,5.3,4070519763,1,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971937,695,5,2,75,42,b9ecgxh884j2ugjrxwvpym192,0,86,-1.6,2023-03-04T12:33:48.165Z,2023-03-04T12:34:04Z,4070520863,233,722,4070519779,56,Right,4070519781,347,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972159,722,5,2,75,42,1azk57wev30h044w949j46kpu,1,14,101.6,2023-03-04T12:33:48.165Z,2023-03-04T12:59:02Z,4070520823,56,Back,4070520825,347,,4070520845,233,695,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972217,723,1,2,75,57,1azk57wev30h044w949j46kpu,1,12.1,100,2023-03-04T12:34:03.695Z,2023-03-04T12:34:07Z,4070521137,213,6.2,4070521129,56,Back,4070521135,212,20.9,4070521127,107,,4070521133,141,98.3,4070521131,140,31.9,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972239,724,1,2,76,1,1azk57wev30h044w949j46kpu,1,31.9,98.3,2023-03-04T12:34:07.711Z,2023-03-04T12:34:09Z,4070521235,212,9.7,4070521233,141,97.2,4070521229,56,Back,4070521237,213,3.2,4070521231,140,22.7,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
