id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2489183147,175,1,1,25,9,djz9e25b9zuiu5rmv1zha3i6f,1,40.4,2.2,2022-12-04T17:25:42.375Z,2022-12-04T17:25:48Z,3934577531,212,2.2,3934577527,140,38.3,3934577529,141,1.6,3934577533,213,3.3,3934577525,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183151,176,1,1,25,10,djz9e25b9zuiu5rmv1zha3i6f,0,39.9,1.7,2022-12-04T17:25:43.592Z,2022-12-04T17:25:45Z,3934577545,141,2.0,3934577557,286,,3934577549,213,0.0,3934577543,140,45.6,3934577541,56,Back,3934577551,236,,3934577553,233,219,3934577547,212,6.0,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183149,219,74,1,25,10,9ns699xp353c84r1g6epazycl,1,57.1,97.1,2022-12-04T17:25:43.593Z,2022-12-04T17:25:46Z,3934577565,233,176,3934577539,285,,3934577537,56,Left,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183161,177,5,1,25,11,djz9e25b9zuiu5rmv1zha3i6f,1,40.6,-1.4,2022-12-04T17:25:44.504Z,2022-12-04T17:25:46Z,3934577595,56,Back,3934577599,233,220,3934577597,347,,,,,,,,,,,,,,,,,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183153,220,5,1,25,11,9ns699xp353c84r1g6epazycl,0,59.4,101.4,2022-12-04T17:25:44.504Z,2022-12-04T17:29:19Z,3934577559,56,Left,3934577605,233,177,3934577561,347,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183203,178,1,1,25,25,djz9e25b9zuiu5rmv1zha3i6f,1,41.2,0,2022-12-04T17:25:57.759Z,2022-12-04T17:26:00Z,3934577819,213,0.2,3934577813,140,60.2,3934577811,56,Right,3934577809,107,,3934577815,141,5.3,3934577817,212,20.4,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183205,179,50,1,25,27,djz9e25b9zuiu5rmv1zha3i6f,1,59.8,4.4,2022-12-04T17:26:00.097Z,2022-12-04T17:26:06Z,3934577825,286,,3934577831,233,221,3934577823,56,Right,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183201,221,7,1,25,27,9ns699xp353c84r1g6epazycl,0,40.2,95.6,2022-12-04T17:26:00.098Z,2022-12-04T17:26:01Z,3934577805,56,Back,3934577827,233,179,3934577807,285,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183213,180,1,1,25,29,djz9e25b9zuiu5rmv1zha3i6f,0,52,4.3,2022-12-04T17:26:01.872Z,2022-12-04T17:26:03Z,3934577861,56,Right,3934577863,140,71.2,3934577869,213,6.1,3934577859,157,,3934577865,141,0.0,3934577871,1,,3934577867,212,20.5,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183217,181,5,1,25,30,djz9e25b9zuiu5rmv1zha3i6f,0,67.7,-1.6,2022-12-04T17:26:02.722Z,2022-12-04T17:29:19Z,3934577877,56,Right,3934577879,347,,3934577897,233,222,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183215,222,5,1,25,30,9ns699xp353c84r1g6epazycl,1,32.3,101.6,2022-12-04T17:26:02.722Z,2022-12-04T17:26:04Z,3934577881,233,181,3934577875,347,,3934577873,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183293,223,1,1,25,47,9ns699xp353c84r1g6epazycl,1,36.4,100,2022-12-04T17:26:20.099Z,2022-12-04T17:26:23Z,3934578227,212,8.6,3934578229,213,5.2,3934578223,140,40.4,3934578219,107,,3934578221,56,Back,3934578225,141,90.6,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183303,224,1,1,25,50,9ns699xp353c84r1g6epazycl,0,41.2,95.1,2022-12-04T17:26:23.380Z,2022-12-04T17:26:26Z,3934578287,1,,3934578283,212,41.0,3934578275,157,,3934578281,141,74.1,3934578277,56,Center,3934578279,140,77.8,3934578285,213,5.9,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183311,182,1,1,25,55,djz9e25b9zuiu5rmv1zha3i6f,0,20.9,37.1,2022-12-04T17:26:27.680Z,2022-12-04T17:26:32Z,3934578327,141,18.9,3934578331,213,6.0,3934578333,1,,3934578329,212,45.7,3934578323,56,Right,3934578321,157,,3934578325,140,62.8,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183333,225,1,1,25,59,9ns699xp353c84r1g6epazycl,0,33.6,77.7,2022-12-04T17:26:32.003Z,2022-12-04T17:26:33Z,3934578435,212,5.2,3934578431,140,38.0,3934578427,3,,3934578429,56,Back,3934578433,141,81.3,3934578437,213,0.5,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183347,183,1,1,26,2,djz9e25b9zuiu5rmv1zha3i6f,1,59,6.7,2022-12-04T17:26:34.775Z,2022-12-04T17:26:38Z,3934578525,56,Right,3934578533,213,3.6,3934578527,140,52.7,3934578529,141,2.2,3934578531,212,7.3,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183351,184,1,1,26,5,djz9e25b9zuiu5rmv1zha3i6f,1,48.4,2.6,2022-12-04T17:26:38.056Z,2022-12-04T17:26:39Z,3934578557,212,6.6,3934578559,213,1.8,3934578553,140,46.8,3934578551,56,Back,3934578555,141,12.0,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183361,185,1,1,26,6,djz9e25b9zuiu5rmv1zha3i6f,1,46.8,12.3,2022-12-04T17:26:39.128Z,2022-12-04T17:26:40Z,3934578599,140,40.2,3934578603,212,9.5,3934578597,56,Back,3934578601,141,2.8,3934578605,213,3.9,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183383,186,1,1,26,7,djz9e25b9zuiu5rmv1zha3i6f,1,36.9,2.6,2022-12-04T17:26:40.352Z,2022-12-04T17:26:47Z,3934578691,141,27.0,3934578693,212,29.3,3934578689,140,13.9,3934578695,213,2.5,3934578687,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183387,187,1,1,26,14,djz9e25b9zuiu5rmv1zha3i6f,0,13.4,53.3,2022-12-04T17:26:47.409Z,2022-12-04T17:26:50Z,3934578723,213,0.5,3934578719,141,76.1,3934578717,140,43.4,3934578713,155,,3934578721,212,35.1,3934578715,56,Back,3934578725,1,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183391,226,61,1,26,18,9ns699xp353c84r1g6epazycl,1,61.7,19,2022-12-04T17:26:51.378Z,2022-12-04T17:27:11Z,3934578741,56,Right,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183395,188,44,1,26,19,djz9e25b9zuiu5rmv1zha3i6f,1,37,81.4,2022-12-04T17:26:51.937Z,2022-12-04T17:26:53Z,3934578753,233,227,3934578747,56,Back,3934578749,285,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183393,227,44,1,26,19,9ns699xp353c84r1g6epazycl,0,63,18.6,2022-12-04T17:26:51.938Z,2022-12-04T17:26:54Z,3934578743,56,Right,3934578745,286,,3934578771,233,188,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183401,189,1,1,26,20,djz9e25b9zuiu5rmv1zha3i6f,0,36.3,76.7,2022-12-04T17:26:52.744Z,2022-12-04T17:26:54Z,3934578777,140,40.0,3934578779,141,79.1,3934578773,3,,3934578775,56,Back,3934578781,212,4.2,3934578783,213,0.4,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183397,228,61,1,26,20,9ns699xp353c84r1g6epazycl,1,62.4,13.9,2022-12-04T17:26:52.874Z,2022-12-04T17:26:53Z,3934578751,56,Right,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183405,190,61,1,26,22,djz9e25b9zuiu5rmv1zha3i6f,0,39,82.1,2022-12-04T17:26:54.871Z,2022-12-04T17:27:00Z,3934578799,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183407,229,49,1,26,23,9ns699xp353c84r1g6epazycl,1,55.5,7,2022-12-04T17:26:55.970Z,2022-12-04T17:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183415,230,1,1,26,23,9ns699xp353c84r1g6epazycl,1,55.5,7,2022-12-04T17:26:56.420Z,2022-12-04T17:27:00Z,3934578851,56,Back,3934578857,212,23.1,3934578859,213,2.5,3934578853,140,37.4,3934578855,141,26.2,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183431,231,1,1,26,27,9ns699xp353c84r1g6epazycl,1,37.7,25.7,2022-12-04T17:27:00.131Z,2022-12-04T17:27:02Z,3934578947,213,0.0,3934578939,56,Center,3934578945,212,20.7,3934578943,141,27.1,3934578941,140,57.4,3934578937,155,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183437,232,1,1,26,29,9ns699xp353c84r1g6epazycl,0,57.5,21.4,2022-12-04T17:27:02.563Z,2022-12-04T17:27:07Z,3934578951,56,Right,3934578959,213,5.7,3934578957,212,2.7,3934578953,140,59.7,3934578955,141,19.3,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183439,191,61,1,26,33,djz9e25b9zuiu5rmv1zha3i6f,1,37,80.9,2022-12-04T17:27:05.927Z,2022-12-04T17:27:08Z,3934578961,56,Back,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183441,192,5,1,26,34,djz9e25b9zuiu5rmv1zha3i6f,0,29.4,101.6,2022-12-04T17:27:07.495Z,2022-12-04T17:27:12Z,3934578965,347,,3934579063,233,233,3934578963,56,Back,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183457,233,5,1,26,34,9ns699xp353c84r1g6epazycl,1,70.6,-1.6,2022-12-04T17:27:07.495Z,2022-12-04T17:29:19Z,3934579055,56,Right,3934579057,347,,3934579059,233,192,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183481,234,1,1,26,49,9ns699xp353c84r1g6epazycl,1,71.7,0,2022-12-04T17:27:22.099Z,2022-12-04T17:27:23Z,3934579169,140,77.3,3934579175,213,0.6,3934579171,141,5.5,3934579165,107,,3934579173,212,7.3,3934579167,56,Right,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183483,235,1,1,26,50,9ns699xp353c84r1g6epazycl,1,77.3,5.5,2022-12-04T17:27:22.979Z,2022-12-04T17:27:23Z,3934579187,140,70.1,3934579185,56,Right,3934579191,212,7.6,3934579193,213,3.2,3934579189,141,4.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183497,236,1,1,26,51,9ns699xp353c84r1g6epazycl,1,70.1,4.4,2022-12-04T17:27:23.651Z,2022-12-04T17:27:26Z,3934579263,56,Center,3934579269,212,22.1,3934579267,141,32.9,3934579265,140,59.9,3934579271,213,2.1,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183503,237,1,1,26,54,9ns699xp353c84r1g6epazycl,1,59.5,37.3,2022-12-04T17:27:26.659Z,2022-12-04T17:27:30Z,3934579297,141,59.0,3934579295,140,46.8,3934579301,213,2.3,3934579299,212,19.9,3934579293,56,Back,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183517,238,1,1,26,57,9ns699xp353c84r1g6epazycl,1,46.8,57.3,2022-12-04T17:27:30.147Z,2022-12-04T17:27:33Z,3934579371,140,46.1,3934579373,141,33.7,3934579369,56,Back,3934579375,212,16.1,3934579377,213,4.7,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183527,239,1,1,27,0,9ns699xp353c84r1g6epazycl,1,47,30.7,2022-12-04T17:27:33.284Z,2022-12-04T17:29:29Z,3934579951,154,,3934579435,56,Center,3934579649,4,,3934579439,141,38.9,3934579433,155,,3934579445,1,,3934579949,210,13,3934579441,212,46.4,zuec10u63781iv5rojm31yzu,María Méndez,1,3934579437,140,90.9,3934579443,213,3934580381,218,,,,,,,,,,,,,,,,,,,,0.1,,,,
2489183529,240,13,1,27,2,9ns699xp353c84r1g6epazycl,1,91.1,40.6,2022-12-04T17:27:34.980Z,2022-12-04T17:28:15Z,3934579965,103,20.8,3934579957,154,,3934579977,230,93.3,3934579969,108,,3934579453,17,,3934579973,146,97.5,3934579953,83,,3934579741,20,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,3934579967,214,,3934579745,153,3934579963,102,58.5,3934579959,55,239,3934579979,231,3934579955,29,3934579975,147,3934579455,56,Center,3934579971,328,,3934579451,22,,,42.4,53.4,1,
2489183545,241,16,1,27,3,9ns699xp353c84r1g6epazycl,1,97.6,52.6,2022-12-04T17:27:36.139Z,2022-12-04T17:29:29Z,3934579527,56,Center,3934580167,375,27:03.319,3934580413,216,239,3934579523,22,,3934580163,374,2022-12-04 17:27:35.954,3934580417,230,93.3,3934580395,76,,3934580407,103,1.9,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,3934580409,214,,3934580411,217,3934579525,16,,3934580161,328,,3934580401,55,3934580157,15,3934580405,102,3934580419,231,42.4,3934580397,29,,,,,,240,53.2,,
2489183689,193,1,1,28,13,djz9e25b9zuiu5rmv1zha3i6f,1,50.2,49.7,2022-12-04T17:28:46.039Z,2022-12-04T17:28:48Z,3934580531,141,59.9,3934580527,56,Back,3934580533,212,12.3,3934580535,213,2.5,3934580529,140,40.5,3934580537,279,G,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183697,194,1,1,28,16,djz9e25b9zuiu5rmv1zha3i6f,1,40,61.4,2022-12-04T17:28:48.815Z,2022-12-04T17:28:51Z,3934580587,140,31.2,3934580593,213,2.0,3934580589,141,88.1,3934580591,212,20.4,3934580585,56,Back,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183703,195,1,1,28,17,djz9e25b9zuiu5rmv1zha3i6f,1,31.6,88.4,2022-12-04T17:28:50.551Z,2022-12-04T17:28:54Z,3934580623,56,Left,3934580631,213,0.2,3934580627,141,93.6,3934580629,212,23.6,3934580625,140,53.8,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183711,196,1,1,28,21,djz9e25b9zuiu5rmv1zha3i6f,0,53.2,89.7,2022-12-04T17:28:54.599Z,2022-12-04T17:28:57Z,3934580663,56,Center,3934580667,141,64.2,3934580669,212,17.6,3934580665,140,55.8,3934580671,213,4.9,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183721,242,49,1,28,25,9ns699xp353c84r1g6epazycl,1,43.7,38.5,2022-12-04T17:28:57.988Z,2022-12-04T17:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183725,243,1,1,28,25,9ns699xp353c84r1g6epazycl,1,43.7,38.5,2022-12-04T17:28:58.099Z,2022-12-04T17:28:58Z,3934580717,212,4.6,3934580715,141,33.8,3934580711,56,Back,3934580713,140,40.5,3934580719,213,3.9,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183731,244,1,1,28,25,9ns699xp353c84r1g6epazycl,1,40.5,33.8,2022-12-04T17:28:58.564Z,2022-12-04T17:29:01Z,3934580753,141,51.3,3934580751,140,31.7,3934580755,212,15.1,3934580757,213,2.2,3934580749,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183739,245,1,1,28,28,9ns699xp353c84r1g6epazycl,0,31.7,51.3,2022-12-04T17:29:01.268Z,2022-12-04T17:29:02Z,3934580795,141,15.4,3934580791,56,Right,3934580793,140,61.8,3934580789,157,,3934580799,213,5.6,3934580801,1,,3934580797,212,39.9,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183735,197,44,1,28,28,djz9e25b9zuiu5rmv1zha3i6f,1,38.6,81,2022-12-04T17:29:01.311Z,2022-12-04T17:29:04Z,3934580775,56,Back,3934580777,285,,3934580847,233,246,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183743,246,44,1,28,28,9ns699xp353c84r1g6epazycl,0,61.4,19,2022-12-04T17:29:01.312Z,2022-12-04T17:29:04Z,3934580821,56,Right,3934580823,286,,3934580855,233,197,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183741,198,1,1,28,28,djz9e25b9zuiu5rmv1zha3i6f,0,39.2,80.6,2022-12-04T17:29:01.535Z,2022-12-04T17:29:04Z,3934580819,213,4.8,3934580813,140,39.8,3934580811,56,Back,3934580809,3,,3934580815,141,65.1,3934580817,212,10.6,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183749,247,61,1,28,31,9ns699xp353c84r1g6epazycl,0,65,29.2,2022-12-04T17:29:04.259Z,2022-12-04T17:29:04Z,3934580859,56,Center,,,,,,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183757,199,1,1,28,32,djz9e25b9zuiu5rmv1zha3i6f,0,30.6,70.3,2022-12-04T17:29:05.491Z,2022-12-04T17:29:13Z,3934580919,286,,3934580913,236,,3934580915,233,248,3934580897,213,6.1,3934580895,212,3.2,3934580891,140,33.6,3934580893,141,69.3,3934580889,56,Back,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183755,248,74,1,28,32,9ns699xp353c84r1g6epazycl,1,65.5,29.2,2022-12-04T17:29:05.492Z,2022-12-04T17:29:06Z,3934580887,285,,3934580885,56,Center,3934580933,233,199,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183787,249,1,1,28,34,9ns699xp353c84r1g6epazycl,1,70.6,31,2022-12-04T17:29:06.659Z,2022-12-04T17:29:23Z,3934581017,141,44.5,3934581063,4,,3934581173,154,,3934581171,210,13,3934581019,212,18.6,3934581021,213,0.5,3934581013,56,Center,3934581015,140,86.0,44j03m9xpbhjuxmqz6vge9y0a,Érika González,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183791,250,13,1,28,35,9ns699xp353c84r1g6epazycl,1,86.7,44.9,2022-12-04T17:29:08.322Z,2022-12-04T17:29:23Z,3934581179,154,,3934581189,214,,3934581033,56,Center,3934581031,17,,3934581065,20,,3934581195,231,48.0,3934581185,102,56.8,3934581193,230,95.0,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,3934581175,83,,3934581191,89,3934581181,55,249,3934581177,29,,3934581187,103,3934581029,22,,,,,,,,,,,,,1.4,,,
2489183781,200,5,1,28,37,djz9e25b9zuiu5rmv1zha3i6f,1,-1.2,43.2,2022-12-04T17:29:10.039Z,2022-12-04T17:29:12Z,3934581055,233,251,3934580993,346,,3934580991,56,Back,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183795,251,5,1,28,37,9ns699xp353c84r1g6epazycl,0,101.2,56.8,2022-12-04T17:29:10.039Z,2022-12-04T17:29:20Z,3934581059,233,200,3934581053,346,,3934581051,56,Center,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183851,201,1,1,29,1,djz9e25b9zuiu5rmv1zha3i6f,1,3.7,47.2,2022-12-04T17:29:33.671Z,2022-12-04T17:29:36Z,3934581355,237,,3934581347,141,51.0,3934581351,213,1.3,3934581343,56,Back,3934581349,212,2.7,3934581341,124,,3934581345,140,4.4,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183871,202,1,1,29,4,djz9e25b9zuiu5rmv1zha3i6f,1,8.4,47,2022-12-04T17:29:36.783Z,2022-12-04T17:29:40Z,3934581433,56,Back,3934581441,213,4.8,3934581437,141,24.3,3934581439,212,15.6,3934581435,140,10.3,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183881,203,1,1,29,7,djz9e25b9zuiu5rmv1zha3i6f,1,10.3,24.3,2022-12-04T17:29:39.935Z,2022-12-04T17:29:45Z,3934581513,213,5.9,3934581511,212,39.2,3934581505,56,Back,3934581503,155,,3934581507,140,44.8,3934581509,141,2.2,3934581515,1,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183885,204,61,1,29,10,djz9e25b9zuiu5rmv1zha3i6f,0,44.8,2.2,2022-12-04T17:29:43.150Z,2022-12-04T17:29:47Z,3934581523,56,Back,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183889,205,5,1,29,11,djz9e25b9zuiu5rmv1zha3i6f,0,40.6,-1.2,2022-12-04T17:29:43.678Z,2022-12-04T17:29:49Z,3934581587,233,252,3934581549,56,Back,3934581551,347,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183891,252,5,1,29,11,9ns699xp353c84r1g6epazycl,1,59.4,101.2,2022-12-04T17:29:43.678Z,2022-12-04T17:29:53Z,3934581567,347,,3934581575,233,205,3934581565,56,Left,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183919,253,1,1,29,28,9ns699xp353c84r1g6epazycl,1,60,100,2022-12-04T17:30:01.379Z,2022-12-04T17:30:03Z,3934581767,212,12.9,3934581769,213,6.0,3934581763,140,71.8,3934581761,56,Left,3934581765,141,96.5,3934581759,107,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489183921,254,1,1,29,29,9ns699xp353c84r1g6epazycl,0,71.8,96.5,2022-12-04T17:30:02.491Z,2022-12-04T17:30:06Z,3934581773,56,Left,3934581779,212,4.3,3934581777,141,96.8,3934581781,213,3.1,3934581775,140,67.7,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
