id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2497086515,25,61,1,2,46,b9ecgxh884j2ugjrxwvpym192,1,88.5,89,2023-01-14T11:05:45.194Z,2023-01-14T11:06:14Z,3976371975,56,Left,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086513,33,1,1,2,46,bop6aslxmwvzsapdxsw3xbvfg,0,16.5,12.8,2023-01-14T11:05:45.333Z,2023-01-14T11:05:46Z,3976371971,213,3.5,3976371961,3,,3976371963,56,Back,3976371969,212,2.8,3976371967,141,11.4,3976371965,140,14.0,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086541,26,1,1,2,50,b9ecgxh884j2ugjrxwvpym192,0,76.1,91.2,2023-01-14T11:05:48.907Z,2023-01-14T12:02:38Z,3976372067,140,80.6,3976372063,155,,3976372061,2,,3976372065,56,Center,3976372073,213,5.1,3976372069,141,72.4,3976372071,212,13.6,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086543,34,1,1,2,51,bop6aslxmwvzsapdxsw3xbvfg,0,19.3,22.8,2023-01-14T11:05:49.620Z,2023-01-14T11:05:50Z,3976372077,56,Back,3976372085,213,6.1,3976372081,141,18.5,3976372075,157,,3976372087,1,,3976372083,212,13.4,3976372079,140,31.8,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086555,35,1,1,2,52,bop6aslxmwvzsapdxsw3xbvfg,0,17.2,40.6,2023-01-14T11:05:51.301Z,2023-01-14T11:05:52Z,3976372133,213,0.5,3976372127,140,29.3,3976372131,212,14.5,3976372125,56,Back,3976372123,3,,3976372129,141,51.0,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086581,27,1,1,2,56,b9ecgxh884j2ugjrxwvpym192,0,74.5,56.9,2023-01-14T11:05:54.795Z,2023-01-14T12:02:36Z,3976372241,140,88.1,3976372239,56,Center,3976372243,141,70.9,3976372247,213,0.6,3976372245,212,17.2,3976372237,155,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086617,36,1,1,2,57,bop6aslxmwvzsapdxsw3xbvfg,1,13.8,28.5,2023-01-14T11:05:56.373Z,2023-01-14T11:05:58Z,3976372421,213,5.7,3976372417,141,22.4,3976372413,56,Back,3976372411,3,,3976372415,140,20.0,3976372419,212,7.7,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086621,37,49,1,3,0,bop6aslxmwvzsapdxsw3xbvfg,1,20,22.4,2023-01-14T11:05:58.771Z,2023-01-14T11:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086625,38,1,1,3,0,bop6aslxmwvzsapdxsw3xbvfg,0,20,22.4,2023-01-14T11:05:59.252Z,2023-01-14T11:06:01Z,3976372451,213,3.6,3976372445,140,13.5,3976372447,141,17.3,3976372449,212,7.7,3976372443,56,Back,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086629,28,1,1,3,0,b9ecgxh884j2ugjrxwvpym192,1,92.1,82.4,2023-01-14T11:05:59.371Z,2023-01-14T11:06:01Z,3976372485,213,2.2,3976372477,56,Left,3976372483,212,8.1,3976372479,140,87.6,3976372481,141,92.0,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086635,29,1,1,3,2,b9ecgxh884j2ugjrxwvpym192,1,81.7,90.3,2023-01-14T11:06:01.403Z,2023-01-14T11:06:02Z,3976372523,213,2.3,3976372519,141,97.1,3976372517,140,78.0,3976372515,56,Left,3976372521,212,6.0,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086653,30,1,1,3,3,b9ecgxh884j2ugjrxwvpym192,0,78,97.1,2023-01-14T11:06:02.459Z,2023-01-14T11:06:05Z,3976372591,213,6.0,3976372585,140,90.8,3976372587,141,92.0,3976372589,212,13.9,3976372583,56,Left,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086667,39,49,1,3,7,bop6aslxmwvzsapdxsw3xbvfg,1,22.1,9.4,2023-01-14T11:06:06.052Z,2023-01-14T11:06:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086677,40,1,1,3,8,bop6aslxmwvzsapdxsw3xbvfg,1,22.1,9.4,2023-01-14T11:06:06.676Z,2023-01-14T11:06:08Z,3976372677,212,13.1,3976372675,141,17.3,3976372669,56,Back,3976372667,155,,3976372673,140,33.5,3976372679,213,0.4,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086701,41,1,1,3,9,bop6aslxmwvzsapdxsw3xbvfg,1,33.5,17.3,2023-01-14T11:06:08.035Z,2023-01-14T11:06:10Z,3976372777,56,Back,3976372785,213,1.2,3976372779,140,38.1,3976372783,212,14.2,3976372781,141,37.0,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086727,42,1,1,3,11,bop6aslxmwvzsapdxsw3xbvfg,1,38.1,37,2023-01-14T11:06:10.466Z,2023-01-14T11:06:14Z,3976372869,56,Back,3976372875,212,18.5,3976372877,213,1.3,3976372873,141,63.3,3976372871,140,42.6,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086761,43,1,1,3,15,bop6aslxmwvzsapdxsw3xbvfg,1,55.2,68.5,2023-01-14T11:06:14.178Z,2023-01-14T11:06:20Z,3976373071,141,90.3,3976373067,56,Left,3976373073,212,20.2,3976373075,213,0.8,3976373069,140,68.2,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086775,44,1,1,3,22,bop6aslxmwvzsapdxsw3xbvfg,1,66.5,82.7,2023-01-14T11:06:20.626Z,2023-01-14T11:06:22Z,3976373167,141,60.9,3976373163,56,Center,3976373165,140,57.9,3976373169,212,17.4,3976373171,213,4.2,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086785,45,1,1,3,23,bop6aslxmwvzsapdxsw3xbvfg,1,57.4,60.2,2023-01-14T11:06:22.018Z,2023-01-14T11:06:23Z,3976373215,141,41.2,3976373219,213,5.2,3976373217,212,14.5,3976373213,140,63.7,3976373211,56,Center,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086815,46,1,1,3,24,bop6aslxmwvzsapdxsw3xbvfg,1,63.7,41.2,2023-01-14T11:06:23.073Z,2023-01-14T11:06:27Z,3976373327,141,16.8,3976373331,213,5.5,3976373325,140,81.0,3976373323,56,Right,3976373329,212,24.6,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086825,47,1,1,3,28,bop6aslxmwvzsapdxsw3xbvfg,1,81,15,2023-01-14T11:06:27.073Z,2023-01-14T11:06:29Z,3976373363,140,70.8,3976373369,213,2.4,3976373367,212,14.8,3976373365,141,30.0,3976373361,56,Center,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086841,48,1,1,3,30,bop6aslxmwvzsapdxsw3xbvfg,1,70.8,30,2023-01-14T11:06:29.170Z,2023-01-14T11:06:31Z,3976373429,141,47.3,3976373427,140,70.7,3976373431,212,11.8,3976373425,56,Center,3976373433,213,1.6,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086857,49,1,1,3,33,bop6aslxmwvzsapdxsw3xbvfg,1,72.4,45.4,2023-01-14T11:06:31.681Z,2023-01-14T11:06:34Z,3976373555,140,77.9,3976373559,212,6.6,3976373557,141,50.1,3976373553,56,Center,3976373561,213,0.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086871,50,1,1,3,35,bop6aslxmwvzsapdxsw3xbvfg,1,77.3,40.3,2023-01-14T11:06:34.241Z,2023-01-14T11:06:36Z,3976373605,213,5.3,3976373599,140,87.1,3976373603,212,19.6,3976373601,141,15.8,3976373597,56,Right,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086889,51,1,1,3,38,bop6aslxmwvzsapdxsw3xbvfg,0,88.1,18.2,2023-01-14T11:06:36.578Z,2023-01-14T11:06:39Z,3976373687,155,,3976373691,140,90.9,3976373685,2,,3976373689,56,Center,3976373695,212,29.1,3976373697,213,1.5,3976373693,141,60.8,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086905,31,12,1,3,41,b9ecgxh884j2ugjrxwvpym192,1,8.4,40.3,2023-01-14T11:06:40.221Z,2023-01-14T12:02:34Z,3976373751,140,14.0,3976373749,56,Back,3976373753,141,48.1,3976373755,212,7.9,3976373757,213,0.7,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086899,52,15,1,3,42,bop6aslxmwvzsapdxsw3xbvfg,1,89.7,56.6,2023-01-14T11:06:40.529Z,2023-01-14T11:08:03Z,3976376081,231,50.7,3976373719,17,,3976376079,230,98.5,3976376075,146,93.3,3976375607,82,,3976373717,22,,3976373721,56,Center,3976376077,147,53.6,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,3976375613,233,32,3976376067,80,3976375603,72,3976376071,103,19,3976376073,458,3976376069,102,48.1,,,,,,,,,,,,,,,,,,,,,,,
2497086909,32,10,1,3,42,b9ecgxh884j2ugjrxwvpym192,1,3.6,46,2023-01-14T11:06:40.629Z,2023-01-14T11:07:44Z,3976375647,233,52,3976373765,56,Back,3976373763,94,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086947,33,12,1,3,45,b9ecgxh884j2ugjrxwvpym192,1,12.7,35.1,2023-01-14T11:06:43.964Z,2023-01-14T11:07:18Z,3976373927,140,14.7,3976373931,212,2.3,3976373925,56,Back,3976373929,141,33.8,3976373933,213,5.9,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497086949,34,5,1,3,47,b9ecgxh884j2ugjrxwvpym192,0,36.2,-1.8,2023-01-14T11:06:45.762Z,2023-01-14T12:26:09Z,3976374369,233,53,3976373945,347,,3976373943,56,Back,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087049,53,5,1,3,47,bop6aslxmwvzsapdxsw3xbvfg,1,63.8,101.8,2023-01-14T11:06:45.762Z,2023-01-14T11:07:01Z,3976374345,347,,3976374343,56,Left,3976374351,233,34,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087057,54,1,1,3,49,bop6aslxmwvzsapdxsw3xbvfg,0,66.3,100,2023-01-14T11:06:48.152Z,2023-01-14T11:56:15Z,3976374381,141,90.8,3976374383,212,7.7,3976374379,140,68.4,3976374375,107,,3976374377,56,Left,3976374385,213,5.0,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497101505,314,5,1,3,58,b9ecgxh884j2ugjrxwvpym192,1,38.5,-1.5,2023-01-14T11:06:56.513Z,2023-01-14T11:59:17Z,3976446613,189,,3976446579,56,Back,3976453069,233,567,3976446581,347,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497102687,567,5,1,3,58,bop6aslxmwvzsapdxsw3xbvfg,0,61.5,101.5,2023-01-14T11:06:56.513Z,2023-01-14T11:59:18Z,3976453151,189,,3976453061,56,Left,3976453063,347,,3976453073,233,314,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087069,35,1,1,3,59,b9ecgxh884j2ugjrxwvpym192,1,35.3,0,2023-01-14T11:06:57.764Z,2023-01-14T11:55:45Z,3976374459,213,1.6,3976374449,56,Back,3976374455,141,3.8,3976447333,189,,3976374661,107,,3976374453,140,35.3,3976374457,212,3.5,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497101683,315,61,1,4,0,b9ecgxh884j2ugjrxwvpym192,1,39.1,3.8,2023-01-14T11:06:58.513Z,2023-01-14T11:55:54Z,3976447653,189,,3976447607,56,Back,,,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087079,36,49,1,4,6,b9ecgxh884j2ugjrxwvpym192,1,68.7,12.9,2023-01-14T11:07:05.276Z,2023-01-14T11:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087091,37,1,1,4,8,b9ecgxh884j2ugjrxwvpym192,0,76,18.5,2023-01-14T11:07:07.373Z,2023-01-14T11:07:08Z,3976374565,141,22.7,3976374567,212,4.2,3976374569,213,0.8,3976374563,140,78.9,3976374561,56,Center,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087089,55,61,1,4,9,bop6aslxmwvzsapdxsw3xbvfg,0,30.9,87.1,2023-01-14T11:07:07.744Z,2023-01-14T11:07:07Z,3976374551,56,Back,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087101,56,49,1,4,10,bop6aslxmwvzsapdxsw3xbvfg,1,14.6,82,2023-01-14T11:07:09.103Z,2023-01-14T11:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087139,57,1,1,4,13,bop6aslxmwvzsapdxsw3xbvfg,1,4.6,85,2023-01-14T11:07:11.695Z,2023-01-14T11:07:15Z,3976374799,140,9.5,3976374805,213,5.3,3976374801,141,73.3,3976374803,212,9.5,3976374797,56,Back,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087167,58,1,1,4,17,bop6aslxmwvzsapdxsw3xbvfg,1,13.1,63.7,2023-01-14T11:07:15.678Z,2023-01-14T11:07:19Z,3976374937,140,14.2,3976374935,56,Back,3976374943,213,4.8,3976374939,141,35.1,3976374941,212,19.5,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087193,59,1,1,4,21,bop6aslxmwvzsapdxsw3xbvfg,1,14.7,33.3,2023-01-14T11:07:19.614Z,2023-01-14T11:07:24Z,3976375061,140,28.9,3976375063,141,23.6,3976375059,56,Back,3976375065,212,16.3,3976375067,213,5.9,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087213,60,1,1,4,26,bop6aslxmwvzsapdxsw3xbvfg,1,33.5,27,2023-01-14T11:07:24.654Z,2023-01-14T11:07:26Z,3976375137,141,47.6,3976375133,56,Back,3976375141,213,1.8,3976375135,140,30.6,3976375139,212,14.3,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087221,61,1,1,4,27,bop6aslxmwvzsapdxsw3xbvfg,1,30.6,47.6,2023-01-14T11:07:26.143Z,2023-01-14T11:07:27Z,3976375175,141,80.8,3976375169,155,,3976375177,212,27.6,3976375179,213,1.0,3976375173,140,45.8,3976375171,56,Back,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087245,62,1,1,4,29,bop6aslxmwvzsapdxsw3xbvfg,1,46.5,73.3,2023-01-14T11:07:27.630Z,2023-01-14T11:07:32Z,3976375277,140,80.5,3976375285,1,,3976375279,141,87.2,3976375283,213,0.3,3976375275,56,Left,3976375281,212,36.9,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087255,63,1,1,4,34,bop6aslxmwvzsapdxsw3xbvfg,1,80.5,87.2,2023-01-14T11:07:32.590Z,2023-01-14T11:07:41Z,3976375335,212,28.2,3976375337,213,5.1,3976375333,141,49.3,3976375325,2,,3976375331,140,91.5,3976375329,56,Center,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087259,64,61,1,4,36,bop6aslxmwvzsapdxsw3xbvfg,1,91.2,49.3,2023-01-14T11:07:35.022Z,2023-01-14T11:08:24Z,3976375361,56,Center,,,,,,,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087279,39,12,1,4,37,b9ecgxh884j2ugjrxwvpym192,1,8.3,55.5,2023-01-14T11:07:36.014Z,2023-01-14T11:21:38Z,3976375435,56,Back,3976375437,140,0.0,3976375439,141,77.5,3976375443,213,2.2,3976375459,167,,3976375441,212,17.9,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087261,38,12,1,4,37,b9ecgxh884j2ugjrxwvpym192,1,7.3,48.5,2023-01-14T11:07:36.176Z,2023-01-14T12:02:33Z,3976375379,56,Back,3976376291,140,7.7,3976376293,141,48.5,3976376297,213,0.0,3976376295,212,0.4,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087283,40,6,1,4,38,b9ecgxh884j2ugjrxwvpym192,0,3.8,64.1,2023-01-14T11:07:37.438Z,2023-01-14T11:19:49Z,3976375455,56,Back,3976375457,73,,3976375501,233,65,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087273,65,6,1,4,38,bop6aslxmwvzsapdxsw3xbvfg,1,96.2,35.9,2023-01-14T11:07:37.438Z,2023-01-14T11:07:39Z,3976375415,75,,3976375481,233,40,3976375411,56,Center,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087505,66,1,1,5,14,bop6aslxmwvzsapdxsw3xbvfg,1,99.5,0.5,2023-01-14T11:08:12.571Z,2023-01-14T11:08:23Z,3976376369,140,93.6,3976376365,6,,3976376373,212,18.3,3976376371,141,25.9,3976376375,213,1.9,3976376367,56,Center,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087521,67,1,1,5,16,bop6aslxmwvzsapdxsw3xbvfg,1,92.9,22.1,2023-01-14T11:08:15.099Z,2023-01-14T11:08:16Z,3976376419,141,9.1,3976376421,212,9.8,3976376415,56,Right,3976376417,140,88.8,3976376423,213,4.3,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087525,68,1,1,5,18,bop6aslxmwvzsapdxsw3xbvfg,0,88.8,9.1,2023-01-14T11:08:16.699Z,2023-01-14T11:08:18Z,3976376449,213,1.5,3976376505,233,41,3976376445,212,2.5,3976376437,155,,3976376511,286,,3976376439,56,Right,3976376443,141,12.8,3976376503,236,,4n6mnhjzt6zpicfea3ym678id,Mapi León,3976376435,2,,3976376441,140,,,,,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,
2497087533,41,12,1,5,18,b9ecgxh884j2ugjrxwvpym192,1,7.6,91.1,2023-01-14T11:08:16.799Z,2023-01-14T11:08:18Z,3976376493,185,,3976376495,56,Back,3976376517,233,68,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087539,42,6,1,5,19,b9ecgxh884j2ugjrxwvpym192,0,9.4,89.1,2023-01-14T11:08:17.929Z,2023-01-14T11:19:49Z,3976376565,233,69,3976376521,56,Back,3976376523,73,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087543,69,6,1,5,19,bop6aslxmwvzsapdxsw3xbvfg,1,90.6,10.9,2023-01-14T11:08:17.929Z,2023-01-14T11:08:19Z,3976376535,75,,3976376557,233,42,3976376533,56,Right,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087799,70,1,1,5,43,bop6aslxmwvzsapdxsw3xbvfg,1,99.5,0.5,2023-01-14T11:08:41.674Z,2023-01-14T11:21:31Z,3976377667,1,,3976377657,56,Center,3976377655,223,,3976377883,210,13,3976377665,213,1.6,3976377659,140,97.2,3976377663,212,41.1,3976377885,154,,4n6mnhjzt6zpicfea3ym678id,Mapi León,3976377653,155,,3976377661,141,3976377651,6,3976377649,2,,,,,,,60.8,1,,,,,,,,,,,,,,,,,,,,,
2497087885,73,44,1,5,48,bop6aslxmwvzsapdxsw3xbvfg,1,95.8,59.9,2023-01-14T11:08:46.830Z,2023-01-14T11:19:56Z,3976392427,233,43,3976377999,56,Center,3976378001,286,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087727,43,44,1,5,48,b9ecgxh884j2ugjrxwvpym192,0,4.2,40.1,2023-01-14T11:08:46.831Z,2023-01-14T12:02:30Z,3976377293,285,,3976392431,233,73,3976377291,56,Back,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087803,71,13,1,5,49,bop6aslxmwvzsapdxsw3xbvfg,1,97.2,60.8,2023-01-14T11:08:48.001Z,2023-01-14T11:21:31Z,3976377899,103,26.4,3976377691,56,Center,3976377807,25,,3976377689,61,,3976377897,102,57.3,3976377813,328,,3976377809,15,,3976377901,230,99.5,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,3976377887,83,,3976377903,231,3976377893,55,3976377891,154,,3976377889,29,,,,53.8,,70,,,,,,,,,,,,,,,,,,,,
2497087739,44,5,1,5,50,b9ecgxh884j2ugjrxwvpym192,1,-1,41.1,2023-01-14T11:08:49.295Z,2023-01-14T11:21:35Z,3976377329,56,Back,3976377331,346,,3976394193,233,72,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497087813,72,5,1,5,50,bop6aslxmwvzsapdxsw3xbvfg,0,101,58.9,2023-01-14T11:08:49.295Z,2023-01-14T12:26:09Z,3976377721,346,,3976377719,56,Center,3976394201,233,44,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
