id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value
2487960195,427,7,2,52,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.8,45.6,2022-11-27T12:09:20.196Z,2022-11-27T12:09:23Z,3928077907,285,,3928077905,56,Back,3928077931,233,501,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960191,502,1,2,52,7,djz9e25b9zuiu5rmv1zha3i6f,0,71.5,51.5,2022-11-27T12:09:20.651Z,2022-11-27T12:11:23Z,3928077875,56,Center,3928077935,236,,3928077941,286,,3928077937,233,428,3928077877,140,73.1,3928077883,213,5.6,3928077881,212,2.2,3928077879,141,49.3,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960201,428,74,2,52,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.9,55.5,2022-11-27T12:09:20.652Z,2022-11-27T12:54:39Z,3928077961,233,502,3928077929,285,,3928077927,56,Back,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960219,429,61,2,52,9,7mk4va7b2p6tnv2xjxcgjy8h6,0,18.1,65.3,2022-11-27T12:09:23.344Z,2022-11-27T12:10:20Z,3928078009,56,Back,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960213,503,13,2,52,11,djz9e25b9zuiu5rmv1zha3i6f,1,73.6,39.6,2022-11-27T12:09:24.931Z,2022-11-27T12:09:34Z,3928078277,103,73.6,3928078091,20,,3928077997,56,Center,3928077993,22,,3928078285,231,48.4,3928078279,215,,3928078273,81,,3928078283,230,98.2,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,3928078281,458,,3928077995,18,,,3928078275,102,,,,,,,,,,,,,,,,,,,,42.7,,
2487960225,430,5,2,52,12,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1,55.2,2022-11-27T12:09:26.420Z,2022-11-27T12:54:48Z,3928078027,56,Back,3928078029,346,,3928078031,233,504,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960223,504,5,2,52,12,djz9e25b9zuiu5rmv1zha3i6f,0,101,44.8,2022-11-27T12:09:26.420Z,2022-11-27T12:09:27Z,3928078021,346,,3928078047,233,430,3928078019,56,Center,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960363,505,18,2,52,38,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:09:51.668Z,2022-11-27T12:09:52Z,3928078795,55,506,3928078755,59,18,3928078751,42,,3928078753,44,Forward,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960367,506,19,2,52,38,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:09:51.669Z,2022-11-27T12:09:52Z,3928078775,145,9,3928078783,44,Forward,3928078777,59,4,3928078781,293,3,3928078771,42,,3928078785,55,505,3928078779,292,9,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960415,507,18,2,52,45,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:09:58.551Z,2022-11-27T12:09:59Z,3928079065,55,508,3928079035,59,15,3928079033,44,Midfielder,3928079031,42,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960419,508,19,2,52,45,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:09:58.552Z,2022-11-27T12:09:59Z,3928079049,59,8,3928079061,55,507,3928079053,293,5,3928079051,292,7,3928079043,42,,3928079047,145,7,3928079057,44,Midfielder,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960563,431,1,2,53,9,7mk4va7b2p6tnv2xjxcgjy8h6,0,3.4,50.4,2022-11-27T12:10:22.768Z,2022-11-27T12:10:26Z,3928079859,74,,3928079857,1,,3928079845,124,,3928079855,213,0.3,3928079847,56,Center,3928079851,141,74.7,3928079853,212,60.2,3928079849,140,58.5,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960565,509,49,2,53,13,djz9e25b9zuiu5rmv1zha3i6f,1,41,15.2,2022-11-27T12:10:26.692Z,2022-11-27T12:10:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960635,510,1,2,53,13,djz9e25b9zuiu5rmv1zha3i6f,1,40.6,13.8,2022-11-27T12:10:27.123Z,2022-11-27T12:10:36Z,3928080235,140,20.7,3928080237,141,36.6,3928080241,213,2.5,3928080233,56,Back,3928080239,212,26.0,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960675,511,1,2,53,23,djz9e25b9zuiu5rmv1zha3i6f,1,23.2,51.9,2022-11-27T12:10:36.756Z,2022-11-27T12:18:11Z,3928080477,213,0.6,3928080469,56,Back,3928080475,212,9.2,3928080471,140,30.3,3928080473,141,59.8,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960685,512,1,2,53,27,djz9e25b9zuiu5rmv1zha3i6f,1,29.9,57,2022-11-27T12:10:40.836Z,2022-11-27T12:10:42Z,3928080513,141,41.3,3928080511,140,35.2,3928080515,212,12.0,3928080517,213,5.2,3928080509,56,Back,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960713,513,1,2,53,29,djz9e25b9zuiu5rmv1zha3i6f,1,34.6,41.3,2022-11-27T12:10:42.579Z,2022-11-27T12:10:47Z,3928080665,141,46.2,3928080667,212,11.8,3928080661,56,Back,3928080663,140,23.8,3928080669,213,2.9,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960727,514,1,2,53,33,djz9e25b9zuiu5rmv1zha3i6f,0,22.1,35.9,2022-11-27T12:10:46.931Z,2022-11-27T12:10:48Z,3928080757,141,0.0,3928080759,212,30.7,3928080761,213,5.3,3928080753,56,Back,3928080755,140,38.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960839,432,5,2,53,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,58.4,101.7,2022-11-27T12:10:48.469Z,2022-11-27T12:54:48Z,3928081441,233,515,3928081439,347,,3928081437,56,Left,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960729,515,5,2,53,34,djz9e25b9zuiu5rmv1zha3i6f,0,41.6,-1.7,2022-11-27T12:10:48.469Z,2022-11-27T12:11:10Z,3928080765,347,,3928080763,56,Back,3928081461,233,432,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960799,516,40,2,53,50,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:11:04.185Z,2022-11-27T12:18:09Z,3928081221,59,"24, 11, 21, 20, 19, 4, 7, 16, 8, 12, 10, 1, 6, 9, 22, 23",3928081223,130,4,3928081217,30,"hf67c0ip1chljjy1udsjpt2i, 5xlqh4i9zb5daj4khs1mbbxpm, ev8an510kk4nb6dabnsa962tx, 1nhju64j5loikn6t0j9m6au39, 2dsgmfs9crnzz3425si3m9uj9, 24bz5vlm76nrqcnblyxfkt8x6, 5kio1iodx7cq9i9p9kql1nuuh, 4ngzyppqh4iaqqy0vrynwz66s, 8i42x5mpk5bpm1i0gvgubx9pm, 9742qffzdwiz9y3y7et40863t, et6offb5y91ch6mlol3dwcd0p, 5zhcjr5kxyxd2jmq1wel3ug9h, b3dvkkzdpggax4btpycd1oe3u, 67i9jwkech61ihpglnmpzygvd, ent5lfgq42d5ngi3ebyy7p1w5, 35uen906vvtndlnv3hrm5zo8a",3928081225,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",3928081227,194,5xlqh4i9zb5daj4khs1mbbxpm,3928081219,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960859,433,1,2,53,56,7mk4va7b2p6tnv2xjxcgjy8h6,1,59.4,100,2022-11-27T12:11:10.271Z,2022-11-27T12:11:12Z,3928081531,56,Left,3928081533,140,69.2,3928081535,141,88.0,3928081537,212,13.6,3928081529,107,,3928081539,213,5.6,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960869,434,1,2,53,58,7mk4va7b2p6tnv2xjxcgjy8h6,0,69.4,87.7,2022-11-27T12:11:12.031Z,2022-11-27T12:11:13Z,3928081565,168,,3928081577,213,6.2,3928081569,140,81.3,3928081567,56,Left,3928081573,212,12.5,3928081571,141,86.9,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960867,517,49,2,53,59,djz9e25b9zuiu5rmv1zha3i6f,1,18.9,12.5,2022-11-27T12:11:12.691Z,2022-11-27T12:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960911,518,1,2,53,59,djz9e25b9zuiu5rmv1zha3i6f,1,18.9,12.5,2022-11-27T12:11:13.027Z,2022-11-27T12:11:20Z,3928081807,213,2.4,3928081799,56,Back,3928081803,141,32.0,3928081801,140,4.4,3928081805,212,20.2,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960935,519,1,2,54,7,djz9e25b9zuiu5rmv1zha3i6f,1,14.6,47.6,2022-11-27T12:11:20.755Z,2022-11-27T12:11:24Z,3928081899,141,31.7,3928081897,140,22.8,3928081903,213,5.4,3928081895,56,Back,3928081901,212,13.8,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960955,520,1,2,54,10,djz9e25b9zuiu5rmv1zha3i6f,1,20.8,33.2,2022-11-27T12:11:24.419Z,2022-11-27T12:11:30Z,3928081989,212,16.0,3928081991,213,2.5,3928081983,56,Back,3928081987,141,48.1,3928081985,140,9.0,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960969,521,1,2,54,17,djz9e25b9zuiu5rmv1zha3i6f,1,16,53.5,2022-11-27T12:11:30.755Z,2022-11-27T12:11:36Z,3928082061,56,Left,3928082063,140,55.0,3928082071,1,,3928082059,155,,3928082069,213,0.6,3928082065,141,93.5,3928082067,212,49.2,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960995,522,44,2,54,19,djz9e25b9zuiu5rmv1zha3i6f,1,55.3,91.9,2022-11-27T12:11:33.293Z,2022-11-27T12:54:41Z,3928082161,56,Left,3928082163,286,,3928082165,233,435,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960967,435,44,2,54,19,7mk4va7b2p6tnv2xjxcgjy8h6,0,44.7,8.1,2022-11-27T12:11:33.294Z,2022-11-27T12:14:44Z,3928082057,285,,3928082185,233,522,3928082055,56,Back,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961015,438,43,2,54,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-11-27T12:11:33.351Z,2022-11-27T12:15:01Z,3928082263,56,Back,3928088059,144,8,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960977,436,1,2,54,20,7mk4va7b2p6tnv2xjxcgjy8h6,0,40.7,13,2022-11-27T12:11:33.971Z,2022-11-27T12:13:31Z,3928082099,56,Back,3928085425,213,6.0,3928085419,140,46.4,3928085465,3,,3928085421,141,10.4,3928085423,212,6.2,3928085417,168,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961005,523,44,2,54,22,djz9e25b9zuiu5rmv1zha3i6f,1,52.3,87.9,2022-11-27T12:11:35.718Z,2022-11-27T12:54:41Z,3928082229,286,,3928082227,56,Left,3928082231,233,437,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487960987,437,44,2,54,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,47.7,12.1,2022-11-27T12:11:35.719Z,2022-11-27T12:14:34Z,3928082237,233,523,3928082129,56,Back,3928082131,285,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961959,546,1,2,54,22,djz9e25b9zuiu5rmv1zha3i6f,0,57.7,96.9,2022-11-27T12:11:35.747Z,2022-11-27T12:14:41Z,3928087305,3,,3928087321,212,2.4,3928087323,213,3.8,3928087317,141,94.7,3928087313,140,55.9,3928087309,56,Left,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961013,524,1,2,54,24,djz9e25b9zuiu5rmv1zha3i6f,1,52.4,89,2022-11-27T12:11:37.563Z,2022-11-27T12:14:46Z,3928082259,213,0.3,3928082251,56,Left,3928082253,140,65.9,3928082249,3,,3928082257,212,14.8,3928082255,141,95.0,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961743,541,50,2,54,24,djz9e25b9zuiu5rmv1zha3i6f,1,61.4,96.8,2022-11-27T12:11:38.084Z,2022-11-27T12:14:29Z,3928087011,233,458,3928086183,56,Left,3928086185,286,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961889,458,7,2,54,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,38.6,3.2,2022-11-27T12:11:38.085Z,2022-11-27T12:14:29Z,3928086975,56,Back,3928086993,233,541,3928086977,285,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961027,525,1,2,54,28,djz9e25b9zuiu5rmv1zha3i6f,0,69.3,94.3,2022-11-27T12:11:42.227Z,2022-11-27T12:11:45Z,3928082339,213,5.4,3928082331,141,52.4,3928082315,155,,3928082321,56,Center,3928082341,1,,3928082311,2,,3928082325,140,93.4,3928082335,212,38.1,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961037,439,52,2,54,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,5.3,50.6,2022-11-27T12:11:46.014Z,2022-11-27T12:11:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961161,440,1,2,54,46,7mk4va7b2p6tnv2xjxcgjy8h6,0,15.1,41.6,2022-11-27T12:12:00.495Z,2022-11-27T12:12:03Z,3928082969,212,54.3,3928082971,213,6.1,3928082961,199,,3928082963,56,Center,3928082975,1,,3928082967,141,27.4,3928082965,140,66.0,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961171,526,1,2,54,50,djz9e25b9zuiu5rmv1zha3i6f,0,41.2,73.1,2022-11-27T12:12:04.083Z,2022-11-27T12:12:05Z,3928082999,141,100.0,3928082993,3,,3928082997,140,56.0,3928083001,212,24.7,3928083003,213,0.9,3928082995,56,Left,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961213,441,5,2,54,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.8,-1,2022-11-27T12:12:05.629Z,2022-11-27T12:54:48Z,3928083269,233,527,3928083253,56,Back,3928083255,347,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961173,527,5,2,54,52,djz9e25b9zuiu5rmv1zha3i6f,0,55.2,101,2022-11-27T12:12:05.629Z,2022-11-27T12:12:16Z,3928083005,56,Left,3928083273,233,441,3928083007,347,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961285,442,1,2,55,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,46,0,2022-11-27T12:12:25.502Z,2022-11-27T12:12:28Z,3928083705,56,Right,3928083715,1,,3928083707,140,69.2,3928083713,213,0.2,3928083711,212,24.8,3928083703,107,,3928083709,141,4.7,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961287,443,61,2,55,14,7mk4va7b2p6tnv2xjxcgjy8h6,0,69.2,4.7,2022-11-27T12:12:27.918Z,2022-11-27T12:12:28Z,3928083723,56,Right,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961293,444,5,2,55,14,7mk4va7b2p6tnv2xjxcgjy8h6,0,63,-0.8,2022-11-27T12:12:28.371Z,2022-11-27T12:54:49Z,3928084057,233,528,3928083749,56,Right,3928083753,347,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961345,528,5,2,55,14,djz9e25b9zuiu5rmv1zha3i6f,1,37,100.8,2022-11-27T12:12:28.371Z,2022-11-27T12:12:39Z,3928084047,233,444,3928084035,56,Back,3928084037,347,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961367,529,1,2,55,25,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,100,2022-11-27T12:12:38.643Z,2022-11-27T12:12:41Z,3928084149,213,5.7,3928084147,212,19.3,3928084145,141,85.2,3928084139,107,,3928084143,140,52.5,3928084141,56,Left,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961369,530,61,2,55,27,djz9e25b9zuiu5rmv1zha3i6f,0,52.5,85.2,2022-11-27T12:12:41.251Z,2022-11-27T12:12:41Z,3928084153,56,Left,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961381,445,49,2,55,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.2,32.5,2022-11-27T12:12:42.574Z,2022-11-27T12:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961395,446,1,2,55,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,46.2,32.5,2022-11-27T12:12:42.864Z,2022-11-27T12:18:17Z,3928084313,141,69.3,3928084311,140,77.9,3928084315,212,41.6,3928084309,56,Center,3928084317,213,0.6,3928084307,157,,3928084319,1,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961403,531,49,2,55,32,djz9e25b9zuiu5rmv1zha3i6f,1,21.4,36.2,2022-11-27T12:12:45.827Z,2022-11-27T12:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961417,532,1,2,55,33,djz9e25b9zuiu5rmv1zha3i6f,1,20.4,36.2,2022-11-27T12:12:46.594Z,2022-11-27T12:12:50Z,3928084435,140,7.5,3928084441,213,2.6,3928084437,141,47.9,3928084433,56,Back,3928084439,212,15.7,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961437,533,1,2,55,36,djz9e25b9zuiu5rmv1zha3i6f,0,9.3,50.7,2022-11-27T12:12:50.131Z,2022-11-27T12:12:53Z,3928084543,141,71.2,3928084541,140,47.8,3928084539,56,Back,3928084545,212,42.8,3928084537,155,,3928084547,213,0.3,3928084549,1,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961447,447,61,2,55,41,7mk4va7b2p6tnv2xjxcgjy8h6,0,57.4,29.7,2022-11-27T12:12:55.437Z,2022-11-27T12:12:55Z,3928084607,56,Center,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961459,534,1,2,55,42,djz9e25b9zuiu5rmv1zha3i6f,0,49.1,64.8,2022-11-27T12:12:55.555Z,2022-11-27T12:12:59Z,3928084665,141,74.5,3928084661,56,Center,3928084663,140,74.9,3928084669,213,0.2,3928084667,212,27.9,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961461,448,49,2,55,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.4,28.2,2022-11-27T12:12:59.375Z,2022-11-27T12:12:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961477,449,1,2,55,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.4,28.2,2022-11-27T12:12:59.918Z,2022-11-27T12:13:02Z,3928084759,213,6.0,3928084751,56,Back,3928084753,140,38.9,3928084757,212,16.0,3928084755,141,21.0,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961501,450,1,2,55,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,35.6,21.8,2022-11-27T12:13:02.589Z,2022-11-27T12:13:07Z,3928084921,213,3.2,3928084915,140,21.7,3928084917,141,21.6,3928084913,56,Back,3928084919,212,14.6,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961519,451,1,2,55,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,25.9,24.3,2022-11-27T12:13:07.279Z,2022-11-27T12:13:10Z,3928084979,141,35.1,3928084985,1,,3928084973,155,,3928084981,212,43.8,3928084977,140,67.0,3928084983,213,0.2,3928084975,56,Center,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961523,535,49,2,55,58,djz9e25b9zuiu5rmv1zha3i6f,1,33.2,70.8,2022-11-27T12:13:11.795Z,2022-11-27T12:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961543,536,1,2,55,58,djz9e25b9zuiu5rmv1zha3i6f,1,33.2,70.8,2022-11-27T12:13:12.307Z,2022-11-27T12:13:16Z,3928085085,213,3.7,3928085079,140,19.9,3928085081,141,58.0,3928085083,212,16.5,3928085077,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961563,537,1,2,56,3,djz9e25b9zuiu5rmv1zha3i6f,1,21.6,58.1,2022-11-27T12:13:16.851Z,2022-11-27T12:18:06Z,3928085217,141,50.8,3928085221,213,6.0,3928085215,140,35.8,3928085219,212,15.7,3928085213,56,Back,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961581,538,1,2,56,7,djz9e25b9zuiu5rmv1zha3i6f,1,35.9,51.3,2022-11-27T12:13:21.331Z,2022-11-27T12:13:25Z,3928085303,140,37.8,3928085301,56,Back,3928085305,141,22.3,3928085307,212,19.8,3928085309,213,4.8,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487961625,539,1,2,56,11,djz9e25b9zuiu5rmv1zha3i6f,0,40.4,17,2022-11-27T12:13:25.125Z,2022-11-27T12:13:33Z,3928085521,212,63.1,3928085523,213,6.2,3928085515,56,Right,3928085517,140,100.0,3928085513,155,,3928085525,1,,3928085519,141,11.9,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
