id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist
2540452135,138,1,1,16,27,83d6z6wvkzs3dx9oy3mftixow,0,53,41.3,2023-04-29T05:20:09.956Z,2023-04-29T05:29:51Z,4233570497,212,14.9,4233570493,140,55.3,4233570491,56,Right,4233570495,141,19.7,4233570489,3,,4233570499,213,4.9,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452149,136,49,1,16,29,bbt5nqwufsne7r0zfa6pvpmfa,1,47.3,85.7,2023-04-29T05:20:11.710Z,2023-04-29T05:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452145,139,45,1,16,30,83d6z6wvkzs3dx9oy3mftixow,0,49,9.2,2023-04-29T05:20:12.800Z,2023-04-29T05:30:40Z,4233570565,56,Back,4233570567,285,,4233582663,233,204,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540454295,204,3,1,16,30,bbt5nqwufsne7r0zfa6pvpmfa,1,51,90.8,2023-04-29T05:20:12.800Z,2023-05-03T14:32:27Z,4247026699,464,,4233582659,233,139,4233582635,286,,4233582633,56,Left,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452159,137,61,1,16,31,bbt5nqwufsne7r0zfa6pvpmfa,0,58.7,84.8,2023-04-29T05:20:13.878Z,2023-04-29T05:30:46Z,4233570615,56,Left,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452153,140,49,1,16,33,83d6z6wvkzs3dx9oy3mftixow,1,37.7,16.7,2023-04-29T05:20:15.816Z,2023-04-29T05:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452163,141,1,1,16,34,83d6z6wvkzs3dx9oy3mftixow,1,37.7,16.7,2023-04-29T05:20:16.364Z,2023-04-29T05:20:17Z,4233570635,141,26.7,4233570637,212,9.5,4233570631,56,Back,4233570633,140,44.0,4233570639,213,0.8,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452165,142,1,1,16,35,83d6z6wvkzs3dx9oy3mftixow,0,44,26.7,2023-04-29T05:20:17.282Z,2023-04-29T05:32:55Z,4233570651,213,5.2,4233570711,233,138,4233570647,141,21.9,4233570643,56,Back,4233570645,140,45.8,4233570709,236,,4233570715,286,,4233570649,212,3.8,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452173,138,74,1,16,35,bbt5nqwufsne7r0zfa6pvpmfa,1,62.7,78.5,2023-04-29T05:20:17.283Z,2023-04-29T05:55:10Z,4233570721,233,142,4233570687,285,,4233570685,56,Center,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452181,143,1,1,16,37,83d6z6wvkzs3dx9oy3mftixow,1,45.8,21.9,2023-04-29T05:20:19.553Z,2023-04-29T05:32:59Z,4233570733,213,4.4,4233570731,212,12.5,4233570729,141,4.6,4233570727,140,41.8,4233570725,56,Back,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452185,144,50,1,16,38,83d6z6wvkzs3dx9oy3mftixow,1,39.4,12.8,2023-04-29T05:20:21.088Z,2023-04-29T05:33:04Z,4233570743,56,Back,4233570813,233,139,4233570745,286,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452193,139,7,1,16,38,bbt5nqwufsne7r0zfa6pvpmfa,1,60.6,87.2,2023-04-29T05:20:21.089Z,2023-05-03T14:33:16Z,4247027713,383,,4233570771,285,,4233570769,56,Left,4233570797,233,144,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452195,140,49,1,16,39,bbt5nqwufsne7r0zfa6pvpmfa,1,63.1,87.1,2023-04-29T05:20:22.189Z,2023-04-29T05:33:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452201,141,1,1,16,40,bbt5nqwufsne7r0zfa6pvpmfa,0,58.8,89.4,2023-04-29T05:20:22.782Z,2023-04-29T05:33:11Z,4233570827,56,Left,4233584345,233,145,4233584343,236,,4233584335,212,1.9,4233584349,286,,4233584337,213,2.9,4233584333,141,90.1,4233584331,140,57.0,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452209,145,74,1,16,40,83d6z6wvkzs3dx9oy3mftixow,1,41.4,11.5,2023-04-29T05:20:22.783Z,2023-04-29T05:31:50Z,4233570851,56,Back,4233570853,285,,4233584355,233,141,,,,,,,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452213,146,49,1,16,42,83d6z6wvkzs3dx9oy3mftixow,1,43.9,12.2,2023-04-29T05:20:24.617Z,2023-04-29T05:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452219,147,1,1,16,42,83d6z6wvkzs3dx9oy3mftixow,1,43.9,12.2,2023-04-29T05:20:24.695Z,2023-04-29T05:20:26Z,4233570901,212,9.9,4233570903,213,1.4,4233570899,141,26.4,4233570897,140,45.8,4233570895,56,Back,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452235,148,1,1,16,43,83d6z6wvkzs3dx9oy3mftixow,1,45.8,26.4,2023-04-29T05:20:26.068Z,2023-04-29T05:20:58Z,4233570971,56,Center,4233570973,140,59.3,4233570977,212,14.2,4233570975,141,24.7,4233570979,213,6.2,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452239,149,1,1,16,45,83d6z6wvkzs3dx9oy3mftixow,0,59,23.9,2023-04-29T05:20:27.341Z,2023-04-29T05:20:56Z,4233571005,236,,4233571007,233,142,4233571011,286,,4233570999,213,5.3,4233570995,141,20.3,4233570997,212,2.9,4233570991,56,Right,4233570993,140,60.5,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452229,142,74,1,16,45,bbt5nqwufsne7r0zfa6pvpmfa,1,41.7,82.9,2023-04-29T05:20:27.342Z,2023-04-29T05:33:28Z,4233570949,285,,4233571023,233,149,4233570947,56,Back,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452255,150,1,1,16,48,83d6z6wvkzs3dx9oy3mftixow,1,56.1,3.2,2023-04-29T05:20:30.311Z,2023-04-29T05:33:30Z,4233571077,140,68.5,4233571075,56,Right,4233571079,141,4.3,4233571083,213,0.1,4233571081,212,13.0,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452261,151,1,1,16,49,83d6z6wvkzs3dx9oy3mftixow,1,68.5,4.3,2023-04-29T05:20:31.377Z,2023-04-29T05:20:48Z,4233571117,213,1.9,4233571113,141,21.6,4233571111,140,65.0,4233571115,212,12.3,4233571109,56,Center,,,,,,,,,,c7ukr0stxvyflr3xfod5zkpp0,A. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452265,152,1,1,16,50,83d6z6wvkzs3dx9oy3mftixow,0,65,21.6,2023-04-29T05:20:32.633Z,2023-04-29T05:33:35Z,4233571127,56,Right,4233571145,233,143,4233571143,236,,4233571149,286,,4233571135,212,2.4,4233571133,141,20.3,4233571131,140,67.1,4233571137,213,5.9,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452263,143,74,1,16,50,bbt5nqwufsne7r0zfa6pvpmfa,1,34.7,77.2,2023-04-29T05:20:32.634Z,2023-04-29T05:33:32Z,4233571121,56,Back,4233571123,285,,4233571153,233,152,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542991323,816,61,1,16,51,bbt5nqwufsne7r0zfa6pvpmfa,1,35.5,81.5,2023-04-29T05:20:34.143Z,2023-05-03T14:35:22Z,4247030369,56,Back,,,,,,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452283,153,1,1,16,53,83d6z6wvkzs3dx9oy3mftixow,1,59.1,19.1,2023-04-29T05:20:35.483Z,2023-04-29T05:20:40Z,4233571235,140,81.8,4233571237,141,94.8,4233571231,196,,4233571233,56,Left,4233571239,212,56.7,4233571241,213,1.1,4233571243,1,,4233571229,155,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452289,154,1,1,16,57,83d6z6wvkzs3dx9oy3mftixow,1,81.8,94.8,2023-04-29T05:20:40.024Z,2023-04-29T05:20:42Z,4233571285,140,72.3,4233571287,141,85.3,4233571291,213,3.7,4233571283,56,Left,4233571289,212,11.9,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452295,155,1,1,16,59,83d6z6wvkzs3dx9oy3mftixow,0,75.4,86,2023-04-29T05:20:42.044Z,2023-05-03T14:35:57Z,4247030939,72,,4233571345,56,Center,4233571343,155,,4233571341,2,,4233571347,140,97.4,4233571349,141,48.4,4247030937,224,,4233571355,1,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,4233571353,213,4233571351,212,34.5,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452299,144,12,1,17,2,bbt5nqwufsne7r0zfa6pvpmfa,1,3.5,51.6,2023-04-29T05:20:44.909Z,2023-04-29T05:32:52Z,4233571377,141,79.4,4233571373,56,Back,4233571375,140,0.0,4233571387,167,,4233571381,213,1.8,4233571379,212,19.5,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452301,145,6,1,17,3,bbt5nqwufsne7r0zfa6pvpmfa,0,0.7,65.5,2023-04-29T05:20:45.373Z,2023-05-03T14:36:46Z,4233571383,56,Back,4233571409,233,156,4233571385,73,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452303,156,6,1,17,3,83d6z6wvkzs3dx9oy3mftixow,1,99.3,34.5,2023-04-29T05:20:45.373Z,2023-04-29T05:20:46Z,4233571399,233,145,4233571389,56,Center,4233571391,75,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452435,157,1,1,17,48,83d6z6wvkzs3dx9oy3mftixow,1,99.5,0.5,2023-04-29T05:21:30.890Z,2023-05-03T14:36:37Z,4233572367,6,,4233572377,140,94.2,4233572373,56,Center,4233572363,2,,4233572371,223,,4233572383,213,1.8,4233572381,212,24.8,4233572379,141,36.1,etsgyfejyka71co7e2xeq6r55,D. Sugioka,4233572369,155,4247031833,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452439,158,1,1,17,51,83d6z6wvkzs3dx9oy3mftixow,0,95,35.4,2023-04-29T05:21:33.797Z,2023-04-29T05:21:50Z,4233572399,140,95.1,4233572403,212,3.9,4233572401,141,41.2,4233572405,213,1.5,4233572395,168,,4233572397,56,Center,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452437,146,61,1,17,51,bbt5nqwufsne7r0zfa6pvpmfa,1,6,56.3,2023-04-29T05:21:34.198Z,2023-04-29T05:21:34Z,4233572391,56,Back,,,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452443,147,6,1,17,52,bbt5nqwufsne7r0zfa6pvpmfa,0,5.4,57.6,2023-04-29T05:21:34.861Z,2023-05-03T14:37:05Z,4233572485,233,159,4233572417,73,,4233572415,56,Back,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452451,159,6,1,17,52,83d6z6wvkzs3dx9oy3mftixow,1,94.6,42.4,2023-04-29T05:21:34.861Z,2023-04-29T05:55:20Z,4233572471,233,147,4233572461,75,,4233572459,56,Center,,,,,,,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452511,160,1,1,18,12,83d6z6wvkzs3dx9oy3mftixow,0,99.5,0.5,2023-04-29T05:21:54.608Z,2023-05-03T14:37:09Z,4233572855,212,51.8,4247032623,345,,4233572857,213,1.5,4233572851,140,100.0,4233572853,141,76.7,4233572859,1,,4247032435,72,,4233572845,155,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,4233572843,6,4233572841,2,,4233572847,223,,,,4233572849,56,,,Center,,,,,,,,,,,,,,,,,,,,,,
2540452509,148,5,1,18,14,bbt5nqwufsne7r0zfa6pvpmfa,1,-1,26.9,2023-04-29T05:21:57.069Z,2023-04-29T05:21:58Z,4233572883,233,161,4233572835,56,Back,4233572837,346,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452513,161,5,1,18,14,83d6z6wvkzs3dx9oy3mftixow,0,101,73.1,2023-04-29T05:21:57.069Z,2023-04-29T05:55:02Z,4233572887,233,148,4233572861,56,Center,4233572863,346,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452647,149,1,1,18,49,bbt5nqwufsne7r0zfa6pvpmfa,1,4.6,40,2023-04-29T05:22:32.188Z,2023-04-29T05:22:36Z,4233573675,155,,4233573677,56,Center,4233573673,124,,4233573691,74,,4233573687,1,,4233573683,212,64.1,4233573679,140,65.5,4233573681,141,33.6,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4233573685,213,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452653,150,44,1,18,53,bbt5nqwufsne7r0zfa6pvpmfa,1,65.8,34,2023-04-29T05:22:36.076Z,2023-04-29T05:34:18Z,4233587779,233,162,4233573717,286,,4233573715,56,Center,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452665,162,44,1,18,53,83d6z6wvkzs3dx9oy3mftixow,0,34.2,66,2023-04-29T05:22:36.077Z,2023-04-29T05:34:27Z,4233587787,233,150,4233573753,285,,4233573751,56,Back,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452655,151,1,1,18,54,bbt5nqwufsne7r0zfa6pvpmfa,0,65.5,33.6,2023-04-29T05:22:36.749Z,2023-04-29T05:22:55Z,4233573725,140,65.7,4233573721,168,,4233573723,56,Center,4233573727,141,36.3,4233573729,212,1.8,4233573719,3,,4233573731,213,1.5,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452677,163,61,1,18,55,83d6z6wvkzs3dx9oy3mftixow,1,30.8,66.4,2023-04-29T05:22:37.565Z,2023-04-29T05:34:29Z,4233573821,56,Back,,,,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452683,152,4,1,18,59,bbt5nqwufsne7r0zfa6pvpmfa,1,73.8,46.4,2023-04-29T05:22:41.309Z,2023-04-29T05:22:45Z,4233573877,286,,4233573933,233,164,4233573873,56,Center,4233573871,294,,4233573875,152,,4233573869,13,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452691,164,4,1,18,59,83d6z6wvkzs3dx9oy3mftixow,0,26.2,53.6,2023-04-29T05:22:41.310Z,2023-04-29T05:23:15Z,4233573917,56,Back,4233573913,13,,4233573915,294,,4233573921,285,,4233573919,152,,4233573939,233,152,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540452961,153,16,1,20,10,bbt5nqwufsne7r0zfa6pvpmfa,1,72.9,47.3,2023-04-29T05:23:52.381Z,2023-05-03T14:42:37Z,4247039409,121,,4233575353,375,20:08.428,4233575275,56,Center,4233575763,280,FREE_KICK_WON,4233575271,26,,4247039413,396,53.2,4233575349,374,2023-04-29 06:23:50.670,4233575753,102,46.4,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,4247039411,395,4233575759,230,99.7,4233575755,103,0.3,,29.1,4233575751,81,4233575343,72,,,4233575757,458,,4233575765,281,4233575761,231,50.4,4233575767,282,4233575273,18,,,,,,,2738,2fpbnagisq2zqfordsc9fkjfu,
2540453175,165,1,1,21,14,83d6z6wvkzs3dx9oy3mftixow,1,49.9,49.9,2023-04-29T05:24:56.727Z,2023-05-03T14:42:55Z,4233576497,56,Back,4247040647,189,,4233576499,140,35.9,4233576501,141,29.4,4233576503,212,20.3,4233576507,279,G,4233576505,213,3.9,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453183,166,1,1,21,17,83d6z6wvkzs3dx9oy3mftixow,1,36,29.8,2023-04-29T05:24:59.749Z,2023-04-29T05:25:02Z,4233576549,56,Back,4233576557,213,1.7,4233576551,140,31.5,4233576553,141,68.5,4233576555,212,26.7,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453189,167,1,1,21,19,83d6z6wvkzs3dx9oy3mftixow,1,31.5,68.5,2023-04-29T05:25:01.922Z,2023-04-29T05:25:03Z,4233576597,213,1.8,4233576591,140,29.4,4233576593,141,82.3,4233576595,212,9.6,4233576589,56,Back,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453201,168,1,1,21,20,83d6z6wvkzs3dx9oy3mftixow,1,29.4,82.3,2023-04-29T05:25:02.972Z,2023-04-29T05:25:05Z,4233576643,212,12.2,4233576641,141,98.3,4233576639,140,34.7,4233576645,213,1.1,4233576637,56,Back,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453217,169,1,1,21,23,83d6z6wvkzs3dx9oy3mftixow,0,34.7,98.3,2023-04-29T05:25:05.260Z,2023-04-29T05:25:07Z,4233576723,140,43.6,4233576721,56,Back,4233576727,212,15.2,4233576725,141,80.6,4233576729,213,5.4,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453221,154,49,1,21,24,bbt5nqwufsne7r0zfa6pvpmfa,1,61,14.9,2023-04-29T05:25:07.004Z,2023-04-29T05:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453241,155,1,1,21,27,bbt5nqwufsne7r0zfa6pvpmfa,0,58.6,8.3,2023-04-29T05:25:09.451Z,2023-04-29T05:25:13Z,4233576849,141,18.0,4233576847,140,97.3,4233576843,155,,4233576845,56,Right,4233576851,212,41.2,4233576853,213,0.2,4233576855,1,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453243,170,49,1,21,31,83d6z6wvkzs3dx9oy3mftixow,1,3.4,83.6,2023-04-29T05:25:13.604Z,2023-04-29T05:25:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453267,171,1,1,21,34,83d6z6wvkzs3dx9oy3mftixow,1,5.6,75.7,2023-04-29T05:25:16.507Z,2023-04-29T05:25:20Z,4233576975,213,5.2,4233576967,56,Back,4233576973,212,25.5,4233576971,141,42.7,4233576969,140,17.2,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453285,172,1,1,21,38,83d6z6wvkzs3dx9oy3mftixow,1,21.5,37.1,2023-04-29T05:25:20.668Z,2023-04-29T05:25:25Z,4233577043,140,8.4,4233577041,56,Back,4233577047,212,21.9,4233577045,141,62.1,4233577049,213,2.3,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453293,173,1,1,21,43,83d6z6wvkzs3dx9oy3mftixow,0,8.8,62.6,2023-04-29T05:25:25.761Z,2023-04-29T05:25:29Z,4233577105,1,,4233577103,213,5.7,4233577101,212,41.7,4233577093,155,,4233577097,140,42.9,4233577095,56,Back,4233577099,141,31.3,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453297,156,1,1,21,46,bbt5nqwufsne7r0zfa6pvpmfa,1,62.9,64.9,2023-04-29T05:25:28.347Z,2023-04-29T05:25:29Z,4233577135,213,6.3,4233577131,141,64.8,4233577133,212,8.0,4233577129,140,70.5,4233577127,56,Center,4233577125,3,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453301,157,49,1,21,47,bbt5nqwufsne7r0zfa6pvpmfa,1,70.5,64.8,2023-04-29T05:25:29.485Z,2023-04-29T05:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453319,158,61,1,21,51,bbt5nqwufsne7r0zfa6pvpmfa,0,69.7,92.4,2023-04-29T05:25:33.420Z,2023-04-29T05:25:33Z,4233577231,56,Left,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453331,174,56,1,21,54,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:25:36.965Z,2023-04-29T05:25:37Z,4233577283,56,Back,,,,,,,,,,,,,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453325,159,5,1,21,55,bbt5nqwufsne7r0zfa6pvpmfa,0,69.8,101.6,2023-04-29T05:25:38.036Z,2023-04-29T05:34:15Z,4233577263,347,,4233577261,56,Left,4233577369,233,175,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453345,175,5,1,21,55,83d6z6wvkzs3dx9oy3mftixow,1,30.2,-1.6,2023-04-29T05:25:38.036Z,2023-04-29T05:55:02Z,4233577353,347,,4233577351,56,Back,4233577357,233,159,,,,,,,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453351,176,1,1,21,57,83d6z6wvkzs3dx9oy3mftixow,1,30.1,0,2023-04-29T05:25:39.802Z,2023-04-29T05:25:41Z,4233577395,140,44.1,4233577393,56,Back,4233577391,107,,4233577397,141,17.0,4233577401,213,0.7,4233577399,212,19.2,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540453353,177,61,1,21,59,83d6z6wvkzs3dx9oy3mftixow,1,44.1,17,2023-04-29T05:25:41.373Z,2023-04-29T05:37:54Z,4233577409,56,Back,,,,,,,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
