id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2512603109,25,49,1,3,29,3lyo0vqgndy4fuzlfo5l9ql30,1,16.4,49.9,2023-02-26T06:06:35.614Z,2023-02-28T15:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603115,26,1,1,3,30,3lyo0vqgndy4fuzlfo5l9ql30,1,16.4,49.9,2023-02-26T06:06:36.903Z,2023-02-26T06:06:39Z,4058030911,213,3.5,4058030903,56,Back,4058030909,212,12.1,4058030907,141,44.3,4058030905,140,5.5,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603121,27,1,1,3,33,3lyo0vqgndy4fuzlfo5l9ql30,0,5.6,45.4,2023-02-26T06:06:39.463Z,2023-02-26T06:06:40Z,4058030955,140,47.2,4058030959,212,50.2,4058030957,141,8.9,4058030961,213,5.8,4058030953,56,Back,4058030963,1,,4058030951,157,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603127,25,61,1,3,35,e90fnsgtnamze3yssxpg392eb,0,55.5,88.6,2023-02-26T06:06:41.813Z,2023-02-26T06:06:41Z,4058030993,56,Left,,,,,,,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603141,28,1,1,3,37,3lyo0vqgndy4fuzlfo5l9ql30,0,54.7,4.9,2023-02-26T06:06:43.703Z,2023-02-26T06:06:44Z,4058031089,212,3.8,4058031091,213,0.2,4058031099,236,,4058031105,286,,4058031083,56,Right,4058031085,140,58.3,4058031087,141,5.9,4058031101,233,26,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603137,26,74,1,3,37,e90fnsgtnamze3yssxpg392eb,1,44,97.2,2023-02-26T06:06:43.704Z,2023-02-26T06:06:45Z,4058031077,56,Back,4058031079,285,,4058031123,233,28,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603147,27,1,1,3,39,e90fnsgtnamze3yssxpg392eb,1,44,97.2,2023-02-26T06:06:45.430Z,2023-02-26T06:06:46Z,4058031173,140,57.1,4058031171,56,Left,4058031179,213,6.2,4058031177,212,13.9,4058031175,141,94.8,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603149,28,49,1,3,40,e90fnsgtnamze3yssxpg392eb,1,57.1,96.2,2023-02-26T06:06:46.662Z,2023-02-26T06:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603159,29,1,1,3,41,e90fnsgtnamze3yssxpg392eb,1,57.8,97.1,2023-02-26T06:06:47.981Z,2023-02-28T15:48:27Z,4058031255,56,Back,4058031257,140,48.7,4058031259,141,82.8,4058031261,212,13.6,4058031263,213,3.9,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603175,30,1,1,3,43,e90fnsgtnamze3yssxpg392eb,1,46,82.4,2023-02-26T06:06:49.605Z,2023-02-26T06:06:52Z,4058031345,56,Back,4058031349,141,60.6,4058031351,212,19.1,4058031347,140,34.5,4058031353,213,4.0,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603187,31,1,1,3,46,e90fnsgtnamze3yssxpg392eb,1,33.4,53.6,2023-02-26T06:06:52.325Z,2023-02-26T06:06:56Z,4058031455,141,9.7,4058031459,213,5.2,4058031457,212,34.1,4058031451,56,Back,4058031461,1,,4058031453,140,49.1,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603197,32,1,1,3,50,e90fnsgtnamze3yssxpg392eb,0,58.8,6.8,2023-02-26T06:06:56.550Z,2023-02-26T06:06:57Z,4058031503,212,15.7,4058031501,141,24.0,4058031499,140,68.8,4058031505,213,0.8,4058031497,56,Center,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603211,29,12,1,3,53,3lyo0vqgndy4fuzlfo5l9ql30,1,24.5,70.5,2023-02-26T06:06:59.287Z,2023-02-26T06:07:00Z,4058031573,140,21.9,4058031571,56,Back,4058031593,167,,4058031575,141,100.0,4058031579,213,1.7,4058031577,212,21.6,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603213,30,5,1,3,53,3lyo0vqgndy4fuzlfo5l9ql30,0,23.6,101.5,2023-02-26T06:06:59.800Z,2023-02-26T06:07:02Z,4058031587,347,,4058031585,56,Back,4058031657,233,33,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603217,33,5,1,3,53,e90fnsgtnamze3yssxpg392eb,1,76.4,-1.5,2023-02-26T06:06:59.800Z,2023-02-26T06:11:46Z,4058031643,233,30,4058031621,347,,4058031619,56,Right,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603237,34,1,1,4,0,e90fnsgtnamze3yssxpg392eb,1,74.6,0,2023-02-26T06:07:06.341Z,2023-02-26T06:07:09Z,4058031835,213,2.7,4058031827,56,Right,4058031825,107,,4058031829,140,63.6,4058031831,141,6.1,4058031833,212,12.5,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603245,35,1,1,4,2,e90fnsgtnamze3yssxpg392eb,1,63,10.6,2023-02-26T06:07:09.157Z,2023-02-26T06:07:11Z,4058031895,213,1.5,4058031891,141,21.9,4058031887,56,Center,4058031889,140,63.6,4058031893,212,7.7,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603249,36,1,1,4,4,e90fnsgtnamze3yssxpg392eb,1,63.7,21,2023-02-26T06:07:11.062Z,2023-02-26T06:07:13Z,4058031989,140,61.3,4058031991,141,7.6,4058031997,213,4.4,4058031995,212,9.5,4058031987,56,Right,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603259,37,1,1,4,7,e90fnsgtnamze3yssxpg392eb,1,58.4,17,2023-02-26T06:07:13.813Z,2023-02-26T06:07:18Z,4058032103,56,Back,4058032111,213,2.6,4058032109,212,27.0,4058032107,141,37.6,4058032105,140,36.4,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603265,38,1,1,4,11,e90fnsgtnamze3yssxpg392eb,1,39.5,61.4,2023-02-26T06:07:18.037Z,2023-02-26T06:07:20Z,4058032163,213,0.9,4058032161,212,29.4,4058032155,56,Left,4058032157,140,57.0,4058032159,141,95.1,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603271,39,1,1,4,14,e90fnsgtnamze3yssxpg392eb,0,56.8,94.8,2023-02-26T06:07:20.581Z,2023-02-26T06:07:22Z,4058032187,140,69.8,4058032185,56,Center,4058032189,141,64.9,4058032193,213,5.3,4058032191,212,24.5,4058032183,155,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603275,31,1,1,4,16,3lyo0vqgndy4fuzlfo5l9ql30,0,28,31.8,2023-02-26T06:07:22.391Z,2023-02-26T06:07:24Z,4058032239,3,,4058032243,140,36.6,4058032241,56,Back,4058032249,213,0.5,4058032247,212,10.1,4058032245,141,38.5,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603291,40,1,1,4,18,e90fnsgtnamze3yssxpg392eb,1,64.9,60.2,2023-02-26T06:07:24.263Z,2023-02-26T06:07:29Z,4058032343,3,,4058032351,212,6.3,4058032347,140,70.9,4058032349,141,59.3,4058032345,56,Center,4058032353,213,6.2,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603293,41,43,1,4,22,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T06:07:29.248Z,2023-02-26T06:07:31Z,4058032361,56,Center,4058032435,144,61,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603313,42,4,1,4,25,e90fnsgtnamze3yssxpg392eb,1,70.2,65.2,2023-02-26T06:07:31.927Z,2023-02-26T06:26:04Z,4058032485,286,,4058032491,233,32,4058032477,13,,4058032479,56,Center,4058063111,294,,4058032481,152,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603311,32,4,1,4,25,3lyo0vqgndy4fuzlfo5l9ql30,0,29.8,34.8,2023-02-26T06:07:31.928Z,2023-02-26T06:26:01Z,4058032499,233,42,4058032475,285,,4058032469,56,Back,4058032471,152,,4058063077,294,,4058032467,13,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603425,33,43,1,4,57,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:08:03.455Z,2023-02-28T15:49:43Z,4063663255,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603441,43,43,1,4,57,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T06:08:03.455Z,2023-02-28T15:49:35Z,4058033429,53,173474,4058033427,41,Injury,4063663077,144,27,4058033451,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603541,34,43,1,5,22,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:08:28.934Z,2023-02-28T15:49:44Z,4063663299,144,28,4058034069,233,44,4058034061,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603529,44,43,1,5,22,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T06:08:28.934Z,2023-02-28T15:49:45Z,4063663301,144,28,4058033997,55,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603663,45,1,1,5,53,e90fnsgtnamze3yssxpg392eb,0,70.2,62.4,2023-02-26T06:08:59.702Z,2023-02-26T06:09:02Z,4058034947,213,5.8,4058034945,212,35.8,4058034937,152,,4058034935,155,,4058034933,5,,4058034949,1,,4058034941,140,100.0,4058034943,141,38.2,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,4058034939,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603661,35,5,1,5,55,3lyo0vqgndy4fuzlfo5l9ql30,1,-1,61.3,2023-02-26T06:09:01.558Z,2023-02-26T06:09:03Z,4058034919,56,Back,4058034921,346,,4058034985,233,46,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603667,46,5,1,5,55,e90fnsgtnamze3yssxpg392eb,0,101,38.7,2023-02-26T06:09:01.558Z,2023-02-26T06:11:46Z,4058034995,233,35,4058034967,56,Center,4058034969,346,,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603723,36,1,1,6,17,3lyo0vqgndy4fuzlfo5l9ql30,1,3.1,51.2,2023-02-26T06:09:23.255Z,2023-02-26T06:09:27Z,4058035461,213,0.4,4058035463,1,,4058035477,189,,4058035469,74,,4058035457,141,95.1,4058035455,140,63.5,4058035451,56,Left,4058035449,124,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,4058035459,212,,,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603745,37,3,1,6,24,3lyo0vqgndy4fuzlfo5l9ql30,1,54.9,93.5,2023-02-26T06:09:30.534Z,2023-02-28T15:50:25Z,4058035599,56,Left,4058035601,286,,4063664391,464,,4058035613,233,47,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603733,47,45,1,6,24,e90fnsgtnamze3yssxpg392eb,0,45.1,6.5,2023-02-26T06:09:30.534Z,2023-02-26T06:09:32Z,4058035623,233,37,4058035549,285,,4058035547,56,Back,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603755,38,1,1,6,25,3lyo0vqgndy4fuzlfo5l9ql30,1,44.6,77.5,2023-02-26T06:09:31.847Z,2023-02-26T06:09:33Z,4058035669,141,92.1,4058035667,140,58.7,4058035665,56,Left,4058035673,213,0.6,4058035671,212,17.8,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603765,39,1,1,6,27,3lyo0vqgndy4fuzlfo5l9ql30,0,61.2,93.2,2023-02-26T06:09:33.607Z,2023-02-26T06:09:36Z,4058035723,141,87.1,4058035719,56,Left,4058035721,140,84.1,4058035727,213,6.1,4058035725,212,24.4,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603763,48,49,1,6,29,e90fnsgtnamze3yssxpg392eb,1,20,9.4,2023-02-26T06:09:35.718Z,2023-02-26T06:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603771,49,1,1,6,31,e90fnsgtnamze3yssxpg392eb,0,18.2,8.6,2023-02-26T06:09:37.335Z,2023-02-26T06:09:40Z,4058035841,286,,4058035781,1,,4058035777,212,1.6,4058035769,157,,4058035775,141,8.6,4058035773,140,19.7,4058035837,233,40,4058035835,236,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,4058035771,56,4058035779,213,Back,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603775,40,74,1,6,31,3lyo0vqgndy4fuzlfo5l9ql30,1,83.7,92.4,2023-02-26T06:09:37.336Z,2023-02-26T06:25:15Z,4058035817,285,,4058035815,56,Left,4058035843,233,49,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608813,198,61,1,6,32,3lyo0vqgndy4fuzlfo5l9ql30,0,70.4,96.4,2023-02-26T06:09:38.528Z,2023-02-26T06:27:20Z,4058064875,56,Left,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603789,42,5,1,6,33,3lyo0vqgndy4fuzlfo5l9ql30,0,81.9,101.4,2023-02-26T06:09:39.654Z,2023-02-26T06:11:46Z,4058035893,56,Left,4058035917,233,50,4058035895,347,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603777,50,5,1,6,33,e90fnsgtnamze3yssxpg392eb,1,18.1,-1.4,2023-02-26T06:09:39.654Z,2023-02-26T06:09:42Z,4058035819,56,Back,4058035821,347,,4058035905,233,42,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603783,41,43,1,6,34,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:09:41.223Z,2023-02-26T06:27:26Z,4058065073,144,61,4058035855,56,Left,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603823,51,1,1,6,47,e90fnsgtnamze3yssxpg392eb,0,20.4,0,2023-02-26T06:09:53.702Z,2023-02-26T06:09:56Z,4058036205,141,9.2,4058036207,212,28.1,4058036209,213,0.3,4058036199,107,,4058036203,140,46.3,4058036211,1,,4058036201,56,Back,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603839,43,1,1,6,51,3lyo0vqgndy4fuzlfo5l9ql30,0,56.5,91.7,2023-02-26T06:09:57.575Z,2023-02-26T06:09:58Z,4058036295,213,0.8,4058036289,140,63.1,4058036287,56,Left,4058036285,3,,4058036293,212,9.9,4058036291,141,100.0,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603843,44,5,1,6,52,3lyo0vqgndy4fuzlfo5l9ql30,0,64.3,102,2023-02-26T06:09:58.342Z,2023-02-26T06:11:47Z,4058036311,56,Left,4058036313,347,,4058036343,233,52,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603841,52,5,1,6,52,e90fnsgtnamze3yssxpg392eb,1,35.7,-2,2023-02-26T06:09:58.342Z,2023-02-26T06:09:59Z,4058036303,347,,4058036301,56,Back,4058036333,233,44,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603875,53,1,1,6,58,e90fnsgtnamze3yssxpg392eb,1,34.5,0,2023-02-26T06:10:04.519Z,2023-02-26T06:10:07Z,4058036579,56,Back,4058036585,212,8.6,4058036587,213,1.0,4058036583,141,8.6,4058036581,140,38.9,4058036577,107,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603885,54,1,1,7,0,e90fnsgtnamze3yssxpg392eb,0,38.9,8.8,2023-02-26T06:10:07.126Z,2023-02-26T06:10:08Z,4058036637,212,5.0,4058036629,56,Back,4058036641,213,3.4,4058036659,156,,4058036631,140,34.3,4058036633,141,6.7,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603891,45,43,1,7,1,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:10:08.024Z,2023-02-26T06:10:16Z,4058036665,56,Left,4058036667,285,0,4058036859,144,7,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603895,46,1,1,7,2,3lyo0vqgndy4fuzlfo5l9ql30,0,62.6,92,2023-02-26T06:10:09.062Z,2023-02-26T06:10:11Z,4058036683,140,66.0,4058036681,56,Left,4058036727,286,,4058036689,213,0.5,4058036721,236,,4058036723,233,55,4058036685,141,95.0,4058036687,212,4.1,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603901,55,74,1,7,2,e90fnsgtnamze3yssxpg392eb,1,33.4,7,2023-02-26T06:10:09.063Z,2023-02-26T06:25:15Z,4058036743,233,46,4058036711,285,,4058036709,56,Back,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603907,47,1,1,7,4,3lyo0vqgndy4fuzlfo5l9ql30,1,72.9,96.4,2023-02-26T06:10:11.223Z,2023-02-26T06:28:44Z,4058036767,56,Left,4058036773,212,6.1,4058036771,141,96.4,4058036769,140,67.1,4058036775,213,3.1,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512609323,210,61,1,7,5,3lyo0vqgndy4fuzlfo5l9ql30,1,66,95.8,2023-02-26T06:10:12.217Z,2023-02-26T06:29:40Z,4058068979,56,Left,,,,,,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512609311,209,43,1,7,6,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:10:13.027Z,2023-02-28T15:51:16Z,4058070321,286,0,4063665269,144,50,4058070785,233,248,4058070319,56,Left,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512609319,248,12,1,7,6,e90fnsgtnamze3yssxpg392eb,1,28.5,4,2023-02-26T06:10:13.028Z,2023-02-28T15:51:23Z,4058070765,56,Back,4063665445,167,,4063665449,141,0.0,4063665451,212,4.1,4063665447,140,30.6,4063665453,213,5.3,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603917,48,5,1,7,7,3lyo0vqgndy4fuzlfo5l9ql30,1,66.3,101.6,2023-02-26T06:10:13.447Z,2023-02-26T06:11:47Z,4058036817,347,,4058036819,233,56,4058036815,56,Left,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603911,56,5,1,7,7,e90fnsgtnamze3yssxpg392eb,0,33.7,-1.6,2023-02-26T06:10:13.447Z,2023-02-26T06:10:15Z,4058036827,233,48,4058036793,347,,4058036791,56,Back,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603931,49,1,1,7,11,3lyo0vqgndy4fuzlfo5l9ql30,1,64.9,100,2023-02-26T06:10:17.271Z,2023-02-26T06:10:43Z,4058036957,141,78.4,4058036959,212,15.8,4058036955,140,68.1,4058036949,107,,4058036953,56,Center,4058036961,213,4.9,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603935,50,3,1,7,12,3lyo0vqgndy4fuzlfo5l9ql30,0,69.4,73.8,2023-02-26T06:10:18.982Z,2023-03-01T00:23:20Z,4063666083,464,,4058036971,56,Center,4058036973,286,,4064471303,233,57,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603933,57,7,1,7,12,e90fnsgtnamze3yssxpg392eb,0,30.6,26.2,2023-02-26T06:10:18.983Z,2023-02-28T15:51:56Z,4063666167,385,,4058036969,285,,4058036975,233,50,4058036967,56,Back,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512610671,281,1,1,7,14,e90fnsgtnamze3yssxpg392eb,0,23.1,38.6,2023-02-26T06:10:21.218Z,2023-02-28T15:52:39Z,4058077705,56,Back,4063666931,141,38.0,4063666933,212,1.3,4063666929,140,21.9,4063666935,213,3.5,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512610709,242,61,1,7,14,3lyo0vqgndy4fuzlfo5l9ql30,1,78.6,62.7,2023-02-26T06:10:21.219Z,2023-02-28T15:52:48Z,4058077401,56,Center,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512611423,315,1,1,7,15,e90fnsgtnamze3yssxpg392eb,0,32.6,16.3,2023-02-26T06:10:21.358Z,2023-02-26T06:36:55Z,4058079661,141,36.7,4058079663,212,19.5,4058079665,213,0.8,4058079655,3,,4058079657,56,Back,4058079659,140,45.7,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512603951,51,4,1,7,21,3lyo0vqgndy4fuzlfo5l9ql30,1,61.2,72.4,2023-02-26T06:10:27.318Z,2023-02-26T06:37:26Z,4058037129,13,,4058037179,233,58,4058037133,152,,4058037131,56,Center,4058037371,295,,4058037137,286,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
