id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551423297,34,1,1,3,4,3lyo0vqgndy4fuzlfo5l9ql30,1,61.6,25.9,2023-05-20T07:06:22.047Z,2023-05-20T07:06:25Z,4292019571,140,53.4,4292019577,213,2.6,4292019573,141,33.3,4292019569,56,Center,4292019575,212,10.0,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423345,35,1,1,3,8,3lyo0vqgndy4fuzlfo5l9ql30,1,55.4,24.3,2023-05-20T07:06:25.839Z,2023-05-20T07:07:06Z,4292019775,140,62.3,4292019781,213,5.1,4292019773,56,Right,4292019779,212,17.4,4292019777,141,1.1,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423373,37,1,1,3,10,3lyo0vqgndy4fuzlfo5l9ql30,1,59.7,2.7,2023-05-20T07:06:27.942Z,2023-05-20T07:15:12Z,4292019987,213,0.7,4292019979,56,Center,4292039327,155,,4292019981,140,81.3,4292019985,212,28.8,4292019983,141,28.7,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423359,36,1,1,3,11,3lyo0vqgndy4fuzlfo5l9ql30,1,80.6,24.3,2023-05-20T07:06:29.422Z,2023-05-20T07:15:20Z,4292019867,212,6.1,4292019869,213,2.8,4292019861,56,Center,4292019865,141,27.3,4292019863,140,75.1,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427219,122,1,1,3,12,3lyo0vqgndy4fuzlfo5l9ql30,1,78.4,32.6,2023-05-20T07:06:29.905Z,2023-05-20T07:16:06Z,4292041323,56,Center,4292041325,140,89.5,4292041331,213,6.0,4292041321,155,,4292041327,141,27.2,4292041329,212,12.2,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423377,38,1,1,3,15,3lyo0vqgndy4fuzlfo5l9ql30,0,91.5,26.6,2023-05-20T07:06:33.663Z,2023-05-20T07:16:16Z,4292020003,213,0.7,4292019995,56,Center,4292020001,212,13.9,4292019997,140,100.0,4292019999,141,39.6,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423399,27,43,1,3,20,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T07:06:37.993Z,2023-05-20T07:07:00Z,4292020125,56,Back,4292020165,233,38,4292020127,285,0,4292020921,144,74,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423407,28,5,1,3,21,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.4,63.9,2023-05-20T07:06:39.655Z,2023-05-20T07:07:22Z,4292021809,346,,4292020201,56,Back,4292021423,233,39,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423467,39,5,1,3,21,3lyo0vqgndy4fuzlfo5l9ql30,0,101.4,36.1,2023-05-20T07:06:39.655Z,2023-05-20T07:07:22Z,4292021449,233,28,4292021825,346,,4292020489,56,Center,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423657,29,1,1,3,52,bbt5nqwufsne7r0zfa6pvpmfa,1,4.6,48.2,2023-05-20T07:07:10.264Z,2023-05-20T07:07:33Z,4292021467,213,0.5,4292022307,237,,4292021463,141,69.6,4292021465,212,29.4,4292022305,124,,4292021459,56,Back,4292021461,140,28.9,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423685,30,1,1,3,56,bbt5nqwufsne7r0zfa6pvpmfa,0,29,74.7,2023-05-20T07:07:14.505Z,2023-05-20T07:07:29Z,4292021595,212,50.2,4292021589,56,Left,4292021593,141,97.1,4292021587,155,,4292021599,1,,4292021597,213,0.3,4292021591,140,74.6,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423701,40,8,1,4,0,3lyo0vqgndy4fuzlfo5l9ql30,1,24.8,9.5,2023-05-20T07:07:18.047Z,2023-05-20T07:07:18Z,4292021665,56,Back,4292021703,15,,,,,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423707,31,5,1,4,1,bbt5nqwufsne7r0zfa6pvpmfa,1,68.8,101.5,2023-05-20T07:07:19.342Z,2023-05-20T07:08:27Z,4292021759,233,41,4292021685,347,,4292021683,56,Left,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423723,41,5,1,4,1,3lyo0vqgndy4fuzlfo5l9ql30,0,31.2,-1.5,2023-05-20T07:07:19.342Z,2023-05-20T07:07:20Z,4292021751,56,Back,4292021767,233,31,4292021753,347,,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423783,32,1,1,4,7,bbt5nqwufsne7r0zfa6pvpmfa,1,69.1,100,2023-05-20T07:07:25.671Z,2023-05-20T07:17:35Z,4292022101,212,19.4,4292022099,141,92.1,4292022097,140,51.7,4292044335,189,,4292022103,213,3.5,4292022095,56,Left,4292022093,107,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423791,33,1,1,4,10,bbt5nqwufsne7r0zfa6pvpmfa,1,47.7,89.9,2023-05-20T07:07:27.784Z,2023-05-20T07:07:29Z,4292022147,141,66.6,4292022149,212,16.5,4292022141,56,Back,4292022151,213,4.4,4292022143,140,43.3,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423831,34,1,1,4,11,bbt5nqwufsne7r0zfa6pvpmfa,1,40,65.5,2023-05-20T07:07:29.080Z,2023-05-20T07:07:33Z,4292022323,213,4.6,4292022315,140,36.8,4292022313,56,Back,4292022321,212,23.9,4292022319,141,30.7,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423849,35,1,1,4,15,bbt5nqwufsne7r0zfa6pvpmfa,1,35.3,19.7,2023-05-20T07:07:33.544Z,2023-05-20T07:07:36Z,4292022417,212,22.9,4292022419,213,2.4,4292022411,56,Back,4292022413,140,19.4,4292022415,141,42.7,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423881,36,1,1,4,18,bbt5nqwufsne7r0zfa6pvpmfa,1,20.2,43.6,2023-05-20T07:07:36.408Z,2023-05-20T07:07:44Z,4292022561,141,66.7,4292022555,56,Back,4292022563,212,16.0,4292022557,140,23.3,4292022565,213,1.4,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423917,37,1,1,4,22,bbt5nqwufsne7r0zfa6pvpmfa,1,27.6,57.9,2023-05-20T07:07:40.712Z,2023-05-20T07:07:44Z,4292022747,141,16.5,4292022749,212,28.8,4292022743,56,Back,4292022751,213,4.9,4292022745,140,33.2,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423933,38,1,1,4,26,bbt5nqwufsne7r0zfa6pvpmfa,0,34.4,11.3,2023-05-20T07:07:44.105Z,2023-05-20T07:07:46Z,4292022837,141,20.7,4292022839,212,42.9,4292022831,155,,4292022843,1,,4292022833,56,Right,4292022841,213,0.1,4292022835,140,74.8,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423965,42,1,1,4,30,3lyo0vqgndy4fuzlfo5l9ql30,1,27.1,80.8,2023-05-20T07:07:48.031Z,2023-05-20T07:18:02Z,4292022981,213,1.1,4292022975,140,31.7,4292022973,56,Back,4292022971,3,,4292022977,141,96.0,4292022979,212,11.4,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423973,43,49,1,4,31,3lyo0vqgndy4fuzlfo5l9ql30,1,31.5,93.5,2023-05-20T07:07:49.198Z,2023-05-20T07:07:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423975,44,1,1,4,31,3lyo0vqgndy4fuzlfo5l9ql30,0,31.5,93.5,2023-05-20T07:07:49.455Z,2023-05-20T07:07:50Z,4292023019,212,14.8,4292023017,141,79.1,4292023021,213,5.6,4292023011,155,,4292023015,140,42.1,4292023013,56,Back,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423989,39,1,1,4,32,bbt5nqwufsne7r0zfa6pvpmfa,1,60.4,22.1,2023-05-20T07:07:50.186Z,2023-05-20T07:07:52Z,4292023093,141,11.6,4292023089,56,Right,4292023087,3,,4292023095,212,13.8,4292023091,140,71.6,4292023097,213,5.7,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423993,40,49,1,4,34,bbt5nqwufsne7r0zfa6pvpmfa,1,71.6,11.6,2023-05-20T07:07:52.599Z,2023-05-20T07:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424005,41,1,1,4,36,bbt5nqwufsne7r0zfa6pvpmfa,1,64.1,19.2,2023-05-20T07:07:54.233Z,2023-05-20T07:07:55Z,4292023189,213,1.9,4292023187,212,10.6,4292023183,140,61.0,4292023185,141,34.0,4292023181,56,Center,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424009,42,3,1,4,37,bbt5nqwufsne7r0zfa6pvpmfa,1,60.8,32.8,2023-05-20T07:07:55.111Z,2023-05-20T07:08:41Z,4292024849,233,57,4292023197,56,Center,4292023199,286,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424283,57,45,1,4,37,3lyo0vqgndy4fuzlfo5l9ql30,0,39.2,67.2,2023-05-20T07:07:55.111Z,2023-05-20T07:08:41Z,4292024637,56,Back,4292024639,285,,4292024857,233,42,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424013,43,3,1,4,38,bbt5nqwufsne7r0zfa6pvpmfa,0,64.8,32,2023-05-20T07:07:55.838Z,2023-05-20T07:07:58Z,4292023221,286,,4292023315,233,45,4292023219,56,Center,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424027,45,7,1,4,38,3lyo0vqgndy4fuzlfo5l9ql30,1,35.2,68,2023-05-20T07:07:55.839Z,2023-05-20T07:07:57Z,4292023261,56,Back,4292023263,285,,4292023299,233,43,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424031,46,49,1,4,39,3lyo0vqgndy4fuzlfo5l9ql30,1,34.3,67.5,2023-05-20T07:07:57.262Z,2023-05-20T07:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424045,47,1,1,4,39,3lyo0vqgndy4fuzlfo5l9ql30,1,34.3,67.5,2023-05-20T07:07:57.486Z,2023-05-20T07:07:58Z,4292023359,213,2.9,4292023357,212,10.5,4292023355,141,70.8,4292023353,140,24.5,4292023351,56,Back,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424057,48,1,1,4,41,3lyo0vqgndy4fuzlfo5l9ql30,1,23.5,70.2,2023-05-20T07:07:58.799Z,2023-05-20T07:08:00Z,4292023401,56,Back,4292023405,141,81.1,4292023403,140,32.6,4292023409,213,0.7,4292023407,212,12.1,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424079,49,1,1,4,42,3lyo0vqgndy4fuzlfo5l9ql30,1,33.6,77.8,2023-05-20T07:08:00.479Z,2023-05-20T07:08:04Z,4292023567,141,86.0,4292023569,212,11.8,4292023571,213,0.5,4292023563,56,Back,4292023565,140,43.5,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424101,50,1,1,4,46,3lyo0vqgndy4fuzlfo5l9ql30,1,58.8,91.2,2023-05-20T07:08:04.558Z,2023-05-20T07:08:08Z,4292023717,213,0.1,4292023711,140,72.7,4292023709,56,Left,4292023713,141,94.1,4292023715,212,14.7,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424117,51,1,1,4,50,3lyo0vqgndy4fuzlfo5l9ql30,1,93.4,93.8,2023-05-20T07:08:08.318Z,2023-05-20T07:08:11Z,4292023781,213,3.2,4292023775,140,81.6,4292023773,56,Left,4292023777,141,92.9,4292023779,212,12.4,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424145,52,1,1,4,53,3lyo0vqgndy4fuzlfo5l9ql30,1,76.9,87.5,2023-05-20T07:08:11.199Z,2023-05-20T07:08:15Z,4292023939,212,10.3,4292023937,141,72.9,4292023933,56,Center,4292023935,140,74.4,4292023941,213,4.5,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424183,53,1,1,4,58,3lyo0vqgndy4fuzlfo5l9ql30,1,78.5,90.5,2023-05-20T07:08:15.775Z,2023-05-20T07:08:20Z,4292024107,56,Center,4292024109,140,92.5,4292024111,141,74.2,4292024115,213,5.6,4292024113,212,18.4,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424205,54,1,1,5,2,3lyo0vqgndy4fuzlfo5l9ql30,1,92.5,73.8,2023-05-20T07:08:19.919Z,2023-05-20T07:08:23Z,4292024231,140,96.2,4292024237,213,5.2,4292024229,56,Center,4292024233,141,62.3,4292024235,212,8.7,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424207,55,61,1,5,5,3lyo0vqgndy4fuzlfo5l9ql30,0,98,69,2023-05-20T07:08:22.942Z,2023-05-20T07:08:23Z,4292024241,56,Center,,,,,,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424223,44,5,1,5,6,bbt5nqwufsne7r0zfa6pvpmfa,1,-0.9,36.7,2023-05-20T07:08:23.759Z,2023-05-20T07:08:28Z,4292024309,233,56,4292024303,56,Back,4292024305,346,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424213,56,5,1,5,6,3lyo0vqgndy4fuzlfo5l9ql30,0,100.9,63.3,2023-05-20T07:08:23.759Z,2023-05-20T07:08:27Z,4292024253,346,,4292024251,56,Center,4292024347,233,44,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424517,45,1,1,5,45,bbt5nqwufsne7r0zfa6pvpmfa,0,4.6,54.5,2023-05-20T07:09:02.824Z,2023-05-20T07:09:05Z,4292025777,212,63.8,4292025779,213,0.1,4292025773,140,64.8,4292025769,155,,4292025781,1,,4292025767,124,,4292025775,141,67.3,4292025771,56,Center,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4292025783,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424525,58,1,1,5,48,3lyo0vqgndy4fuzlfo5l9ql30,1,29.1,23.3,2023-05-20T07:09:06.479Z,2023-05-20T07:09:07Z,4292025833,213,0.1,4292025823,3,,4292025825,56,Center,4292025831,212,22.5,4292025827,140,50.5,4292025829,141,25.3,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424529,59,61,1,5,49,3lyo0vqgndy4fuzlfo5l9ql30,0,50.6,25.2,2023-05-20T07:09:07.439Z,2023-05-20T07:09:07Z,4292025839,56,Center,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424551,46,1,1,5,51,bbt5nqwufsne7r0zfa6pvpmfa,1,45.5,74.4,2023-05-20T07:09:09.384Z,2023-05-20T07:09:11Z,4292025977,140,38.7,4292025983,213,2.1,4292025979,141,92.0,4292025981,212,13.9,4292025975,56,Back,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424571,47,1,1,5,53,bbt5nqwufsne7r0zfa6pvpmfa,1,35.6,93.8,2023-05-20T07:09:11.241Z,2023-05-20T07:09:14Z,4292026073,212,18.6,4292026075,213,0.1,4292026067,56,Left,4292026069,140,53.2,4292026071,141,96.8,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424583,48,1,1,5,56,bbt5nqwufsne7r0zfa6pvpmfa,1,48.4,97.5,2023-05-20T07:09:14.489Z,2023-05-20T07:09:15Z,4292026127,56,Back,4292026129,140,45.4,4292026131,141,85.4,4292026135,213,4.3,4292026133,212,8.8,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424597,49,1,1,5,57,bbt5nqwufsne7r0zfa6pvpmfa,0,43.4,85.3,2023-05-20T07:09:15.737Z,2023-05-20T07:09:17Z,4292026217,1,,4292026211,141,95.3,4292026209,140,74.0,4292026207,56,Left,4292026213,212,32.8,4292026215,213,0.2,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424593,60,49,1,5,59,3lyo0vqgndy4fuzlfo5l9ql30,1,29.7,5.8,2023-05-20T07:09:17.279Z,2023-05-20T07:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424621,61,1,1,5,59,3lyo0vqgndy4fuzlfo5l9ql30,1,29.7,5.8,2023-05-20T07:09:17.727Z,2023-05-20T07:09:19Z,4292026351,56,Back,4292026355,140,9.7,4292026359,141,26.8,4292026363,213,2.5,4292026361,212,25.4,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424647,62,1,1,6,2,3lyo0vqgndy4fuzlfo5l9ql30,1,9.7,27,2023-05-20T07:09:19.887Z,2023-05-20T07:09:23Z,4292026495,213,6.2,4292026489,140,42.4,4292026493,212,34.6,4292026487,56,Back,4292026497,1,,4292026491,141,20.3,4292026485,157,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424651,63,44,1,6,5,3lyo0vqgndy4fuzlfo5l9ql30,1,43,22,2023-05-20T07:09:23.151Z,2023-05-20T07:09:25Z,4292026515,285,,4292026513,56,Back,4292026653,233,50,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424663,50,44,1,6,5,bbt5nqwufsne7r0zfa6pvpmfa,0,57,78,2023-05-20T07:09:23.152Z,2023-05-20T07:09:25Z,4292026573,56,Center,4292026575,286,,4292026663,233,63,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424669,64,1,1,6,5,3lyo0vqgndy4fuzlfo5l9ql30,1,42.4,20.3,2023-05-20T07:09:23.519Z,2023-05-20T07:09:25Z,4292026639,213,4.8,4292026637,212,6.3,4292026625,3,,4292026629,56,Back,4292026635,141,11.1,4292026633,140,42.9,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424673,65,1,1,6,7,3lyo0vqgndy4fuzlfo5l9ql30,0,43.8,11.4,2023-05-20T07:09:24.863Z,2023-05-20T07:09:26Z,4292026707,233,51,4292026671,140,47.1,4292026675,212,4.7,4292026669,56,Back,4292026673,141,16.1,4292026719,286,,4292026677,213,0.7,4292026705,236,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424677,51,74,1,6,7,bbt5nqwufsne7r0zfa6pvpmfa,1,57,79.3,2023-05-20T07:09:24.864Z,2023-05-20T07:12:10Z,4292026683,56,Left,4292026731,233,65,4292026685,285,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424695,52,5,1,6,9,bbt5nqwufsne7r0zfa6pvpmfa,0,59.6,102,2023-05-20T07:09:26.959Z,2023-05-20T07:09:46Z,4292026767,56,Left,4292026769,347,,4292026785,233,66,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424693,66,5,1,6,9,3lyo0vqgndy4fuzlfo5l9ql30,1,40.4,-2,2023-05-20T07:09:26.959Z,2023-05-20T07:09:28Z,4292026759,56,Back,4292026773,233,52,4292026761,347,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424787,67,1,1,6,23,3lyo0vqgndy4fuzlfo5l9ql30,1,51.7,0,2023-05-20T07:09:41.535Z,2023-05-20T07:09:43Z,4292027229,140,62.6,4292027227,56,Right,4292027231,141,8.8,4292027235,213,0.6,4292027233,212,13.6,4292027225,107,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424799,68,1,1,6,25,3lyo0vqgndy4fuzlfo5l9ql30,0,62.6,9.2,2023-05-20T07:09:43.454Z,2023-05-20T07:09:45Z,4292027293,56,Right,4292027295,140,69.7,4292027301,213,5.5,4292027299,212,10.7,4292027297,141,0.0,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424803,53,5,1,6,27,bbt5nqwufsne7r0zfa6pvpmfa,1,32.2,102,2023-05-20T07:09:44.921Z,2023-05-20T07:09:46Z,4292027319,233,69,4292027311,56,Back,4292027313,347,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424801,69,5,1,6,27,3lyo0vqgndy4fuzlfo5l9ql30,0,67.8,-2,2023-05-20T07:09:44.921Z,2023-05-20T07:09:47Z,4292027327,233,53,4292027303,56,Right,4292027305,347,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424867,54,1,1,6,35,bbt5nqwufsne7r0zfa6pvpmfa,1,36.8,100,2023-05-20T07:09:53.305Z,2023-05-20T07:09:55Z,4292027697,213,5.8,4292027687,56,Back,4292027691,140,46.1,4292027683,107,,4292027693,141,95.3,4292027695,212,10.8,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424877,55,1,1,6,37,bbt5nqwufsne7r0zfa6pvpmfa,1,46.1,95.3,2023-05-20T07:09:54.937Z,2023-05-20T07:09:57Z,4292027741,140,39.0,4292027747,213,3.9,4292027739,56,Back,4292027743,141,85.0,4292027737,3,,4292027745,212,10.2,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424887,56,1,1,6,39,bbt5nqwufsne7r0zfa6pvpmfa,1,39,85,2023-05-20T07:09:57.146Z,2023-05-20T07:09:59Z,4292027801,155,,4292027803,56,Back,4292027805,140,31.2,4292027811,213,4.4,4292027807,141,51.6,4292027809,212,24.1,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424913,57,1,1,6,42,bbt5nqwufsne7r0zfa6pvpmfa,1,31.8,46,2023-05-20T07:09:59.818Z,2023-05-20T07:10:02Z,4292027939,1,,4292027937,213,0.5,4292027933,141,79.1,4292027935,212,44.6,4292027931,140,68.5,4292027927,157,,4292027929,56,Left,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424917,58,44,1,6,44,bbt5nqwufsne7r0zfa6pvpmfa,1,68.2,82.4,2023-05-20T07:10:02.520Z,2023-05-20T07:10:04Z,4292027997,233,70,4292027943,56,Left,4292027945,286,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
