id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521282277,35,3,1,2,13,3vfso415vj7uitnunviuzdyg3,0,85.6,27.3,2023-03-18T06:05:49.055Z,2023-03-18T06:05:51Z,4103966581,286,,4103966647,233,24,4103966579,56,Center,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282293,24,7,1,2,13,12tyw9yomy9n5cjd5po2ajx1q,1,14.4,72.7,2023-03-18T06:05:49.056Z,2023-03-18T06:05:51Z,4103966631,56,Back,4103966633,285,,4103966643,233,35,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282295,25,49,1,2,15,12tyw9yomy9n5cjd5po2ajx1q,1,9.2,75.1,2023-03-18T06:05:50.716Z,2023-03-18T06:05:51Z,,,,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282333,26,1,1,2,18,12tyw9yomy9n5cjd5po2ajx1q,0,7.8,88.9,2023-03-18T06:05:53.819Z,2023-03-18T06:05:55Z,4103966783,56,Back,4103966791,213,0.1,4103966789,212,19.7,4103966787,141,91.8,4103966785,140,26.5,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282341,36,49,1,2,20,3vfso415vj7uitnunviuzdyg3,1,64.7,4.9,2023-03-18T06:05:56.190Z,2023-03-18T06:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282355,37,1,1,2,21,3vfso415vj7uitnunviuzdyg3,1,67.1,7.9,2023-03-18T06:05:56.591Z,2023-03-18T06:05:57Z,4103966879,56,Center,4103966885,212,18.6,4103966887,213,0.7,4103966883,141,26.4,4103966881,140,80.2,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282371,38,1,1,2,22,3vfso415vj7uitnunviuzdyg3,0,81.1,29.7,2023-03-18T06:05:57.823Z,2023-03-18T06:21:50Z,4103966973,56,Center,4103966979,212,20.4,4103999471,4,,4103966981,213,0.7,4103966977,141,49.7,4103966975,140,95.6,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282409,27,52,1,2,29,12tyw9yomy9n5cjd5po2ajx1q,1,4.7,50.6,2023-03-18T06:06:04.923Z,2023-03-18T06:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282427,28,1,1,2,29,12tyw9yomy9n5cjd5po2ajx1q,1,4.7,50.6,2023-03-18T06:06:05.116Z,2023-03-18T06:06:06Z,4103967221,213,5.3,4103967219,212,31.5,4103967213,56,Back,4103967211,123,,4103967217,141,12.2,4103967215,140,21.5,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282443,29,1,1,2,31,12tyw9yomy9n5cjd5po2ajx1q,1,26.3,4.1,2023-03-18T06:06:06.812Z,2023-03-18T06:06:09Z,4103967295,213,2.3,4103967291,141,21.9,4103967293,212,16.4,4103967289,140,15.8,4103967287,56,Back,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282465,30,1,1,2,33,12tyw9yomy9n5cjd5po2ajx1q,0,18.4,16.1,2023-03-18T06:06:09.069Z,2023-03-18T06:06:10Z,4103967379,213,0.4,4103967371,56,Back,4103967373,140,39.3,4103967377,212,23.5,4103967369,155,,4103967375,141,28.5,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282505,39,1,1,2,37,3vfso415vj7uitnunviuzdyg3,1,57.6,72.3,2023-03-18T06:06:12.638Z,2023-03-18T06:06:14Z,4103967587,141,87.8,4103967585,140,64.8,4103967581,3,,4103967583,56,Left,4103967589,212,13.0,4103967591,213,0.9,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282511,40,49,1,2,39,3vfso415vj7uitnunviuzdyg3,1,62.6,86,2023-03-18T06:06:14.510Z,2023-03-18T06:06:14Z,,,,,,,,,,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282521,41,1,1,2,39,3vfso415vj7uitnunviuzdyg3,1,62.6,86,2023-03-18T06:06:14.833Z,2023-03-18T06:06:15Z,4103967643,213,4.6,4103967639,141,72.3,4103967637,140,61.6,4103967635,56,Center,4103967641,212,9.4,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282525,42,1,1,2,40,3vfso415vj7uitnunviuzdyg3,1,61.6,72.3,2023-03-18T06:06:15.759Z,2023-03-18T06:06:16Z,4103967661,140,61.6,4103967663,141,86.0,4103967667,213,1.6,4103967665,212,9.3,4103967659,56,Left,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282531,43,1,1,2,41,3vfso415vj7uitnunviuzdyg3,1,61.6,86,2023-03-18T06:06:16.478Z,2023-03-18T06:06:17Z,4103967691,140,52.6,4103967693,141,75.3,4103967689,56,Center,4103967699,213,3.8,4103967695,212,11.9,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282545,44,1,1,2,41,3vfso415vj7uitnunviuzdyg3,1,52.6,75.3,2023-03-18T06:06:17.278Z,2023-03-18T06:06:20Z,4103967763,213,4.2,4103967761,212,28.9,4103967755,56,Back,4103967759,141,38.0,4103967757,140,39.5,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282555,45,1,1,2,44,3vfso415vj7uitnunviuzdyg3,1,39.2,34.9,2023-03-18T06:06:20.319Z,2023-03-18T06:06:21Z,4103967809,141,15.6,4103967811,212,14.9,4103967807,140,45.9,4103967817,213,5.2,4103967805,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282573,46,1,1,2,45,3vfso415vj7uitnunviuzdyg3,1,45.9,15.6,2023-03-18T06:06:21.359Z,2023-03-18T06:06:23Z,4103967869,56,Back,4103967875,212,12.9,4103967877,213,2.2,4103967871,140,39.0,4103967873,141,31.3,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282591,47,1,1,2,48,3vfso415vj7uitnunviuzdyg3,1,35.6,34.2,2023-03-18T06:06:23.471Z,2023-03-18T06:06:27Z,4103967949,56,Back,4103967951,140,33.2,4103967953,141,72.0,4103967955,212,25.8,4103967957,213,1.7,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282605,48,1,1,2,51,3vfso415vj7uitnunviuzdyg3,1,33.8,73.8,2023-03-18T06:06:27.199Z,2023-03-18T06:06:29Z,4103968013,140,44.4,4103968021,212,11.7,4103968017,141,68.7,4103968023,213,6.0,4103968009,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282635,49,1,1,2,54,3vfso415vj7uitnunviuzdyg3,1,42.5,68.4,2023-03-18T06:06:29.807Z,2023-03-18T06:06:33Z,4103968149,1,,4103968141,140,12.6,4103968143,141,59.1,4103968139,56,Back,4103968147,213,3.3,4103968145,212,32.0,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282651,50,1,1,2,57,3vfso415vj7uitnunviuzdyg3,0,13.3,59.1,2023-03-18T06:06:33.407Z,2023-03-18T06:06:35Z,4103968225,213,5.5,4103968227,1,,4103968219,140,44.6,4103968217,56,Back,4103968223,212,46.8,4103968215,155,,4103968221,141,10.0,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282661,31,8,1,3,1,12tyw9yomy9n5cjd5po2ajx1q,1,56.8,92.1,2023-03-18T06:06:36.556Z,2023-03-18T06:06:37Z,4103968303,15,,4103968253,56,Left,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282677,32,5,1,3,2,12tyw9yomy9n5cjd5po2ajx1q,0,65,101.8,2023-03-18T06:06:38.058Z,2023-03-18T06:06:40Z,4103968339,56,Left,4103968423,233,51,4103968341,347,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282689,51,5,1,3,2,3vfso415vj7uitnunviuzdyg3,1,35,-1.8,2023-03-18T06:06:38.058Z,2023-03-18T07:04:38Z,4103968415,233,32,4103968389,347,,4103968387,56,Back,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282731,52,1,1,3,9,3vfso415vj7uitnunviuzdyg3,1,26.6,0,2023-03-18T06:06:44.671Z,2023-03-18T06:06:52Z,4103968543,107,,4103968545,56,Back,4103968551,212,10.2,4103968547,140,33.5,4103968549,141,8.6,4103968553,213,0.8,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282743,53,1,1,3,9,3vfso415vj7uitnunviuzdyg3,1,33.5,8.6,2023-03-18T06:06:45.423Z,2023-03-18T06:06:46Z,4103968593,56,Back,4103968599,212,8.8,4103968601,213,3.7,4103968595,140,26.2,4103968597,141,2.2,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282755,54,1,1,3,11,3vfso415vj7uitnunviuzdyg3,1,25.1,2.5,2023-03-18T06:06:46.622Z,2023-03-18T06:06:49Z,4103968639,56,Back,4103968643,141,39.8,4103968641,140,6.8,4103968645,212,31.8,4103968647,213,2.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282785,55,1,1,3,13,3vfso415vj7uitnunviuzdyg3,1,8.6,46,2023-03-18T06:06:48.975Z,2023-03-18T06:06:52Z,4103968767,212,14.8,4103968769,213,1.4,4103968765,141,67.3,4103968763,140,11.6,4103968761,56,Back,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282821,56,1,1,3,17,3vfso415vj7uitnunviuzdyg3,1,14.4,73.5,2023-03-18T06:06:52.687Z,2023-03-18T06:06:58Z,4103968945,141,51.8,4103968947,212,16.8,4103968941,56,Back,4103968943,140,6.7,4103968949,213,4.2,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282887,57,1,1,3,22,3vfso415vj7uitnunviuzdyg3,1,11,59.1,2023-03-18T06:06:57.886Z,2023-03-18T06:07:04Z,4103969247,141,60.0,4103969245,140,38.1,4103969243,56,Back,4103969241,155,,4103969251,213,0.0,4103969249,212,28.5,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282889,58,4,1,3,27,3vfso415vj7uitnunviuzdyg3,1,39,58.8,2023-03-18T06:07:03.422Z,2023-03-18T06:07:15Z,4103969265,286,,4103969259,56,Back,4103969665,294,,4103969261,152,,4103969289,233,33,4103969257,13,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521282891,33,4,1,3,27,12tyw9yomy9n5cjd5po2ajx1q,0,61,41.2,2023-03-18T06:07:03.423Z,2023-03-18T06:07:16Z,4103969271,152,,4103969267,13,,4103969663,294,,4103969269,56,Center,4103969317,233,58,4103969275,285,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283079,59,1,1,3,52,3vfso415vj7uitnunviuzdyg3,1,38.4,46.9,2023-03-18T06:07:28.223Z,2023-03-18T06:26:17Z,4103970041,212,11.8,4103970043,213,1.6,4103970039,141,64.3,4103970033,152,,4103970031,5,,4103970035,56,Back,4103970037,140,38.6,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283095,60,1,1,3,54,3vfso415vj7uitnunviuzdyg3,1,38.6,64.3,2023-03-18T06:07:29.806Z,2023-03-18T06:07:31Z,4103970099,141,45.5,4103970101,212,12.8,4103970103,213,4.6,4103970095,56,Back,4103970097,140,37.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283105,61,1,1,3,55,3vfso415vj7uitnunviuzdyg3,1,36.2,41.3,2023-03-18T06:07:31.231Z,2023-03-18T06:07:32Z,4103970145,140,42.6,4103970151,213,5.2,4103970147,141,22.2,4103970149,212,14.6,4103970143,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283137,62,1,1,3,56,3vfso415vj7uitnunviuzdyg3,1,42.6,22.2,2023-03-18T06:07:32.239Z,2023-03-18T06:07:37Z,4103970277,56,Back,4103970283,212,34.9,4103970281,141,42.7,4103970279,140,12.1,4103970285,213,2.7,4103970287,1,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283163,63,1,1,4,1,3vfso415vj7uitnunviuzdyg3,1,16,55.5,2023-03-18T06:07:37.231Z,2023-03-18T06:07:40Z,4103970403,212,14.2,4103970397,56,Back,4103970399,140,14.7,4103970401,141,76.3,4103970405,213,1.7,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283189,64,1,1,4,5,3vfso415vj7uitnunviuzdyg3,1,17.5,83.7,2023-03-18T06:07:40.655Z,2023-03-18T06:26:19Z,4103970525,141,72.6,4103970527,212,28.8,4103970521,56,Back,4103970519,155,,4103970523,140,44.0,4103970529,213,6.0,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290509,192,1,1,4,6,3vfso415vj7uitnunviuzdyg3,0,44.6,69.3,2023-03-18T06:07:41.779Z,2023-03-18T06:26:21Z,4104006905,212,14.2,4104006907,213,6.2,4104006899,56,Center,4104006903,141,67.0,4104006901,140,58.0,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283197,34,61,1,4,9,12tyw9yomy9n5cjd5po2ajx1q,1,40.7,40,2023-03-18T06:07:44.852Z,2023-03-18T06:26:22Z,4103970567,56,Back,,,,,,,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283249,65,43,1,4,10,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T06:07:45.759Z,2023-03-18T06:25:52Z,4103970779,213,4.6,4104008403,144,1,4103970771,56,Center,4103970773,140,58.6,4103970777,212,9.6,4103970775,141,50.3,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283221,35,1,1,4,11,12tyw9yomy9n5cjd5po2ajx1q,0,46.4,34,2023-03-18T06:07:46.748Z,2023-03-18T06:26:24Z,4103970667,212,11.3,4103970659,140,43.2,4103970655,56,Back,4103970671,213,1.9,4103970663,141,49.9,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283285,66,1,1,4,13,3vfso415vj7uitnunviuzdyg3,1,65.2,42.7,2023-03-18T06:07:49.375Z,2023-03-18T06:07:52Z,4103970903,140,92.9,4103970899,56,Right,4103970911,1,,4103970909,213,5.7,4103970907,212,33.8,4103970905,141,17.4,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283295,67,1,1,4,17,3vfso415vj7uitnunviuzdyg3,0,93.2,15.9,2023-03-18T06:07:52.623Z,2023-03-18T07:04:26Z,4103970963,212,21.2,4103970953,2,,4103970961,141,47.0,4103970957,56,Center,4103970959,140,94.6,4103970965,213,1.5,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283321,36,12,1,4,18,12tyw9yomy9n5cjd5po2ajx1q,1,6.1,56.4,2023-03-18T06:07:54.189Z,2023-03-18T06:07:57Z,4103971105,141,100.0,4103971107,212,30.8,4103971109,213,1.4,4103971157,167,,4103971101,56,Back,4103971103,140,11.0,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283325,37,5,1,4,21,12tyw9yomy9n5cjd5po2ajx1q,0,11.8,101.5,2023-03-18T06:07:56.965Z,2023-03-18T06:07:58Z,4103971125,347,,4103971123,56,Back,4103971183,233,68,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283329,68,5,1,4,21,3vfso415vj7uitnunviuzdyg3,1,88.2,-1.5,2023-03-18T06:07:56.965Z,2023-03-18T07:04:39Z,4103971177,233,37,4103971143,347,,4103971141,56,Right,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283389,69,1,1,4,31,3vfso415vj7uitnunviuzdyg3,1,87.4,0,2023-03-18T06:08:06.766Z,2023-03-18T06:08:49Z,4103971443,140,71.0,4103971439,107,,4103971441,56,Right,4103971449,213,2.8,4103971445,141,6.2,4103971447,212,18.1,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283405,70,1,1,4,33,3vfso415vj7uitnunviuzdyg3,1,71,6.2,2023-03-18T06:08:09.231Z,2023-03-18T06:08:13Z,4103971519,140,55.2,4103971523,212,43.2,4103971521,141,64.9,4103971517,56,Center,4103971525,213,2.0,4103971527,1,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283433,71,1,1,4,37,3vfso415vj7uitnunviuzdyg3,1,56.3,68.7,2023-03-18T06:08:13.135Z,2023-03-18T06:08:16Z,4103971671,141,96.2,4103971673,212,19.3,4103971675,213,1.3,4103971667,56,Left,4103971669,140,61.0,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283449,72,1,1,4,41,3vfso415vj7uitnunviuzdyg3,1,61,96.2,2023-03-18T06:08:16.671Z,2023-03-18T06:08:19Z,4103971747,213,4.1,4103971745,212,9.6,4103971743,141,84.4,4103971739,56,Left,4103971741,140,55.9,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283469,73,1,1,4,43,3vfso415vj7uitnunviuzdyg3,1,55.7,84.4,2023-03-18T06:08:18.895Z,2023-03-18T06:08:21Z,4103971855,213,3.3,4103971851,141,80.3,4103971849,140,37.8,4103971847,56,Back,4103971853,212,19.0,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283487,74,1,1,4,46,3vfso415vj7uitnunviuzdyg3,1,43.8,82,2023-03-18T06:08:21.584Z,2023-03-18T06:08:24Z,4103971935,141,95.7,4103971939,213,1.3,4103971937,212,9.5,4103971933,140,45.8,4103971931,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283491,75,1,1,4,48,3vfso415vj7uitnunviuzdyg3,1,42.3,95.1,2023-03-18T06:08:24.223Z,2023-03-18T06:08:26Z,4103971977,1,,4103971975,213,4.0,4103971969,140,20.9,4103971971,141,59.6,4103971973,212,33.0,4103971967,56,Back,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283517,76,1,1,4,50,3vfso415vj7uitnunviuzdyg3,1,21.5,60.2,2023-03-18T06:08:26.303Z,2023-03-18T06:08:29Z,4103972057,56,Back,4103972059,140,25.1,4103972065,213,4.9,4103972063,212,20.8,4103972061,141,30.1,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283535,77,1,1,4,54,3vfso415vj7uitnunviuzdyg3,1,26.6,29.5,2023-03-18T06:08:30.031Z,2023-03-18T06:08:33Z,4103972147,141,47.6,4103972151,213,2.2,4103972149,212,14.7,4103972145,140,18.9,4103972143,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283567,78,1,1,4,58,3vfso415vj7uitnunviuzdyg3,1,18.4,54.2,2023-03-18T06:08:33.519Z,2023-03-18T06:09:33Z,4103972279,1,,4103972267,155,,4103972273,141,94.2,4103972271,140,43.1,4103972277,213,0.8,4103972269,56,Back,4103972275,212,37.6,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283577,79,1,1,5,2,3vfso415vj7uitnunviuzdyg3,1,54.4,94.4,2023-03-18T06:08:38.383Z,2023-03-18T06:08:45Z,4103972313,141,80.5,4103972311,140,61.5,4103972309,56,Left,4103972315,212,12.0,4103972317,213,5.4,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283585,80,1,1,5,3,3vfso415vj7uitnunviuzdyg3,1,61.5,80.5,2023-03-18T06:08:39.423Z,2023-03-18T06:09:41Z,4103972371,141,93.8,4103972373,212,9.1,4103974473,156,,4103972367,56,Left,4103972375,213,1.4,4103972369,140,62.7,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283631,81,1,1,5,5,3vfso415vj7uitnunviuzdyg3,1,63.8,94.2,2023-03-18T06:08:40.927Z,2023-03-18T06:10:03Z,4103972611,141,84.5,4103972613,212,32.7,4103972617,1,,4103972609,140,94.3,4103972615,213,6.1,4103972607,56,Left,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283693,82,1,1,5,9,3vfso415vj7uitnunviuzdyg3,0,97.8,85.4,2023-03-18T06:08:45.304Z,2023-03-18T06:09:59Z,4103972829,141,82.1,4103974973,233,38,4103974971,236,,4103972831,212,2.4,4103972823,155,,4103972833,213,4.4,4103972819,2,,4103972827,140,97.0,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,4103972825,56,Left,4103974977,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283629,38,12,1,5,9,12tyw9yomy9n5cjd5po2ajx1q,1,4.1,12,2023-03-18T06:08:45.404Z,2023-03-18T06:10:01Z,4103972599,185,,4103975015,233,82,4103972601,56,Back,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291733,223,61,1,5,10,3vfso415vj7uitnunviuzdyg3,1,92.6,81.8,2023-03-18T06:08:45.484Z,2023-03-18T06:28:24Z,4104013899,56,Left,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283663,39,49,1,5,14,12tyw9yomy9n5cjd5po2ajx1q,1,3.8,38.6,2023-03-18T06:08:50.301Z,2023-03-18T06:09:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283751,40,1,1,5,22,12tyw9yomy9n5cjd5po2ajx1q,1,13.5,45.8,2023-03-18T06:08:58.380Z,2023-03-18T06:09:01Z,4103973081,212,28.8,4103973083,213,5.0,4103973075,56,Back,4103973079,141,4.9,4103973077,140,20.7,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521283761,41,1,1,5,26,12tyw9yomy9n5cjd5po2ajx1q,1,21.4,4.7,2023-03-18T06:09:01.500Z,2023-03-18T06:09:03Z,4103973125,140,6.1,4103973129,212,20.3,4103973127,141,23.0,4103973123,56,Back,4103973131,213,2.5,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
