id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2522327527,788,4,2,75,55,92h5si20tnxjtg4hj8cs97bpw,1,62.3,92.4,2023-03-19T12:35:00.647Z,2023-03-19T12:35:06Z,4109462787,13,,4109463119,233,794,4109462795,286,,4109462793,265,,4109462789,56,Left,4109462791,152,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327577,794,4,2,75,55,4dhojk80ifrs6ax05725bala2,0,37.7,7.6,2023-03-19T12:35:00.648Z,2023-03-19T12:35:06Z,4109463045,56,Back,4109463047,152,,4109463043,13,,4109463167,233,788,4109463051,285,,4109463049,265,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327801,790,1,2,76,12,92h5si20tnxjtg4hj8cs97bpw,1,64.6,88.1,2023-03-19T12:35:18.632Z,2023-03-19T13:05:20Z,4109583977,189,,4109464185,141,71.4,4109464187,212,14.1,4109464179,152,,4109464181,56,Center,4109464183,140,56.6,4109464189,213,4.1,4109464177,5,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327843,791,1,2,76,13,92h5si20tnxjtg4hj8cs97bpw,1,56.6,71.4,2023-03-19T12:35:19.543Z,2023-03-19T13:05:23Z,4109464403,140,53.9,4109464401,56,Center,4109584145,189,,4109464405,141,30.4,4109464407,212,28.0,4109464409,213,4.6,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327847,792,1,2,76,16,92h5si20tnxjtg4hj8cs97bpw,1,56,27.4,2023-03-19T12:35:22.631Z,2023-03-19T13:05:09Z,4109464457,213,5.7,4109464455,212,10.4,4109464451,140,64.1,4109464449,56,Right,4109464453,141,18.5,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327853,793,1,2,76,17,92h5si20tnxjtg4hj8cs97bpw,0,64.1,18.5,2023-03-19T12:35:23.495Z,2023-03-19T12:35:24Z,4109464481,56,Right,4109464483,140,76.0,4109464487,212,12.5,4109464489,213,6.3,4109464485,141,18.0,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327899,795,8,2,76,21,4dhojk80ifrs6ax05725bala2,1,24.8,85.6,2023-03-19T12:35:27.616Z,2023-03-19T12:35:27Z,4109464695,56,Back,,,,,,,,,,,,,,,,,,,,,,cspyqj6qtdeymxcnw70b40j55,Park Soo-Il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327915,796,49,2,76,22,4dhojk80ifrs6ax05725bala2,1,24.8,85.6,2023-03-19T12:35:28.049Z,2023-03-19T12:35:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cspyqj6qtdeymxcnw70b40j55,Park Soo-Il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327921,797,1,2,76,22,4dhojk80ifrs6ax05725bala2,1,26.2,85.4,2023-03-19T12:35:28.399Z,2023-03-19T12:35:29Z,4109464789,213,5.2,4109464787,212,7.9,4109464785,141,75.0,4109464781,56,Back,4109464783,140,29.6,,,,,,,,,,cspyqj6qtdeymxcnw70b40j55,Park Soo-Il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327929,798,1,2,76,23,4dhojk80ifrs6ax05725bala2,1,29.9,74.2,2023-03-19T12:35:29.183Z,2023-03-19T12:35:29Z,4109464843,213,5.0,4109464837,140,31.5,4109464839,141,64.9,4109464835,56,Back,4109464841,212,6.5,,,,,,,,,,116zxf1768eml7icqsiapke8k,Kim Sin-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327947,799,1,2,76,24,4dhojk80ifrs6ax05725bala2,1,31.5,64.9,2023-03-19T12:35:29.791Z,2023-03-19T12:35:30Z,4109464897,56,Back,4109464899,140,26.3,4109464901,141,67.5,4109464909,213,2.8,4109464905,212,5.7,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522327989,800,1,2,76,24,4dhojk80ifrs6ax05725bala2,1,28.1,66.4,2023-03-19T12:35:30.574Z,2023-03-19T12:35:34Z,4109465117,56,Center,4109465127,141,47.0,4109465131,213,5.8,4109465121,140,52.2,4109465129,212,28.5,,,,,,,,,,116zxf1768eml7icqsiapke8k,Kim Sin-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328021,801,1,2,76,29,4dhojk80ifrs6ax05725bala2,1,55.4,64.3,2023-03-19T12:35:34.655Z,2023-03-19T12:35:37Z,4109465267,140,32.2,4109465265,56,Back,4109465273,213,3.0,4109465271,212,24.6,4109465269,141,69.7,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328049,802,1,2,76,31,4dhojk80ifrs6ax05725bala2,1,32.8,68.7,2023-03-19T12:35:37.055Z,2023-03-19T12:35:39Z,4109465391,140,35.0,4109465389,56,Back,4109465393,141,27.4,4109465395,212,28.2,4109465397,213,4.8,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328123,803,1,2,76,33,4dhojk80ifrs6ax05725bala2,0,35.3,23.9,2023-03-19T12:35:39.279Z,2023-03-19T12:35:42Z,4109465707,140,67.2,4109465715,1,,4109465705,56,Right,4109465711,212,35.0,4109465713,213,6.0,4109465709,141,8.8,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328137,794,49,2,76,39,92h5si20tnxjtg4hj8cs97bpw,1,30.9,92.9,2023-03-19T12:35:44.935Z,2023-03-19T12:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328167,795,1,2,76,39,92h5si20tnxjtg4hj8cs97bpw,1,30.9,92.9,2023-03-19T12:35:45.063Z,2023-03-19T12:35:46Z,4109465931,140,21.1,4109465933,141,83.3,4109465929,56,Back,4109465935,212,12.2,4109465937,213,3.7,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328185,796,1,2,76,40,92h5si20tnxjtg4hj8cs97bpw,1,21.1,83.3,2023-03-19T12:35:46.470Z,2023-03-19T12:35:47Z,4109465987,141,96.3,4109465985,140,24.2,4109465983,56,Back,4109465989,212,9.4,4109465991,213,1.2,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328217,797,1,2,76,41,92h5si20tnxjtg4hj8cs97bpw,1,24.2,96.3,2023-03-19T12:35:47.527Z,2023-03-19T12:35:50Z,4109466149,213,6.2,4109466141,56,Back,4109466143,140,40.7,4109466145,141,95.0,4109466147,212,17.3,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328231,798,1,2,76,44,92h5si20tnxjtg4hj8cs97bpw,1,40.7,95,2023-03-19T12:35:49.847Z,2023-03-19T12:35:51Z,4109466245,56,Back,4109466247,140,35.6,4109466327,156,,4109466253,213,4.2,4109466251,212,11.4,4109466249,141,80.2,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328339,799,1,2,76,46,92h5si20tnxjtg4hj8cs97bpw,1,43.9,71.7,2023-03-19T12:35:52.487Z,2023-03-19T12:35:56Z,4109466805,140,63.1,4109466807,141,91.8,4109466809,212,24.4,4109466803,56,Left,4109466811,213,0.6,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328347,800,61,2,76,50,92h5si20tnxjtg4hj8cs97bpw,0,65.2,87.5,2023-03-19T12:35:56.471Z,2023-03-19T12:35:56Z,4109466849,56,Left,,,,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328371,804,49,2,76,51,4dhojk80ifrs6ax05725bala2,1,28.4,10,2023-03-19T12:35:57.536Z,2023-03-19T12:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328403,805,1,2,76,51,4dhojk80ifrs6ax05725bala2,1,28.4,10,2023-03-19T12:35:57.631Z,2023-03-19T12:35:58Z,4109467095,212,6.6,4109467097,213,2.3,4109467089,56,Back,4109467093,141,17.3,4109467091,140,24.2,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328473,806,1,2,76,53,4dhojk80ifrs6ax05725bala2,1,24.8,18.2,2023-03-19T12:35:58.750Z,2023-03-19T12:36:02Z,4109467377,140,43.4,4109467379,141,7.7,4109467375,56,Back,4109467381,212,20.8,4109467383,213,5.9,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328481,807,61,2,76,56,4dhojk80ifrs6ax05725bala2,1,43.8,7.4,2023-03-19T12:36:01.984Z,2023-03-19T12:36:02Z,4109467459,238,,4109467423,56,Back,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328527,801,5,2,76,58,92h5si20tnxjtg4hj8cs97bpw,1,56.7,101.5,2023-03-19T12:36:03.776Z,2023-03-19T12:38:46Z,4109467661,233,808,4109467649,347,,4109467647,56,Left,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328503,808,5,2,76,58,4dhojk80ifrs6ax05725bala2,0,43.3,-1.5,2023-03-19T12:36:03.776Z,2023-03-19T12:36:06Z,4109467535,56,Back,4109467693,233,801,4109467537,347,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328603,802,18,2,77,6,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T12:36:11.897Z,2023-03-19T12:36:18Z,4109468113,59,30,4109468111,44,Midfielder,4109468173,55,803,4109468109,42,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522328607,803,19,2,77,6,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T12:36:11.898Z,2023-03-19T12:36:12Z,4109468137,292,6,4109468135,59,9,4109468141,44,Midfielder,4109468139,293,5,4109468143,55,802,4109468129,42,,4109468133,145,7,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329387,804,1,2,77,52,92h5si20tnxjtg4hj8cs97bpw,1,49.5,100,2023-03-19T12:36:58.215Z,2023-03-19T12:37:03Z,4109471713,56,Left,4109471711,107,,4109471721,212,11.8,4109471719,141,94.5,4109471723,213,5.9,4109471717,140,59.9,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329393,805,61,2,77,57,92h5si20tnxjtg4hj8cs97bpw,1,59.9,94.5,2023-03-19T12:37:03.359Z,2023-03-19T12:37:04Z,4109471771,238,,4109471739,56,Left,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329411,806,5,2,77,59,92h5si20tnxjtg4hj8cs97bpw,0,61.7,101.4,2023-03-19T12:37:04.969Z,2023-03-19T12:37:07Z,4109471867,56,Left,4109471869,347,,4109472063,233,809,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329435,809,5,2,77,59,4dhojk80ifrs6ax05725bala2,1,38.3,-1.4,2023-03-19T12:37:04.969Z,2023-03-19T12:38:46Z,4109472045,233,806,4109471997,56,Back,4109471999,347,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329549,810,1,2,78,3,4dhojk80ifrs6ax05725bala2,0,38.3,0,2023-03-19T12:37:08.975Z,2023-03-19T12:37:12Z,4109472535,140,36.2,4109472545,212,7.5,4109472539,141,8.9,4109472551,213,1.9,4109472533,56,Back,4109472531,107,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329543,807,8,2,78,5,92h5si20tnxjtg4hj8cs97bpw,1,62.8,93.8,2023-03-19T12:37:11.495Z,2023-03-19T12:37:11Z,4109472501,56,Left,,,,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329561,808,5,2,78,6,92h5si20tnxjtg4hj8cs97bpw,0,67.8,101.6,2023-03-19T12:37:12.506Z,2023-03-19T12:37:14Z,4109472771,233,811,4109472577,347,,4109472575,56,Left,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329595,811,5,2,78,6,4dhojk80ifrs6ax05725bala2,1,32.2,-1.6,2023-03-19T12:37:12.506Z,2023-03-19T12:38:46Z,4109472725,347,,4109472763,233,808,4109472723,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329785,812,1,2,78,16,4dhojk80ifrs6ax05725bala2,0,30.9,0,2023-03-19T12:37:22.607Z,2023-03-19T12:37:24Z,4109473637,107,,4109473645,141,5.8,4109473647,212,29.6,4109473641,56,Right,4109473643,140,58.7,4109473703,189,,4109473651,1,,4109473649,213,0.2,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329823,809,1,2,78,18,92h5si20tnxjtg4hj8cs97bpw,1,41.9,90.9,2023-03-19T12:37:24.439Z,2023-03-19T13:05:37Z,4109473809,3,,4109473819,213,0.1,4109473813,140,58.1,4109473811,56,Left,4109473815,141,94.5,4109473817,212,17.2,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329849,810,1,2,78,20,92h5si20tnxjtg4hj8cs97bpw,0,58.1,94.5,2023-03-19T12:37:25.878Z,2023-03-19T12:37:27Z,4109473957,141,87.1,4109473959,212,13.6,4109473955,140,46.1,4109473951,3,,4109473953,56,Back,4109473961,213,3.5,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522352683,994,1,2,78,21,92h5si20tnxjtg4hj8cs97bpw,1,43.8,85.9,2023-03-19T12:37:26.643Z,2023-03-19T13:05:46Z,4109586119,212,11.5,4109586123,213,2.5,4109586103,155,,4109586111,140,34.9,4109586107,56,Back,4109586115,141,95.7,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329903,811,1,2,78,22,92h5si20tnxjtg4hj8cs97bpw,1,31.9,89.3,2023-03-19T12:37:28.583Z,2023-03-19T13:06:11Z,4109474193,56,Back,4109474201,213,0.2,4109474191,3,,4109474199,212,9.5,4109474197,141,92.3,4109474195,140,40.7,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329909,812,44,2,78,22,92h5si20tnxjtg4hj8cs97bpw,1,39.6,89.8,2023-03-19T12:37:28.642Z,2023-03-19T13:07:22Z,4109474239,285,,4109474237,56,Back,4109592789,233,961,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522353623,961,44,2,78,23,4dhojk80ifrs6ax05725bala2,0,60.4,10.2,2023-03-19T12:37:28.643Z,2023-03-19T13:07:22Z,4109591193,56,Right,4109592819,233,812,4109591195,286,,,,,,,,,,,,,,,,,116zxf1768eml7icqsiapke8k,Kim Sin-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329969,813,1,2,78,23,92h5si20tnxjtg4hj8cs97bpw,1,40.7,92.3,2023-03-19T12:37:28.702Z,2023-03-19T13:07:56Z,4109474497,140,47.7,4109474495,56,Back,4109474499,141,93.2,4109474493,3,,4109474503,213,0.1,4109474501,212,7.4,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329979,814,61,2,78,25,92h5si20tnxjtg4hj8cs97bpw,1,48,93.8,2023-03-19T12:37:31.504Z,2023-03-19T13:07:04Z,4109474541,56,Back,,,,,,,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522353943,996,1,2,78,26,92h5si20tnxjtg4hj8cs97bpw,0,44.2,91.4,2023-03-19T12:37:31.643Z,2023-03-19T13:08:19Z,4109592861,56,Left,4109592863,140,54.3,4109592869,213,6.3,4109592865,141,91.1,4109592867,212,10.6,4109592859,155,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329949,813,1,2,78,27,4dhojk80ifrs6ax05725bala2,0,60.4,12.6,2023-03-19T12:37:33.327Z,2023-03-19T13:07:15Z,4109474421,213,3.4,4109474415,140,55.5,4109474417,141,10.6,4109474419,212,5.3,4109474413,56,Right,4109474411,3,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522329993,814,1,2,78,28,4dhojk80ifrs6ax05725bala2,0,41,21,2023-03-19T12:37:33.649Z,2023-03-19T12:37:34Z,4109474591,56,Center,4109474589,157,,4109474593,140,63.4,4109474599,213,0.0,4109474601,1,,4109474595,141,21.5,4109474597,212,23.5,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330019,815,61,2,78,29,4dhojk80ifrs6ax05725bala2,0,64.2,22.8,2023-03-19T12:37:35.294Z,2023-03-19T12:37:35Z,4109474703,56,Center,,,,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330065,815,4,2,78,30,92h5si20tnxjtg4hj8cs97bpw,1,38.2,81.8,2023-03-19T12:37:36.014Z,2023-03-19T12:38:55Z,4109474951,286,,4109474943,13,,4109474947,152,,4109474945,56,Back,4109480685,295,,4109474957,233,816,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330061,816,4,2,78,30,4dhojk80ifrs6ax05725bala2,0,61.8,18.2,2023-03-19T12:37:36.015Z,2023-03-19T12:37:38Z,4109474923,295,,4109474921,13,,4109474929,285,,4109474927,152,,4109474975,233,815,4109474925,56,Right,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330221,816,1,2,78,41,92h5si20tnxjtg4hj8cs97bpw,1,41.5,84.1,2023-03-19T12:37:47.159Z,2023-03-19T12:37:48Z,4109475663,152,,4109475661,5,,4109475669,141,93.3,4109475673,213,0.4,4109475671,212,14.4,4109475679,189,,4109475665,56,Left,4109475667,140,53.9,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330315,817,1,2,78,44,92h5si20tnxjtg4hj8cs97bpw,1,63,94.8,2023-03-19T12:37:50.198Z,2023-03-19T12:37:57Z,4109476113,212,32.0,4109476111,141,50.7,4109476107,56,Center,4109476115,213,4.4,4109476109,140,52.3,4109476117,1,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330337,818,1,2,78,51,92h5si20tnxjtg4hj8cs97bpw,1,54.3,44.3,2023-03-19T12:37:56.855Z,2023-03-19T12:37:58Z,4109476239,56,Right,4109476243,141,12.9,4109476241,140,60.6,4109476245,212,22.4,4109476247,213,5.0,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330397,819,1,2,78,52,92h5si20tnxjtg4hj8cs97bpw,1,60.6,12.9,2023-03-19T12:37:57.975Z,2023-03-19T13:04:52Z,4109476529,56,Right,4109476531,140,76.5,4109476533,141,7.3,4109476537,213,6.1,4109476535,212,17.1,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330437,820,1,2,78,55,92h5si20tnxjtg4hj8cs97bpw,1,73.8,8.5,2023-03-19T12:38:01.543Z,2023-03-19T13:04:58Z,4109476695,56,Right,4109476697,140,67.3,4109476699,141,17.6,4109476703,213,2.4,4109476701,212,9.2,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330467,821,1,2,78,58,92h5si20tnxjtg4hj8cs97bpw,1,67.2,17.6,2023-03-19T12:38:04.150Z,2023-03-19T12:38:05Z,4109476843,141,5.0,4109476841,140,65.9,4109476837,56,Right,4109476845,212,8.7,4109476847,213,4.6,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330479,822,1,2,78,59,92h5si20tnxjtg4hj8cs97bpw,0,65.9,5,2023-03-19T12:38:05.415Z,2023-03-19T13:05:00Z,4109476911,141,15.2,4109476913,212,8.2,4109476915,213,2.1,4109476909,140,61.8,4109476907,56,Right,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330517,817,49,2,79,1,4dhojk80ifrs6ax05725bala2,1,48.3,79.6,2023-03-19T12:38:07.457Z,2023-03-19T12:38:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330581,818,3,2,79,4,4dhojk80ifrs6ax05725bala2,1,57.2,67.2,2023-03-19T12:38:10.624Z,2023-03-19T12:38:13Z,4109477479,233,823,4109477391,56,Center,4109477393,286,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330593,823,45,2,79,4,92h5si20tnxjtg4hj8cs97bpw,0,42.8,32.8,2023-03-19T12:38:10.624Z,2023-03-19T13:05:09Z,4109477441,285,,4109477513,233,818,4109477439,56,Back,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330653,819,1,2,79,6,4dhojk80ifrs6ax05725bala2,1,60.6,69.4,2023-03-19T12:38:11.903Z,2023-03-19T12:38:17Z,4109477733,141,93.0,4109477731,140,68.5,4109477729,56,Left,4109477737,213,1.1,4109477735,212,18.1,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330663,820,1,2,79,11,4dhojk80ifrs6ax05725bala2,0,84.3,87.1,2023-03-19T12:38:16.864Z,2023-03-19T12:38:17Z,4109477789,141,74.8,4109477793,213,5.1,4109477791,212,9.1,4109477781,2,,4109477783,155,,4109477787,140,87.8,4109477785,56,Center,,,,cspyqj6qtdeymxcnw70b40j55,Park Soo-Il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330657,824,8,2,79,11,92h5si20tnxjtg4hj8cs97bpw,1,13.4,20,2023-03-19T12:38:17.415Z,2023-03-19T12:38:17Z,4109477757,56,Back,,,,,,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330701,821,6,2,79,12,4dhojk80ifrs6ax05725bala2,1,93.8,79.6,2023-03-19T12:38:18.071Z,2023-03-19T12:38:46Z,4109477971,56,Left,4109477975,73,,4109477993,233,825,,,,,,,,,,,,,,,,cspyqj6qtdeymxcnw70b40j55,Park Soo-Il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522330675,825,6,2,79,12,92h5si20tnxjtg4hj8cs97bpw,0,6.2,20.4,2023-03-19T12:38:18.071Z,2023-03-19T12:38:21Z,4109477839,73,,4109477837,56,Back,4109478013,233,821,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
