id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2476528697,18,50,1,2,26,dcdnoyf6kzhj46iyfm7xq43fy,1,6.8,13.5,2022-10-23T17:47:49.476Z,2022-10-23T17:47:54Z,3867994131,56,Back,3867994195,233,43,3867994133,285,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476528653,43,7,1,2,26,spi3g782q7m4evjxn1sv6cfa,1,93.2,86.5,2022-10-23T17:47:49.477Z,2022-10-23T17:47:53Z,3867993895,286,,3867994179,233,18,3867993893,56,Left,3867993891,167,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476528707,19,5,1,2,27,dcdnoyf6kzhj46iyfm7xq43fy,1,-1,12.6,2022-10-23T17:47:50.581Z,2022-10-23T19:39:51Z,3867994203,56,Back,3867994205,346,,3867994229,233,44,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476528663,44,5,1,2,27,spi3g782q7m4evjxn1sv6cfa,0,101,87.4,2022-10-23T17:47:50.581Z,2022-10-23T17:47:55Z,3867994247,233,19,3867993945,346,,3867993943,56,Left,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476528685,17,43,1,2,29,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2022-10-23T17:47:52.218Z,2022-10-23T17:47:57Z,3867994043,56,Back,3867994409,144,61,,,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476528993,20,1,1,2,54,dcdnoyf6kzhj46iyfm7xq43fy,1,5,37,2022-10-23T17:48:17.778Z,2022-10-23T17:48:19Z,3867995915,213,1.2,3867995905,56,Back,3867995909,140,14.8,3867995913,212,28.5,3867995901,155,,3867995919,74,,3867995893,124,,3867995911,141,76.1,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529025,21,1,1,2,56,dcdnoyf6kzhj46iyfm7xq43fy,1,15.8,87.7,2022-10-23T17:48:19.762Z,2022-10-23T17:48:22Z,3867996135,140,16.5,3867996137,141,70.2,3867996133,56,Back,3867996141,213,4.8,3867996139,212,11.9,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529095,22,1,1,2,59,dcdnoyf6kzhj46iyfm7xq43fy,1,18.8,69.3,2022-10-23T17:48:22.194Z,2022-10-23T17:48:29Z,3867996565,56,Back,3867996571,141,24.9,3867996577,1,,3867996569,140,35.8,3867996573,212,35.1,3867996575,213,5.2,,,,,,,cluv8to27h67l6upuanv59bai,L. Bance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529099,23,1,1,3,5,dcdnoyf6kzhj46iyfm7xq43fy,0,42.6,20.9,2022-10-23T17:48:28.932Z,2022-10-23T17:48:30Z,3867996667,286,,3867996595,212,3.1,3867996661,233,45,3867996591,140,45.5,3867996659,236,,3867996589,56,Back,3867996593,141,21.8,3867996597,213,0.2,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529089,45,74,1,3,5,spi3g782q7m4evjxn1sv6cfa,1,43.4,68.5,2022-10-23T17:48:28.933Z,2022-10-23T17:48:30Z,3867996681,233,23,3867996521,56,Back,3867996523,285,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529149,24,1,1,3,9,dcdnoyf6kzhj46iyfm7xq43fy,0,73.3,10.3,2022-10-23T17:48:32.898Z,2022-10-23T17:48:34Z,3867996915,1,,3867996905,56,Center,3867996909,141,49.0,3867996913,213,0.9,3867996901,2,,3867996903,155,,3867996907,140,92.9,3867996911,212,33.4,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529157,46,52,1,3,12,spi3g782q7m4evjxn1sv6cfa,1,7.1,47,2022-10-23T17:48:35.668Z,2022-10-23T17:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529399,47,1,1,3,31,spi3g782q7m4evjxn1sv6cfa,1,6,49.7,2022-10-23T17:48:54.724Z,2022-10-23T17:48:56Z,3867998345,1,,3867998335,56,Back,3867998339,141,90.5,3867998343,213,0.7,3867998337,140,34.7,3867998341,212,41.0,3867998333,123,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529411,48,1,1,3,33,spi3g782q7m4evjxn1sv6cfa,1,32.5,90.7,2022-10-23T17:48:56.485Z,2022-10-23T18:36:01Z,3867998429,189,,3867998415,140,43.3,3867998421,213,5.9,3867998419,212,12.3,3867998413,56,Back,3867998417,141,83.7,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529501,49,1,1,3,41,spi3g782q7m4evjxn1sv6cfa,1,10.3,46.9,2022-10-23T17:49:04.276Z,2022-10-23T17:49:07Z,3867998995,212,27.5,3867998989,56,Back,3867998991,140,29.6,3867998993,141,19.5,3867998997,213,5.5,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529549,50,1,1,3,44,spi3g782q7m4evjxn1sv6cfa,1,43.4,18.2,2022-10-23T17:49:07.732Z,2022-10-23T17:49:10Z,3867999245,140,71.5,3867999243,56,Center,3867999247,141,26.7,3867999249,212,30.1,3867999251,213,0.2,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529557,51,61,1,3,47,spi3g782q7m4evjxn1sv6cfa,0,71.5,26.7,2022-10-23T17:49:10.357Z,2022-10-23T17:49:10Z,3867999279,56,Center,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529559,25,49,1,3,47,dcdnoyf6kzhj46iyfm7xq43fy,1,30.4,70,2022-10-23T17:49:10.609Z,2022-10-23T17:49:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529571,26,1,1,3,47,dcdnoyf6kzhj46iyfm7xq43fy,1,30.4,70,2022-10-23T17:49:10.813Z,2022-10-23T17:49:12Z,3867999331,212,5.3,3867999325,56,Back,3867999327,140,34.8,3867999329,141,66.1,3867999333,213,5.8,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529579,27,1,1,3,49,dcdnoyf6kzhj46iyfm7xq43fy,0,34.3,66.3,2022-10-23T17:49:12.377Z,2022-10-23T17:49:13Z,3867999385,212,4.3,3867999405,236,,3867999387,213,0.1,3867999379,56,Back,3867999383,141,66.7,3867999381,140,38.4,3867999411,286,,3867999407,233,52,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529583,52,74,1,3,49,spi3g782q7m4evjxn1sv6cfa,1,56.5,33,2022-10-23T17:49:12.378Z,2022-10-23T17:57:14Z,3867999421,233,27,3867999401,56,Center,3867999403,285,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529641,28,61,1,3,54,dcdnoyf6kzhj46iyfm7xq43fy,0,53.8,81.7,2022-10-23T17:49:17.809Z,2022-10-23T17:49:17Z,3867999713,56,Left,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529655,53,1,1,3,55,spi3g782q7m4evjxn1sv6cfa,0,37.1,13.8,2022-10-23T17:49:18.852Z,2022-10-23T17:49:19Z,3867999793,212,52.8,3867999787,56,Right,3867999797,1,,3867999791,141,19.8,3867999789,140,87.2,3867999795,213,0.1,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529725,29,1,1,4,2,dcdnoyf6kzhj46iyfm7xq43fy,1,15.1,75,2022-10-23T17:49:25.882Z,2022-10-23T17:49:29Z,3868000279,212,15.2,3868000281,213,4.6,3868000277,141,52.8,3868000273,56,Back,3868000275,140,13.8,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529757,30,1,1,4,6,dcdnoyf6kzhj46iyfm7xq43fy,1,13.2,50.3,2022-10-23T17:49:29.777Z,2022-10-23T17:49:32Z,3868000419,141,35.8,3868000417,140,21.9,3868000423,213,5.5,3868000421,212,13.4,3868000415,56,Back,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529785,31,1,1,4,9,dcdnoyf6kzhj46iyfm7xq43fy,1,24.2,32.1,2022-10-23T17:49:32.905Z,2022-10-23T17:49:35Z,3868000579,213,4.8,3868000571,140,25.9,3868000573,141,9.2,3868000577,212,15.7,3868000569,56,Back,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529841,32,1,1,4,12,dcdnoyf6kzhj46iyfm7xq43fy,1,26.1,7.9,2022-10-23T17:49:35.369Z,2022-10-23T17:49:39Z,3868000907,213,0.7,3868000903,141,14.9,3868000899,56,Back,3868000901,140,31.4,3868000905,212,7.3,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529889,33,1,1,4,16,dcdnoyf6kzhj46iyfm7xq43fy,0,30.9,12.2,2022-10-23T17:49:39.626Z,2022-10-23T17:49:44Z,3868001205,141,9.5,3868001203,140,79.1,3868001207,212,50.6,3868001211,1,,3868001199,155,,3868001201,56,Right,3868001209,213,6.2,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529887,54,49,1,4,21,spi3g782q7m4evjxn1sv6cfa,1,18,88.1,2022-10-23T17:49:44.083Z,2022-10-23T17:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476529981,55,1,1,4,27,spi3g782q7m4evjxn1sv6cfa,1,33.7,58.7,2022-10-23T17:49:50.355Z,2022-10-23T17:49:52Z,3868001793,213,4.7,3868001783,56,Back,3868001787,140,33.4,3868001791,212,22.6,3868001789,141,25.5,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530025,56,1,1,4,29,spi3g782q7m4evjxn1sv6cfa,1,33.7,25.5,2022-10-23T17:49:52.803Z,2022-10-23T17:49:57Z,3868002057,141,53.0,3868002053,56,Back,3868002061,213,1.8,3868002055,140,29.7,3868002059,212,19.2,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530085,57,1,1,4,34,spi3g782q7m4evjxn1sv6cfa,1,29.7,53,2022-10-23T17:49:57.027Z,2022-10-23T17:50:01Z,3868002491,141,23.9,3868002489,140,34.3,3868002487,56,Back,3868002493,212,20.4,3868002495,213,5.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530105,58,1,1,4,38,spi3g782q7m4evjxn1sv6cfa,1,34.3,23.9,2022-10-23T17:50:01.027Z,2022-10-23T17:50:05Z,3868002619,140,31.7,3868002625,213,1.7,3868002623,212,16.1,3868002617,56,Back,3868002621,141,47.2,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530137,59,1,1,4,41,spi3g782q7m4evjxn1sv6cfa,1,31.6,47.5,2022-10-23T17:50:04.915Z,2022-10-23T17:50:07Z,3868002851,141,78.1,3868002847,140,32.5,3868002843,56,Back,3868002857,213,1.5,3868002855,212,20.8,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530155,60,1,1,4,44,spi3g782q7m4evjxn1sv6cfa,1,33.8,75.3,2022-10-23T17:50:07.731Z,2022-10-23T17:50:10Z,3868002993,212,15.4,3868002987,56,Back,3868002989,140,40.6,3868002991,141,95.3,3868002995,213,1.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530229,61,1,1,4,47,spi3g782q7m4evjxn1sv6cfa,1,45.7,94.7,2022-10-23T17:50:10.211Z,2022-10-23T17:50:17Z,3868003399,212,13.2,3868003401,213,5.4,3868003395,140,53.3,3868003397,141,79.3,3868003393,56,Left,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530259,62,1,1,4,54,spi3g782q7m4evjxn1sv6cfa,1,62.6,51.9,2022-10-23T17:50:17.075Z,2022-10-23T17:50:19Z,3868003585,141,18.0,3868003583,140,85.2,3868003587,212,33.1,3868003589,213,5.5,3868003581,56,Right,3868003591,1,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530297,63,1,1,4,56,spi3g782q7m4evjxn1sv6cfa,1,85.2,18.3,2022-10-23T17:50:19.651Z,2022-10-23T17:50:22Z,3868003811,56,Center,3868003819,213,1.0,3868003817,212,7.5,3868003813,140,89.0,3868003815,141,27.7,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530303,64,1,1,4,59,spi3g782q7m4evjxn1sv6cfa,0,89,27.7,2022-10-23T17:50:22.627Z,2022-10-23T17:50:23Z,3868003853,140,84.1,3868003857,212,6.8,3868003855,141,34.2,3868003851,56,Center,3868003859,213,2.4,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530523,34,12,1,5,0,dcdnoyf6kzhj46iyfm7xq43fy,1,13.8,64.3,2022-10-23T17:50:23.889Z,2022-10-23T17:50:44Z,3868005111,56,Back,3868005119,213,6.0,3868005117,212,18.9,3868005113,140,31.0,3868005115,141,56.3,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530403,65,1,1,5,4,spi3g782q7m4evjxn1sv6cfa,1,68.1,43.3,2022-10-23T17:50:27.219Z,2022-10-23T17:50:31Z,3868004379,212,14.1,3868004371,56,Center,3868004381,213,4.3,3868004377,141,24.1,3868004375,140,63.1,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530417,66,1,1,5,7,spi3g782q7m4evjxn1sv6cfa,1,60.7,25.9,2022-10-23T17:50:30.963Z,2022-10-23T17:50:33Z,3868004491,140,73.5,3868004489,56,Right,3868004497,213,5.6,3868004493,141,9.5,3868004495,212,17.5,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530443,67,1,1,5,10,spi3g782q7m4evjxn1sv6cfa,1,71.5,11.4,2022-10-23T17:50:33.283Z,2022-10-23T17:50:36Z,3868004649,56,Center,3868004651,140,59.3,3868004655,212,20.4,3868004653,141,34.8,3868004657,213,2.2,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530461,68,1,1,5,13,spi3g782q7m4evjxn1sv6cfa,1,63.6,38,2022-10-23T17:50:36.563Z,2022-10-23T17:50:38Z,3868004745,56,Center,3868004753,213,2.0,3868004747,140,57.1,3868004749,141,60.3,3868004751,212,16.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530477,69,1,1,5,14,spi3g782q7m4evjxn1sv6cfa,1,57.1,60.3,2022-10-23T17:50:37.923Z,2022-10-23T17:50:40Z,3868004847,212,26.7,3868004843,140,71.1,3868004845,141,93.0,3868004841,56,Left,3868004849,213,1.0,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530517,70,1,1,5,17,spi3g782q7m4evjxn1sv6cfa,1,71.1,93,2022-10-23T17:50:40.051Z,2022-10-23T17:50:43Z,3868005075,141,83.0,3868005077,212,17.8,3868005073,140,86.8,3868005071,56,Left,3868005079,213,5.9,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530545,71,1,1,5,18,spi3g782q7m4evjxn1sv6cfa,0,89.4,82.9,2022-10-23T17:50:41.826Z,2022-10-23T17:50:53Z,3868005235,140,92.6,3868005229,2,,3868005237,141,46.4,3868005233,56,Center,3868005241,213,4.8,3868005239,212,25.0,3868005231,155,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530531,35,12,1,5,19,dcdnoyf6kzhj46iyfm7xq43fy,1,8.4,56.6,2022-10-23T17:50:42.737Z,2022-10-23T17:50:48Z,3868005203,167,,3868005165,141,68.5,3868005169,213,2.5,3868005161,56,Back,3868005163,140,0.0,3868005167,212,13.0,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530535,36,6,1,5,22,dcdnoyf6kzhj46iyfm7xq43fy,0,3.1,61,2022-10-23T17:50:45.202Z,2022-10-23T17:50:49Z,3868005399,233,72,3868005179,56,Back,3868005183,73,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530571,72,6,1,5,22,spi3g782q7m4evjxn1sv6cfa,1,96.9,39,2022-10-23T17:50:45.202Z,2022-10-23T17:57:17Z,3868005391,233,36,3868005375,75,,3868005373,56,Center,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530849,73,1,1,5,46,spi3g782q7m4evjxn1sv6cfa,1,99.5,0.5,2022-10-23T17:51:09.587Z,2022-10-23T17:51:33Z,3868007109,1,,3868007103,141,64.2,3868007107,213,2.0,3868007093,6,,3868007711,154,,3868007097,224,,3868007099,56,Center,3868007095,155,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,1,3868007101,140,82.8,3868007709,210,13,3868007105,212,46.7,3868007091,2,,,,,,,,,,,,,,,,,,,,,,,,,
2476530853,74,13,1,5,51,spi3g782q7m4evjxn1sv6cfa,1,86.4,55.4,2022-10-23T17:51:14.738Z,2022-10-23T17:51:33Z,3868007757,103,13.9,3868007747,29,,3868007451,328,,3868007759,230,99.0,3868007749,154,,3868007445,25,,3868007751,55,73,3868007447,15,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,3868007745,73,,3868007761,231,50.2,3868007137,17,,3868007755,102,59.3,3868007139,56,Center,,,,,,,,,,,,,,,,,,,,,
2476530843,37,5,1,5,52,dcdnoyf6kzhj46iyfm7xq43fy,1,-1.4,42.2,2022-10-23T17:51:15.417Z,2022-10-23T17:52:34Z,3868007287,233,75,3868007055,56,Back,3868007057,346,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476530873,75,5,1,5,52,spi3g782q7m4evjxn1sv6cfa,0,101.4,57.8,2022-10-23T17:51:15.417Z,2022-10-23T19:39:51Z,3868007313,233,37,3868007255,56,Center,3868007257,346,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531101,38,1,1,6,13,dcdnoyf6kzhj46iyfm7xq43fy,0,5,37,2022-10-23T17:51:36.929Z,2022-10-23T17:51:39Z,3868008555,141,60.6,3868008561,1,,3868008563,74,,3868008553,140,39.8,3868008557,212,39.9,3868008549,124,,3868008559,213,0.4,3868008551,56,Back,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531147,76,1,1,6,16,spi3g782q7m4evjxn1sv6cfa,1,59.9,38.5,2022-10-23T17:51:39.954Z,2022-10-23T17:51:42Z,3868008823,56,Center,3868008827,140,71.4,3868008831,212,12.1,3868008821,3,,3868008833,213,6.3,3868008829,141,38.2,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531149,77,49,1,6,19,spi3g782q7m4evjxn1sv6cfa,1,67.1,38.8,2022-10-23T17:51:42.274Z,2022-10-23T17:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531175,78,1,1,6,19,spi3g782q7m4evjxn1sv6cfa,1,67.1,38.8,2022-10-23T17:51:42.434Z,2022-10-23T17:51:44Z,3868008951,140,75.1,3868008955,212,11.5,3868008953,141,50.3,3868008947,56,Center,3868008957,213,0.7,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531205,79,1,1,6,20,spi3g782q7m4evjxn1sv6cfa,1,77.4,50.7,2022-10-23T17:51:44.002Z,2022-10-23T17:51:47Z,3868009109,212,14.6,3868009111,213,1.1,3868009107,141,69.4,3868009103,56,Center,3868009105,140,84.2,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531223,80,1,1,6,24,spi3g782q7m4evjxn1sv6cfa,1,83.7,69.6,2022-10-23T17:51:47.282Z,2022-10-23T17:51:48Z,3868009213,56,Center,3868009221,213,3.8,3868009217,141,58.1,3868009215,140,73.9,3868009219,212,12.9,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531239,81,1,1,6,25,spi3g782q7m4evjxn1sv6cfa,1,74.9,61.8,2022-10-23T17:51:48.530Z,2022-10-23T17:51:49Z,3868009295,141,57.9,3868009297,212,14.0,3868009301,213,3.3,3868009289,56,Center,3868009291,140,61.8,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531255,82,1,1,6,26,spi3g782q7m4evjxn1sv6cfa,1,61.8,57.9,2022-10-23T17:51:49.698Z,2022-10-23T17:51:50Z,3868009381,140,68.5,3868009387,213,5.5,3868009379,56,Center,3868009383,141,47.8,3868009385,212,9.8,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531273,83,1,1,6,27,spi3g782q7m4evjxn1sv6cfa,1,68.3,47.8,2022-10-23T17:51:50.514Z,2022-10-23T17:51:52Z,3868009495,141,66.7,3868009491,56,Center,3868009499,213,2.3,3868009497,212,17.4,3868009493,140,57.1,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531343,84,1,1,6,29,spi3g782q7m4evjxn1sv6cfa,1,58.2,66.3,2022-10-23T17:51:52.243Z,2022-10-23T17:51:59Z,3868009897,213,0.7,3868009893,141,92.9,3868009889,56,Left,3868009891,140,77.9,3868009895,212,27.5,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476531435,85,1,1,6,35,spi3g782q7m4evjxn1sv6cfa,0,82.3,69.6,2022-10-23T17:51:59.010Z,2022-10-23T17:52:03Z,3868010245,213,0.6,3868010239,140,93.2,3868010243,212,13.7,3868010241,141,80.8,3868010237,56,Left,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
