id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2476302861,27,1,1,3,22,28u3q82ip96ahymkup01vfxli,1,27.7,85,2022-10-23T14:05:23.682Z,2022-10-23T14:05:34Z,3866812491,213,4.1,3866812483,56,Back,3866812487,141,59.0,3866812485,140,15.1,3866812489,212,22.1,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476302899,28,1,1,3,33,28u3q82ip96ahymkup01vfxli,1,21.4,38.9,2022-10-23T14:05:34.898Z,2022-10-23T14:05:36Z,3866812701,140,19.3,3866812699,56,Back,3866812707,213,1.8,3866812705,212,10.8,3866812703,141,54.5,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476302951,29,1,1,3,35,28u3q82ip96ahymkup01vfxli,1,19.3,54.5,2022-10-23T14:05:36.642Z,2022-10-23T14:05:39Z,3866812941,56,Back,3866812965,213,4.7,3866812953,212,14.0,3866812949,141,33.9,3866812945,140,19.4,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476302997,30,1,1,3,37,28u3q82ip96ahymkup01vfxli,1,16,34.3,2022-10-23T14:05:39.106Z,2022-10-23T14:05:41Z,3866813261,141,62.0,3866813257,140,56.0,3866813253,157,,3866813265,212,46.0,3866813255,56,Center,3866813273,1,,3866813269,213,0.4,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303029,31,1,1,3,39,28u3q82ip96ahymkup01vfxli,1,47,67,2022-10-23T14:05:41.218Z,2022-10-23T14:06:03Z,3866813381,141,63.1,3866813373,3,,3866813377,56,Center,3866813389,213,6.1,3866813379,140,59.9,3866813385,212,13.8,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303449,33,61,1,3,40,28u3q82ip96ahymkup01vfxli,0,46.1,61.4,2022-10-23T14:05:41.746Z,2022-10-23T14:06:01Z,3866815457,56,Back,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303053,35,49,1,3,41,axwnneoekq2f2yq6r1l704y96,1,49.6,37.1,2022-10-23T14:05:43.299Z,2022-10-23T14:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303153,36,1,1,3,43,axwnneoekq2f2yq6r1l704y96,1,50.1,42.8,2022-10-23T14:05:45.155Z,2022-10-23T14:05:46Z,3866813951,140,48.5,3866813949,56,Back,3866813953,141,51.5,3866813957,213,1.8,3866813955,212,6.1,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303285,37,1,1,3,45,axwnneoekq2f2yq6r1l704y96,1,47.9,52.1,2022-10-23T14:05:46.627Z,2022-10-23T14:05:52Z,3866814611,141,75.7,3866814607,140,46.5,3866814615,212,16.1,3866814603,56,Back,3866814619,213,1.7,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303221,32,43,1,3,47,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T14:05:49.594Z,2022-10-23T14:05:51Z,3866814505,144,61,3866814323,56,Center,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303337,38,1,1,3,50,axwnneoekq2f2yq6r1l704y96,1,55.3,78.7,2022-10-23T14:05:52.314Z,2022-10-23T14:05:55Z,3866814885,140,63.8,3866814887,141,90.0,3866814891,213,0.7,3866814883,56,Left,3866814889,212,11.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303409,39,1,1,3,53,axwnneoekq2f2yq6r1l704y96,1,64.2,90,2022-10-23T14:05:54.995Z,2022-10-23T14:05:58Z,3866815271,56,Left,3866815279,213,4.2,3866815273,140,60.1,3866815277,212,8.6,3866815275,141,79.0,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303481,40,1,1,3,56,axwnneoekq2f2yq6r1l704y96,1,60.1,83.9,2022-10-23T14:05:58.322Z,2022-10-23T14:06:01Z,3866815625,212,10.1,3866815627,213,3.2,3866815623,141,83.3,3866815619,56,Left,3866815621,140,50.5,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303511,41,1,1,3,59,axwnneoekq2f2yq6r1l704y96,1,49.5,81.2,2022-10-23T14:06:01.466Z,2022-10-23T14:06:02Z,3866815747,141,76.1,3866815743,56,Center,3866815749,212,5.2,3866815751,213,5.6,3866815745,140,53.2,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303567,42,1,1,4,0,axwnneoekq2f2yq6r1l704y96,1,53.2,76,2022-10-23T14:06:02.258Z,2022-10-23T14:06:04Z,3866816057,213,1.0,3866816055,212,9.7,3866816049,56,Left,3866816053,141,87.7,3866816051,140,58.5,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303619,43,1,1,4,2,axwnneoekq2f2yq6r1l704y96,1,58.5,87.7,2022-10-23T14:06:03.731Z,2022-10-23T14:06:06Z,3866816281,141,83.9,3866816285,212,17.8,3866816287,213,3.3,3866816273,56,Back,3866816277,140,41.7,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303711,44,1,1,4,4,axwnneoekq2f2yq6r1l704y96,1,43,78.7,2022-10-23T14:06:06.018Z,2022-10-23T14:06:10Z,3866816699,141,44.3,3866816703,213,4.4,3866816695,56,Back,3866816697,140,36.2,3866816701,212,24.5,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303781,45,1,1,4,8,axwnneoekq2f2yq6r1l704y96,0,41.8,37.3,2022-10-23T14:06:10.002Z,2022-10-23T14:06:12Z,3866817061,212,33.9,3866817055,56,Center,3866817057,140,73.5,3866817053,155,,3866817059,141,46.9,3866817063,213,0.2,3866817065,1,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303849,34,1,1,4,11,28u3q82ip96ahymkup01vfxli,1,28,53,2022-10-23T14:06:13.161Z,2022-10-23T14:06:15Z,3866817347,141,43.0,3866817343,56,Back,3866817341,3,,3866817351,213,5.7,3866817345,140,37.7,3866817349,212,12.2,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303855,35,49,1,4,13,28u3q82ip96ahymkup01vfxli,1,37.7,43,2022-10-23T14:06:14.961Z,2022-10-23T14:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303931,36,1,1,4,13,28u3q82ip96ahymkup01vfxli,1,37.7,43,2022-10-23T14:06:15.466Z,2022-10-23T14:06:18Z,3866817781,212,14.7,3866817779,141,24.7,3866817783,213,4.1,3866817775,56,Back,3866817777,140,30.2,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303969,37,1,1,4,16,28u3q82ip96ahymkup01vfxli,1,28.5,11.9,2022-10-23T14:06:17.994Z,2022-10-23T14:06:20Z,3866817975,213,6.3,3866817961,56,Back,3866817973,212,17.3,3866817969,140,45.0,3866817971,141,11.7,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476303977,38,3,1,4,18,28u3q82ip96ahymkup01vfxli,0,42.8,10.4,2022-10-23T14:06:19.986Z,2022-10-23T14:06:22Z,3866818017,56,Back,3866818019,286,,3866818239,233,46,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304001,46,7,1,4,18,axwnneoekq2f2yq6r1l704y96,1,57.2,89.6,2022-10-23T14:06:19.987Z,2022-10-23T14:06:21Z,3866818205,233,38,3866818115,56,Left,3866818117,285,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304011,47,49,1,4,19,axwnneoekq2f2yq6r1l704y96,1,59.4,90.8,2022-10-23T14:06:21.225Z,2022-10-23T14:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304119,48,1,1,4,19,axwnneoekq2f2yq6r1l704y96,1,59.4,90.8,2022-10-23T14:06:21.466Z,2022-10-23T14:06:25Z,3866818743,56,Back,3866818747,141,83.8,3866818749,212,17.1,3866818745,140,43.8,3866818751,213,3.4,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304213,39,43,1,4,21,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T14:06:23.425Z,2022-10-23T14:06:54Z,3866819259,56,Right,3866819263,285,0,3866822307,144,7,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304127,49,61,1,4,23,axwnneoekq2f2yq6r1l704y96,0,41.7,82.6,2022-10-23T14:06:25.258Z,2022-10-23T14:06:25Z,3866818777,56,Back,,,,,,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304239,40,1,1,4,26,28u3q82ip96ahymkup01vfxli,0,58.7,24,2022-10-23T14:06:28.553Z,2022-10-23T14:06:30Z,3866819391,56,Center,3866819589,286,,3866819397,212,9.5,3866819585,233,50,3866819393,140,67.6,3866819399,213,0.2,3866819583,236,,3866819395,141,26.7,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304267,50,74,1,4,26,axwnneoekq2f2yq6r1l704y96,1,41.6,77.5,2022-10-23T14:06:28.554Z,2022-10-23T14:07:09Z,3866819519,56,Back,3866819597,233,40,3866819521,285,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304277,41,49,1,4,28,28u3q82ip96ahymkup01vfxli,1,68.7,39.5,2022-10-23T14:06:30.169Z,2022-10-23T14:06:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304487,42,1,1,4,29,28u3q82ip96ahymkup01vfxli,1,68.1,45.2,2022-10-23T14:06:31.009Z,2022-10-23T14:06:52Z,3866820629,141,79.6,3866820631,212,27.1,3866822103,210,15,3866820625,56,Left,3866820627,140,81.1,3866820633,213,1.0,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2476304491,43,15,1,4,36,28u3q82ip96ahymkup01vfxli,1,86.8,70.5,2022-10-23T14:06:38.057Z,2022-10-23T14:06:53Z,3866822119,102,49.6,3866821325,72,,3866822127,147,51.4,3866822123,215,,3866822115,55,42,3866822121,103,19.6,3866821347,233,52,3866822125,146,99.0,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,3866822111,78,,,3866822113,29,3866820661,64,3866820663,56,Center,3866820659,22,,,,,,,,,,,,,,,,
2476304481,52,10,1,4,36,axwnneoekq2f2yq6r1l704y96,1,2.5,45.7,2022-10-23T14:06:38.157Z,2022-10-23T14:06:47Z,3866820611,56,Back,3866820609,182,,3866821367,233,43,3866820605,176,,3866820607,178,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476304473,51,52,1,4,36,axwnneoekq2f2yq6r1l704y96,1,2.5,45.7,2022-10-23T14:06:38.508Z,2022-10-23T14:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476305093,44,27,1,5,1,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T14:07:03.226Z,2022-10-23T14:07:07Z,3866823829,233,53,3866823805,53,9mfotw533oa5qs1muu2z8t8lx,3866823803,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476305041,53,27,1,5,1,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T14:07:03.226Z,2022-10-23T14:07:07Z,3866823865,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476305903,45,28,1,5,36,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T14:07:37.714Z,2022-10-23T14:07:39Z,3866827921,55,44,3866828115,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476305933,54,28,1,5,36,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T14:07:37.714Z,2022-10-23T14:07:39Z,3866828141,233,45,3866828055,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306363,46,68,1,5,52,28u3q82ip96ahymkup01vfxli,0,0,0,2022-10-23T14:07:53.995Z,2022-10-23T14:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306365,55,68,1,5,52,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T14:07:54.025Z,2022-10-23T14:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306531,56,1,1,5,55,axwnneoekq2f2yq6r1l704y96,1,17.8,57.8,2022-10-23T14:07:56.912Z,2022-10-23T14:07:59Z,3866830837,140,30.2,3866830833,56,Back,3866830847,213,1.0,3866830845,212,25.5,3866830841,141,90.0,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306617,57,1,1,5,58,axwnneoekq2f2yq6r1l704y96,1,32.9,89.4,2022-10-23T14:08:00.312Z,2022-10-23T14:08:02Z,3866831237,140,41.4,3866831243,212,9.5,3866831245,213,0.4,3866831239,141,94.2,3866831231,56,Back,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306703,58,1,1,6,0,axwnneoekq2f2yq6r1l704y96,1,41.4,94.2,2022-10-23T14:08:02.136Z,2022-10-23T14:08:04Z,3866831635,140,42.9,3866831639,212,9.8,3866831637,141,80.0,3866831615,56,Back,3866831641,213,4.9,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476306819,59,1,1,6,2,axwnneoekq2f2yq6r1l704y96,1,44.5,78.1,2022-10-23T14:08:04.568Z,2022-10-23T14:08:09Z,3866832157,140,89.2,3866832161,212,47.1,3866832163,213,0.1,3866832155,56,Left,3866832159,141,84.7,3866832165,1,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307025,60,1,1,6,7,axwnneoekq2f2yq6r1l704y96,1,91.8,84.5,2022-10-23T14:08:09.168Z,2022-10-23T14:08:18Z,3866833359,212,50.7,3866833355,140,92.0,3866833351,155,,3866833363,1,,3866833349,2,,3866833353,56,Right,3866833357,141,10.0,3866833361,213,4.7,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307125,61,1,1,6,16,axwnneoekq2f2yq6r1l704y96,1,92.9,12.2,2022-10-23T14:08:18.120Z,2022-10-23T14:08:21Z,3866833849,213,3.3,3866833837,56,Right,3866833843,140,80.1,3866833847,212,13.7,3866833845,141,8.6,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307175,62,1,1,6,19,axwnneoekq2f2yq6r1l704y96,1,77.5,7.9,2022-10-23T14:08:20.944Z,2022-10-23T14:08:22Z,3866834093,213,2.7,3866834089,141,13.5,3866834087,140,70.7,3866834085,56,Right,3866834091,212,8.1,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307237,63,1,1,6,21,axwnneoekq2f2yq6r1l704y96,1,70.7,13.5,2022-10-23T14:08:22.704Z,2022-10-23T14:08:25Z,3866834387,212,5.3,3866834383,140,74.9,3866834381,56,Right,3866834385,141,17.9,3866834389,213,0.6,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307243,64,61,1,6,22,axwnneoekq2f2yq6r1l704y96,0,74.9,17.9,2022-10-23T14:08:23.968Z,2022-10-23T14:09:02Z,3866834415,56,Right,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307207,47,49,1,6,22,28u3q82ip96ahymkup01vfxli,1,31.7,82.3,2022-10-23T14:08:23.984Z,2022-10-23T14:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307279,48,1,1,6,22,28u3q82ip96ahymkup01vfxli,1,31.7,82.3,2022-10-23T14:08:24.344Z,2022-10-23T14:08:26Z,3866834535,213,4.4,3866834523,140,29.6,3866834527,141,70.9,3866834519,56,Back,3866834531,212,8.1,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307405,49,1,1,6,24,28u3q82ip96ahymkup01vfxli,1,29.6,70.8,2022-10-23T14:08:25.992Z,2022-10-23T14:08:30Z,3866835171,212,17.1,3866835165,56,Back,3866835167,140,17.9,3866835173,213,2.4,3866835169,141,88.3,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307487,50,1,1,6,28,28u3q82ip96ahymkup01vfxli,0,21.3,91.1,2022-10-23T14:08:30.448Z,2022-10-23T14:08:33Z,3866835593,213,6.1,3866835589,141,85.4,3866835587,140,43.2,3866835585,56,Back,3866835591,212,23.3,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307519,65,49,1,6,32,axwnneoekq2f2yq6r1l704y96,1,65.9,8.9,2022-10-23T14:08:33.896Z,2022-10-23T14:08:33Z,,,,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307635,66,1,1,6,32,axwnneoekq2f2yq6r1l704y96,1,65.9,8.9,2022-10-23T14:08:34.211Z,2022-10-23T14:08:37Z,3866836315,212,17.4,3866836309,56,Right,3866836311,140,50.1,3866836317,213,2.8,3866836313,141,16.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307761,67,1,1,6,35,axwnneoekq2f2yq6r1l704y96,1,44.8,15.3,2022-10-23T14:08:37.095Z,2022-10-23T14:08:41Z,3866836953,56,Back,3866836957,141,56.9,3866836955,140,33.0,3866836959,212,30.9,3866836963,213,2.0,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307787,68,1,1,6,39,axwnneoekq2f2yq6r1l704y96,1,31.5,50.6,2022-10-23T14:08:41.128Z,2022-10-23T14:08:42Z,3866837099,213,1.1,3866837091,56,Back,3866837093,140,38.6,3866837097,212,16.0,3866837095,141,71.4,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476307875,69,1,1,6,41,axwnneoekq2f2yq6r1l704y96,1,40.2,71.2,2022-10-23T14:08:43.504Z,2022-10-23T14:08:45Z,3866837559,212,15.0,3866837561,213,1.1,3866837557,141,90.8,3866837553,140,46.8,3866837549,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476308057,70,1,1,6,43,axwnneoekq2f2yq6r1l704y96,1,46.9,90.8,2022-10-23T14:08:45.176Z,2022-10-23T14:08:52Z,3866838429,56,Left,3866838439,141,96.5,3866838433,140,65.2,3866838443,213,0.2,3866838441,212,19.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476308071,71,4,1,6,48,axwnneoekq2f2yq6r1l704y96,1,61.2,79.4,2022-10-23T14:08:50.599Z,2022-10-23T14:08:53Z,3866838519,265,,3866838589,233,51,3866838517,152,,3866838515,56,Left,3866838513,13,,3866838521,286,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476308065,51,4,1,6,48,28u3q82ip96ahymkup01vfxli,0,38.8,20.6,2022-10-23T14:08:50.600Z,2022-10-23T14:08:53Z,3866838495,285,,3866838475,56,Back,3866838623,233,71,3866838481,152,,3866838469,13,,3866838487,265,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476308129,52,17,1,6,51,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T14:08:53.304Z,2022-10-23T14:08:54Z,3866838765,31,,3866838771,13,243,3866838769,392,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476308981,72,1,1,7,21,axwnneoekq2f2yq6r1l704y96,1,65.3,77.2,2022-10-23T14:09:22.879Z,2022-10-23T14:09:48Z,3866843023,152,,3866843027,140,91.6,3866843033,213,5.6,3866843019,5,,3866843021,155,,3866843031,212,36.9,3866843025,56,Center,3866843035,1,,9ijnmgmapjcnctich86692tw5,K. Zelem,3866843029,141,41.2,1,3866845785,154,3866845783,210,,,,,,15,,,,,,,,,,,,,,,
2476308991,73,15,1,7,25,axwnneoekq2f2yq6r1l704y96,1,91.6,41,2022-10-23T14:09:26.727Z,2022-10-23T14:09:48Z,3866845853,29,,3866845861,55,72,3866845875,146,99.1,3866845857,154,,3866845941,233,54,3866845871,102,50.3,3866845873,103,17.7,3866845877,147,49.1,440p9vyf2bnhoivrea2biq9k9,Lucía García,3866843095,17,,,3866845849,78,3866843541,24,3866843097,56,Center,3866843547,328,,3866843543,15,,,,,,,,,,,,,
2476309113,54,10,1,7,25,28u3q82ip96ahymkup01vfxli,1,0.9,52.1,2022-10-23T14:09:26.827Z,2022-10-23T14:10:08Z,3866843759,177,,3866843931,233,73,3866843763,178,,3866843767,56,Back,3866843765,182,,,,,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309109,53,52,1,7,28,28u3q82ip96ahymkup01vfxli,1,5,49.7,2022-10-23T14:09:30.370Z,2022-10-23T14:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309625,55,1,1,7,47,28u3q82ip96ahymkup01vfxli,1,11.2,47.9,2022-10-23T14:09:48.920Z,2022-10-23T14:09:51Z,3866846397,1,,3866846393,212,35.7,3866846387,56,Back,3866846391,141,15.2,3866846395,213,5.6,3866846389,140,37.8,3866846385,123,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309691,56,1,1,7,50,28u3q82ip96ahymkup01vfxli,1,39.8,7.7,2022-10-23T14:09:51.783Z,2022-10-23T14:09:54Z,3866846715,141,9.2,3866846719,213,3.0,3866846717,212,8.9,3866846713,140,31.4,3866846711,56,Back,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309769,57,1,1,7,52,28u3q82ip96ahymkup01vfxli,1,31,10.3,2022-10-23T14:09:53.927Z,2022-10-23T14:09:56Z,3866847139,213,0.7,3866847131,141,17.1,3866847125,56,Back,3866847127,140,36.1,3866847135,212,7.1,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309781,58,3,1,7,53,28u3q82ip96ahymkup01vfxli,0,38.7,21.1,2022-10-23T14:09:55.325Z,2022-10-23T14:16:17Z,3866847195,286,,3866847191,56,Back,3866847365,233,74,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476309797,74,7,1,7,53,axwnneoekq2f2yq6r1l704y96,1,61.3,78.9,2022-10-23T14:09:55.326Z,2022-10-23T14:09:57Z,3866847333,233,58,3866847275,56,Left,3866847277,285,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
