id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value
2538519191,295,1,1,29,48,8ijkk62897so5r3bq0wgwx4bu,1,33.4,20.6,2023-04-24T00:35:23.631Z,2023-04-24T00:35:25Z,4216273511,3,,4216273515,140,40.8,4216273521,213,6.2,4216273519,212,7.8,4216273517,141,19.5,4216273513,56,Back,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519197,296,49,1,29,50,8ijkk62897so5r3bq0wgwx4bu,1,40.6,19.5,2023-04-24T00:35:25.316Z,2023-04-24T00:35:25Z,,,,,,,,,,,,,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519199,297,1,1,29,50,8ijkk62897so5r3bq0wgwx4bu,0,40.6,19.5,2023-04-24T00:35:25.410Z,2023-04-24T00:48:39Z,4216273541,56,Back,4216273545,141,9.2,4216273547,212,10.0,4216273549,213,3.9,4216273543,140,33.8,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541600039,745,49,1,29,52,d0c07im4a6oj8qa7f1zlt3pqs,1,63.3,21.9,2023-04-24T00:35:27.966Z,2023-04-30T12:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519213,245,61,1,29,53,d0c07im4a6oj8qa7f1zlt3pqs,0,67.6,89.4,2023-04-24T00:35:28.356Z,2023-04-30T12:46:15Z,4216273643,56,Left,,,,,,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519235,298,61,1,29,54,8ijkk62897so5r3bq0wgwx4bu,0,29.3,25,2023-04-24T00:35:29.237Z,2023-04-30T12:46:18Z,4216278865,56,Back,,,,,,,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538522925,288,1,1,29,56,d0c07im4a6oj8qa7f1zlt3pqs,0,65.6,65.1,2023-04-24T00:35:31.402Z,2023-04-30T12:48:30Z,4216294761,212,4.0,4216294755,56,Center,4216294763,213,0.3,4216294757,140,69.2,4216294759,141,67.0,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519245,299,8,1,29,56,8ijkk62897so5r3bq0wgwx4bu,1,25.4,30.1,2023-04-24T00:35:31.421Z,2023-04-30T12:48:03Z,4239612591,384,,4216280305,56,Back,,,,,,,,,,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541600945,973,61,1,29,57,8ijkk62897so5r3bq0wgwx4bu,1,28.9,45,2023-04-24T00:35:33.108Z,2023-04-30T12:46:27Z,4239603325,56,Back,,,,,,,,,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541601545,974,3,1,29,58,8ijkk62897so5r3bq0wgwx4bu,0,31.1,44.1,2023-04-24T00:35:33.416Z,2023-04-30T16:11:36Z,4239606355,285,,4239608053,464,,4239606353,56,Back,4240657209,233,746,,,,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541601617,746,7,1,29,58,d0c07im4a6oj8qa7f1zlt3pqs,1,68.9,55.9,2023-04-24T00:35:33.417Z,2023-04-30T16:11:36Z,4239609077,385,,4240657139,233,974,4239606713,56,Center,4239606715,286,,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538525575,330,43,1,29,58,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-24T00:35:33.638Z,2023-04-30T12:47:48Z,4216311587,233,300,4239611465,144,3,4216309921,286,0,4216309915,56,Center,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519249,300,43,1,29,58,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-24T00:35:33.639Z,2023-04-30T12:47:50Z,4239611595,144,7,4216302771,56,Back,4216302773,285,0,,,,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519253,301,43,1,29,58,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-24T00:35:34.116Z,2023-04-30T12:48:15Z,4216303113,140,26.9,4216303117,212,2.2,4216303119,213,0,4216306047,286,0,4216306045,236,0,4216330169,233,375,4216303109,56,Back,4239613487,144,1,e23yyl43xtcve09dx234uuj8,A. Essengue,,4216303115,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538529189,375,43,1,29,59,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-24T00:35:34.117Z,2023-04-30T12:48:16Z,4216330147,56,Center,4216330149,285,0,4239613549,144,74,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541601775,747,1,1,29,59,d0c07im4a6oj8qa7f1zlt3pqs,1,68.9,55.9,2023-04-24T00:35:34.418Z,2023-04-30T12:48:06Z,4239607497,56,Center,4239607499,140,62.0,4239607501,141,66.0,4239607505,213,2.4,4239607503,212,10.0,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519273,246,4,1,30,0,d0c07im4a6oj8qa7f1zlt3pqs,1,68,76.9,2023-04-24T00:35:35.657Z,2023-04-24T00:35:37Z,4216273953,56,Center,4216273959,286,,4216273957,265,,4216273983,233,302,4216273951,13,,4216273955,152,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519263,302,4,1,30,0,8ijkk62897so5r3bq0wgwx4bu,0,32,23.1,2023-04-24T00:35:35.658Z,2023-04-24T00:35:37Z,4216273993,233,246,4216273883,265,,4216273877,13,,4216273879,56,Back,4216273881,152,,4216273885,285,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519715,247,1,1,30,56,d0c07im4a6oj8qa7f1zlt3pqs,1,65.3,78.2,2023-04-24T00:36:31.762Z,2023-04-30T12:49:28Z,4216277757,210,13,4216276337,56,Center,4216276331,5,,4216276341,141,57.3,4216276343,212,22.8,4216277761,154,,4216276333,155,,4216276339,140,82.3,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,1,4216276335,152,,4216276345,213,,,,,,,,,,,,,,,,,,5.6,,,,,,,
2538519805,250,44,1,30,57,d0c07im4a6oj8qa7f1zlt3pqs,1,84.8,56.3,2023-04-24T00:36:32.662Z,2023-04-24T00:36:45Z,4216276849,56,Center,4216276869,233,303,4216276851,286,,,,,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519709,303,44,1,30,57,8ijkk62897so5r3bq0wgwx4bu,0,15.2,43.7,2023-04-24T00:36:32.663Z,2023-04-24T00:36:46Z,4216276877,233,250,4216276299,56,Back,4216276301,285,,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519719,248,13,1,30,58,d0c07im4a6oj8qa7f1zlt3pqs,1,82.3,57.3,2023-04-24T00:36:34.084Z,2023-04-30T12:49:29Z,4216276373,18,,4216277229,24,,4216277235,328,,4216277785,154,,4216277797,231,49.8,4216277783,29,,4216277791,102,58.7,4216276375,56,Center,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,4216277231,15,,4216277793,103,4216277781,86,4216277787,55,247,4216277795,230,98.8,,,,,,,,,,44.4,,,,,,,
2538519735,249,5,1,31,0,d0c07im4a6oj8qa7f1zlt3pqs,0,100.9,57.7,2023-04-24T00:36:35.292Z,2023-04-24T00:55:27Z,4216276465,346,,4216276513,233,304,4216276463,56,Center,,,,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519723,304,5,1,31,0,8ijkk62897so5r3bq0wgwx4bu,1,-0.9,42.3,2023-04-24T00:36:35.292Z,2023-04-24T00:36:36Z,4216276403,56,Back,4216276405,346,,4216276493,233,249,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519881,305,1,1,31,16,8ijkk62897so5r3bq0wgwx4bu,1,4.7,53,2023-04-24T00:36:51.560Z,2023-04-24T00:36:55Z,4216277307,213,5.0,4216277295,124,,4216277303,141,32.5,4216277311,237,,4216277301,140,8.4,4216277299,56,Back,4216277305,212,14.5,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519915,306,1,1,31,20,8ijkk62897so5r3bq0wgwx4bu,1,15,33.9,2023-04-24T00:36:55.300Z,2023-04-24T00:36:58Z,4216277507,213,1.4,4216277503,141,73.6,4216277505,212,27.4,4216277501,140,19.4,4216277497,56,Back,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519933,307,1,1,31,23,8ijkk62897so5r3bq0wgwx4bu,1,22.2,73.3,2023-04-24T00:36:58.246Z,2023-04-24T00:37:01Z,4216277601,56,Back,4216277605,141,98.0,4216277609,213,0.8,4216277607,212,22.7,4216277603,140,36.7,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519945,308,1,1,31,26,8ijkk62897so5r3bq0wgwx4bu,1,36.7,98,2023-04-24T00:37:01.366Z,2023-04-24T00:37:06Z,4216277717,213,3.9,4216277713,141,82.1,4216277711,140,25.9,4216277715,212,15.7,4216277709,56,Back,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519987,309,1,1,31,30,8ijkk62897so5r3bq0wgwx4bu,1,24.4,68.1,2023-04-24T00:37:06.079Z,2023-04-24T00:37:11Z,4216278025,141,38.5,4216278021,56,Back,4216278027,212,20.9,4216278029,213,4.4,4216278023,140,19.2,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538519999,310,1,1,31,36,8ijkk62897so5r3bq0wgwx4bu,1,19.3,46.1,2023-04-24T00:37:11.322Z,2023-04-24T00:37:14Z,4216278081,140,18.0,4216278085,212,17.7,4216278083,141,72.1,4216278079,56,Back,4216278087,213,1.6,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520023,311,1,1,31,39,8ijkk62897so5r3bq0wgwx4bu,0,20.3,68.5,2023-04-24T00:37:14.175Z,2023-04-24T00:37:18Z,4216278271,213,6.0,4216278265,140,62.0,4216278261,155,,4216278263,56,Center,4216278269,212,45.8,4216278267,141,48.8,4216278273,1,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520041,251,1,1,31,44,d0c07im4a6oj8qa7f1zlt3pqs,1,37.6,57.8,2023-04-24T00:37:19.740Z,2023-04-24T00:37:22Z,4216278385,3,,4216278393,212,12.0,4216278391,141,43.6,4216278395,213,5.3,4216278387,56,Back,4216278389,140,44.4,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520049,252,49,1,31,46,d0c07im4a6oj8qa7f1zlt3pqs,1,44.4,43.6,2023-04-24T00:37:21.982Z,2023-04-24T00:37:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520099,253,1,1,31,47,d0c07im4a6oj8qa7f1zlt3pqs,1,44.4,43.6,2023-04-24T00:37:22.349Z,2023-04-24T00:37:28Z,4216278705,56,Back,4216278711,212,20.9,4216278713,213,4.7,4216278707,140,44.3,4216278709,141,12.8,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520131,254,1,1,31,52,d0c07im4a6oj8qa7f1zlt3pqs,1,68.7,10,2023-04-24T00:37:27.983Z,2023-04-24T00:37:33Z,4216278919,141,5.2,4216278921,212,8.3,4216278917,140,76.0,4216278915,56,Right,4216278923,213,5.9,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520181,255,1,1,31,57,d0c07im4a6oj8qa7f1zlt3pqs,1,76,5.2,2023-04-24T00:37:32.969Z,2023-04-24T00:37:37Z,4216279181,213,2.7,4216279171,56,Back,4216279173,140,48.6,4216279177,141,22.8,4216279179,212,31.2,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520197,256,1,1,32,2,d0c07im4a6oj8qa7f1zlt3pqs,1,48.6,22.8,2023-04-24T00:37:37.531Z,2023-04-24T00:37:39Z,4216279259,140,44.5,4216279265,212,28.7,4216279261,141,64.6,4216279267,213,1.7,4216279255,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520231,257,1,1,32,4,d0c07im4a6oj8qa7f1zlt3pqs,1,44.5,64.6,2023-04-24T00:37:39.548Z,2023-04-24T00:37:43Z,4216279451,56,Back,4216279455,140,46.3,4216279467,213,1.5,4216279459,141,92.6,4216279463,212,19.1,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520235,258,1,1,32,8,d0c07im4a6oj8qa7f1zlt3pqs,0,46.3,92.6,2023-04-24T00:37:43.909Z,2023-04-30T12:50:47Z,4216279497,141,89.4,4216279499,212,8.2,4239623491,155,,4216279501,213,6.0,4216279493,56,Left,4216279495,140,53.8,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520253,312,61,1,32,9,8ijkk62897so5r3bq0wgwx4bu,1,46.1,10.6,2023-04-24T00:37:44.250Z,2023-04-24T00:41:51Z,4216279597,56,Back,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520339,259,5,1,32,10,d0c07im4a6oj8qa7f1zlt3pqs,1,53,101.2,2023-04-24T00:37:45.629Z,2023-04-24T00:37:56Z,4216280067,233,313,4216280063,347,,4216280061,56,Left,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520265,313,5,1,32,10,8ijkk62897so5r3bq0wgwx4bu,0,47,-1.2,2023-04-24T00:37:45.629Z,2023-04-24T00:55:28Z,4216280075,233,259,4216279669,56,Back,4216279671,347,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520349,260,1,1,32,21,d0c07im4a6oj8qa7f1zlt3pqs,1,52.2,100,2023-04-24T00:37:56.546Z,2023-04-24T00:37:58Z,4216280125,140,54.5,4216280121,107,,4216280129,212,17.2,4216280127,141,76.4,4216280131,213,4.9,4216280123,56,Center,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520383,261,1,1,32,23,d0c07im4a6oj8qa7f1zlt3pqs,1,54.5,76.4,2023-04-24T00:37:58.218Z,2023-04-24T00:38:02Z,4216280309,140,42.8,4216280307,56,Back,4216280317,212,29.5,4216280321,213,4.3,4216280311,141,36.9,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520413,262,1,1,32,26,d0c07im4a6oj8qa7f1zlt3pqs,1,42.8,36.9,2023-04-24T00:38:02.028Z,2023-04-24T00:38:04Z,4216280487,213,5.6,4216280479,56,Right,4216280483,141,8.3,4216280485,212,30.3,4216280481,140,64.9,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520455,263,1,1,32,29,d0c07im4a6oj8qa7f1zlt3pqs,1,64.9,8.3,2023-04-24T00:38:04.916Z,2023-04-24T00:38:09Z,4216280739,212,13.7,4216280737,141,2.3,4216280741,213,6.0,4216280735,140,77.4,4216280731,56,Right,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520481,264,1,1,32,34,d0c07im4a6oj8qa7f1zlt3pqs,1,73.8,10.3,2023-04-24T00:38:09.894Z,2023-04-24T00:38:12Z,4216280861,141,34.0,4216280865,213,2.1,4216280863,212,19.1,4216280859,140,64.1,4216280857,56,Center,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520517,265,1,1,32,37,d0c07im4a6oj8qa7f1zlt3pqs,1,64.3,34.6,2023-04-24T00:38:12.550Z,2023-04-24T00:38:15Z,4216281075,212,15.2,4216281071,140,55.8,4216281069,56,Center,4216281073,141,52.7,4216281077,213,2.2,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520573,266,1,1,32,40,d0c07im4a6oj8qa7f1zlt3pqs,1,55.8,52.7,2023-04-24T00:38:15.920Z,2023-04-24T00:38:21Z,4216281399,1,,4216281387,141,96.0,4216281395,213,1.1,4216281391,212,33.0,4216281379,56,Left,4216281383,140,69.9,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520601,267,1,1,32,46,d0c07im4a6oj8qa7f1zlt3pqs,1,69,93.8,2023-04-24T00:38:21.786Z,2023-04-24T00:38:24Z,4216281541,140,67.1,4216281545,212,7.8,4216281539,56,Left,4216281543,141,82.7,4216281547,213,4.5,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520615,268,1,1,32,49,d0c07im4a6oj8qa7f1zlt3pqs,1,69.2,74.7,2023-04-24T00:38:24.778Z,2023-04-24T00:38:26Z,4216281615,141,64.9,4216281611,56,Center,4216281613,140,74.9,4216281619,213,5.4,4216281617,212,9.0,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520627,269,1,1,32,51,d0c07im4a6oj8qa7f1zlt3pqs,1,75.3,64.2,2023-04-24T00:38:26.740Z,2023-04-24T00:38:27Z,4216281721,56,Center,4216281725,141,50.9,4216281727,212,9.3,4216281729,213,4.5,4216281723,140,73.2,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520635,270,1,1,32,52,d0c07im4a6oj8qa7f1zlt3pqs,0,73.2,50.9,2023-04-24T00:38:27.876Z,2023-04-24T00:38:28Z,4216281789,141,40.4,4216281787,140,82.3,4216281791,212,11.9,4216281785,56,Center,4216281793,213,5.6,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520641,314,49,1,32,54,8ijkk62897so5r3bq0wgwx4bu,1,16.8,66.4,2023-04-24T00:38:29.211Z,2023-04-24T00:38:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520693,315,1,1,32,54,8ijkk62897so5r3bq0wgwx4bu,1,12.8,66.6,2023-04-24T00:38:29.983Z,2023-04-30T12:51:47Z,4216282081,56,Back,4216282085,141,76.3,4216282083,140,46.2,4216282079,155,,4216282091,1,,4216282087,212,35.7,4216282089,213,0.2,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541605785,975,61,1,32,58,8ijkk62897so5r3bq0wgwx4bu,0,44.4,73.2,2023-04-24T00:38:33.767Z,2023-04-30T12:51:55Z,4239627717,56,Back,,,,,,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520729,271,61,1,33,0,d0c07im4a6oj8qa7f1zlt3pqs,0,41.7,26.5,2023-04-24T00:38:36.040Z,2023-04-30T12:52:03Z,4216282225,56,Back,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520739,272,5,1,33,1,d0c07im4a6oj8qa7f1zlt3pqs,0,44.5,-1.7,2023-04-24T00:38:36.993Z,2023-04-24T00:55:28Z,4216282269,56,Back,4216282271,347,,4216282345,233,316,,,,,,,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538520747,316,5,1,33,1,8ijkk62897so5r3bq0wgwx4bu,1,55.5,101.7,2023-04-24T00:38:36.993Z,2023-04-24T00:38:40Z,4216282303,347,,4216282325,233,272,4216282301,56,Left,,,,,,,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521801,282,17,1,33,5,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-24T00:38:40.483Z,2023-04-24T00:41:06Z,4216288123,31,,4216288125,37,243,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521063,317,1,1,33,41,8ijkk62897so5r3bq0wgwx4bu,1,55.5,100,2023-04-24T00:39:16.364Z,2023-04-24T00:39:19Z,4216284011,140,53.9,4216284015,141,88.3,4216284007,107,,4216284009,56,Left,4216284025,213,4.5,4216284019,212,9.5,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521085,318,1,1,33,43,8ijkk62897so5r3bq0wgwx4bu,0,54.1,88,2023-04-24T00:39:18.924Z,2023-04-24T00:39:21Z,4216284151,56,Left,4216284161,212,22.0,4216284149,155,,4216284157,141,100.0,4216284153,140,73.3,4216284163,213,0.4,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521203,273,5,1,33,46,d0c07im4a6oj8qa7f1zlt3pqs,1,34.2,-1.2,2023-04-24T00:39:21.225Z,2023-04-24T00:55:28Z,4216329633,233,319,4216284813,347,,4216284811,56,Back,,,,,,,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521089,319,5,1,33,46,8ijkk62897so5r3bq0wgwx4bu,0,65.8,101.2,2023-04-24T00:39:21.225Z,2023-04-24T00:54:58Z,4216329639,233,273,4216284171,347,,4216284169,56,Left,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521241,274,1,1,33,55,d0c07im4a6oj8qa7f1zlt3pqs,1,41.6,0,2023-04-24T00:39:30.250Z,2023-04-30T12:52:59Z,4216285005,140,39.6,4216285001,107,,4216285011,213,1.9,4216285007,141,7.6,4216285009,212,6.5,4216285003,56,Back,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541606717,748,1,1,33,56,d0c07im4a6oj8qa7f1zlt3pqs,1,37.6,16.4,2023-04-24T00:39:31.815Z,2023-04-30T12:53:16Z,4239632423,56,Back,4239632431,213,4.7,4239632429,212,8.6,4239632427,141,3.8,4239632425,140,37.6,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541606817,749,1,1,33,58,d0c07im4a6oj8qa7f1zlt3pqs,1,37.6,3.8,2023-04-24T00:39:33.318Z,2023-04-30T12:53:25Z,4239632925,212,7.5,4239632921,140,35.5,4239632919,56,Back,4239632923,141,14.4,4239632927,213,1.9,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538521257,275,1,1,34,1,d0c07im4a6oj8qa7f1zlt3pqs,1,39.6,7.6,2023-04-24T00:39:37.027Z,2023-04-30T12:53:02Z,4216285099,213,2.4,4216285097,212,43.1,4216285093,140,10.6,4216285095,141,52.5,4216285089,56,Back,4216285101,1,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
