id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2530039261,160,3,1,17,2,7pmw399vh2v44cjle4fkklp1w,0,88.2,82.5,2023-04-08T00:22:27.917Z,2023-04-12T12:43:17Z,4171240929,233,155,4171240887,56,Left,4184544319,465,,4171240889,286,,,,,,,,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039269,155,7,1,17,2,dqx48fglv1l96cyrmjdod0xec,0,11.8,17.5,2023-04-08T00:22:27.918Z,2023-04-12T12:43:20Z,4171240925,233,160,4184544423,385,,4171240921,56,Back,4171240923,285,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039271,161,3,1,17,4,7pmw399vh2v44cjle4fkklp1w,0,87.4,86,2023-04-08T00:22:30.592Z,2023-04-12T12:43:24Z,4171240961,286,,4171240959,56,Left,4184544517,464,,4171241005,233,156,,,,,,,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039277,156,7,1,17,4,dqx48fglv1l96cyrmjdod0xec,1,12.6,14,2023-04-08T00:22:30.593Z,2023-04-12T12:43:28Z,4171240997,56,Back,4171240999,285,,4171241001,233,161,4184544609,383,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039279,157,49,1,17,6,dqx48fglv1l96cyrmjdod0xec,1,12.9,7.1,2023-04-08T00:22:32.161Z,2023-04-08T00:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039289,158,1,1,17,8,dqx48fglv1l96cyrmjdod0xec,0,16,3.2,2023-04-08T00:22:34.401Z,2023-04-08T00:22:35Z,4171241057,141,22.2,4171241055,140,33.6,4171241053,56,Back,4171241059,212,22.5,4171241061,213,0.6,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039291,162,49,1,17,9,7pmw399vh2v44cjle4fkklp1w,1,63.8,82.6,2023-04-08T00:22:35.662Z,2023-04-08T00:22:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039309,163,1,1,17,12,7pmw399vh2v44cjle4fkklp1w,1,65.1,69.6,2023-04-08T00:22:38.206Z,2023-04-08T00:22:39Z,4171241163,212,15.0,4171241157,56,Center,4171241161,141,57.5,4171241165,213,5.7,4171241159,140,77.0,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039317,164,1,1,17,13,7pmw399vh2v44cjle4fkklp1w,1,77,57.5,2023-04-08T00:22:39.502Z,2023-04-08T00:22:40Z,4171241207,141,60.6,4171241205,140,66.4,4171241203,56,Center,4171241209,212,11.3,4171241211,213,3.0,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039331,165,1,1,17,15,7pmw399vh2v44cjle4fkklp1w,1,66.4,60.6,2023-04-08T00:22:40.719Z,2023-04-08T00:22:46Z,4171241323,140,89.0,4171241329,213,5.5,4171241321,56,Center,4171241319,155,,4171241327,212,35.3,4171241325,141,22.2,4171241331,1,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039337,166,1,1,17,20,7pmw399vh2v44cjle4fkklp1w,0,90.7,24,2023-04-08T00:22:45.966Z,2023-04-08T00:22:46Z,4171241347,212,6.5,4171241345,141,31.6,4171241341,56,Center,4171241349,213,2.2,4171241343,140,86.9,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039341,159,61,1,17,20,dqx48fglv1l96cyrmjdod0xec,1,8.3,66.1,2023-04-08T00:22:46.266Z,2023-04-12T12:44:36Z,4171241363,56,Back,,,,,,,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039357,160,49,1,17,21,dqx48fglv1l96cyrmjdod0xec,1,7.3,68.1,2023-04-08T00:22:47.603Z,2023-04-12T12:44:31Z,,,,,,,,,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039361,161,50,1,17,22,dqx48fglv1l96cyrmjdod0xec,1,9.7,68.1,2023-04-08T00:22:48.576Z,2023-04-08T00:22:50Z,4171241453,56,Back,4171241455,285,,4171241469,233,167,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039363,167,7,1,17,22,7pmw399vh2v44cjle4fkklp1w,1,90.3,31.9,2023-04-08T00:22:48.577Z,2023-04-12T12:43:55Z,4184545227,384,,4171241457,56,Center,4171241459,286,,4171241465,233,161,,,,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039367,168,43,1,17,24,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T00:22:50.062Z,2023-04-08T00:34:17Z,4171241491,212,6.1,4171241489,141,41.0,4171259263,144,1,4171241487,140,89.8,4171241493,213,1.5,4171241485,56,Center,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532554397,880,1,1,17,25,7pmw399vh2v44cjle4fkklp1w,0,92,34.6,2023-04-08T00:22:50.726Z,2023-04-12T12:44:59Z,4184546729,141,43.5,4184546731,212,6.2,4184546725,56,Center,4184546727,140,90.6,4184546733,213,1.8,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039373,162,61,1,17,25,dqx48fglv1l96cyrmjdod0xec,1,6.6,60.6,2023-04-08T00:22:50.891Z,2023-04-12T12:45:16Z,4171241519,56,Back,,,,,,,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039399,169,61,1,17,25,7pmw399vh2v44cjle4fkklp1w,0,89.8,42.8,2023-04-08T00:22:51.063Z,2023-04-08T00:28:45Z,4171241623,56,Center,,,,,,,,,,,,,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039409,163,12,1,17,27,dqx48fglv1l96cyrmjdod0xec,1,5.3,58.4,2023-04-08T00:22:53.155Z,2023-04-08T00:22:54Z,4171241649,140,10.4,4171241653,212,10.2,4171241651,141,71.2,4171241647,56,Back,4171241655,213,1.0,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039517,164,12,1,17,28,dqx48fglv1l96cyrmjdod0xec,1,10.7,73.8,2023-04-08T00:22:54.515Z,2023-04-12T12:46:41Z,4171242225,141,72.1,4171242227,212,57.0,4171242221,56,Center,4171242223,140,65.0,4171242229,213,6.3,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039429,170,49,1,17,30,7pmw399vh2v44cjle4fkklp1w,1,31.6,31.4,2023-04-08T00:22:56.479Z,2023-04-12T12:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532554789,881,1,1,17,32,7pmw399vh2v44cjle4fkklp1w,1,36.3,27.7,2023-04-08T00:22:58.276Z,2023-04-12T12:46:39Z,4184548913,1,,4184548905,140,5.2,4184548907,141,32.6,4184548903,56,Back,4184548909,212,32.8,4184548911,213,3.0,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039437,171,43,1,17,33,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T00:22:58.990Z,2023-04-12T12:46:03Z,4171241767,141,36.3,4171241765,140,29.0,4184548089,144,1,4171241763,56,Back,4171241769,212,20.3,4171241771,213,2.6,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039443,172,43,1,17,35,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T00:23:01.247Z,2023-04-12T12:46:04Z,4171241791,56,Back,4184548137,144,1,4171241797,212,16.2,4171241795,141,34.2,4171241793,140,13.6,4171241799,213,3.2,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039451,173,1,1,17,36,7pmw399vh2v44cjle4fkklp1w,1,13.6,34.2,2023-04-08T00:23:02.446Z,2023-04-12T12:45:43Z,4171241843,141,3.2,4171241841,140,29.1,4171241845,212,26.6,4171241847,213,5.4,4171241839,56,Back,,,,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039461,174,1,1,17,39,7pmw399vh2v44cjle4fkklp1w,1,30,6.5,2023-04-08T00:23:05.182Z,2023-04-08T00:23:09Z,4171241919,213,1.8,4171241913,140,25.9,4171241911,56,Back,4171241915,141,33.3,4171241917,212,18.7,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039463,175,1,1,17,43,7pmw399vh2v44cjle4fkklp1w,1,27.2,37.7,2023-04-08T00:23:08.958Z,2023-04-08T00:23:10Z,4171241931,213,0.3,4171241929,212,10.8,4171241923,56,Back,4171241925,140,37.1,4171241927,141,41.9,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039467,176,1,1,17,44,7pmw399vh2v44cjle4fkklp1w,1,37.1,41.9,2023-04-08T00:23:10.014Z,2023-04-08T00:23:11Z,4171241947,56,Back,4171241953,212,11.0,4171241955,213,3.3,4171241951,141,39.1,4171241949,140,26.8,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039477,177,1,1,17,45,7pmw399vh2v44cjle4fkklp1w,1,26.8,39.1,2023-04-08T00:23:11.262Z,2023-04-08T00:23:13Z,4171242005,212,19.3,4171242007,213,5.1,4171242001,140,33.3,4171242003,141,12.5,4171241999,56,Back,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039489,178,1,1,17,47,7pmw399vh2v44cjle4fkklp1w,1,33.8,12.2,2023-04-08T00:23:13.567Z,2023-04-12T12:47:08Z,4171242081,213,0.0,4171242077,141,12.5,4171242075,140,40.8,4171242079,212,7.4,4171242073,56,Back,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039509,179,1,1,17,50,7pmw399vh2v44cjle4fkklp1w,1,40.8,12.5,2023-04-08T00:23:16.350Z,2023-04-08T00:23:22Z,4171242185,56,Right,4171242193,213,0.1,4171242187,140,87.9,4171242195,1,,4171242183,155,,4171242189,141,17.0,4171242191,212,49.5,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039515,180,1,1,17,56,7pmw399vh2v44cjle4fkklp1w,0,93.7,15.8,2023-04-08T00:23:22.543Z,2023-04-12T12:47:21Z,4184549727,224,,4171242207,2,,4171242211,56,Center,4171242215,141,33.3,4171242217,212,13.8,4171242213,140,87.1,4171242219,213,2.1,4171242209,155,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,4184549729,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039567,165,12,1,17,57,dqx48fglv1l96cyrmjdod0xec,1,12.4,61.5,2023-04-08T00:23:23.523Z,2023-04-08T00:23:33Z,4171242497,140,26.3,4171242495,56,Back,4171242501,212,27.2,4171242499,141,95.3,4171242503,213,1.0,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039555,181,1,1,18,3,7pmw399vh2v44cjle4fkklp1w,0,92.8,7.3,2023-04-08T00:23:29.503Z,2023-04-12T12:47:49Z,4171242515,233,166,4171242451,56,Right,4171242455,141,11.1,4171242449,155,,4171242519,286,,4171242459,213,1.6,4184550171,20,,4171242457,212,2.6,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,4171242447,2,,4171242513,236,4184550169,224,4171242453,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,
2530039569,166,12,1,18,3,dqx48fglv1l96cyrmjdod0xec,1,7.5,86.8,2023-04-08T00:23:29.603Z,2023-04-08T00:23:34Z,4171242505,185,,4171242507,56,Back,4171242521,233,181,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039577,182,1,1,18,7,7pmw399vh2v44cjle4fkklp1w,1,86.5,4.9,2023-04-08T00:23:33.623Z,2023-04-12T12:47:59Z,4171242567,141,22.8,4171242565,140,78.0,4171242571,213,2.2,4171242569,212,15.1,4171242563,56,Center,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039581,183,1,1,18,9,7pmw399vh2v44cjle4fkklp1w,0,77.9,23.4,2023-04-08T00:23:35.119Z,2023-04-08T00:23:38Z,4171242663,236,,4171242669,286,,4171242597,141,26.1,4171242595,140,79.4,4171242591,155,,4171242665,233,167,4171242599,212,2.4,4171242593,56,Center,7gmf2omch4d84vwb55m2apt9m,J. Castilla,4171242601,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039595,167,74,1,18,9,dqx48fglv1l96cyrmjdod0xec,1,22.3,77.3,2023-04-08T00:23:35.120Z,2023-04-08T00:43:33Z,4171242651,56,Back,4171242653,285,,4171242679,233,183,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039603,184,1,1,18,12,7pmw399vh2v44cjle4fkklp1w,0,76.5,12.9,2023-04-08T00:23:38.320Z,2023-04-08T00:23:39Z,4171242697,56,Right,4171242695,168,,4171242703,212,8.7,4171242699,140,84.0,4171242701,141,18.3,4171242693,3,,4171242705,213,0.4,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039615,168,1,1,18,14,dqx48fglv1l96cyrmjdod0xec,1,21.1,83.9,2023-04-08T00:23:39.731Z,2023-04-08T00:23:41Z,4171242743,141,77.8,4171242741,140,27.4,4171242745,212,7.8,4171242747,213,5.7,4171242739,56,Back,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039625,169,1,1,18,15,dqx48fglv1l96cyrmjdod0xec,1,27.1,77.6,2023-04-08T00:23:40.932Z,2023-04-08T00:23:42Z,4171242803,141,94.2,4171242797,3,,4171242805,212,16.5,4171242807,213,0.8,4171242799,56,Back,4171242801,140,38.5,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039627,170,49,1,18,16,dqx48fglv1l96cyrmjdod0xec,1,40.6,93.5,2023-04-08T00:23:42.131Z,2023-04-08T00:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039655,171,1,1,18,17,dqx48fglv1l96cyrmjdod0xec,1,44.9,92.7,2023-04-08T00:23:43.251Z,2023-04-08T00:23:48Z,4171242933,141,68.7,4171242929,56,Center,4171242931,140,54.4,4171242935,212,19.1,4171242937,213,5.3,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039659,172,3,1,18,22,dqx48fglv1l96cyrmjdod0xec,0,59.6,76.7,2023-04-08T00:23:47.908Z,2023-04-12T12:48:37Z,4171243147,286,,4171243193,211,,4184550997,464,,4171242953,56,Center,,,,,,,,,,,,,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039685,185,4,1,18,25,7pmw399vh2v44cjle4fkklp1w,1,41.4,27.8,2023-04-08T00:23:50.787Z,2023-04-12T15:39:50Z,4171243047,56,Back,4171243045,295,,4171243039,233,173,4171243051,286,,4171243049,152,,4171243043,13,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039679,173,4,1,18,25,dqx48fglv1l96cyrmjdod0xec,0,58.6,72.2,2023-04-08T00:23:50.788Z,2023-04-12T15:39:48Z,4171243017,285,,4171243011,56,Center,4171243013,152,,4171243009,13,,4171247091,295,,4171243055,233,185,,,,,,,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039707,186,1,1,18,29,7pmw399vh2v44cjle4fkklp1w,1,29.8,32.6,2023-04-08T00:23:55.639Z,2023-04-12T12:49:03Z,4171243163,5,,4171243169,140,41.5,4171243171,141,25.8,4171243175,213,5.9,4171243167,56,Back,4171243165,152,,4171243173,212,13.1,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532555427,882,1,1,18,31,7pmw399vh2v44cjle4fkklp1w,1,40,25.4,2023-04-08T00:23:57.376Z,2023-04-12T12:49:55Z,4184552169,141,21.9,4184552171,212,9.5,4184552173,213,6.0,4184552167,140,48.8,4184552165,56,Back,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039729,187,1,1,18,33,7pmw399vh2v44cjle4fkklp1w,1,47.9,19.1,2023-04-08T00:23:59.584Z,2023-04-08T00:24:00Z,4171243293,212,10.6,4171243287,56,Back,4171243295,213,2.8,4171243289,140,38.3,4171243291,141,24.0,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039739,188,1,1,18,35,7pmw399vh2v44cjle4fkklp1w,1,38.3,24,2023-04-08T00:24:00.720Z,2023-04-08T00:24:02Z,4171243333,141,39.8,4171243329,56,Back,4171243331,140,38.9,4171243337,213,1.5,4171243335,212,10.8,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039783,189,1,1,18,36,7pmw399vh2v44cjle4fkklp1w,1,39.2,42.7,2023-04-08T00:24:02.111Z,2023-04-08T00:24:07Z,4171243543,141,64.8,4171243539,56,Back,4171243545,212,15.1,4171243547,213,1.5,4171243541,140,40.2,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039803,190,1,1,18,41,7pmw399vh2v44cjle4fkklp1w,1,39.6,71.4,2023-04-08T00:24:07.439Z,2023-04-08T00:24:10Z,4171243639,140,31.7,4171243641,141,47.6,4171243645,213,4.2,4171243643,212,18.2,4171243637,56,Back,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039825,191,1,1,18,45,7pmw399vh2v44cjle4fkklp1w,1,33.5,45.7,2023-04-08T00:24:10.752Z,2023-04-08T00:24:12Z,4171243743,141,17.1,4171243745,212,21.1,4171243747,213,5.1,4171243741,140,41.4,4171243739,56,Back,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039837,192,1,1,18,47,7pmw399vh2v44cjle4fkklp1w,1,41.4,17.1,2023-04-08T00:24:12.752Z,2023-04-08T00:24:14Z,4171243811,212,6.6,4171243809,141,24.6,4171243807,140,45.4,4171243805,56,Back,4171243813,213,0.9,,,,,,,,,,3acyax22zfwdjw0cpgg4x7dre,J. Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039853,193,1,1,18,48,7pmw399vh2v44cjle4fkklp1w,1,45.8,24.3,2023-04-08T00:24:14.465Z,2023-04-08T00:24:17Z,4171243883,141,38.8,4171243879,56,Center,4171243885,212,14.3,4171243887,213,0.8,4171243881,140,55.7,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039893,194,1,1,18,51,7pmw399vh2v44cjle4fkklp1w,1,54.1,41,2023-04-08T00:24:17.616Z,2023-04-08T00:24:24Z,4171244153,155,,4171244165,1,,4171244159,141,75.1,4171244161,212,34.3,4171244157,140,78.2,4171244155,56,Center,4171244163,213,0.7,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039921,195,1,1,18,59,7pmw399vh2v44cjle4fkklp1w,1,86.6,56.7,2023-04-08T00:24:25.208Z,2023-04-12T15:39:59Z,4171244243,212,6.6,4171244559,154,,4171244237,56,Center,4171244239,140,90.0,4171244557,210,13,4171244245,213,1.0,4171244241,141,64.9,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2530039923,196,13,1,19,1,7pmw399vh2v44cjle4fkklp1w,1,90.3,65.5,2023-04-08T00:24:27.137Z,2023-04-12T15:39:59Z,4171244587,29,,4171244601,230,99.1,4171244597,103,2.8,4171244251,22,,4171244255,56,Center,4171244253,64,,4171244599,328,,4171244585,84,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,4171244581,72,,4171244603,231,4171244589,154,4171244595,102,42.5,4171244591,55,,,,,,,,,53.4,,195,,,,,,,,,,,,
2530039929,174,5,1,19,3,dqx48fglv1l96cyrmjdod0xec,1,-1.6,67.4,2023-04-08T00:24:29.121Z,2023-04-08T01:43:46Z,4171244281,346,,4171244283,233,197,4171244279,56,Back,,,,,,,,,,,,,,,,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530039927,197,5,1,19,3,7pmw399vh2v44cjle4fkklp1w,0,101.6,32.6,2023-04-08T00:24:29.121Z,2023-04-08T00:24:30Z,4171244293,233,174,4171244275,56,Center,4171244277,346,,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530040307,184,1,1,19,25,dqx48fglv1l96cyrmjdod0xec,1,4.4,61.5,2023-04-08T00:24:51.254Z,2023-04-12T12:51:39Z,4171246069,213,4.6,4171246063,140,3.7,4171246073,237,,4171246061,56,Back,4171246067,212,9.8,4171246065,141,47.2,4171246059,124,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530040057,175,1,1,19,26,dqx48fglv1l96cyrmjdod0xec,1,4.3,48.8,2023-04-08T00:24:52.133Z,2023-04-08T00:25:38Z,4171244901,141,72.3,4171244897,56,Back,4171244905,213,1.2,4171244903,212,17.1,4171244899,140,10.1,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530040079,176,1,1,19,28,dqx48fglv1l96cyrmjdod0xec,1,10.1,72.3,2023-04-08T00:24:53.685Z,2023-04-12T12:51:44Z,4171245009,212,16.9,4171245011,213,4.3,4171245003,56,Back,4171245005,140,3.4,4171245007,141,49.7,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530040103,177,1,1,19,32,dqx48fglv1l96cyrmjdod0xec,0,3.9,46.4,2023-04-08T00:24:57.958Z,2023-04-08T00:25:02Z,4171245093,212,45.8,4171245087,56,Back,4171245085,155,,4171245091,141,20.4,4171245095,213,5.9,4171245097,1,,4171245089,140,44.1,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530040099,198,44,1,19,35,7pmw399vh2v44cjle4fkklp1w,1,55.2,82.8,2023-04-08T00:25:01.602Z,2023-04-08T00:25:03Z,4171245079,286,,4171245077,56,Left,4171245139,233,178,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
