id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/16/value
2497500173,740,61,2,83,2,89xivtxk59uzvhdsd6miao6tm,0,96.3,99.9,2023-01-14T21:30:03.953Z,2023-01-15T10:47:41Z,3978591633,56,Left,3979106691,389,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500179,859,49,2,83,3,547zzwqbiugzphhnrhj3z5k5i,1,2.5,1.6,2023-01-14T21:30:05.320Z,2023-01-15T10:47:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497605653,1391,83,2,83,4,89xivtxk59uzvhdsd6miao6tm,1,97.6,98,2023-01-14T21:30:06.018Z,2023-01-15T10:47:39Z,3979143803,399,179258,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497605549,1387,43,2,83,4,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:30:06.338Z,2023-01-15T09:54:28Z,3979143583,144,83,3979143305,399,179258,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500205,860,1,2,83,5,547zzwqbiugzphhnrhj3z5k5i,1,2.6,2.3,2023-01-14T21:30:06.371Z,2023-01-15T10:47:39Z,3978591775,212,14.9,3978591777,213,0.3,3978591769,56,Back,3978591771,140,16.2,3979107147,178,,3978591773,141,8.8,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500209,861,1,2,83,10,547zzwqbiugzphhnrhj3z5k5i,0,29.8,1.4,2023-01-14T21:30:11.924Z,2023-01-15T10:47:36Z,3978591799,141,7.0,3978591803,213,0.3,3978591801,212,13.5,3978591797,140,42.1,3979107247,178,,3978591795,56,Back,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500211,741,49,2,83,12,89xivtxk59uzvhdsd6miao6tm,1,53,96.4,2023-01-14T21:30:13.793Z,2023-01-15T10:47:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500227,742,1,2,83,12,89xivtxk59uzvhdsd6miao6tm,1,53.1,96.3,2023-01-14T21:30:13.844Z,2023-01-15T10:47:36Z,3978591909,212,23.3,3978591903,56,Center,3978591907,141,66.6,3979107397,178,,3978591911,213,5.2,3978591905,140,64.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500235,743,1,2,83,19,89xivtxk59uzvhdsd6miao6tm,0,78.2,77,2023-01-14T21:30:20.466Z,2023-01-15T10:47:32Z,3978591957,141,45.8,3978591959,212,23.9,3978591953,56,Center,3979107441,178,,3978591955,140,67.8,3978591961,213,4.2,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500241,862,61,2,83,21,547zzwqbiugzphhnrhj3z5k5i,1,23.3,56,2023-01-14T21:30:22.711Z,2023-01-15T10:47:31Z,3978591973,56,Back,3979107543,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500245,863,49,2,83,22,547zzwqbiugzphhnrhj3z5k5i,1,20,56.7,2023-01-14T21:30:23.893Z,2023-01-15T10:47:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500253,864,1,2,83,23,547zzwqbiugzphhnrhj3z5k5i,1,19.7,58.4,2023-01-14T21:30:24.874Z,2023-01-15T10:47:30Z,3978592011,56,Back,3978592017,212,13.9,3978592019,213,3.5,3978592013,140,7.2,3979107749,178,,3978592015,141,51.8,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500285,865,1,2,83,24,547zzwqbiugzphhnrhj3z5k5i,0,6.6,52.6,2023-01-14T21:30:26.212Z,2023-01-15T10:47:29Z,3978592185,213,5.7,3978592179,140,34.1,3979107819,178,,3978592177,56,Back,3978592187,1,,3978592181,141,21.8,3978592183,212,35.7,3978592175,157,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500293,744,61,2,83,29,89xivtxk59uzvhdsd6miao6tm,0,60.4,76.6,2023-01-14T21:30:31.048Z,2023-01-15T10:47:29Z,3979108013,178,,3978592217,56,Center,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500307,866,43,2,83,35,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T21:30:36.839Z,2023-01-15T06:25:53Z,3978988525,144,49,,,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500327,867,2,2,83,37,547zzwqbiugzphhnrhj3z5k5i,1,71.9,17.6,2023-01-14T21:30:39.165Z,2023-01-15T10:47:25Z,3979108177,178,,3978592377,56,Right,3978592839,141,15.7,3978633105,7,55uupregn272wdtpnundb8z1m,3978592837,140,80.9,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500403,746,55,2,83,37,89xivtxk59uzvhdsd6miao6tm,1,26.7,80.9,2023-01-14T21:30:39.166Z,2023-01-15T10:47:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500329,745,43,2,83,41,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:30:42.579Z,2023-01-14T21:31:01Z,3978592777,144,49,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500485,749,1,2,84,9,89xivtxk59uzvhdsd6miao6tm,0,10.1,49.2,2023-01-14T21:31:10.707Z,2023-01-15T10:47:24Z,3978593173,141,12.8,3978593185,189,,3978593179,1,,3978593177,213,5.9,3978593171,140,64.2,3979018451,152,,3979108245,178,,3979018449,5,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,3978593167,157,,,3978593169,56,3978593175,212,,,62.0,,,,,,,,,,,,,,,,,,,,,,,Right,,
2497500491,868,49,2,84,10,547zzwqbiugzphhnrhj3z5k5i,1,46.2,74.6,2023-01-14T21:31:11.974Z,2023-01-15T10:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500497,869,1,2,84,10,547zzwqbiugzphhnrhj3z5k5i,0,46.4,74.7,2023-01-14T21:31:12.017Z,2023-01-15T10:47:23Z,3978593221,213,0.1,3978593223,1,,3978593215,140,91.0,3978593219,212,47.3,3978593213,56,Left,3978593217,141,84.1,3979108409,178,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500511,750,59,2,84,15,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T21:31:17.116Z,2023-01-15T10:47:23Z,3978593287,56,Back,,,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500517,751,12,2,84,15,89xivtxk59uzvhdsd6miao6tm,1,6,21.1,2023-01-14T21:31:17.168Z,2023-01-15T10:35:56Z,3978593333,140,14.5,3978593339,213,5.2,3978593337,212,17.9,3979108679,178,,3978593367,167,,3978593331,56,Back,3978593335,141,0.0,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500523,752,5,2,84,16,89xivtxk59uzvhdsd6miao6tm,0,18.7,-2,2023-01-14T21:31:18.354Z,2023-01-15T09:04:46Z,3978593375,233,870,3978593353,56,Back,3978593357,347,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500525,870,5,2,84,16,547zzwqbiugzphhnrhj3z5k5i,1,81.3,102,2023-01-14T21:31:18.354Z,2023-01-15T09:04:46Z,3978593363,347,,3978593371,233,752,3978593361,56,Left,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500537,871,1,2,84,20,547zzwqbiugzphhnrhj3z5k5i,1,80.6,100,2023-01-14T21:31:21.703Z,2023-01-15T10:47:22Z,3978593457,212,19.8,3978593451,56,Left,3978593453,140,63.6,3978593459,213,3.6,3978593455,141,89.4,3978593449,107,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500551,872,1,2,84,22,547zzwqbiugzphhnrhj3z5k5i,1,76.1,87.1,2023-01-14T21:31:23.818Z,2023-01-15T10:47:21Z,3978593515,212,7.3,3978593509,56,Left,3978593517,213,2.0,3979109011,178,,3978593511,140,73.5,3978593513,141,97.1,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500557,873,1,2,84,25,547zzwqbiugzphhnrhj3z5k5i,1,87.3,91,2023-01-14T21:31:27.078Z,2023-01-15T10:47:19Z,3979109477,178,,3978593565,213,4.8,3978593557,56,Center,3978593559,140,89.0,3978593561,141,71.5,3978593563,212,13.4,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500563,874,1,2,84,28,547zzwqbiugzphhnrhj3z5k5i,1,94.8,69.6,2023-01-14T21:31:30.202Z,2023-01-15T11:27:52Z,3978593597,212,9.9,3978593591,56,Center,3978593593,140,87.1,3978593927,154,,3979109647,178,,3978593599,213,3.8,3978593595,141,61.1,3978593925,210,15,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497606347,1680,67,2,84,29,547zzwqbiugzphhnrhj3z5k5i,1,91.4,56.5,2023-01-14T21:31:30.884Z,2023-01-15T11:27:52Z,3979146961,233,1418,,,,,,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497606343,1418,67,2,84,29,89xivtxk59uzvhdsd6miao6tm,0,8.6,43.5,2023-01-14T21:31:30.885Z,2023-01-15T10:47:18Z,3979146967,233,1680,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500565,875,15,2,84,29,547zzwqbiugzphhnrhj3z5k5i,1,91.1,57.4,2023-01-14T21:31:30.903Z,2023-01-15T11:27:53Z,3978593953,230,99.3,3978593755,82,,3978593605,22,,3978601101,76,,3978593951,147,58.1,3978593939,55,874,3978593937,154,,3978593945,103,19,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,3979109715,178,,,3978593943,102,3978593949,146,3978593947,328,91.5,3978593935,29,3978593751,72,,3978593607,17,,,,3978593955,231,55.9,3978593609,56,3978593775,233,753,,,,,54.5,,Center
2497500567,753,10,2,84,29,89xivtxk59uzvhdsd6miao6tm,1,8.3,43.2,2023-01-14T21:31:30.957Z,2023-01-15T10:47:16Z,3978593779,233,875,3979109771,178,,3978593619,56,Back,3978593617,94,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500573,754,6,2,84,33,89xivtxk59uzvhdsd6miao6tm,0,0,10.4,2023-01-14T21:31:34.790Z,2023-01-15T09:06:11Z,3978593711,233,876,3978593657,73,,3978593645,56,Back,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500575,876,6,2,84,33,547zzwqbiugzphhnrhj3z5k5i,1,100,89.6,2023-01-14T21:31:34.790Z,2023-01-15T09:06:10Z,3978593683,233,754,3978593649,56,Left,3978593651,73,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500653,877,1,2,84,45,547zzwqbiugzphhnrhj3z5k5i,0,99.7,99.7,2023-01-14T21:31:47.274Z,2023-01-15T09:06:31Z,3978594155,212,30.7,3978594145,155,,3978594147,223,,3978594141,2,,3979110117,178,,3978594143,6,,3978594149,56,Center,3978594157,213,4.5,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3978594151,140,93.2,,3978990117,20,3978594153,141,,,55.7,,,,,,,,,,,,,,,,,,,,,,,,,
2497500651,755,44,2,84,47,89xivtxk59uzvhdsd6miao6tm,1,5.9,41,2023-01-14T21:31:48.510Z,2023-01-15T11:27:53Z,3978622289,233,878,3978594139,285,,3978594137,56,Back,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500657,878,44,2,84,47,547zzwqbiugzphhnrhj3z5k5i,0,94.1,59,2023-01-14T21:31:48.511Z,2023-01-15T10:47:15Z,3978594181,56,Center,3978622023,286,,3978622297,233,755,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497505499,846,12,2,84,47,89xivtxk59uzvhdsd6miao6tm,1,5.2,39.8,2023-01-14T21:31:48.564Z,2023-01-15T11:27:54Z,3978622683,213,6.1,3978622675,56,Back,3979110383,388,,3978622681,212,26.3,3978622677,140,30.0,3978622679,141,34.6,3978622673,15,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500667,879,1,2,84,50,547zzwqbiugzphhnrhj3z5k5i,1,76.7,73.3,2023-01-14T21:31:51.644Z,2023-01-15T10:47:14Z,3978594247,140,76.8,3978594249,141,66.1,3978594243,3,,3979110709,388,,3978594251,212,4.9,3978594245,56,Center,3978594253,213,4.7,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500679,880,44,2,84,51,547zzwqbiugzphhnrhj3z5k5i,1,81.9,65.7,2023-01-14T21:31:53.207Z,2023-01-15T11:27:54Z,3978594297,56,Center,3978594299,286,,3978622249,233,756,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500669,756,44,2,84,51,89xivtxk59uzvhdsd6miao6tm,0,18.1,34.3,2023-01-14T21:31:53.208Z,2023-01-15T10:47:14Z,3978594259,285,,3978622257,233,880,3978594257,56,Back,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500691,881,2,2,84,51,547zzwqbiugzphhnrhj3z5k5i,1,82.4,69.7,2023-01-14T21:31:53.227Z,2023-01-15T11:27:54Z,3978635175,7,77wkqbxkqix367lc0ccnym86h,3978594387,56,Center,3978635177,3,,3979110941,388,,3978594389,140,93.0,3978594391,141,74.8,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500729,757,55,2,84,51,89xivtxk59uzvhdsd6miao6tm,1,11,37.8,2023-01-14T21:31:53.228Z,2023-01-15T10:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500887,758,1,2,85,28,89xivtxk59uzvhdsd6miao6tm,1,17.3,25.6,2023-01-14T21:32:29.487Z,2023-01-15T10:47:12Z,3978595317,157,,3978595325,141,32.5,3978595319,241,,3978595323,140,63.9,3978595315,5,,3978595329,213,0.1,3979111251,178,,3978595331,1,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,3978595327,212,49.2,,3978595321,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,
2497500901,759,1,2,85,33,89xivtxk59uzvhdsd6miao6tm,1,64.6,21.7,2023-01-14T21:32:34.375Z,2023-01-15T10:47:11Z,3979111325,178,,3978595405,141,6.2,3978595403,140,67.9,3978595409,213,5.0,3978595407,212,11.1,3978595401,56,Right,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500927,760,1,2,85,34,89xivtxk59uzvhdsd6miao6tm,1,68.6,3.7,2023-01-14T21:32:35.730Z,2023-01-15T10:47:11Z,3978595521,141,6.5,3979111489,178,,3978595529,213,3.0,3978595525,212,11.6,3978595513,56,Right,3978595517,140,57.7,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500929,761,1,2,85,36,89xivtxk59uzvhdsd6miao6tm,0,62,5.6,2023-01-14T21:32:38.087Z,2023-01-15T10:47:09Z,3978595577,236,,3978595539,140,62.7,3978595543,212,0.9,3978595541,141,4.9,3978595537,56,Right,3978595579,233,882,3979111577,178,,3978595583,286,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,3978595545,213,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500933,882,74,2,85,36,547zzwqbiugzphhnrhj3z5k5i,1,37,95.1,2023-01-14T21:32:38.165Z,2023-01-15T10:47:09Z,3978595561,56,Back,3978595585,233,761,3979111673,178,,3978595565,285,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500937,883,49,2,85,37,547zzwqbiugzphhnrhj3z5k5i,1,36.2,98.4,2023-01-14T21:32:39.069Z,2023-01-15T10:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500985,884,1,2,85,37,547zzwqbiugzphhnrhj3z5k5i,1,36.2,98.4,2023-01-14T21:32:39.084Z,2023-01-15T10:47:08Z,3978595821,140,48.9,3979111949,178,,3978595827,213,6.0,3978595823,141,93.5,3978595819,56,Back,3978595825,212,13.7,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500989,885,3,2,85,43,547zzwqbiugzphhnrhj3z5k5i,0,63.8,90.6,2023-01-14T21:32:45.090Z,2023-01-19T19:01:58Z,3978595837,286,,3979112065,178,,3984928399,465,,3978595835,56,Left,3978595897,233,762,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497500997,762,7,2,85,43,89xivtxk59uzvhdsd6miao6tm,1,36.2,9.4,2023-01-14T21:32:45.242Z,2023-01-15T10:47:06Z,3979112291,178,,3978595867,285,,3978991801,383,,3978595881,233,885,3978595865,56,Back,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501001,763,49,2,85,44,89xivtxk59uzvhdsd6miao6tm,1,37.1,11.3,2023-01-14T21:32:46.169Z,2023-01-15T10:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501013,764,1,2,85,45,89xivtxk59uzvhdsd6miao6tm,1,38.1,11.9,2023-01-14T21:32:46.683Z,2023-01-15T10:47:04Z,3979112487,178,,3978595935,56,Right,3978595943,213,6.0,3978595939,141,3.8,3978595941,212,20.1,3978595937,140,56.5,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501023,765,1,2,85,48,89xivtxk59uzvhdsd6miao6tm,0,54.3,3.1,2023-01-14T21:32:50.239Z,2023-01-15T10:47:03Z,3978596001,140,74.8,3978596007,213,0.9,3979210239,1,,3978596003,141,43.6,3979112565,178,,3978595999,56,Center,3978596005,212,35.0,3978595997,155,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501033,886,1,2,85,51,547zzwqbiugzphhnrhj3z5k5i,0,22.1,53.6,2023-01-14T21:32:52.488Z,2023-01-15T10:47:02Z,3978596041,212,14.5,3978596037,140,30.9,3978596043,213,5.4,3978596039,141,37.1,3978596033,3,,3979112701,388,,3978596035,56,Back,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501053,766,1,2,85,53,89xivtxk59uzvhdsd6miao6tm,1,70.5,46.7,2023-01-14T21:32:55.139Z,2023-01-15T10:47:02Z,3978596161,140,63.8,3979112797,388,,3978596167,213,2.1,3978596163,141,66.0,3978596157,3,,3978596165,212,14.9,3978596159,56,Center,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501093,767,1,2,85,56,89xivtxk59uzvhdsd6miao6tm,1,58.1,61.3,2023-01-14T21:32:58.040Z,2023-01-15T10:47:01Z,3979113107,178,,3978596361,141,72.7,3978596363,212,22.0,3978596365,213,0.4,3978596357,56,Center,3978596359,140,77.7,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501109,768,1,2,86,2,89xivtxk59uzvhdsd6miao6tm,1,69.5,78,2023-01-14T21:33:03.623Z,2023-01-15T10:46:59Z,3978596435,213,4.3,3978596427,56,Center,3978596431,141,53.1,3979114259,178,,3978596433,212,18.9,3978596429,140,61.5,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501119,769,1,2,86,3,89xivtxk59uzvhdsd6miao6tm,1,61.7,58.9,2023-01-14T21:33:05.304Z,2023-01-15T10:46:58Z,3979114329,178,,3978596495,140,67.5,3978596497,141,36.4,3978596493,56,Center,3978596499,212,16.5,3978596501,213,5.1,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501135,770,1,2,86,6,89xivtxk59uzvhdsd6miao6tm,1,65.8,40.5,2023-01-14T21:33:07.962Z,2023-01-15T10:46:57Z,3978596565,213,0.6,3978596557,56,Center,3978596559,140,72.3,3979114419,178,,3978596561,141,47.0,3978596563,212,8.1,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501137,771,1,2,86,8,89xivtxk59uzvhdsd6miao6tm,0,73.1,50.7,2023-01-14T21:33:09.768Z,2023-01-15T10:46:56Z,3978596569,56,Center,3978596593,286,,3978596587,236,,3978596589,233,887,3978596575,212,8.8,3978596573,141,50.3,3979114573,178,,3978596577,213,6.3,cma24hkdklib8007a42cso38q,A. Ouattara,3978596571,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501139,887,74,2,86,8,547zzwqbiugzphhnrhj3z5k5i,1,24.5,46.9,2023-01-14T21:33:09.930Z,2023-01-15T10:46:55Z,3978596579,56,Back,3978596581,285,,3979114611,178,,3978596595,233,771,,,,,,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501147,888,49,2,86,10,547zzwqbiugzphhnrhj3z5k5i,1,26.7,53.9,2023-01-14T21:33:11.489Z,2023-01-15T10:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497605017,1575,67,2,86,10,547zzwqbiugzphhnrhj3z5k5i,1,25.8,50.4,2023-01-14T21:33:11.619Z,2023-01-15T11:27:55Z,3979141043,233,1364,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497605015,1364,67,2,86,10,89xivtxk59uzvhdsd6miao6tm,0,74.2,49.6,2023-01-14T21:33:11.620Z,2023-01-15T10:46:54Z,3979141047,233,1575,,,,,,,,,,,,,,,,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
