id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist
2527548599,34,4,1,1,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,48.6,71,2023-04-02T14:02:13.850Z,2023-04-03T06:29:18Z,4157941199,265,,4157941195,56,Back,4157941197,152,,4157941217,233,24,4157941193,13,,4157941201,286,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548561,24,4,1,1,52,9njsy633rh1tyri7l2jaju5o,0,51.4,29,2023-04-02T14:02:13.851Z,2023-04-03T06:29:17Z,4157941233,233,34,4157941023,13,,4160430511,178,,4157941029,265,,4157941031,285,,4157941025,56,Center,4157941027,152,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548983,35,1,1,2,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.8,69.1,2023-04-02T14:02:43.093Z,2023-04-03T06:29:21Z,4157943103,140,57.5,4157943097,5,,4157943099,152,,4160430563,178,,4157943109,213,5.0,4157943107,212,15.5,4157943101,56,Center,4157943105,141,47.0,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549077,36,1,1,2,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,57.5,47,2023-04-02T14:02:44.938Z,2023-04-03T06:29:24Z,4157943513,212,16.4,4157943509,140,61.1,4160430623,178,,4157943511,141,70.5,4157943515,213,1.3,4157943507,56,Center,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527820909,910,3,1,2,24,6vyr13j6kbwdtxjwm1m4m8nu2,0,65.1,81.8,2023-04-02T14:02:46.312Z,2023-04-03T06:29:28Z,4159369531,467,c1grrjf29wtfgbni2qkydf9ey,4159369527,286,,4159369525,56,Left,4160430667,178,,4159369529,465,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549085,37,4,1,2,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.2,72.4,2023-04-02T14:02:46.795Z,2023-04-03T06:29:32Z,4157943547,13,,4157943561,265,,4157943557,152,,4157943551,56,Center,4157943563,286,,4157943851,233,25,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549135,25,4,1,2,25,9njsy633rh1tyri7l2jaju5o,0,41.8,27.6,2023-04-02T14:02:46.796Z,2023-04-03T06:29:31Z,4157943811,265,,4157943805,13,,4157943807,56,Back,4157943809,152,,4160430715,178,,4157943813,285,,4157943861,233,37,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549353,38,1,1,2,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.4,71.7,2023-04-02T14:03:02.785Z,2023-04-03T06:29:39Z,4157944977,140,59.9,4157944975,56,Center,4157944971,5,,4157944979,141,23.9,4157944981,212,32.5,4157944985,213,4.7,4160430879,178,,4157944989,1,,143brmwsfow8o0svtdq98tiw9,A. Diawara,4157944973,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549403,39,1,1,2,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,74,29.1,2023-04-02T14:03:09.107Z,2023-04-03T06:29:44Z,4160430959,178,,4157945273,141,39.5,4157945277,213,1.4,4157945269,56,Center,4157945275,212,7.1,4157945271,140,74.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549447,40,1,1,2,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.9,48.2,2023-04-02T14:03:11.418Z,2023-04-03T06:29:47Z,4160431045,178,,4157945481,212,12.5,4157945479,141,66.3,4157945483,213,1.4,4157945475,56,Center,4157945477,140,78.7,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549567,41,1,1,2,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,80.6,67.8,2023-04-02T14:03:14.108Z,2023-04-03T06:29:50Z,4157946083,141,82.3,4157946079,56,Left,4160431099,178,,4157946081,140,93.0,4157946085,212,16.3,4157946087,213,0.6,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549597,42,1,1,2,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,94.3,71.7,2023-04-02T14:03:19.327Z,2023-04-03T06:29:52Z,4157946223,56,Center,4157946231,213,3.3,4157946225,140,76.8,4157946227,141,68.4,4157946229,212,18.5,4160431145,178,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549625,43,1,1,2,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,77.1,68.8,2023-04-02T14:03:20.160Z,2023-04-03T06:29:57Z,4160431231,178,,4157946403,140,88.3,4157946409,213,0.1,4157946407,212,11.8,4157946405,141,70.0,4157946401,56,Center,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549633,44,3,1,2,59,6vyr13j6kbwdtxjwm1m4m8nu2,0,87.6,66.4,2023-04-02T14:03:21.461Z,2023-04-03T06:30:01Z,4159369873,465,,4157946443,286,,4157946591,233,26,4157946441,56,Center,4160431285,178,,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549655,26,7,1,2,59,9njsy633rh1tyri7l2jaju5o,0,12.4,33.6,2023-04-02T14:03:21.589Z,2023-04-03T06:30:06Z,4159369983,385,,4157946573,285,,4157946579,233,44,4157946571,56,Back,4160431413,178,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549717,45,1,1,3,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,94.3,82.7,2023-04-02T14:03:27.305Z,2023-04-03T06:30:14Z,4157946953,213,4.2,4157946949,141,73.2,4157946947,140,90.5,4157946943,56,Center,4157946951,212,7.6,4160431561,178,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549777,46,1,1,3,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,88.8,73.2,2023-04-02T14:03:29.467Z,2023-04-03T06:30:16Z,4157947223,141,60.2,4157947219,56,Center,4157947227,213,4.6,4157947221,140,88.0,4157947225,212,8.9,4160431589,178,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549791,27,45,1,3,8,9njsy633rh1tyri7l2jaju5o,0,10.6,36,2023-04-02T14:03:30.041Z,2023-04-03T06:30:23Z,4157947377,233,47,4157947297,285,,4157947295,56,Back,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549793,47,3,1,3,8,6vyr13j6kbwdtxjwm1m4m8nu2,1,89.4,64,2023-04-02T14:03:30.041Z,2023-04-03T06:30:22Z,4157947361,233,27,4160431665,178,,4159370411,465,,4157947319,286,,4157947317,56,Center,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549807,48,3,1,3,10,6vyr13j6kbwdtxjwm1m4m8nu2,0,89.9,62.9,2023-04-02T14:03:31.924Z,2023-04-03T06:30:28Z,4157947399,286,,4157947575,233,28,4159371005,465,,4157947397,56,Center,4160431787,178,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549839,28,7,1,3,10,9njsy633rh1tyri7l2jaju5o,1,10.1,37.1,2023-04-02T14:03:31.986Z,2023-04-03T06:30:30Z,4159371247,384,,4157947507,56,Back,4157947509,285,,4157947561,233,48,4160431819,178,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549847,29,1,1,3,11,9njsy633rh1tyri7l2jaju5o,0,11.8,31.4,2023-04-02T14:03:33.256Z,2023-04-03T06:30:42Z,4157956069,286,,4160431875,178,,4157953147,141,31.8,4157956065,233,49,4157947529,56,Back,4157953143,140,14.7,4157956063,236,,4157953151,212,3.1,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,4157953155,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549851,49,74,1,3,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,89.4,70.9,2023-04-02T14:03:33.277Z,2023-04-03T06:30:40Z,4157955995,285,,4157956097,233,29,4160431933,178,,4157947551,56,Center,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549861,30,49,1,3,12,9njsy633rh1tyri7l2jaju5o,1,10.5,40.1,2023-04-02T14:03:34.266Z,2023-04-03T06:30:47Z,,,,,,,,,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549879,31,1,1,3,12,9njsy633rh1tyri7l2jaju5o,1,10.5,40.1,2023-04-02T14:03:34.284Z,2023-04-03T06:30:50Z,4157947713,140,6.1,4160432121,178,,4157947719,213,4.2,4157947715,141,27.4,4157947711,56,Back,4157947717,212,9.8,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549929,32,1,1,3,13,9njsy633rh1tyri7l2jaju5o,1,6.1,27.4,2023-04-02T14:03:35.271Z,2023-04-03T06:30:54Z,4160432175,178,,4157947953,56,Back,4157947961,213,5.0,4157947957,141,7.7,4157947955,140,10.1,4157947959,212,14.0,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550021,33,1,1,3,15,9njsy633rh1tyri7l2jaju5o,1,10.8,7.9,2023-04-02T14:03:37.170Z,2023-04-03T06:30:59Z,4157948481,56,Right,4157948485,141,6.1,4157948487,212,47.5,4157948489,213,6.3,4160432243,178,,4157948491,1,,4157948483,140,56.0,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550031,34,3,1,3,22,9njsy633rh1tyri7l2jaju5o,0,83.4,13.2,2023-04-02T14:03:44.468Z,2023-04-03T06:31:04Z,4157948763,233,50,4160432321,178,,4159371781,465,,4157948529,56,Right,4157948531,286,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550065,50,7,1,3,22,6vyr13j6kbwdtxjwm1m4m8nu2,0,16.6,86.8,2023-04-02T14:03:44.511Z,2023-04-03T06:31:07Z,4159372179,385,,4160432383,178,,4157948677,285,,4157948673,56,Back,4157948725,233,34,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550045,35,61,1,3,23,9njsy633rh1tyri7l2jaju5o,0,84.9,10.3,2023-04-02T14:03:45.197Z,2023-04-03T06:31:10Z,4160432409,178,,4157948585,56,Right,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550069,51,49,1,3,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.1,83.3,2023-04-02T14:03:46.867Z,2023-04-03T06:31:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550111,52,1,1,3,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.9,83.3,2023-04-02T14:03:46.877Z,2023-04-03T06:31:18Z,4160432563,178,,4157948923,212,10.9,4157948917,56,Back,4157948921,141,67.3,4157948925,213,4.7,4157948919,140,13.1,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550163,53,1,1,3,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.2,67.2,2023-04-02T14:03:49.802Z,2023-04-03T06:31:22Z,4157949203,56,Back,4160432617,178,,4157949209,212,17.5,4157949211,213,4.7,4157949205,140,12.5,4157949207,141,41.5,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550175,54,61,1,3,29,6vyr13j6kbwdtxjwm1m4m8nu2,0,12.2,40.9,2023-04-02T14:03:50.833Z,2023-04-03T06:31:26Z,4157949251,56,Back,4160432705,178,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550251,36,61,1,3,29,9njsy633rh1tyri7l2jaju5o,0,85.9,50,2023-04-02T14:03:51.637Z,2023-04-03T06:31:29Z,4157949695,56,Center,4160432755,178,,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550245,55,1,1,3,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.8,39.4,2023-04-02T14:03:52.860Z,2023-04-03T06:31:31Z,4160432813,178,,4157949653,140,30.3,4157949649,56,Back,4157949661,212,21.1,4157949665,213,5.7,4157949657,141,21.6,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550273,56,1,1,3,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.1,21.9,2023-04-02T14:03:55.427Z,2023-04-03T06:31:34Z,4157949783,141,26.5,4160432869,178,,4157949791,213,2.8,4157949777,140,23.3,4157949775,56,Back,4157949787,212,8.8,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550301,57,1,1,3,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.2,26.5,2023-04-02T14:03:58.053Z,2023-04-03T06:31:37Z,4157949915,56,Back,4157949917,140,26.7,4157949927,213,1.1,4157949921,212,8.8,4160432941,178,,4157949919,141,38.2,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550331,58,1,1,3,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.7,37.7,2023-04-02T14:03:59.286Z,2023-04-03T06:31:40Z,4157950113,213,3.7,4157950099,56,Back,4157950109,212,15.4,4157950105,141,25.6,4160433023,178,,4157950101,140,14.3,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550375,59,1,1,3,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.3,26.4,2023-04-02T14:04:00.787Z,2023-04-03T06:31:43Z,4157950317,56,Back,4157950321,141,47.9,4157950325,213,2.2,4160433067,178,,4157950319,140,4.4,4157950323,212,17.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550405,60,1,1,3,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.4,47.9,2023-04-02T14:04:03.452Z,2023-04-03T06:31:45Z,4157950475,212,10.5,4157950471,140,9.5,4157950477,213,1.0,4160433109,178,,4157950469,56,Back,4157950473,141,61.2,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550501,61,1,1,3,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,8.4,62.4,2023-04-02T14:04:05.213Z,2023-04-03T06:31:47Z,4160433155,178,,4157951003,141,72.1,4157951001,140,27.1,4157951005,212,20.7,4157951007,213,0.3,4157950999,56,Back,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550567,62,1,1,3,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,29.5,71.4,2023-04-02T14:04:07.905Z,2023-04-03T06:31:50Z,4160433235,178,,4157951413,213,0.9,4157951405,56,Back,4157951407,140,39.2,4157951411,212,17.5,4157951409,141,92.3,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550607,63,1,1,3,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.9,92.1,2023-04-02T14:04:12.339Z,2023-04-03T06:31:53Z,4160433295,178,,4157951595,212,16.1,4157951591,140,59.9,4157951597,213,0.2,4157951589,56,Left,4157951593,141,96.9,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550623,64,1,1,3,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.9,96.9,2023-04-02T14:04:14.373Z,2023-04-03T06:31:56Z,4157951671,213,3.3,4157951669,212,16.5,4157951663,56,Back,4160433349,178,,4157951667,141,92.4,4157951665,140,44.5,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550703,65,1,1,3,54,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.5,92.6,2023-04-02T14:04:15.893Z,2023-04-03T06:31:58Z,4160433383,178,,4157952067,56,Back,4157952079,212,9.4,4157952075,141,78.8,4157952071,140,44.7,4157952081,213,4.7,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550799,66,1,1,3,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.5,68.1,2023-04-02T14:04:19.191Z,2023-04-03T06:32:02Z,4157952577,212,20.6,4157952575,141,42.1,4157952571,56,Center,4160433451,178,,4157952573,140,53.6,4157952579,213,5.3,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550851,67,1,1,3,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.9,43.4,2023-04-02T14:04:20.984Z,2023-04-03T06:32:05Z,4157952859,56,Back,4160433493,178,,4157952863,141,22.8,4157952867,213,4.2,4157952865,212,15.8,4157952861,140,46.9,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550917,68,1,1,4,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.1,23.3,2023-04-02T14:04:25.922Z,2023-04-03T06:32:08Z,4157953243,141,5.5,4157953239,56,Right,4157953245,212,13.0,4157953241,140,60.7,4157953247,213,5.1,4160433533,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550965,69,1,1,4,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,61.1,8.3,2023-04-02T14:04:29.469Z,2023-04-03T06:32:10Z,4157953473,140,46.2,4157953479,213,2.4,4160433563,178,,4157953477,212,21.0,4157953475,141,28.8,4157953471,56,Back,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551003,70,1,1,4,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.7,29.8,2023-04-02T14:04:32.567Z,2023-04-03T06:32:13Z,4157953699,141,40.3,4157953695,56,Back,4157953697,140,41.3,4157953703,213,2.3,4157953701,212,9.8,4160433605,178,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551071,71,1,1,4,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,42,34,2023-04-02T14:04:34.981Z,2023-04-03T06:32:16Z,4160433675,178,,4157954061,212,18.5,4157954055,56,Back,4157954057,140,43.9,4157954063,213,4.8,4157954059,141,7.0,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551189,72,2,1,4,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.2,6.5,2023-04-02T14:04:38.247Z,2023-04-03T06:32:27Z,4157954703,56,Right,4157961195,7,8q7c0yi5x7vh7032jgbeytal1,4157954709,141,7.3,4157954715,1,,4157954707,140,87.2,4160433709,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551623,39,55,1,4,16,9njsy633rh1tyri7l2jaju5o,1,21.2,49.4,2023-04-02T14:04:38.248Z,2023-04-03T06:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551257,73,43,1,4,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T14:04:45.774Z,2023-04-02T14:05:52Z,4157955073,212,31.3,4157960725,144,1,4157955063,2,0,4157955067,56,Center,4157955065,155,0,4157955075,213,1.6,4157955071,141,65.4,4157955069,140,93.9,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551267,74,43,1,4,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T14:04:50.670Z,2023-04-02T14:05:50Z,4157955139,250,0,4157960405,144,39,4157955133,56,Center,4157955129,22,0,4157955131,65,0,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551261,37,43,1,4,29,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-04-02T14:04:50.831Z,2023-04-02T14:05:19Z,4157955095,56,Back,4157957465,144,10,4157955093,94,0,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551277,38,43,1,4,29,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-04-02T14:04:51.520Z,2023-04-02T14:05:20Z,4157955189,73,0,4157955187,56,Back,4157957675,144,6,4157955285,233,75,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551287,75,43,1,4,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T14:04:51.718Z,2023-04-02T14:05:47Z,4157960253,144,6,4157955241,56,Center,4157955243,73,0,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551853,40,1,1,5,4,9njsy633rh1tyri7l2jaju5o,1,25.5,76,2023-04-02T14:05:26.438Z,2023-04-03T06:32:24Z,4157958259,155,,4157958263,56,Center,4157960625,1,,4157958257,5,,4157958267,141,73.6,4157958261,241,,4157958265,140,66.5,4160433749,178,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,4157958271,213,6.2,4157958269,212,,,,,,,,,,43.1,,,,,,,,,,,,,,,,
2527551923,41,44,1,5,7,9njsy633rh1tyri7l2jaju5o,1,63.7,75.8,2023-04-02T14:05:29.638Z,2023-04-03T06:32:26Z,4157958631,56,Center,4157958633,286,,4157958713,233,76,,,,,,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551933,76,44,1,5,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,36.3,24.2,2023-04-02T14:05:29.639Z,2023-04-03T06:32:27Z,4157958683,285,,4157958681,56,Back,4157958741,233,41,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551947,42,1,1,5,7,9njsy633rh1tyri7l2jaju5o,0,66.5,73.6,2023-04-02T14:05:29.733Z,2023-04-03T06:32:29Z,4157958781,141,92.1,4157958787,213,1.1,4160433847,388,,4157958777,56,Left,4157958775,3,,4157958783,212,14.1,4157958779,140,72.5,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527551977,77,49,1,5,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.6,6.5,2023-04-02T14:05:32.853Z,2023-04-03T06:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527552075,78,1,1,5,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.9,5.8,2023-04-02T14:05:33.338Z,2023-04-03T06:32:39Z,4157959395,212,15.6,4157959391,140,45.8,4157959397,213,0.0,4157959393,141,6.1,4157959389,56,Back,4160434033,178,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527552209,80,4,1,5,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.2,6,2023-04-02T14:05:36.644Z,2023-04-03T06:32:43Z,4157960031,56,Back,4157960035,286,,4157960027,13,,4157960029,295,,4157960059,233,43,4157960033,152,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
