id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/19/value
2485344089,22,74,1,1,56,5z1b7fuvpqe6vnigvopomvecu,1,66.9,86.5,2022-11-13T15:02:37.175Z,2022-11-14T11:20:49Z,3914337507,285,,3914337571,233,25,3916252047,178,,3914337505,56,Left,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344107,23,5,1,2,0,5z1b7fuvpqe6vnigvopomvecu,0,70.1,101.2,2022-11-13T15:02:40.959Z,2022-11-14T06:16:11Z,3914337593,347,,3914338097,233,26,3914337591,56,Left,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344219,26,5,1,2,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.9,-1.2,2022-11-13T15:02:40.959Z,2022-11-14T06:16:11Z,3914338023,56,Back,3914338057,233,23,3914338025,347,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344235,27,1,1,2,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.3,0,2022-11-13T15:02:45.609Z,2022-11-14T11:20:49Z,3914338127,141,8.6,3914338129,212,6.7,3914338123,56,Back,3914338131,213,1.5,3914338125,140,33.7,3914338121,107,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344243,28,1,1,2,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.5,1.2,2022-11-13T15:02:46.346Z,2022-11-14T11:20:48Z,3914338163,56,Back,3914338165,140,33.8,3916252297,388,,3914338167,141,4.3,3914338171,213,3.0,3914338169,212,12.5,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344245,29,1,1,2,7,ecj1gmc7pqcjo4sc9hvghj5u3,0,36,1,2022-11-13T15:02:47.864Z,2022-11-14T11:20:47Z,3914338183,213,2.1,3914338415,233,24,3916252379,178,,3914338181,212,4.2,3914338413,236,,3914338175,56,Back,3914338419,286,,3914338177,140,33.8,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,3914338179,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344285,24,74,1,2,7,5z1b7fuvpqe6vnigvopomvecu,1,63.6,99.8,2022-11-13T15:02:47.948Z,2022-11-14T11:20:47Z,3914338393,56,Left,3916252493,178,,3914338395,285,,3914338425,233,29,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344295,25,5,1,2,12,5z1b7fuvpqe6vnigvopomvecu,0,68,100.9,2022-11-13T15:02:53.041Z,2022-11-14T06:16:38Z,3914338467,56,Left,3914338549,233,30,3914338471,347,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344291,30,5,1,2,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,32,-0.9,2022-11-13T15:02:53.041Z,2022-11-14T06:16:39Z,3914338457,56,Back,3914338537,233,25,3914338459,347,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344311,31,1,1,2,13,ecj1gmc7pqcjo4sc9hvghj5u3,0,39.3,0,2022-11-13T15:02:53.850Z,2022-11-14T11:20:46Z,3914338581,213,0.3,3914338585,1,,3914338571,140,61.4,3914338567,56,Right,3914338573,141,8.9,3914338577,212,24.3,3914338563,107,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485392943,445,61,1,2,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,58,5,2022-11-13T15:02:55.568Z,2022-11-14T11:20:46Z,3916252737,178,,3914599945,56,Right,3916252733,21,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344319,26,49,1,2,16,5z1b7fuvpqe6vnigvopomvecu,1,45.2,86.8,2022-11-13T15:02:57.079Z,2022-11-14T11:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344321,27,1,1,2,16,5z1b7fuvpqe6vnigvopomvecu,0,45.4,86.5,2022-11-13T15:02:57.164Z,2022-11-14T11:20:45Z,3914338899,233,32,3914338903,286,,3914338603,140,45.1,3914338897,236,,3914338601,56,Back,3914338605,141,80.8,3914338607,212,3.9,3916252899,178,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,3914338609,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344373,32,74,1,2,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,54,14.1,2022-11-13T15:02:57.339Z,2022-11-14T11:20:45Z,3914338865,56,Right,3914338915,233,27,3916252965,178,,3914338867,285,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344369,28,1,1,2,18,5z1b7fuvpqe6vnigvopomvecu,1,35.4,76.8,2022-11-13T15:02:59.001Z,2022-11-14T11:20:44Z,3914338847,213,5.3,3916253013,178,,3914338839,56,Back,3914338843,141,52.1,3914338845,212,20.3,3914338841,140,46.3,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344391,29,3,1,2,21,5z1b7fuvpqe6vnigvopomvecu,1,44.9,53.9,2022-11-13T15:03:02.167Z,2022-11-14T11:20:42Z,3914338985,233,33,3915638933,464,,3914338961,56,Back,3916253257,178,,3914338963,286,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344393,33,45,1,2,21,ecj1gmc7pqcjo4sc9hvghj5u3,0,55.1,46.1,2022-11-13T15:03:02.167Z,2022-11-14T11:20:42Z,3914338991,233,29,3914338967,285,,3914338965,56,Center,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344485,30,1,1,2,23,5z1b7fuvpqe6vnigvopomvecu,1,45.1,65.7,2022-11-13T15:03:04.204Z,2022-11-14T11:20:41Z,3914339425,140,82.6,3914339431,213,0.4,3914339423,56,Left,3914339433,1,,3916253317,178,,3914339429,212,42.5,3914339427,141,89.4,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344491,31,3,1,2,30,5z1b7fuvpqe6vnigvopomvecu,0,91,84,2022-11-13T15:03:11.059Z,2022-11-14T11:20:38Z,3914339693,233,34,3914339455,56,Left,3916253983,178,,3915639623,464,,3914339457,286,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344527,34,7,1,2,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,9,16,2022-11-13T15:03:11.571Z,2022-11-14T11:20:38Z,3914339647,56,Back,3914339649,285,,3915639869,385,,3914339685,233,31,3916254075,178,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344531,35,49,1,2,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.2,17.4,2022-11-13T15:03:14.116Z,2022-11-14T11:20:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344619,36,1,1,2,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,26.1,11.3,2022-11-13T15:03:15.470Z,2022-11-14T11:20:37Z,3914340129,213,0.2,3914340121,56,Back,3914340125,141,14.6,3914340127,212,12.1,3916254155,178,,3914340123,140,37.4,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344623,37,3,1,2,37,ecj1gmc7pqcjo4sc9hvghj5u3,0,43.4,4.8,2022-11-13T15:03:17.908Z,2022-11-14T10:56:14Z,3914340263,233,32,3915640843,464,,3914340139,286,,3916254325,178,,3914340137,56,Back,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344631,32,7,1,2,37,5z1b7fuvpqe6vnigvopomvecu,1,56.6,95.2,2022-11-13T15:03:18.596Z,2022-11-14T10:56:14Z,3914340233,233,37,3914340173,56,Left,3915640967,385,,3914340171,167,,3916254377,178,,3914340175,285,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344637,33,5,1,2,39,5z1b7fuvpqe6vnigvopomvecu,0,47.2,101.7,2022-11-13T15:03:19.819Z,2022-11-14T06:18:07Z,3914340199,56,Back,3914340201,347,,3914341229,233,38,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344829,38,5,1,2,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.8,-1.7,2022-11-13T15:03:19.819Z,2022-11-14T06:18:06Z,3914341203,347,,3914341201,56,Right,3914341217,233,33,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344851,39,1,1,2,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.3,0,2022-11-13T15:03:33.038Z,2022-11-14T11:20:36Z,3914341323,140,55.3,3914341321,56,Right,3914341325,141,10.4,3914341319,107,,3914341327,212,11.0,3914341329,213,0.8,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344861,40,1,1,2,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.8,6.5,2022-11-13T15:03:33.988Z,2022-11-14T11:20:35Z,3914341399,140,46.1,3914341403,212,8.2,3914341401,141,4.4,3914341405,213,3.3,3914341397,56,Back,3916285749,178,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344897,41,1,1,2,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.8,1.1,2022-11-13T15:03:35.617Z,2022-11-14T11:20:34Z,3914341603,213,1.2,3914341599,141,11.0,3914341595,56,Right,3914341597,140,50.1,3916285839,178,,3914341601,212,7.2,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344921,42,3,1,2,56,ecj1gmc7pqcjo4sc9hvghj5u3,0,48.3,8.4,2022-11-13T15:03:37.562Z,2022-11-14T11:20:33Z,3914341789,233,34,3915642641,464,,3914341717,56,Back,3914341719,286,,3916285963,178,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344927,34,7,1,2,57,5z1b7fuvpqe6vnigvopomvecu,1,51.7,91.6,2022-11-13T15:03:37.870Z,2022-11-14T11:20:32Z,3915642493,384,,3916286159,178,,3914341773,285,,3914341767,56,Left,3914341781,233,42,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344931,35,49,1,2,58,5z1b7fuvpqe6vnigvopomvecu,1,46.1,93.9,2022-11-13T15:03:38.953Z,2022-11-14T11:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344947,36,4,1,2,59,5z1b7fuvpqe6vnigvopomvecu,1,44,80.5,2022-11-13T15:03:40.494Z,2022-11-14T11:20:31Z,3914342329,233,44,3914342307,152,,3914342309,265,,3914341837,56,Back,3914341839,286,,3914342305,13,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344997,44,4,1,2,59,ecj1gmc7pqcjo4sc9hvghj5u3,0,56,19.5,2022-11-13T15:03:40.495Z,2022-11-14T11:20:30Z,3916286537,178,,3914342137,56,Right,3914342141,265,,3914342337,233,36,3914342139,152,,3914342143,285,,3914342135,13,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485344995,43,43,1,3,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:03:41.624Z,2022-11-13T15:03:48Z,3914342115,56,Center,3914342435,144,7,3914342157,233,36,3914342117,285,0,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345269,37,1,1,3,17,5z1b7fuvpqe6vnigvopomvecu,1,41.1,70.7,2022-11-13T15:03:57.724Z,2022-11-14T11:20:30Z,3914343525,152,,3916286929,178,,3914343531,141,77.5,3914343523,5,,3915644593,189,,3914343527,56,Back,3914343535,213,2.0,3914343533,212,5.1,76y4awqbdef5yxiovt27i57th,M. Bokadi,3914343529,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345277,38,1,1,3,17,5z1b7fuvpqe6vnigvopomvecu,1,41.3,86.2,2022-11-13T15:03:58.436Z,2022-11-14T11:20:29Z,3914343577,213,0.2,3916287153,178,,3914343575,212,15.9,3914343569,56,Left,3914343571,140,56.0,3915644643,189,,3914343573,141,91.7,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345295,39,1,1,3,20,5z1b7fuvpqe6vnigvopomvecu,1,50.9,99.9,2022-11-13T15:04:01.465Z,2022-11-14T11:20:29Z,3914343649,56,Back,3914343653,140,43.4,3914343657,141,83.9,3914343665,213,4.1,3914343661,212,13.4,3916287347,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345305,40,1,1,3,22,5z1b7fuvpqe6vnigvopomvecu,1,38.4,90.1,2022-11-13T15:04:03.471Z,2022-11-14T11:20:28Z,3914343729,213,4.7,3914343727,212,19.5,3914343725,141,61.5,3914343721,56,Back,3914343723,140,38.7,3916287469,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345367,41,1,1,3,24,5z1b7fuvpqe6vnigvopomvecu,1,36.8,67.8,2022-11-13T15:04:05.559Z,2022-11-14T11:20:27Z,3914344079,140,43.6,3914344089,213,4.9,3914344077,56,Back,3916287587,178,,3914344081,141,13.4,3914344085,212,37.7,3914344093,1,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345405,42,1,1,3,28,5z1b7fuvpqe6vnigvopomvecu,1,46.1,21.4,2022-11-13T15:04:09.188Z,2022-11-14T11:20:26Z,3916287711,178,,3914344293,212,12.2,3914344289,140,51.6,3914344287,56,Right,3914344291,141,5.6,3914344295,213,5.2,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345417,43,1,1,3,30,5z1b7fuvpqe6vnigvopomvecu,0,52.8,7.7,2022-11-13T15:04:11.165Z,2022-11-14T11:20:26Z,3914344693,286,,3914344685,236,,3914344381,212,4.3,3914344373,141,8.2,3914344365,56,Right,3914344369,140,56.9,3916287817,178,,3914344385,213,0.1,eg2u042cthz9undb4xz0pu8rt,M. Fossey,3914344689,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345423,45,74,1,3,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.5,92,2022-11-13T15:04:11.245Z,2022-11-14T11:20:26Z,3914344721,233,43,3914344413,56,Back,3914344415,285,,3916287929,178,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345491,44,1,1,3,32,5z1b7fuvpqe6vnigvopomvecu,1,45,15.6,2022-11-13T15:04:12.998Z,2022-11-14T11:20:24Z,3914344781,56,Center,3914344785,140,57.7,3914344791,213,0.3,3914344789,212,14.1,3916288115,178,,3914344787,141,22.2,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345543,45,1,1,3,35,5z1b7fuvpqe6vnigvopomvecu,1,62.2,18.4,2022-11-13T15:04:16.255Z,2022-11-14T11:20:22Z,3916288295,178,,3914345067,213,5.5,3914345059,141,6.4,3914345055,140,70.7,3914345051,56,Right,3914345063,212,12.1,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345611,46,1,1,3,39,5z1b7fuvpqe6vnigvopomvecu,0,79.4,20.3,2022-11-13T15:04:20.041Z,2022-11-14T11:20:20Z,3916288519,178,,3914345369,213,0.4,3914345365,141,35.5,3914345361,56,Center,3914345367,212,25.3,3914345363,140,100.0,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345651,46,56,1,3,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:04:22.549Z,2022-11-14T11:20:20Z,3914345567,56,Back,,,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345617,47,5,1,3,44,5z1b7fuvpqe6vnigvopomvecu,0,101.2,35.2,2022-11-13T15:04:25.345Z,2022-11-14T06:44:55Z,3914345383,346,,3914345743,233,47,3914345381,56,Center,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345669,47,5,1,3,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.2,64.8,2022-11-13T15:04:25.345Z,2022-11-14T06:44:54Z,3914345659,56,Back,3914345661,346,,3914345703,233,47,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345889,48,1,1,4,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.9,59.9,2022-11-13T15:04:42.799Z,2022-11-14T11:20:19Z,3914347027,56,Back,3914347041,237,,3914347029,140,22.9,3914347033,212,31.0,3914347035,213,0.9,3914347031,141,94.7,3914347025,124,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345911,49,1,1,4,3,ecj1gmc7pqcjo4sc9hvghj5u3,0,23.5,96.4,2022-11-13T15:04:44.315Z,2022-11-14T11:20:18Z,3914347177,56,Left,3914347187,212,35.1,3914347185,141,95.6,3916288827,178,,3914347183,140,56.9,3914347195,1,,3914347191,213,6.3,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345923,48,49,1,4,6,5z1b7fuvpqe6vnigvopomvecu,1,42.3,4.7,2022-11-13T15:04:47.558Z,2022-11-14T11:20:18Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345933,49,1,1,4,6,5z1b7fuvpqe6vnigvopomvecu,1,42.3,4.4,2022-11-13T15:04:47.605Z,2022-11-14T11:20:17Z,3914347315,56,Right,3914347323,213,0.2,3916289881,178,,3914347317,140,66.8,3914347319,141,13.8,3914347321,212,26.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485345973,50,1,1,4,7,5z1b7fuvpqe6vnigvopomvecu,1,59.4,8.5,2022-11-13T15:04:48.714Z,2022-11-14T11:20:17Z,3914347555,213,1.7,3914347551,141,22.8,3916290007,178,,3914347553,212,9.9,3914347545,56,Center,3914347549,140,57.8,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346007,51,1,1,4,13,5z1b7fuvpqe6vnigvopomvecu,1,67.7,21.4,2022-11-13T15:04:53.877Z,2022-11-14T11:20:14Z,3914347703,56,Right,3914347705,140,87.9,3916290175,178,,3914347711,213,6.0,3914347707,141,11.7,3914347709,212,22.2,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346017,52,3,1,4,14,5z1b7fuvpqe6vnigvopomvecu,0,83.1,11,2022-11-13T15:04:55.547Z,2022-11-14T11:20:13Z,3914347907,233,50,3914347749,286,,3916290289,178,,3915649777,465,,3914347747,56,Right,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346039,50,7,1,4,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,16.9,89,2022-11-13T15:04:55.770Z,2022-11-14T11:20:13Z,3914347825,56,Back,3914347877,233,52,3914347823,167,,3915649215,385,,3916290349,178,,3914347827,285,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346053,51,5,1,4,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,10,101.7,2022-11-13T15:04:57.520Z,2022-11-14T06:46:01Z,3914347853,56,Back,3914349931,233,53,3914347857,347,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346447,53,5,1,4,16,5z1b7fuvpqe6vnigvopomvecu,1,90,-1.7,2022-11-13T15:04:57.520Z,2022-11-14T06:46:01Z,3914349893,347,,3914349911,233,51,3914349891,56,Right,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346469,54,1,1,4,38,5z1b7fuvpqe6vnigvopomvecu,1,91.3,0,2022-11-13T15:05:18.835Z,2022-11-14T11:20:12Z,3914350027,107,,3914350037,213,1.6,3914350029,56,Right,3914350033,141,11.0,3914350035,212,8.9,3914350031,140,90.8,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346527,55,1,1,4,39,5z1b7fuvpqe6vnigvopomvecu,1,92.6,6.4,2022-11-13T15:05:20.403Z,2022-11-14T11:20:12Z,3914350301,140,87.7,3914350305,212,5.4,3914350299,56,Right,3914350303,141,4.1,3916277221,178,,3914350307,213,3.4,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346581,53,45,1,4,41,ecj1gmc7pqcjo4sc9hvghj5u3,0,10.2,98.6,2022-11-13T15:05:22.243Z,2022-11-14T11:20:11Z,3914350601,285,,3914350649,233,56,3914350599,56,Back,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485346545,56,3,1,4,41,5z1b7fuvpqe6vnigvopomvecu,1,89.8,1.4,2022-11-13T15:05:22.243Z,2022-11-14T11:20:10Z,3915652255,464,,3914350417,286,,3914350415,56,Right,3916277319,178,,3914350641,233,53,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
