id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value
2498671893,864,1,2,82,11,2kzl64gp8x37bon8tyxojqrr1,1,14.8,51.5,2023-01-19T16:43:59.373Z,2023-01-21T12:22:22Z,3984751903,140,12.7,3984751909,213,1.7,3984751905,141,86.0,3986879579,178,,3984751897,56,Back,3984751907,212,23.6,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671919,865,1,2,82,15,2kzl64gp8x37bon8tyxojqrr1,0,9,80.3,2023-01-19T16:44:03.623Z,2023-01-21T12:22:25Z,3984752075,1,,3984752061,155,,3984752067,140,44.8,3986879625,178,,3984752073,213,5.3,3984752069,141,3.4,3984752071,212,64.4,3984752065,56,Back,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,3984752063,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671925,675,1,2,82,20,ebcxfnmnxrxvv6lcjsahgd38j,0,52.6,95.4,2023-01-19T16:44:08.284Z,2023-01-21T12:22:46Z,3984752083,56,Left,3984752093,1,,3984752089,212,5.1,3984752085,140,57.5,3984752087,141,95.6,3984752091,213,0.0,3984752081,157,,3986879813,178,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672401,869,1,2,82,21,2kzl64gp8x37bon8tyxojqrr1,1,45,2.3,2023-01-19T16:44:09.458Z,2023-01-21T12:22:57Z,3986880237,178,,3984754745,213,1.5,3984754739,140,45.3,3984754743,212,3.3,3984754737,56,Back,3984754741,141,7.1,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671937,866,61,2,82,25,2kzl64gp8x37bon8tyxojqrr1,0,55.8,22.8,2023-01-19T16:44:12.936Z,2023-01-21T12:23:07Z,3986880383,178,,3984752155,56,Center,,,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500218861,1385,67,2,82,25,ebcxfnmnxrxvv6lcjsahgd38j,1,45,75.7,2023-01-19T16:44:13.464Z,2023-01-28T09:07:40Z,3992908063,233,1811,,,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500218857,1811,67,2,82,25,2kzl64gp8x37bon8tyxojqrr1,0,55,24.3,2023-01-19T16:44:13.465Z,2023-01-24T10:50:08Z,3992908071,233,1385,,,,,,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671943,676,1,2,82,25,ebcxfnmnxrxvv6lcjsahgd38j,1,44.6,73.4,2023-01-19T16:44:13.493Z,2023-01-28T09:07:41Z,3984752183,56,Back,3985654225,212,3.5,3986880477,178,,3985654223,141,78.5,3985654221,140,44.3,3985654227,213,1.7,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671945,677,49,2,82,27,ebcxfnmnxrxvv6lcjsahgd38j,1,42.9,71,2023-01-19T16:44:14.928Z,2023-01-21T12:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671963,678,1,2,82,30,ebcxfnmnxrxvv6lcjsahgd38j,1,42,66.9,2023-01-19T16:44:17.792Z,2023-01-21T12:23:24Z,3984752285,140,38.1,3984752289,212,4.6,3984752283,56,Back,3984752291,213,3.6,3986880801,178,,3984752287,141,63.9,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671979,679,1,2,82,31,ebcxfnmnxrxvv6lcjsahgd38j,1,38.1,63.9,2023-01-19T16:44:19.588Z,2023-01-21T12:23:36Z,3984752393,213,4.2,3986881149,178,,3984752385,56,Back,3984752389,141,35.1,3984752387,140,28.8,3984752391,212,21.9,,,,,,,dozljiegaplgkxwywguqomeei,Saud Zaydan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498671989,680,1,2,82,34,ebcxfnmnxrxvv6lcjsahgd38j,1,28.8,35.1,2023-01-19T16:44:22.037Z,2023-01-21T12:23:46Z,3984752463,141,35.3,3986881403,178,,3984752465,212,9.6,3984752467,213,0.0,3984752459,56,Back,3984752461,140,37.9,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672007,681,1,2,82,35,ebcxfnmnxrxvv6lcjsahgd38j,1,37.9,35.3,2023-01-19T16:44:23.187Z,2023-01-21T12:23:52Z,3984752561,56,Back,3984752567,212,19.7,3984752565,141,9.1,3984752569,213,5.2,3986881499,178,,3984752563,140,45.9,,,,,,,dozljiegaplgkxwywguqomeei,Saud Zaydan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672011,682,4,2,82,39,ebcxfnmnxrxvv6lcjsahgd38j,1,53.2,11.4,2023-01-19T16:44:26.952Z,2023-01-21T12:24:02Z,3984752589,13,,3984752597,286,,3984752701,233,867,3984752595,265,,3984752591,56,Right,3984752593,152,,,,,,,,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672031,867,4,2,82,39,2kzl64gp8x37bon8tyxojqrr1,0,46.8,88.6,2023-01-19T16:44:26.953Z,2023-01-21T12:24:02Z,3984752719,233,682,3984752687,13,,3984752691,152,,3984752693,265,,3986881641,178,,3984752689,56,Back,3984752695,285,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672047,683,1,2,82,44,ebcxfnmnxrxvv6lcjsahgd38j,1,52.7,11.1,2023-01-19T16:44:32.050Z,2023-01-21T12:24:11Z,3984752781,56,Right,3984752787,212,6.6,3986881753,178,,3984752779,152,,3984752785,141,5.4,3984752789,213,5.7,3984752777,5,,3984752783,140,57.8,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672059,684,1,2,82,46,ebcxfnmnxrxvv6lcjsahgd38j,1,57.8,5.4,2023-01-19T16:44:34.061Z,2023-01-21T12:24:16Z,3984752837,212,5.0,3984752831,56,Right,3986881859,178,,3984752839,213,2.5,3984752835,141,9.5,3984752833,140,53.9,,,,,,,dozljiegaplgkxwywguqomeei,Saud Zaydan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672067,685,1,2,82,48,ebcxfnmnxrxvv6lcjsahgd38j,1,53.9,10.8,2023-01-19T16:44:35.844Z,2023-01-21T12:24:19Z,3984752877,56,Back,3986881907,178,,3984752879,140,40.9,3984752883,212,14.7,3984752881,141,18.9,3984752885,213,2.8,,,,,,,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672073,686,1,2,82,50,ebcxfnmnxrxvv6lcjsahgd38j,1,42.5,29,2023-01-19T16:44:38.572Z,2023-01-21T12:24:23Z,3984752917,140,47.1,3984752923,213,1.2,3986881963,178,,3984752915,56,Back,3984752919,141,46.4,3984752921,212,12.8,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672081,687,1,2,82,52,ebcxfnmnxrxvv6lcjsahgd38j,1,47.1,46.4,2023-01-19T16:44:39.915Z,2023-01-21T12:24:26Z,3984752953,213,3.1,3984752949,141,47.9,3984752945,56,Back,3984752951,212,14.4,3986882061,178,,3984752957,156,,3984752947,140,33.4,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672099,688,1,2,82,55,ebcxfnmnxrxvv6lcjsahgd38j,1,35.3,55.8,2023-01-19T16:44:42.742Z,2023-01-21T12:24:29Z,3986882105,178,,3984753023,140,37.5,3984753029,213,1.4,3984753025,141,75.9,3984753021,56,Back,3984753027,212,13.9,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672111,689,1,2,82,59,ebcxfnmnxrxvv6lcjsahgd38j,1,39.2,78.4,2023-01-19T16:44:47.198Z,2023-01-21T12:24:33Z,3984753081,141,66.9,3984753079,140,42.1,3986882187,178,,3984753085,213,5.1,3984753083,212,8.4,3984753077,56,Back,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672167,690,1,2,83,0,ebcxfnmnxrxvv6lcjsahgd38j,1,42.1,66.9,2023-01-19T16:44:48.300Z,2023-01-21T12:24:39Z,3984753345,212,13.3,3984753339,56,Back,3984753343,141,66.9,3984753341,140,29.4,3984753347,213,3.1,3986882301,178,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672173,691,1,2,83,6,ebcxfnmnxrxvv6lcjsahgd38j,1,29.4,66.9,2023-01-19T16:44:54.333Z,2023-01-21T12:24:43Z,3984753393,141,83.5,3984753389,56,Back,3984753395,212,13.6,3986882363,178,,3984753397,213,1.0,3984753391,140,36.6,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672201,692,1,2,83,9,ebcxfnmnxrxvv6lcjsahgd38j,1,36.6,83.5,2023-01-19T16:44:57.086Z,2023-01-21T12:24:47Z,3984753543,140,52.8,3984753549,213,0.5,3984753545,141,98.1,3984753547,212,19.7,3986882445,178,,3984753541,56,Left,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672203,693,27,2,83,26,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:45:14.233Z,2023-01-21T12:25:12Z,3984753619,233,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672215,868,27,2,83,26,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:45:14.233Z,2023-01-21T12:25:12Z,3984753601,233,693,3984753599,53,1omzj46rrvsev6v03nd72dgwl,3984753597,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672605,694,28,2,84,37,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:46:25.510Z,2023-01-21T12:26:19Z,3984757645,233,870,3984755653,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672591,870,28,2,84,37,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:46:25.510Z,2023-01-21T12:26:19Z,3984757627,233,694,3984755573,55,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672601,871,18,2,84,43,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:46:31.690Z,2023-01-21T12:25:27Z,3984755647,55,872,3984755627,59,24,3984755623,41,,3984755625,44,Midfielder,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672603,872,19,2,84,43,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:46:31.691Z,2023-01-21T12:25:28Z,3984755641,44,Midfielder,3984759153,293,1,3984755637,145,7,3984759151,292,6,3984755633,41,,3984755643,55,871,3984755639,59,80,,,,1ow25k1m9n3pf4r5s0erkqw2d,Mohammed Al Saiari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672989,890,68,2,84,44,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2023-01-19T16:46:32.670Z,2023-01-21T12:26:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672671,700,68,2,84,45,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:46:32.919Z,2023-01-21T12:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673023,703,1,2,84,46,ebcxfnmnxrxvv6lcjsahgd38j,1,45.1,90.7,2023-01-19T16:46:33.808Z,2023-01-21T12:26:37Z,3986884501,178,,3984757959,56,Back,3984757961,140,43.8,3984757967,213,4.6,3984757965,212,11.3,3984757963,141,74.2,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672615,695,1,2,84,48,ebcxfnmnxrxvv6lcjsahgd38j,1,41.3,70,2023-01-19T16:46:36.231Z,2023-01-21T12:26:42Z,3984755717,141,65.4,3984755721,213,5.5,3984755719,212,4.5,3984755715,140,44.4,3984755713,56,Back,3986884613,178,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672621,696,1,2,84,50,ebcxfnmnxrxvv6lcjsahgd38j,1,44.4,65.4,2023-01-19T16:46:37.888Z,2023-01-21T12:26:48Z,3984755747,140,41.9,3984755751,212,10.2,3986884665,178,,3984755745,56,Back,3984755749,141,79.9,3984755753,213,1.8,,,,,,,dozljiegaplgkxwywguqomeei,Saud Zaydan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672625,697,1,2,84,52,ebcxfnmnxrxvv6lcjsahgd38j,1,41.9,79.9,2023-01-19T16:46:40.399Z,2023-01-21T12:26:52Z,3984755775,213,4.3,3984755767,56,Back,3984755773,212,9.9,3984755771,141,66.6,3986884729,178,,3984755769,140,38.1,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672627,698,1,2,84,54,ebcxfnmnxrxvv6lcjsahgd38j,1,38.1,66.6,2023-01-19T16:46:42.680Z,2023-01-21T12:26:58Z,3986884789,178,,3984755779,56,Center,3984755781,140,63.2,3984755787,213,5.6,3984755783,141,38.1,3984755789,1,,3984755785,212,32.7,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672631,699,1,2,84,56,ebcxfnmnxrxvv6lcjsahgd38j,0,63.2,38.1,2023-01-19T16:46:44.347Z,2023-01-21T12:27:08Z,3984755811,140,59.4,3984755815,212,4.2,3986884939,178,,3984755817,213,3.5,3984755809,56,Center,3984755813,141,36.1,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672643,873,49,2,84,57,2kzl64gp8x37bon8tyxojqrr1,1,36.4,57.6,2023-01-19T16:46:44.816Z,2023-01-21T12:27:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1ow25k1m9n3pf4r5s0erkqw2d,Mohammed Al Saiari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672645,874,1,2,84,58,2kzl64gp8x37bon8tyxojqrr1,1,36.4,57.6,2023-01-19T16:46:46.640Z,2023-01-21T12:27:23Z,3984755901,56,Back,3984755907,212,13.3,3986885305,178,,3984755903,140,40.4,3984755909,213,5.0,3984755905,141,39.1,,,,,,,1ow25k1m9n3pf4r5s0erkqw2d,Mohammed Al Saiari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672647,875,1,2,85,0,2kzl64gp8x37bon8tyxojqrr1,1,40.4,39.4,2023-01-19T16:46:48.618Z,2023-01-21T12:27:27Z,3986885415,178,,3984755921,212,10.6,3984755915,56,Back,3984755919,141,36.4,3984755917,140,30.5,3984755923,213,3.3,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672681,876,1,2,85,3,2kzl64gp8x37bon8tyxojqrr1,1,27.8,37.7,2023-01-19T16:46:51.250Z,2023-01-21T12:27:32Z,3984756105,141,79.1,3984756109,213,1.6,3984756103,140,27.0,3984756101,56,Back,3986885479,178,,3984756107,212,28.2,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672689,877,1,2,85,7,2kzl64gp8x37bon8tyxojqrr1,1,27,79.1,2023-01-19T16:46:54.873Z,2023-01-21T12:27:35Z,3984756147,212,11.1,3984756141,56,Back,3984756149,213,5.1,3984756145,141,64.0,3984756143,140,31.1,3986885541,178,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672697,878,1,2,85,9,2kzl64gp8x37bon8tyxojqrr1,1,31.4,64.8,2023-01-19T16:46:57.107Z,2023-01-21T12:27:41Z,3986885579,178,,3984756205,212,5.2,3984756203,141,71.7,3984756199,56,Back,3984756201,140,33.6,3984756207,213,1.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672707,879,1,2,85,10,2kzl64gp8x37bon8tyxojqrr1,1,33.7,68.5,2023-01-19T16:46:58.460Z,2023-01-21T12:27:44Z,3986885629,178,,3984756253,212,19.4,3984756255,213,4.8,3984756251,141,40.1,3984756249,140,35.0,3984756247,56,Back,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672719,701,43,2,85,12,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:46:59.885Z,2023-01-19T16:47:07Z,3984756331,213,5.8,3984756321,3,0,3984756327,141,55.5,3984756417,144,1,3984756323,56,Center,3984756325,140,63.2,3984756329,212,22.5,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672717,880,1,2,85,12,2kzl64gp8x37bon8tyxojqrr1,1,35.2,40,2023-01-19T16:46:59.931Z,2023-01-21T12:27:48Z,3984756311,212,13.7,3986885717,178,,3984756307,140,27.7,3984756309,141,56.4,3984756305,56,Back,3984756313,213,2.2,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672733,881,1,2,85,14,2kzl64gp8x37bon8tyxojqrr1,1,29.2,51.9,2023-01-19T16:47:02.123Z,2023-01-21T12:27:51Z,3984756403,56,Back,3986885793,178,,3984756405,140,31.4,3984756409,212,30.4,3984756411,213,4.8,3984756407,141,7.3,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672761,882,1,2,85,17,2kzl64gp8x37bon8tyxojqrr1,1,31.2,10.1,2023-01-19T16:47:05.274Z,2023-01-21T12:27:55Z,3986885871,178,,3984756551,213,1.6,3984756547,141,27.4,3984756549,212,11.8,3984756545,140,31.1,3984756543,56,Back,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672783,883,1,2,85,23,2kzl64gp8x37bon8tyxojqrr1,1,36.2,30.4,2023-01-19T16:47:11.148Z,2023-01-21T12:27:58Z,3984756631,141,6.5,3984756635,213,5.0,3986885911,178,,3984756627,56,Back,3984756629,140,41.1,3984756633,212,17.0,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672797,884,1,2,85,26,2kzl64gp8x37bon8tyxojqrr1,1,41.1,6.4,2023-01-19T16:47:14.080Z,2023-01-21T12:28:06Z,3986886033,178,,3984756703,213,0.5,3984756697,140,53.2,3984756701,212,14.8,3984756695,56,Right,3984756699,141,17.6,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500222357,1409,83,2,85,28,ebcxfnmnxrxvv6lcjsahgd38j,1,47.4,83.2,2023-01-19T16:47:16.449Z,2023-01-24T11:00:28Z,3992925175,399,588773,,,,,,,,,,,,,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672805,885,1,2,85,28,2kzl64gp8x37bon8tyxojqrr1,1,52.9,16.7,2023-01-19T16:47:16.505Z,2023-01-21T12:28:12Z,3986886113,178,,3984756743,212,8.8,3984756739,140,44.8,3984756745,213,3.4,3984756741,141,13.2,3984756737,56,Back,,,,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672819,886,1,2,85,31,2kzl64gp8x37bon8tyxojqrr1,1,45,13.1,2023-01-19T16:47:18.945Z,2023-01-21T12:28:14Z,3984756837,212,49.9,3986886133,178,,3984756831,56,Center,3984756841,1,,3984756839,213,0.1,3984756835,141,22.1,3984756829,155,,3984756833,140,92.2,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672835,887,1,2,85,35,2kzl64gp8x37bon8tyxojqrr1,1,92.2,22.1,2023-01-19T16:47:23.650Z,2023-01-21T12:28:22Z,3984757293,210,13,3984756943,213,1.4,3984756939,141,54.6,3986886189,178,,3984756935,56,Center,3984757295,154,,3984756941,212,22.3,3984756937,140,95.3,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672837,888,13,2,85,37,2kzl64gp8x37bon8tyxojqrr1,1,95.1,54.5,2023-01-19T16:47:24.914Z,2023-01-21T12:28:23Z,3984756957,56,Center,3984757089,20,,3984757325,230,97.7,3984757317,102,59.7,3984757313,55,887,3984756953,22,,3984757319,103,5.6,3984757321,214,,1ow25k1m9n3pf4r5s0erkqw2d,Mohammed Al Saiari,3984757323,328,,3984757307,73,,,3984757311,154,,3986886289,178,,3984757309,29,,3984756955,16,,3984757327,231,,,,,,,,,,,,,,,51.1
2498672859,702,5,2,85,37,ebcxfnmnxrxvv6lcjsahgd38j,1,-1.1,42,2023-01-19T16:47:25.258Z,2023-01-21T12:28:26Z,3984757109,233,889,3984757087,346,,3984757085,56,Back,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498672841,889,5,2,85,37,2kzl64gp8x37bon8tyxojqrr1,0,101.1,58,2023-01-19T16:47:25.258Z,2023-01-21T12:28:27Z,3984756981,56,Center,3984757115,233,702,3984756983,346,,,,,,,,,,,,,,,,,1ow25k1m9n3pf4r5s0erkqw2d,Mohammed Al Saiari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673097,704,1,2,86,16,ebcxfnmnxrxvv6lcjsahgd38j,1,4.5,44,2023-01-19T16:48:04.262Z,2023-01-21T12:28:29Z,3984758297,140,59.1,3984760595,189,,3984758291,124,,3984758301,212,62.0,3984758303,213,5.9,3984758293,155,,3984758309,74,,3984758299,141,9.1,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,3984758305,1,,3984758295,56,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673133,705,4,2,86,20,ebcxfnmnxrxvv6lcjsahgd38j,1,62.6,3.7,2023-01-19T16:48:07.995Z,2023-01-21T12:28:37Z,3984758689,233,891,3984758457,265,,3984758451,13,,3984758453,56,Right,3984758455,152,,3984758459,286,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673115,891,4,2,86,20,2kzl64gp8x37bon8tyxojqrr1,0,37.4,96.3,2023-01-19T16:48:07.996Z,2023-01-21T12:28:36Z,3984758383,56,Back,3986886555,178,,3984758693,233,705,3984758677,13,,3984758385,285,,3984758679,152,,3984758681,265,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673117,892,43,2,86,26,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:48:14.239Z,2023-01-19T16:48:18Z,3984758431,144,5,3984758387,56,Back,3984758389,347,0,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498673141,706,1,2,86,30,ebcxfnmnxrxvv6lcjsahgd38j,1,57.2,11.3,2023-01-19T16:48:17.878Z,2023-01-21T12:28:44Z,3984758515,140,52.7,3984758509,5,,3984758511,152,,3984758519,212,9.7,3984758521,213,2.1,3984758513,56,Center,3984760569,189,,3986886749,178,,dozljiegaplgkxwywguqomeei,Saud Zaydan,3984758517,141,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
