id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2546378549,506,12,2,59,30,6ttwlm6op92r4670oayg5md7h,1,5.3,32.4,2023-05-09T17:23:36.955Z,2023-05-09T17:23:38Z,4265121275,56,Back,4265121301,15,,4265121283,213,1.6,4265121281,212,6.0,4265121277,140,5.0,4265121279,141,41.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546378555,594,13,2,59,31,o1iwuxbv233ayidxpibbxy59,1,95.8,63.4,2023-05-09T17:23:38.683Z,2023-05-09T17:23:46Z,4265121319,56,Center,4265121317,65,,4265121525,103,56.9,4265121383,328,,4265121315,22,,4265121529,458,,4265121527,214,,4265121533,231,53.4,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,4265121531,230,4265121523,102,47.9,99.3,,4265121521,85,4265121379,15,,,,,,,,,,,,,,,,,,,,,
2546378563,507,5,2,59,33,6ttwlm6op92r4670oayg5md7h,1,-0.8,50.8,2023-05-09T17:23:39.980Z,2023-05-09T18:01:48Z,4265121337,346,,4265121339,233,595,4265121335,56,Back,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546378559,595,5,2,59,33,o1iwuxbv233ayidxpibbxy59,0,100.8,49.2,2023-05-09T17:23:39.980Z,2023-05-09T17:23:41Z,4265121329,346,,4265121327,56,Center,4265121369,233,507,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546378973,508,27,2,60,34,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:24:41.379Z,2023-05-09T18:02:14Z,4265174057,233,596,4265124311,53,7a8ee7ohk4hnmaaw1imxeqsid,4265124309,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546378959,596,27,2,60,34,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:24:41.379Z,2023-05-09T18:02:13Z,4265174053,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379165,597,18,2,61,41,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:25:48.238Z,2023-05-09T17:25:48Z,4265124747,59,8,4265124789,55,598,4265124745,44,Midfielder,4265124743,42,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379167,598,19,2,61,41,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:25:48.239Z,2023-05-09T17:25:49Z,4265124769,55,597,4265124767,44,Forward,4265124755,42,,4265124761,59,17,4265124763,292,8,4265124765,293,1,4265124759,145,11,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379501,602,40,2,61,42,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:25:49.459Z,2023-05-09T17:27:33Z,4265126751,194,8j0yhxinglb5o5dpe2qd232dx,4265126745,59,"36, 6, 31, 18, 4, 14, 24, 10, 3, 17, 7, 2, 9, 15, 33, 44, 49, 50, 77",4265126743,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4265126749,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4265126747,130,4,4265126741,30,"ofynblpwoiwefv52bgqz30x6, 7msfk3faesnc4ls6893wdhi0a, 7l1lhluaxnuy4cun3omcva4us, c8sryc7a76ov57x24tv80swr9, 8j0yhxinglb5o5dpe2qd232dx, 95zoygnjudd2lmvc38oyuhwid, cm8m8mytnpgldxvoi9or35a09, cmijbwv0ine68v0y6kf9cuehh, 9f8pdf7j05xb111c5lunzgvyt, 2xkudoxz92f1vgbjlsbfum3f9, 12dv2sa9xm0aedpb13ivl11wp, 75cibe9m6z4wb8be86hfgvtud, 9etkdqceb3wo5zh0oktt0r85w, cpqq8bpr6j13okdcilmwyimtw, 2b8fj2xnd2h9rdbg0bkgbizu1, f5eje4do4lvjul2ban3ycraax, cf6l2e5tkglv7decs50666w44, 579yxu78qw5grz3kvhln6lrvu, 8ab4hqpw7m6ocphleluf9sicp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379349,509,18,2,62,46,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:26:53.538Z,2023-05-09T17:27:12Z,4265126305,41,,4265125897,55,510,4265125865,44,Defender,4265125867,59,32,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379351,510,19,2,62,46,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:26:53.539Z,2023-05-09T17:31:38Z,4265125879,44,Defender,4265125877,59,45,4265125881,55,509,4265126351,293,2,4265125875,145,2,4265126349,292,3,4265126347,41,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379367,511,28,2,62,49,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:26:56.696Z,2023-05-09T17:26:58Z,4265125965,55,508,4265125995,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379371,599,28,2,62,49,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:26:56.696Z,2023-05-09T17:26:58Z,4265125973,55,596,4265125985,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379447,512,1,2,63,9,6ttwlm6op92r4670oayg5md7h,1,5.1,42.1,2023-05-09T17:27:15.826Z,2023-05-09T17:27:17Z,4265126411,56,Right,4265126415,141,13.2,4265126413,140,54.2,4265126425,74,,4265126409,124,,4265126421,1,,4265126417,212,55.2,4265126419,213,5.9,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379449,513,44,2,63,10,6ttwlm6op92r4670oayg5md7h,1,61,15.4,2023-05-09T17:27:17.698Z,2023-05-09T17:27:20Z,4265126429,286,,4265126427,56,Right,4265126437,233,600,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379451,600,44,2,63,10,o1iwuxbv233ayidxpibbxy59,0,39,84.6,2023-05-09T17:27:17.699Z,2023-05-09T17:27:21Z,4265126503,233,513,4265126433,56,Back,4265126435,285,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379469,514,1,2,63,11,6ttwlm6op92r4670oayg5md7h,1,54.2,13.2,2023-05-09T17:27:18.289Z,2023-05-09T17:27:22Z,4265126521,3,,4265126529,141,2.3,4265126527,140,78.6,4265126523,168,,4265126525,56,Right,4265126531,212,26.7,4265126533,213,6.0,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379471,515,4,2,63,15,6ttwlm6op92r4670oayg5md7h,1,75.8,2.8,2023-05-09T17:27:22.418Z,2023-05-09T17:27:24Z,4265126541,152,,4265126599,233,601,4265126539,56,Right,4265126537,13,,4265126545,286,,4265126543,265,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379475,601,4,2,63,15,o1iwuxbv233ayidxpibbxy59,0,24.2,97.2,2023-05-09T17:27:22.419Z,2023-05-09T17:27:24Z,4265126557,13,,4265126559,56,Back,4265126619,233,515,4265126561,152,,4265126565,285,,4265126563,265,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379577,516,1,2,63,35,6ttwlm6op92r4670oayg5md7h,1,78.3,4,2023-05-09T17:27:41.763Z,2023-05-09T17:27:43Z,4265127111,213,1.9,4265127099,5,,4265127109,212,3.9,4265127107,141,9.4,4265127103,56,Right,4265127105,140,77.0,4265127101,152,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379587,517,1,2,63,36,6ttwlm6op92r4670oayg5md7h,1,77.6,10.6,2023-05-09T17:27:43.507Z,2023-05-09T17:27:47Z,4265127195,141,2.5,4265127193,140,90.5,4265127199,213,5.9,4265127197,212,14.6,4265127191,56,Right,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379593,518,1,2,63,40,6ttwlm6op92r4670oayg5md7h,1,90.8,2.6,2023-05-09T17:27:46.915Z,2023-05-09T17:27:49Z,4265127229,56,Right,4265127237,213,2.3,4265127231,140,85.4,4265127235,212,8.8,4265127233,141,12.5,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379601,519,1,2,63,42,6ttwlm6op92r4670oayg5md7h,1,86.5,11.9,2023-05-09T17:27:48.883Z,2023-05-09T17:27:51Z,4265127289,141,2.8,4265127287,140,88.3,4265127291,212,6.5,4265127293,213,5.0,4265127285,56,Right,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379607,520,1,2,63,44,6ttwlm6op92r4670oayg5md7h,1,87.1,2.6,2023-05-09T17:27:51.315Z,2023-05-09T17:27:54Z,4265127349,140,72.7,4265127347,56,Right,4265127353,212,15.2,4265127355,213,3.0,4265127351,141,5.3,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379617,521,1,2,63,47,6ttwlm6op92r4670oayg5md7h,1,71.2,6.5,2023-05-09T17:27:54.499Z,2023-05-09T17:27:58Z,4265127419,212,18.7,4265127417,141,24.1,4265127415,140,57.5,4265127413,56,Center,4265127421,213,2.4,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379639,522,1,2,63,51,6ttwlm6op92r4670oayg5md7h,1,56.2,24.3,2023-05-09T17:27:57.987Z,2023-05-09T17:28:01Z,4265127543,212,29.6,4265127545,213,1.7,4265127541,141,67.2,4265127537,56,Center,4265127539,140,51.5,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379647,523,1,2,63,54,6ttwlm6op92r4670oayg5md7h,1,37.4,76.9,2023-05-09T17:28:01.604Z,2023-05-09T17:28:05Z,4265127599,213,3.8,4265127597,212,28.5,4265127591,56,Back,4265127593,140,16.3,4265127595,141,50.6,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379669,524,1,2,63,58,6ttwlm6op92r4670oayg5md7h,1,16.5,46,2023-05-09T17:28:05.603Z,2023-05-09T17:28:09Z,4265127717,56,Back,4265127719,140,24.5,4265127721,141,16.8,4265127723,212,21.6,4265127725,213,5.1,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379703,525,1,2,64,2,6ttwlm6op92r4670oayg5md7h,1,29.7,14,2023-05-09T17:28:09.076Z,2023-05-09T17:28:56Z,4265127899,1,,4265127887,140,93.6,4265127889,141,28.8,4265127895,213,0.1,4265127883,155,,4265127885,56,Center,4265128809,154,,4265128807,210,15,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,4265127891,212,,,,67.8,1,,,,,,,,,,,,,,,,,,,,,,,,,
2546379707,526,15,2,64,7,6ttwlm6op92r4670oayg5md7h,1,95.6,29.5,2023-05-09T17:28:14.675Z,2023-05-09T17:28:57Z,4265127915,22,,4265128813,29,,4265128811,78,,4265127917,62,,4265127919,56,Center,4265128821,102,49.4,4265128135,233,603,4265128823,103,2.5,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,4265128817,55,4265128829,147,41.9,525,,4265128827,146,4265128815,154,4265128825,214,,4265128131,20,,,,,,,,,,,98.5,,,,,
2546379713,603,10,2,64,8,o1iwuxbv233ayidxpibbxy59,1,1.7,56.2,2023-05-09T17:28:14.775Z,2023-05-09T17:34:43Z,4265128005,183,,4265128003,180,,4265127989,56,Back,4265128139,233,526,4265127983,173,,,,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379729,527,1,2,64,11,6ttwlm6op92r4670oayg5md7h,1,74,21.3,2023-05-09T17:28:18.628Z,2023-05-09T17:28:23Z,4265128063,56,Right,4265128065,140,85.3,4265128067,141,14.0,4265128069,212,12.9,4265128071,213,5.9,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379731,528,4,2,64,15,6ttwlm6op92r4670oayg5md7h,1,86.9,17.6,2023-05-09T17:28:22.516Z,2023-05-09T17:28:24Z,4265128075,13,,4265128083,286,,4265128081,265,,4265128077,56,Right,4265128079,152,,4265128101,233,604,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379735,604,4,2,64,15,o1iwuxbv233ayidxpibbxy59,0,13.1,82.4,2023-05-09T17:28:22.517Z,2023-05-09T17:28:25Z,4265128105,233,528,4265128095,285,,4265128093,265,,4265128091,152,,4265128087,13,,4265128089,56,Back,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379979,529,15,2,65,20,6ttwlm6op92r4670oayg5md7h,1,85.5,19.2,2023-05-09T17:29:26.998Z,2023-05-09T17:29:48Z,4265129661,66,,4265129663,56,Right,4265130293,147,48.6,4265130283,81,,4265130303,233,605,4265130281,121,,4265130291,146,99.1,4265130287,103,31.6,3kfeazpv3d1wy6e333pudwkid,D. Đoković,4265130289,458,4265129659,26,,,,4265130285,102,4265129831,72,,,,,,,,,,,,,,,,48.1,,,,,
2546379987,605,10,2,65,20,o1iwuxbv233ayidxpibbxy59,1,2,51,2023-05-09T17:29:27.098Z,2023-05-09T17:29:34Z,4265129699,56,Back,4265129697,182,,4265129693,173,,4265129881,233,529,4265129841,181,,,,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546379997,530,6,2,65,21,6ttwlm6op92r4670oayg5md7h,1,91.8,34.1,2023-05-09T17:29:28.374Z,2023-05-09T17:29:32Z,4265129795,233,606,4265129753,56,Center,4265129755,75,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380001,606,6,2,65,21,o1iwuxbv233ayidxpibbxy59,0,8.2,65.9,2023-05-09T17:29:28.374Z,2023-05-09T18:00:08Z,4265129771,56,Back,4265129773,73,,4265129803,233,530,,,,,,,,,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380133,531,1,2,65,44,6ttwlm6op92r4670oayg5md7h,1,99.5,0.5,2023-05-09T17:29:51.351Z,2023-05-09T17:30:09Z,4265130589,141,39.2,4265130587,140,95.1,4265130577,2,,4265130579,6,,4265131073,210,13,4265131075,154,,4265130583,224,,4265130593,213,1.7,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,4265130585,56,4265130591,212,26.7,Center,1,4265130581,155,,,,,,,,,,,,,,,,,,,,,,,
2546380145,532,44,2,65,48,6ttwlm6op92r4670oayg5md7h,1,93.4,39.9,2023-05-09T17:29:55.640Z,2023-05-09T17:30:46Z,4265130669,233,607,4265130639,56,Center,4265130641,286,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380131,607,44,2,65,48,o1iwuxbv233ayidxpibbxy59,0,6.6,60.1,2023-05-09T17:29:55.641Z,2023-05-09T17:29:58Z,4265130561,56,Back,4265130563,285,,4265130679,233,532,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380147,533,13,2,65,49,6ttwlm6op92r4670oayg5md7h,1,95.1,39.2,2023-05-09T17:29:55.938Z,2023-05-09T17:30:09Z,4265130899,328,,4265131083,29,,4265130895,15,,4265131093,103,20.8,4265131091,102,38.5,4265131081,75,,4265131097,231,46.9,4265131087,55,531,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,4265131095,230,4265130653,56,Center,99.1,,4265131085,154,4265130893,24,4265130651,60,,,,,,,,,,,,,,,,,,,
2546380157,534,5,2,65,49,6ttwlm6op92r4670oayg5md7h,0,100.8,37.2,2023-05-09T17:29:56.538Z,2023-05-09T18:01:48Z,4265130705,346,,4265130723,233,608,4265130703,56,Center,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380135,608,5,2,65,49,o1iwuxbv233ayidxpibbxy59,1,-0.8,62.8,2023-05-09T17:29:56.538Z,2023-05-09T17:29:59Z,4265130719,233,534,4265130599,346,,4265130597,56,Back,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380245,609,1,2,66,9,o1iwuxbv233ayidxpibbxy59,1,3.8,50.5,2023-05-09T17:30:16.570Z,2023-05-09T17:30:17Z,4265131281,212,19.6,4265131283,213,5.3,4265131277,140,14.6,4265131279,141,27.0,4265131287,237,,4265131273,124,,4265131275,56,Back,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380267,610,1,2,66,10,o1iwuxbv233ayidxpibbxy59,1,14.9,26.9,2023-05-09T17:30:17.450Z,2023-05-09T17:30:20Z,4265131381,56,Back,4265131389,213,5.4,4265131387,212,18.4,4265131385,141,6.3,4265131383,140,26.2,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380277,611,1,2,66,13,o1iwuxbv233ayidxpibbxy59,1,26.2,6.3,2023-05-09T17:30:20.170Z,2023-05-09T17:30:22Z,4265131461,213,2.3,4265131457,141,28.4,4265131459,212,20.4,4265131455,140,13.0,4265131453,56,Back,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380287,612,1,2,66,15,o1iwuxbv233ayidxpibbxy59,1,14,32.3,2023-05-09T17:30:21.978Z,2023-05-09T17:30:25Z,4265131509,140,22.1,4265131507,56,Back,4265131511,141,64.6,4265131513,212,23.6,4265131515,213,1.2,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380299,613,1,2,66,18,o1iwuxbv233ayidxpibbxy59,1,24.7,65.8,2023-05-09T17:30:24.987Z,2023-05-09T17:30:30Z,4265131599,213,6.0,4265131597,212,9.8,4265131591,56,Back,4265131595,141,62.2,4265131593,140,33.7,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380323,614,1,2,66,23,o1iwuxbv233ayidxpibbxy59,1,40.2,71.9,2023-05-09T17:30:30.426Z,2023-05-09T17:30:36Z,4265131745,141,76.8,4265131749,213,0.1,4265131741,140,61.3,4265131747,212,22.4,4265131737,56,Center,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380331,615,50,2,66,29,o1iwuxbv233ayidxpibbxy59,1,58.4,94.4,2023-05-09T17:30:36.539Z,2023-05-09T17:30:43Z,4265131929,233,535,4265131757,56,Left,4265131759,286,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380353,535,7,2,66,29,6ttwlm6op92r4670oayg5md7h,1,41.6,5.6,2023-05-09T17:30:36.540Z,2023-05-09T17:31:09Z,4265131901,167,,4265131903,56,Back,4265131923,233,615,4265131905,285,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380355,536,5,2,66,30,6ttwlm6op92r4670oayg5md7h,0,39.3,-2,2023-05-09T17:30:37.643Z,2023-05-09T18:01:48Z,4265131911,347,,4265131909,56,Back,4265131953,233,616,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380363,616,5,2,66,30,o1iwuxbv233ayidxpibbxy59,1,60.7,102,2023-05-09T17:30:37.643Z,2023-05-09T17:30:44Z,4265131935,347,,4265131933,56,Left,4265131947,233,536,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380403,617,1,2,66,37,o1iwuxbv233ayidxpibbxy59,1,61.5,100,2023-05-09T17:30:44.219Z,2023-05-09T17:30:52Z,4265132167,56,Left,4265132169,140,78.1,4265132165,107,,4265132171,141,93.1,4265132173,212,18.4,4265132175,213,6.0,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380407,618,3,2,66,45,o1iwuxbv233ayidxpibbxy59,0,93.1,97.8,2023-05-09T17:30:52.267Z,2023-05-09T17:30:54Z,4265132297,233,537,4265132203,56,Left,4265132205,286,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380413,537,7,2,66,45,6ttwlm6op92r4670oayg5md7h,1,6.9,2.2,2023-05-09T17:30:52.268Z,2023-05-09T17:30:54Z,4265132293,233,618,4265132245,167,,4265132249,285,,4265132247,56,Back,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380417,538,5,2,66,46,6ttwlm6op92r4670oayg5md7h,0,7.5,-1.7,2023-05-09T17:30:53.083Z,2023-05-09T18:01:48Z,4265132267,56,Back,4265132269,347,,4265132487,233,619,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380455,619,5,2,66,46,o1iwuxbv233ayidxpibbxy59,1,92.5,101.7,2023-05-09T17:30:53.083Z,2023-05-09T17:31:03Z,4265132479,56,Left,4265132483,233,538,4265132481,347,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380463,620,1,2,66,55,o1iwuxbv233ayidxpibbxy59,1,88.4,100,2023-05-09T17:31:01.859Z,2023-05-09T17:31:10Z,4265132525,212,7.0,4265132523,141,91.4,4265132511,107,,4265132515,56,Left,4265132527,213,4.9,4265132519,140,89.5,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380465,621,1,2,66,56,o1iwuxbv233ayidxpibbxy59,1,89.5,91.4,2023-05-09T17:31:03.123Z,2023-05-09T17:31:06Z,4265132539,213,2.1,4265132537,212,3.7,4265132531,56,Left,4265132533,140,87.8,4265132535,141,96.1,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380467,622,1,2,66,57,o1iwuxbv233ayidxpibbxy59,0,86,93.8,2023-05-09T17:31:03.795Z,2023-05-09T17:31:07Z,4265132549,140,83.8,4265132547,56,Left,4265132555,213,3.8,4265132553,212,2.9,4265132551,141,91.2,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380471,539,49,2,66,59,6ttwlm6op92r4670oayg5md7h,1,24.2,3.2,2023-05-09T17:31:06.426Z,2023-05-09T17:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380477,540,4,2,67,0,6ttwlm6op92r4670oayg5md7h,1,18.2,8.3,2023-05-09T17:31:07.001Z,2023-05-09T17:31:14Z,4265132609,285,,4265132607,265,,4265132601,13,,4265132603,56,Back,4265132837,233,623,4265132605,152,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546380515,623,4,2,67,0,o1iwuxbv233ayidxpibbxy59,0,81.8,91.7,2023-05-09T17:31:07.002Z,2023-05-09T17:32:02Z,4265132807,265,,4265132809,286,,4265132801,13,,4265132805,152,,4265132803,56,Left,4265132843,233,540,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
