id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2545956171,372,1,2,50,26,cq4rdp1mkan8zhaw7bmzjdaqk,0,70.1,2.5,2023-05-08T17:12:38.825Z,2023-05-12T13:20:23Z,4262880925,212,49.2,4262880915,2,,4269951285,20,,4262880917,155,,4262880921,140,91.8,4269951283,224,,4262880919,56,Center,4262880923,141,66.7,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,4262880929,1,,4262880927,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956195,350,12,2,50,31,2xl3g56k2mbuwdbre46s29vt4,1,2.7,29.9,2023-05-08T17:12:43.655Z,2023-05-08T17:12:45Z,4262881063,56,Back,4262881069,212,21.4,4262881067,141,0.0,4262881151,167,,4262881065,140,4.4,4262881071,213,4.8,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956203,351,5,2,50,32,2xl3g56k2mbuwdbre46s29vt4,0,6.6,-1.4,2023-05-08T17:12:44.877Z,2023-05-08T17:12:49Z,4262881117,347,,4262881481,233,373,4262881115,56,Back,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956255,373,5,2,50,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,93.4,101.4,2023-05-08T17:12:44.877Z,2023-05-08T17:31:41Z,4262881421,56,Left,4262881465,233,351,4262881423,347,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956595,374,1,2,50,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,88.6,100,2023-05-08T17:13:09.609Z,2023-05-08T17:13:11Z,4262883233,141,90.2,4262883239,213,5.0,4262883227,107,,4262883231,140,90.5,4262883229,56,Left,4262883235,212,7.6,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956635,375,1,2,50,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,90.5,90.2,2023-05-08T17:13:11.017Z,2023-05-08T17:13:12Z,4262883435,213,2.5,4262883427,56,Left,4262883429,140,85.8,4262883431,141,96.2,4262883433,212,6.4,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956663,352,45,2,51,0,2xl3g56k2mbuwdbre46s29vt4,0,16.4,10.5,2023-05-08T17:13:12.600Z,2023-05-08T17:13:17Z,4262883559,56,Back,4262883767,233,376,4262883563,285,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956693,376,3,2,51,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,83.6,89.5,2023-05-08T17:13:12.600Z,2023-05-12T13:20:42Z,4262883755,233,352,4262883709,286,,4262883707,56,Left,4269951771,465,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956697,377,50,2,51,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,92,86.4,2023-05-08T17:13:16.073Z,2023-05-08T17:13:20Z,4262883721,56,Left,4262883725,286,,4262884117,233,353,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956759,353,7,2,51,3,2xl3g56k2mbuwdbre46s29vt4,1,8,13.6,2023-05-08T17:13:16.074Z,2023-05-12T13:20:50Z,4262884093,56,Back,4269951907,384,,4262884105,233,377,4262884095,285,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547280705,645,49,2,51,5,2xl3g56k2mbuwdbre46s29vt4,1,3.2,15.6,2023-05-08T17:13:18.296Z,2023-05-12T13:21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956791,354,12,2,51,6,2xl3g56k2mbuwdbre46s29vt4,1,2.2,13.3,2023-05-08T17:13:19.079Z,2023-05-08T17:13:25Z,4262884283,56,Back,4262884289,212,17.3,4262884287,141,0.0,4262884349,167,,4262884285,140,15.6,4262884291,213,5.7,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956797,355,5,2,51,7,2xl3g56k2mbuwdbre46s29vt4,0,17.4,-1.2,2023-05-08T17:13:19.982Z,2023-05-08T17:31:41Z,4262884409,233,378,4262884329,347,,4262884325,56,Back,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956783,378,5,2,51,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,82.6,101.2,2023-05-08T17:13:19.982Z,2023-05-08T17:13:22Z,4262884375,233,355,4262884247,56,Left,4262884249,347,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956989,379,1,2,51,20,cq4rdp1mkan8zhaw7bmzjdaqk,0,85,100,2023-05-08T17:13:32.488Z,2023-05-08T17:13:38Z,4262885363,1,,4262885355,141,56.3,4262885351,56,Center,4262885349,107,,4262885357,212,31.2,4262885359,213,4.8,4262885353,140,88.2,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956977,356,44,2,51,23,2xl3g56k2mbuwdbre46s29vt4,1,10,42,2023-05-08T17:13:35.606Z,2023-05-08T17:13:37Z,4262885297,56,Back,4262885465,233,380,4262885299,285,,,,,,,,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956997,380,44,2,51,23,cq4rdp1mkan8zhaw7bmzjdaqk,0,90,58,2023-05-08T17:13:35.607Z,2023-05-08T17:13:38Z,4262885433,286,,4262885431,56,Center,4262885531,233,356,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545956983,357,12,2,51,23,2xl3g56k2mbuwdbre46s29vt4,1,8.3,40.4,2023-05-08T17:13:35.878Z,2023-05-08T17:13:51Z,4262885335,141,37.8,4262885331,56,Back,4262886535,15,,4262885337,212,3.5,4262885333,140,11.2,4262885339,213,5.8,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957009,381,61,2,51,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,88.2,56.3,2023-05-08T17:13:37.385Z,2023-05-08T18:12:29Z,4262885493,56,Center,,,,,,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957027,358,1,2,51,26,2xl3g56k2mbuwdbre46s29vt4,0,10.8,45.3,2023-05-08T17:13:38.439Z,2023-05-08T17:13:39Z,4262885615,157,,4262885623,212,29.2,4262885627,1,,4262885621,141,54.4,4262885617,56,Back,4262885625,213,0.2,4262885619,140,38.0,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957073,382,61,2,51,28,cq4rdp1mkan8zhaw7bmzjdaqk,0,68.7,45.5,2023-05-08T17:13:40.520Z,2023-05-12T13:22:42Z,4262885857,56,Center,,,,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957071,359,49,2,51,29,2xl3g56k2mbuwdbre46s29vt4,1,28,52.6,2023-05-08T17:13:41.495Z,2023-05-08T17:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957133,360,1,2,51,29,2xl3g56k2mbuwdbre46s29vt4,1,28,52.6,2023-05-08T17:13:41.880Z,2023-05-08T17:13:46Z,4262886237,140,39.1,4262886243,213,0.9,4262886239,141,75.4,4262886241,212,19.4,4262886235,56,Back,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957167,361,1,2,51,33,2xl3g56k2mbuwdbre46s29vt4,0,53.4,83.1,2023-05-08T17:13:45.927Z,2023-05-08T17:13:48Z,4262886369,212,21.7,4262886363,56,Center,4262886367,141,71.8,4262886371,213,5.9,4262886365,140,72.7,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957173,383,49,2,51,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.3,28.2,2023-05-08T17:13:48.721Z,2023-05-08T17:13:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957217,384,1,2,51,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,23.2,26.2,2023-05-08T17:13:50.696Z,2023-05-08T17:13:55Z,4262886661,140,30.8,4262886669,213,5.2,4262886667,212,15.6,4262886665,141,6.5,4262886653,56,Back,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957267,385,1,2,51,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.2,5.9,2023-05-08T17:13:55.081Z,2023-05-08T17:13:59Z,4262886951,141,29.7,4262886945,155,,4262886957,1,,4262886953,212,32.1,4262886955,213,0.5,4262886947,56,Center,4262886949,140,59.6,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957283,386,1,2,51,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,60.2,29.4,2023-05-08T17:13:59.105Z,2023-05-08T17:14:00Z,4262887071,140,78.7,4262887065,3,,4262887077,213,6.1,4262887073,141,23.9,4262887075,212,19.8,4262887069,56,Center,4262887067,168,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957311,362,1,2,51,48,2xl3g56k2mbuwdbre46s29vt4,1,19.6,65.6,2023-05-08T17:14:00.887Z,2023-05-08T17:14:02Z,4262887255,140,6.4,4262887251,3,,4262887261,213,3.7,4262887257,141,52.9,4262887253,56,Back,4262887259,212,16.3,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957313,363,52,2,51,50,2xl3g56k2mbuwdbre46s29vt4,1,6.4,52.9,2023-05-08T17:14:02.488Z,2023-05-12T13:23:49Z,4269957753,377,,,,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957369,364,1,2,51,52,2xl3g56k2mbuwdbre46s29vt4,1,10.4,60.2,2023-05-08T17:14:05.062Z,2023-05-08T17:14:06Z,4262887617,287,,4262887573,213,0.8,4262887571,212,24.4,4262887565,56,Back,4262887569,141,86.7,4262887563,123,,4262887567,140,26.0,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957427,365,1,2,51,54,2xl3g56k2mbuwdbre46s29vt4,0,25.9,86.4,2023-05-08T17:14:07.223Z,2023-05-08T17:14:15Z,4262887951,140,27.0,4262887949,56,Back,4262887955,212,5.7,4262887953,141,94.6,4262887957,213,1.4,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957413,387,3,2,51,57,cq4rdp1mkan8zhaw7bmzjdaqk,0,72.5,5.5,2023-05-08T17:14:10.064Z,2023-05-12T13:24:12Z,4262887869,286,,4269958295,465,,4262887867,56,Right,4262888099,233,366,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957445,366,7,2,51,57,2xl3g56k2mbuwdbre46s29vt4,1,27.5,94.5,2023-05-08T17:14:10.065Z,2023-05-12T13:24:16Z,4269958409,385,,4262888057,285,,4262888071,233,387,4262888053,167,,4262888055,56,Back,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957455,367,5,2,51,58,2xl3g56k2mbuwdbre46s29vt4,0,24.5,101.1,2023-05-08T17:14:10.994Z,2023-05-08T17:31:42Z,4262888201,233,388,4262888109,347,,4262888107,56,Back,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957453,388,5,2,51,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,75.5,-1.1,2023-05-08T17:14:10.994Z,2023-05-08T17:14:14Z,4262888087,347,,4262888083,56,Right,4262888145,233,367,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957479,389,1,2,52,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.3,0,2023-05-08T17:14:13.312Z,2023-05-08T17:14:14Z,4262888227,212,9.8,4262888231,213,1.9,4262888223,140,71.1,4262888225,141,12.2,4262888221,56,Right,4262888217,107,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957491,390,1,2,52,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,71.1,12.2,2023-05-08T17:14:14.584Z,2023-05-08T17:14:15Z,4262888299,141,5.3,4262888303,213,4.8,4262888297,140,71.3,4262888295,56,Right,4262888301,212,4.7,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957519,391,1,2,52,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,71.3,5.3,2023-05-08T17:14:15.568Z,2023-05-08T17:14:18Z,4262888479,140,62.8,4262888477,56,Right,4262888487,212,9.1,4262888489,213,3.3,4262888483,141,2.8,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957545,392,1,2,52,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.6,4,2023-05-08T17:14:18.472Z,2023-05-08T17:14:20Z,4262888621,56,Right,4262888627,212,7.3,4262888623,140,63.2,4262888629,213,1.0,4262888625,141,13.2,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957563,393,1,2,52,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.2,13.2,2023-05-08T17:14:20.744Z,2023-05-08T17:14:22Z,4262888761,213,4.7,4262888757,141,7.9,4262888753,56,Right,4262888759,212,3.6,4262888755,140,63.2,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957601,394,1,2,52,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.2,7.9,2023-05-08T17:14:22.536Z,2023-05-08T17:14:24Z,4262888969,141,2.6,4262888973,213,3.6,4262888967,140,56.3,4262888965,56,Right,4262888971,212,8.1,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957629,395,1,2,52,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.1,2.6,2023-05-08T17:14:24.840Z,2023-05-08T17:14:28Z,4262889143,212,18.5,4262889147,213,2.2,4262889139,141,25.2,4262889133,56,Back,4262889135,140,46.3,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957643,396,1,2,52,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,47,25.3,2023-05-08T17:14:28.352Z,2023-05-08T17:14:29Z,4262889201,56,Right,4262889207,212,7.0,4262889209,213,5.4,4262889203,140,51.2,4262889205,141,17.4,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957693,397,1,2,52,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,51.2,17.4,2023-05-08T17:14:29.824Z,2023-05-08T17:14:32Z,4262889471,140,41.3,4262889473,141,31.5,4262889477,213,2.4,4262889475,212,14.1,4262889467,56,Back,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957727,398,1,2,52,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.7,33.7,2023-05-08T17:14:32.320Z,2023-05-08T17:14:36Z,4262889697,140,39.5,4262889699,141,67.3,4262889695,56,Back,4262889703,213,1.6,4262889701,212,22.9,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957771,399,1,2,52,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,46.7,70.6,2023-05-08T17:14:36.152Z,2023-05-08T17:14:38Z,4262889961,213,1.0,4262889957,141,95.4,4262889953,56,Left,4262889959,212,19.9,4262889955,140,56.8,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957777,400,3,2,52,26,cq4rdp1mkan8zhaw7bmzjdaqk,0,59.6,95.7,2023-05-08T17:14:38.752Z,2023-05-12T13:27:35Z,4262890041,286,,4269963059,464,,4262890183,233,368,4262890039,56,Left,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957803,368,7,2,52,26,2xl3g56k2mbuwdbre46s29vt4,1,40.4,4.3,2023-05-08T17:14:38.753Z,2023-05-12T13:27:37Z,4262890165,285,,4269963131,385,,4262890163,56,Back,4262890161,167,,4262890175,233,400,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957815,369,5,2,52,27,2xl3g56k2mbuwdbre46s29vt4,0,41.2,-1,2023-05-08T17:14:40.225Z,2023-05-08T17:31:42Z,4262890341,233,401,4262890257,56,Back,4262890259,347,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957805,401,5,2,52,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.8,101,2023-05-08T17:14:40.225Z,2023-05-08T17:14:42Z,4262890169,347,,4262890309,233,369,4262890167,56,Left,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957851,402,1,2,52,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.1,100,2023-05-08T17:14:44.431Z,2023-05-08T17:14:46Z,4262890455,107,,4262890469,213,3.7,4262890463,140,47.4,4262890467,212,14.7,4262890461,56,Back,4262890465,141,88.7,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957895,403,1,2,52,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.4,88.7,2023-05-08T17:14:45.864Z,2023-05-08T17:14:48Z,4262890713,140,37.2,4262890719,213,4.2,4262890717,212,21.3,4262890709,56,Back,4262890715,141,61.7,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957931,404,1,2,52,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.2,61.7,2023-05-08T17:14:48.536Z,2023-05-08T17:14:50Z,4262890957,212,9.1,4262890951,140,45.8,4262890963,213,0.1,4262890947,56,Back,4262890955,141,63.7,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957941,405,1,2,52,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,45.8,63.7,2023-05-08T17:14:50.879Z,2023-05-08T17:14:52Z,4262890997,56,Back,4262891097,233,370,4262890999,140,44.8,4262891003,212,1.1,4262891001,141,64.3,4262891101,286,,4262891095,236,,4262891005,213,2.8,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957951,370,74,2,52,38,2xl3g56k2mbuwdbre46s29vt4,1,46.5,35.4,2023-05-08T17:14:50.880Z,2023-05-08T17:14:53Z,4262891035,56,Back,4262891037,285,,4262891109,233,405,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545957991,371,49,2,52,41,2xl3g56k2mbuwdbre46s29vt4,1,48.1,50.8,2023-05-08T17:14:53.671Z,2023-05-08T17:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958049,372,1,2,52,41,2xl3g56k2mbuwdbre46s29vt4,1,48.1,50.8,2023-05-08T17:14:54.215Z,2023-05-08T17:14:57Z,4262891525,56,Center,4262891533,213,0.3,4262891535,1,,4262891527,140,77.1,4262891523,155,,4262891531,212,32.0,4262891529,141,65.5,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958085,373,1,2,52,44,2xl3g56k2mbuwdbre46s29vt4,1,77.1,65.5,2023-05-08T17:14:57.175Z,2023-05-12T13:29:14Z,4262891691,56,Center,4262891697,212,9.5,4262891693,140,82.4,4262891699,213,5.3,4262891695,141,54.2,4262893929,210,15,4262893931,154,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958101,374,3,2,52,47,2xl3g56k2mbuwdbre46s29vt4,1,87.6,43,2023-05-08T17:14:59.623Z,2023-05-12T14:10:22Z,4262891793,56,Center,4269965441,465,,4262891903,233,406,4262891795,286,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958079,406,45,2,52,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,12.4,57,2023-05-08T17:14:59.623Z,2023-05-12T14:10:22Z,4262891669,56,Back,4262891935,233,374,4262891671,285,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958109,375,15,2,52,48,2xl3g56k2mbuwdbre46s29vt4,1,88.9,42.3,2023-05-08T17:15:00.806Z,2023-05-12T13:29:14Z,4262891841,22,,4262893971,29,,4262893973,154,,4262893987,147,44.4,4262892737,20,,4262893985,146,91.0,4262892739,17,,4262895627,215,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,4262893979,102,49.8,4262892793,233,407,4262893975,55,373,4262891845,56,,Center,4262893969,78,,4262893983,214,4262893981,103,7.6,,,,,,,,,,,,,,,,,,
2545958113,407,10,2,52,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,7.6,55.9,2023-05-08T17:15:00.906Z,2023-05-12T13:29:19Z,4262891875,56,Back,4262891869,173,,4262892293,179,,4269966625,376,,4262892805,233,375,4262891873,182,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545958623,376,6,2,52,49,2xl3g56k2mbuwdbre46s29vt4,1,89.8,39.6,2023-05-08T17:15:02.187Z,2023-05-08T17:42:00Z,4262992917,233,408,4262894489,75,,4262894487,56,Center,,,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
