id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,assist
2527128555,169,49,1,20,38,bgkfdckqfqnfbmecbtz03n76d,1,57.4,66.9,2023-04-02T01:38:28.673Z,2023-04-04T14:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128581,170,1,1,20,39,bgkfdckqfqnfbmecbtz03n76d,1,57.6,67.6,2023-04-02T01:38:30.111Z,2023-04-04T14:21:00Z,4155757259,141,60.8,4155758255,210,13,4155757261,212,12.2,4155757263,213,5.9,4155757255,56,Center,4155757257,140,68.4,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2528583191,839,45,1,20,40,bl53jk6zlfe5f583pil7xzwi5,0,44.8,32.3,2023-04-02T01:38:31.104Z,2023-04-04T20:42:42Z,4163976517,233,864,4163411523,56,Back,4163411525,285,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528583187,864,3,1,20,40,bgkfdckqfqnfbmecbtz03n76d,1,55.2,67.7,2023-04-02T01:38:31.104Z,2023-04-04T20:42:42Z,4163976513,233,839,4163411515,56,Center,4163412261,465,,4163411517,286,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128583,171,13,1,20,45,bgkfdckqfqnfbmecbtz03n76d,1,73.6,51.3,2023-04-02T01:38:35.615Z,2023-04-04T14:21:01Z,4155758307,231,50,4155758305,230,98.4,4155758291,102,58.3,4155757271,18,,4155758285,55,170,4155757273,56,Center,4155758283,29,,4155758295,103,4.2,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,4155757269,22,,4155758281,83,,,4155757391,20,4155758299,215,,,,,,,,,,,,,,,,,,
2527128587,172,5,1,20,46,bgkfdckqfqnfbmecbtz03n76d,0,101,57.4,2023-04-02T01:38:36.774Z,2023-04-02T02:23:22Z,4155757303,56,Center,4155757305,346,,4155757333,233,212,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128585,212,5,1,20,46,bl53jk6zlfe5f583pil7xzwi5,1,-1,42.6,2023-04-02T01:38:36.774Z,2023-04-02T01:38:37Z,4155757283,56,Back,4155757327,233,172,4155757285,346,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128797,213,1,1,21,12,bl53jk6zlfe5f583pil7xzwi5,0,4.8,44.5,2023-04-02T01:39:02.965Z,2023-04-02T02:16:03Z,4155758375,213,0.3,4155758387,74,,4155758369,141,60.6,4155758371,212,44.1,4155758365,56,Back,4155758379,1,,4155758367,140,45.5,4155758397,189,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,4155758359,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128791,173,49,1,21,13,bgkfdckqfqnfbmecbtz03n76d,1,53.5,35.4,2023-04-02T01:39:04.113Z,2023-04-02T02:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128809,174,1,1,21,14,bgkfdckqfqnfbmecbtz03n76d,1,54.4,36.4,2023-04-02T01:39:04.775Z,2023-04-02T01:39:06Z,4155758465,213,0.3,4155758457,56,Center,4155758461,141,44.9,4155758463,212,18.5,4155758459,140,71.1,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128819,175,1,1,21,16,bgkfdckqfqnfbmecbtz03n76d,0,74.5,43.7,2023-04-02T01:39:06.824Z,2023-04-02T01:39:07Z,4155758529,140,69.0,4155758533,212,11.0,4155758531,141,57.5,4155758527,56,Center,4155758535,213,2.1,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128825,214,49,1,21,17,bl53jk6zlfe5f583pil7xzwi5,1,41.1,41.8,2023-04-02T01:39:07.829Z,2023-04-02T01:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128867,215,1,1,21,19,bl53jk6zlfe5f583pil7xzwi5,1,36.6,29.6,2023-04-02T01:39:10.261Z,2023-04-02T01:39:13Z,4155758791,56,Back,4155758799,213,3.5,4155758795,141,22.4,4155758797,212,12.7,4155758793,140,25.4,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128897,216,1,1,21,22,bl53jk6zlfe5f583pil7xzwi5,1,25.4,22.7,2023-04-02T01:39:12.997Z,2023-04-02T01:39:17Z,4155759005,213,2.0,4155759001,141,60.0,4155758999,140,14.6,4155759003,212,27.8,4155758997,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128923,217,1,1,21,26,bl53jk6zlfe5f583pil7xzwi5,1,14.7,59.6,2023-04-02T01:39:17.205Z,2023-04-02T01:39:20Z,4155759143,213,4.7,4155759139,141,35.5,4155759135,56,Back,4155759137,140,15.1,4155759141,212,16.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128951,218,1,1,21,29,bl53jk6zlfe5f583pil7xzwi5,1,15.2,35,2023-04-02T01:39:20.101Z,2023-04-02T01:39:22Z,4155759255,213,1.6,4155759249,140,14.4,4155759251,141,60.6,4155759253,212,17.4,4155759247,56,Back,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128981,219,1,1,21,31,bl53jk6zlfe5f583pil7xzwi5,1,14.4,61.4,2023-04-02T01:39:22.517Z,2023-04-02T01:39:26Z,4155759455,213,1.4,4155759451,141,81.5,4155759449,140,16.1,4155759453,212,13.8,4155759447,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527128993,220,1,1,21,35,bl53jk6zlfe5f583pil7xzwi5,0,26.6,84.8,2023-04-02T01:39:26.580Z,2023-04-02T01:39:27Z,4155759487,141,76.8,4155759483,56,Back,4155759491,213,5.6,4155759485,140,33.1,4155759489,212,8.7,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129003,176,8,1,21,38,bgkfdckqfqnfbmecbtz03n76d,1,62.7,16.8,2023-04-02T01:39:28.744Z,2023-04-04T14:21:39Z,4155759521,56,Right,4163413791,383,,,,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129015,177,49,1,21,38,bgkfdckqfqnfbmecbtz03n76d,1,63.6,17.7,2023-04-02T01:39:29.343Z,2023-04-02T01:39:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129047,178,1,1,21,39,bgkfdckqfqnfbmecbtz03n76d,0,64.4,17.3,2023-04-02T01:39:30.032Z,2023-04-02T01:39:33Z,4155759737,212,20.8,4155759733,140,46.0,4155759731,56,Back,4155759739,213,2.8,4155759735,141,28.5,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129051,221,49,1,21,41,bl53jk6zlfe5f583pil7xzwi5,1,49.7,66,2023-04-02T01:39:32.556Z,2023-04-04T14:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528583759,840,3,1,21,42,bl53jk6zlfe5f583pil7xzwi5,1,53.4,65.1,2023-04-02T01:39:33.413Z,2023-04-04T20:42:42Z,4163414279,56,Center,4163976525,233,865,4163414281,286,,4163414507,464,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528583763,865,45,1,21,42,bgkfdckqfqnfbmecbtz03n76d,0,46.6,34.9,2023-04-02T01:39:33.413Z,2023-04-04T20:42:42Z,4163414287,285,,4163976535,233,840,4163414285,56,Back,,,,,,,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129101,222,1,1,21,47,bl53jk6zlfe5f583pil7xzwi5,1,55.4,39.7,2023-04-02T01:39:38.070Z,2023-04-02T01:39:40Z,4155759973,140,54.8,4155759983,213,4.7,4155759977,141,10.6,4155759981,212,19.8,4155759971,56,Right,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129131,223,1,1,21,49,bl53jk6zlfe5f583pil7xzwi5,1,55,10.3,2023-04-02T01:39:40.005Z,2023-04-02T01:39:43Z,4155760141,213,1.6,4155760133,141,31.1,4155760137,212,14.2,4155760129,56,Center,4155760131,140,54.3,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129165,224,1,1,21,52,bl53jk6zlfe5f583pil7xzwi5,1,54.4,30.5,2023-04-02T01:39:42.982Z,2023-04-02T01:39:46Z,4155760297,213,0.9,4155760289,56,Center,4155760295,212,36.7,4155760291,140,76.2,4155760293,141,72.6,4155760287,155,,4155760299,1,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129169,225,44,1,21,55,bl53jk6zlfe5f583pil7xzwi5,1,76.2,73.5,2023-04-02T01:39:45.861Z,2023-04-04T14:22:42Z,4155760329,233,179,4155760321,56,Center,4155760323,286,,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129171,179,44,1,21,55,bgkfdckqfqnfbmecbtz03n76d,0,23.8,26.5,2023-04-02T01:39:45.862Z,2023-04-02T01:39:47Z,4155760325,56,Back,4155760333,233,225,4155760327,285,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129189,226,1,1,21,55,bl53jk6zlfe5f583pil7xzwi5,0,76.2,72.6,2023-04-02T01:39:46.453Z,2023-04-04T14:22:44Z,4155760395,56,Center,4155760401,212,19.0,4155760397,140,92.1,4155760399,141,59.4,4155760403,213,5.8,4155760393,3,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129191,180,52,1,21,57,bgkfdckqfqnfbmecbtz03n76d,1,9,37.3,2023-04-02T01:39:48.255Z,2023-04-04T14:22:51Z,4163415485,378,,,,,,,,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129315,181,1,1,22,8,bgkfdckqfqnfbmecbtz03n76d,1,12.2,40.7,2023-04-02T01:39:58.656Z,2023-04-02T01:40:05Z,4155761013,213,1.4,4155761009,141,67.9,4155761003,123,,4155761005,56,Back,4155761007,140,14.9,4155761011,212,18.7,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129345,182,1,1,22,14,bgkfdckqfqnfbmecbtz03n76d,0,28.6,82.6,2023-04-02T01:40:05.103Z,2023-04-02T01:40:07Z,4155761131,212,40.0,4155761135,1,,4155761127,140,64.6,4155761129,141,100.0,4155761133,213,0.3,4155761125,56,Left,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129347,183,5,1,22,16,bgkfdckqfqnfbmecbtz03n76d,0,63.2,101.5,2023-04-02T01:40:07.446Z,2023-04-02T01:40:12Z,4155761325,233,227,4155761143,347,,4155761141,56,Left,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129385,227,5,1,22,16,bl53jk6zlfe5f583pil7xzwi5,1,36.8,-1.5,2023-04-02T01:40:07.446Z,2023-04-02T02:23:22Z,4155761297,347,,4155761299,233,183,4155761295,56,Back,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129465,228,1,1,22,21,bl53jk6zlfe5f583pil7xzwi5,1,39.6,0,2023-04-02T01:40:12.133Z,2023-04-02T01:40:18Z,4155761657,107,,4155761669,1,,4155761663,141,38.6,4155761665,212,36.3,4155761661,140,16.1,4155761667,213,2.3,4155761659,56,Back,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129481,229,1,1,22,28,bl53jk6zlfe5f583pil7xzwi5,1,18.5,47.8,2023-04-02T01:40:18.837Z,2023-04-02T01:40:21Z,4155761729,212,15.8,4155761721,140,19.9,4155761733,213,1.5,4155761725,141,71.0,4155761719,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129501,230,1,1,22,30,bl53jk6zlfe5f583pil7xzwi5,1,21.5,71.9,2023-04-02T01:40:21.477Z,2023-04-02T01:40:24Z,4155761837,213,0.6,4155761829,140,31.4,4155761835,212,12.7,4155761831,141,82.7,4155761825,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129527,231,1,1,22,33,bl53jk6zlfe5f583pil7xzwi5,1,32.5,82.4,2023-04-02T01:40:24.117Z,2023-04-02T01:40:28Z,4155761935,141,77.6,4155761931,56,Back,4155761937,212,8.8,4155761939,213,3.5,4155761933,140,24.7,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129557,232,1,1,22,37,bl53jk6zlfe5f583pil7xzwi5,1,30,79.2,2023-04-02T01:40:28.118Z,2023-04-02T01:40:33Z,4155762053,141,83.3,4155762055,212,12.5,4155762051,140,41.6,4155762049,56,Back,4155762057,213,0.2,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129607,233,1,1,22,42,bl53jk6zlfe5f583pil7xzwi5,1,57,83.4,2023-04-02T01:40:32.900Z,2023-04-02T01:40:56Z,4155762297,141,64.7,4155763235,4,,4155762295,140,77.5,4155762301,213,5.7,4155762293,56,Center,4155762299,212,25.0,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129619,234,61,1,22,46,bl53jk6zlfe5f583pil7xzwi5,0,85,63.5,2023-04-02T01:40:37.332Z,2023-04-02T01:40:37Z,4155762335,56,Center,,,,,,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129615,184,49,1,22,46,bgkfdckqfqnfbmecbtz03n76d,1,10,39.7,2023-04-02T01:40:37.506Z,2023-04-02T01:40:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129641,185,1,1,22,47,bgkfdckqfqnfbmecbtz03n76d,1,9.4,40.6,2023-04-02T01:40:37.848Z,2023-04-02T01:40:40Z,4155762425,56,Back,4155762433,213,1.5,4155762429,141,60.3,4155762427,140,10.5,4155762431,212,13.4,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129655,186,1,1,22,49,bgkfdckqfqnfbmecbtz03n76d,0,10.2,57.5,2023-04-02T01:40:40.287Z,2023-04-04T14:23:42Z,4155762491,141,27.6,4155762495,213,5.7,4155762489,140,38.8,4155762497,1,,4155762487,56,Back,4163416775,157,,4155762493,212,36.3,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129675,235,49,1,22,52,bl53jk6zlfe5f583pil7xzwi5,1,65.4,62.3,2023-04-02T01:40:42.964Z,2023-04-02T01:40:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129699,236,1,1,22,53,bl53jk6zlfe5f583pil7xzwi5,0,65.9,60.2,2023-04-02T01:40:44.134Z,2023-04-02T01:40:45Z,4155762671,140,75.0,4155762669,56,Center,4155762677,212,19.4,4155762685,1,,4155762681,213,5.2,4155762673,141,35.3,4155762667,157,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129737,187,1,1,22,55,bgkfdckqfqnfbmecbtz03n76d,0,27.5,72,2023-04-02T01:40:45.743Z,2023-04-02T01:40:48Z,4155762813,141,84.4,4155762809,56,Back,4155762817,213,0.5,4155762815,212,16.3,4155762811,140,40.8,4155762807,3,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129761,237,1,1,22,58,bl53jk6zlfe5f583pil7xzwi5,0,63.2,17.8,2023-04-02T01:40:49.412Z,2023-04-02T01:40:50Z,4155762935,212,14.2,4155762931,140,69.7,4155762937,213,5.2,4155762933,141,0.0,4155762929,56,Right,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527130061,188,5,1,22,59,bgkfdckqfqnfbmecbtz03n76d,1,31.9,101,2023-04-02T01:40:49.951Z,2023-04-02T01:41:22Z,4155764191,56,Back,4155764239,233,238,4155764193,347,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527129767,238,5,1,22,59,bl53jk6zlfe5f583pil7xzwi5,0,68.1,-1,2023-04-02T01:40:49.951Z,2023-04-02T02:23:22Z,4155764259,233,188,4155762971,347,,4155762969,56,Right,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527130069,189,27,1,23,26,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T01:41:16.990Z,2023-04-02T01:41:28Z,4155764531,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527130129,239,27,1,23,26,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-02T01:41:16.990Z,2023-04-02T01:43:53Z,4155764495,41,Injury,4155764555,233,189,4155764497,53,4j3kopvvd3iej6p4h9z36giqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527130723,190,28,1,24,47,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T01:42:37.808Z,2023-04-02T02:23:17Z,4155767275,55,189,4155874675,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527130889,240,28,1,24,47,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-02T01:42:37.808Z,2023-04-02T02:23:18Z,4155874679,233,190,4155768017,55,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131595,191,1,1,25,53,bgkfdckqfqnfbmecbtz03n76d,1,29.1,100,2023-04-02T01:43:44.014Z,2023-04-02T01:43:55Z,4155771165,56,Back,4155771173,213,4.3,4155771167,140,23.8,4155771169,141,84.2,4155771171,212,12.8,4155771163,107,,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131627,192,1,1,26,4,bgkfdckqfqnfbmecbtz03n76d,0,30.5,84.5,2023-04-02T01:43:55.408Z,2023-04-04T14:24:39Z,4155771317,1,,4155771313,212,40.7,4155771309,140,69.2,4155771305,157,,4155771315,213,6.2,4163418181,189,,4155771307,56,Left,4155771311,141,80.6,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131619,241,44,1,26,6,bl53jk6zlfe5f583pil7xzwi5,1,32.9,23,2023-04-02T01:43:56.627Z,2023-04-02T01:43:59Z,4155771289,56,Back,4155771371,233,193,4155771291,285,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131639,193,44,1,26,6,bgkfdckqfqnfbmecbtz03n76d,0,67.1,77,2023-04-02T01:43:56.628Z,2023-04-02T01:43:59Z,4155771355,56,Center,4155771381,233,241,4155771357,286,,,,,,,,,,,,,,,,,44p08essulk95whu21qdo6ggl,S. Guðmundsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131633,242,1,1,26,6,bl53jk6zlfe5f583pil7xzwi5,1,35,26.5,2023-04-02T01:43:57.044Z,2023-04-02T01:43:58Z,4155771343,213,0.3,4155771329,3,,4155771337,140,45.6,4155771339,141,32.3,4155771333,56,Back,4155771341,212,11.8,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131645,243,49,1,26,7,bl53jk6zlfe5f583pil7xzwi5,1,46.3,28.9,2023-04-02T01:43:58.468Z,2023-04-02T01:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131685,244,1,1,26,9,bl53jk6zlfe5f583pil7xzwi5,0,48.2,26.9,2023-04-02T01:43:59.892Z,2023-04-02T01:44:02Z,4155771563,1,,4155771555,140,84.0,4155771551,155,,4155771557,141,32.3,4155771559,212,37.8,4155771553,56,Center,4155771561,213,0.1,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131705,194,52,1,26,13,bgkfdckqfqnfbmecbtz03n76d,1,13.1,75,2023-04-02T01:44:04.150Z,2023-04-04T14:24:57Z,4163418541,376,,,,,,,,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131753,195,1,1,26,15,bgkfdckqfqnfbmecbtz03n76d,1,12.7,65.1,2023-04-02T01:44:06.134Z,2023-04-02T01:44:09Z,4155771881,213,5.0,4155771873,56,Back,4155771877,141,36.3,4155771871,123,,4155771879,212,20.7,4155771875,140,19.2,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131819,196,1,1,26,18,bgkfdckqfqnfbmecbtz03n76d,1,19.9,38.3,2023-04-02T01:44:08.959Z,2023-04-02T01:44:12Z,4155772213,141,62.4,4155772209,56,Back,4155772215,212,16.6,4155772211,140,17.1,4155772217,213,1.7,,,,,,,,,,54szh8526rjp2erap05ljqxud,M. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131869,197,1,1,26,21,bgkfdckqfqnfbmecbtz03n76d,1,18.2,62.3,2023-04-02T01:44:12.423Z,2023-04-02T01:44:15Z,4155772381,213,5.0,4155772377,141,11.1,4155772371,155,,4155772375,140,27.5,4155772373,56,Back,4155772379,212,36.2,4155772383,1,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131897,198,1,1,26,24,bgkfdckqfqnfbmecbtz03n76d,0,29.9,5.2,2023-04-02T01:44:14.951Z,2023-04-02T02:16:35Z,4155772561,56,Back,4155772565,141,4.7,4155772567,212,12.9,4155772569,213,6.3,4155772557,155,,4155772563,140,42.2,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527149003,392,61,1,26,26,bgkfdckqfqnfbmecbtz03n76d,1,42.2,6.2,2023-04-02T01:44:16.601Z,2023-04-02T02:17:18Z,4155858863,56,Back,,,,,,,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131913,245,43,1,26,28,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-02T01:44:18.944Z,2023-04-02T02:17:08Z,4155858367,144,61,4155772635,56,Left,,,,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527132023,199,1,1,26,33,bgkfdckqfqnfbmecbtz03n76d,1,64.9,20.4,2023-04-02T01:44:23.662Z,2023-04-02T02:18:58Z,4155773111,213,0.1,4155773107,141,24.4,4155773109,212,22.0,4155773099,56,Center,4155773103,140,85.7,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527132037,200,1,1,26,37,bgkfdckqfqnfbmecbtz03n76d,0,94.2,25.6,2023-04-02T01:44:28.070Z,2023-04-04T14:26:29Z,4155773159,56,Center,4155773167,213,1.4,4155773161,140,95.3,4155773219,233,246,4155773165,212,6.0,4155773163,141,34.2,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
