id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535618533,300,1,1,33,9,69t8imcdaqlgfbds2p58596my,0,36.9,76.7,2023-04-18T19:18:41.160Z,2023-04-21T05:37:51Z,4205138575,388,,4200828145,213,1.1,4200828143,212,19.5,4200828139,140,45.6,4200828141,141,100.0,4200828135,3,,4200828137,56,Back,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618701,276,5,1,33,13,8mbtyq0has0uu0565fm9t5cdo,1,53.8,-1.4,2023-04-18T19:18:44.441Z,2023-04-21T01:46:12Z,4200829095,56,Right,4200829097,347,,4200829175,233,301,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618541,301,5,1,33,13,69t8imcdaqlgfbds2p58596my,0,46.2,101.4,2023-04-18T19:18:44.441Z,2023-04-21T01:46:13Z,4200828175,56,Back,4200828177,347,,4200829235,233,276,,,,,,,,,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618769,277,1,1,33,21,8mbtyq0has0uu0565fm9t5cdo,0,55.2,0,2023-04-18T19:18:53.271Z,2023-04-21T01:46:20Z,4200829467,1,,4200829463,212,21.6,4200829465,213,0.2,4200829459,140,75.3,4200829461,141,5.2,4200829455,107,,4200829457,56,Right,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618823,302,1,1,33,23,69t8imcdaqlgfbds2p58596my,0,18.9,85.7,2023-04-18T19:18:55.053Z,2023-04-21T01:47:41Z,4205140293,388,,4200829731,140,32.2,4200829735,212,14.7,4200829737,213,0.3,4200829733,141,92.3,4200829729,56,Back,4200829727,3,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618867,278,1,1,33,26,8mbtyq0has0uu0565fm9t5cdo,1,70.1,7.3,2023-04-18T19:18:58.194Z,2023-04-21T01:47:44Z,4200829955,141,6.2,4200829957,212,11.3,4200829953,140,59.4,4205140383,178,,4200829959,213,3.2,4200829951,56,Right,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618933,279,1,1,33,28,8mbtyq0has0uu0565fm9t5cdo,1,59.4,6.2,2023-04-18T19:18:59.681Z,2023-04-21T01:47:48Z,4200830355,141,13.2,4200830353,140,74.8,4200830357,212,16.9,4205140487,178,,4200830359,213,0.3,4200830351,56,Right,4200830349,155,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618957,280,1,1,33,29,8mbtyq0has0uu0565fm9t5cdo,1,74.8,13.2,2023-04-18T19:19:01.122Z,2023-04-21T01:47:53Z,4200830479,213,3.0,4200830477,212,18.4,4200830473,140,57.5,4200830475,141,17.4,4205140531,178,,4200830471,56,Right,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535618981,281,1,1,33,31,8mbtyq0has0uu0565fm9t5cdo,1,57.5,17.4,2023-04-18T19:19:03.252Z,2023-04-21T01:47:57Z,4200830609,213,3.5,4205140591,178,,4200830603,141,10.1,4200830607,212,14.0,4200830601,140,45.0,4200830599,56,Back,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619005,282,1,1,33,34,8mbtyq0has0uu0565fm9t5cdo,1,45,10.1,2023-04-18T19:19:05.549Z,2023-04-21T01:47:59Z,4200830731,213,5.9,4200830725,140,55.0,4200830727,141,4.6,4200830723,56,Right,4200830729,212,11.1,4205140621,178,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619103,283,1,1,33,35,8mbtyq0has0uu0565fm9t5cdo,1,55,4.6,2023-04-18T19:19:06.443Z,2023-04-21T01:48:08Z,4200831229,213,2.8,4205140695,178,,4200831223,140,32.9,4200831225,141,15.2,4200831227,212,24.3,4200831221,56,Back,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619141,284,1,1,33,38,8mbtyq0has0uu0565fm9t5cdo,1,32.4,15.6,2023-04-18T19:19:09.921Z,2023-04-21T01:48:11Z,4200831463,212,17.0,4200831465,213,2.3,4200831457,56,Back,4200831461,141,34.3,4205140731,178,,4200831459,140,21.6,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619209,285,1,1,33,40,8mbtyq0has0uu0565fm9t5cdo,0,21.5,34.5,2023-04-18T19:19:11.314Z,2023-04-21T01:48:14Z,4205140773,178,,4200831881,212,46.3,4200831875,141,37.7,4200831887,1,,4200831885,213,0.0,4200831871,140,65.5,4200831865,155,,4200831867,56,Center,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535642189,445,1,1,33,44,69t8imcdaqlgfbds2p58596my,1,32.7,70.2,2023-04-18T19:19:15.470Z,2023-04-21T01:48:27Z,4200959681,141,78.2,4200959677,56,Back,4200959675,3,,4200959679,140,39.9,4205141129,388,,4200959685,213,0.6,4200959683,212,9.3,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535642193,446,49,1,33,45,69t8imcdaqlgfbds2p58596my,1,39.9,78.4,2023-04-18T19:19:16.721Z,2023-04-21T01:48:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619371,303,1,1,33,46,69t8imcdaqlgfbds2p58596my,0,31,79.7,2023-04-18T19:19:18.096Z,2023-04-21T01:48:54Z,4200832811,140,77.3,4205141717,178,,4200832819,1,,4200832809,56,Center,4200832813,141,64.0,4200832817,213,6.1,4200832815,212,49.8,4200832805,157,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619409,286,59,1,33,50,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T19:19:21.887Z,2023-04-21T01:49:02Z,4200833031,56,Back,,,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619423,287,49,1,33,50,8mbtyq0has0uu0565fm9t5cdo,1,21.5,28.5,2023-04-18T19:19:21.967Z,2023-04-21T01:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619481,288,1,1,33,52,8mbtyq0has0uu0565fm9t5cdo,1,21.4,28,2023-04-18T19:19:23.595Z,2023-04-21T01:49:11Z,4200833469,141,8.9,4200833471,212,17.3,4200833465,56,Back,4200833467,140,32.3,4200833473,213,5.4,4205142033,178,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619535,289,1,1,33,54,8mbtyq0has0uu0565fm9t5cdo,0,32.3,8.9,2023-04-18T19:19:26.174Z,2023-04-21T01:49:14Z,4200833791,212,38.0,4200833787,140,68.5,4200833795,1,,4200833793,213,6.2,4200833785,56,Right,4200833783,155,,4205142065,178,,4200833789,141,6.5,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619559,304,12,1,33,57,69t8imcdaqlgfbds2p58596my,1,21.5,90.8,2023-04-18T19:19:29.033Z,2023-04-21T01:50:01Z,4200833949,56,Back,4205142777,388,,4200833951,140,28.4,4200833955,212,10.2,4200833957,213,0.8,4200833953,141,100.0,4200834003,167,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619689,290,5,1,33,58,8mbtyq0has0uu0565fm9t5cdo,1,67.6,-0.9,2023-04-18T19:19:30.053Z,2023-04-21T01:50:05Z,4200834735,347,,4200834733,56,Right,4200834793,233,305,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619565,305,5,1,33,58,69t8imcdaqlgfbds2p58596my,0,32.4,100.9,2023-04-18T19:19:30.053Z,2023-04-21T01:50:06Z,4200833971,56,Back,4200833973,347,,4200834803,233,290,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619717,291,1,1,34,1,8mbtyq0has0uu0565fm9t5cdo,1,60.7,0,2023-04-18T19:19:32.649Z,2023-04-21T09:15:58Z,4200834887,140,61.7,4200834893,213,1.4,4200834883,107,,4200834885,56,Right,4200834889,141,7.5,4200834891,212,6.3,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536494743,1330,1,1,34,1,8mbtyq0has0uu0565fm9t5cdo,1,59.2,7.8,2023-04-18T19:19:33.205Z,2023-04-21T09:16:37Z,4205500351,140,57.2,4205500359,213,4.2,4205500347,56,Right,4205500355,141,2.6,4205500357,212,4.1,4205500363,178,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536494525,1700,43,1,34,2,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-18T19:19:33.353Z,2023-04-21T09:16:20Z,4205499739,144,1,4205498685,178,0,4205498681,213,1.2,4205498673,56,Back,4205498677,141,98.3,4205498675,140,42.8,4205498679,212,5.3,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619769,292,1,1,34,5,8mbtyq0has0uu0565fm9t5cdo,1,57.7,12.6,2023-04-18T19:19:36.809Z,2023-04-21T05:08:36Z,4200835179,56,Center,4205146337,178,,4200835181,140,65.8,4200835187,213,1.2,4200835185,212,20.9,4200835183,141,40.7,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619801,293,1,1,34,8,8mbtyq0has0uu0565fm9t5cdo,1,67.5,44.2,2023-04-18T19:19:39.854Z,2023-04-21T01:53:48Z,4200835437,212,11.2,4200835433,140,61.8,4200835435,141,58.1,4200835439,213,2.1,4205146455,178,,4200835431,56,Center,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619867,294,1,1,34,9,8mbtyq0has0uu0565fm9t5cdo,1,61.7,58.2,2023-04-18T19:19:40.963Z,2023-04-21T01:53:53Z,4200835809,141,87.8,4200835813,213,1.3,4200835805,140,66.1,4200835811,212,20.7,4205146545,178,,4200835801,56,Left,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619899,295,1,1,34,12,8mbtyq0has0uu0565fm9t5cdo,1,65.7,87.1,2023-04-18T19:19:44.171Z,2023-04-21T01:53:57Z,4205146575,178,,4200835973,141,66.7,4200835977,213,4.9,4200835975,212,14.0,4200835971,140,67.6,4200835969,56,Center,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460359,951,67,1,34,13,8mbtyq0has0uu0565fm9t5cdo,1,67.8,66.4,2023-04-18T19:19:44.809Z,2023-04-21T05:37:51Z,4205337293,233,1114,,,,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460357,1114,67,1,34,13,69t8imcdaqlgfbds2p58596my,0,32.2,33.6,2023-04-18T19:19:44.810Z,2023-04-21T05:10:38Z,4205337297,233,951,,,,,,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619923,296,1,1,34,13,8mbtyq0has0uu0565fm9t5cdo,0,67.6,66.7,2023-04-18T19:19:44.812Z,2023-04-21T05:37:52Z,4200836107,141,73.5,4200836105,140,73.6,4200836103,56,Center,4200836109,212,7.8,4200836111,213,0.6,4205156401,178,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619931,306,49,1,34,14,69t8imcdaqlgfbds2p58596my,1,20.6,27.3,2023-04-18T19:19:45.687Z,2023-04-21T02:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535619967,307,3,1,34,15,69t8imcdaqlgfbds2p58596my,0,23.6,25,2023-04-18T19:19:46.783Z,2023-04-21T02:05:35Z,4202003795,465,,4200836337,285,,4200836335,56,Back,4205156589,178,,4200836677,233,297,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620017,297,7,1,34,15,8mbtyq0has0uu0565fm9t5cdo,1,76.4,75,2023-04-18T19:19:46.882Z,2023-04-21T02:05:46Z,4200836605,56,Center,4200836607,286,,4202003875,385,,4205156651,178,,4200836647,233,307,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620025,298,49,1,34,16,8mbtyq0has0uu0565fm9t5cdo,1,75.1,76.9,2023-04-18T19:19:48.074Z,2023-04-21T02:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620055,299,1,1,34,16,8mbtyq0has0uu0565fm9t5cdo,1,75.1,76.9,2023-04-18T19:19:48.175Z,2023-04-21T02:05:58Z,4200836785,213,1.0,4200836771,140,79.2,4205157189,178,,4200836765,56,Left,4200836781,212,8.2,4200836777,141,87.1,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620067,300,61,1,34,18,8mbtyq0has0uu0565fm9t5cdo,0,80.3,90.9,2023-04-18T19:19:49.560Z,2023-04-21T02:06:21Z,4205157609,178,,4200836839,56,Left,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620075,308,50,1,34,19,69t8imcdaqlgfbds2p58596my,1,22.1,16.1,2023-04-18T19:19:50.686Z,2023-04-21T02:06:43Z,4202035309,233,830,4202004309,285,,4200836869,56,Back,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535840065,830,7,1,34,19,8mbtyq0has0uu0565fm9t5cdo,0,77.9,83.9,2023-04-18T19:19:50.816Z,2023-04-21T02:07:22Z,4202004573,286,,4202004575,385,,4205158859,178,,4202035305,233,308,4202004571,56,Left,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620117,309,49,1,34,20,69t8imcdaqlgfbds2p58596my,1,26.3,16.2,2023-04-18T19:19:52.273Z,2023-04-21T02:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620129,310,1,1,34,21,69t8imcdaqlgfbds2p58596my,0,26.6,11.6,2023-04-18T19:19:53.217Z,2023-04-21T02:10:20Z,4200837211,1,,4205162875,178,,4200837201,140,29.4,4200837197,56,Back,4200837193,157,,4200837207,213,5.9,4200837205,212,3.1,4200837203,141,10.0,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620133,301,61,1,34,21,8mbtyq0has0uu0565fm9t5cdo,1,75,93.3,2023-04-18T19:19:53.251Z,2023-04-21T02:10:27Z,4200837231,56,Left,4205163051,178,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460541,1127,67,1,34,25,69t8imcdaqlgfbds2p58596my,1,68.4,13.1,2023-04-18T19:19:56.710Z,2023-04-21T05:37:52Z,4205338053,233,965,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460539,965,67,1,34,25,8mbtyq0has0uu0565fm9t5cdo,0,31.6,86.9,2023-04-18T19:19:56.711Z,2023-04-21T05:12:09Z,4205338061,233,1127,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620297,311,1,1,34,26,69t8imcdaqlgfbds2p58596my,0,63.3,15.8,2023-04-18T19:19:58.194Z,2023-04-21T02:10:47Z,4205163379,178,,4200838049,56,Center,4200838051,140,70.3,4200838057,213,1.3,4200838053,141,57.5,4200838055,212,29.3,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620235,302,43,1,34,28,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T19:20:00.020Z,2023-04-19T09:46:46Z,4202005349,144,8,4200837735,56,Back,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620345,303,8,1,34,29,8mbtyq0has0uu0565fm9t5cdo,1,30.1,44.6,2023-04-18T19:20:00.884Z,2023-04-21T02:11:22Z,4200838345,56,Back,4205164129,178,,4202005363,384,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620301,312,43,1,34,31,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-18T19:20:02.686Z,2023-04-18T19:42:20Z,4200964741,144,50,4200838087,56,Center,4200838453,233,303,4200838091,286,0,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620355,304,49,1,34,32,8mbtyq0has0uu0565fm9t5cdo,1,30.2,29.7,2023-04-18T19:20:04.040Z,2023-04-21T02:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620387,305,1,1,34,32,8mbtyq0has0uu0565fm9t5cdo,0,30.2,29.7,2023-04-18T19:20:04.088Z,2023-04-21T02:11:44Z,4200838603,56,Back,4200838607,140,40.8,4200838617,213,0.3,4205164749,178,,4200838613,212,11.5,4200838595,155,,4200838611,141,34.2,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535846219,964,61,1,34,32,69t8imcdaqlgfbds2p58596my,1,64.5,66.3,2023-04-18T19:20:04.226Z,2023-04-21T02:11:57Z,4205165121,388,,4205165117,21,,4202035987,56,Center,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535840329,831,43,1,34,35,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T19:20:07.033Z,2023-04-19T10:11:41Z,4202035877,144,61,4202006171,56,Back,,,,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620437,313,49,1,34,35,69t8imcdaqlgfbds2p58596my,1,31.4,55.5,2023-04-18T19:20:07.193Z,2023-04-21T02:13:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620493,314,1,1,34,37,69t8imcdaqlgfbds2p58596my,1,31.4,55.5,2023-04-18T19:20:08.312Z,2023-04-21T02:13:34Z,4200839169,212,16.2,4200839165,141,43.0,4200839161,140,44.5,4200839175,213,5.7,4205167229,178,,4200839157,56,Back,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620527,315,1,1,34,39,69t8imcdaqlgfbds2p58596my,1,42.2,35.5,2023-04-18T19:20:10.346Z,2023-04-21T02:13:37Z,4200839379,141,8.3,4200839381,212,23.0,4200839375,56,Right,4200839377,140,55.2,4205167379,178,,4200839383,213,5.3,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620663,316,1,1,34,44,69t8imcdaqlgfbds2p58596my,1,71.5,30.7,2023-04-18T19:20:15.987Z,2023-04-21T02:13:41Z,4205167487,178,,4200840249,212,18.6,4200840251,213,0.5,4200840247,141,44.2,4200840243,56,Center,4200840245,140,86.9,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535643287,447,3,1,34,45,69t8imcdaqlgfbds2p58596my,0,88,41.7,2023-04-18T19:20:17.134Z,2023-04-21T02:14:47Z,4205169157,178,,4202007255,464,,4200965971,56,Center,4200966013,233,306,4200965973,286,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620699,306,7,1,34,46,8mbtyq0has0uu0565fm9t5cdo,1,12,58.3,2023-04-18T19:20:17.885Z,2023-04-21T02:15:11Z,4205169861,178,,4200840379,56,Back,4202007681,385,,4200965811,285,,4200965993,233,447,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620673,317,43,1,34,47,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-18T19:20:19.165Z,2023-04-18T19:42:06Z,4200840291,286,0,4200840289,56,Center,4200964379,144,3,4200840459,233,306,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620707,307,43,1,34,49,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T19:20:20.741Z,2023-04-18T19:33:33Z,4200937597,144,49,,,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535620733,308,52,1,34,50,8mbtyq0has0uu0565fm9t5cdo,1,2.8,54.9,2023-04-18T19:20:21.551Z,2023-04-21T02:15:18Z,4205169915,178,,4202007741,376,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535621077,309,1,1,34,57,8mbtyq0has0uu0565fm9t5cdo,1,11.7,42.8,2023-04-18T19:20:28.392Z,2023-04-21T02:15:22Z,4205170079,178,,4200842567,56,Back,4200842563,123,,4200842571,140,27.9,4200842583,213,5.5,4200842575,141,15.9,4200842579,212,25.0,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535621147,310,1,1,35,4,8mbtyq0has0uu0565fm9t5cdo,1,46.2,12.8,2023-04-18T19:20:35.834Z,2023-04-21T02:15:25Z,4200842945,56,Back,4205170121,178,,4200842947,140,43.9,4200842951,212,16.0,4200842949,141,36.1,4200842955,213,1.7,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535621183,311,1,1,35,7,8mbtyq0has0uu0565fm9t5cdo,1,41.8,39.1,2023-04-18T19:20:38.356Z,2023-04-21T02:15:28Z,4200843177,212,30.4,4200843173,140,42.1,4200843175,141,83.8,4205170181,178,,4200843179,213,1.6,4200843171,56,Back,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535621241,312,1,1,35,10,8mbtyq0has0uu0565fm9t5cdo,1,42.1,83.3,2023-04-18T19:20:41.748Z,2023-04-21T02:15:30Z,4200843547,141,68.5,4200843543,56,Center,4200843545,140,62.2,4200843549,212,23.4,4200843551,213,5.8,4205170203,178,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
