id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/16/value
2494463853,135,16,1,18,53,8w89tsles26jm12aoelwvlttt,1,89.7,62.1,2023-01-01T15:19:49.542Z,2023-01-03T05:49:04Z,3962587073,375,18:52.350,3962588581,458,,3962585697,22,,3962588587,280,BLOCKED_SHOT,3962588577,103,20.9,3962587065,72,,3962588585,231,54.5,3962588569,81,,299g43uwcj4dblia1bihagmol,N. Holland,3962977197,395,3962588573,102,46.1,,98.1,3962588579,215,,3962588591,282,3962585701,56,Center,3962587069,374,,3962585699,17,,3962588583,230,2023-01-01 15:19:48.861,98.2,3962588589,281,3964293035,178,,3962977199,396,54.5,,,22,8bx76kurepj0yqe9iixa0zyp6
2494464589,203,1,1,19,52,5g1fnexeromjl0lvnxp8hpnhi,1,50.1,50.1,2023-01-01T15:20:49.076Z,2023-01-03T05:49:33Z,3962589931,141,51.0,3964293243,178,,3962589929,140,42.4,3962589937,279,G,3962589933,212,8.1,3962589927,56,Back,3962589935,213,3.1,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464609,204,1,1,19,53,5g1fnexeromjl0lvnxp8hpnhi,1,42.4,51,2023-01-01T15:20:50.347Z,2023-01-03T05:49:54Z,3962590047,212,12.9,3964293435,178,,3962590041,56,Back,3962590049,213,1.5,3962590043,140,43.7,3962590045,141,69.9,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464627,205,1,1,19,57,5g1fnexeromjl0lvnxp8hpnhi,1,44,70.2,2023-01-01T15:20:54.009Z,2023-01-03T05:50:03Z,3962590141,140,50.2,3962590147,213,1.2,3964293523,178,,3962590139,56,Left,3962590145,212,16.4,3962590143,141,92.4,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464661,206,1,1,20,0,5g1fnexeromjl0lvnxp8hpnhi,1,50.2,92.7,2023-01-01T15:20:56.671Z,2023-01-03T05:50:11Z,3962590329,141,76.1,3962590325,56,Back,3962590331,212,20.9,3962590333,213,3.7,3962590327,140,33.4,3964293611,178,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464697,207,1,1,20,2,5g1fnexeromjl0lvnxp8hpnhi,1,33.4,76.1,2023-01-01T15:20:58.977Z,2023-01-03T05:50:19Z,3962590503,140,27.5,3962590509,213,4.4,3962590505,141,49.4,3964293673,178,,3962590507,212,19.2,3962590501,56,Back,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464751,208,1,1,20,5,5g1fnexeromjl0lvnxp8hpnhi,1,28.3,49.3,2023-01-01T15:21:01.969Z,2023-01-03T05:50:30Z,3962590793,212,19.0,3962590795,213,4.6,3962590789,140,25.7,3964293785,178,,3962590791,141,21.6,3962590787,56,Back,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464797,209,1,1,20,8,5g1fnexeromjl0lvnxp8hpnhi,1,25.6,21.6,2023-01-01T15:21:04.763Z,2023-01-03T05:50:42Z,3962591045,140,22.2,3962591043,56,Back,3962591049,212,17.4,3962591047,141,46.6,3964293907,178,,3962591051,213,1.8,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464847,210,1,1,20,11,5g1fnexeromjl0lvnxp8hpnhi,1,25.2,49.9,2023-01-01T15:21:07.978Z,2023-01-03T05:50:52Z,3962591357,141,79.4,3964294089,178,,3962591353,56,Back,3962591359,212,20.4,3962591361,213,1.4,3962591355,140,28.7,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464947,211,1,1,20,14,5g1fnexeromjl0lvnxp8hpnhi,1,29.6,93.3,2023-01-01T15:21:11.298Z,2023-01-03T05:50:58Z,3962591885,140,23.0,3962591883,56,Back,3962591889,212,30.7,3964294203,178,,3962591887,141,49.3,3962591891,213,4.5,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464959,212,1,1,20,19,5g1fnexeromjl0lvnxp8hpnhi,1,24.4,50.1,2023-01-01T15:21:15.687Z,2023-01-04T05:23:29Z,3962591947,212,14.3,3962591945,141,38.8,3962591943,140,35.9,3962591949,213,5.7,3962591941,56,Back,3964294331,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465025,213,1,1,20,20,5g1fnexeromjl0lvnxp8hpnhi,1,35.9,38.8,2023-01-01T15:21:17.093Z,2023-01-03T05:51:54Z,3962592295,56,Back,3962592299,141,53.1,3962592303,213,2.6,3964295047,178,,3962592301,212,20.3,3962592297,140,18.9,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465075,214,1,1,20,23,5g1fnexeromjl0lvnxp8hpnhi,1,19.4,56.1,2023-01-01T15:21:20.251Z,2023-01-03T05:52:03Z,3962592551,140,36.3,3962592557,213,0.2,3962592547,155,,3964295113,178,,3962592549,56,Back,3962592553,141,62.3,3962592555,212,18.2,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465093,215,1,1,20,25,5g1fnexeromjl0lvnxp8hpnhi,1,36.3,62.3,2023-01-01T15:21:22.064Z,2023-01-03T05:52:16Z,3962592665,3,,3962592671,140,21.4,3962592677,213,2.6,3962592667,56,Back,3964295233,178,,3962592673,141,76.0,3962592675,212,18.2,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465131,216,1,1,20,28,5g1fnexeromjl0lvnxp8hpnhi,1,24,89.1,2023-01-01T15:21:24.873Z,2023-01-03T05:52:24Z,3962592885,212,21.1,3962592883,141,59.4,3962592881,140,29.9,3964295307,178,,3962592879,56,Back,3962592887,213,5.0,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465195,217,1,1,20,31,5g1fnexeromjl0lvnxp8hpnhi,1,29.8,60.3,2023-01-01T15:21:27.532Z,2023-01-03T05:52:32Z,3962593293,56,Back,3964295375,178,,3962593299,212,29.5,3962593295,140,23.0,3962593301,213,4.5,3962593297,141,18.2,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465263,218,1,1,20,34,5g1fnexeromjl0lvnxp8hpnhi,0,24.1,17.1,2023-01-01T15:21:31.269Z,2023-01-03T05:52:41Z,3962593677,1,,3962977487,155,,3962593669,140,97.7,3962593671,141,27.6,3964295487,178,,3962593675,213,0.1,3962593673,212,77.6,3962593667,56,Center,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465265,136,49,1,20,40,8w89tsles26jm12aoelwvlttt,1,1.7,76.6,2023-01-01T15:21:36.662Z,2023-01-03T05:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465535,137,1,1,20,55,8w89tsles26jm12aoelwvlttt,0,21.4,53.9,2023-01-01T15:21:51.916Z,2023-01-03T05:53:17Z,3962595091,141,64.8,3962595087,56,Center,3964295795,178,,3962595097,1,,3962595085,155,,3962595089,140,63.4,3962595095,213,0.2,3962595093,212,44.7,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465571,219,44,1,20,58,5g1fnexeromjl0lvnxp8hpnhi,1,34,39.8,2023-01-01T15:21:54.937Z,2023-01-03T08:46:03Z,3962595327,233,138,3962595285,56,Back,3962595287,285,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465545,138,44,1,20,58,8w89tsles26jm12aoelwvlttt,0,66,60.2,2023-01-01T15:21:54.938Z,2023-01-03T05:53:31Z,3962595167,286,,3962595369,233,219,3962595165,56,Center,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465589,220,1,1,20,58,5g1fnexeromjl0lvnxp8hpnhi,0,31.5,44.5,2023-01-01T15:21:55.038Z,2023-01-03T08:46:03Z,3962595405,3,,3962595409,140,44.7,3962595415,213,0.3,3962595413,212,14.5,3962595411,141,50.6,3962595407,56,Back,3964296001,388,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536257,817,1,1,20,59,5g1fnexeromjl0lvnxp8hpnhi,0,37.6,53.9,2023-01-01T15:21:56.140Z,2023-01-03T05:54:02Z,3962977663,213,4.9,3964296269,388,,3962977657,140,39.8,3962977659,141,38.0,3962977653,155,,3962977655,56,Back,3962977661,212,11.1,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465615,221,44,1,21,1,5g1fnexeromjl0lvnxp8hpnhi,1,36.9,39.8,2023-01-01T15:21:57.847Z,2023-01-03T08:46:04Z,3962595559,233,140,3962595549,285,,3962595547,56,Back,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465613,140,44,1,21,1,8w89tsles26jm12aoelwvlttt,0,63.1,60.2,2023-01-01T15:21:57.848Z,2023-01-03T05:54:09Z,3962595585,233,221,3962595543,56,Center,3962595545,286,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465629,222,1,1,21,1,5g1fnexeromjl0lvnxp8hpnhi,1,37.5,36.3,2023-01-01T15:21:57.916Z,2023-01-03T08:46:04Z,3962595627,141,38.5,3964296449,388,,3962595621,140,46.9,3962595615,3,,3962595637,213,0.2,3962595617,56,Back,3962595631,212,10.0,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465659,223,1,1,21,2,5g1fnexeromjl0lvnxp8hpnhi,1,46.9,38.5,2023-01-01T15:21:59.470Z,2023-01-03T05:54:28Z,3962595771,141,13.1,3962595769,140,40.5,3962595767,56,Back,3964296573,388,,3962595773,212,18.5,3962595775,213,4.3,3962977793,156,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536291,818,1,1,21,4,5g1fnexeromjl0lvnxp8hpnhi,1,47.2,30.6,2023-01-01T15:22:00.710Z,2023-01-03T05:54:44Z,3962977851,141,17.3,3962977847,56,Right,3964296737,178,,3962977849,140,56.6,3962977853,212,13.4,3962977855,213,5.5,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465599,139,43,1,21,5,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T15:22:01.773Z,2023-01-01T19:18:31Z,3962595471,213,0.2,3962595469,212,3.2,3962595463,56,Center,3962595465,140,63.7,3962977737,144,1,3962595467,141,56.6,3962595461,3,0,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465665,224,49,1,21,6,5g1fnexeromjl0lvnxp8hpnhi,1,40.5,13.1,2023-01-01T15:22:03.029Z,2023-01-03T05:54:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465725,225,1,1,21,6,5g1fnexeromjl0lvnxp8hpnhi,0,51.6,8.8,2023-01-01T15:22:03.079Z,2023-01-03T05:55:01Z,3962596133,140,79.3,3962596139,213,0.2,3964296899,389,,3962596135,141,17.4,3962596131,56,Right,3962596137,212,29.7,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465697,141,61,1,21,7,8w89tsles26jm12aoelwvlttt,0,27.9,88.6,2023-01-01T15:22:04.206Z,2023-01-03T05:55:11Z,3964296969,388,,3962595967,56,Back,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494488707,324,43,1,21,9,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T15:22:05.511Z,2023-01-01T19:18:47Z,3962721967,56,Center,3962977807,144,61,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465729,226,1,1,21,11,5g1fnexeromjl0lvnxp8hpnhi,0,87,18,2023-01-01T15:22:07.905Z,2023-01-03T05:55:21Z,3962978011,386,,3962978009,225,,3962978013,20,,3962596177,213,1.5,3962596165,56,Center,3962596171,141,54.6,3962596161,2,,3964297063,178,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,3962596175,212,3962596167,140,87.6,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465745,142,12,1,21,12,8w89tsles26jm12aoelwvlttt,1,7.1,57,2023-01-01T15:22:08.636Z,2023-01-03T05:55:30Z,3962596229,140,15.5,3962596227,56,Back,3962596233,212,21.0,3962596235,213,1.1,3964297147,178,,3962596231,141,85.1,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465749,143,49,1,21,14,8w89tsles26jm12aoelwvlttt,1,15.5,85.1,2023-01-01T15:22:11.253Z,2023-01-03T05:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465793,144,1,1,21,16,8w89tsles26jm12aoelwvlttt,0,23.3,85.3,2023-01-01T15:22:12.782Z,2023-01-03T05:55:50Z,3962596501,212,15.5,3962596497,140,36.9,3964297351,178,,3962596495,56,Back,3962596503,213,5.9,3962596499,141,76.3,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465825,227,61,1,21,17,5g1fnexeromjl0lvnxp8hpnhi,0,63.1,35.1,2023-01-01T15:22:14.068Z,2023-01-03T05:56:02Z,3962596665,56,Center,3964297471,178,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465955,146,1,1,21,21,8w89tsles26jm12aoelwvlttt,1,43.2,62.9,2023-01-01T15:22:17.781Z,2023-01-03T05:56:17Z,3962597381,1,,3964297619,178,,3962597379,213,5.3,3962597373,140,60.9,3962597375,141,22.4,3962597371,56,Center,3962597377,212,33.2,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465827,145,43,1,21,24,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T15:22:21.104Z,2023-01-01T19:19:36Z,3962978105,144,49,,,,,,,,,,,,,,,,,,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494465967,147,61,1,21,28,8w89tsles26jm12aoelwvlttt,1,87.3,36.6,2023-01-01T15:22:24.609Z,2023-01-03T05:56:38Z,3964297725,178,,3962597451,56,Center,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466289,150,3,1,21,29,8w89tsles26jm12aoelwvlttt,1,88.3,34.8,2023-01-01T15:22:26.331Z,2023-01-03T05:57:35Z,3962599123,286,,3962600815,233,232,3962599121,56,Center,3962978229,464,,3964297799,178,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466333,232,45,1,21,29,5g1fnexeromjl0lvnxp8hpnhi,0,11.7,65.2,2023-01-01T15:22:26.331Z,2023-01-03T05:57:36Z,3962599365,56,Back,3962599367,285,,3962600845,233,150,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466013,148,1,1,21,31,8w89tsles26jm12aoelwvlttt,0,95.9,27.4,2023-01-01T15:22:28.218Z,2023-01-03T05:57:55Z,3962597679,56,Center,3962597681,140,93.6,3962597687,213,1.7,3962597685,212,13.7,3964298289,178,,3962597683,141,47.2,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466011,228,8,1,21,32,5g1fnexeromjl0lvnxp8hpnhi,1,11.5,48.5,2023-01-01T15:22:28.946Z,2023-01-03T05:58:10Z,3964298433,178,,3962597677,56,Back,3962978311,383,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466037,229,49,1,21,33,5g1fnexeromjl0lvnxp8hpnhi,1,10.9,51.9,2023-01-01T15:22:29.777Z,2023-01-03T05:58:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466117,230,12,1,21,33,5g1fnexeromjl0lvnxp8hpnhi,1,10.1,53.4,2023-01-01T15:22:29.825Z,2023-01-03T05:58:32Z,3962598221,167,,3962598169,140,17.9,3962598171,141,100.0,3964298641,178,,3962598175,213,1.3,3962598173,212,33.5,3962598167,56,Back,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466227,149,5,1,21,36,8w89tsles26jm12aoelwvlttt,1,87.8,-1.1,2023-01-01T15:22:32.914Z,2023-01-03T05:58:44Z,3962598775,233,231,3962598753,56,Right,3962598755,347,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466119,231,5,1,21,36,5g1fnexeromjl0lvnxp8hpnhi,0,12.2,101.1,2023-01-01T15:22:32.914Z,2023-01-03T05:58:44Z,3962598801,233,149,3962598191,347,,3962598189,56,Back,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466837,151,1,1,22,29,8w89tsles26jm12aoelwvlttt,1,92.1,0,2023-01-01T15:23:26.195Z,2023-01-03T05:58:51Z,3962602323,213,1.7,3962602317,140,90.5,3962602313,107,,3962602319,141,19.1,3962602321,212,14.0,3962602315,56,Right,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466905,152,2,1,22,30,8w89tsles26jm12aoelwvlttt,1,90.5,19.1,2023-01-01T15:23:26.967Z,2023-01-03T05:59:09Z,3962602717,140,94.0,3962602713,7,9y8gvjzrsvgxkcfvq99mivdyi,3962602719,141,5.6,3962602715,56,Right,3964298999,178,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494466891,233,55,1,22,30,5g1fnexeromjl0lvnxp8hpnhi,1,8.3,86,2023-01-01T15:23:26.968Z,2023-01-03T05:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467075,234,1,1,22,41,5g1fnexeromjl0lvnxp8hpnhi,1,8.3,86,2023-01-01T15:23:38.111Z,2023-01-03T05:59:26Z,3964299199,178,,3962603579,241,,3962603581,56,Back,3962603587,212,19.8,3962603577,5,,3962603585,141,56.9,3962603583,140,8.4,3962603589,213,4.7,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467137,235,1,1,22,44,5g1fnexeromjl0lvnxp8hpnhi,1,8.4,56.9,2023-01-01T15:23:41.504Z,2023-01-03T05:59:34Z,3962603917,141,17.0,3962603913,56,Back,3964299283,178,,3962603919,212,27.7,3962603915,140,13.6,3962603921,213,4.9,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467199,236,1,1,22,49,5g1fnexeromjl0lvnxp8hpnhi,1,12.3,17.9,2023-01-01T15:23:46.092Z,2023-01-03T05:59:55Z,3962604285,212,23.6,3962604283,141,51.8,3962604281,140,7.3,3962604279,56,Back,3964299373,178,,3962604287,213,1.8,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467233,237,1,1,22,52,5g1fnexeromjl0lvnxp8hpnhi,1,5.2,52.7,2023-01-01T15:23:49.301Z,2023-01-03T06:00:02Z,3962604445,140,6.4,3962604449,141,73.9,3962604453,212,14.5,3964299579,178,,3962604457,213,1.5,3962604439,56,Back,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467257,238,1,1,22,55,5g1fnexeromjl0lvnxp8hpnhi,1,8.4,74.2,2023-01-01T15:23:52.228Z,2023-01-03T06:00:12Z,3962604595,212,16.9,3962604593,141,96.0,3962604589,56,Back,3964299707,178,,3962604597,213,1.1,3962604591,140,16.2,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467299,239,1,1,22,57,5g1fnexeromjl0lvnxp8hpnhi,1,15.5,93.2,2023-01-01T15:23:54.165Z,2023-01-03T06:00:23Z,3962604823,213,4.7,3962604817,140,15.0,3964299809,178,,3962604815,56,Back,3962604821,212,20.5,3962604819,141,63.1,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467385,240,1,1,22,59,5g1fnexeromjl0lvnxp8hpnhi,1,11.5,66.7,2023-01-01T15:23:56.456Z,2023-01-03T06:00:41Z,3962605311,56,Back,3964299973,178,,3962605317,212,19.3,3962605313,140,4.1,3962605319,213,4.3,3962605315,141,40.7,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467443,241,1,1,23,4,5g1fnexeromjl0lvnxp8hpnhi,1,9.5,43.6,2023-01-01T15:24:00.988Z,2023-01-03T06:00:51Z,3962605623,141,70.5,3964300049,178,,3962605625,212,19.0,3962605619,56,Back,3962605621,140,14.5,3962605627,213,1.3,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467569,242,1,1,23,8,5g1fnexeromjl0lvnxp8hpnhi,1,13.3,67.3,2023-01-01T15:24:05.344Z,2023-01-03T06:00:58Z,3962606319,141,27.9,3962606315,56,Back,3962606321,212,34.2,3964300109,178,,3962606323,213,5.4,3962606325,1,,3962606317,140,33.5,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467615,243,1,1,23,16,5g1fnexeromjl0lvnxp8hpnhi,1,36.1,30,2023-01-01T15:24:13.480Z,2023-01-03T06:01:12Z,3964300249,178,,3962606547,56,Back,3962606551,141,5.0,3962606549,140,45.0,3962606555,213,5.2,3962606553,212,19.4,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467655,244,1,1,23,19,5g1fnexeromjl0lvnxp8hpnhi,1,52.6,6.5,2023-01-01T15:24:16.221Z,2023-01-03T06:11:46Z,3964305751,178,,3962606767,141,27.1,3962606765,140,60.3,3962606769,212,16.2,3962606763,56,Center,3962606771,213,1.0,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494467681,245,3,1,23,21,5g1fnexeromjl0lvnxp8hpnhi,0,63.8,28.1,2023-01-01T15:24:18.120Z,2023-01-03T06:12:23Z,3963008265,233,788,3962978649,286,,3964306059,178,,3962978749,464,,3962606883,56,Center,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
