id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2452416437,164,1,1,18,27,bx0cdmzr2gwr70ez72dorx82p,1,42.3,71.5,2022-08-28T13:20:19.264Z,2022-08-28T23:43:41Z,3741793811,178,,3739845961,213,1.1,3739845959,212,15.3,3739845955,140,48.4,3739845953,56,Back,3739845957,141,92.0,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416497,165,1,1,18,29,bx0cdmzr2gwr70ez72dorx82p,1,48.6,93.2,2022-08-28T13:20:21.293Z,2022-08-28T23:43:41Z,3739846349,140,23.9,3741794019,178,,3739846351,141,79.7,3739846353,212,27.5,3739846347,56,Back,3739846355,213,3.5,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416551,166,1,1,18,32,bx0cdmzr2gwr70ez72dorx82p,1,26.8,83.6,2022-08-28T13:20:24.439Z,2022-08-28T23:43:40Z,3739846661,140,6.8,3741794111,178,,3739846659,56,Back,3739846665,212,30.9,3739846667,213,4.0,3739846663,141,50.3,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416607,167,1,1,18,36,bx0cdmzr2gwr70ez72dorx82p,1,8,57,2022-08-28T13:20:28.568Z,2022-08-28T23:43:40Z,3739846965,212,39.7,3739846967,213,5.1,3739846963,141,3.7,3741794227,178,,3739846961,140,23.5,3739846969,1,,3739846959,56,Back,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416651,168,1,1,18,40,bx0cdmzr2gwr70ez72dorx82p,1,19.8,12.5,2022-08-28T13:20:32.836Z,2022-08-28T23:43:39Z,3739847219,212,10.5,3739847221,213,0.7,3739847217,141,22.3,3739847213,56,Back,3741795425,178,,3739847215,140,27.5,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452790103,982,67,1,18,41,bx0cdmzr2gwr70ez72dorx82p,1,24.1,23.4,2022-08-28T13:20:33.570Z,2022-08-28T23:43:39Z,3741890145,233,1006,,,,,,,,,,,,,,,,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452790099,1006,67,1,18,41,27xvwccz8kpmqsefjv2b2sc0o,0,75.9,76.6,2022-08-28T13:20:33.571Z,2022-08-28T23:43:38Z,3741890151,233,982,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416661,169,1,1,18,43,bx0cdmzr2gwr70ez72dorx82p,1,24.4,16.4,2022-08-28T13:20:35.363Z,2022-08-28T23:43:37Z,3739847317,141,16.6,3741795555,178,,3739847313,56,Back,3739847315,140,34.3,3739847319,212,10.4,3739847321,213,0.0,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416689,170,1,1,18,44,bx0cdmzr2gwr70ez72dorx82p,1,31.8,16.8,2022-08-28T13:20:36.107Z,2022-08-28T23:43:37Z,3739847467,140,27.6,3739847465,56,Back,3739847509,156,,3741796931,178,,3739847473,213,4.2,3739847469,141,6.4,3739847471,212,8.3,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416747,171,1,1,18,47,bx0cdmzr2gwr70ez72dorx82p,0,41.9,4.8,2022-08-28T13:20:40.075Z,2022-08-28T23:43:35Z,3739847751,141,3.4,3739847755,213,5.4,3739847753,212,1.3,3739847749,140,42.7,3739847747,56,Back,3741797077,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416751,195,8,1,18,48,27xvwccz8kpmqsefjv2b2sc0o,1,51.9,93.3,2022-08-28T13:20:40.322Z,2022-08-28T23:43:35Z,3741797217,178,,3740513691,385,,3739847773,56,Left,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416771,172,5,1,18,49,bx0cdmzr2gwr70ez72dorx82p,1,45.4,-1.7,2022-08-28T13:20:41.139Z,2022-08-28T21:02:11Z,3739847879,347,,3739847901,233,196,3739847877,56,Back,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416759,196,5,1,18,49,27xvwccz8kpmqsefjv2b2sc0o,0,54.6,101.7,2022-08-28T13:20:41.139Z,2022-08-28T21:02:12Z,3739847823,56,Left,3739847911,233,172,3739847825,347,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416935,173,1,1,18,56,bx0cdmzr2gwr70ez72dorx82p,1,49.8,0,2022-08-28T13:20:48.158Z,2022-08-28T23:43:34Z,3739848691,107,,3739848701,213,2.6,3739848699,212,17.0,3739848695,140,36.3,3739848693,56,Back,3739848697,141,11.9,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452416989,174,1,1,18,59,bx0cdmzr2gwr70ez72dorx82p,1,37.3,14.5,2022-08-28T13:20:51.923Z,2022-08-28T23:43:34Z,3739848951,141,51.2,3739848949,140,31.3,3739848955,213,1.8,3741797685,178,,3739848947,56,Back,3739848953,212,25.7,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417031,175,1,1,19,2,bx0cdmzr2gwr70ez72dorx82p,1,33.2,57.1,2022-08-28T13:20:54.993Z,2022-08-28T23:43:33Z,3739849209,212,22.1,3739849211,213,1.2,3741797811,178,,3739849207,141,87.6,3739849203,56,Back,3739849205,140,40.5,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417089,176,1,1,19,5,bx0cdmzr2gwr70ez72dorx82p,1,42,88.8,2022-08-28T13:20:57.643Z,2022-08-28T23:43:32Z,3739849451,140,45.5,3741797859,178,,3739849449,56,Back,3739849455,212,10.0,3739849453,141,75.2,3739849457,213,5.1,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417165,177,1,1,19,7,bx0cdmzr2gwr70ez72dorx82p,1,45.4,76,2022-08-28T13:20:59.241Z,2022-08-28T23:43:31Z,3739849727,141,86.0,3739849725,140,37.2,3739849731,213,2.5,3739849729,212,11.0,3739849721,56,Back,3741797947,178,,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417183,178,50,1,19,8,bx0cdmzr2gwr70ez72dorx82p,1,40.9,80,2022-08-28T13:21:00.924Z,2022-08-28T23:43:30Z,3739850255,233,198,3739849779,56,Back,3739849781,286,,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417317,199,49,1,19,8,27xvwccz8kpmqsefjv2b2sc0o,1,59,20,2022-08-28T13:21:01.078Z,2022-08-28T23:43:31Z,,,,,,,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417303,198,7,1,19,9,27xvwccz8kpmqsefjv2b2sc0o,1,59.1,20,2022-08-28T13:21:01.114Z,2022-08-28T23:43:30Z,3739850195,56,Right,3740515971,383,,3741799533,178,,3739850197,285,,3739850245,233,178,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417387,200,1,1,19,10,27xvwccz8kpmqsefjv2b2sc0o,1,60.2,16.9,2022-08-28T13:21:02.336Z,2022-08-28T23:43:30Z,3739850457,213,0.7,3739850447,56,Center,3739850453,141,23.7,3739850455,212,7.5,3741798369,178,,3739850451,140,65.8,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417461,201,1,1,19,12,27xvwccz8kpmqsefjv2b2sc0o,1,67.4,23,2022-08-28T13:21:04.283Z,2022-08-28T23:43:29Z,3739850765,141,41.9,3739850763,140,78.6,3739850767,212,17.4,3741798537,178,,3739850761,56,Center,3739850769,213,0.8,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417465,202,1,1,19,13,27xvwccz8kpmqsefjv2b2sc0o,0,76.6,37.9,2022-08-28T13:21:06.031Z,2022-08-28T23:43:28Z,3741798727,178,,3739851989,141,53.4,3739851991,212,16.3,3739850781,56,Center,3739851987,140,88.5,3739851993,213,0.7,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417431,179,43,1,19,15,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:21:07.899Z,2022-08-28T13:21:39Z,3739850649,56,Back,3739853401,144,61,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417447,180,52,1,19,16,bx0cdmzr2gwr70ez72dorx82p,1,11,49.7,2022-08-28T13:21:08.320Z,2022-08-28T23:43:28Z,3741798815,178,,3740517457,376,,,,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417609,181,1,1,19,17,bx0cdmzr2gwr70ez72dorx82p,1,12.6,42.6,2022-08-28T13:21:09.782Z,2022-08-28T23:43:27Z,3739851521,140,22.5,3741798947,178,,3739851519,56,Back,3739851525,212,16.3,3739851527,213,5.4,3739851523,141,24.2,3739851517,123,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417669,182,1,1,19,26,bx0cdmzr2gwr70ez72dorx82p,1,43.4,20.3,2022-08-28T13:21:18.394Z,2022-08-28T23:43:26Z,3739851841,141,36.4,3739851837,56,Back,3739851843,212,11.2,3741799091,178,,3739851839,140,41.3,3739851845,213,1.8,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417735,183,1,1,19,28,bx0cdmzr2gwr70ez72dorx82p,1,43.4,41,2022-08-28T13:21:20.870Z,2022-08-28T23:43:25Z,3739852199,140,53.9,3739852201,141,90.2,3741799205,178,,3739852197,56,Left,3739852205,213,1.3,3739852203,212,35.2,3739852207,1,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417777,184,1,1,19,33,bx0cdmzr2gwr70ez72dorx82p,1,57,88.2,2022-08-28T13:21:25.753Z,2022-08-28T23:43:24Z,3739852437,56,Left,3739852441,141,79.7,3741799333,178,,3739852445,213,5.7,3739852439,140,64.6,3739852443,212,9.9,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417791,185,1,1,19,35,bx0cdmzr2gwr70ez72dorx82p,0,59.1,85.4,2022-08-28T13:21:27.891Z,2022-08-28T23:43:23Z,3739852495,141,84.0,3741799965,178,,3739852497,212,5.7,3739852491,140,64.5,3739852489,56,Left,3739852499,213,6.1,3739852683,233,203,3739852681,236,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,3739852687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417815,203,74,1,19,35,27xvwccz8kpmqsefjv2b2sc0o,1,38.6,12.4,2022-08-28T13:21:28.068Z,2022-08-28T23:43:23Z,3741800169,178,,3739852637,285,,3739852707,233,185,3739852635,56,Back,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417831,186,5,1,19,37,bx0cdmzr2gwr70ez72dorx82p,1,61.6,101.3,2022-08-28T13:21:29.132Z,2022-08-28T21:03:51Z,3739852713,56,Left,3739852715,347,,3739852741,233,204,,,,,,,,,,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417825,204,5,1,19,37,27xvwccz8kpmqsefjv2b2sc0o,0,38.4,-1.3,2022-08-28T13:21:29.132Z,2022-08-28T21:03:51Z,3739852753,233,186,3739852689,56,Back,3739852691,347,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452417965,187,1,1,19,42,bx0cdmzr2gwr70ez72dorx82p,1,59.2,100,2022-08-28T13:21:34.739Z,2022-08-28T23:43:22Z,3739853471,212,23.4,3739853469,141,85.8,3739853465,56,Back,3739853473,213,3.6,3739853475,1,,3739853467,140,39.4,3739853463,107,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418003,188,1,1,19,49,bx0cdmzr2gwr70ez72dorx82p,1,41.7,73.6,2022-08-28T13:21:41.099Z,2022-08-28T23:43:21Z,3741800397,178,,3739853647,213,4.5,3739853643,141,41.6,3739853645,212,22.2,3739853639,56,Back,3739853641,140,37.7,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418053,189,1,1,19,51,bx0cdmzr2gwr70ez72dorx82p,1,32.6,43.2,2022-08-28T13:21:43.909Z,2022-08-28T23:43:20Z,3739853945,141,8.2,3741800585,178,,3739853947,212,28.0,3739853943,140,46.7,3739853941,56,Back,3739853949,213,5.3,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418107,190,1,1,19,54,bx0cdmzr2gwr70ez72dorx82p,1,48.1,13.2,2022-08-28T13:21:47.062Z,2022-08-28T23:43:19Z,3739854197,212,10.5,3739854193,141,25.9,3741800733,178,,3739854199,213,1.0,3739854191,140,53.8,3739854189,56,Center,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418161,191,1,1,19,58,bx0cdmzr2gwr70ez72dorx82p,1,49.7,38.3,2022-08-28T13:21:50.793Z,2022-08-28T23:43:17Z,3739854521,212,41.1,3739854519,141,93.5,3739854525,1,,3739854515,56,Left,3739854513,155,,3739854523,213,1.2,3739854517,140,65.6,3741800807,178,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418171,192,1,1,20,3,bx0cdmzr2gwr70ez72dorx82p,1,62.3,93.2,2022-08-28T13:21:55.474Z,2022-08-28T23:43:17Z,3739854571,56,Left,3741800899,178,,3739854581,213,4.9,3739854577,141,82.7,3739854579,212,7.3,3739854573,140,63.5,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418215,193,1,1,20,4,bx0cdmzr2gwr70ez72dorx82p,0,59.8,85.7,2022-08-28T13:21:56.116Z,2022-08-28T23:43:16Z,3739854807,213,0.1,3739854803,141,86.9,3741801049,178,,3739854797,155,,3739854805,212,14.5,3739854801,140,73.6,3739854799,56,Left,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418243,205,4,1,20,5,27xvwccz8kpmqsefjv2b2sc0o,1,29,6.5,2022-08-28T13:21:57.569Z,2022-08-28T23:43:16Z,3739854913,152,,3739854917,285,,3739854915,265,,3739854997,233,194,3739854909,13,,3739854911,56,Back,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418247,194,4,1,20,5,bx0cdmzr2gwr70ez72dorx82p,0,71,93.5,2022-08-28T13:21:57.570Z,2022-08-28T23:43:16Z,3739854939,286,,3739855037,233,205,3741801333,178,,3739854931,13,,3739854937,265,,3739854933,56,Left,3739854935,152,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419447,195,27,1,20,53,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:22:45.320Z,2022-08-28T21:04:23Z,3739861087,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452418961,207,27,1,20,53,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T13:22:45.320Z,2022-08-28T21:04:23Z,3739858515,53,c4w6l0ha9pvwljyh3aejqz3yt,3739868281,233,195,3739858513,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419453,196,28,1,21,31,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:23:23.320Z,2022-08-28T21:04:45Z,3739860949,55,195,3739860953,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419433,208,28,1,21,31,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T13:23:23.320Z,2022-08-28T21:04:45Z,3739860993,233,196,3739860869,55,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419513,197,27,1,21,33,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:23:25.819Z,2022-08-28T21:04:48Z,3739861235,201,,3739868315,233,209,3739861237,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419465,209,27,1,21,33,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T13:23:25.819Z,2022-08-28T21:04:48Z,3739861107,233,197,3739861033,246,,3739861031,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452419521,198,43,1,21,39,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:23:31.126Z,2022-08-28T13:24:39Z,3739861291,55,197,3739865409,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420319,199,28,1,22,41,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:24:33.569Z,2022-08-28T21:04:53Z,3739865471,55,197,3739865479,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420273,210,28,1,22,41,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-28T13:24:33.569Z,2022-08-28T21:04:53Z,3739865217,55,209,3739865499,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420519,211,1,1,22,57,27xvwccz8kpmqsefjv2b2sc0o,0,20.9,15.2,2022-08-28T13:24:50.070Z,2022-08-28T23:43:15Z,3739866391,5,,3739866407,1,,3739866403,212,59.7,3739866399,140,77.7,3739866405,213,0.0,3739866395,152,,3739866397,56,Right,3739866393,157,,26atxu4fr8f87oi8mt6z70mhh,Pau López,3741802585,178,,3739866401,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420527,200,44,1,23,1,bx0cdmzr2gwr70ez72dorx82p,1,24.4,81.7,2022-08-28T13:24:53.903Z,2022-08-28T23:43:15Z,3739866515,233,212,3739866457,285,,3739866455,56,Back,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420529,212,44,1,23,1,27xvwccz8kpmqsefjv2b2sc0o,0,75.6,18.3,2022-08-28T13:24:53.904Z,2022-08-28T23:43:15Z,3739866461,286,,3739866459,56,Right,3739866593,233,200,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420533,201,8,1,23,1,bx0cdmzr2gwr70ez72dorx82p,1,23.4,83.5,2022-08-28T13:24:53.996Z,2022-08-28T23:43:14Z,3739866631,15,,3739866479,56,Back,3740555969,384,,3741802775,388,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420563,202,49,1,23,4,bx0cdmzr2gwr70ez72dorx82p,1,8.8,90.9,2022-08-28T13:24:56.697Z,2022-08-28T23:43:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420601,203,1,1,23,6,bx0cdmzr2gwr70ez72dorx82p,0,1.4,98,2022-08-28T13:24:58.980Z,2022-08-28T23:43:13Z,3739866851,212,3.2,3739866849,141,93.8,3741803135,178,,3739866845,56,Back,3739866855,1,,3739866847,140,2.8,3739866853,213,5.2,3739866843,157,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420603,213,61,1,23,6,27xvwccz8kpmqsefjv2b2sc0o,1,97.8,1.8,2022-08-28T13:24:59.064Z,2022-08-28T23:43:13Z,3741803267,178,,3741803263,21,,3739866867,56,Right,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420781,205,5,1,23,7,bx0cdmzr2gwr70ez72dorx82p,1,4.4,101.2,2022-08-28T13:24:59.338Z,2022-08-28T21:05:31Z,3739867823,56,Back,3739872373,347,,3739868177,233,214,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420619,214,5,1,23,7,27xvwccz8kpmqsefjv2b2sc0o,0,95.6,-1.2,2022-08-28T13:24:59.338Z,2022-08-28T21:05:32Z,3739868201,233,205,3739872335,347,,3739866949,56,Right,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420609,204,43,1,23,8,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-28T13:25:00.204Z,2022-08-28T13:25:08Z,3739867073,346,0,3739867093,233,214,3739866897,56,Back,3739867727,144,5,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420795,206,1,1,23,18,bx0cdmzr2gwr70ez72dorx82p,0,4.8,100,2022-08-28T13:25:10.834Z,2022-08-28T23:43:12Z,3739867889,213,6.0,3739867881,56,Back,3739867887,212,19.6,3739867883,140,22.5,3739867879,107,,3739867885,141,92.7,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420813,215,1,1,23,19,27xvwccz8kpmqsefjv2b2sc0o,0,78.1,6.3,2022-08-28T13:25:12.018Z,2022-08-28T23:43:12Z,3739867989,140,82.6,3739867991,141,0.0,3741803831,388,,3739867987,56,Right,3739867995,213,5.5,3739867985,3,,3739867993,212,7.0,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420821,207,5,1,23,20,bx0cdmzr2gwr70ez72dorx82p,1,15.6,101.2,2022-08-28T13:25:13.069Z,2022-08-28T21:05:40Z,3739868021,56,Back,3739868051,233,216,3739868023,347,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420817,216,5,1,23,20,27xvwccz8kpmqsefjv2b2sc0o,0,84.4,-1.2,2022-08-28T13:25:13.069Z,2022-08-28T21:05:40Z,3739868005,56,Right,3739868007,347,,3739868071,233,207,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452420951,208,1,1,23,31,bx0cdmzr2gwr70ez72dorx82p,1,19.2,100,2022-08-28T13:25:23.231Z,2022-08-28T23:43:12Z,3739868785,107,,3739868793,212,8.5,3739868787,56,Back,3739868795,213,5.8,3739868789,140,26.2,3739868791,141,94.7,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
